,dates,aus0275-0000,aus0275-0001,aus0275-0002,aus0275-0003,aus0275-0004,aus0275-0005,aus0275-0006,aus0275-0007,aus0275-0008,aus0275-0009,aus0275-0010,aus0275-0011,aus0275-0012,aus0275-0013,aus0275-0014
0,1987-05-22 23:08:32+00:00,,,,,84.03301983262637,213.78327664363852,195.77357821336133,216.27984689652112,201.88875989055367,205.8115757883715,203.23825928010746,205.72985506920978,209.40713585997946,217.26175280077237,228.09810273531093
1,1987-05-29 23:14:53+00:00,,,,,99.85626817492685,191.83635602997683,,208.26933490437588,,199.91953346387592,209.06366488564876,210.8103466362027,212.94449982704472,217.80151271771646,234.07924463531594
2,1987-09-02 23:17:14+00:00,,192.84914535763104,187.26899274621238,205.40561797865598,216.73575506784354,197.369792199683,193.46319241259354,205.73518821643012,199.1997825756113,197.87023144662814,200.17532427907537,207.859064158823,215.29559721494704,226.31464960712435,234.93246714950178
3,1987-09-18 23:17:38+00:00,224.0072802741818,222.12189277330197,224.9453186369647,220.60645538235448,233.60162624031102,233.46355093330138,220.79026684093523,231.55940368892686,215.27007121078486,217.2306478014335,219.78761861355375,232.37100800703396,231.93016386091514,232.97022587568298,243.46888439324522
4,1987-09-27 23:11:39+00:00,218.11164664912422,227.02591572783845,230.6582393418012,226.57515926632053,241.95472599381324,234.8221244199813,229.9732505828438,237.30109645396402,230.47594948643464,227.11658995296665,236.42804995141472,241.42423259538455,237.97118044911656,240.3852996212117,248.35290285485948
5,1987-10-04 23:17:58+00:00,209.08183463970158,210.38947279636787,221.14713242259057,213.16708572660022,227.1134505398654,222.25766008391307,213.88450317922243,227.28703136009636,214.53070403653402,215.81254698934313,220.11055605189543,222.18832901441047,223.44057078897868,227.622532133164,240.09336674556818
6,1987-10-29 23:12:13+00:00,225.11154659555913,225.2927546838591,233.86460631707138,231.77933516543723,246.71937329994938,241.1310895999257,242.03826976076147,239.75284703319392,233.0266214765702,239.65610005699818,232.6377896402919,237.30640488085123,229.86173594599745,234.60243359285812,247.54272426088173
7,1987-11-14 23:12:35+00:00,229.1471379265587,226.81763938612548,234.91313924640124,232.09074976893186,248.31246837884393,238.3751538891771,235.79783003838548,233.288907268039,231.15334588529038,236.29693452007507,231.34840784423213,235.95627140253623,233.37098898345428,231.36136202014742,245.98805104877104
8,1987-11-21 23:18:53+00:00,203.67557544988125,206.26468752621682,219.2911245210452,210.85549219377185,227.6103957308199,220.01279868306312,224.77350873992964,218.4297556869189,227.65723648201435,229.92464170418688,223.63327829648023,238.99761941083182,228.9974448424339,236.1621032085908,248.6472980801228
9,1988-01-17 23:13:38+00:00,194.90635991232617,205.8705902818121,223.42392789832084,208.65117628178746,229.3037741015864,218.68985897082604,227.59310647494453,227.6089057282609,228.15014772068236,228.36354230860198,226.67518728221347,228.67564184075079,229.92517934152073,241.2506256104979,243.78863252149267
10,1988-01-24 23:19:56+00:00,222.0448876482015,222.18241643350888,232.55615155999092,226.9688376037217,244.02510703010225,233.654709791985,234.77694529978123,242.5273175020044,236.58393231459846,226.8062688279855,229.09734160445709,229.60848268800655,236.76391437632242,246.00656941991437,253.57789789215116
11,1988-02-25 23:20:26+00:00,214.36987847695056,218.11364274023782,219.5783213121915,228.37361810004657,240.47868104502953,232.34324385372236,232.488351254948,234.04230201921803,216.9681266152251,217.76213338386202,222.7404867404143,222.5908603730249,223.17397456205114,226.9964539292612,236.1808419282533
12,1988-03-05 23:14:21+00:00,210.67509953234526,217.60064800233616,232.34606038012666,238.3239455472481,250.56278707979806,235.3234566735515,236.983428297077,241.8633894770078,235.9909699286931,235.38530516774338,237.73313427526608,235.90142696047394,238.79826225743682,242.4952073926658,248.87088753674172
13,1988-03-12 23:20:35+00:00,207.8623406103365,210.08187927464334,223.62562107267146,230.82186827751747,239.68319857427298,226.8785812042184,223.82240947574294,228.09080040303218,227.1203708639254,217.64513771403062,230.38387145642673,232.23011190318715,231.25575502915095,236.28507076422227,237.8330737322439
14,1988-03-28 23:20:43+00:00,200.67752182171367,216.30926188600714,219.0457433119871,224.3026117668499,241.97226685956775,231.1395585546766,229.53309026321276,229.5233406066886,230.81949703020334,227.14978010784918,234.48524461405148,245.64439063730546,235.2509794592846,234.1262915540395,248.02532897111928
15,1988-04-13 23:20:47+00:00,,,,222.63792286216247,235.3874019853266,219.1633132428784,225.1753798880345,232.61613023455763,214.00550113718137,221.051953630251,228.58017061692308,233.15902464885804,232.1776854617993,232.49906703718418,243.4250391712855
16,1988-04-22 23:14:40+00:00,203.10171450214713,215.9141241013341,227.59335528236832,226.98874580090026,232.0283363037981,227.01079823056716,219.35044292192546,226.7441059180692,215.8382328421594,225.98590321539223,224.76557121827247,233.64283176971585,234.74061672342745,239.38244192713773,247.5978782192399
17,1988-05-08 23:14:50+00:00,,,,203.12011132023184,216.50174504893903,214.34793898059146,212.18351974097754,215.52233026906475,208.74014866792277,200.83338593139933,211.05454551175185,216.80519520639456,221.7460824536482,225.8894634592295,227.8567410721384
18,1988-06-09 23:15:03+00:00,,,,,206.59175109969019,195.3896975415025,205.29799970914956,212.86142645622908,200.8208900761859,205.96503670321488,213.07565351091864,209.3050228845632,223.10882833291143,219.7441542265916,223.66414515103642
19,1988-06-25 23:15:08+00:00,,,,,,212.0244140350859,,222.16080215089926,213.13194495889744,217.22319188058185,222.17634489645292,218.49088118409884,223.19710393155196,222.36016160414,218.26225374352998
20,1988-07-02 23:21:21+00:00,,,,,,,,,,,,,,,218.6300152203577
21,1988-07-11 23:15:12+00:00,,,,,,,,214.7628770679699,203.19193020200726,216.18347270645847,227.47439862741396,216.0803277284499,218.93207892859118,216.4854060568227,215.51432160136537
22,1988-07-27 23:15:14+00:00,,,,,223.66122471120127,218.83793699176798,221.16162768217524,223.78352312550973,216.12442649990996,217.6448442492803,227.78073789455675,219.51715017294816,218.54501338631695,222.08911885377856,227.43518000121173
23,1988-08-03 23:21:25+00:00,217.55556176923997,220.77188566857174,233.29093271087646,230.33431270481705,240.752917227712,233.24259139058213,226.62479072856166,228.23611420381874,229.9068485854523,231.78188015653427,231.08828275839866,226.30318461671598,226.99039503304226,227.34358495445724,236.62162917897305
24,1988-08-12 23:15:13+00:00,,,,,230.17218297014918,219.3977992065058,217.72042524093703,223.54020009610204,219.751843716718,216.56802938954058,215.54140676938854,216.63261122976212,221.09953206927506,219.05069799896594,232.06993762978047
25,1988-08-28 23:15:18+00:00,216.85768553871463,218.26601318975673,226.73884941453247,220.65667952369677,235.3914334265859,225.38448299898926,221.45619807679293,226.60341896308952,228.02176201244524,226.70390567779572,232.66978576270614,229.41715834680443,227.5710414239653,232.80306805365814,236.43925815233683
26,1988-09-04 23:21:29+00:00,222.2342018069577,224.13196153350498,232.1601980117984,227.25684878151628,240.96937967280266,229.6574100711201,223.06347048867605,224.738679893149,231.84088169103595,223.64401863620364,226.29660308679885,227.41966969563617,229.18147400404263,237.97668749188992,241.93404417445356
