dates,sar1370-0000,sar1370-0001,sar1370-0002,sar1370-0003,sar1370-0004,satname
1988-11-18 09:30:56+00:00,228.99,217.76,227.34,212.22,210.24,L5
1989-01-05 09:30:40+00:00,224.50,217.31,228.42,212.72,208.43,L5
1989-03-26 09:29:17+00:00,224.68,217.86,232.82,215.92,208.62,L5
1989-06-14 09:28:10+00:00,226.62,218.87,232.50,213.96,208.03,L5
1989-06-30 09:28:02+00:00,228.69,218.10,231.19,214.57,209.84,L5
1989-07-16 09:27:43+00:00,231.59,221.20,234.22,214.49,211.88,L5
1989-08-01 09:27:23+00:00,228.85,220.38,231.71,212.51,209.90,L5
1989-09-02 09:26:41+00:00,227.81,219.22,231.64,212.40,209.50,L5
1989-09-18 09:26:08+00:00,226.63,218.05,231.50,213.62,209.04,L5
1989-10-04 09:26:00+00:00,225.03,216.88,229.57,212.15,208.03,L5
1989-10-20 09:25:15+00:00,225.19,217.71,230.56,212.27,206.70,L5
1989-12-23 09:23:34+00:00,224.47,217.01,230.92,213.06,206.36,L5
1990-02-09 09:22:02+00:00,223.44,217.63,232.04,212.69,202.83,L5
1990-02-25 09:21:33+00:00,223.90,217.65,231.71,212.36,203.35,L5
1990-03-29 09:20:28+00:00,225.04,218.64,231.01,209.91,201.68,L5
1990-06-01 09:20:32+00:00,226.32,218.94,231.11,212.47,204.97,L5
1990-07-19 09:20:25+00:00,222.14,214.03,226.30,213.34,203.85,L5
1990-08-04 09:20:20+00:00,222.45,215.13,228.07,213.04,204.45,L5
1990-08-20 09:20:18+00:00,221.72,215.82,229.03,213.19,204.25,L5
1990-09-05 09:20:10+00:00,223.65,218.05,230.05,212.10,202.93,L5
1990-09-21 09:20:06+00:00,224.11,217.58,229.72,212.52,203.44,L5
1990-10-07 09:19:54+00:00,225.38,219.62,230.83,212.24,202.98,L5
1990-11-08 09:19:51+00:00,224.47,217.74,230.43,212.51,202.98,L5
1990-11-24 09:19:43+00:00,224.95,217.56,231.14,212.61,202.96,L5
1991-01-11 09:20:27+00:00,224.50,217.47,231.07,212.21,201.57,L5
1991-02-12 09:21:06+00:00,230.84,219.23,230.23,211.09,200.77,L5
1991-04-01 09:21:58+00:00,230.83,214.22,225.54,212.05,201.70,L5
1991-05-19 09:22:50+00:00,231.89,213.80,224.90,214.42,206.23,L5
1991-06-04 09:23:06+00:00,231.66,212.06,221.23,216.38,209.76,L5
1991-06-20 09:23:18+00:00,231.02,213.23,222.97,216.95,210.00,L5
1991-07-06 09:23:34+00:00,230.85,213.18,223.41,216.90,210.37,L5
1991-07-22 09:23:46+00:00,231.18,213.98,223.89,215.39,210.89,L5
1991-08-07 09:23:52+00:00,231.18,214.45,225.31,215.43,210.51,L5
1991-09-08 09:24:12+00:00,227.75,215.13,228.24,215.21,211.00,L5
1991-09-24 09:24:18+00:00,228.36,215.80,229.05,215.11,210.65,L5
1991-11-11 09:24:33+00:00,227.76,216.71,230.63,215.48,210.08,L5
1991-11-27 09:24:41+00:00,227.79,216.31,229.80,215.26,208.78,L5
1992-01-30 09:24:42+00:00,225.56,216.10,229.64,213.26,205.97,L5
1992-02-15 09:24:26+00:00,223.65,215.70,229.70,212.54,204.19,L5
1992-03-18 09:24:33+00:00,223.29,214.87,227.01,213.05,204.99,L5
1992-11-13 09:21:24+00:00,220.49,193.44,213.41,237.16,223.06,L5
1992-11-29 09:21:28+00:00,224.74,203.85,218.63,226.63,218.11,L5
1993-02-17 09:22:18+00:00,221.53,207.16,219.61,215.55,210.41,L5
1993-03-05 09:22:27+00:00,217.94,207.08,218.29,215.53,208.56,L5
1993-05-08 09:22:49+00:00,219.57,209.42,221.00,215.18,208.37,L5
1993-05-24 09:22:51+00:00,220.48,212.59,223.29,213.11,206.05,L5
1993-06-25 09:22:48+00:00,221.35,215.68,225.61,212.85,204.97,L5
1993-07-11 09:22:45+00:00,220.79,213.82,223.69,212.21,205.22,L5
1993-07-27 09:22:44+00:00,222.16,215.41,225.10,212.84,205.52,L5
1993-08-12 09:22:45+00:00,223.12,215.01,224.43,213.80,207.75,L5
1993-11-16 09:22:17+00:00,226.37,215.21,224.11,217.35,211.15,L5
1993-12-02 09:22:15+00:00,225.82,217.57,224.45,215.01,210.56,L5
1994-03-08 09:21:04+00:00,224.90,216.24,221.15,214.89,208.04,L5
1994-03-24 09:20:50+00:00,226.35,216.84,223.13,214.09,208.44,L5
1994-04-25 09:20:14+00:00,226.28,216.60,221.93,214.26,209.09,L5
1994-05-11 09:19:55+00:00,227.30,216.49,223.29,213.95,210.69,L5
1994-05-27 09:19:39+00:00,229.49,217.38,225.44,214.32,211.55,L5
1994-07-14 09:18:32+00:00,230.66,217.03,225.31,214.72,212.33,L5
1994-07-30 09:18:04+00:00,231.18,217.03,225.31,214.72,212.33,L5
1994-08-31 09:17:17+00:00,230.99,217.29,225.58,214.30,211.77,L5
1994-09-16 09:16:52+00:00,231.54,217.64,226.37,215.27,212.50,L5
1994-12-05 09:14:18+00:00,228.10,218.26,226.55,212.61,207.25,L5
1995-01-22 09:12:39+00:00,226.72,216.28,225.28,213.75,205.57,L5
1995-02-07 09:12:02+00:00,225.22,217.41,225.79,215.59,205.06,L5
1995-03-27 09:10:04+00:00,223.34,216.85,225.89,213.61,203.74,L5
1995-04-12 09:09:25+00:00,224.77,217.62,226.46,213.91,206.12,L5
1995-05-30 09:07:16+00:00,225.20,218.44,226.70,213.47,206.76,L5
1995-07-01 09:05:49+00:00,228.17,219.13,226.16,215.67,209.47,L5
1995-07-17 09:05:03+00:00,228.59,218.82,226.95,215.72,209.93,L5
1995-09-03 09:02:52+00:00,231.60,219.47,228.59,213.00,211.04,L5
1995-10-21 09:00:24+00:00,229.70,219.18,229.17,213.43,209.67,L5
1995-11-06 08:59:51+00:00,228.55,220.50,229.37,212.34,207.72,L5
1996-02-26 09:06:32+00:00,227.91,220.45,226.70,210.29,205.17,L5
1996-03-29 09:08:37+00:00,226.32,219.55,227.81,210.68,204.88,L5
1996-04-14 09:09:37+00:00,227.75,219.29,229.11,210.29,205.65,L5
1996-05-16 09:11:30+00:00,231.98,219.44,229.93,211.00,208.79,L5
1996-06-01 09:12:24+00:00,233.15,221.58,230.66,210.81,208.50,L5
1996-07-03 09:14:07+00:00,232.79,220.91,231.43,211.61,210.98,L5
1996-07-19 09:14:58+00:00,232.64,221.06,230.89,211.03,210.59,L5
1996-08-04 09:15:48+00:00,232.55,221.23,231.03,211.45,210.45,L5
1996-08-20 09:16:38+00:00,232.13,222.60,230.74,211.28,210.65,L5
1996-09-05 09:17:31+00:00,231.91,222.57,233.20,212.40,210.36,L5
1996-10-07 09:19:15+00:00,231.08,221.85,231.79,213.00,211.18,L5
1996-10-23 09:20:04+00:00,230.85,221.42,230.98,214.31,211.61,L5
1996-11-08 09:20:50+00:00,229.90,220.86,230.74,214.56,211.41,L5
1996-11-24 09:21:34+00:00,229.55,220.39,230.04,215.33,211.00,L5
1997-02-12 09:25:17+00:00,228.09,218.17,228.62,216.51,209.57,L5
1997-03-16 09:26:35+00:00,228.13,215.54,227.37,217.76,208.81,L5
1997-05-03 09:28:18+00:00,229.59,216.99,226.36,218.98,210.00,L5
1997-05-19 09:28:50+00:00,231.83,217.32,225.79,218.06,209.82,L5
1997-06-04 09:29:25+00:00,231.78,216.31,227.30,215.89,208.70,L5
1997-06-20 09:29:57+00:00,231.62,216.72,227.96,215.48,209.04,L5
1997-07-06 09:30:31+00:00,230.77,215.47,227.20,214.56,209.88,L5
1997-09-24 09:33:01+00:00,230.63,214.68,225.75,215.02,212.52,L5
1997-10-10 09:33:28+00:00,229.74,214.97,226.11,215.56,212.16,L5
1997-10-26 09:33:54+00:00,229.05,216.01,227.43,214.34,211.53,L5
1997-11-11 09:34:18+00:00,227.85,216.13,229.40,212.57,209.68,L5
1997-12-13 09:35:04+00:00,227.29,216.30,229.19,214.22,210.15,L5
1998-01-30 09:36:10+00:00,226.90,217.47,234.17,214.72,209.91,L5
1998-03-03 09:36:45+00:00,227.42,217.12,233.74,215.09,209.89,L5
1998-03-19 09:37:01+00:00,228.33,217.61,233.32,214.97,210.52,L5
1998-04-04 09:37:11+00:00,228.63,217.60,234.02,214.53,209.28,L5
1998-05-06 09:37:39+00:00,230.96,217.06,232.51,214.52,209.92,L5
1998-06-07 09:38:09+00:00,231.40,217.72,232.98,214.68,209.97,L5
1998-07-25 09:38:40+00:00,231.53,220.15,233.62,212.80,210.75,L5
1998-08-26 09:38:57+00:00,231.65,220.47,230.59,213.48,211.14,L5
1998-09-27 09:39:11+00:00,229.93,221.06,227.96,212.67,210.74,L5
1998-10-29 09:39:14+00:00,229.78,223.33,229.70,212.13,211.70,L5
1998-11-14 09:39:22+00:00,227.30,222.51,231.11,213.18,210.52,L5
1998-11-30 09:39:20+00:00,226.93,220.94,230.26,215.25,210.99,L5
1998-12-16 09:39:17+00:00,225.92,220.35,230.42,216.08,210.77,L5
1999-01-17 09:39:19+00:00,224.53,217.69,228.51,215.98,209.93,L5
1999-03-22 09:39:15+00:00,222.64,214.88,225.97,215.68,208.40,L5
1999-04-07 09:39:02+00:00,223.23,214.58,228.50,217.80,208.84,L5
1999-04-23 09:39:04+00:00,223.91,214.60,229.00,218.74,209.58,L5
1999-06-26 09:38:12+00:00,224.82,216.38,227.42,216.67,209.83,L5
1999-07-12 09:38:05+00:00,227.12,215.94,227.27,215.10,210.87,L5
1999-08-21 09:53:13+00:00,228.84,217.58,229.70,213.91,211.21,L7
1999-09-22 09:53:17+00:00,228.82,217.77,231.74,214.62,211.90,L7
1999-09-30 09:36:52+00:00,228.70,218.48,233.17,214.72,211.79,L5
1999-10-16 09:36:58+00:00,228.82,217.29,231.64,213.13,212.81,L5
1999-11-01 09:36:34+00:00,228.75,216.84,228.71,211.54,211.87,L5
1999-11-09 09:53:16+00:00,225.96,214.18,228.71,210.75,210.84,L7
1999-11-17 09:35:57+00:00,226.78,215.06,228.78,211.48,210.77,L5
1999-11-25 09:53:07+00:00,226.22,214.31,228.78,212.11,210.32,L7
1999-12-11 09:53:17+00:00,225.79,214.89,228.78,212.28,209.70,L7
2000-01-20 09:35:06+00:00,222.88,212.62,226.06,213.54,208.54,L5
2000-02-13 09:53:05+00:00,222.70,213.06,226.06,213.48,208.14,L7
2000-02-29 09:52:59+00:00,222.44,213.19,226.06,213.99,208.06,L7
2000-03-08 09:33:45+00:00,222.20,214.39,226.32,214.06,207.88,L5
2000-04-01 09:52:52+00:00,221.23,213.28,238.37,213.75,207.55,L7
2000-05-03 09:52:36+00:00,220.26,214.18,262.84,212.97,207.13,L7
2000-05-19 09:52:25+00:00,220.86,215.22,279.17,212.69,206.90,L7
2000-06-04 09:52:13+00:00,221.19,215.91,288.88,211.40,206.99,L7
2000-06-12 09:36:39+00:00,223.35,215.23,288.88,211.30,209.17,L5
2000-06-20 09:52:10+00:00,223.51,215.24,291.87,211.19,209.32,L7
2000-06-28 09:37:02+00:00,223.51,215.14,291.87,211.63,209.23,L5
2000-07-06 09:51:56+00:00,223.57,214.80,294.36,211.29,209.03,L7
2000-07-14 09:37:22+00:00,224.06,215.30,294.36,211.68,208.82,L5
2000-07-22 09:51:40+00:00,225.59,215.86,309.13,211.28,209.59,L7
2000-08-07 09:51:26+00:00,226.12,215.93,311.31,211.29,209.90,L7
2000-08-23 09:51:20+00:00,226.62,215.46,311.50,211.03,210.09,L7
2000-09-16 09:38:35+00:00,227.59,215.13,320.82,210.98,210.66,L5
2000-10-10 09:50:42+00:00,227.97,214.94,320.73,211.19,210.59,L7
2000-11-11 09:50:41+00:00,227.84,214.43,318.92,211.23,209.40,L7
2000-12-13 09:50:44+00:00,226.66,214.18,320.63,212.29,208.31,L7
2000-12-21 09:39:58+00:00,227.33,214.40,322.17,213.04,208.95,L5
2001-01-22 09:40:15+00:00,226.09,212.89,321.22,213.68,208.09,L5
2001-01-30 09:50:51+00:00,225.46,213.08,323.55,213.18,207.76,L7
2001-02-23 09:40:26+00:00,225.29,213.27,324.82,213.80,207.33,L5
2001-03-03 09:50:41+00:00,225.01,213.12,324.89,213.09,207.00,L7
2001-03-11 09:40:27+00:00,225.81,213.59,324.89,213.31,206.77,L5
2001-03-19 09:50:34+00:00,225.64,213.86,325.25,213.18,206.69,L7
2001-05-22 09:50:12+00:00,225.82,214.32,331.83,213.61,207.10,L7
2001-06-07 09:49:59+00:00,225.60,214.47,333.01,213.13,207.38,L7
2001-06-15 09:40:41+00:00,227.19,215.06,331.01,213.49,208.61,L5
2001-06-23 09:49:46+00:00,226.49,215.32,327.92,212.60,207.70,L7
2001-07-25 09:49:36+00:00,227.18,215.68,325.70,211.86,208.11,L7
2001-08-02 09:40:41+00:00,228.21,216.70,324.12,212.49,208.98,L5
2001-08-10 09:49:18+00:00,227.70,216.19,324.70,212.20,209.10,L7
2001-08-18 09:40:39+00:00,228.05,216.55,324.70,213.02,209.17,L5
2001-08-26 09:49:07+00:00,227.37,216.46,325.31,213.19,209.33,L7
2001-09-03 09:40:31+00:00,227.94,218.50,325.33,213.98,210.05,L5
2001-09-11 09:48:55+00:00,227.34,218.49,323.66,213.52,210.51,L7
2001-10-13 09:48:31+00:00,227.52,217.70,324.26,213.48,211.06,L7
2001-10-29 09:48:38+00:00,227.40,217.19,322.74,213.28,210.91,L7
2001-11-14 09:48:50+00:00,226.91,216.47,323.20,213.21,210.38,L7
2001-12-16 09:49:01+00:00,225.52,215.45,318.15,213.23,209.57,L7
2002-01-17 09:49:08+00:00,224.79,213.43,315.89,213.29,208.90,L7
2002-01-25 09:39:18+00:00,224.49,213.64,316.33,213.57,208.45,L5
2002-02-02 09:49:11+00:00,223.28,212.11,315.61,213.46,207.60,L7
2002-02-10 09:39:00+00:00,223.28,212.57,314.04,214.27,207.19,L5
2002-02-26 09:38:39+00:00,223.82,211.88,311.81,213.34,207.39,L5
2002-03-14 09:38:26+00:00,222.27,208.48,311.78,213.05,206.68,L5
2002-03-22 09:49:08+00:00,222.59,209.07,313.94,212.96,206.93,L7
2002-05-09 09:49:10+00:00,221.92,208.94,313.35,212.42,206.00,L7
2002-05-17 09:37:13+00:00,222.92,210.39,310.54,212.12,207.06,L5
2002-05-25 09:49:00+00:00,223.36,211.29,315.27,212.33,207.73,L7
2002-06-10 09:48:54+00:00,223.29,212.15,317.99,211.64,207.71,L7
2002-06-18 09:36:28+00:00,224.78,214.72,321.16,210.99,208.64,L5
2002-06-26 09:48:46+00:00,225.08,214.80,321.98,210.75,208.79,L7
2002-07-28 09:48:36+00:00,225.12,215.39,326.95,210.76,209.79,L7
2002-08-13 09:48:31+00:00,226.07,215.92,332.13,209.77,211.55,L7
2002-09-30 09:48:05+00:00,226.09,217.12,333.18,209.93,211.56,L7
2002-12-19 09:48:38+00:00,218.70,207.92,321.75,208.52,204.09,L7
2003-01-04 09:48:41+00:00,217.34,207.31,323.98,210.44,203.75,L7
2003-02-05 09:48:58+00:00,217.19,208.30,317.85,208.76,202.38,L7
2003-03-25 09:48:59+00:00,217.77,209.34,311.16,209.45,200.61,L7
2003-05-28 09:49:03+00:00,217.25,208.68,314.13,209.95,202.76,L7
2003-07-07 09:36:38+00:00,224.50,215.97,313.22,213.31,208.83,L5
2003-08-08 09:37:12+00:00,228.06,218.54,320.10,216.75,211.82,L5
2003-08-24 09:37:29+00:00,227.30,218.44,320.10,214.70,211.84,L5
2003-09-01 09:48:41+00:00,226.80,217.44,317.44,213.95,211.58,L7
2003-09-25 09:38:00+00:00,225.83,216.10,319.06,214.88,211.19,L5
2003-10-11 09:38:11+00:00,225.69,216.90,319.06,214.44,211.15,L5
2003-11-04 09:48:44+00:00,225.40,216.78,325.90,214.58,211.80,L7
2003-11-20 09:49:00+00:00,225.40,215.42,325.90,214.16,212.26,L7
2003-12-06 09:49:03+00:00,224.25,214.34,322.14,213.07,211.03,L7
2004-01-15 09:39:07+00:00,223.81,213.41,322.14,212.63,209.37,L5
2004-02-08 09:49:27+00:00,223.53,213.45,325.03,212.94,209.20,L7
2004-03-03 09:39:21+00:00,222.33,211.83,329.34,214.40,209.65,L5
2004-03-27 09:49:38+00:00,225.73,212.30,328.24,213.60,210.89,L7
2004-05-22 09:41:06+00:00,226.92,215.01,324.45,213.30,209.33,L5
2004-06-07 09:41:34+00:00,227.54,216.04,329.32,214.48,210.12,L5
2004-06-23 09:42:01+00:00,227.82,216.74,329.32,213.53,209.50,L5
2004-07-17 09:49:19+00:00,227.38,216.96,329.43,213.29,211.64,L7
2004-08-02 09:49:10+00:00,227.12,216.84,330.63,213.12,211.22,L7
2004-08-10 09:43:13+00:00,226.68,216.13,329.61,212.70,211.44,L5
2004-08-26 09:43:40+00:00,226.50,215.82,329.61,212.54,211.25,L5
2004-09-11 09:44:05+00:00,227.68,216.23,329.61,211.43,211.21,L5
2004-10-05 09:48:54+00:00,225.25,215.73,325.08,211.46,210.17,L7
2004-10-21 09:49:04+00:00,225.54,215.56,327.97,211.21,209.94,L7
2004-11-22 09:49:22+00:00,224.78,213.28,327.81,212.14,209.52,L7
2004-12-24 09:49:38+00:00,223.37,212.72,328.18,212.19,209.92,L7
2005-01-01 09:46:18+00:00,223.72,213.28,328.18,212.14,209.64,L5
2005-01-17 09:46:29+00:00,223.07,213.30,327.89,212.68,209.04,L5
2005-02-18 09:46:58+00:00,222.57,212.94,326.29,212.18,208.23,L5
2005-03-14 09:50:03+00:00,221.97,213.16,323.92,212.79,206.93,L7
2005-05-01 09:49:56+00:00,221.29,214.01,329.04,213.11,206.49,L7
2005-05-09 09:47:36+00:00,222.76,214.26,309.56,213.63,207.33,L5
2005-06-26 09:47:57+00:00,224.87,216.24,281.79,211.74,208.04,L5
2005-07-12 09:48:04+00:00,225.38,216.48,272.40,212.29,208.90,L5
2005-08-13 09:48:23+00:00,226.77,216.58,266.49,212.70,209.84,L5
2005-08-29 09:48:27+00:00,228.14,218.33,261.63,213.73,211.47,L5
2005-09-30 09:48:26+00:00,228.10,219.05,250.03,214.11,211.68,L5
2005-10-08 09:49:22+00:00,229.42,218.20,250.03,214.81,211.68,L7
2006-01-12 09:50:12+00:00,229.72,216.40,234.22,215.17,212.33,L7
2006-02-05 09:50:39+00:00,227.54,215.32,230.63,214.76,210.99,L5
2006-05-28 09:52:37+00:00,225.71,218.46,227.88,213.01,210.06,L5
2006-06-13 09:52:54+00:00,227.62,219.37,230.27,215.20,211.57,L5
2006-07-07 09:50:12+00:00,227.34,218.39,230.27,214.87,212.02,L7
2006-07-23 09:50:04+00:00,226.61,217.62,230.27,215.95,213.26,L7
2006-07-31 09:53:36+00:00,226.17,218.04,231.44,217.71,213.10,L5
2006-08-08 09:50:02+00:00,227.23,218.63,235.29,217.28,213.03,L7
2006-09-01 09:53:58+00:00,227.72,219.22,236.22,218.45,213.24,L5
2006-10-27 09:50:02+00:00,227.35,217.90,236.22,218.00,212.12,L7
2006-11-28 09:50:25+00:00,225.93,215.09,236.33,218.55,211.97,L7
2006-12-30 09:50:34+00:00,224.76,214.09,236.98,217.72,210.47,L7
2007-01-07 09:55:10+00:00,223.70,214.13,237.23,217.66,208.32,L5
2007-02-08 09:55:20+00:00,225.78,213.16,237.02,218.44,206.95,L5
2007-02-24 09:55:21+00:00,226.15,213.74,236.23,218.20,206.65,L5
2007-03-04 09:50:51+00:00,225.90,213.08,235.32,217.31,206.72,L7
2007-05-15 09:54:52+00:00,226.12,213.93,232.34,216.60,206.23,L5
2007-05-31 09:54:39+00:00,226.71,215.67,230.91,215.47,205.95,L5
2007-07-18 09:54:00+00:00,229.25,216.35,230.64,216.10,209.82,L5
2007-08-19 09:53:40+00:00,228.07,215.77,230.72,216.46,209.92,L5
2007-08-27 09:50:18+00:00,227.27,216.71,229.94,215.55,209.52,L7
2007-09-12 09:50:10+00:00,226.29,215.21,229.94,216.00,208.01,L7
2008-03-14 09:50:24+00:00,227.34,216.19,234.19,222.65,212.51,L5
2008-04-07 09:50:29+00:00,224.03,213.47,234.19,221.75,208.82,L7
2008-04-15 09:49:39+00:00,224.89,215.48,232.34,218.90,207.67,L5
2008-06-02 09:48:23+00:00,224.60,213.38,229.18,216.95,209.15,L5
2008-07-04 09:47:30+00:00,226.18,213.80,229.09,215.53,209.42,L5
2008-08-13 09:49:31+00:00,228.88,215.52,248.49,215.07,209.94,L7
2008-08-29 09:49:24+00:00,228.23,215.62,262.04,215.56,211.40,L7
2008-10-16 09:49:03+00:00,228.99,213.44,284.11,213.42,212.72,L7
2008-11-01 09:49:18+00:00,228.34,212.70,288.85,214.66,214.68,L7
2008-12-03 09:49:43+00:00,227.75,213.41,307.71,214.92,214.70,L7
2008-12-19 09:49:53+00:00,225.64,213.56,312.38,215.03,213.50,L7
2009-01-20 09:50:04+00:00,222.52,213.24,323.95,216.19,212.99,L7
2009-03-25 09:50:35+00:00,218.14,209.83,320.80,215.95,210.37,L7
2009-05-04 09:47:54+00:00,218.23,213.75,324.80,215.19,206.61,L5
2009-05-12 09:50:47+00:00,219.43,214.25,325.62,216.20,209.07,L7
2009-05-28 09:50:48+00:00,220.72,214.48,323.56,216.39,210.22,L7
2009-06-05 09:48:28+00:00,221.64,215.64,321.06,216.38,210.27,L5
2009-06-13 09:50:47+00:00,222.62,215.71,321.89,216.05,209.86,L7
2009-07-07 09:49:04+00:00,225.28,216.89,318.18,215.38,210.38,L5
2009-09-25 09:50:14+00:00,227.91,216.08,322.71,214.91,211.74,L5
2009-10-03 09:50:28+00:00,227.53,215.53,320.17,214.83,212.10,L7
2009-10-19 09:50:33+00:00,226.75,214.16,321.47,215.49,212.54,L7
2009-11-04 09:50:49+00:00,229.37,213.28,323.38,215.08,212.99,L7
2009-11-12 09:50:41+00:00,229.66,213.42,322.28,214.45,211.44,L5
2009-12-06 09:51:12+00:00,228.78,211.77,325.27,214.11,208.95,L7
2010-01-31 09:51:13+00:00,227.55,210.07,325.09,214.95,208.85,L5
2010-04-29 09:52:32+00:00,230.75,213.17,331.13,214.70,208.48,L7
2010-05-23 09:51:06+00:00,228.49,215.99,330.23,215.24,210.76,L5
2010-06-16 09:52:29+00:00,230.03,217.64,331.75,214.32,213.70,L7
2010-06-24 09:50:56+00:00,229.88,217.73,296.78,214.37,212.74,L5
2010-07-26 09:50:48+00:00,229.71,218.06,280.47,214.17,211.56,L5
2010-08-11 09:50:41+00:00,229.72,217.26,268.98,213.71,212.10,L5
2010-08-27 09:50:38+00:00,230.44,217.37,262.43,214.31,212.18,L5
2010-10-06 09:52:38+00:00,229.52,217.24,262.43,213.86,211.49,L7
2010-10-22 09:52:48+00:00,228.64,217.62,262.43,213.86,211.81,L7
2010-11-15 09:50:08+00:00,229.21,217.99,244.20,213.42,210.84,L5
2011-02-19 09:50:19+00:00,228.02,217.99,229.00,214.34,210.38,L5
2011-03-07 09:50:17+00:00,228.20,217.95,226.81,214.55,209.62,L5
2011-04-08 09:50:09+00:00,230.18,218.52,228.42,216.59,211.58,L5
2011-05-18 09:53:54+00:00,230.57,217.32,230.27,216.97,210.56,L7
2011-05-26 09:49:52+00:00,231.26,217.91,232.12,216.98,210.97,L5
2011-07-13 09:49:30+00:00,229.55,216.83,232.53,216.28,211.32,L5
2011-07-29 09:49:21+00:00,229.06,216.80,231.76,216.70,211.97,L5
2011-09-15 09:48:51+00:00,229.00,217.18,233.10,216.18,213.17,L5
2011-09-23 09:53:36+00:00,228.49,216.38,250.71,216.70,212.77,L7
2011-11-10 09:53:52+00:00,227.54,215.66,264.18,218.68,211.50,L7
2011-11-26 09:54:03+00:00,224.62,213.35,280.56,219.48,210.09,L7
2011-12-12 09:54:07+00:00,223.89,212.87,288.73,218.63,210.76,L7
2012-01-13 09:54:23+00:00,223.50,215.22,303.29,218.70,210.12,L7
2012-02-14 09:54:29+00:00,223.19,214.60,317.39,218.14,210.18,L7
2012-05-04 09:54:53+00:00,221.14,213.97,329.25,218.19,212.16,L7
2012-08-24 09:55:34+00:00,223.11,212.17,325.15,213.66,215.62,L7
2012-09-09 09:55:45+00:00,223.61,212.06,331.40,214.39,219.72,L7
2012-12-30 09:56:31+00:00,220.88,209.26,327.03,217.77,217.01,L7
2013-01-15 09:56:29+00:00,221.38,210.11,328.73,217.77,217.01,L7
2013-01-31 09:56:34+00:00,221.27,210.33,329.59,216.33,214.32,L7
