dates,satname,sar1370-0000,sar1370-0001,sar1370-0002,sar1370-0003,sar1370-0004
1995-07-17 09:05:03+00:00,L5,231.16,216.93,231.71,215.96,212.70
1995-09-03 09:02:52+00:00,L5,238.22,220.35,231.70,210.68,205.59
1995-10-21 09:00:24+00:00,L5,221.88,216.17,230.02,214.90,206.64
1995-11-06 08:59:51+00:00,L5,222.79,227.15,230.37,206.87,197.99
1996-02-26 09:06:32+00:00,L5,228.76,218.11,214.71,208.72,210.47
1996-03-29 09:08:37+00:00,L5,231.87,216.75,236.12,212.22,204.40
1996-04-14 09:09:37+00:00,L5,233.46,218.25,234.32,208.73,208.75
1996-05-16 09:11:30+00:00,L5,233.81,224.64,234.58,214.35,211.53
1996-06-01 09:12:24+00:00,L5,237.85,230.14,233.57,210.03,207.36
1996-07-03 09:14:07+00:00,L5,231.00,217.60,235.26,215.60,223.34
1996-07-19 09:14:58+00:00,L5,231.72,221.93,227.66,207.59,208.28
1996-08-04 09:15:48+00:00,L5,231.92,222.42,232.00,214.37,209.43
1996-08-20 09:16:38+00:00,L5,228.75,233.53,228.46,209.87,212.25
1996-09-05 09:17:31+00:00,L5,226.83,217.85,236.84,218.80,207.93
1996-10-07 09:19:15+00:00,L5,224.38,210.33,223.38,217.62,211.73
1996-10-23 09:20:04+00:00,L5,231.43,214.35,227.11,220.58,212.68
1996-11-08 09:20:50+00:00,L5,221.33,215.78,228.54,216.81,209.57
1996-11-24 09:21:34+00:00,L5,230.32,219.98,227.61,221.99,207.43
1997-02-12 09:25:17+00:00,L5,233.57,215.40,228.39,209.90,205.41
1997-03-16 09:26:35+00:00,L5,227.73,217.38,229.18,219.68,206.05
1997-05-03 09:28:18+00:00,L5,234.99,216.41,218.08,226.53,221.53
1997-05-19 09:28:50+00:00,L5,232.55,217.41,225.69,212.20,208.70
1997-06-04 09:29:25+00:00,L5,230.05,214.96,235.15,211.16,201.79
1997-06-20 09:29:57+00:00,L5,230.83,218.75,231.28,213.41,210.75
1997-07-06 09:30:31+00:00,L5,225.69,208.00,222.64,209.07,214.93
1997-08-23 09:32:05+00:00,L5,,,,,
1997-09-24 09:33:01+00:00,L5,229.70,212.53,221.63,217.74,217.41
1997-10-10 09:33:28+00:00,L5,224.37,216.71,228.32,218.82,209.99
1997-10-26 09:33:54+00:00,L5,224.24,223.31,236.61,205.83,207.18
1997-11-11 09:34:18+00:00,L5,225.39,217.35,233.90,212.33,206.69
1997-12-13 09:35:04+00:00,L5,230.78,217.47,229.92,222.31,204.12
1998-01-30 09:36:10+00:00,L5,324.59,313.83,254.66,211.32,214.06
1998-03-03 09:36:45+00:00,L5,230.05,215.32,231.15,217.27,209.76
1998-03-19 09:37:01+00:00,L5,233.79,220.59,230.37,214.16,214.97
1998-04-04 09:37:11+00:00,L5,231.79,212.45,227.20,214.19,207.44
1998-05-06 09:37:39+00:00,L5,233.94,219.15,220.37,210.09,212.38
1998-06-07 09:38:09+00:00,L5,228.05,221.35,237.22,213.39,207.07
1998-07-25 09:38:40+00:00,L5,231.59,232.02,234.40,209.16,209.58
1998-08-26 09:38:57+00:00,L5,232.31,222.43,233.42,216.09,216.81
1998-09-27 09:39:11+00:00,L5,221.88,218.96,215.15,213.08,211.16
1998-10-29 09:39:14+00:00,L5,230.89,226.09,237.63,210.98,213.17
1998-11-14 09:39:22+00:00,L5,219.07,214.19,228.81,216.40,205.36
1998-11-30 09:39:20+00:00,L5,224.74,211.54,225.17,227.66,213.75
1998-12-16 09:39:17+00:00,L5,220.93,217.20,238.38,219.20,205.58
1999-01-17 09:39:19+00:00,L5,214.82,199.12,215.11,215.26,204.02
1999-03-22 09:39:15+00:00,L5,226.14,217.06,221.56,207.19,205.79
1999-04-07 09:39:02+00:00,L5,226.01,216.88,232.81,227.90,214.24
1999-04-23 09:39:04+00:00,L5,228.64,214.76,232.49,225.36,214.74
1999-06-26 09:38:12+00:00,L5,228.48,234.08,235.12,207.66,210.37
1999-07-12 09:38:05+00:00,L5,238.64,213.73,226.53,207.22,216.03
1999-08-21 09:53:13+00:00,L7,225.12,208.98,310.73,208.12,206.10
1999-09-22 09:53:17+00:00,L7,226.03,218.19,327.09,211.49,209.93
1999-09-30 09:36:52+00:00,L5,228.00,222.76,238.89,215.32,211.09
1999-10-16 09:36:58+00:00,L5,226.84,208.50,225.17,216.77,221.41
1999-11-01 09:36:34+00:00,L5,228.14,211.62,217.83,214.22,208.13
1999-11-09 09:53:16+00:00,L7,206.46,195.55,296.22,205.18,203.64
1999-11-17 09:35:57+00:00,L5,233.34,222.13,229.17,217.33,210.20
1999-11-25 09:53:07+00:00,L7,221.16,207.60,334.27,217.79,206.31
1999-12-11 09:53:17+00:00,L7,221.52,220.64,337.36,214.03,203.45
2000-01-20 09:35:06+00:00,L5,212.16,210.20,219.23,215.11,205.15
2000-02-13 09:53:05+00:00,L7,220.98,217.49,326.00,212.91,204.17
2000-02-29 09:52:59+00:00,L7,222.26,210.40,314.43,213.69,205.19
2000-03-08 09:33:45+00:00,L5,219.55,227.55,227.62,214.88,205.87
2000-04-01 09:52:52+00:00,L7,221.12,214.45,311.18,209.36,209.57
2000-05-03 09:52:36+00:00,L7,224.01,215.78,327.01,209.44,217.79
2000-05-19 09:52:25+00:00,L7,225.01,212.91,310.80,207.02,204.61
2000-06-04 09:52:13+00:00,L7,224.09,213.77,337.42,206.15,207.13
2000-06-12 09:36:39+00:00,L5,240.96,214.51,223.40,213.15,223.04
2000-06-20 09:52:10+00:00,L7,224.94,215.32,309.84,210.23,210.67
2000-06-28 09:37:02+00:00,L5,223.54,214.17,232.77,216.02,208.35
2000-07-06 09:51:56+00:00,L7,224.19,211.07,311.77,207.54,206.79
2000-07-14 09:37:22+00:00,L5,230.03,221.33,236.18,216.31,206.36
2000-07-22 09:51:40+00:00,L7,232.03,217.37,337.37,209.90,215.10
2000-08-07 09:51:26+00:00,L7,232.92,216.91,328.82,211.40,213.95
2000-08-23 09:51:20+00:00,L7,228.10,210.95,313.18,209.27,206.81
2000-09-16 09:38:35+00:00,L5,227.78,218.10,235.29,216.90,208.46
2000-10-10 09:50:42+00:00,L7,226.07,212.08,310.39,212.08,208.55
2000-11-11 09:50:41+00:00,L7,222.30,209.12,310.71,210.08,202.34
2000-12-13 09:50:44+00:00,L7,221.32,209.55,342.98,215.43,204.05
2000-12-21 09:39:58+00:00,L5,232.32,217.72,213.36,218.49,217.67
2000-12-29 09:50:47+00:00,L7,,,295.93,,
2001-01-22 09:40:15+00:00,L5,217.90,208.71,227.39,215.76,202.86
2001-01-30 09:50:51+00:00,L7,220.45,214.62,335.20,209.19,205.19
2001-02-23 09:40:26+00:00,L5,234.16,216.24,216.80,212.50,209.54
2001-03-03 09:50:41+00:00,L7,222.76,211.92,325.18,207.36,204.37
2001-03-11 09:40:27+00:00,L5,233.02,217.86,230.96,215.31,204.71
2001-03-19 09:50:34+00:00,L7,226.06,220.82,327.02,215.63,207.61
2001-05-22 09:50:12+00:00,L7,224.39,211.47,328.75,212.82,207.92
2001-06-07 09:49:59+00:00,L7,223.60,215.83,338.90,208.83,209.83
2001-06-15 09:40:41+00:00,L5,237.28,215.37,228.13,218.97,216.42
2001-06-23 09:49:46+00:00,L7,225.32,220.36,312.48,209.65,208.58
2001-07-25 09:49:36+00:00,L7,224.76,212.34,312.39,208.34,206.95
2001-08-02 09:40:41+00:00,L5,230.77,224.76,230.96,215.50,213.88
2001-08-10 09:49:18+00:00,L7,222.55,211.15,328.15,209.34,210.26
2001-08-18 09:40:39+00:00,L5,231.91,220.46,233.94,222.02,209.98
2001-08-26 09:49:07+00:00,L7,226.02,215.19,329.65,214.47,211.39
2001-09-03 09:40:31+00:00,L5,229.59,236.42,235.75,216.84,213.12
2001-09-11 09:48:55+00:00,L7,225.84,217.72,311.97,209.81,210.16
2001-09-27 09:48:46+00:00,L7,,,,,
2001-10-13 09:48:31+00:00,L7,228.24,211.28,331.77,215.20,214.24
2001-10-29 09:48:38+00:00,L7,225.95,211.09,310.64,210.86,209.08
2001-11-14 09:48:50+00:00,L7,220.47,207.10,327.35,212.27,203.54
2001-12-16 09:49:01+00:00,L7,214.82,197.48,298.97,214.46,203.67
2002-01-17 09:49:08+00:00,L7,216.62,196.21,292.15,210.42,200.58
2002-01-25 09:39:18+00:00,L5,221.09,214.87,233.20,211.61,201.53
2002-02-02 09:49:11+00:00,L7,216.26,206.38,309.83,214.16,203.68
2002-02-10 09:39:00+00:00,L5,222.51,216.64,234.36,219.17,205.27
2002-02-26 09:38:39+00:00,L5,240.58,215.51,228.99,211.96,216.38
2002-03-14 09:38:26+00:00,L5,216.14,208.20,212.87,210.38,208.86
2002-03-22 09:49:08+00:00,L7,225.77,215.05,326.89,212.07,209.39
2002-05-09 09:49:10+00:00,L7,224.91,211.95,324.88,207.65,207.15
2002-05-17 09:37:13+00:00,L5,230.46,221.64,229.25,209.34,214.13
2002-05-25 09:49:00+00:00,L7,227.79,220.28,338.89,214.43,214.36
2002-06-10 09:48:54+00:00,L7,222.55,221.59,334.33,204.08,207.54
2002-06-18 09:36:28+00:00,L5,232.66,228.34,235.89,206.58,214.77
2002-06-26 09:48:46+00:00,L7,228.76,215.75,326.86,207.86,210.59
2002-07-28 09:48:36+00:00,L7,213.05,203.30,225.74,211.39,205.35
2002-08-13 09:48:31+00:00,L7,224.11,213.50,340.95,211.78,218.57
2002-09-30 09:48:05+00:00,L7,230.50,217.72,230.15,216.28,375.15
2002-12-19 09:48:38+00:00,L7,197.07,189.35,297.44,195.31,181.87
2003-01-04 09:48:41+00:00,L7,221.96,212.70,333.55,217.43,209.19
2003-02-05 09:48:58+00:00,L7,212.31,208.25,299.47,202.99,199.88
2003-03-25 09:48:59+00:00,L7,227.01,218.66,314.20,215.22,211.49
2003-05-28 09:49:03+00:00,L7,227.88,214.46,325.99,218.82,211.35
2003-07-07 09:36:38+00:00,L5,230.79,222.50,232.20,216.22,212.62
2003-08-08 09:37:12+00:00,L5,226.58,,,,
2003-08-24 09:37:29+00:00,L5,224.26,218.14,233.07,208.55,211.89
2003-09-01 09:48:41+00:00,L7,224.31,213.46,312.13,210.92,210.57
2003-09-25 09:38:00+00:00,L5,221.13,211.96,232.89,219.87,209.54
2003-10-11 09:38:11+00:00,L5,224.90,220.91,228.86,212.28,210.95
2003-11-04 09:48:44+00:00,L7,223.35,216.05,339.59,215.37,215.71
2003-11-20 09:49:00+00:00,L7,316.29,205.88,379.68,211.21,215.42
2003-12-06 09:49:03+00:00,L7,218.68,205.84,314.71,210.15,201.50
2004-01-15 09:39:07+00:00,L5,227.29,215.07,235.44,212.69,199.38
2004-02-08 09:49:27+00:00,L7,224.33,213.71,333.71,215.38,207.88
2004-03-03 09:39:21+00:00,L5,216.60,205.25,215.16,218.24,216.84
2004-03-27 09:49:38+00:00,L7,244.96,215.67,324.94,213.49,219.42
2004-05-22 09:41:06+00:00,L5,229.67,234.52,231.85,209.83,210.93
2004-06-07 09:41:34+00:00,L5,222.42,212.02,227.49,217.24,206.24
2004-06-23 09:42:01+00:00,L5,229.46,220.96,229.34,207.87,205.84
2004-07-17 09:49:19+00:00,L7,224.25,216.60,329.63,210.98,214.36
2004-08-02 09:49:10+00:00,L7,225.28,215.95,334.26,211.89,208.26
2004-08-10 09:43:13+00:00,L5,220.77,208.09,218.08,212.05,209.67
2004-08-26 09:43:40+00:00,L5,225.10,213.35,230.48,211.29,209.66
2004-09-11 09:44:05+00:00,L5,227.19,208.88,223.29,208.25,216.49
2004-10-05 09:48:54+00:00,L7,223.08,211.19,311.35,213.72,210.07
2004-10-21 09:49:04+00:00,L7,228.18,214.03,336.63,208.93,207.83
2004-11-22 09:49:22+00:00,L7,222.10,211.69,327.17,219.16,206.80
2004-12-24 09:49:38+00:00,L7,214.39,214.73,330.03,213.41,206.13
2005-01-01 09:46:18+00:00,L5,226.86,218.27,229.23,211.71,207.12
2005-01-17 09:46:29+00:00,L5,217.80,216.82,223.88,216.35,208.40
2005-02-18 09:46:58+00:00,L5,218.47,207.51,211.59,206.80,201.54
2005-03-14 09:50:03+00:00,L7,224.88,211.04,314.44,212.21,207.54
2005-05-01 09:49:56+00:00,L7,224.51,218.00,344.53,212.11,207.87
2005-05-09 09:47:36+00:00,L5,233.08,216.00,231.62,217.32,213.26
2005-06-26 09:47:57+00:00,L5,228.52,226.06,236.58,205.65,210.52
2005-07-12 09:48:04+00:00,L5,230.37,219.96,234.85,215.60,213.15
2005-08-13 09:48:23+00:00,L5,227.53,217.52,236.94,219.19,214.98
2005-08-29 09:48:27+00:00,L5,228.06,219.73,232.44,214.02,213.00
2005-09-30 09:48:26+00:00,L5,224.65,216.05,233.27,214.90,209.00
2005-10-08 09:49:22+00:00,L7,238.64,212.31,314.92,219.67,307.95
2005-11-09 09:49:47+00:00,L7,,,311.75,,
2006-01-12 09:50:12+00:00,L7,72.48,94.64,311.07,208.08,
2006-02-05 09:50:39+00:00,L5,218.80,210.98,219.89,212.68,206.99
2006-05-28 09:52:37+00:00,L5,232.61,225.95,235.88,218.28,213.12
2006-06-13 09:52:54+00:00,L5,231.46,221.18,235.03,221.77,214.61
2006-07-07 09:50:12+00:00,L7,226.49,215.46,325.11,213.52,213.36
2006-07-23 09:50:04+00:00,L7,223.68,214.53,325.27,213.52,218.22
2006-07-31 09:53:36+00:00,L5,223.96,220.16,234.97,226.48,212.31
2006-08-08 09:50:02+00:00,L7,225.17,214.53,311.59,210.12,206.55
2006-09-01 09:53:58+00:00,L5,230.70,222.73,238.98,225.47,214.51
2006-10-27 09:50:02+00:00,L7,224.73,208.68,309.85,214.86,204.29
2006-11-28 09:50:25+00:00,L7,221.25,203.49,311.61,222.66,211.93
2006-12-30 09:50:34+00:00,L7,222.14,213.15,325.71,215.10,202.60
2007-01-07 09:55:10+00:00,L5,217.96,215.76,237.75,213.05,196.14
2007-02-08 09:55:20+00:00,L5,237.88,215.12,234.33,219.53,212.22
2007-02-24 09:55:21+00:00,L5,228.40,217.25,233.87,216.73,204.89
2007-03-04 09:50:51+00:00,L7,228.92,218.14,328.55,219.22,214.98
2007-05-15 09:54:52+00:00,L5,226.32,214.60,223.42,209.92,200.84
2007-05-31 09:54:39+00:00,L5,225.33,215.66,225.18,214.71,209.99
2007-07-18 09:54:00+00:00,L5,228.67,217.32,236.41,216.50,216.02
2007-08-19 09:53:40+00:00,L5,230.77,211.68,234.74,221.68,212.81
2007-08-27 09:50:18+00:00,L7,223.63,222.86,311.32,211.27,202.50
2007-09-12 09:50:10+00:00,L7,223.05,209.16,332.50,221.95,205.90
2008-03-14 09:50:24+00:00,L5,227.34,216.19,234.19,222.65,212.51
2008-04-07 09:50:29+00:00,L7,220.71,210.75,325.65,220.84,205.13
2008-04-15 09:49:39+00:00,L5,226.61,219.50,230.50,213.22,205.37
2008-06-02 09:48:23+00:00,L5,223.73,207.08,222.85,211.10,213.58
2008-07-04 09:47:30+00:00,L5,232.52,215.47,228.84,209.86,210.51
2008-08-13 09:49:31+00:00,L7,242.36,224.14,326.08,212.75,212.56
2008-08-29 09:49:24+00:00,L7,224.31,216.23,329.76,218.51,220.14
2008-10-16 09:49:03+00:00,L7,222.01,204.30,313.00,214.86,206.79
2008-11-01 09:49:18+00:00,L7,225.11,208.99,312.58,220.87,224.49
2008-12-03 09:49:43+00:00,L7,220.19,211.30,336.01,212.67,213.68
2008-12-19 09:49:53+00:00,L7,213.01,214.49,340.42,215.71,206.32
2009-01-20 09:50:04+00:00,L7,210.64,389.80,309.80,217.99,206.95
2009-03-25 09:50:35+00:00,L7,217.88,210.06,312.97,213.59,203.96
2009-05-04 09:47:54+00:00,L5,229.45,219.14,226.76,216.01,202.14
2009-05-12 09:50:47+00:00,L7,225.42,216.26,328.91,221.22,221.34
2009-05-28 09:50:48+00:00,L7,228.46,215.63,313.22,217.57,217.13
2009-06-05 09:48:28+00:00,L5,226.62,218.28,229.66,212.54,214.07
2009-06-13 09:50:47+00:00,L7,229.48,216.09,326.00,213.78,206.95
2009-07-07 09:49:04+00:00,L5,234.31,222.75,231.51,210.36,210.47
2009-09-25 09:50:14+00:00,L5,221.63,204.41,217.56,212.90,210.05
2009-10-03 09:50:28+00:00,L7,224.86,211.70,312.53,214.28,214.65
2009-10-19 09:50:33+00:00,L7,220.52,203.14,326.70,220.76,216.05
2009-11-04 09:50:49+00:00,L7,253.03,211.26,332.93,212.35,206.23
2009-11-12 09:50:41+00:00,L5,228.00,217.48,236.43,215.49,207.37
2009-12-06 09:51:12+00:00,L7,218.38,207.32,328.19,212.93,199.80
2010-01-31 09:51:13+00:00,L5,226.46,215.21,227.05,215.96,207.82
2010-04-29 09:52:32+00:00,L7,227.89,214.59,332.27,216.76,221.16
2010-05-23 09:51:06+00:00,L5,241.22,226.84,238.37,215.29,214.25
2010-06-16 09:52:29+00:00,L7,224.56,213.91,331.22,209.26,211.59
2010-06-24 09:50:56+00:00,L5,229.27,218.09,226.85,214.58,208.87
2010-07-26 09:50:48+00:00,L5,228.84,219.74,231.52,213.18,205.66
2010-08-11 09:50:41+00:00,L5,226.56,210.38,223.06,213.18,211.05
2010-08-27 09:50:38+00:00,L5,234.72,218.06,229.68,217.94,212.65
2010-10-06 09:52:38+00:00,L7,223.09,216.31,331.25,210.73,206.65
2010-10-22 09:52:48+00:00,L7,221.62,220.66,88.57,94.67,214.44
2010-11-15 09:50:08+00:00,L5,232.99,217.95,222.86,213.18,212.43
2011-02-19 09:50:19+00:00,L5,227.66,216.98,234.47,215.52,205.73
2011-03-07 09:50:17+00:00,L5,235.63,217.86,223.11,218.77,208.87
2011-04-08 09:50:09+00:00,L5,233.00,219.17,233.24,218.87,216.45
2011-05-18 09:53:54+00:00,L7,225.98,215.26,335.29,214.73,211.18
2011-05-26 09:49:52+00:00,L5,234.01,220.27,237.68,217.03,212.60
2011-07-13 09:49:30+00:00,L5,221.05,211.42,234.14,212.73,213.08
2011-07-29 09:49:21+00:00,L5,226.11,216.64,227.91,219.22,215.87
2011-09-15 09:48:51+00:00,L5,233.88,220.33,232.54,214.52,209.83
2011-09-23 09:53:36+00:00,L7,225.37,211.60,338.75,219.79,210.39
2011-11-10 09:53:52+00:00,L7,226.37,214.08,314.06,232.75,207.52
2011-11-26 09:54:03+00:00,L7,214.97,206.01,335.94,217.85,203.84
2011-12-12 09:54:07+00:00,L7,219.49,210.00,337.78,213.58,214.81
2012-01-13 09:54:23+00:00,L7,218.29,227.85,336.06,213.18,208.60
2012-02-14 09:54:29+00:00,L7,223.99,212.32,326.63,215.32,216.24
2012-05-04 09:54:53+00:00,L7,223.76,213.55,325.01,216.44,221.96
2012-08-24 09:55:34+00:00,L7,222.46,210.79,325.29,210.89,209.27
