,dates,per0187-0000,per0187-0001,per0187-0002,per0187-0003,per0187-0004,per0187-0005,per0187-0006,per0187-0007,per0187-0008,per0187-0009,per0187-0010,per0187-0011,per0187-0012,per0187-0013,per0187-0014,per0187-0015,per0187-0016,per0187-0017,per0187-0018,per0187-0019
0,1985-01-10 14:42:03+00:00,219.15822533914223,221.50863205565898,232.7468653850468,223.36175158959705,217.9641454619504,220.156726015544,213.70521203644415,202.75940241453827,212.58890324369005,206.93734858349927,206.81265797126375,209.33120681085427,217.04128869043777,207.35913152074733,205.98950310292534,202.14931988571874,208.76802959074797,207.6063082416512,210.67174399930556,215.50294884574313
1,1985-01-26 14:42:08+00:00,223.14581469342525,222.14722607640007,232.43451476189352,222.27702775422503,217.9727020903068,221.06560573259256,210.32928852873818,204.5573201227478,208.63397197158864,205.82301475530312,203.4711811209844,211.68886819381615,206.96051063227273,201.74282110139038,204.84332748156322,200.86761703756088,201.49461511771125,212.99881615829187,215.30690083684382,218.84630765088448
2,1986-04-19 14:37:04+00:00,229.11827767698784,224.36625097354002,236.06162145582186,217.43634225697926,215.5879393934603,213.48915422148116,208.7165922966099,204.77974123878073,205.8942419973723,209.06201643962225,206.68240950995755,208.57642064085027,212.843231825961,199.37221776503088,199.18423447710185,195.0642748974602,202.30915340032172,211.04623509096993,213.4825121329229,219.77190989358874
3,1986-12-15 14:30:32+00:00,229.3072216414632,223.41148741974533,231.08253858066684,220.81102595268064,215.94060323051062,220.85055146478626,204.24959163114136,204.94781464561666,209.32329986763168,208.53693224794353,207.93879297491188,214.2480380208535,211.44245560821727,207.27382310381628,206.12553429394563,205.715600279423,205.96842132679535,216.02323278722332,215.66534355878187,223.16120094502384
4,1986-12-31 14:31:01+00:00,219.17224627580666,214.8327076371269,223.37862335849346,215.16560781697206,209.9271235075884,210.26440597301442,198.41343579051855,197.44991214631392,202.10144014838895,197.63556600119387,200.01134519494894,203.77724734430083,201.43373480961748,197.43428670857716,198.61387279194938,195.91350316599636,198.49314543151817,212.03951235013014,206.76590712978052,217.2335872821528
5,1987-04-06 14:34:23+00:00,,,,,,,211.11475910603556,198.92453906527155,207.18597452017647,205.79606591122266,206.91843646888455,203.93519678150764,212.17798226551722,204.81172940311953,203.04857552921726,196.51040317247615,202.52039346780631,211.61652992755586,214.24013383419938,218.58528410102127
6,1987-05-24 14:35:48+00:00,,,,,,222.44198787439345,215.69687958922518,202.9478456186105,211.2047687102251,207.72390852717288,209.49124671104212,210.52571998064505,212.5753817743489,206.55564792248197,201.72647773602972,202.47304438365566,206.91451106117225,210.0599939609164,211.8220405251512,219.20602835942543
7,1987-10-31 14:39:29+00:00,219.51114866261136,218.32894919364622,223.4767455938474,218.43151349538334,215.01249248384767,217.45262244640384,207.1641829538509,198.0846597606646,200.9750368622395,201.63317674026894,196.52592511542346,201.50434778755252,205.30351855990745,195.9279918265599,197.68615053189512,191.28995310339718,199.40884867192008,203.02066105235565,205.81842558899768,211.93811633850177
8,1987-11-16 14:39:51+00:00,225.54359657891078,221.21933739702004,227.3372259036346,214.4463143976066,205.46989111501009,208.46747724812323,199.48612684756077,198.28709715699287,201.84258201680572,203.19573874882653,197.34577613304256,202.11022854696458,206.80761086534514,196.48119399523537,192.2283593558469,193.37480743665833,195.608586249872,205.54556688722622,206.56405967737984,207.51218277477827
9,1987-12-18 14:40:20+00:00,226.33096611310214,227.27210360759165,232.68739013674153,219.6674114677834,215.00176044566,217.1856521468992,207.48325858591238,197.96506010346286,205.6268652984198,205.86198263806773,205.27756400960754,206.38236371444526,209.63811251332368,201.73281970045576,197.43637965102658,195.75912229482577,200.85071779357776,206.00220134364088,210.27148130038324,216.1940274294377
