,dates,per0187-0000,per0187-0001,per0187-0002,per0187-0003,per0187-0004,per0187-0005,per0187-0006,per0187-0007,per0187-0008,per0187-0009,per0187-0010,per0187-0011,per0187-0012,per0187-0013,per0187-0014,per0187-0015,per0187-0016,per0187-0017,per0187-0018,per0187-0019
0,1985-01-10 14:42:03+00:00,219.26403261212522,221.6114162636996,232.87534564509755,223.5001149465748,218.0699527349334,220.26253328852698,213.81101930942714,202.86520968752126,212.69471051667304,207.04315585648226,206.91846524424673,209.43701408383725,217.14709596342075,207.45380118604788,206.09531037590833,202.25512715870173,208.87383686373096,207.71211551463418,210.77755127228855,215.60875611872612
1,1985-01-26 14:42:08+00:00,222.98665411401362,221.99261294211448,232.24124834403653,222.0688946888406,217.81354151089516,220.90644515318093,210.17012794932654,204.39815954333616,208.474811392177,205.6638541758915,203.31202054157276,211.52970761440451,206.8013500528611,201.60041426717996,204.6841669021516,200.70845645814924,201.33545453829962,212.83965557888024,215.1477402574322,218.68714707147285
2,1986-04-19 14:37:04+00:00,229.6729581186912,224.9050834026233,236.73516199217596,218.16169360382213,216.14261983516366,214.04383466318453,209.27127273831326,205.3344216804841,206.44892243907566,209.61669688132562,207.23708995166092,209.13110108255364,213.39791226766437,199.86851079181812,199.73891491880522,195.61895533916356,202.8638338420251,211.6009155326733,214.03719257462626,220.3265903352921
3,1986-12-15 14:30:32+00:00,230.76955502338717,224.83203984790003,232.8582291158602,222.72330806750426,217.4029366124346,222.31288484671023,205.71192501306533,206.41014802754063,210.78563324955564,209.9992656298675,209.40112635683585,215.71037140277747,212.90478899014124,208.58222665606402,207.5878676758696,207.17793366134697,207.43075470871932,217.4855661691473,217.12767694070584,224.6235343269478
4,1986-12-31 14:31:01+00:00,220.92001431427144,216.53053944592125,225.5009131194864,217.45115063650292,211.67489154605317,212.0121740114792,200.16120382898333,199.1976801847787,203.84920818685373,199.38333403965865,201.75911323341373,205.52501538276562,203.18150284808226,198.99807916404563,200.36164083041416,197.66127120446114,200.24091346998296,213.78728038859492,208.5136751682453,218.98135532061758
5,1987-04-06 14:34:23+00:00,,,,,,,210.9150472055316,198.7248271647676,206.98626261967252,205.5963540107187,206.7187245683806,203.73548488100369,211.97827036501326,204.63303980793177,202.8488636287133,196.3106912719722,202.32068156730236,211.4168180270519,214.04042193369543,218.38557220051732
6,1987-05-24 14:35:48+00:00,,,,,,223.10650679819867,216.3613985130304,203.61236454241572,211.86928763403031,208.3884274509781,210.15576563484734,211.19023890445027,213.23990069815412,207.15021748588663,202.39099665983494,203.13756330746088,207.57902998497747,210.7245128847216,212.48655944895643,219.87054728323065
7,1987-10-31 14:39:29+00:00,221.07272917666026,219.84591312157943,225.37295050376392,220.4735803214473,216.57407299789656,219.01420296045274,208.7257634678998,199.6462402747135,202.5366173762884,203.19475725431784,198.08750562947236,203.06592830160142,206.86509907395634,197.3251954443931,199.24773104594402,192.85153361744608,200.97042918596898,204.58224156640455,207.38000610304658,213.49969685255067
8,1987-11-16 14:39:51+00:00,227.136736604306,222.7669591359754,229.2717530773288,216.5296513538927,207.06303114040531,210.06061727351846,201.079266872956,199.8802371823881,203.43572204220095,204.78887877422176,198.9389161584378,203.7033685723598,208.40075089074037,197.906635070589,193.82149938124212,194.96794746205356,197.20172627526722,207.13870691262144,208.15719970277507,209.1053228001735
9,1987-12-18 14:40:20+00:00,228.4685670518877,229.34863023384048,235.28304841955259,222.46273577234916,217.13936138444558,219.32325308568477,209.62085952469795,200.10266104224843,207.76446623720537,207.9995835768533,207.4151649483931,208.51996465323083,211.77571345210924,203.645410014106,199.57398058981215,197.89672323361134,202.98831873236333,208.13980228242644,212.4090822391688,218.33162836822328
