dates,sar2191-0000,sar2191-0001,sar2191-0002,satname
1984-06-07 09:34:18+00:00,218.94,226.62,226.82,L5
1984-06-14 09:40:36+00:00,207.32,226.38,222.91,L5
1984-06-30 09:40:25+00:00,207.36,203.55,214.3,L5
1984-10-13 09:36:13+00:00,210.97,209.97,218.99,L5
1984-10-29 09:36:08+00:00,214.58,227.86,222.0,L5
1984-12-07 09:41:55+00:00,219.61,,231.31,L5
1985-04-30 09:42:06+00:00,200.08,,200.36,L5
1985-05-25 09:36:15+00:00,206.42,193.25,211.17,L5
1985-08-13 09:35:48+00:00,211.41,238.62,225.72,L5
1985-08-20 09:41:55+00:00,191.05,206.13,222.99,L5
1985-09-05 09:41:19+00:00,225.2,206.34,208.71,L5
1985-09-14 09:35:25+00:00,214.15,209.7,220.42,L5
1985-09-21 09:41:31+00:00,226.38,236.97,226.96,L5
1985-10-23 09:41:10+00:00,227.62,222.14,221.02,L5
1986-01-20 09:33:24+00:00,226.87,,218.47,L5
1986-03-16 09:37:58+00:00,232.06,245.89,232.52,L5
1986-05-03 09:37:18+00:00,204.92,210.64,225.52,L5
1986-05-12 09:30:53+00:00,232.47,245.54,232.84,L5
1986-07-15 09:28:53+00:00,223.7,205.65,212.95,L5
1986-07-22 09:34:49+00:00,207.26,208.45,218.44,L5
1986-07-31 09:28:19+00:00,235.94,,222.62,L5
1986-08-23 09:33:39+00:00,209.07,201.1,222.88,L5
1986-09-24 09:32:35+00:00,222.29,218.51,224.65,L5
1987-01-23 09:26:04+00:00,207.78,244.21,224.34,L5
1987-04-20 09:35:01+00:00,222.32,250.79,230.18,L5
1987-05-15 09:29:57+00:00,210.18,201.26,207.57,L5
1987-06-07 09:36:18+00:00,216.66,237.12,230.87,L5
1987-06-23 09:37:03+00:00,204.07,205.18,209.31,L5
1987-07-18 09:31:20+00:00,252.42,,231.09,L5
1987-08-03 09:31:49+00:00,217.52,217.42,219.96,L5
1987-08-10 09:38:13+00:00,191.85,203.22,223.16,L5
1987-08-19 09:32:18+00:00,225.03,217.41,221.67,L5
1987-08-26 09:38:40+00:00,218.75,200.64,217.16,L5
1987-09-04 09:32:43+00:00,219.18,239.46,218.55,L5
1987-09-11 09:38:40+00:00,225.09,231.99,231.86,L5
1987-09-20 09:33:05+00:00,221.01,235.08,228.91,L5
1987-11-07 09:34:02+00:00,219.04,224.7,226.33,L5
1988-01-01 09:41:07+00:00,211.21,222.36,214.25,L5
1988-02-11 09:35:41+00:00,204.88,205.14,213.1,L5
1988-03-14 09:36:03+00:00,205.19,214.03,218.57,L5
1988-04-15 09:36:14+00:00,202.95,,225.0,L5
1988-04-22 09:42:04+00:00,233.04,247.73,215.97,L5
1988-05-01 09:36:21+00:00,222.24,234.26,222.09,L5
1988-06-09 09:42:27+00:00,191.55,210.79,216.51,L5
1988-06-18 09:36:43+00:00,223.38,224.73,227.85,L5
1988-07-04 09:36:48+00:00,217.27,206.53,219.4,L5
1988-07-11 09:43:00+00:00,191.4,209.74,225.26,L5
1988-07-27 09:42:39+00:00,211.77,209.53,212.46,L5
1988-08-12 09:43:01+00:00,191.54,206.46,219.35,L5
1988-08-21 09:36:53+00:00,216.26,192.27,206.66,L5
1988-08-28 09:42:43+00:00,225.5,239.58,227.42,L5
1988-09-06 09:36:55+00:00,204.3,226.08,225.14,L5
1988-09-22 09:36:50+00:00,252.33,,226.94,L5
1988-09-29 09:42:55+00:00,,209.74,232.56,L5
1988-10-31 09:42:31+00:00,227.99,219.39,225.39,L5
1988-11-09 09:36:45+00:00,207.33,209.79,217.38,L5
