dates,satname,sar2191-0000,sar2191-0001,sar2191-0002
1988-10-31 09:42:31+00:00,L5,227.99,219.39,225.39
1988-11-09 09:36:45+00:00,L5,207.33,209.79,217.38
1988-12-11 09:36:33+00:00,L5,222.25,199.63,207.78
1988-12-27 09:36:27+00:00,L5,225.44,293.91,218.63
1989-01-12 09:36:20+00:00,L5,207.30,224.56,223.22
1989-01-19 09:41:56+00:00,L5,207.68,226.95,219.37
1989-01-28 09:36:07+00:00,L5,252.07,297.95,221.37
1989-02-13 09:36:09+00:00,L5,,,
1989-04-02 09:35:12+00:00,L5,215.10,238.60,221.12
1989-05-20 09:34:32+00:00,L5,215.42,227.26,227.15
1989-06-12 09:39:55+00:00,L5,217.38,203.36,207.27
1989-06-21 09:33:55+00:00,L5,213.20,224.69,224.11
1989-06-28 09:39:39+00:00,L5,,,
1989-07-23 09:33:21+00:00,L5,213.96,216.48,226.45
1989-07-30 09:39:24+00:00,L5,223.20,216.89,218.25
1989-08-24 09:32:39+00:00,L5,204.60,218.57,224.09
1989-09-09 09:32:15+00:00,L5,,,
1989-09-25 09:31:52+00:00,L5,222.04,293.72,231.54
1989-10-02 09:38:00+00:00,L5,209.81,209.54,230.76
1989-10-11 09:31:29+00:00,L5,213.72,222.48,210.32
1989-10-18 09:36:54+00:00,L5,229.35,257.96,221.15
1989-10-27 09:30:51+00:00,L5,222.15,231.96,219.02
1989-11-03 09:36:37+00:00,L5,232.28,230.04,224.87
1989-11-12 09:30:31+00:00,L5,213.49,233.97,228.58
1989-12-14 09:29:38+00:00,L5,223.13,301.55,214.99
1989-12-30 09:29:08+00:00,L5,,,
1990-01-31 09:28:06+00:00,L5,191.27,211.10,218.38
1990-02-07 09:33:40+00:00,L5,200.23,77.73,215.87
1990-02-16 09:27:35+00:00,L5,,,
1990-03-04 09:27:02+00:00,L5,223.95,238.42,220.04
1990-04-12 09:32:08+00:00,L5,,,
1990-04-21 09:26:22+00:00,L5,175.96,204.90,229.82
1990-05-07 09:26:19+00:00,L5,222.70,245.52,219.86
1990-05-14 09:32:11+00:00,L5,210.54,220.72,220.74
1990-06-15 09:32:04+00:00,L5,246.81,309.69,216.11
1990-06-24 09:26:18+00:00,L5,219.76,212.04,210.94
1990-07-26 09:26:12+00:00,L5,211.07,205.73,216.86
1990-08-11 09:26:07+00:00,L5,222.48,216.32,230.19
1990-08-18 09:31:52+00:00,L5,,,
1990-08-27 09:26:01+00:00,L5,225.20,206.84,213.82
1990-09-03 09:31:45+00:00,L5,222.40,219.21,216.16
1990-09-12 09:25:59+00:00,L5,222.37,224.60,226.57
1990-10-14 09:25:44+00:00,L5,211.06,217.82,215.73
1990-10-30 09:25:35+00:00,L5,,,
1990-11-15 09:25:37+00:00,L5,,,
1991-01-02 09:26:01+00:00,L5,266.99,315.38,200.83
1991-01-25 09:32:26+00:00,L5,237.79,269.64,239.52
1991-03-14 09:33:17+00:00,L5,218.25,231.70,230.56
1991-03-30 09:33:54+00:00,L5,226.86,230.30,219.57
1991-04-24 09:28:10+00:00,L5,214.09,201.09,200.41
1991-05-26 09:28:46+00:00,L5,252.10,301.26,229.01
1991-06-11 09:28:33+00:00,L5,191.10,193.70,210.55
1991-07-04 09:35:06+00:00,L5,229.21,224.48,212.93
1991-07-20 09:35:42+00:00,L5,191.22,209.78,229.97
1991-07-29 09:29:36+00:00,L5,217.80,218.43,224.17
1991-08-05 09:35:24+00:00,L5,222.21,219.94,226.23
1991-08-14 09:29:39+00:00,L5,214.80,236.30,224.75
1991-08-30 09:29:49+00:00,L5,212.14,220.13,226.00
1991-10-01 09:30:07+00:00,L5,231.87,230.08,207.31
1991-10-17 09:29:54+00:00,L5,251.90,292.79,223.29
1991-10-24 09:36:03+00:00,L5,230.37,297.38,224.95
1991-11-02 09:30:16+00:00,L5,223.60,230.38,217.24
1991-11-25 09:36:36+00:00,L5,218.24,203.70,204.42
1991-12-04 09:30:36+00:00,L5,252.81,286.78,222.52
1992-01-05 09:30:23+00:00,L5,227.73,217.35,213.79
1992-01-12 09:36:34+00:00,L5,191.27,224.64,223.15
1992-01-28 09:36:14+00:00,L5,,,
1992-02-06 09:30:19+00:00,L5,235.67,291.24,337.91
1992-02-22 09:30:17+00:00,L5,232.82,240.03,218.40
1992-02-29 09:36:28+00:00,L5,239.29,297.21,220.54
1992-03-09 09:30:19+00:00,L5,225.24,234.21,224.32
1992-04-17 09:35:53+00:00,L5,,,
1992-04-26 09:29:58+00:00,L5,219.60,234.19,231.30
1992-06-13 09:29:31+00:00,L5,270.85,308.69,208.59
1992-06-29 09:29:20+00:00,L5,252.54,301.22,219.96
1992-07-15 09:29:08+00:00,L5,227.15,239.18,226.31
1992-07-22 09:35:13+00:00,L5,,,
1992-07-31 09:28:56+00:00,L5,215.72,245.43,217.16
1992-08-07 09:34:38+00:00,L5,222.18,232.80,221.82
1992-08-16 09:28:41+00:00,L5,190.98,218.04,220.00
1992-09-01 09:28:26+00:00,L5,,,
1992-09-08 09:34:07+00:00,L5,217.73,229.95,234.70
1992-09-17 09:28:12+00:00,L5,,,
1992-09-24 09:34:13+00:00,L5,215.98,209.60,221.10
1992-10-10 09:33:50+00:00,L5,,,
1992-10-26 09:33:42+00:00,L5,,,
1992-11-20 09:27:06+00:00,L5,,,
1992-12-06 09:27:22+00:00,L5,,,
1992-12-22 09:27:31+00:00,L5,190.43,215.60,216.07
1993-01-07 09:27:40+00:00,L5,282.81,315.32,162.99
1993-01-23 09:27:51+00:00,L5,252.16,288.47,217.63
1993-02-08 09:28:02+00:00,L5,310.53,291.72,284.51
1993-02-24 09:28:05+00:00,L5,,,
1993-03-12 09:28:18+00:00,L5,207.75,224.63,240.26
1993-03-19 09:34:05+00:00,L5,251.91,303.04,228.45
1993-04-20 09:34:18+00:00,L5,216.36,245.01,230.63
1993-05-06 09:34:46+00:00,L5,190.98,209.71,228.57
1993-05-15 09:28:37+00:00,L5,225.32,219.58,214.84
1993-06-07 09:34:27+00:00,L5,176.62,187.75,228.04
1993-07-09 09:34:43+00:00,L5,209.14,210.64,222.83
1993-07-18 09:28:32+00:00,L5,212.23,233.00,232.81
1993-07-25 09:34:19+00:00,L5,191.01,213.26,226.42
1993-08-03 09:28:32+00:00,L5,229.70,236.80,225.61
1993-08-19 09:28:32+00:00,L5,211.95,221.02,224.08
1993-09-11 09:34:39+00:00,L5,210.20,210.00,224.23
1993-10-06 09:28:23+00:00,L5,212.16,207.24,223.69
1993-10-13 09:34:07+00:00,L5,,,
1993-12-16 09:33:42+00:00,L5,,,
1993-12-25 09:27:50+00:00,L5,,,
1994-01-17 09:33:15+00:00,L5,206.02,79.55,208.19
1994-01-26 09:27:23+00:00,L5,,,
1994-03-06 09:32:40+00:00,L5,211.44,287.57,238.59
1994-03-22 09:32:26+00:00,L5,215.43,208.95,223.48
1994-03-31 09:26:30+00:00,L5,222.46,252.70,234.98
1994-04-23 09:32:14+00:00,L5,222.86,284.64,228.84
1994-05-02 09:25:53+00:00,L5,210.42,220.99,226.40
1994-05-25 09:31:39+00:00,L5,205.78,208.66,219.03
1994-07-12 09:30:33+00:00,L5,210.83,209.68,223.87
1994-07-21 09:24:07+00:00,L5,229.13,218.95,212.40
1994-07-28 09:30:06+00:00,L5,205.30,215.38,224.95
1994-08-22 09:23:17+00:00,L5,216.83,231.71,229.91
1994-08-29 09:28:53+00:00,L5,209.68,222.49,225.93
1994-09-07 09:22:53+00:00,L5,214.92,232.88,235.18
1994-10-16 09:27:57+00:00,L5,222.14,253.09,232.73
1994-10-25 09:21:28+00:00,L5,213.58,188.31,213.10
1994-11-10 09:20:54+00:00,L5,208.11,200.36,216.04
1994-12-12 09:19:52+00:00,L5,222.45,212.54,55.66
1995-01-29 09:18:10+00:00,L5,,,
1995-02-05 09:24:04+00:00,L5,223.79,223.44,215.18
1995-02-21 09:23:26+00:00,L5,211.77,254.62,222.93
1995-03-18 09:16:14+00:00,L5,215.75,222.62,212.83
1995-03-25 09:22:07+00:00,L5,213.89,240.67,229.43
1995-04-19 09:14:54+00:00,L5,226.82,298.22,227.44
1995-05-05 09:14:11+00:00,L5,252.31,291.19,237.12
1995-05-12 09:19:39+00:00,L5,207.34,212.36,225.01
1995-05-21 09:13:28+00:00,L5,222.08,229.46,215.24
1995-05-28 09:19:19+00:00,L5,210.02,231.34,231.58
1995-06-06 09:12:43+00:00,L5,217.20,210.46,209.28
1995-06-22 09:12:01+00:00,L5,225.80,248.49,228.91
1995-07-15 09:16:44+00:00,L5,213.82,203.55,222.08
1995-07-31 09:16:01+00:00,L5,222.50,214.51,219.96
1995-08-25 09:09:05+00:00,L5,180.97,189.10,73.65
1995-09-10 09:08:19+00:00,L5,218.61,209.62,222.41
1995-09-17 09:13:45+00:00,L5,222.24,251.67,232.20
1996-04-05 09:14:50+00:00,L5,222.08,212.61,215.31
1996-05-23 09:17:41+00:00,L5,252.02,275.07,215.27
1996-05-30 09:24:15+00:00,L5,225.84,237.85,226.23
1996-06-08 09:18:34+00:00,L5,227.12,248.63,230.95
1996-07-10 09:20:15+00:00,L5,214.95,230.74,215.93
1996-07-17 09:26:25+00:00,L5,223.55,297.39,227.10
1996-07-26 09:21:07+00:00,L5,212.37,230.82,220.71
1996-08-02 09:27:16+00:00,L5,233.00,242.90,226.50
1996-08-11 09:21:57+00:00,L5,216.89,263.45,224.71
1996-08-18 09:28:06+00:00,L5,218.29,224.56,227.89
1996-09-19 09:29:51+00:00,L5,184.86,74.41,211.71
1996-09-28 09:24:33+00:00,L5,,,
1996-10-05 09:31:06+00:00,L5,254.20,293.63,218.57
1996-10-21 09:31:55+00:00,L5,214.72,230.65,221.99
1996-11-06 09:32:18+00:00,L5,222.16,207.12,201.33
1996-11-15 09:26:56+00:00,L5,215.53,209.70,223.06
1996-12-17 09:28:27+00:00,L5,268.04,305.36,224.64
1997-02-03 09:30:40+00:00,L5,286.71,88.49,67.44
1997-02-19 09:31:22+00:00,L5,,,
1997-03-23 09:32:37+00:00,L5,209.93,290.21,227.80
1997-03-30 09:38:40+00:00,L5,232.96,228.28,209.91
1997-04-15 09:39:13+00:00,L5,213.81,237.35,233.97
1997-04-24 09:33:46+00:00,L5,222.36,231.56,231.67
1997-05-10 09:34:19+00:00,L5,210.82,228.26,229.67
1997-05-17 09:40:44+00:00,L5,210.14,214.64,221.32
1997-07-04 09:42:01+00:00,L5,175.95,188.34,208.78
1997-07-13 09:36:33+00:00,L5,235.06,233.23,230.31
1997-07-29 09:37:05+00:00,L5,222.29,236.59,233.29
1997-08-14 09:37:35+00:00,L5,237.58,296.87,230.78
1997-08-21 09:43:59+00:00,L5,222.30,228.53,228.65
1997-08-30 09:38:05+00:00,L5,,,
1997-09-06 09:44:04+00:00,L5,207.25,212.44,221.69
1997-09-15 09:38:32+00:00,L5,217.68,224.51,220.54
1997-09-22 09:44:31+00:00,L5,215.72,224.63,225.25
1997-10-08 09:45:22+00:00,L5,213.04,213.93,259.77
1997-10-17 09:39:26+00:00,L5,217.32,230.88,228.57
1997-11-02 09:39:52+00:00,L5,204.28,209.64,225.04
1998-01-12 09:47:44+00:00,L5,252.11,290.14,221.77
1998-01-21 09:41:44+00:00,L5,,,
1998-01-28 09:47:41+00:00,L5,207.34,239.67,227.27
1998-02-06 09:42:06+00:00,L5,219.11,214.99,374.83
1998-02-13 09:48:01+00:00,L5,221.88,291.67,232.23
1998-03-01 09:48:17+00:00,L5,228.77,300.16,202.39
1998-03-26 09:42:52+00:00,L5,,,
1998-05-13 09:43:32+00:00,L5,222.41,233.46,230.29
1998-05-20 09:49:48+00:00,L5,207.62,213.51,225.68
1998-06-05 09:50:05+00:00,L5,212.33,206.35,218.85
1998-06-21 09:49:51+00:00,L5,217.32,231.31,221.75
1998-07-07 09:50:05+00:00,L5,175.76,194.92,223.29
1998-07-16 09:44:23+00:00,L5,228.47,223.94,214.95
1998-07-23 09:50:37+00:00,L5,191.98,221.45,215.91
1998-08-01 09:44:28+00:00,L5,224.71,229.02,221.71
1998-08-08 09:50:42+00:00,L5,209.72,208.49,225.22
1998-09-09 09:50:36+00:00,L5,209.51,203.92,213.73
1998-09-18 09:44:56+00:00,L5,216.06,226.34,209.30
1998-09-25 09:51:08+00:00,L5,207.72,213.06,226.83
1998-10-11 09:50:45+00:00,L5,222.16,261.33,234.97
1998-10-20 09:44:58+00:00,L5,,,
1998-11-12 09:51:19+00:00,L5,224.05,213.39,211.32
1998-12-23 09:45:11+00:00,L5,,,
1998-12-30 09:51:24+00:00,L5,230.98,56.12,235.11
1999-01-15 09:50:53+00:00,L5,252.87,305.13,220.08
1999-01-31 09:50:59+00:00,L5,,,
1999-02-16 09:51:10+00:00,L5,223.64,234.63,225.24
1999-02-25 09:45:23+00:00,L5,267.25,314.83,232.41
1999-03-13 09:45:10+00:00,L5,209.80,288.49,232.84
1999-03-20 09:50:51+00:00,L5,222.23,202.61,208.53
1999-04-05 09:50:37+00:00,L5,210.80,236.41,233.61
1999-04-14 09:44:51+00:00,L5,,,
1999-04-30 09:44:50+00:00,L5,216.45,234.96,236.15
1999-05-07 09:50:57+00:00,L5,222.86,277.78,233.69
1999-05-23 09:50:35+00:00,L5,217.33,220.75,202.12
1999-06-17 09:44:05+00:00,L5,210.87,239.70,226.77
1999-06-24 09:49:48+00:00,L5,212.44,216.55,222.95
1999-07-02 10:05:02+00:00,L7,275.24,307.23,224.79
1999-07-03 09:43:56+00:00,L5,214.51,296.07,226.27
1999-07-10 09:49:40+00:00,L5,229.13,234.48,214.44
1999-07-18 10:05:06+00:00,L7,266.73,296.96,227.54
1999-07-19 09:43:52+00:00,L5,215.30,234.74,235.17
1999-07-26 09:50:02+00:00,L5,191.73,213.62,215.19
1999-08-03 10:05:13+00:00,L7,275.64,292.24,226.06
1999-08-12 09:59:01+00:00,L7,,,
1999-08-27 09:49:40+00:00,L5,228.17,219.82,223.29
1999-08-28 09:59:04+00:00,L7,256.54,287.27,224.75
1999-09-04 10:05:15+00:00,L7,260.45,286.99,224.20
1999-09-05 09:43:10+00:00,L5,216.55,220.67,227.18
1999-09-12 09:49:07+00:00,L5,222.18,216.14,224.54
1999-09-13 09:58:59+00:00,L7,254.19,287.87,232.55
1999-09-29 09:59:09+00:00,L7,256.71,322.44,211.87
1999-10-07 09:42:45+00:00,L5,211.67,293.16,225.29
1999-10-22 10:05:09+00:00,L7,251.91,280.89,219.18
1999-10-31 09:59:01+00:00,L7,257.26,292.24,216.51
1999-11-08 09:42:06+00:00,L5,,,
1999-11-23 10:05:05+00:00,L7,275.61,307.38,211.82
1999-12-01 09:47:27+00:00,L5,219.89,293.85,220.28
2000-01-10 10:04:45+00:00,L7,257.78,281.81,222.69
2000-01-19 09:58:54+00:00,L7,279.55,352.21,215.39
2000-01-26 10:04:43+00:00,L7,255.98,292.34,224.62
2000-02-04 09:58:54+00:00,L7,257.68,307.17,212.87
2000-02-27 10:04:57+00:00,L7,254.84,292.38,231.44
2000-03-15 09:39:53+00:00,L5,211.72,228.67,230.03
2000-03-30 10:04:26+00:00,L7,260.36,292.20,225.40
2000-04-24 09:58:27+00:00,L7,275.43,318.28,206.47
2000-05-01 10:04:36+00:00,L7,263.79,283.65,231.35
2000-06-02 10:03:49+00:00,L7,276.90,292.47,231.28
2000-06-19 09:42:35+00:00,L5,225.77,247.90,233.75
2000-06-27 09:57:49+00:00,L7,,,
2000-07-04 10:03:32+00:00,L7,278.98,313.28,214.60
2000-07-20 10:03:41+00:00,L7,280.24,302.48,226.41
2000-07-28 09:49:03+00:00,L5,222.27,237.63,226.07
2000-08-05 10:03:02+00:00,L7,258.23,292.25,190.81
2000-08-14 09:57:13+00:00,L7,260.28,292.38,228.72
2000-08-22 09:43:52+00:00,L5,210.79,218.50,217.18
2000-09-06 10:03:04+00:00,L7,257.37,284.45,230.10
2000-09-15 09:56:43+00:00,L7,256.55,292.16,228.37
2000-09-22 10:02:46+00:00,L7,254.24,281.70,224.48
2000-10-08 10:02:18+00:00,L7,257.80,312.39,207.73
2000-10-17 09:56:17+00:00,L7,244.93,367.27,181.11
2000-10-24 10:02:34+00:00,L7,255.03,287.31,231.73
2000-11-09 10:02:38+00:00,L7,257.28,284.35,221.42
2000-12-11 10:02:41+00:00,L7,244.63,283.69,232.29
2001-01-05 09:56:33+00:00,L7,279.43,318.27,200.16
2001-01-21 09:56:39+00:00,L7,257.40,308.60,207.90
2001-02-05 09:51:55+00:00,L5,157.86,290.30,215.53
2001-02-06 09:56:32+00:00,L7,257.42,302.21,215.70
2001-03-01 10:02:14+00:00,L7,261.29,297.12,204.11
2001-03-17 10:02:10+00:00,L7,260.41,283.63,229.36
2001-04-02 10:02:00+00:00,L7,275.67,292.15,229.78
2001-04-18 10:02:02+00:00,L7,261.57,287.21,229.99
2001-05-13 09:56:03+00:00,L7,,,-62.94
2001-05-28 09:52:12+00:00,L5,214.16,224.64,224.21
2001-05-29 09:55:55+00:00,L7,258.35,285.93,233.55
2001-06-05 10:01:34+00:00,L7,281.84,297.37,217.83
2001-06-06 09:46:30+00:00,L5,206.45,233.13,224.45
2001-06-14 09:55:43+00:00,L7,275.52,297.03,231.72
2001-06-21 10:01:23+00:00,L7,275.30,295.27,222.63
2001-06-29 09:52:40+00:00,L5,,,
2001-06-30 09:55:29+00:00,L7,266.10,298.03,224.29
2001-07-23 10:01:35+00:00,L7,278.56,295.00,225.68
2001-07-31 09:52:14+00:00,L5,215.34,209.75,222.80
2001-08-01 09:55:16+00:00,L7,262.49,292.26,229.94
2001-08-08 10:01:18+00:00,L7,261.40,297.35,225.91
2001-08-16 09:52:37+00:00,L5,215.54,217.15,226.82
2001-08-17 09:54:57+00:00,L7,260.30,296.72,228.54
2001-08-24 10:01:06+00:00,L7,255.76,282.57,229.44
2001-08-25 09:46:22+00:00,L5,224.54,227.29,230.60
2001-09-02 09:54:47+00:00,L7,260.48,288.39,208.21
2001-09-09 10:00:54+00:00,L7,290.33,327.93,200.22
2001-09-10 09:46:17+00:00,L5,,,
2001-09-18 09:54:35+00:00,L7,260.50,287.49,214.63
2001-10-11 10:00:04+00:00,L7,268.22,292.45,230.98
2001-10-19 09:51:50+00:00,L5,219.93,226.81,224.21
2001-10-27 10:00:37+00:00,L7,257.96,292.19,226.94
2001-11-05 09:54:31+00:00,L7,275.37,297.71,208.63
2001-11-13 09:45:42+00:00,L5,66.78,89.92,193.62
2001-11-29 09:45:41+00:00,L5,,,
2001-12-07 09:54:41+00:00,L7,261.93,295.62,212.33
2001-12-22 09:51:19+00:00,L5,,,
2001-12-23 09:54:49+00:00,L7,263.57,308.68,205.95
2001-12-30 10:00:31+00:00,L7,260.51,292.21,218.50
2001-12-31 09:45:20+00:00,L5,,,
2002-01-15 10:00:40+00:00,L7,,,
2002-01-24 09:55:00+00:00,L7,349.49,309.93,310.07
2002-02-08 09:50:36+00:00,L5,231.29,293.75,204.13
2002-02-09 09:55:02+00:00,L7,280.04,319.20,204.43
2002-02-16 10:00:47+00:00,L7,258.61,286.65,228.08
2002-02-17 09:44:36+00:00,L5,204.82,223.35,216.83
2002-03-04 10:01:15+00:00,L7,256.66,292.21,233.93
2002-03-12 09:50:23+00:00,L5,252.43,284.67,234.73
2002-03-13 09:55:01+00:00,L7,256.29,285.67,231.04
2002-03-21 09:44:11+00:00,L5,213.13,202.17,208.76
2002-04-14 09:54:56+00:00,L7,258.60,298.39,208.02
2002-04-21 10:01:05+00:00,L7,292.18,311.30,306.26
2002-04-30 09:54:58+00:00,L7,256.81,296.20,208.26
2002-06-01 09:54:45+00:00,L7,255.53,294.75,232.96
2002-06-16 09:48:05+00:00,L5,267.27,310.91,227.97
2002-06-17 09:54:38+00:00,L7,264.06,292.16,231.83
2002-06-24 10:00:21+00:00,L7,282.29,293.96,222.73
2002-06-25 09:42:07+00:00,L5,226.86,223.96,215.70
2002-07-03 09:54:34+00:00,L7,,,
2002-07-19 09:54:27+00:00,L7,261.78,292.21,220.48
2002-08-04 09:54:19+00:00,L7,261.67,292.30,220.65
2002-08-20 09:54:16+00:00,L7,256.53,294.69,230.36
2002-08-27 10:00:17+00:00,L7,258.85,288.70,231.10
2002-09-05 09:54:07+00:00,L7,260.40,283.93,231.40
2002-09-12 09:59:49+00:00,L7,280.41,299.33,254.48
2002-09-21 09:53:54+00:00,L7,257.48,295.00,220.94
2002-09-28 09:59:40+00:00,L7,257.72,280.19,229.38
2002-10-14 09:59:36+00:00,L7,253.41,279.34,233.25
2002-10-23 09:53:55+00:00,L7,,,
2003-01-11 09:54:30+00:00,L7,275.30,309.07,208.81
2003-01-18 10:00:22+00:00,L7,242.47,250.52,
2003-01-27 09:54:37+00:00,L7,256.60,312.88,210.26
2003-02-03 10:00:54+00:00,L7,258.52,308.67,206.39
2003-02-19 10:00:35+00:00,L7,256.17,292.44,223.09
2003-03-23 10:00:34+00:00,L7,275.62,292.29,230.02
2003-04-01 09:54:51+00:00,L7,256.58,299.42,230.36
2003-04-08 10:01:04+00:00,L7,257.71,285.10,228.55
2003-04-24 10:00:39+00:00,L7,253.94,292.18,232.63
2003-05-19 09:54:48+00:00,L7,256.66,282.29,227.58
2003-05-26 10:01:00+00:00,L7,260.38,285.36,205.59
2003-06-28 09:42:14+00:00,L5,215.12,207.11,208.11
2003-07-14 09:42:31+00:00,L5,222.17,236.42,229.10
2003-07-21 09:48:25+00:00,L5,206.06,216.94,222.54
2003-07-30 09:42:49+00:00,L5,237.29,294.84,214.66
2003-08-06 09:48:43+00:00,L5,222.39,231.13,228.50
2003-08-30 10:00:40+00:00,L7,275.41,285.41,215.96
2003-08-31 09:43:23+00:00,L5,211.81,208.44,213.03
2003-09-07 09:49:17+00:00,L5,214.38,239.68,228.04
2003-09-16 09:43:40+00:00,L5,213.56,296.94,226.03
2003-09-23 09:49:56+00:00,L5,222.12,245.94,227.45
2003-11-18 10:00:56+00:00,L7,,,351.98
2003-12-13 09:54:54+00:00,L7,260.63,287.03,210.85
2004-01-21 10:00:55+00:00,L7,,,
2004-01-30 09:55:12+00:00,L7,275.67,307.44,212.18
2004-02-23 09:45:06+00:00,L5,,,
2004-03-09 10:01:32+00:00,L7,260.45,292.43,66.19
2004-03-17 09:51:01+00:00,L5,222.48,248.61,232.10
2004-03-26 09:45:14+00:00,L5,226.05,218.85,206.07
2004-04-02 09:51:35+00:00,L5,255.47,271.48,229.54
2004-04-18 09:51:42+00:00,L5,272.04,291.11,226.05
2004-04-27 09:46:10+00:00,L5,226.89,238.24,233.00
2004-05-13 09:46:38+00:00,L5,210.76,211.70,219.58
2004-05-20 09:53:00+00:00,L5,213.78,243.68,218.86
2004-05-29 09:47:04+00:00,L5,215.03,215.04,216.78
2004-06-06 09:55:14+00:00,L7,261.68,284.75,224.05
2004-06-21 09:53:31+00:00,L5,,,
2004-06-22 09:55:09+00:00,L7,260.74,292.40,222.58
2004-06-30 09:48:01+00:00,L5,220.32,226.46,224.77
2004-07-16 09:48:28+00:00,L5,214.59,226.56,227.39
2004-07-24 09:55:03+00:00,L7,,,214.71
2004-08-08 09:54:44+00:00,L5,191.19,220.68,221.65
2004-08-16 10:01:07+00:00,L7,257.70,292.14,225.31
2004-08-17 09:49:12+00:00,L5,241.05,248.04,218.22
2004-08-24 09:55:35+00:00,L5,215.34,222.38,216.43
2004-09-01 10:00:39+00:00,L7,,206.58,218.05
2004-09-02 09:49:38+00:00,L5,209.39,212.05,225.45
2004-09-09 09:56:00+00:00,L5,222.21,242.44,231.88
2004-09-18 09:50:02+00:00,L5,212.62,208.20,219.49
2004-10-03 10:00:29+00:00,L7,,56.41,227.93
2004-10-20 09:50:44+00:00,L5,206.16,228.44,217.54
2004-11-04 10:01:12+00:00,L7,275.77,322.23,205.23
2004-11-05 09:51:03+00:00,L5,214.89,228.81,224.19
