,dates,nzd0005-0000,nzd0005-0001,nzd0005-0002,nzd0005-0003,nzd0005-0004,nzd0005-0005,nzd0005-0006,nzd0005-0007,nzd0005-0008,nzd0005-0009,nzd0005-0010,nzd0005-0011,nzd0005-0012,nzd0005-0013,nzd0005-0014,nzd0005-0015,nzd0005-0016,nzd0005-0017,nzd0005-0018,nzd0005-0019,nzd0005-0020,nzd0005-0021,nzd0005-0022,nzd0005-0023,nzd0005-0024,nzd0005-0025,nzd0005-0026,nzd0005-0027,nzd0005-0028,nzd0005-0029,nzd0005-0030,nzd0005-0031,nzd0005-0032,nzd0005-0033,nzd0005-0034,nzd0005-0035,nzd0005-0036,nzd0005-0037,nzd0005-0038,nzd0005-0039,nzd0005-0040,nzd0005-0041
0,1999-08-17 22:10:26+00:00,230.88036418197882,202.5240595350745,192.52292126777155,185.20976453592866,189.40545836549518,205.8361356732212,214.85716185077666,216.36268605765534,188.870964007177,,,,,,,,217.65966026488,221.04132599028773,223.70842371626676,,,,,,,,248.69549437218757,246.19146535688785,235.54272389613166,,,,,,227.70861436581282,,,,,,,
1,1999-10-04 22:10:38+00:00,240.03582491866788,222.8839739573191,194.043317299821,201.15775352760363,195.16959655260692,202.50825588210546,187.1022186946188,212.51680797265843,190.02356230861128,,,,,,,,,226.4488388199447,,,,,,283.91553365665897,279.0550844972316,,266.12491601648935,245.76880744984854,243.42085372582162,256.0130078643803,,,,,,,,,,,,
2,1999-11-21 22:10:24+00:00,231.21682908600258,201.97786679873533,193.357159219151,186.95907811732374,193.83688979775545,199.32751653252805,222.55127278930976,227.55730895636688,189.6393236062776,130.09302599831818,156.4607045901332,195.16831084374962,221.60323768382517,228.55132309920344,225.8307615479684,229.0328318821073,240.58492222356222,247.79305438406288,244.2785545213399,240.05590755275855,240.16998926000016,251.83082309143265,262.53241356945506,269.3818628939435,264.48534759529394,259.56540797291166,250.52675356949567,240.74292216388255,236.3595956337289,234.50875478696682,227.32007520235817,228.8382757090535,232.8873660151028,234.18538231492113,239.426755693853,,,,,,277.7623960441565,279.2866047199505
3,1999-12-07 22:10:30+00:00,233.52650433227592,208.74353363518387,197.71181887081102,195.2536092489639,197.61736325162173,203.0005908685341,227.18706172044364,228.87668090045287,187.92485376417545,123.3262297200992,167.20023767966148,203.55931603261985,229.3566046233433,228.6829735233999,242.12147606474502,239.26085483880934,233.8056905618089,245.12948411119157,244.64376428051747,238.6833635014363,237.453386468519,235.65145611859558,237.02754133984755,,252.1296663297905,250.50500814033677,247.17300706089347,238.01395734590625,,226.67587190796584,224.8732313171622,,210.48464714437185,214.76261526907905,226.05542145297827,229.4461843246199,229.9084276899148,,,,256.53201782320696,
4,2000-03-28 22:10:07+00:00,235.60007652220634,207.02519466989799,202.89996797352862,204.85607270213717,209.1744453443475,221.14214131963078,237.6018872002494,236.20207990908702,207.9997779808221,,,239.6528630456502,254.9691829665109,246.2208996526102,236.67310295191848,,254.7705830560175,257.34063192230997,258.57423495725936,263.9366910195618,261.9324893244482,,267.3946053999138,272.76218097888125,,278.3025763738228,,,245.36511831809523,,234.32857765883364,225.50404949914684,219.92572727004168,,216.2504362973239,230.3021186336449,229.69916357839384,257.6679600395599,267.9040312641785,281.78465983383785,,293.8120981268912
5,2000-04-29 22:09:53+00:00,236.38185215829176,207.71495554591766,204.0185063337873,205.69897393760218,216.46373116761893,233.60677285159736,244.7069807233231,238.79736637016597,189.87973969395478,,,254.49999886166495,264.61431525169314,259.64866647683033,259.1078732397681,255.78145677114912,268.113175488121,,273.8188442750449,275.8366387989084,279.60902726606895,,286.2546546503595,283.6962109089389,,291.746067463524,,,263.5754039218099,257.146619281617,254.81537755198175,245.62420899854013,,,248.60125128884494,,265.3268043712187,284.8366208542149,290.9500072961411,302.2875674974249,,303.85920953803736
6,2000-05-15 22:09:42+00:00,234.91924843304915,205.1900856677469,194.73163830550516,196.59852621954286,202.79629426365366,211.82778020622789,220.61503801386053,228.76095177290642,191.60382017014965,,204.3960232889312,245.31426848135956,258.23737098071854,245.60329927828835,240.07914590423735,245.15348915039831,254.7223325392796,256.25633201664874,261.0350047508816,253.92488321477134,248.11434067554984,249.6988186584979,257.8632563055,263.6704687776231,269.57788412228575,264.8218364965563,261.92414317366604,247.25654703629175,240.94292592111466,229.995531545622,227.35710722455485,221.73386899741212,220.84547464735695,216.0089961409627,219.13003949036434,228.61323446500177,244.93682199408966,253.0819338904073,266.7823234181988,278.98332382151136,,286.26455225745593
7,2000-06-16 22:09:26+00:00,241.11857330716435,203.3999810544621,197.15014869601973,204.11578404359767,205.93049663083082,209.61026039679516,,,193.461096170333,138.15023174879002,187.99035393358952,231.2324147315304,250.5239974251795,249.59475270992388,252.14644168252815,245.23491797675493,235.12685602321758,240.15482919738426,241.30474886912108,236.754864957732,229.20115262829242,227.95892899521994,231.44091370235327,240.60104228707516,241.54053498863698,249.03547427216105,244.15312437013412,237.7044868396519,224.14745953252114,219.81089507385164,214.47840528039293,216.35815560657556,208.10240164574728,215.53444858731538,224.832077769505,229.23630338315994,236.6018548750148,247.81086644552815,264.9251135439994,276.86091614504505,277.07681408535984,269.80035477374923
8,2000-09-04 22:08:22+00:00,226.21928697043808,193.77258082823624,182.02449659144403,181.02246473469526,185.75381704492062,192.38738295356413,203.80491458466784,219.3863972390291,186.00487146769763,142.3187278029908,179.89375011052041,236.94543975129804,246.42355212008616,223.79566285955116,217.21167231708654,219.18888324012403,227.6197287240037,237.12281681456932,245.0936372654592,237.78345720563217,226.26868238800049,218.01955171721542,225.01596175947498,235.3696543511431,240.71235015823456,240.32307060213967,234.77557262377385,221.3753896379187,214.33489624506194,213.84911023540988,211.11980082730764,208.47825622241405,210.52156557519695,,206.84826992246408,224.16004666424715,231.02691781621547,242.15742195204643,248.07251379634556,249.82657640271705,,264.570651565737
9,2000-09-20 22:08:03+00:00,233.4480696103658,194.22462435607434,188.69661036803464,196.48251856279623,203.7614580076799,208.03575583187765,224.70795574157776,223.9559839703695,187.96175990644468,150.0054570762269,193.03649734705084,235.61591712888236,258.87003325525933,239.64281631804838,230.53449849654746,227.62221218573654,225.38924226983605,241.27127386228787,246.89369124778145,248.617331984529,233.06642915384484,229.94820871447814,231.13983400673163,230.01819994606302,235.9812004376834,235.05394280573782,230.07111800264693,221.6038308528016,211.11483625920008,212.5458903133597,206.3074770896853,203.6316966391479,193.21462135881933,193.04276628347714,193.08372659724805,208.39665157395024,,206.80287381800375,214.7082147387357,239.30091173633713,237.07775602993206,236.54155147215016
