,dates,mex0042-0000,mex0042-0001,mex0042-0002,mex0042-0003,mex0042-0004,mex0042-0005
0,1985-09-30 16:17:33+00:00,174.5351555562313,183.93693065374697,185.81660363294102,184.82246392489282,181.58845393875595,184.14699173951377
1,1986-01-13 16:09:40+00:00,200.20110996514614,186.63605229908944,200.90368235648572,204.47708745864486,194.66066722417872,194.2751489725444
2,1986-01-20 16:15:42+00:00,193.04707834410345,188.08140259489565,195.55166143357582,201.02430664512806,194.6872844358589,211.18059015308643
3,1986-03-18 16:08:16+00:00,194.29607104326485,185.279190120882,187.58240518911867,193.91228108725153,188.50103381281536,208.2279052978822
4,1986-03-25 16:14:19+00:00,179.8234169038664,185.30094753505372,192.09743135093788,200.15465735492683,193.8544817157105,208.7488335850926
5,1986-04-03 16:07:57+00:00,,181.2418291796863,188.61879099058075,194.54125254370402,188.2733655250032,200.21218737631955
6,1986-04-10 16:13:58+00:00,172.69778003602406,171.32074369411288,184.16113352542135,188.73629920054123,183.37426927768848,204.05282291968444
7,1986-04-19 16:07:35+00:00,157.8671012880002,180.00122561185097,188.16965443417394,188.93150627808492,181.6816504274725,188.4572758091844
8,1986-04-26 16:13:36+00:00,178.17868963040777,182.887439954623,186.14540164325527,190.09557875557272,185.34268289458024,191.20247482240512
9,1986-05-05 16:07:11+00:00,189.52485036616798,198.3970030475721,197.6006718040416,209.11851971833656,199.01880270308226,199.80060600960923
10,1986-09-10 16:02:57+00:00,187.57471792590934,194.37568036978703,192.32897572329628,196.08578319990482,186.80461354655714,198.07158156984207
11,1986-09-26 16:02:27+00:00,184.9702702803639,188.84089449375602,194.5335719037334,192.17551251897996,185.1175799913352,195.92755320006773
12,1987-07-18 16:13:40+00:00,145.20291982107713,168.21494504434975,179.05897576396978,180.161615001092,177.32405305822044,186.5263165107297
13,1987-08-03 16:14:08+00:00,144.52653119778063,166.20323078870032,177.18060737640002,178.56374105310843,172.74129729385362,180.78610001918355
14,1987-08-19 16:14:36+00:00,154.3814973319203,167.52112442150755,178.45126243342543,184.46568200898565,179.73046563150046,176.93978385654663
15,1987-09-20 16:15:25+00:00,167.6863657003388,172.48617494291437,178.37204839994558,182.91936784104115,178.59079256068483,181.9232186050831
16,1990-03-13 16:02:52+00:00,192.6512770453085,182.33976134420064,186.9177332581746,197.85447772869253,188.24264118056834,206.86151290693562
17,1990-03-29 16:02:21+00:00,205.88083262022764,,,,,
18,1992-09-01 16:10:44+00:00,,,,,,
19,1993-01-07 16:09:59+00:00,187.6190357618343,193.92397678456604,198.23045450315917,207.528560545328,205.80496761142203,208.1310611066408
20,1993-01-16 16:03:54+00:00,178.98126729700277,188.60823630833534,171.74831749074986,184.62827868802054,179.42885171737305,181.90603708593153
21,1993-01-23 16:10:10+00:00,199.55449182973751,195.07459225310862,208.66637165529846,192.91284025976432,188.0989256489458,195.80814240300117
22,1993-02-08 16:10:21+00:00,187.26941622000146,194.6315349334348,187.59716541736708,190.9285570840667,186.98959583890718,207.49398741775263
23,1993-02-17 16:04:13+00:00,199.7576444973847,186.74537008483384,190.54780560875082,194.70814672298343,186.58674866120444,197.513102223402
24,1993-02-24 16:10:24+00:00,182.4395077619146,187.37776893414048,187.9739657986003,195.32324112176946,190.37319168689717,199.2778505288171
25,1993-03-05 16:04:22+00:00,191.48583426601198,179.76592286806053,180.00785136495864,172.8434906056595,158.41824071075695,168.4674956121108
26,1993-03-12 16:10:37+00:00,183.29578034681984,183.41703067059575,183.1796521505933,187.6755415960199,189.52043908843575,193.64684934951566
27,1993-03-21 16:04:25+00:00,188.5314461711007,184.49125238797404,188.14884930692747,197.2584119128636,190.42119056754996,200.81535961394155
28,1993-03-28 16:10:38+00:00,184.02533192536072,182.56281162136207,190.72134674901662,201.96058870031897,197.76795011452546,199.70952271940268
29,1993-04-06 16:04:30+00:00,191.44834280029582,191.48918217145706,193.57035969387437,204.71537616325875,198.06794170585113,
30,1993-04-22 16:04:40+00:00,190.44042587769326,192.52196708391023,194.06059293657296,196.7366712935747,191.2172493360194,194.26888222078645
31,1993-05-15 16:10:55+00:00,,165.85180157119913,174.63268751779373,183.6832283090411,179.70652566063802,179.08075340737827
32,1993-05-31 16:10:59+00:00,151.33582474514432,164.48986748923076,174.1792489522005,184.22284020732343,181.82241082516438,186.54246633703036
33,1993-06-09 16:04:48+00:00,191.68003249006597,202.44310026553947,199.94712644451437,210.49888377923955,205.3410193331742,205.55352269717832
34,1993-08-03 16:10:50+00:00,168.29415297524258,170.85567618506644,180.42231452858763,184.9204587250343,184.4585604164818,187.39592576707793
35,1993-09-04 16:10:48+00:00,172.30978026014498,174.50309244186786,185.45599787969806,187.85395237051068,180.85663657329474,183.56167693861494
36,1993-10-06 16:10:41+00:00,181.75814473638638,179.26124191743568,186.6332180862528,197.80187806069068,190.99142922242189,201.09144002609264
