,dates,mex0279-0000,mex0279-0001,mex0279-0002,mex0279-0003,mex0279-0004,mex0279-0005,mex0279-0006,mex0279-0007,mex0279-0008,mex0279-0009,mex0279-0010,mex0279-0011,mex0279-0012,mex0279-0013,mex0279-0014,mex0279-0015,mex0279-0016,mex0279-0017,mex0279-0018,mex0279-0019,mex0279-0020,mex0279-0021,mex0279-0022,mex0279-0023,mex0279-0024,mex0279-0025,mex0279-0026,mex0279-0027,mex0279-0028,mex0279-0029,mex0279-0030,mex0279-0031,mex0279-0032,mex0279-0033,mex0279-0034,mex0279-0035,mex0279-0036,mex0279-0037,mex0279-0038,mex0279-0039,mex0279-0040,mex0279-0041,mex0279-0042,mex0279-0043,mex0279-0044,mex0279-0045,mex0279-0046,mex0279-0047,mex0279-0048
0,1985-09-24 16:53:54+00:00,,187.32861405647526,181.22895637102778,192.08892956159684,192.3849064809605,192.79724716861372,190.3452431250013,194.050298588556,194.7412602553775,185.05400538535963,179.84969462179083,180.49239294744467,177.73203422238322,178.16368279032767,180.74785130375895,182.17621559084043,185.7316881087001,189.72125556795544,196.8587966537012,189.92431114895987,188.6902103282386,183.4585793846685,187.5052985832126,191.52929634880226,197.30468558674815,193.1126951045409,192.10157116372122,187.6071722651503,194.53369249012277,187.56553362655586,187.17910078558083,177.43503207066487,,182.0571694911919,,,191.22643817794176,186.41689362761838,,,,,188.08876326740963,,,,,,
1,1986-03-19 16:50:43+00:00,223.2814482257309,215.00235112519601,207.5648161976248,213.5860710004129,211.02139966215157,213.9633298977816,220.54770467251126,211.70403014418957,206.42254427988863,198.26529504291457,200.48400584422225,201.7442390824964,205.85053555358093,201.0632863769062,202.13304007723022,200.98764952564594,207.11165685259184,210.6718852417467,222.79670106178133,220.4585066123759,211.999580524442,210.99702574601477,211.55871292283973,211.29312028066371,219.36615546116056,214.3862102385674,215.37340779056834,213.12755514264543,214.23178121915768,217.4225490728934,222.73825392241832,211.87760722202714,216.62950400732063,214.77202240295398,221.40656159234575,219.71548639455278,222.23626589931862,219.3064204025717,223.33901062138284,223.9354382827548,226.65291959803685,223.17719965712763,222.75251094948226,221.8714284048262,220.74454759731395,222.7750847139519,234.00025667465906,228.78834379824136,231.75092164982064
2,1986-04-20 16:50:02+00:00,216.2741488171952,208.60759008637027,199.0670355374071,210.62577662512894,205.87847431738172,208.8606047102949,211.80114933740134,209.9055686063445,203.48878643515724,201.40148081626728,195.25527835247135,196.8063326140515,194.1757401772243,191.6024028687947,192.44434891829906,192.4723640462764,192.89595935253666,200.89380697046062,206.53787134114523,199.5136177791049,191.95895194825417,190.2190151096888,192.69274541958572,197.5003242933483,203.90951690204832,199.34330028063187,198.75975143439575,196.58980250829075,199.6343947694429,194.16570930906286,197.76903895510262,189.8993336075989,191.09827712982968,196.166122951778,200.41357349486051,196.38267248672386,195.73878410634535,195.0304694212079,201.91673208420573,205.5398249523391,210.77577705917713,212.1585440694373,214.19528865989747,209.9138339459796,210.2424592282854,209.66260759962438,222.4008158398047,222.21318084799526,223.6806137011589
3,1993-01-17 16:46:23+00:00,195.53573080132452,190.9409088675062,188.69395835387365,192.31027969689183,191.98886077448955,195.1434649420078,205.31831468248882,203.69851139621784,195.7363340671196,195.21374127000976,193.29637634367216,194.5290371468072,197.46800252634972,191.4297479087445,195.61257375886916,196.36773164486976,194.7405804869009,201.0325295455062,210.41920382488146,210.68460312741325,207.75792757282434,206.2108470490793,205.50554406396728,204.19055503470616,209.79446492857272,204.0089048048332,209.99618804299902,206.45832975188884,202.5292448941559,211.9206251325311,216.05338678105042,209.508099571889,216.4658748801212,215.50203963527704,217.22053859120132,217.51815556041333,218.96112810250042,213.98319670178378,221.14685629118816,220.84192029071966,223.1234240901016,220.1918027169245,220.80878981551925,216.33515288277906,215.60632586060765,211.9033244582173,219.54751356038722,210.65531806696288,216.96846035332672
4,1993-02-18 16:46:41+00:00,193.02497018092996,192.79749232491037,193.65639116954932,199.2112434449258,195.8091005145625,202.53369784346887,203.9169228462815,198.06737099262892,188.61684277203807,199.4553281184119,194.1297593290086,192.25351096896668,193.8995415835239,193.93119768045977,194.8844892657718,193.20619146592716,193.1882160738848,196.63124346849065,205.8673071947595,198.70722943781203,191.28273298225562,193.60671318577613,192.59616193827088,197.3861193173368,198.67275310026145,201.80068426344482,194.907711525489,198.0734477694427,194.42432572233295,191.23109512177004,193.44476973964754,198.54455792829197,198.42077688830565,207.75525995478475,207.39635195476293,208.5563829141245,208.48753129184956,208.91000316975425,209.68451998208545,208.01935724272238,208.91792130996052,213.983174210467,207.23295114658447,211.25475556078987,202.82353564788122,207.76917575752887,216.0939332228676,213.2929535410218,210.1464933182881
5,1993-03-22 16:46:53+00:00,188.70727680595493,191.42080219040167,190.2072089518862,193.92723578094228,194.54486910330505,199.61752996595118,204.0502966212718,199.60636653444436,191.143505087061,194.18357160761067,185.42074170068503,190.6484234915199,195.06310299340598,193.4126080258607,191.09258030373255,187.52054520913066,191.20131687388323,196.59798641313503,204.92032925262788,196.7598482696912,189.97301210571717,188.64687478158075,193.22082184034088,196.3458831906146,198.75525300906,200.96343894121983,199.17157092957498,197.72871940951006,192.84653597355123,199.7801719710862,202.98766326660356,200.27851494986825,197.04909705164127,205.8960426872391,202.62831195798861,205.05939084282255,204.31346443912886,206.15233993680854,200.41496576426925,206.13689417141654,203.63060524148588,204.63557496137122,201.26848043570968,202.7125908045126,195.6769538512738,201.93716446883442,205.60846345644816,207.03137351093508,201.033245710814
6,1993-04-07 16:46:58+00:00,200.65608704729544,195.06997690588423,192.20103598954208,203.42513471942002,195.67789229310054,199.74857967842894,207.42419987100442,208.30232632928633,201.334506239434,200.8786646744241,193.05026581880028,194.85717420226408,193.23764657927512,187.18156292904948,187.98050851658897,186.4472824551906,187.49830190255307,191.73356500002046,210.88269544328048,202.2255094945571,198.0590053170355,200.39863960563054,196.59057456520097,198.14772203235418,202.6731098942544,201.97402062101614,194.0020495410299,205.2453992455894,200.13075378367887,202.8129223828924,201.76092575756422,200.3005168340845,197.85531219223634,207.84023811082903,201.44744917976558,205.58879640787316,201.28970311408074,207.1394171127879,205.62336625768356,207.58646457230074,208.7928618902918,208.22791673665373,203.8586435198726,202.8179133623,199.6113959460491,204.2671713642925,209.32181111326244,212.38422605516354,201.48152850150757
7,1993-04-23 16:47:08+00:00,202.2815000256566,200.2025205781331,194.45367006253193,197.37897547400814,195.87086360177335,194.82582364176497,194.13724799387316,195.14065937742268,184.98087787917487,188.32810401032998,188.59997872301378,189.76447481633804,190.64894826426962,182.90016390110173,184.05423685441488,184.05834146006583,187.52300732838094,189.04597503204812,199.22638298896277,190.42583084568648,186.93076553848684,182.6609485551521,188.70228182002748,183.95424074259344,200.98706899106784,197.40633612510638,193.76306884507744,190.147099609557,193.56283462972914,189.04885468553033,197.7272427452126,189.65178889286167,191.63581248608799,193.43498273987686,194.57372468180617,194.1114310532402,195.47256209632528,191.4794177972405,197.64903345541325,190.77205755617726,198.36534842039353,191.77793496622945,188.82354731187098,189.24644453821537,183.37959876019212,182.2310489432992,198.67111011452695,199.3704932846773,206.39269336838555
8,1993-05-25 16:47:15+00:00,199.17295750862397,195.4611865420416,199.09451647318897,212.28314931906974,207.96461474118942,209.98688949194087,214.40600030225926,213.15493834268054,201.2142472344861,203.80143886160647,197.00047764614143,196.56653703179313,197.62715729370836,193.03082471194045,197.20806587933248,197.28047749648658,196.23180992484473,199.67245986418857,213.27272740637972,203.09624253595965,194.22240312185212,195.87289108452168,203.61281257212315,203.86796932625944,208.0601254911426,206.01970202611784,207.11588505294932,205.22729878878016,203.30250973179707,202.1390658449135,205.8264397855579,194.83793034843066,202.25072151746292,213.37269141180082,210.00033887187158,209.00294145913907,210.88012735312162,206.91957120113912,214.07801420408745,211.76615746129266,213.01106943214288,213.8602109578713,205.2977966877752,212.0404580828972,206.67092182008804,206.0773464356806,216.92456183878613,213.1104001490692,206.38167832731617
9,1993-08-29 16:47:06+00:00,201.40759544173955,194.4115180527265,195.33700838591363,201.28607437042643,196.32210419514058,197.27452256358268,192.48335030035878,184.16565047497366,182.0624523695619,179.6211408127787,182.4156135441774,184.84915539926143,182.87852120448866,178.72854845630778,179.65035080357205,180.53511540029498,184.17959036990774,188.13430043397673,197.18788794595565,185.9590219513883,187.63595541814925,177.20795452525778,183.5623253803693,181.59388841650568,193.07303648875643,190.94900594814501,190.59677306851418,192.43159370762632,190.56942354945926,189.24016435793814,190.0828155477481,184.1135244026847,183.33339415736182,179.59785822706402,188.40834699717686,178.95520806134806,185.8557356094937,192.8755979615885,192.03832245690342,,,,,,,,,,
10,1993-10-16 16:46:54+00:00,208.19854661797845,207.4776157303073,217.05105239195717,207.70349488082533,,201.38660214011554,203.6568533986333,200.9034439253815,201.3303518540032,202.6358346180953,,,,178.8518660067438,,,,,178.23954562841845,178.95416182601804,,,,203.17797924775138,206.77197593163396,209.98579859474677,202.55050488364452,,,210.96773133911103,204.94419427823647,187.6452835020184,187.55198746969745,194.79496064423478,198.47468591717134,187.89752297193388,197.51971201888352,205.4201552804913,198.33357346026463,205.94264103206467,201.7932077298494,205.07830559439495,196.71089243973816,200.42011844955925,196.0950178261991,195.36963620576563,193.07700607793726,165.22308210009896,183.83266550378696
11,1993-11-17 16:46:38+00:00,198.05857520033905,190.1586368725683,198.4271474957527,195.97905929878252,198.61254673114976,202.12375945274178,198.02333056421443,197.04886638333699,193.2810734554406,193.18174977960007,186.7259299204383,190.00228327316375,190.69106635292707,185.3176603092498,183.9383477663858,176.56640657621463,188.4476238074131,198.32837463462457,204.8090702219947,199.92553534428842,192.54257533213345,190.6914526032627,194.47588659138637,190.0838582302197,204.3565079974635,202.90055075646325,202.2829855535039,199.8265162847835,196.4168304587437,191.82601280257416,199.80169074505392,184.75764814157347,192.37913550151632,186.91941778579655,194.03346367819557,191.03265506350945,197.88952957434776,193.16827571274928,192.3636484721472,195.17965079222958,190.23933033381766,195.95371005973632,176.19321284735594,198.21036428015665,200.73139478512465,208.10478739313305,190.9162072260346,190.92973861316568,179.0519351232402
12,1993-12-03 16:46:37+00:00,193.00395928782876,187.65954716205223,192.76835700594896,205.1989979765547,198.51911786281212,198.35012943334485,199.78403243435568,183.34804241022678,198.3437873554727,193.6954247606758,186.41853317941272,186.17828808947397,186.62096795472036,190.6435819079831,189.21327724421496,189.8356348330799,187.60196501182682,190.56194890217535,200.4405413796292,188.40167301240987,189.82514585612412,190.6435056510238,197.56172133586801,196.24956975628203,203.84017666289364,200.07888103656282,198.43224325268358,199.3371171599556,197.3921978600617,198.43375515080479,190.53897505962004,180.58819114462204,193.73266367772868,196.13746953690512,197.40610054173533,196.9987929538554,202.26517944434178,197.2180717340917,198.4914162002525,202.0821025673094,203.20460359187192,201.77577511583806,197.38190807311307,195.1873893253574,197.74607638289507,189.67311744183866,195.6026718534394,192.38537398372182,197.27698413084897
13,1993-12-19 16:46:29+00:00,193.76501126142017,188.71622228971054,193.46285435440694,195.7679251505478,196.8406072294344,197.60994157660622,199.35577568036152,197.42868595342583,187.83714257194308,187.05898934512248,178.62548022929343,183.16020231276812,185.69820012181674,186.74081640714945,189.44574096751168,186.9823904772475,186.4782137640798,191.68400313098792,197.7937573107151,191.24788563804688,187.91660015179636,189.93591752343903,188.43017300147335,191.42765170876405,195.64264189450228,195.0221407335472,196.54811837415718,193.0503498236207,192.74701153376952,189.08535537520666,194.07461676168703,183.57574244027037,184.14354075352986,201.27374288775073,194.1474583382334,193.64339883215217,196.02481739650287,201.04401047422456,195.92009438405904,205.2751090449412,198.71742957806487,203.3613707404295,197.2751117852848,195.69643307483824,195.95931721443597,193.5943790823411,185.74794486623492,189.57165928707613,190.05966132445752
14,1994-01-04 16:46:17+00:00,197.44146054924326,196.47541846129042,196.1982024349263,213.19353507336092,207.07894966839382,211.0696104868969,213.17933609831945,218.1221142349724,203.7056842048862,203.98401299691653,196.7450608215674,199.1134300134238,193.65696795121687,194.16753643515023,198.51593461312316,199.3597047032213,194.28280658649427,196.87918515998373,210.88210819353574,203.2410759749849,194.61940611516673,196.95152076007864,202.50461562358308,199.98536336868244,203.391666837919,205.08108477262772,203.68282252378208,211.429555802466,203.27121491348157,207.55967164473014,201.50313948545121,202.43289151249456,197.02264620813932,197.15388591789716,202.25506443590461,214.16629246073796,205.56415340372698,210.3663114111482,211.69100486130208,212.82582784661366,213.28416899193294,219.25396344270584,217.73181155884149,210.1552285028874,212.42439367441528,210.33672270962975,217.5953125142222,213.56891420525338,214.53886029264112
