dates,sar0527-0000,sar0527-0001,sar0527-0002,sar0527-0003,sar0527-0004,sar0527-0005,sar0527-0006,sar0527-0007,satname
1984-05-06 09:33:27+00:00,194.11,,,,194.58,202.0,213.41,181.72,L5
1984-09-11 09:36:14+00:00,202.45,206.71,323.12,177.34,191.02,203.53,223.12,171.5,L5
1985-05-25 09:36:15+00:00,198.52,202.06,309.25,174.95,190.99,199.6,214.68,161.4,L5
1985-07-12 09:36:05+00:00,201.42,206.58,311.64,178.14,191.12,200.14,223.5,163.99,L5
1985-07-28 09:35:58+00:00,203.98,208.28,324.18,179.57,196.19,206.51,223.2,177.17,L5
1985-08-13 09:35:48+00:00,204.49,208.77,322.99,178.62,193.64,204.64,225.48,162.29,L5
1985-08-29 09:35:38+00:00,206.8,214.17,325.17,181.74,198.09,202.56,224.17,167.0,L5
1985-12-03 09:34:19+00:00,194.47,199.12,323.21,179.56,195.33,205.79,216.92,171.4,L5
1986-05-12 09:30:53+00:00,199.15,207.4,330.59,178.36,195.99,211.4,232.31,185.09,L5
1986-05-28 09:30:26+00:00,200.36,208.69,326.89,178.67,194.98,205.78,228.36,178.46,L5
1986-07-15 09:28:53+00:00,201.64,206.72,310.38,173.24,190.79,200.2,223.69,169.92,L5
1986-09-17 09:26:37+00:00,199.5,206.61,309.83,166.76,187.32,198.11,217.71,167.16,L5
1986-12-22 09:25:09+00:00,189.67,190.94,306.9,162.95,181.5,,,,L5
1987-01-23 09:26:04+00:00,193.92,207.31,309.8,,193.24,203.25,223.93,207.91,L5
1987-03-28 09:28:28+00:00,194.86,202.97,308.44,172.05,187.63,202.58,219.29,204.34,L5
1987-04-29 09:29:30+00:00,194.07,204.38,311.23,173.26,191.44,201.81,219.55,204.25,L5
1987-06-16 09:30:43+00:00,196.42,202.4,323.12,170.73,193.97,202.49,224.16,182.89,L5
1987-07-02 09:31:03+00:00,196.93,200.58,309.37,162.8,186.88,198.97,220.7,181.84,L5
1987-07-18 09:31:20+00:00,205.05,210.99,326.46,178.32,199.47,209.95,227.52,188.26,L5
1987-08-03 09:31:49+00:00,206.08,207.48,326.43,177.39,200.13,203.77,226.43,181.52,L5
1987-08-19 09:32:18+00:00,201.16,202.73,311.47,173.15,191.67,205.13,226.35,181.24,L5
1987-09-20 09:33:05+00:00,196.09,202.37,309.54,168.18,186.66,199.48,221.42,172.09,L5
1987-11-07 09:34:02+00:00,201.36,199.92,305.21,165.17,182.77,193.35,216.44,176.04,L5
1988-01-10 09:35:05+00:00,204.37,212.11,324.78,179.35,197.88,205.34,226.79,198.06,L5
1988-02-11 09:35:41+00:00,199.44,208.05,322.97,179.16,195.34,203.99,221.63,204.3,L5
1988-03-14 09:36:03+00:00,186.54,198.5,309.77,163.63,188.98,201.43,216.37,208.57,L5
1988-04-15 09:36:14+00:00,192.07,203.31,310.52,172.89,188.32,203.18,224.1,203.9,L5
1988-05-17 09:36:32+00:00,199.48,211.22,323.07,179.41,192.91,204.63,221.04,200.85,L5
1988-06-02 09:36:38+00:00,201.09,203.37,323.04,177.28,194.68,200.69,224.49,196.25,L5
1988-06-18 09:36:43+00:00,191.48,191.14,288.99,146.93,172.18,182.38,209.02,189.29,L5
1988-07-04 09:36:48+00:00,193.69,199.07,307.04,162.33,186.42,188.32,210.88,192.95,L5
1988-07-20 09:36:51+00:00,198.8,204.72,308.23,166.7,183.66,184.99,220.35,188.23,L5
1988-08-05 09:36:52+00:00,205.36,211.13,306.1,158.14,177.15,206.36,228.3,208.42,L5
1988-08-21 09:36:53+00:00,202.0,209.82,325.18,178.49,197.23,202.51,225.36,189.8,L5
1988-09-22 09:36:50+00:00,198.62,204.05,309.71,168.7,186.79,199.06,218.42,185.27,L5
1988-10-24 09:36:41+00:00,189.4,195.2,291.36,161.87,172.36,167.97,,,L5
1989-01-12 09:36:20+00:00,189.84,206.43,310.87,168.42,188.45,203.35,218.52,193.22,L5
1989-01-28 09:36:07+00:00,198.29,215.4,340.22,,205.39,208.81,230.01,192.09,L5
1989-03-17 09:35:16+00:00,,,318.17,159.14,193.74,200.6,218.47,203.66,L5
1989-05-20 09:34:32+00:00,197.91,215.86,332.3,290.59,207.76,204.81,229.15,219.23,L5
1989-06-21 09:33:55+00:00,190.96,207.24,341.46,288.97,203.57,201.03,211.57,213.18,L5
1989-07-07 09:33:39+00:00,182.15,196.5,328.53,277.73,188.29,182.03,205.31,198.67,L5
1989-07-23 09:33:21+00:00,192.0,205.37,324.91,287.75,193.46,194.33,211.18,197.54,L5
1989-08-24 09:32:39+00:00,204.37,215.83,329.65,290.24,205.73,201.56,224.46,185.9,L5
1989-09-09 09:32:15+00:00,206.89,219.64,323.16,306.32,201.88,208.93,225.54,181.32,L5
1989-09-25 09:31:52+00:00,203.4,216.07,327.41,296.29,206.52,207.25,227.46,197.42,L5
1989-10-27 09:30:51+00:00,191.01,205.76,332.88,276.95,195.89,186.58,211.6,203.47,L5
1989-11-12 09:30:31+00:00,198.57,213.65,327.73,295.41,203.77,203.92,221.83,200.29,L5
1989-11-28 09:30:04+00:00,204.31,211.31,324.92,291.5,186.66,202.2,226.16,171.72,L5
1989-12-14 09:29:38+00:00,177.88,189.23,331.85,272.27,,172.24,198.1,190.69,L5
1989-12-30 09:29:08+00:00,187.88,194.47,324.28,281.37,191.56,202.33,209.9,181.79,L5
1990-01-31 09:28:06+00:00,195.43,209.88,322.75,288.81,199.83,200.5,225.84,193.41,L5
1990-03-04 09:27:02+00:00,207.39,217.92,326.67,303.67,205.06,202.68,229.07,193.46,L5
1990-04-21 09:26:22+00:00,186.84,199.6,340.25,274.9,205.82,193.83,208.42,209.35,L5
1990-05-07 09:26:19+00:00,185.54,202.06,341.47,275.02,203.58,197.07,212.39,200.12,L5
1990-06-08 09:26:19+00:00,191.66,236.55,339.69,325.68,211.27,198.37,210.08,193.3,L5
1990-06-24 09:26:18+00:00,201.2,212.84,328.61,290.98,199.11,196.59,220.08,182.26,L5
1990-07-10 09:26:16+00:00,196.4,211.03,342.38,287.6,205.29,199.86,213.98,192.56,L5
1990-07-26 09:26:12+00:00,199.96,210.37,324.8,289.14,194.05,196.57,219.63,167.56,L5
1990-08-11 09:26:07+00:00,201.66,206.68,321.5,290.67,193.5,195.34,220.16,174.48,L5
1990-09-12 09:25:59+00:00,204.08,209.92,324.31,290.69,202.93,200.62,225.87,185.83,L5
1990-09-28 09:25:50+00:00,206.03,209.52,326.26,287.98,194.12,195.49,220.53,188.54,L5
1990-10-30 09:25:35+00:00,,,320.6,,202.49,206.34,219.55,173.31,L5
1990-11-15 09:25:37+00:00,184.51,195.89,324.02,272.13,187.16,186.72,207.14,192.44,L5
