,dates,chi0069-0000,chi0069-0001,chi0069-0002,chi0069-0003,chi0069-0004,chi0069-0005,chi0069-0006,chi0069-0007,chi0069-0008,chi0069-0009,chi0069-0010,chi0069-0011,chi0069-0012,chi0069-0013,chi0069-0014,chi0069-0015,chi0069-0016,chi0069-0017,chi0069-0018,chi0069-0019,chi0069-0020,chi0069-0021,chi0069-0022,chi0069-0023,chi0069-0024,chi0069-0025,chi0069-0026,chi0069-0027,chi0069-0028
0,1984-07-08 14:05:14+00:00,174.20725564868144,160.1638805345778,164.2095269852239,161.4208476288815,184.27566103386482,203.4275811834359,198.35719140956047,205.58320349549808,208.31025794755624,207.439562128752,194.2412526541922,180.7239069460077,173.87329313740236,179.92542058589945,181.05924909170147,172.13504222747414,179.466358975857,172.01860694111193,180.59319259274596,171.30647417010283,159.19782818632925,158.15805958679698,154.36858566680826,157.00034305972156,154.46672727931178,161.98400433895466,168.0441250027627,169.26080157633388,168.50959585571516
1,1985-03-05 14:07:05+00:00,,,,,,,,,217.46277702057873,211.32354288076678,198.79624476418496,187.48774529188998,,,,,,,,,,,,176.54059306360577,164.48147915463636,186.46732771269347,,,
2,1985-03-28 14:13:13+00:00,202.11326097455046,172.07503561282334,171.89503833010215,180.85282487494516,197.78578868006457,205.80243757076815,198.4514455797958,205.7954573590184,226.82692340292877,216.51992525637735,210.78479577268996,201.84458428370266,188.1416824340702,182.48164693833215,189.94967190676527,192.69975893451405,198.08895466533377,183.83764009685993,186.09618957735302,180.29263527030707,181.25674228092984,180.50909492944265,160.97316608465235,164.42636909059112,177.87387494130763,179.03563812037416,187.88386767453088,204.96327644168463,195.49303702721454
3,1985-08-03 14:12:36+00:00,192.31385484829127,168.746032393374,166.21860638226298,173.21743550804294,196.04388481427088,207.08536151696936,203.57124717862933,214.4369693379469,216.90308241866268,213.30224242905132,198.8839576603256,182.58275337538774,181.69939370784942,185.30027669722355,197.7239589468275,179.02331111937133,192.53118186463703,197.61523155468342,200.81669841346286,175.6169338277162,176.42873846478122,179.69646638294628,182.66769147630518,179.83531951448978,174.5430808736841,195.75520440984252,198.25006912128595,181.31946380389937,184.59550323519753
4,1986-02-04 14:03:35+00:00,,168.70537238245595,168.097538076675,177.7766613609895,198.07949228960257,211.0244169272392,198.1097079436514,212.07447742824166,217.27275782319128,211.08363983386963,216.52323810707648,205.36027023623274,193.6066124281858,183.88386078430548,194.90391361618478,187.1439534248268,195.77780413784427,192.6870345720786,192.65248285422305,193.6287279970711,178.10487684562744,185.15311553283786,166.6645384963372,189.52613729071206,200.58754942697217,200.483734128637,194.80857979569222,201.6941245603421,215.91583239846287
5,1986-04-09 14:02:13+00:00,193.0982441044122,164.39654416512482,163.71406897432195,175.764878667918,191.60453506705363,204.71287794328956,217.80654517074757,220.7357442244704,226.12783643434898,217.26713438978246,208.01202553716587,195.5593582481949,183.1058694962335,177.9578003663732,186.01421912688792,182.68035831009925,191.21048046357404,184.43833272607688,188.72354655821871,191.2361574621416,176.0962296253172,180.556226850631,176.38131550935225,186.89098889554649,188.1224200436222,185.75530395302638,195.72074814735853,193.2910811115765,201.00216506622323
6,1986-07-21 14:05:23+00:00,197.0213693159711,170.9142390731485,177.90035149764967,181.15014853473832,195.48588719591527,210.44131905093846,208.9469374784599,214.05169024764174,221.06608744089317,216.30584201360617,200.04721384453663,192.37449093291562,179.0892429857522,184.76699001369164,194.42707295849618,178.12304975850205,182.21994419595475,189.39198117687167,188.6879128765136,188.98632821299358,185.83213284396555,181.62496305052912,168.6994984149395,179.18297070461986,172.9073032799215,192.02249867627208,190.5356427855248,186.1389554679879,192.59348198532388
7,1986-07-30 13:58:52+00:00,,170.83839884894115,166.68382781654867,176.77344780416442,190.754033270461,212.0355650463223,199.10810548760858,213.87300694737675,230.1224176674152,,,183.1067957164124,179.8418461167748,200.53830713728718,196.7210683027118,164.19445117963457,162.7300068000676,184.6468826208145,188.9593183067453,176.78121970876066,189.28768910159783,192.1271200862658,179.34656175257152,173.66757896248453,170.89704898976345,154.97472843411614,182.72744765040514,187.39731280554412,185.35940907004365
8,1986-08-31 13:57:41+00:00,189.87489055576467,166.71454578094998,159.9870732622799,163.76682928559651,190.1171243845881,206.11280907643484,204.97340566241368,206.64254435200894,221.9524432246031,210.49487563457748,197.7196986360246,189.8954362687166,180.78700917846712,187.62421078749955,191.62520045546216,177.647311330203,183.8499642397384,179.59059587274496,185.06221444173852,177.00909521479946,175.47456355206234,187.40805184899065,177.672464714967,181.55019774508423,169.69531654470336,194.85087753723167,180.57363066102505,171.4520210790859,177.28427102783516
9,1986-09-07 14:03:37+00:00,189.32757267874885,167.67344868185822,167.52381269706567,177.21879762574017,194.04470453460786,206.381527713476,207.25676410395624,207.8213878992145,218.12685160869523,211.67955527123888,197.18530459758193,189.35578558774944,179.31134809527106,185.69026399672194,187.17720381665617,172.29327135023343,189.10049036649946,186.01061328983093,189.72201125560943,174.6305998842155,176.14080562929902,171.5423981009261,179.8676115029061,182.8017938347748,162.34384438731684,192.8820173018231,191.1311290357333,174.13146819220995,181.88398426062122
10,1986-09-23 14:03:08+00:00,184.96749630166713,164.03426216705574,160.33986283316864,166.44013822698446,189.2745782545253,204.74120738427126,205.34078789604283,205.7135861918494,210.1841487654175,207.08090532086695,191.49443371807212,184.11127945524095,172.3394902155119,170.42834901275882,180.59888571874856,168.35171785277825,178.20488104482675,180.46853492468253,180.57136357795457,169.9278892247988,165.39852013036855,168.0197760826134,165.40243723693507,170.8398425329668,153.79054218281323,177.37451699545042,182.52284322389966,169.7642392811384,180.45031472624032
11,1986-10-09 14:02:37+00:00,,168.4643745079547,168.42469519521939,171.1028138529047,189.96974000388565,210.93072807207682,205.9708444932647,216.34026949846145,216.09493600535043,215.97350972504435,195.13645580793397,194.42872663461978,173.700597251914,178.0880416878125,191.38979639939583,183.4129055974375,188.29505139860106,188.49371610869065,191.1598559829731,179.3345271596246,173.87457881485648,190.09819137850087,174.61772174732621,175.8938173910701,177.06928520810496,191.0543524021027,198.06140556692665,188.03888825707008,177.18268888437487
12,1986-10-18 13:56:08+00:00,,163.40578203541716,158.83678399879045,157.5857855765548,182.47391580630637,188.0245515539107,188.91342475550675,195.1501995006665,197.62675644861744,189.18174452055555,186.05808950765305,182.0021026723711,169.23547182740873,170.61922056239158,177.28398494326376,163.42431153344407,174.7447292307356,176.91426037863076,166.58830290682312,161.0092793601986,157.17694731227894,152.19785151222771,152.9239430001891,168.2782695030512,168.19749938940626,181.41386801458538,178.85209011474893,176.78967069162073,174.01132300915842
13,1986-10-25 14:02:04+00:00,,166.7157127218934,166.12060655021244,176.08972594988066,193.10847804443222,213.79844270816602,208.71840477110823,214.58419387439974,217.43794876077277,209.24768795834473,198.73065275607385,197.54697162552867,186.8094175448464,183.2610364498462,190.05211299494127,175.3699719771332,181.18395332360976,188.84588946430486,188.70927220938054,176.07325762312752,174.85546017964765,164.14717303141686,159.9041779097343,178.05538379668718,171.01761468264965,191.81067606100692,188.92963364485382,179.8735552529224,174.3216215029152
14,1986-11-03 13:55:34+00:00,180.28684972829893,166.63776074212805,165.08978644760762,169.6765468851397,190.6366945498096,208.95460848923295,204.71520000065976,214.1007659121756,221.67094742626787,212.49749951435507,206.76224873067363,199.93526454382564,184.00618543698576,176.74900473285538,183.80954478834383,176.08597547903466,175.0299106546355,176.94432957986996,191.29471348793132,186.3050117877709,185.2133540527637,170.78390858736586,168.09388437255345,171.43819413669715,174.29089285636448,191.3937302742218,187.35934026563226,182.7671288424947,175.48757012289715
15,1986-11-26 14:01:05+00:00,,166.9913658561834,166.6090483912356,175.4008249745556,190.749462765227,210.55097306704303,204.320604787621,209.96521599649387,220.8565263513351,214.864166883533,207.55816050928266,194.14719905710572,183.65627959315282,171.6084557280636,179.66443558356215,186.6860383658223,192.45589754493844,188.09975734012656,188.198133801487,186.40398136633422,180.49654477461942,174.9312578785252,170.5621406221732,178.2073841695361,194.2729829468388,184.20115536652645,203.31346724053094,204.49321924641393,185.28590795121272
16,1986-12-28 14:02:01+00:00,,169.49922061969013,168.8387549303007,173.97212664999614,189.71911045532718,207.19817800437653,210.8510761387566,225.48544735041708,219.317095549529,216.0411835970814,214.00790974398583,206.40630478259305,180.764275202419,175.32675303515745,185.13879636258514,181.6292863551864,186.1759805851795,193.68659327974603,191.8974605643127,180.65962454028934,187.28574753930687,179.0295472124165,180.87144399352334,182.2663634815168,186.8302357486133,192.69615863237985,198.23764753991495,195.2391808491392,194.90541908838935
17,1987-01-06 13:56:06+00:00,,164.81615321418397,156.97143118447045,162.4447211088372,180.60973002871063,198.32188053185752,,,,,,,,168.71561007479775,,,,,,,,,,,,,,,
18,1987-01-13 14:02:29+00:00,193.1911298111675,167.48964421164035,167.08592945962386,169.22272575184843,188.25203814745714,209.19661459479926,227.88523257754093,229.65257273369602,220.30656079071247,218.64647864308895,205.62485275997133,196.5212334344753,187.99585977725837,176.75963854052546,184.8229924780434,178.79041076556064,189.4376151666299,192.5568762576216,190.15785335663907,187.3053968417745,185.5413662269085,180.7125284906255,178.63229473690296,181.67725272354397,187.86751112996834,197.57342286375305,199.62348726491055,189.61197731398437,193.7641368065997
19,1987-01-22 13:56:34+00:00,181.95736058655675,168.22466449448456,169.62213437715883,169.6510807101227,195.11584671108957,207.11434710266923,221.3530768521815,229.63926440695303,220.13041700767977,212.20669099166145,207.40258460579201,189.3728727231776,172.86892735181866,175.1456873168366,,,,,,,,,,176.64096770802124,172.4951456287026,183.9017460832424,201.43945591274314,190.0450656071654,192.6313983887269
20,1987-01-29 14:02:58+00:00,192.7031214955023,168.49572461150657,167.13888848121996,172.69245452698942,192.7649079991331,208.85105539609816,223.9602519333242,234.89382501332466,226.6324566280714,220.73846584182,206.79736071981424,196.6137638048381,185.45130281237581,179.04952784880817,184.51302009263756,167.8243858553925,184.4972151145999,195.01939586955288,195.6135225353172,191.12751768024356,184.13175405274401,185.4292112638095,180.62813444154295,176.4591059029958,189.35141854610265,195.5997340932013,201.01307694012684,192.69306928048823,194.58192756149413
21,1987-02-07 13:57:09+00:00,181.74294973191832,164.44862349627752,165.92935638987706,165.90134011070938,188.11514125409312,203.97507850511585,217.90501350528172,229.3709843278324,221.38223703318647,215.99558785764896,214.7805850688226,191.18621866099988,185.07625131494308,171.12734344200322,186.1343474170227,170.80788524090502,182.7049862746763,189.06521011738909,192.07580570412307,188.926875976469,178.97807691256293,177.87851275545967,180.94944307593914,177.1170813159931,182.3376874019594,191.83927843418138,198.8306550280069,192.36458873998743,189.4218599733111
22,1987-03-18 14:04:49+00:00,189.5650839331194,172.8732928841633,178.2152345662926,184.6587734459053,199.37447067947454,212.11571456784918,227.0533360525135,235.5568010617717,232.7331619864527,221.6110791690253,214.8717596752041,209.70789153075197,193.25862627704672,186.12598665843052,188.91958730378303,186.44700739928052,194.72443905173512,201.54068171412885,201.57489752518367,193.54703196134298,189.83793314303634,188.71945716169492,186.97062280245567,188.46597880511956,192.57742452433104,200.67733165654798,201.3564149610395,203.24086234097877,195.9523555613728
23,1987-03-27 13:58:57+00:00,191.9286284714703,174.3006775376148,176.50596083908067,176.89020214646774,197.7576330846862,213.7426891513086,232.50839320633452,238.90950614833133,230.33542491523005,218.93644306936886,218.62472648481034,204.2876482277936,195.30077069493072,193.44024720493297,195.43685755306126,199.87415527353215,213.075017029984,208.29075320179678,212.78834883985616,196.9814078684828,196.3325494227004,186.50472304569465,183.79965655196273,,,,,,
24,1987-10-21 14:04:13+00:00,186.7563770593308,160.18936312422068,166.04924811243933,173.5037211374124,194.28498060182534,207.9284822583574,200.78911019225313,201.8793434316025,216.18585826363926,214.79683567137292,196.1890126092043,186.58673600063332,172.18915930218301,168.0954313472123,177.06429403263928,177.60267932775977,187.2447600703241,185.59596397025942,183.01068259162759,174.90870689743412,173.01147800344413,168.8872285310673,163.24420624246542,159.7727766879086,178.7848472918181,174.26299661495793,175.6599705041267,167.98944470231416,187.18460843577623
25,1987-11-06 14:04:33+00:00,192.58260457156487,164.4806294747025,165.39059898147252,168.79184907224445,192.44220394461945,200.4397694607114,202.07648877556514,204.0375078361241,205.3385813091543,206.94309172927623,199.9306014904837,188.47846313460758,177.72217495142945,180.97811293534542,192.14883483725689,174.53918211207537,171.81781127019877,176.61171830654564,178.31967644868348,178.86588036518688,169.63868177528957,163.9696485868234,172.35080278120645,167.50043843062895,176.54151777302522,187.4626720422977,179.84437198401477,181.42385537006476,188.65116998995128
26,1987-11-13 14:10:53+00:00,196.6232073317307,160.34378633226936,161.2351803652777,165.56100199061217,191.8123676911231,201.04380087341121,195.01618960233452,197.58887760818732,200.62590634636805,206.04790550885627,201.09606352638087,185.85117739973708,178.08064721565404,177.05611465642443,193.81709338598998,177.6400358491701,173.90030003922422,175.35253113650725,182.71426079835373,173.99701431883426,175.60702830766928,173.8343824394341,157.39303462263385,166.9209019755174,180.25993064360196,186.83081420076203,177.7696514225373,176.75605881145995,179.72802248141602
27,1987-12-08 14:05:05+00:00,191.901036673136,163.87287477087014,166.04794071235395,181.25821865873118,193.20292394606346,202.13494827935867,199.43360981839493,205.8045856007486,214.43830358981177,210.2522721256437,202.92062589841206,196.5587668791454,180.6531901186423,176.1889181516283,190.22818858269142,185.43051307575084,187.70607615720584,174.03048932645893,184.11456334831942,191.6284332106372,167.50681891768204,178.07157925314257,160.04500327996718,168.12491183854314,178.4687624708241,187.36521125206045,193.73960516833898,181.48254318171647,201.9500740198414
28,1987-12-15 14:11:23+00:00,190.13340370172475,164.9613622981401,163.96971974753566,169.81789895330525,187.18962802628678,205.58960115254666,199.31984656891998,208.1284103490697,209.09113680672166,210.81437909692522,208.7600497797746,194.20922395307906,175.63379892873246,171.37668227626088,180.71254762980178,185.29579462211373,182.10343358461543,173.78703915196195,177.3250429944517,179.50008625566707,161.19144237025358,165.94831840710728,153.37977081661964,162.19239510645542,167.75731126255073,179.46283621075466,184.04456621644164,175.25112918247652,195.4368611788343
29,1987-12-24 14:05:20+00:00,197.8345607038086,172.6044876267734,174.60523787217576,177.6755112512476,194.83489674954592,204.7684965016088,205.8056541644201,212.522625783407,213.45832970838615,217.4392692303979,212.80449431206694,189.46486893317726,186.40177408200893,180.35202506075476,190.3858920405048,189.3552001979524,189.84656015199184,186.66102281801048,190.24828378995778,185.44149718207296,188.88470081100576,173.77266490583528,159.66250276860777,181.05044369051308,171.1795039498213,191.478063989926,,,
30,1987-12-31 14:11:39+00:00,193.14175762470484,167.73262141197992,165.38123543276885,175.4088225208533,199.3761813926478,208.6203037954176,197.68484843840037,214.01508483805657,212.7468573557208,218.4272437651947,220.75338036296387,193.2734845693645,184.40940713899428,176.56605391990155,193.67882969056728,192.09465329898887,186.8760178145751,190.46745511355354,195.46315961753928,190.68123990254625,184.52287762807237,181.05272123043508,163.0766377589851,178.17896139309036,176.39570429206327,189.21779372629112,171.6563569134321,189.69005243225507,203.32466857897867
