,dates,chi0069-0000,chi0069-0001,chi0069-0002,chi0069-0003,chi0069-0004,chi0069-0005,chi0069-0006,chi0069-0007,chi0069-0008,chi0069-0009,chi0069-0010,chi0069-0011,chi0069-0012,chi0069-0013,chi0069-0014,chi0069-0015,chi0069-0016,chi0069-0017,chi0069-0018,chi0069-0019,chi0069-0020,chi0069-0021,chi0069-0022,chi0069-0023,chi0069-0024,chi0069-0025,chi0069-0026,chi0069-0027,chi0069-0028
0,1984-07-08 14:05:14+00:00,175.7980784202516,161.1183741975199,165.4654396996214,163.4093760933442,185.98011400340428,205.13203415297536,199.8485877579075,206.8391162098956,209.71392509894167,208.930958477099,195.83207542576238,182.31472971757788,175.46411590897253,181.6298735554389,183.0477775561642,174.5212763848294,181.63566275527086,174.1879107205258,182.97942675010123,173.6927083274581,161.3671319657431,160.32736336621085,156.53788944622212,159.16964683913542,156.4552557437745,164.15330811836853,170.03265346722543,171.43010535574774,170.67889963512903
1,1985-03-05 14:07:05+00:00,,,,,,,,,216.79092977312126,210.6097051803432,198.03481788373318,186.7263184114382,,,,,,,,,,,,175.50228368117152,163.52969555407162,185.42901833025923,,,
2,1985-03-28 14:13:13+00:00,201.62351128514146,171.78118579917793,171.50839383846346,180.2406377631839,197.2610568699835,205.27770576068707,197.99230524597488,205.4088128673797,226.39479132403847,216.06078492255642,210.29504608328097,201.35483459429366,187.6519327446612,181.95691512825107,189.33748479500403,191.96513440040056,197.42111417977605,183.1697996113022,185.36156504323952,179.55801073619358,180.58890179537212,179.84125444388494,160.30532559909463,163.7585286050334,177.2616878295464,178.36779763481644,187.27168056276963,204.2954359561269,194.82519654165682
3,1985-08-03 14:12:36+00:00,184.03558579568517,163.77907096181036,159.68313081441605,162.8695991922853,187.17431082933578,198.21578753203426,195.81036994181113,207.90149377009996,209.59872737224555,205.54136519223312,190.6056886077195,174.30448432278163,173.42112465524332,176.43070271228845,187.37612263106988,166.6059075404622,181.2426331565378,186.3266828465842,188.39929483455373,163.19953024880706,165.140189756682,168.40791767484706,171.37914276820595,168.54677080639055,164.19524455792646,184.4666557017433,187.9022328055283,170.03091509580014,173.3069545270983
4,1986-02-04 14:03:35+00:00,,171.2143090386953,171.3987705190952,183.0036127281548,202.5597363186014,215.50466095623804,202.02992146902537,215.37570987066186,220.96237055295504,215.0038533592436,220.70479920080874,209.541831329965,197.78817352191805,188.36410481330432,200.13086498335008,193.41629506542517,201.47993290202461,198.38916333625895,198.92482449482142,199.90106963766948,183.8070056098078,190.8552442970182,172.36666726051754,195.2282660548924,205.81450079413747,206.18586289281734,200.03553116285752,207.39625332452243,221.6179611626432
5,1986-04-09 14:02:13+00:00,186.52764576598895,160.45418516207087,158.5267544966194,167.55163074488894,184.56460827588586,197.67295115212178,211.64660922847577,215.54842974676785,220.330249665152,211.10719844751065,201.44142719874262,188.98875990977166,176.53527115781026,170.91787357520542,177.80097120385886,172.8244608024644,182.25057363845144,175.47842590095428,178.86764905058385,181.38025995450673,167.1363228001946,171.5963200255084,167.42140868422965,177.93108207042388,179.90917212059315,176.79539712790378,187.50750022432948,184.3311742864539,192.04225824110063
6,1986-07-21 14:05:23+00:00,187.56000133269276,165.2374182831815,170.4308504582194,169.3234385556404,185.34870721383132,200.3041390688545,200.07690499413644,206.58218920821147,212.71782157329463,207.43580952928272,190.5858458612583,182.91312294963728,169.62787500247387,174.6298100316077,182.60036297939826,163.93099778358453,169.31807876421155,176.49011574512846,174.49586090159607,174.79427623807607,172.93026741222235,168.7230976187859,155.7976329831963,166.28110527287666,161.08059330082358,179.12063324452888,178.70893280642687,173.2370900362447,179.69161655358067
7,1986-07-30 13:58:52+00:00,,171.70084017942645,167.81861904087145,178.5702005760088,192.29410707489907,213.57563885076036,200.45567006649188,215.00779817169953,231.3907137416583,,,184.54419793388792,181.27924833425033,202.07838094172524,198.5178210745562,166.35055450584784,164.69010073298875,186.60697655373565,191.11542163295857,178.93732303497393,191.247783034519,194.08721401918694,181.30665568549267,175.62767289540568,172.69380176160783,156.9348223670373,184.52420042224952,189.35740673846527,187.3195030029648
8,1986-08-31 13:57:41+00:00,187.96814120971797,165.57049617332194,158.48174483119038,161.38339260303812,188.0741786566809,204.06986334852766,203.1858281504949,205.13721592091943,220.27001733103248,208.7072981226587,195.8129492899779,187.9886869226699,178.88025983242042,185.58126505959237,189.24176377290377,174.78718731113293,181.24985149512926,176.99048312813582,182.20209042266845,174.1489711957294,172.8744508074532,184.80793910438152,175.07235197035786,178.9500850004751,167.31187986214496,192.25076479262253,178.19019397846665,168.85190833447678,174.68415828322603
9,1986-09-07 14:03:37+00:00,183.69100383230514,164.291507373992,163.0738899235575,170.17308656768554,188.0055236277039,200.34234680657204,201.97248081041528,203.37146512570632,213.15340850889197,206.39527197769792,191.54873575113822,183.71921674130573,173.67477924882735,179.65108308981797,180.13149275860155,163.83841808056786,181.41426012134895,178.32438304468042,181.26715798594387,166.17574661454995,168.4545753841485,163.8561678557756,172.1813812577556,175.1155635896243,155.2981333292622,185.1957870566726,184.08541797767867,166.44523794705944,174.1977540154707
