,dates,aus0153-0000,aus0153-0001,aus0153-0002,aus0153-0003,aus0153-0004,aus0153-0005,aus0153-0006,aus0153-0007,aus0153-0008,aus0153-0009,aus0153-0010,aus0153-0011,aus0153-0012,aus0153-0013,aus0153-0014,aus0153-0015,aus0153-0016,aus0153-0017,aus0153-0018,aus0153-0019,aus0153-0020,aus0153-0021,aus0153-0022,aus0153-0023,aus0153-0024,aus0153-0025,aus0153-0026,aus0153-0027,aus0153-0028,aus0153-0029,aus0153-0030,aus0153-0031,aus0153-0032,aus0153-0033,aus0153-0034,aus0153-0035,aus0153-0036,aus0153-0037,aus0153-0038,aus0153-0039,aus0153-0040,aus0153-0041,aus0153-0042,aus0153-0043,aus0153-0044,aus0153-0045,aus0153-0046,aus0153-0047,aus0153-0048,aus0153-0049,aus0153-0050,aus0153-0051,aus0153-0052,aus0153-0053,aus0153-0054,aus0153-0055,aus0153-0056,aus0153-0057,aus0153-0058,aus0153-0059,aus0153-0060,aus0153-0061,aus0153-0062,aus0153-0063,aus0153-0064,aus0153-0065,aus0153-0066,aus0153-0067,aus0153-0068,aus0153-0069,aus0153-0070,aus0153-0071,aus0153-0072,aus0153-0073,aus0153-0074,aus0153-0075,aus0153-0076,aus0153-0077,aus0153-0078,aus0153-0079,aus0153-0080,aus0153-0081,aus0153-0082,aus0153-0083,aus0153-0084,aus0153-0085,aus0153-0086,aus0153-0087,aus0153-0088,aus0153-0089,aus0153-0090,aus0153-0091,aus0153-0092,aus0153-0093,aus0153-0094,aus0153-0095,aus0153-0096,aus0153-0097,aus0153-0098,aus0153-0099,aus0153-0100,aus0153-0101,aus0153-0102,aus0153-0103,aus0153-0104,aus0153-0105,aus0153-0106,aus0153-0107,aus0153-0108,aus0153-0109,aus0153-0110,aus0153-0111,aus0153-0112,aus0153-0113,aus0153-0114,aus0153-0115,aus0153-0116,aus0153-0117,aus0153-0118,aus0153-0119,aus0153-0120,aus0153-0121,aus0153-0122,aus0153-0123,aus0153-0124
0,1987-05-22 23:07:20+00:00,211.15657059445417,195.861285057499,169.52232410119115,,212.67542042464112,231.02794402491517,225.64452873340477,229.44112737806205,234.5100291019629,222.04782940615715,220.50924512165366,218.4981684773481,217.55905519095052,222.45587319396026,228.41009009062878,232.9027784351211,238.05606777794037,240.45614309925435,232.7898342082156,231.77179123281562,228.07650936945493,227.06563055638338,,207.60098471807183,210.25474876369174,205.82382407950675,208.2526859211301,208.36910510159174,208.33463818471643,204.85350279034412,202.2866179394427,200.28150747519146,206.142901109133,201.97333215868895,199.21425286923284,204.96391352232956,203.6671341052148,205.01684519370843,206.26912855534076,200.99903680036218,200.6894843101814,202.47043342944892,203.40837127949706,209.20601810928545,201.9175982287537,200.86646935315395,195.6392033941621,196.89863361157776,192.79231003740375,193.7878608944229,190.95970153610847,187.56424177765558,201.27019946890618,198.5773448240464,189.51200863370332,187.27666789330925,191.18962612299134,194.87398534738867,197.84705797878212,187.59467466793765,185.49028092544717,185.3804645492938,193.8910575154518,191.51030549088713,193.77821533820784,194.6514307461635,194.08532607777403,203.87260036097797,205.8346598718943,209.96207135517102,202.87825832401347,197.25674249316174,200.58985369650452,204.37504980354663,204.52460682725905,198.1512860771097,192.43086207580663,202.31326387072704,202.04711756078535,206.8966963780013,199.62693790280366,195.08207553940798,201.4306905409265,205.90530227598435,201.1739349493477,200.9329842915653,203.55267327764426,210.08439063534558,209.83754631258807,212.29890307530482,217.18995451359754,214.86650578582427,217.69531205010105,213.74214443002404,205.55300551165155,205.85499491220304,205.90758046339536,207.55556509597588,211.5131395076446,214.78302411678652,222.01278209482305,218.8566792173491,226.06631388450486,230.8315116495353,235.38454955587667,236.3440454072973,233.45766611545218,233.1474226176972,241.02751480161848,236.30801868207612,237.36827646333737,233.46770444505003,236.606895371159,228.61639652067075,221.41150689391833,219.51755489389785,226.43502468840023,225.82675576457018,223.4615196986312,238.5107622079114,250.5950906880467,253.79961275413814,251.40855334028666,237.5856155465645,236.81862910045265
1,1987-09-27 23:10:27+00:00,202.53749635341316,194.05992350745726,168.27815522440198,184.83033369815905,227.10798416276373,247.40131845502523,236.4900716762145,232.01548670088795,244.00612389278902,245.46766024329833,242.3466559415017,242.26545975335358,246.88758936593507,245.09488571436793,246.0292375955808,252.33093774831048,246.6471075903603,251.7893890156099,255.1441972779809,250.30949394603664,252.35120540123015,257.98808202371447,255.24092846831158,243.60942341753554,241.00707667984523,242.9679998844279,237.35491599005263,230.743284809674,221.9054577194152,221.38045836225365,221.36060139607173,217.46742238379738,219.62750540036402,221.2598183764397,230.45295033337695,231.52023569148116,227.7509943825213,223.90768941547182,222.42788719600088,225.21190847803132,220.1481566578754,220.64064917666732,219.61563394159487,224.17945278463137,228.82621037537353,227.63487788111865,223.78313798008531,215.8308858824955,212.928787036095,198.6794160737847,204.03447903867487,209.32860949755712,212.98477602431694,212.60518374029846,214.16548789555063,211.7565383846353,212.08960997389767,207.62952624660826,211.7695471874802,205.72660707685247,202.80633839397035,196.25481054577995,200.69903116062903,199.04230727953757,198.72398830654384,198.6029548238629,209.56577533330656,212.57627334206336,214.03961710883226,212.55871471354737,206.30211612232193,209.40257409630092,209.72844393731583,207.03814836734148,207.20550676798564,211.19747822985858,214.36208067077487,209.9954946869013,215.49258640449017,208.56552905913486,205.4815465440463,216.31251400387484,216.8979048407668,212.04491515253324,207.8062326739895,213.0249181411972,202.05620860872108,202.73160026376712,216.50690414035515,215.87899261115433,216.26374573953007,218.02695777434522,212.22327980085555,213.03243442599182,208.9285445932875,203.62289186649852,208.6299586975991,215.57626536722196,216.41623834483013,212.31738705593514,214.10971259968792,227.3782024820253,231.44813870686562,235.40815660939106,229.8601402883842,236.66528128998323,236.3017522572244,230.96409658832155,235.50793095035226,234.97422644793969,234.06825580334555,241.36538382994195,237.90253111754774,232.57965994130612,223.75349424252164,221.40680525382277,220.45823365102456,220.131374547847,210.60940102514738,224.19841739441975,233.49077922603828,243.42740255894984,244.0343281919798,222.83494186139558,215.4921368783143
2,1987-10-29 23:11:01+00:00,229.05632819500863,210.94662122563454,182.99341355248336,191.0692070729514,226.60962282397543,235.5432862906906,227.817784038978,228.16675081927417,235.69322324187482,242.21768282180693,242.91926752403486,254.41465099061435,258.15587994356457,255.7214264874317,254.46060399529514,246.2271075801641,234.99484707311996,257.42103419792886,250.68179969005848,240.69026366977243,257.1673180431675,252.57863131046633,250.83810236226356,243.78462217078834,234.6998852165923,236.9732671458422,246.0790115327481,221.16138802759616,214.13222228160873,224.64963637430833,226.2148160155347,213.5502511554244,221.90934558283666,227.12026058818404,230.4368248988535,223.853253747362,245.2756491248331,231.30076122644516,225.92528202341506,235.32415870922688,219.04500548925193,217.33364818503549,215.58821110381797,230.7637217571707,229.60899514772734,221.56929900004621,218.46599668165823,220.0362161609692,213.5666480288039,212.456734753926,200.73945397450774,204.81836206684002,211.9802793892806,219.78276527013804,213.50081404759794,209.10354392094519,205.22660164347002,205.73490117856613,209.3857663139744,207.06609736214324,206.13827985363417,204.49600023526895,204.20243521147745,205.11462236171167,208.88238108893148,215.60941831913925,215.2590819384581,210.00664979183387,208.14899736794837,213.1192665701788,203.7683129055274,202.95206432048337,207.71702669808147,215.14549648303404,210.41419669840528,208.27301014334918,220.54878711417498,211.68831981667867,204.9306318194386,211.29240701094486,208.81624781761184,206.96876288174292,211.37097818899628,214.3165351335098,208.40902547930048,211.6320470012456,213.4212811790016,214.42104304203326,214.45572958100323,212.68259141366474,215.16764788521695,214.93529949546965,216.44009568330304,214.11646195883753,216.84968581186016,211.92097952920648,217.52851615182365,212.18088890907472,210.8909939340287,216.20380852069692,215.1895813671643,220.85778109873786,231.41410109220246,232.7894997562709,241.46242672556167,236.43356508128448,236.76111838464277,231.77243446962336,231.2150677864741,232.63720567143488,227.5984563669452,229.20891415070216,237.08324438859364,229.32951489778702,227.53134857947424,223.63116407779398,228.69047999435875,231.3002569187858,218.5151069051486,228.3655259751474,231.42825179240495,247.09899989515762,249.16490746206222,236.74132737850653,231.84708628503904
3,1987-11-14 23:11:23+00:00,209.2611546593866,199.28560611407082,166.36475811798965,,221.7984565885313,220.9371403998574,216.47506759247437,216.33071352163552,222.61445946891308,233.70596669788193,242.4970160210629,245.43907541590056,238.65939115954993,236.5006880037456,239.04904846273337,241.3056648694518,242.66759103852166,247.3509750471261,244.55227475507513,243.0604340336001,242.91826682218795,242.95363176261702,237.38801430569288,225.12803411888365,216.30327942768207,218.25696850780213,216.61445663136334,207.65085750577322,209.1447525209486,209.67686385791342,202.5008419198764,200.2772571126803,209.49246405792667,211.72215598500395,206.880606106901,201.37354921790362,205.8978259667295,207.2579217629507,211.20355260517917,206.080855767936,211.0880636480183,207.5232984321616,208.94724345816041,214.9061664431828,214.0523345417183,208.81478288051562,203.14042056624618,206.48781054795302,200.62941066474207,195.22934058849637,197.9145771698588,203.09836556016683,203.65655467014213,208.04135282974755,203.23170930030986,195.71852450916222,189.07384122315852,197.07542187106918,192.56239624771263,196.57256023001545,193.47627538631139,193.0857686598029,190.59164999204296,193.58152106949404,194.43740459007685,193.0583633395978,188.4442559339316,196.93191876224486,199.5476153001888,196.1258418650988,197.42386936741372,193.25622521961674,197.8212107143945,200.32946507332343,195.1859057960344,195.87279999528997,193.2198298146665,198.25738562360576,193.38605645149357,196.2624899985649,202.05126120839347,193.6521663824647,197.88517389065973,193.43278427588797,197.7497470996097,192.85259973867275,198.55985302105387,201.6185841932299,197.03631887932178,202.71898664943438,203.40263127209133,203.14963221363783,207.82058327093011,201.88185198571134,206.9389599929628,198.5750390466082,200.07355161979544,201.05138273415264,203.85968781946212,207.37250286429554,209.54833479356103,212.6267309402586,218.79039565819073,224.17537147630082,223.68099097618477,221.6686412899075,225.12736870470658,222.28349438951344,223.46423198166823,225.21115715159885,226.41838393891456,220.57733017720736,221.2683750903246,221.4640506405989,213.59874690363733,213.6448296081527,220.07967848260577,212.80733860684649,204.37429897242407,210.53272280474533,227.2141551564893,238.36402730146793,238.4883339365613,222.91268964236536,217.71337461086665
4,1987-12-16 23:11:53+00:00,217.52052530483314,207.9538763037729,180.160620004407,185.1044240488819,223.00796591184718,229.9036929499437,223.91788444501302,212.27181554831247,245.15212636217024,248.32800083071544,253.14265263302593,255.177104952217,254.04482044788972,246.376979345437,253.88135015885095,250.8702824392037,258.3060481623762,261.74024860234675,253.1251518921084,248.0199675762147,,,,,,,,,,,,,,,,,,,,,224.92479837501384,224.35079787837586,228.17068940526593,223.76463535316765,226.43695812277736,227.14604001193504,224.22857268311253,226.26071210595254,220.09357473411728,217.9561450829575,211.5680620692622,209.9292745097946,217.01278249934762,211.95603663409577,214.0209747745905,213.04445826726916,213.51828540838292,209.96926208660318,215.66276701009951,214.0835042414937,205.04404586609468,202.66797066823958,203.06262969130498,205.48428054208816,203.17042716002845,208.66890464474835,210.42685270485012,212.01941045013425,215.67347130232298,211.7096443362393,202.28580672756277,200.61407042795418,197.56514586282145,201.36612677031798,198.9292961811173,209.88043223144797,207.5432997058038,212.2584231026391,215.11236413708448,210.8089111365181,206.93506394637,206.97450125142961,204.6443783989761,201.18762948934761,205.25769138265062,211.9373559439536,206.33194108747307,209.5488511293886,213.50383193742573,211.84918891399457,209.8965035394077,217.897029565966,212.5517162090165,214.88402151582028,216.48410295684513,212.7595949129996,215.22811061163705,213.94382162232492,217.05910535726858,213.12792430501014,214.2718109439899,218.98584233106607,228.36949029767507,230.6249317701591,237.39001193896112,229.27718988851905,235.63542420111176,229.97735745648873,233.03069433349367,227.55636282032515,228.61283032388081,227.33525796423632,225.96329029546465,216.50817523146253,224.7076174380362,218.44804206124013,216.6729140499295,222.32083333788543,212.88008299550938,215.48121624914035,235.67415582346968,243.73275865227245,239.01337440724933,221.2084981990186,216.15890822050108
5,1988-02-18 23:12:59+00:00,179.3807330982234,167.40399648542018,140.0208090855161,169.44481672196576,211.3550615340074,205.6244478748642,203.90498420829402,202.6559382811073,194.39704184359724,217.61859695214497,227.53025337528823,222.20575918713394,219.21608652680263,208.34024619437417,213.7629537089715,218.34514393374377,220.42272648347762,219.83561888950715,217.33690512654442,222.57598340538647,224.24204865167025,217.900475302526,214.18593763601763,206.60735475070186,204.40166870353409,197.33278865468554,198.79759911410736,197.2732627711423,195.00200275065765,194.8362031627131,188.1447775446813,191.65031147457574,199.3766962957312,194.18000728632325,196.96521363534652,200.68554116565795,206.30770826214632,195.81051878764757,195.1492478439796,193.7080554385316,189.28400223430407,194.49196124192275,201.44596267393976,200.4800494940886,200.95161693805835,201.46262650044707,195.65724792198597,188.48446396265152,185.34237972202777,182.41345253057233,181.7814263648703,187.95659065093201,189.45028400022125,186.29291035694632,184.99893097313506,188.9853989164622,184.88693722288,181.64518774616175,189.50388877188936,183.79239274620224,180.42154227601253,179.95823408149138,183.78059510267093,182.37122533592284,183.65267699776956,182.80235734627223,186.0542932272591,184.7666933054816,184.81683066072813,187.4736866777733,183.11592144054714,186.0344716271879,185.69847836061726,186.94729968591895,186.1841084113924,185.47385266240678,181.8222714848676,185.92633769622924,186.46237211420626,183.90090256172218,182.95532745184627,185.42750594189795,184.90177659627105,184.63149356994558,185.8871737971868,186.91767339862818,178.033503132538,184.00472931052136,178.12436720109483,184.2528376527487,185.1398494373617,193.50339978820304,191.7276837766563,192.41038830319192,192.69983276483907,193.32151422731857,185.56707690615428,185.1318486546566,181.18055897943842,186.7798682012127,184.43039317323016,197.93642197261903,201.16029560661406,201.40007568705713,207.33987254933513,204.56363206574224,207.2092513378319,208.1231295096684,204.6689163209681,205.0001089803467,203.6963057594048,203.08873557647428,204.79921613314107,197.76094575745705,197.84301549816192,192.5771811370762,189.38611640818334,188.5480371226905,178.7013602606664,190.22909906496804,205.12519063306752,223.59201537208094,219.40133636384803,201.54473952139136,195.13851529459365
6,1988-03-21 23:13:17+00:00,206.27899274407062,192.83826519427808,164.93462907405433,,216.8012040797423,231.19376921074115,219.7399111863735,211.86746717801913,224.87758690546042,240.5316156756782,239.14134905246743,240.06489446547636,229.98671716040118,229.61319065509602,237.6727029210931,246.31907567823671,248.69055898150026,238.2084463183313,232.2697546218414,234.60295219406802,231.76935416420775,224.42631358699987,218.83815436417206,229.51319765442702,213.25716259189358,203.187835373359,206.3801303118263,222.16007171249913,226.8424222663927,215.61456475179335,201.1242913539686,198.73002040464777,218.55817752587117,210.4225565326925,212.26375480164165,226.9277575018399,217.88764668327727,215.81110200029485,211.45600792550408,216.51171666017586,204.43993350177897,213.4725051334364,218.35559704891028,212.2553439449634,205.8696425540167,225.65295657516293,211.75246206375604,198.79423613721306,209.25717825703128,216.64458761120284,200.6383670719677,197.21758915166413,198.3826525713692,212.42864186074235,199.4633582376992,195.27141761049603,190.2865199780581,183.5111056946687,182.59026330449518,209.28940161466105,202.94733952784586,,,,,,,,,,,,,,,,,202.34209724403473,220.40742520055926,207.14562430977037,194.16047529220677,195.8697019325077,203.7683797790601,185.8874138156023,191.10674067542485,208.78305459456442,,,196.7347098313691,202.55379033851483,210.23955288834134,207.08741951919407,203.08246488630476,208.90510219256163,209.12999486754612,196.62439188808793,196.22772356686076,201.34738015541635,201.75355576485228,208.7725737468696,213.4743963464405,213.06354119259046,213.5729264444999,218.95003388506478,228.47520506792915,231.07391198209652,219.58606379696243,221.10170978391028,226.4693487994595,219.5349101659772,221.77852923512404,222.89167662258484,217.90827501613512,211.0977572591409,203.4109555630805,206.64412547118937,207.1151092744948,206.36542418363672,189.40158926049497,201.63620310271114,232.5163772877831,234.9062760272685,237.71035442246156,221.790754271057,213.6429279967738
7,1988-04-22 23:13:28+00:00,205.82515245671388,203.6123081486355,168.13897232416787,,215.4042339721251,221.04100194852384,223.43693987356056,218.53089605047361,230.705031878603,238.08108401206255,236.42354498641222,237.34519918913873,236.58409624364901,234.179752286549,242.2309920133653,235.3355039686177,233.62699614826454,246.41602140175485,240.80338077173107,236.72766778465837,232.7082196848574,224.93950207085555,225.27900683590082,217.6383075732016,215.62615080947197,208.99769651708039,217.14940316327338,209.71137490514752,210.6159127170859,207.23740530815388,206.2911843826509,194.98155999269954,202.88140155443784,208.7891792010525,207.5232074615486,206.58732339288534,211.45614452922564,213.91605255122323,210.04795277402394,211.0953454222591,212.11270730302056,207.3154102516479,213.2924381047639,209.560820552647,206.25487186401656,206.82697793052708,212.2522821616879,200.77797305919125,204.68977592839084,204.38379020992153,195.6926647680656,197.3822805296632,195.9310910822681,204.6962151232571,201.98013412133912,193.24993384581413,193.23674705634141,199.57383475791846,199.2113363758274,199.12399209274145,187.81490645373245,177.27801874648398,186.19351318444944,192.6721563672284,190.6772009445574,196.04539121321795,190.66668828142787,188.89095298532916,200.31981313633003,197.31495726252507,212.33087300260237,198.01087194097272,194.79721428078918,199.50512803401827,194.42574107502597,190.9679650474459,197.9846955008414,199.60511361599944,195.75219952013964,208.1478530680968,202.20590459969384,200.86276667523686,198.91312704937076,196.03476558890284,204.24104332456966,198.47358762965507,204.92573675886982,206.37718176379516,196.10132049121472,198.99742558392208,207.6841595328385,200.24883374701548,209.85393279930258,213.90112107735447,202.91442832543777,196.68177826145845,201.46199580776778,202.9284246980537,216.78890277202026,206.1063182380542,205.70437395272148,208.71715120263292,207.90861860964745,220.86239802509556,222.9021569872179,228.51893004851385,230.054855404496,216.26404592676602,220.45500581665056,231.17166115306355,213.265861412934,219.25761177194272,207.72438855226835,207.581917864692,211.35820660741228,193.81267682555497,210.66861126209054,220.58701642207438,194.49561840022332,206.37199812813355,225.95278743667285,241.18235804253192,237.80594618805304,211.58842211269283,218.9535752085369
8,1988-05-08 23:13:38+00:00,211.4785141788183,203.02232162820118,171.05935653062974,191.45896805656326,216.45604056124705,225.78916910165827,204.42203227419594,216.7496803578332,231.63080842288315,232.5848065703545,235.1079414834891,231.91300179174397,222.66775307789453,236.37641787102123,229.187006368288,237.79509391645394,230.25494012451804,229.52325774441417,230.5406893125295,230.06243729719347,226.06684452554947,227.33975911909224,226.15553017721504,216.89245476381893,211.99636137772956,212.07982070361774,217.6130742144307,211.96032142638785,213.821800884277,214.1401778587849,209.0805007905127,204.19867950242912,221.47788033187558,216.86449622132238,215.66511068379586,216.83294235094388,217.6319937644625,213.07824665440225,218.1619066900705,216.8807362130408,218.4975676125091,220.51848588025703,217.20892939157386,216.55900964581832,217.98440719203256,204.2610648609829,204.80674770661193,202.02901130730004,196.7690933790093,193.1518133143674,197.24454709847672,202.4216237623111,196.55620878640383,198.8219033335174,198.08830258346558,192.2136366962325,194.4427871564447,191.93659457649863,198.7466622004128,198.59692599378133,200.37808966040865,197.9711244922422,198.44443990733032,197.57459251972406,192.68555489274235,193.32627567606315,200.50827055424938,196.72890355816762,184.47334267978005,192.97592516676374,206.5505725708575,206.07238897612876,196.58644877129376,191.08548894693354,196.885138883143,193.12814248971654,210.64330570005475,192.650414988566,187.24808723824876,203.02134755321802,194.6247339564311,196.77056686454674,200.12131522945873,212.27926647552442,200.64905818060942,198.85896957383034,217.67354835279943,190.2559110407826,196.00664957225692,202.59130473371837,200.58827578556657,209.49255456004994,208.02228926908856,201.58833943611697,199.54841577605455,204.58872290306658,198.98730380211987,201.2773010936504,195.84758482280031,203.64003132776602,210.50020561785578,217.17583237973628,217.63833722542267,215.14914716518962,218.3922618568573,219.96631613462807,223.09166430773922,229.9679996326538,220.0402829341318,226.71022809215032,220.64672131265084,221.59437285025803,216.6937237962552,218.52877893514147,216.12002308904272,210.6143758980648,212.5950725362743,205.62988293998146,198.50735151677355,205.6261701216963,233.10339832212696,247.43596621020765,241.62389301302647,220.2627526133038,214.44998484099565
9,1988-06-09 23:13:51+00:00,210.32711086904237,204.44459732450034,164.65758883641834,,213.70651633168376,222.91519309488655,215.95069263274812,208.66041529641953,218.07306517133264,235.51146615970308,235.83744032447962,238.5269072564316,233.2721022443809,232.37010851462387,233.38259212531207,240.79772427023482,243.74909009421646,234.48707771289213,229.15798824654576,229.490349712237,223.398221087619,222.55343209568537,230.3614341211929,228.54794176467558,234.64535286424032,225.1889220028705,219.3308559691343,218.45534597926218,216.4651068833047,210.7982752016685,197.36053006042812,200.1016211096566,214.56844781166427,211.36969031903504,203.81108141645745,203.06708929457363,204.32522177635266,204.20608139143667,209.98575482873173,202.89783813182845,213.1194555325808,212.38526883136194,202.0603400728088,211.01474226834262,215.76370107924203,205.88386656264768,210.36613019149286,216.9700734559362,207.87239689912502,195.3467864974302,197.9336974314534,205.55731469897412,200.5068749314098,200.98330509333567,208.11227001542954,201.00205537720288,195.09617379298106,188.20642627745895,196.95601443704854,203.29433905127752,193.0375174924353,194.93105184012305,196.87748907982794,199.40601578948184,195.32472090549518,204.65912454517365,203.3999124079998,196.0404063392102,183.6778957837475,195.1629131915113,198.85904050522112,196.35161938935832,185.89207760993128,186.56762571316267,195.63091446226602,198.91179234193282,201.2202709659078,198.37111755444656,197.53961598111778,203.48320316047426,197.59292236995574,193.5020132197829,196.87232976684794,197.43468509684627,198.00932044327018,201.32147185155475,200.0674661719874,196.39407324666257,198.60561974409376,200.00044061558435,200.0995692308873,210.26695726607545,206.20875282901588,203.75953765771774,200.47558424514736,204.5371368848187,202.37257780768462,200.67317091126768,205.46523843230145,197.2358862094588,207.3107394055422,210.4565004561428,217.37047567458907,218.76816433644643,220.68420458715133,218.1125358835224,221.75781789093406,223.63697626089316,223.86896631456145,225.22971858546833,220.90045326587378,217.2028403976558,210.53457479651797,207.4255874857118,213.6151187743393,208.2892383444204,208.08812634749853,204.90146341770213,199.6600049785609,207.09830865742174,228.7053229786419,248.2772084834242,238.8992669721738,217.0141083426675,217.81785680291557
