dates,satname,nzd0333-0000,nzd0333-0001,nzd0333-0002,nzd0333-0003,nzd0333-0004,nzd0333-0005,nzd0333-0006,nzd0333-0007,nzd0333-0008,nzd0333-0009,nzd0333-0010,nzd0333-0011,nzd0333-0012,nzd0333-0013,nzd0333-0014,nzd0333-0015,nzd0333-0016,nzd0333-0017,nzd0333-0018,nzd0333-0019,nzd0333-0020,nzd0333-0021,nzd0333-0022,nzd0333-0023,nzd0333-0024,nzd0333-0025,nzd0333-0026,nzd0333-0027
2000-08-12 22:04:29+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,154.42,175.29,179.79,175.45,,
2000-08-19 22:10:13+00:00,L7,351.68,318.83,,,354.21,345.42,338.97,352.39,373.16,367.73,356.16,346.21,348.23,356.58,359.37,367.84,371.74,379.90,373.48,370.35,365.70,366.71,379.69,381.92,377.43,373.97,365.97,345.29
2000-09-13 22:03:38+00:00,L7,,,,,,,,,,,,,,300.42,302.52,308.77,273.56,298.41,299.73,330.61,322.48,324.50,268.40,322.14,311.10,303.02,,
2000-10-15 22:03:32+00:00,L7,,,,,,338.73,330.97,331.78,328.67,321.13,321.16,288.52,,286.20,321.70,312.65,,,278.45,251.75,254.57,,166.17,184.33,190.17,260.50,,
2000-11-07 22:09:29+00:00,L7,351.27,334.69,326.28,323.09,326.05,353.22,357.85,362.10,362.32,368.21,370.33,344.43,345.36,341.68,349.76,347.13,350.41,347.85,344.79,346.67,338.17,351.21,342.69,332.38,339.55,328.23,,
2000-11-23 22:09:30+00:00,L7,351.29,339.83,339.54,333.88,323.55,338.70,344.42,347.38,343.29,349.59,352.12,357.42,348.27,343.03,345.56,351.92,359.15,357.15,359.48,351.48,339.07,336.93,347.02,341.67,340.43,335.52,342.48,345.19
2000-12-18 22:03:49+00:00,L7,384.68,387.28,388.42,380.48,372.74,381.23,380.96,373.38,375.28,392.76,389.80,400.96,392.56,380.99,372.67,383.54,381.84,387.61,382.20,381.83,385.58,395.91,388.35,379.67,385.68,379.79,380.03,394.94
2001-01-03 22:03:24+00:00,L7,,,,,366.53,371.08,376.77,380.94,376.08,384.13,384.80,400.82,418.45,415.47,391.77,395.95,392.67,386.41,381.83,371.94,376.46,391.73,395.64,393.60,393.82,395.63,394.72,399.86
2001-01-10 22:09:39+00:00,L7,359.29,359.55,356.34,351.39,353.18,350.14,356.45,355.57,351.59,357.61,361.46,373.42,375.40,374.01,368.54,351.48,358.34,357.76,365.16,359.71,353.36,361.68,365.10,361.11,355.37,360.74,358.78,354.60
2001-01-19 22:03:55+00:00,L7,370.59,363.39,361.83,364.99,361.59,357.92,363.43,363.76,367.33,359.32,359.33,378.85,387.52,386.60,376.43,366.33,366.49,372.54,371.11,371.83,369.78,362.63,366.07,374.01,376.28,384.51,378.38,369.18
2001-03-15 22:09:27+00:00,L7,346.34,335.81,339.51,342.89,358.74,364.54,368.93,358.93,374.07,371.16,369.98,379.79,379.23,374.94,365.56,373.41,393.89,386.04,389.52,383.73,390.24,391.51,395.54,395.81,396.56,400.06,,
2001-03-31 22:09:19+00:00,L7,382.31,374.56,376.25,367.64,374.79,382.24,387.43,384.82,395.77,381.24,380.70,401.41,404.28,384.68,370.39,385.12,398.58,400.25,400.52,395.82,400.63,407.55,439.56,457.25,442.93,431.40,415.03,
2001-04-16 22:09:18+00:00,L7,,,,,311.93,333.27,331.84,323.30,339.22,347.72,325.94,356.66,351.68,342.55,326.70,338.82,343.07,346.98,360.43,352.38,360.70,374.61,381.27,379.04,378.60,367.81,,
2001-05-02 22:09:15+00:00,L7,340.24,,,341.02,363.36,359.57,365.99,371.29,381.66,388.92,384.86,377.86,373.12,375.95,373.66,384.04,390.90,388.09,385.92,387.55,382.53,391.04,391.26,409.53,403.74,403.43,397.94,397.63
2001-05-11 22:03:21+00:00,L7,444.89,348.32,335.83,327.81,332.74,342.63,331.57,330.53,346.37,348.55,347.65,341.77,354.47,351.61,360.38,410.59,371.58,370.85,368.54,374.52,377.73,361.32,377.89,377.96,380.21,376.81,,
2001-05-27 22:03:12+00:00,L7,,,,,,356.20,371.73,364.90,375.85,375.34,360.34,363.17,364.80,355.67,373.60,380.30,391.01,389.66,386.87,388.15,388.16,399.50,400.91,395.25,395.79,400.51,412.75,407.62
2001-07-14 22:02:21+00:00,L7,,,,,345.65,378.83,381.78,379.48,382.90,387.23,348.36,374.28,385.24,348.03,375.93,386.34,394.31,389.62,394.66,395.25,396.99,397.10,404.63,406.13,,,,
2001-08-15 22:01:50+00:00,L7,339.77,,,,,316.36,333.90,331.51,335.82,332.72,339.66,341.08,346.42,348.87,337.99,341.80,353.19,349.15,352.48,356.76,358.73,365.96,376.03,373.05,371.06,346.17,336.01,349.21
2001-08-31 22:02:05+00:00,L7,329.86,332.17,,200.88,318.07,324.55,327.59,328.11,330.79,326.13,321.13,331.38,333.59,340.65,338.41,347.74,348.50,348.54,347.47,351.09,355.84,359.74,362.90,360.90,352.38,349.77,353.11,346.26
2001-09-23 22:07:39+00:00,L7,380.00,376.29,357.61,367.47,364.90,369.08,364.72,368.40,368.04,366.16,356.41,361.26,362.98,373.83,365.19,374.92,370.19,381.02,372.45,385.61,385.64,389.73,396.65,398.85,403.38,402.00,,
2001-10-02 22:01:40+00:00,L7,348.03,338.49,329.50,327.33,324.86,327.97,328.58,324.84,322.37,333.32,338.13,345.26,352.67,352.01,345.92,356.78,361.94,358.52,357.65,359.23,362.80,366.44,361.14,355.23,359.58,367.86,356.75,346.96
2001-11-03 22:01:46+00:00,L7,325.28,312.93,314.26,316.29,324.38,326.18,321.08,331.34,327.77,324.52,322.49,325.41,331.09,343.80,344.38,351.88,336.10,355.76,336.32,342.71,342.22,348.72,349.62,353.61,346.79,354.57,341.24,325.27
2002-01-06 22:02:07+00:00,L7,,,415.28,419.43,431.13,413.81,407.56,424.58,416.12,410.96,411.91,404.10,397.79,395.25,397.77,405.54,403.03,395.93,396.85,389.41,378.03,386.17,394.75,399.61,391.40,374.90,361.04,354.96
2002-01-29 22:07:57+00:00,L7,340.34,331.38,327.75,337.61,335.54,340.68,349.81,368.20,379.75,387.90,373.75,370.73,368.90,373.98,369.89,366.81,367.55,356.45,366.19,364.94,366.48,362.11,366.26,361.87,352.41,342.39,345.45,341.05
2002-02-07 22:02:17+00:00,L7,400.91,396.30,387.50,391.62,392.32,396.84,401.79,418.27,424.03,430.32,429.39,432.64,422.98,423.46,423.25,422.02,418.71,413.06,408.14,411.43,417.19,421.18,419.55,406.85,402.05,398.41,397.17,
2002-04-03 22:07:57+00:00,L7,380.73,385.06,389.13,387.71,397.39,400.92,412.10,411.15,404.30,404.39,390.26,400.33,401.95,395.77,389.30,397.99,412.81,416.57,409.52,396.13,374.77,385.22,381.35,381.27,393.06,402.88,406.78,367.90
2002-05-14 22:01:43+00:00,L7,332.40,,,,356.93,362.53,365.91,360.70,355.92,360.11,359.02,362.97,359.52,357.64,365.49,366.28,365.38,361.54,363.54,368.65,367.25,361.68,355.46,349.90,355.47,349.39,342.06,331.23
2002-05-30 22:02:01+00:00,L7,,,,372.36,387.51,381.74,376.03,369.20,379.14,372.75,375.96,377.43,377.68,341.68,363.28,388.29,397.22,396.62,375.99,365.97,375.48,377.44,382.25,383.53,386.86,373.61,366.67,357.72
2002-07-08 22:07:36+00:00,L7,288.69,255.36,271.06,242.73,407.63,434.01,466.55,567.09,632.48,569.95,,,,,,,,,,,,,,,,,,
2002-07-17 22:01:44+00:00,L7,373.19,352.53,341.33,366.59,391.78,393.73,394.95,400.18,411.33,389.49,377.87,376.59,391.79,408.52,401.10,393.32,387.64,374.59,371.82,,,,,,,,,
2002-07-24 22:07:26+00:00,L7,,,,,,,114.99,341.71,342.56,336.99,323.76,339.39,348.54,300.82,144.44,,,,,,,327.17,334.61,338.96,343.55,340.20,342.04,353.34
2002-08-18 22:01:33+00:00,L7,345.52,343.36,,192.75,330.88,352.14,342.48,352.26,345.94,353.23,346.18,346.10,349.34,350.02,342.25,348.25,342.19,348.87,347.08,357.51,351.30,344.89,335.18,343.88,350.65,346.41,347.17,347.27
2002-10-05 22:00:43+00:00,L7,354.75,335.98,319.65,314.65,323.66,320.17,326.17,323.12,323.92,333.55,324.97,338.97,346.09,347.41,334.94,338.57,340.15,332.18,331.94,331.78,331.25,333.15,325.95,324.83,321.85,329.31,328.81,341.24
2002-11-13 22:07:06+00:00,L7,380.52,371.55,373.36,369.63,371.70,369.39,368.81,368.60,375.29,372.27,384.28,383.16,382.80,371.02,368.04,379.69,386.69,385.52,373.28,350.57,336.92,345.75,341.44,345.93,339.92,357.03,,
2002-11-29 22:07:25+00:00,L7,381.51,382.86,385.56,382.33,371.91,375.20,371.66,368.73,375.27,384.70,377.93,375.84,385.87,378.11,367.40,378.66,374.35,376.18,371.52,381.88,352.47,350.61,350.02,345.69,337.42,343.68,,
2003-01-25 22:01:30+00:00,L7,,,,,,,,296.75,296.38,,,,,,,,,,,,330.38,339.24,330.04,,,,,
2003-02-26 22:01:40+00:00,L7,359.05,371.71,376.96,373.04,367.63,372.86,380.95,382.35,384.36,382.00,379.92,376.29,379.88,389.13,396.84,398.04,392.02,377.65,377.07,354.84,351.89,357.76,360.56,366.64,371.73,372.41,373.21,359.01
2003-03-05 22:07:55+00:00,L7,378.90,374.73,378.81,376.50,376.87,383.47,387.68,391.93,396.79,394.00,386.07,384.29,388.48,390.87,395.54,397.56,400.91,395.41,392.46,378.40,357.80,358.75,369.24,373.47,380.52,379.20,383.19,379.25
2003-03-21 22:07:51+00:00,L7,375.89,372.03,375.42,376.70,379.67,387.28,392.99,392.20,400.09,396.58,387.73,390.02,389.45,391.77,395.98,400.30,403.91,411.87,408.60,399.70,390.86,389.69,385.73,386.79,383.21,376.13,385.76,387.74
2003-04-15 22:02:09+00:00,L7,351.21,338.12,324.54,345.42,362.15,370.90,374.43,374.66,381.82,375.64,372.02,373.52,371.30,371.12,370.43,376.50,371.70,379.86,384.10,505.10,484.16,483.37,634.36,580.72,624.92,470.92,,
2003-05-24 22:07:53+00:00,L7,,,,,364.86,375.74,374.18,370.77,365.25,362.89,373.37,372.33,370.15,379.48,373.50,381.86,393.48,390.49,389.92,392.93,397.70,392.63,385.87,375.64,380.13,389.92,399.02,385.67
2003-07-20 22:01:56+00:00,L7,,,,,360.47,375.24,381.77,,,131.51,378.65,381.66,387.66,383.61,350.93,378.48,385.56,387.18,382.57,389.79,386.33,,,76.81,385.54,380.51,385.38,397.27
2003-08-13 21:50:20+00:00,L5,,,,336.20,355.28,355.52,365.68,363.51,369.75,368.45,370.07,376.58,379.60,378.74,380.30,378.44,367.34,360.14,371.02,378.09,382.51,389.49,388.37,373.55,369.92,370.71,365.93,352.98
2003-08-29 21:50:14+00:00,L5,370.09,368.21,,335.88,355.42,355.64,363.11,358.72,349.37,355.25,370.40,368.69,365.74,359.77,359.42,373.98,371.03,341.02,333.18,355.58,359.70,350.97,347.42,357.58,361.57,356.71,357.18,348.78
2003-09-05 21:56:31+00:00,L5,350.23,350.18,,,351.50,343.71,354.71,346.02,344.96,340.10,347.50,347.39,341.85,337.26,324.27,342.90,350.28,346.76,338.92,350.33,350.76,335.62,337.45,357.33,356.84,346.97,340.53,340.77
2003-10-16 21:51:19+00:00,L5,,,,,,,406.39,394.00,393.70,374.30,388.52,397.62,398.04,413.52,403.76,400.50,396.28,406.57,387.75,370.29,372.23,380.01,369.68,363.80,360.18,361.61,376.97,384.47
2003-10-31 22:07:36+00:00,L7,,,,,,,,390.43,386.90,629.65,611.66,644.34,377.61,391.84,408.99,,,,,,243.45,376.61,373.08,361.22,359.61,359.97,368.11,394.57
2004-01-04 21:52:10+00:00,L5,361.92,352.42,353.08,335.86,348.83,357.19,368.20,359.35,350.16,355.92,373.82,364.85,353.50,343.52,336.13,345.73,356.01,360.85,367.49,360.77,353.70,347.56,343.49,338.61,343.30,338.35,342.81,351.59
2004-01-19 22:08:11+00:00,L7,343.44,337.45,346.40,,,,,,310.65,331.23,347.95,358.35,361.45,342.71,333.86,314.94,,,,,,,328.04,321.93,316.53,281.37,,
2004-03-23 22:08:28+00:00,L7,346.83,326.95,332.25,331.18,,,,,,,339.59,335.92,308.19,333.86,347.68,341.24,332.45,328.19,,,,,,196.12,334.30,343.01,,
2004-04-16 21:58:55+00:00,L5,364.05,358.92,,337.33,347.09,355.99,356.71,351.21,368.14,361.53,354.49,365.43,375.59,373.17,375.95,376.79,361.92,361.91,365.78,364.52,366.92,376.64,381.26,368.46,366.93,368.12,362.04,360.38
2004-04-17 22:02:32+00:00,L7,356.84,345.95,,344.67,360.87,357.89,356.35,357.95,351.91,352.89,,,174.16,353.53,348.10,360.16,356.41,353.40,358.41,361.32,360.83,363.40,356.74,357.36,,,,
2004-05-03 22:02:35+00:00,L7,338.45,,,,,,348.74,351.14,346.55,336.70,353.00,354.73,349.44,353.81,354.10,356.16,350.92,,,,,,,,,,,
2004-05-18 21:59:50+00:00,L5,,,,,362.39,360.36,358.75,355.50,364.68,372.32,369.70,379.29,375.70,377.52,353.92,371.71,375.21,372.29,372.09,368.87,357.93,355.90,361.40,364.86,354.85,354.52,353.78,359.91
2004-06-12 21:54:23+00:00,L5,,,,,,,,,,,,,,,381.09,383.79,378.33,367.19,370.17,376.85,377.95,368.64,367.19,374.28,374.81,372.13,366.44,358.35
2004-07-14 21:55:43+00:00,L5,546.75,637.66,635.30,593.70,496.53,473.13,412.98,452.42,481.30,419.39,309.09,,72.51,184.11,335.53,363.28,455.17,528.04,533.81,469.59,370.39,315.88,312.81,286.58,257.44,309.37,,300.62
2004-07-22 22:02:20+00:00,L7,,,,,,,158.39,351.18,355.12,351.32,101.20,345.51,354.75,351.13,364.57,380.36,374.54,385.01,,,,381.35,384.24,374.24,362.56,349.01,355.93,357.77
2004-08-15 21:56:01+00:00,L5,,,,,,97.35,306.08,314.46,313.99,283.99,298.52,321.09,328.67,320.49,287.79,323.22,329.12,322.58,322.62,321.19,331.34,329.16,323.64,311.98,299.34,307.38,316.79,331.81
2004-08-23 22:02:11+00:00,L7,,,,,334.40,342.45,331.40,343.40,338.40,319.54,319.47,355.89,358.97,,,,355.70,347.15,358.63,369.03,365.14,357.54,351.42,326.88,318.69,325.84,343.37,
2004-09-08 22:02:05+00:00,L7,393.40,391.62,386.98,374.23,362.69,357.80,371.56,,,,,374.42,384.53,382.75,383.41,394.79,387.39,373.37,363.28,370.64,370.50,,,,,354.50,378.85,384.95
2004-09-16 21:56:53+00:00,L5,358.05,360.15,329.75,218.79,335.74,337.93,344.35,341.87,330.42,329.03,326.90,354.60,358.81,352.64,365.86,368.08,356.45,347.10,352.19,346.91,340.46,333.89,306.72,314.64,323.75,344.42,360.44,353.96
2004-09-24 22:01:37+00:00,L7,,360.24,348.95,346.55,338.64,338.60,346.53,347.38,348.05,334.83,340.64,353.72,,,,368.05,359.34,344.65,336.82,342.95,346.09,334.80,319.37,310.21,318.72,332.71,,
2005-02-14 22:05:45+00:00,L5,370.34,386.80,385.58,386.26,387.80,384.93,373.89,379.75,375.60,374.65,380.62,384.94,378.07,377.29,377.11,372.52,364.67,376.83,387.65,383.70,370.35,343.50,351.10,354.49,358.13,361.36,341.43,341.16
2005-02-23 21:59:43+00:00,L5,348.04,349.44,361.95,371.40,369.92,371.65,372.20,362.60,368.94,373.31,376.67,373.19,378.13,376.01,364.18,346.08,340.18,342.00,351.24,354.11,342.13,328.10,323.09,338.73,354.97,343.98,334.65,331.73
2005-03-11 22:00:19+00:00,L5,333.32,334.33,320.85,341.98,354.37,350.04,343.99,333.54,327.17,342.57,355.70,345.25,347.29,349.87,353.04,344.07,324.67,321.10,333.82,326.61,320.24,296.57,304.13,327.12,344.04,344.42,326.90,316.31
2005-04-04 22:02:39+00:00,L7,,,,,307.98,333.06,330.74,320.73,,,302.23,301.82,,,,,,,,,,299.67,306.97,315.35,309.63,295.59,99.39,
2005-04-11 22:08:47+00:00,L7,349.83,346.68,,,,,,111.65,367.95,363.98,371.49,381.10,384.70,381.31,382.85,379.30,,,,,,,343.24,348.09,364.26,361.37,356.56,353.61
2005-04-12 22:00:06+00:00,L5,350.60,352.33,,339.22,369.16,380.14,380.78,382.28,375.07,374.29,379.29,394.56,390.83,386.43,383.23,374.92,376.30,363.68,366.77,373.89,356.01,342.38,344.97,351.21,358.62,360.43,354.00,359.95
2005-04-20 22:02:32+00:00,L7,350.27,344.61,,348.29,364.24,363.99,364.41,351.95,,,,260.63,376.38,365.78,370.51,365.72,364.42,352.50,337.56,341.41,349.18,333.03,,,,,340.09,339.62
2005-05-05 22:06:25+00:00,L5,314.06,,,,339.03,342.26,340.39,335.93,340.07,342.39,349.50,346.17,349.11,346.38,353.28,347.76,334.31,337.78,340.58,326.22,317.14,318.41,325.13,322.32,315.09,323.76,323.40,328.22
2005-05-30 22:00:51+00:00,L5,,,,,339.43,350.68,361.66,353.78,411.03,360.21,347.68,343.55,361.70,354.62,355.58,364.27,363.36,349.00,355.26,351.56,346.46,358.95,373.37,373.21,371.91,370.88,357.10,393.83
2005-06-07 22:02:55+00:00,L7,,143.35,147.56,220.68,454.54,620.44,643.95,574.86,621.58,647.83,637.03,,,,,231.34,333.05,321.66,323.46,,,,,,322.01,324.44,324.06,
2005-06-23 22:02:25+00:00,L7,,,,,,105.73,173.86,349.92,330.79,,,,,,345.39,367.53,368.32,,,,,350.72,347.03,357.31,367.77,364.02,347.60,338.65
2005-06-30 22:08:35+00:00,L7,,,,,,,,,,,370.34,370.27,356.46,,365.15,392.91,377.83,378.22,,,,,91.09,86.48,388.38,375.31,363.52,348.88
2005-07-25 22:02:49+00:00,L7,458.40,519.76,581.61,622.40,451.67,,,436.98,488.22,487.41,204.05,177.48,99.74,,,,,398.21,,,,,561.06,368.65,355.62,353.39,,
2005-08-01 22:08:35+00:00,L7,,,,,347.28,348.45,361.14,361.12,363.90,357.33,350.38,336.85,351.46,,,,,139.51,177.74,334.00,320.80,318.56,361.28,367.96,357.69,336.68,336.72,
2005-08-17 22:08:30+00:00,L7,,,,342.95,341.67,341.15,358.24,359.18,354.50,345.06,,,,,,244.98,353.38,351.55,344.91,334.17,326.29,330.08,349.95,344.24,,,,
2005-09-02 22:08:22+00:00,L7,,,,,,290.74,305.20,309.43,284.48,294.42,300.78,,,,,,,,290.18,326.74,318.50,318.90,316.86,318.57,315.49,303.54,,
2005-09-11 22:02:29+00:00,L7,392.98,380.13,375.12,385.08,387.56,380.06,383.03,390.35,401.98,402.31,,,137.71,140.58,390.63,387.90,391.54,390.23,397.97,386.37,369.28,371.06,395.76,407.80,405.20,,,
2005-09-19 22:01:32+00:00,L5,348.69,340.27,328.53,340.61,339.15,327.79,324.46,327.33,326.39,338.23,343.23,338.03,340.73,346.18,337.69,340.96,339.09,339.73,337.78,321.89,315.21,321.52,335.65,353.59,344.09,325.54,322.27,320.38
2005-11-21 22:08:43+00:00,L7,,,,,,317.28,311.81,313.53,320.07,319.71,332.20,328.91,,,,,,,,384.41,382.43,362.72,176.18,197.39,199.24,178.37,,
2005-11-22 22:01:58+00:00,L5,376.16,372.71,366.78,378.52,377.77,367.10,357.74,351.66,357.84,383.34,384.73,401.74,403.04,393.39,387.52,387.11,385.73,380.94,382.39,382.56,377.26,360.56,350.93,367.30,380.54,390.35,361.80,348.20
2005-12-23 22:08:51+00:00,L7,,302.13,318.89,314.90,316.31,,,,,,,,,311.84,321.98,286.74,,,,,,,,,182.72,144.79,263.66,
2006-02-02 22:03:25+00:00,L7,370.64,371.09,375.49,374.69,372.26,369.30,,,,,373.89,372.45,370.46,381.34,385.86,385.97,383.39,382.78,376.52,384.66,379.70,,,,380.04,366.93,367.87,368.68
2006-02-18 22:03:29+00:00,L7,,,,386.78,386.51,382.29,389.41,382.94,384.91,389.74,389.81,387.31,389.76,,,,385.26,385.40,380.36,380.41,385.98,394.59,385.32,376.36,377.32,383.42,389.81,
2006-05-09 22:03:04+00:00,L7,,,,,326.31,347.74,352.11,344.66,351.72,,,,354.40,335.32,339.36,356.86,370.68,364.48,347.77,332.17,338.72,341.40,353.79,,,,337.54,347.63
2006-06-01 22:09:14+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-06-25 22:11:56+00:00,L5,,,,,308.07,350.55,344.13,342.80,330.54,,,,,,354.65,371.25,368.98,367.55,350.28,347.47,356.72,361.58,362.30,347.22,,,,
2006-06-26 22:03:20+00:00,L7,,,,,,,169.35,350.23,333.71,132.00,125.43,355.08,,,344.30,364.83,360.19,375.99,,,,370.73,362.12,363.42,347.97,340.89,339.41,355.81
2006-08-13 22:03:05+00:00,L7,,,,,329.49,339.90,353.51,360.04,352.84,332.84,343.92,346.30,342.23,,,,336.88,355.66,335.13,313.34,311.11,342.86,354.95,340.90,326.52,316.25,318.92,
2006-08-21 22:06:55+00:00,L5,338.36,327.52,,176.18,325.34,341.63,342.69,336.16,337.64,335.83,333.18,338.05,330.31,316.30,297.90,316.66,324.22,323.78,316.12,309.88,309.50,326.96,343.33,344.91,330.00,307.89,298.25,308.22
2006-08-28 22:12:47+00:00,L5,357.91,373.62,359.46,360.88,361.66,374.97,382.48,393.04,398.86,396.76,387.86,380.83,380.14,370.00,351.09,358.37,378.06,380.60,366.91,363.07,368.32,383.27,397.57,375.79,358.87,343.34,344.82,340.67
2006-08-29 22:03:02+00:00,L7,375.20,366.55,,,335.59,,,,,370.40,369.92,367.63,361.02,355.54,343.98,343.25,358.40,356.40,353.13,345.88,,106.15,241.40,370.81,351.88,327.55,,
2006-09-22 22:07:18+00:00,L5,348.21,344.14,275.89,,,,,,,,,,,,,327.33,336.72,343.39,337.45,327.60,319.03,317.96,322.37,312.11,307.21,312.62,316.34,316.44
2006-10-16 22:02:55+00:00,L7,,,293.10,300.27,319.23,314.97,305.60,311.83,296.66,272.79,289.88,291.11,,,,,,,281.83,269.57,284.39,,264.96,260.62,269.31,281.79,,
2006-10-24 22:07:38+00:00,L5,344.95,341.04,336.12,337.08,338.57,343.79,340.08,337.47,339.04,339.34,331.48,335.94,323.96,339.29,353.39,361.27,363.14,351.70,346.35,351.52,347.78,342.52,340.95,344.15,341.07,338.24,334.93,337.75
2006-10-31 22:13:29+00:00,L5,366.94,371.05,363.93,351.55,357.36,349.56,351.24,368.48,375.33,387.48,388.28,365.73,359.05,369.68,367.38,380.86,383.90,384.83,378.08,361.35,359.71,379.16,383.75,384.06,385.78,381.84,391.80,395.66
2006-11-01 22:02:46+00:00,L7,358.96,368.46,366.37,362.57,,,,351.35,353.79,363.10,371.41,356.43,348.76,353.39,365.45,380.93,384.16,377.90,,,,357.33,359.83,359.80,357.61,356.82,367.30,364.26
2007-02-05 22:03:47+00:00,L7,370.90,367.87,,,,,363.18,363.80,361.01,361.85,356.12,365.03,363.92,366.07,360.57,368.65,,,,,370.74,364.16,351.11,349.31,356.67,368.19,374.20,382.10
2007-02-13 22:08:23+00:00,L5,356.21,353.65,362.05,368.14,364.64,360.93,364.80,365.18,363.52,363.62,372.80,364.14,371.29,374.73,366.84,370.67,364.16,372.24,380.53,374.67,368.22,356.41,359.09,357.64,357.69,361.02,365.83,376.32
2007-02-21 22:03:28+00:00,L7,388.25,379.73,388.42,386.69,382.91,389.56,389.39,,,,,393.16,398.72,400.25,396.78,404.65,399.94,398.14,405.61,396.77,382.05,381.15,,,,389.51,398.46,407.72
2007-03-25 22:03:56+00:00,L7,373.27,365.83,349.65,374.32,378.77,382.60,374.97,,,265.82,370.33,367.88,377.08,378.20,380.02,383.13,389.69,388.91,390.19,390.24,373.89,,87.39,110.22,370.40,373.93,382.47,372.08
2007-05-28 22:03:40+00:00,L7,,,,,317.39,349.24,349.96,356.92,366.30,366.42,359.45,358.77,351.89,334.61,,,,208.65,378.52,367.92,,,,,,,,
2007-09-08 22:09:02+00:00,L7,,,363.63,361.44,365.32,360.13,357.92,352.77,353.55,357.24,,,,,,178.89,358.99,357.11,356.39,368.60,377.44,369.23,366.44,366.46,,,,
2007-09-09 22:06:09+00:00,L5,336.59,343.81,349.59,344.76,358.31,349.72,346.59,335.39,340.95,339.19,326.63,342.79,350.64,345.38,340.09,345.29,336.60,333.79,344.06,351.73,357.38,356.70,353.38,349.14,352.57,343.83,342.97,349.42
2007-09-17 22:03:12+00:00,L7,,,,379.98,396.08,388.53,366.41,368.29,376.32,370.94,366.98,375.09,377.32,378.91,,,243.06,379.59,382.08,381.99,378.55,371.71,365.35,370.71,375.89,369.39,358.44,358.19
2007-10-02 22:12:06+00:00,L5,372.01,373.46,361.29,356.46,369.87,358.92,342.57,330.97,334.71,343.66,334.12,335.45,363.61,371.45,368.48,369.55,359.92,361.54,365.95,358.88,356.19,343.45,339.37,340.86,351.25,353.96,360.43,351.83
2007-11-20 22:03:34+00:00,L7,,,,386.26,379.08,385.71,392.49,384.22,377.49,369.10,377.43,386.61,395.54,,,,363.66,367.04,372.47,385.10,380.22,376.31,364.14,369.48,373.37,385.30,372.62,
