dates,satname,sar2233-0000,sar2233-0001,sar2233-0002,sar2233-0003,sar2233-0004,sar2233-0005,sar2233-0006,sar2233-0007
1984-06-07 09:34:18+00:00,L5,182.67,193.20,208.76,202.28,231.32,232.97,269.09,808.27
1984-06-14 09:40:12+00:00,L5,178.16,196.19,202.66,205.25,230.04,240.92,284.52,812.13
1984-06-30 09:40:25+00:00,L5,166.89,188.65,199.97,199.44,221.45,229.76,267.81,795.44
1984-07-16 09:40:39+00:00,L5,,,,,,,,
1984-09-11 09:36:14+00:00,L5,159.66,182.07,179.45,201.59,213.51,220.91,184.94,777.15
1984-10-04 09:42:01+00:00,L5,192.13,198.50,218.23,222.28,223.41,227.02,273.67,799.50
1984-10-13 09:36:13+00:00,L5,182.39,189.03,206.08,209.01,219.24,229.21,267.84,810.71
1984-10-29 09:36:08+00:00,L5,183.70,203.95,217.43,211.94,212.68,225.02,267.78,821.04
1984-12-07 09:41:55+00:00,L5,,199.59,214.84,215.30,229.74,234.24,268.52,826.67
1985-01-17 09:36:29+00:00,L5,173.71,186.54,204.00,209.25,223.31,226.84,267.71,793.35
1985-04-30 09:42:06+00:00,L5,157.47,174.52,179.25,190.49,193.74,202.53,183.57,778.04
1985-05-25 09:36:15+00:00,L5,186.16,196.80,199.80,201.61,219.05,225.91,272.50,807.98
1985-06-17 09:42:00+00:00,L5,164.86,179.53,,194.44,206.56,207.18,182.24,792.31
1985-08-04 09:41:41+00:00,L5,168.56,179.53,179.38,198.60,220.92,214.87,189.51,798.50
1985-08-13 09:35:48+00:00,L5,189.75,203.51,201.41,207.32,224.12,243.13,284.04,810.03
1985-08-20 09:41:31+00:00,L5,181.46,188.92,196.16,206.67,211.13,223.48,202.36,807.93
1985-08-29 09:35:38+00:00,L5,,,,380.84,,,569.91,296.86
1985-09-05 09:41:19+00:00,L5,180.45,182.12,,203.06,220.38,229.10,268.24,778.52
1985-09-14 09:35:25+00:00,L5,182.61,189.85,205.82,210.23,211.80,222.42,237.49,810.13
1985-09-21 09:41:07+00:00,L5,193.44,203.71,217.99,219.77,233.49,,,821.41
1985-10-23 09:40:46+00:00,L5,,,,,221.09,,,820.15
1985-12-03 09:34:19+00:00,L5,186.21,190.70,216.70,213.13,223.36,228.54,267.73,821.37
1986-01-20 09:33:24+00:00,L5,174.99,178.99,196.17,207.93,212.95,220.04,185.42,793.09
1986-03-16 09:37:58+00:00,L5,188.87,191.82,208.99,208.93,223.67,232.59,269.39,825.66
1986-03-25 09:32:01+00:00,L5,176.54,188.89,196.46,211.87,212.75,209.76,183.14,792.89
1986-05-03 09:36:54+00:00,L5,175.69,200.63,210.60,207.38,223.97,247.84,298.61,803.36
1986-05-12 09:30:53+00:00,L5,,205.75,209.67,221.91,234.45,243.15,285.20,821.19
1986-05-19 09:36:28+00:00,L5,189.50,204.41,209.52,207.20,236.51,239.86,284.07,823.19
1986-06-20 09:35:30+00:00,L5,180.31,195.24,197.81,201.04,223.25,232.19,268.01,808.13
1986-07-31 09:28:19+00:00,L5,180.95,192.53,200.93,,,,,814.00
