,dates,mex0586-0000,mex0586-0001,mex0586-0002,mex0586-0003,mex0586-0004,mex0586-0005
0,1984-06-16 17:45:05+00:00,,186.37811280361026,188.00581819431423,189.64324157079474,183.86187020677966,189.60826293937455
1,1984-09-20 17:46:52+00:00,190.5979447638536,186.96345324958153,197.98891169983287,194.45637035876342,187.11797142179557,192.0657947733637
2,1984-10-22 17:46:48+00:00,224.40750738186912,173.69728351691174,177.68191522800905,180.22889027989208,178.20854435209685,184.83248984899745
3,1984-11-23 17:46:39+00:00,,166.97745641050403,160.50790046445445,159.56678399084865,164.68655407872927,174.159586664416
4,1984-12-09 17:46:47+00:00,,177.1556062149285,172.4057120094161,167.91969541286318,172.90233990532738,177.41861625392212
5,1985-03-31 17:47:08+00:00,241.2669826562663,178.24583968868362,182.55138119248656,185.98303100532584,182.94215534711944,181.99136440463366
6,1985-04-16 17:47:03+00:00,240.79062873332447,187.10565436859008,189.5168081673423,190.75113013737712,189.68045655970195,182.94274562033735
7,1985-07-21 17:46:39+00:00,239.70985124871393,191.2067036190255,196.71151896828215,196.6880204938916,195.25559786600286,201.89877536733553
8,1985-08-22 17:46:20+00:00,249.9884727528898,196.76905541669262,208.59345230428238,212.51572014345578,214.86274450703417,212.02445448462635
9,1985-10-09 17:45:47+00:00,237.88443668808938,213.2581074042852,219.37504580026675,217.35668669455188,205.48270292981027,211.53505976156083
10,1986-03-18 17:42:46+00:00,233.56382563831903,176.06666423170682,167.931484854157,153.06889951079026,158.14509273930796,169.73342626321485
11,1986-04-03 17:42:27+00:00,229.9290760644871,168.4830030087195,168.94774047937045,168.7533304622503,159.10981449626252,169.72699114894166
12,1986-04-19 17:42:05+00:00,246.80445670238933,174.04105330330202,179.84464069383625,176.80071585213972,172.2505309715645,187.51455105406154
13,1986-05-05 17:41:41+00:00,226.55720113225613,168.30014113209253,180.18439605606503,179.43745513610153,176.96399990888054,186.62335820989082
14,1986-05-21 17:41:15+00:00,,152.14834296928743,172.61976868261218,172.659283370798,173.21867317699883,182.34293740779762
15,1986-06-06 17:40:47+00:00,260.97616460952815,175.4096408030093,189.07368761777144,194.22670056124556,196.35388360645828,199.9524413547713
16,1986-07-24 17:39:11+00:00,190.86850413996305,168.3804719994808,182.37175449195715,189.78663714406568,195.97984181602186,199.3392014835953
17,1986-08-25 17:38:01+00:00,200.3340304771927,185.06146250895273,197.49791165577955,198.31570077052234,199.53893920840517,203.27838144622115
18,1986-09-10 17:37:27+00:00,228.9935239892801,191.90106879986988,197.87949461825315,198.93206049546913,193.05705892475808,198.9928619465516
19,1986-09-26 17:36:57+00:00,246.59400508480167,196.24790635317808,198.5063409523926,206.71300914905197,203.0071975169426,203.59172582140252
20,1986-10-12 17:36:26+00:00,221.68374391607279,191.88750183468198,196.9770615743094,191.80836059209136,193.7388797828425,193.80215897713157
21,1986-11-13 17:35:17+00:00,257.31454035514366,195.27192951075574,206.86861198678682,199.62148412756625,196.54720064442043,202.11449941355298
22,1987-01-16 17:36:31+00:00,,177.5125687993084,182.75713973391336,177.0194623993408,163.37397966999288,175.09247436285906
23,1987-02-01 17:37:01+00:00,,174.3421156450891,185.92169152560948,189.46712685671477,169.49445905650578,178.59545063846886
24,1987-02-17 17:37:39+00:00,,177.5306392906292,192.28863686179784,192.6014532414924,185.6508074217412,181.15016616506995
25,1987-04-22 17:39:56+00:00,243.46654926932263,196.5482834840355,209.47904915779566,201.83125847620556,192.52335338333836,198.71112008029365
26,1987-07-11 17:41:52+00:00,244.9142694420429,202.08964241939182,205.29366312266072,208.03566589921854,211.05958193809553,204.38582595504747
27,1987-08-12 17:42:44+00:00,,212.39183102037998,223.05850788387727,207.60779668350997,217.5942717412162,213.35620195254492
28,1987-08-28 17:43:11+00:00,249.19791530918874,218.80837573414914,222.2809354355968,222.10351633823478,222.96045806508894,218.18946511433157
29,1987-09-13 17:43:34+00:00,264.29942130727613,220.56938375660374,225.92718514026092,222.2842465760718,215.5571929120878,212.94468799918647
30,1988-03-23 17:46:46+00:00,213.52003375006836,157.23159083500937,166.4394012931015,179.12360533317178,173.43392056480087,178.45462587137095
31,1988-04-24 17:46:56+00:00,228.655711578333,163.28588963009352,175.04335347021774,174.96956691868138,185.95063947465783,191.3626134683485
32,1988-05-10 17:47:06+00:00,242.84016652327293,168.66244721734734,173.97583691797334,177.38063668295214,185.93191136453572,190.08195366325373
33,1988-06-11 17:47:18+00:00,245.47804087443737,173.58034358860328,166.023265892172,160.63802215991944,182.77059786396833,183.91515031750052
34,1988-07-13 17:47:28+00:00,227.6784827938022,176.92272496417755,182.39889078241177,177.86281721709028,191.02373643580552,188.58826331753426
35,1988-08-14 17:47:29+00:00,232.05172095093042,178.16905011858228,182.01647099368773,185.73718982765953,188.43951353348487,186.72168821457637
36,1988-09-15 17:47:29+00:00,254.8254613270257,188.82880755080214,198.83659814709554,198.01425653143386,196.18381152941615,195.86132772018942
37,1989-04-27 17:45:33+00:00,238.24143367115585,197.54198391176237,208.9995668280891,212.37423993286714,212.02144830727048,214.17586840901032
38,1989-05-29 17:45:05+00:00,228.6966567825631,188.13386248634964,194.90310691626382,201.5149394022269,204.4524029333318,210.83552660833186
39,1989-06-30 17:44:27+00:00,241.6630706774022,194.79414546630693,204.7661008126182,211.26786864945763,210.06842204346344,209.5730510811677
40,1989-07-16 17:44:06+00:00,199.48346957438537,198.3239998509343,205.4989173855492,200.73983501284766,201.2729776438844,206.13605144132524
41,1989-08-01 17:43:47+00:00,228.87014584185343,199.38887037831978,207.33393431520824,206.6852224505246,210.7163359511242,208.003872262582
42,1989-08-17 17:43:22+00:00,203.45011090147707,200.18011032163767,206.02303220730164,207.81261000833396,210.35809791044235,214.73876054890974
43,1989-09-02 17:43:05+00:00,194.94681648378142,204.3068197836869,216.49801573325377,211.93263449615276,208.68106915018618,210.2057289516794
44,1989-09-18 17:42:32+00:00,,215.51142007954198,224.71983746174288,225.30619538927212,228.2173922106758,229.8316483965258
45,1990-04-14 17:36:59+00:00,,201.12518457440265,219.69996957481897,220.08054217320247,214.51098226348296,211.7162063124558
46,1990-06-01 17:36:56+00:00,201.4873162449656,191.32638557836134,202.15360669472906,212.6666853646075,214.6903188518855,222.37025435604352
47,1990-07-03 17:36:54+00:00,224.71189324877287,201.0619185948663,209.47756113349973,214.98774243208842,220.71237219470441,228.72834321300942
48,1990-08-20 17:36:42+00:00,257.0111771761334,211.9142122274409,223.67824321037148,225.62814822600535,221.90306599225954,225.89319473357875
49,1990-09-21 17:36:32+00:00,212.94673554785422,214.52786832763303,227.8798804000594,229.33734382742898,227.9094081529515,227.9784005906208
50,1990-10-07 17:36:21+00:00,237.22851862103013,209.561256588278,217.11740879038408,221.77998378433475,222.6448478998205,228.5930177156469
