dates,nzd0351-0000,nzd0351-0001,nzd0351-0002,nzd0351-0003,nzd0351-0004,nzd0351-0005,nzd0351-0006,nzd0351-0007,nzd0351-0008,nzd0351-0009,nzd0351-0010,nzd0351-0011,nzd0351-0012,nzd0351-0013,nzd0351-0014,nzd0351-0015,nzd0351-0016,nzd0351-0017,nzd0351-0018,nzd0351-0019,nzd0351-0020,nzd0351-0021,nzd0351-0022,nzd0351-0023,nzd0351-0024,nzd0351-0025,nzd0351-0026,nzd0351-0027,nzd0351-0028,nzd0351-0029,nzd0351-0030,nzd0351-0031,nzd0351-0032,nzd0351-0033,nzd0351-0034,nzd0351-0035,nzd0351-0036,nzd0351-0037,nzd0351-0038,nzd0351-0039,nzd0351-0040,nzd0351-0041,nzd0351-0042,nzd0351-0043,nzd0351-0044,nzd0351-0045,nzd0351-0046,nzd0351-0047,nzd0351-0048,nzd0351-0049,nzd0351-0050,nzd0351-0051,nzd0351-0052,nzd0351-0053,nzd0351-0054,nzd0351-0055,nzd0351-0056,nzd0351-0057,nzd0351-0058,nzd0351-0059,nzd0351-0060,nzd0351-0061,nzd0351-0062,nzd0351-0063,nzd0351-0064,nzd0351-0065,nzd0351-0066,nzd0351-0067,nzd0351-0068,nzd0351-0069,nzd0351-0070,nzd0351-0071,nzd0351-0072,nzd0351-0073,nzd0351-0074,nzd0351-0075,nzd0351-0076,nzd0351-0077,nzd0351-0078,nzd0351-0079,nzd0351-0080,nzd0351-0081,nzd0351-0082,nzd0351-0083,nzd0351-0084,nzd0351-0085,nzd0351-0086,nzd0351-0087,nzd0351-0088,nzd0351-0089,nzd0351-0090,nzd0351-0091,nzd0351-0092,nzd0351-0093,nzd0351-0094,nzd0351-0095,nzd0351-0096,nzd0351-0097,nzd0351-0098,nzd0351-0099,nzd0351-0100,nzd0351-0101,nzd0351-0102,nzd0351-0103,nzd0351-0104,nzd0351-0105,nzd0351-0106,nzd0351-0107,nzd0351-0108,nzd0351-0109,nzd0351-0110,nzd0351-0111,nzd0351-0112,nzd0351-0113,nzd0351-0114,nzd0351-0115,nzd0351-0116,nzd0351-0117,nzd0351-0118,nzd0351-0119,nzd0351-0120,nzd0351-0121,nzd0351-0122,nzd0351-0123,nzd0351-0124,nzd0351-0125,nzd0351-0126,nzd0351-0127,nzd0351-0128,nzd0351-0129,nzd0351-0130,nzd0351-0131,nzd0351-0132,nzd0351-0133,nzd0351-0134,nzd0351-0135,nzd0351-0136,nzd0351-0137,nzd0351-0138,nzd0351-0139,nzd0351-0140,nzd0351-0141,nzd0351-0142,nzd0351-0143,nzd0351-0144,nzd0351-0145,nzd0351-0146,nzd0351-0147,nzd0351-0148,nzd0351-0149,nzd0351-0150,nzd0351-0151,nzd0351-0152,nzd0351-0153,nzd0351-0154,nzd0351-0155,nzd0351-0156,nzd0351-0157,nzd0351-0158,nzd0351-0159,nzd0351-0160,nzd0351-0161,nzd0351-0162,nzd0351-0163,nzd0351-0164,nzd0351-0165,nzd0351-0166,nzd0351-0167,nzd0351-0168,nzd0351-0169,nzd0351-0170,nzd0351-0171,nzd0351-0172,satname
2007-04-01 22:10:07+00:00,,384.28,351.14,328.86,312.60,,,332.33,330.51,,,,,,370.13,379.88,381.57,384.36,398.39,399.21,401.78,398.33,,,,,,,383.85,382.07,377.53,391.83,400.04,395.86,404.22,,,,,,,389.02,384.80,377.66,398.56,410.50,403.60,406.40,,,,,,,367.03,366.69,373.02,394.71,401.88,401.30,396.75,,,,,,,369.33,365.76,360.25,380.48,372.78,374.78,369.35,,,,,,,341.54,351.52,342.40,361.37,362.81,356.27,365.13,,,,,,352.96,347.65,347.39,344.48,363.01,363.17,369.32,369.82,,,,,,357.21,360.09,356.87,365.58,380.54,377.27,379.90,380.53,,,,,,353.86,361.45,357.06,355.38,370.79,372.31,375.68,,,,,,,340.60,347.04,341.38,356.00,374.36,367.77,369.81,,,,,,,353.06,347.53,351.78,362.63,372.45,382.96,385.13,,,,,,,320.04,322.33,325.82,334.24,,,335.78,,,,,,,348.38,362.66,360.56,L7
2007-04-17 22:10:05+00:00,,,,,,,,,,,,328.23,333.93,343.35,346.45,372.83,379.81,373.99,366.87,,,,,,,355.46,353.55,356.60,368.80,380.07,376.82,376.06,,,,,,,372.87,360.11,363.74,388.25,386.86,393.68,384.73,,,,,,,352.18,349.55,348.92,362.17,366.71,367.80,363.98,,,,,,360.87,351.86,359.61,350.62,358.21,357.37,351.86,348.96,,,,,,331.91,330.85,334.14,335.32,339.07,342.54,342.30,,,,,,,325.03,328.08,322.72,336.35,339.43,342.48,336.18,,,,,,,,,,,345.07,346.88,346.11,,,,,,,334.86,338.87,339.39,340.47,352.18,340.75,347.73,,,,,,,331.71,327.60,326.38,327.61,342.87,339.52,342.39,,,,,,,331.94,337.80,342.65,346.37,348.35,345.84,355.88,,,,,,,312.33,302.90,299.89,311.01,312.95,307.57,302.88,,,,,,,,289.97,309.11,338.77,346.28,352.59,L7
2007-05-12 22:03:47+00:00,410.44,370.75,341.27,312.57,294.82,285.30,276.98,281.85,289.86,,,,336.04,339.36,358.53,370.45,369.42,368.09,355.34,348.24,345.10,344.95,,,351.79,348.90,354.87,357.30,357.96,356.74,360.50,355.73,358.99,358.08,362.76,,,,376.51,372.45,374.11,373.57,374.42,381.92,391.15,390.02,379.92,375.77,,,,361.59,357.15,358.03,361.37,354.79,356.54,359.21,356.76,357.23,357.54,,,362.75,359.06,360.99,354.90,356.19,343.77,333.67,331.97,329.70,335.17,334.11,,,340.75,336.70,335.53,332.00,334.54,328.82,326.62,330.21,329.90,327.28,324.63,,,336.17,339.67,336.86,334.58,335.75,330.57,328.66,325.81,323.58,329.54,,,,342.48,343.74,341.69,347.09,339.72,344.10,347.74,347.12,346.29,342.14,,,,348.34,346.92,348.47,348.96,345.35,335.00,337.32,337.39,339.61,334.49,334.53,,,348.22,347.25,340.61,338.04,337.60,325.49,326.01,324.01,324.12,326.14,,,,342.09,342.47,342.13,340.30,332.91,332.88,335.06,335.12,344.95,347.33,,,,319.38,318.59,311.47,312.05,298.51,292.82,293.19,287.38,286.94,282.90,,,,297.49,323.74,326.01,339.03,346.26,345.58,L7
2007-05-28 22:03:40+00:00,419.62,,,,314.74,304.04,305.61,306.35,303.40,298.62,297.52,330.60,341.29,351.67,357.77,,,376.40,368.67,370.28,368.68,369.52,365.64,363.15,361.59,360.72,355.72,364.79,,,,385.88,383.33,388.11,382.34,380.36,382.81,379.52,384.67,384.10,384.94,,,,393.30,398.92,393.63,394.31,386.35,376.51,379.18,371.88,370.87,368.03,,,,374.66,375.94,375.37,372.71,372.38,365.50,359.47,363.79,358.98,359.63,,,,354.20,350.09,342.85,345.71,339.63,340.21,348.80,341.80,338.77,332.44,,,,338.19,344.27,340.87,341.67,339.12,336.96,340.72,340.16,341.15,341.99,,,,341.78,347.21,345.86,345.39,345.65,345.43,338.79,343.68,347.94,345.22,,,,358.31,357.04,354.24,356.00,351.03,351.07,348.16,348.26,347.20,351.49,,,344.61,344.39,346.24,350.82,344.41,343.19,344.22,343.90,339.68,335.52,339.56,,,343.60,336.77,342.47,332.69,343.05,339.75,335.27,341.94,343.46,344.50,,,,347.98,350.57,359.78,357.64,351.43,343.63,335.74,331.68,330.07,322.80,,,,,316.45,318.14,310.37,305.14,292.93,296.52,308.29,311.30,327.44,340.60,,,L7
2007-09-08 22:09:26+00:00,,,,,320.96,309.88,304.29,297.54,296.72,298.99,315.76,339.09,,,,,,370.72,373.61,374.51,375.35,378.61,371.04,355.54,352.01,,,,,,364.53,362.09,367.20,368.99,375.93,375.70,380.02,382.80,,,,,,377.57,373.63,374.45,370.52,377.42,377.40,377.74,370.65,,,,,,359.84,359.44,362.58,358.83,367.84,361.40,362.68,362.34,,,,,,341.14,340.88,348.11,353.38,360.48,356.53,348.72,346.07,,,,,,336.36,343.91,343.02,339.30,342.69,334.98,337.08,339.81,,,,,,,338.58,343.74,346.29,347.45,347.90,347.40,349.72,,,,,,357.99,361.03,358.70,358.48,358.13,361.49,362.13,,,,,,,339.63,338.41,332.56,333.18,336.26,335.42,339.34,,,,,,,338.94,344.65,347.88,349.42,343.16,343.64,341.77,,,,,,,349.14,344.44,352.03,351.98,351.13,351.17,349.73,,,,,,,315.64,312.50,313.65,310.33,306.16,303.63,300.89,317.56,,,,,,L7
2007-09-09 22:06:33+00:00,401.26,387.13,351.26,329.86,318.05,308.36,302.89,294.71,293.82,303.12,314.58,329.60,343.91,349.83,354.35,362.38,365.47,375.24,369.52,373.77,371.24,371.10,367.50,359.65,347.67,345.06,357.82,373.68,365.94,363.16,367.87,368.37,369.71,369.30,367.37,370.56,373.97,371.72,379.16,376.54,377.13,370.97,374.52,377.08,376.87,377.27,371.86,374.67,377.49,373.11,360.73,362.27,364.89,373.35,361.44,363.47,367.65,366.09,368.23,367.97,368.20,364.45,354.74,354.53,353.95,359.34,356.95,357.10,346.87,342.83,340.55,347.62,346.55,351.86,346.53,340.66,335.55,334.58,332.44,334.10,329.72,330.42,339.70,343.80,340.65,338.20,335.62,328.55,325.58,334.08,335.14,332.87,338.85,335.06,336.09,337.37,340.58,339.15,344.06,342.91,344.51,342.23,333.34,339.63,334.96,341.96,338.47,343.49,353.78,353.80,352.90,349.08,348.27,350.35,351.97,346.69,336.75,337.88,339.45,343.96,337.65,340.84,337.93,334.76,330.44,335.30,335.28,335.17,333.06,331.38,329.69,321.53,327.50,329.61,336.66,345.81,349.87,343.16,336.18,334.42,330.69,332.24,340.17,344.79,347.06,344.02,345.29,350.27,343.87,347.74,344.86,341.18,342.35,333.34,323.58,322.12,315.04,316.96,311.07,310.04,309.14,311.45,308.10,296.22,293.03,294.92,296.16,305.87,308.63,313.52,330.65,343.68,352.25,L5
2007-09-16 22:12:16+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.05,323.35,323.25,331.30,340.99,349.34,364.14,L5
2007-09-17 22:03:12+00:00,,,348.20,336.54,319.00,308.50,303.20,289.41,282.17,287.33,311.04,325.82,347.99,,,,385.56,377.02,373.01,368.34,368.91,381.82,385.07,375.59,362.60,349.62,,,,375.48,361.97,361.84,381.47,385.12,375.29,376.09,368.89,373.61,383.20,380.92,,,383.70,388.56,379.48,376.84,379.94,385.13,386.20,385.19,382.60,367.02,,,,381.66,372.17,372.19,370.43,375.67,375.50,366.71,371.97,375.70,380.47,,,,365.77,337.44,334.24,343.27,354.49,369.10,367.87,353.97,344.01,343.65,,,,331.81,330.78,337.08,358.79,355.84,341.02,335.23,336.17,330.94,336.55,,,,347.79,350.78,349.89,349.65,349.71,351.66,350.96,346.46,347.20,356.38,,,,361.02,361.94,360.95,354.71,351.45,352.80,355.45,355.32,353.59,352.17,,,,345.91,337.70,340.79,340.78,338.25,335.18,333.12,334.82,335.19,332.54,,,,330.35,338.44,346.42,355.29,355.02,343.50,337.08,328.64,330.72,338.23,,,,349.53,350.12,351.67,351.46,352.95,350.17,347.80,347.09,339.36,332.11,,,,314.61,310.62,311.21,310.64,306.14,301.62,298.31,292.83,302.80,309.83,,,,368.17,L7
2007-10-02 22:12:30+00:00,,,321.36,313.00,307.25,305.38,280.80,275.23,269.04,269.46,,289.95,326.85,,,,,,,,,,,,341.10,334.96,337.42,340.69,352.65,359.15,353.79,346.72,,,344.92,351.69,348.16,,,,,,,,357.42,,,,348.60,350.58,350.98,346.60,351.29,351.53,364.72,370.23,371.43,358.51,340.14,343.15,342.10,349.03,347.23,,,345.69,346.24,344.71,342.10,340.45,330.21,315.55,317.51,,,325.08,319.02,319.29,326.29,330.64,335.86,323.24,319.50,320.11,,319.39,319.48,316.95,312.79,306.15,313.50,330.99,325.48,324.42,322.35,325.92,321.86,,,312.23,313.26,309.91,316.83,330.97,341.51,337.16,329.23,334.66,345.08,341.57,332.24,320.43,,,319.39,321.88,327.11,337.05,331.18,324.39,326.33,327.19,318.69,309.74,308.07,304.00,306.81,305.90,302.88,306.63,318.03,317.55,310.35,307.43,314.08,319.00,,318.14,319.42,319.16,312.26,307.01,316.76,324.47,331.85,336.56,332.95,331.55,330.10,315.87,323.12,321.74,316.33,311.50,304.51,311.80,322.17,310.33,303.51,291.61,292.22,287.54,,267.56,263.36,260.75,254.93,264.99,287.39,300.73,310.02,330.59,342.74,L5
2007-10-26 22:09:31+00:00,433.97,422.15,,,,,,,335.15,336.00,344.16,356.88,368.23,374.53,391.45,,,,,,,398.60,392.24,389.68,384.04,392.73,400.53,408.49,,,,,,,411.51,404.14,409.00,414.23,411.79,404.35,408.88,,,,,,,396.10,394.64,392.28,391.21,388.87,391.23,388.43,,,,,,,397.23,399.58,394.22,390.54,390.71,384.34,384.53,,,,,,,372.22,372.97,372.89,372.13,369.30,372.17,372.76,,,,,,,,368.50,366.30,377.96,373.65,371.44,369.78,,,,,,,,,371.90,372.93,381.27,377.16,377.93,,,,,,,374.55,377.78,382.86,380.72,381.80,382.93,382.30,,,,,,,375.15,373.62,370.55,369.85,369.32,366.54,369.71,,,,,,,382.69,381.20,379.06,383.76,386.05,382.35,,,,,,,382.21,374.22,374.82,370.40,374.09,,368.29,372.48,,,,,,,,334.36,337.62,,365.00,378.24,,,,L7
2007-11-20 22:03:34+00:00,,,339.81,331.47,335.47,335.64,327.79,322.48,317.35,319.11,322.17,324.96,350.05,,,389.22,407.64,404.80,396.49,391.66,380.08,369.81,364.97,378.90,391.84,379.42,,,415.77,411.37,401.14,390.50,384.88,381.82,398.56,424.63,408.11,408.18,401.48,,,398.36,399.45,401.82,402.14,401.93,395.81,389.56,382.11,376.20,375.35,387.80,,,391.01,384.71,375.48,384.60,386.10,384.68,386.44,386.66,386.49,381.79,377.48,,,360.86,370.77,365.23,368.09,365.72,363.18,361.09,364.26,366.78,364.46,363.99,,,359.21,356.11,358.64,353.83,358.90,352.84,358.35,361.82,367.28,361.56,,,,365.17,363.95,361.91,366.06,365.54,359.58,,,364.70,368.71,,,,372.63,374.41,375.84,375.85,373.41,370.37,370.23,368.61,365.97,365.38,,,,368.99,365.28,366.59,364.24,365.35,357.01,353.83,348.48,349.52,353.65,,,,361.02,358.24,359.25,359.77,365.70,363.39,362.82,361.98,364.70,361.00,,,,358.70,364.05,368.16,367.77,369.92,368.43,361.28,357.87,353.46,349.88,,,,342.97,338.70,330.46,327.59,316.95,310.41,,312.57,312.90,330.20,339.09,,,374.40,379.09,L7
2007-11-27 22:09:48+00:00,394.18,362.40,,,,,,,,,,,352.80,366.97,373.70,380.79,,,,,,,,,,383.77,389.71,397.29,415.81,,,,,,,,,,,399.26,401.54,396.39,,,,,,,,,,,381.93,391.20,392.55,,,,,,,,,,379.62,370.06,361.19,354.71,,,,,,,,,,356.13,360.12,358.01,360.28,,,,,,,,,,351.60,340.90,339.31,339.69,,,,,,,,,,360.26,355.92,352.64,360.27,,,,,,,,,,356.81,360.05,355.31,352.31,,,,,,,,,,342.90,345.06,340.18,342.37,,,,,,,,,,353.52,348.13,347.26,349.44,,,,,,,339.12,337.96,326.13,330.93,333.81,337.30,326.08,,,,,,,299.58,306.27,320.90,333.51,343.63,353.92,358.27,,L7
2007-12-06 22:03:40+00:00,394.60,370.72,333.20,320.03,317.33,315.82,319.19,313.45,,,317.69,322.44,337.72,355.48,362.39,377.46,380.75,390.01,386.02,386.71,379.03,,,369.27,380.25,380.42,373.79,386.07,393.55,392.67,388.52,384.73,384.28,381.40,,,404.78,393.08,387.64,386.53,386.41,380.94,385.13,382.01,383.77,388.85,385.13,,,370.00,365.71,370.65,373.15,382.43,385.77,377.71,367.38,364.99,369.99,375.54,,,374.08,375.79,369.69,369.04,354.12,349.37,348.93,359.46,364.85,365.56,355.53,,,354.46,354.26,352.44,352.76,350.25,350.97,350.09,344.38,348.78,342.15,343.31,,,352.30,353.59,349.41,342.58,335.99,338.17,339.42,348.24,346.09,346.45,350.06,,,356.13,355.78,357.04,354.59,354.92,354.00,355.99,362.29,360.23,362.35,359.04,,,356.96,349.41,350.48,351.45,352.02,355.37,346.26,345.38,341.54,345.04,346.66,,,336.58,337.90,339.66,342.59,338.89,343.91,341.28,343.24,341.64,345.97,346.96,,,347.75,351.67,349.39,349.57,345.06,343.56,349.27,352.48,351.37,357.27,355.58,,,341.10,334.04,332.73,329.43,327.96,331.22,323.31,316.68,313.98,304.82,,,,306.50,326.28,338.89,340.58,349.97,359.61,358.41,L7
2008-01-14 22:09:56+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.11,395.52,378.78,,399.76,377.64,364.32,396.23,,,,,,358.38,346.17,339.12,338.59,345.87,357.88,382.45,,,,,,,405.58,393.94,374.04,347.68,341.74,338.30,346.53,,,,,,,343.08,358.76,331.34,334.47,339.88,323.59,319.37,,,,,,,,323.67,333.11,323.92,328.76,324.34,322.53,,,,,,,315.48,314.93,355.45,346.12,,,331.47,,,,,,,332.56,337.84,323.85,325.77,330.09,334.74,331.39,,,,,,,315.48,322.61,316.07,313.90,308.26,316.50,331.01,,,,,,,336.10,327.68,326.74,336.29,327.38,348.68,328.35,,,,,,,335.40,317.11,314.51,307.60,300.47,303.14,308.34,,,,,,,262.67,274.30,282.31,292.10,313.89,328.27,338.55,,,L7
2008-01-23 22:03:45+00:00,402.21,378.35,347.91,317.80,300.74,301.69,298.61,302.38,,,,323.98,330.43,340.84,347.62,360.29,372.74,382.24,377.95,384.21,379.40,376.61,,,365.14,365.69,361.24,369.17,376.03,383.75,384.07,386.19,383.86,381.43,377.42,,,394.98,393.00,387.52,385.75,381.10,379.28,382.21,384.44,391.03,385.82,382.08,,,369.02,370.11,368.59,371.58,371.25,370.64,370.50,368.81,365.49,365.64,366.89,,,374.68,369.03,363.80,363.89,358.20,355.83,353.08,353.82,350.38,349.89,,,,356.50,354.22,352.07,345.64,342.58,339.97,342.76,340.90,340.40,339.90,,,,346.70,345.42,343.16,346.25,344.26,339.21,342.90,346.12,349.22,353.82,,,,340.58,342.82,350.89,351.40,355.75,356.89,354.63,354.30,352.44,352.97,,,,354.23,348.62,348.32,343.83,349.09,341.90,340.34,339.55,338.19,332.67,,,,342.85,345.19,345.57,347.08,343.96,341.97,341.21,337.96,341.11,345.89,,,,347.05,350.87,353.28,352.88,354.18,350.13,352.12,350.46,357.60,356.34,,,,340.04,340.72,330.63,333.72,329.04,327.86,320.92,315.41,312.49,300.31,,,,320.61,327.26,346.40,361.40,368.80,368.82,L7
2008-01-30 22:09:55+00:00,,,,318.43,302.89,294.67,299.91,312.95,319.37,326.79,329.51,,,,,,,380.06,380.01,383.40,388.84,384.66,377.52,371.88,,,,,,,399.47,390.00,386.79,378.24,380.25,383.81,402.30,,,,,,,385.20,393.52,393.66,399.93,394.42,386.76,385.61,,,,,,,371.23,374.11,381.49,379.25,384.06,388.57,381.93,,,,,,,353.69,355.04,358.34,355.80,367.58,361.41,364.08,,,,,,,345.06,347.52,346.23,355.15,361.04,362.88,363.46,,,,,,,354.51,356.61,366.68,358.44,356.79,349.94,343.33,,,,,,,349.40,351.11,353.33,361.75,365.95,366.13,367.04,,,,,,,354.90,351.19,343.19,350.43,355.32,358.14,359.90,,,,,,,330.56,325.38,334.02,350.05,364.61,366.40,362.58,,,,,,,361.21,359.38,354.45,361.64,369.98,373.78,359.72,,,,,,,321.03,308.37,302.37,302.64,299.86,293.49,303.21,,,,,,,L7
2008-03-18 22:09:43+00:00,419.98,389.14,354.83,331.54,321.49,,,,,,321.12,323.06,327.41,325.51,343.77,350.63,363.63,363.47,,,,,,,356.91,355.67,355.90,363.17,361.89,364.82,364.42,,,,,,,373.32,373.63,377.15,379.66,368.81,371.86,367.16,,,,,,,365.75,359.56,358.43,358.88,356.85,365.44,364.52,,,,,,,355.70,353.20,348.78,348.63,350.90,343.61,344.00,,,,,,333.19,336.77,339.40,342.35,334.12,332.60,332.33,330.24,,,,,,327.56,329.64,330.81,325.81,329.00,331.72,329.78,336.05,,,,,,331.29,321.81,327.42,329.23,338.25,335.68,340.03,346.29,,,,,,340.56,332.73,329.47,336.48,334.88,339.17,331.26,329.58,,,,,,327.68,327.05,330.05,330.79,329.70,332.96,327.20,,,,,,,330.31,333.77,339.93,337.51,344.74,340.63,339.35,341.86,,,,,,325.70,324.56,322.87,322.39,319.86,310.12,305.07,298.70,,,,,,279.31,296.02,304.11,328.17,337.93,352.46,350.42,L7
2008-04-19 22:09:42+00:00,423.86,408.58,379.79,,,,,,305.05,307.16,323.63,332.69,344.38,350.53,355.97,370.17,,,,,,,367.79,366.26,366.08,372.78,371.94,370.70,375.19,,,,,,389.24,384.91,387.68,388.18,390.42,389.92,383.44,385.59,,,,,,,374.77,374.22,376.57,372.65,378.73,373.55,374.21,,,,,,,373.98,375.20,371.56,376.12,371.64,371.49,366.68,,,,,,358.18,358.09,352.48,354.10,354.30,349.38,352.27,348.16,,,,,,,337.31,331.82,338.35,337.35,338.77,342.99,344.60,,,,,,,346.69,350.46,340.45,334.55,340.46,340.92,345.44,,,,,,353.33,353.20,358.54,355.14,352.54,352.14,343.50,,,,,,,342.20,343.17,342.43,341.36,343.88,344.50,344.33,,,,,,,341.05,336.87,334.21,333.37,341.02,339.10,345.04,,,,,,,354.63,349.14,341.42,340.67,334.87,337.26,330.69,,,,,,,300.75,300.18,299.93,,319.16,330.05,346.23,357.47,,L7
2008-05-05 22:09:38+00:00,,,,,,320.09,312.80,308.43,305.26,310.57,319.70,330.79,334.54,,,,,,,369.77,365.28,371.39,361.90,360.43,363.89,362.95,,,,,,,375.51,384.41,378.27,375.66,381.41,382.90,382.84,,,,,,,372.03,373.11,370.23,370.42,367.43,361.85,367.24,,,,,,,359.45,359.68,359.73,363.79,361.44,361.97,362.21,,,,,,,343.44,349.30,344.86,348.03,345.03,348.23,,,,,,,,332.70,327.58,333.93,330.68,331.77,334.79,334.09,,,,,,338.39,341.38,344.88,343.83,338.38,337.62,335.61,340.02,,,,,,343.74,344.31,350.63,343.20,349.19,359.38,348.36,349.61,,,,,,335.38,336.41,334.91,337.37,339.84,340.54,339.40,340.34,,,,,,338.79,343.43,346.51,345.75,341.88,341.12,336.64,,,,,,,338.92,345.85,350.74,343.60,337.81,327.29,322.25,,,,,,,310.48,307.63,299.57,293.53,295.69,294.59,312.64,303.96,,,,,L7
2008-05-30 22:03:17+00:00,,349.11,337.93,319.06,307.47,301.72,291.80,294.15,292.46,294.40,308.48,,,,332.27,339.24,348.42,356.11,354.07,350.68,346.51,342.58,346.70,349.14,342.91,,,345.34,340.06,331.14,,,,,,,,,,,368.71,370.39,,,,,,,,,,,,,,328.26,,,,,,,339.19,,,,333.08,325.39,324.19,326.12,323.20,323.06,325.01,320.69,327.00,315.71,,,,323.46,325.85,319.83,323.06,315.94,323.31,322.99,323.30,320.70,321.32,,,,348.29,354.85,367.49,357.62,337.48,333.49,317.21,325.70,319.77,328.21,,,,326.11,327.48,319.58,331.82,336.30,311.77,318.62,319.15,349.96,347.97,,,,,,363.02,361.51,,,,,,,,,,,,356.24,364.09,376.51,361.54,361.91,350.15,357.06,363.65,,,,356.28,359.82,,,,,,,,340.45,,,,364.73,,,336.26,318.22,,,,,,,,,349.97,381.47,369.86,L7
2008-06-15 22:03:08+00:00,,350.22,336.87,325.15,319.59,309.38,304.83,306.19,301.03,306.83,309.72,321.26,,,,349.61,357.64,353.81,357.28,352.88,359.22,362.87,357.12,360.13,355.92,,,,357.08,353.64,357.08,357.78,366.90,373.06,374.98,373.00,377.04,383.91,,,,375.32,374.05,367.73,371.95,373.52,376.18,370.09,366.77,370.46,366.47,,,,358.38,357.92,360.59,358.39,361.40,368.72,366.94,363.56,364.41,361.08,,,,346.65,341.09,346.10,339.58,345.41,349.61,347.48,345.84,344.72,347.90,,,,331.29,339.39,334.48,332.08,327.11,331.49,334.61,331.55,337.37,334.43,,,,340.42,339.78,340.77,342.27,340.64,345.72,339.68,345.65,342.95,339.95,,,,336.37,334.45,335.33,336.65,331.37,347.50,344.33,346.06,352.35,344.66,,,,344.75,334.42,334.67,326.16,321.72,334.72,338.29,342.32,341.10,339.48,,,,336.56,339.27,330.23,333.76,337.13,346.69,344.77,341.12,346.96,342.60,,,,332.44,331.03,324.38,328.61,346.93,346.98,341.86,337.21,334.16,330.64,,,,311.16,309.11,307.90,303.81,301.20,296.86,295.90,280.26,276.22,291.60,,,,344.65,350.72,L7
2008-07-08 22:09:04+00:00,,,331.52,324.90,,,,,,,301.73,325.84,329.02,338.41,350.85,356.82,356.43,374.24,,,,,,381.76,377.03,367.72,370.59,369.28,374.82,380.47,393.85,,,,,,377.54,395.73,411.34,381.93,378.57,385.67,383.52,381.76,,,,,,368.97,365.35,365.19,372.55,366.19,362.81,373.87,375.51,,,,,,,366.48,353.40,348.14,346.75,344.22,356.34,358.05,,,,,,,,,,,,,,,,,,,334.00,327.64,332.73,342.91,335.99,339.90,336.63,337.58,,,,,,330.60,341.22,340.26,334.77,329.21,334.82,343.02,350.79,,,,,,356.29,355.66,350.17,343.89,343.47,343.68,336.35,333.73,,,,,,343.86,338.23,339.54,336.51,335.85,336.35,350.00,340.80,,,,,,345.25,350.96,341.21,337.12,337.50,358.27,364.85,361.92,,,,,,,,,,,,,,,,,,,297.04,299.97,317.04,315.48,330.52,351.37,364.64,L7
2008-07-17 22:02:46+00:00,,362.25,336.23,328.49,329.84,333.37,331.35,323.07,318.98,320.52,323.71,332.75,,,,374.49,378.54,383.71,379.48,381.32,373.00,367.40,365.09,363.20,361.20,,,,377.36,374.05,373.91,377.24,382.72,383.91,381.43,382.61,383.59,389.22,,,,383.83,381.98,380.79,383.25,386.34,382.26,382.45,377.78,375.01,374.08,,,,377.59,381.61,376.68,384.34,376.52,372.85,369.18,369.61,372.35,367.62,,,,359.97,360.32,360.46,356.07,357.30,355.83,354.52,351.85,352.12,344.63,,,,347.28,351.82,349.88,348.63,349.62,342.80,342.63,340.61,342.75,349.00,,,,355.12,349.89,352.46,347.17,352.22,356.17,353.50,348.08,347.65,343.80,,,,355.47,358.59,360.64,355.51,358.26,364.05,359.36,361.91,361.45,356.16,,,,369.16,360.47,361.44,355.11,358.04,351.89,353.41,357.77,364.14,357.42,,,,363.95,361.55,362.24,363.06,359.05,362.96,354.81,354.49,356.32,355.93,,,,368.07,369.96,363.59,360.37,362.31,356.77,350.87,350.79,345.45,338.42,,,,331.68,321.82,322.41,323.21,319.69,313.03,313.26,305.15,299.36,313.65,,,,349.14,360.70,L7
2008-07-24 22:08:52+00:00,440.62,,,,,,,301.00,290.75,293.31,309.71,320.61,326.89,332.62,342.04,,,,,,355.35,358.97,357.26,346.49,348.92,348.22,355.20,353.84,,,,,,358.71,356.31,372.13,363.93,387.94,395.09,372.87,372.59,,,,,,,359.76,358.35,360.95,360.44,359.75,356.79,347.60,,,,,,343.26,336.73,344.58,352.00,355.80,349.62,346.38,346.27,,,,,,330.74,328.65,332.56,322.59,330.67,329.80,337.86,337.71,,,,,,313.51,315.54,310.41,304.87,317.64,328.06,334.25,334.28,,,,,,329.89,330.16,332.97,327.97,331.97,337.20,326.62,325.59,,,,,,335.13,335.30,338.07,334.15,340.48,333.80,326.71,,,,,,,325.64,326.42,327.92,328.17,344.21,332.36,331.57,,,,,,,330.97,336.36,334.52,339.56,344.62,342.76,337.44,340.37,,,,,,335.96,332.99,317.75,315.08,318.64,311.88,302.91,294.46,,,,,,278.34,,268.06,268.87,280.21,290.75,304.73,318.11,,,L7
