dates,satname,nzd0351-0000,nzd0351-0001,nzd0351-0002,nzd0351-0003,nzd0351-0004,nzd0351-0005,nzd0351-0006,nzd0351-0007,nzd0351-0008,nzd0351-0009,nzd0351-0010,nzd0351-0011,nzd0351-0012,nzd0351-0013,nzd0351-0014,nzd0351-0015,nzd0351-0016,nzd0351-0017,nzd0351-0018,nzd0351-0019,nzd0351-0020,nzd0351-0021,nzd0351-0022,nzd0351-0023,nzd0351-0024,nzd0351-0025,nzd0351-0026,nzd0351-0027,nzd0351-0028,nzd0351-0029,nzd0351-0030,nzd0351-0031,nzd0351-0032,nzd0351-0033,nzd0351-0034,nzd0351-0035,nzd0351-0036,nzd0351-0037,nzd0351-0038,nzd0351-0039,nzd0351-0040,nzd0351-0041,nzd0351-0042,nzd0351-0043,nzd0351-0044,nzd0351-0045,nzd0351-0046,nzd0351-0047,nzd0351-0048,nzd0351-0049,nzd0351-0050,nzd0351-0051,nzd0351-0052,nzd0351-0053,nzd0351-0054,nzd0351-0055,nzd0351-0056,nzd0351-0057,nzd0351-0058,nzd0351-0059,nzd0351-0060,nzd0351-0061,nzd0351-0062,nzd0351-0063,nzd0351-0064,nzd0351-0065,nzd0351-0066,nzd0351-0067,nzd0351-0068,nzd0351-0069,nzd0351-0070,nzd0351-0071,nzd0351-0072,nzd0351-0073,nzd0351-0074,nzd0351-0075,nzd0351-0076,nzd0351-0077,nzd0351-0078,nzd0351-0079,nzd0351-0080,nzd0351-0081,nzd0351-0082,nzd0351-0083,nzd0351-0084,nzd0351-0085,nzd0351-0086,nzd0351-0087,nzd0351-0088,nzd0351-0089,nzd0351-0090,nzd0351-0091,nzd0351-0092,nzd0351-0093,nzd0351-0094,nzd0351-0095,nzd0351-0096,nzd0351-0097,nzd0351-0098,nzd0351-0099,nzd0351-0100,nzd0351-0101,nzd0351-0102,nzd0351-0103,nzd0351-0104,nzd0351-0105,nzd0351-0106,nzd0351-0107,nzd0351-0108,nzd0351-0109,nzd0351-0110,nzd0351-0111,nzd0351-0112,nzd0351-0113,nzd0351-0114,nzd0351-0115,nzd0351-0116,nzd0351-0117,nzd0351-0118,nzd0351-0119,nzd0351-0120,nzd0351-0121,nzd0351-0122,nzd0351-0123,nzd0351-0124,nzd0351-0125,nzd0351-0126,nzd0351-0127,nzd0351-0128,nzd0351-0129,nzd0351-0130,nzd0351-0131,nzd0351-0132,nzd0351-0133,nzd0351-0134,nzd0351-0135,nzd0351-0136,nzd0351-0137,nzd0351-0138,nzd0351-0139,nzd0351-0140,nzd0351-0141,nzd0351-0142,nzd0351-0143,nzd0351-0144,nzd0351-0145,nzd0351-0146,nzd0351-0147,nzd0351-0148,nzd0351-0149,nzd0351-0150,nzd0351-0151,nzd0351-0152,nzd0351-0153,nzd0351-0154,nzd0351-0155,nzd0351-0156,nzd0351-0157,nzd0351-0158,nzd0351-0159,nzd0351-0160,nzd0351-0161,nzd0351-0162,nzd0351-0163,nzd0351-0164,nzd0351-0165,nzd0351-0166,nzd0351-0167,nzd0351-0168,nzd0351-0169,nzd0351-0170,nzd0351-0171,nzd0351-0172
2008-10-05 22:02:06+00:00,L7,390.04,380.54,,,,327.59,326.73,321.64,323.22,331.37,337.46,340.35,338.03,337.25,337.48,,,,371.87,371.83,374.43,372.37,371.06,365.41,384.06,384.61,371.77,363.89,,,,370.51,372.15,384.91,391.48,392.04,400.20,403.33,400.15,394.03,397.88,390.53,,,385.87,393.71,394.87,391.80,384.39,383.28,382.71,382.39,382.21,378.15,,,,379.56,379.16,378.66,377.99,377.73,372.48,366.93,363.77,361.76,360.64,,,,354.56,360.74,350.24,358.81,362.73,352.74,352.01,352.28,346.80,341.30,,,,352.73,352.00,350.09,346.06,344.39,343.38,345.62,345.66,352.35,350.32,,,,355.87,356.75,351.66,351.13,344.65,342.32,341.99,343.72,346.14,354.82,,,,362.73,362.47,359.30,356.38,354.34,357.72,351.22,349.96,353.79,350.27,,,,346.99,341.86,349.74,355.69,362.97,364.96,368.07,364.31,360.51,355.61,,,,345.33,347.28,350.75,357.53,353.89,350.59,354.01,356.92,363.71,364.99,,,,360.62,359.72,360.12,356.76,352.06,351.70,347.54,343.41,343.80,343.16,,,,314.79,308.54,303.96,299.92,294.23,291.71,307.44,317.74,331.14,331.93,,
2008-10-12 22:08:13+00:00,L7,,,,,300.79,293.08,294.37,294.82,297.09,303.98,308.39,,,,,,,346.08,344.67,345.41,347.85,345.18,344.86,340.86,,,,,,,,344.10,344.04,349.63,354.94,358.45,363.46,369.00,,,,,,357.32,358.49,357.23,360.86,358.93,362.99,357.57,,,,,,,347.97,348.44,347.12,342.81,343.32,341.14,337.33,341.48,,,,,,326.70,323.56,326.59,332.25,334.67,336.18,334.62,,,,,,,311.45,315.69,321.85,315.30,318.26,320.34,323.51,,,,,,,316.11,319.88,326.47,318.48,321.20,317.54,318.35,,,,,,,322.85,325.78,329.26,327.72,330.64,329.56,328.61,,,,,,,315.11,317.96,324.08,326.38,326.73,332.89,328.75,,,,,,,315.30,312.62,316.79,316.63,321.61,322.82,328.41,,,,,,,323.33,326.17,322.19,326.52,323.51,324.86,319.69,,,,,,,288.85,279.24,277.80,266.07,264.50,265.17,266.81,,,,,,
2008-10-28 22:08:29+00:00,L7,339.90,321.99,309.92,296.11,291.18,281.73,285.54,,,,,,,307.06,314.05,319.21,331.14,327.37,326.23,330.05,,,,,,,328.33,327.02,332.77,332.36,325.77,325.56,327.98,,,,,,,357.07,356.14,348.55,348.02,347.40,346.48,353.83,,,,,,,333.55,336.63,336.68,331.84,331.55,333.10,334.65,,,,,,,326.67,321.22,320.74,318.75,318.89,313.19,315.64,,,,,,318.86,318.00,313.75,311.71,303.78,303.44,306.40,312.86,,,,,,,309.06,307.64,306.83,310.54,310.48,313.37,,,,,,,305.66,308.24,308.88,314.19,316.97,319.21,328.47,,,,,,,309.93,307.01,306.54,307.76,310.38,311.26,316.22,,,,,,,,,,,,,,,,,,,,317.09,316.52,317.41,320.02,325.88,323.63,326.19,,,,,,,305.91,298.34,293.72,287.52,286.92,283.89,279.50,,,,,,,,,,,
2008-11-29 22:08:55+00:00,L7,,,,317.18,302.17,290.20,285.19,296.78,302.68,306.49,312.65,,,,,,,333.85,331.65,331.96,345.28,341.08,345.45,345.24,,,,,,,348.64,340.52,338.27,344.20,353.96,362.34,369.16,,,,,,,360.84,362.35,363.42,368.44,366.89,370.35,370.11,,,,,,,343.96,340.48,331.97,341.12,342.59,338.93,336.01,,,,,,,329.95,333.26,329.55,328.21,324.76,326.71,327.06,,,,,,314.40,315.14,313.67,319.66,331.77,333.71,334.39,329.71,,,,,,,315.02,316.59,314.95,320.22,321.49,321.82,321.62,,,,,,,327.34,330.15,328.89,338.61,334.87,339.45,,,,,,,,311.06,317.00,321.32,332.54,326.58,328.41,,,,,,,331.54,325.11,321.17,315.05,311.71,313.22,315.37,,,,,,,,326.50,327.81,334.00,339.81,339.29,330.24,323.62,,,,,,288.41,289.81,279.10,275.01,274.61,269.05,258.81,257.39,,,,,,
2008-12-31 22:09:13+00:00,L7,349.56,325.30,,,,,,,262.51,273.74,278.44,278.79,283.79,295.27,303.26,,,,,,,302.96,302.24,313.23,311.82,309.42,308.09,316.44,,,,,,,314.92,319.25,331.07,341.39,352.80,349.85,335.79,,,,,,,326.30,322.56,320.08,314.00,315.19,311.47,311.51,,,,,,,316.78,313.59,308.23,297.05,288.90,286.60,286.28,,,,,,,274.28,274.28,284.32,282.28,287.18,284.94,281.77,,,,,,,279.98,279.89,276.57,275.43,266.19,260.74,258.83,,,,,,,271.27,273.91,271.15,271.18,271.87,272.43,268.89,,,,,,,281.39,283.79,283.10,276.07,280.01,273.24,272.46,,,,,,280.48,274.15,273.41,276.65,270.13,266.18,266.24,264.37,,,,,,262.18,254.82,260.31,261.95,264.30,267.85,270.43,270.32,,,,,,290.77,289.72,277.45,262.11,252.26,246.57,240.63,,,,,,,216.40,210.21,203.32,202.58,206.93,220.42,243.50,256.56,,
2009-01-09 22:03:04+00:00,L7,,,305.55,295.73,289.94,280.44,271.57,265.70,268.35,274.83,289.81,289.61,293.84,,,320.06,325.43,315.90,314.36,313.60,315.57,313.03,314.85,313.65,315.64,316.70,,,320.22,318.16,323.02,324.37,324.70,321.48,325.31,329.73,337.63,338.33,343.68,,,337.07,336.45,336.69,334.44,333.42,342.40,339.33,334.57,331.49,328.85,325.45,,,325.52,323.71,327.72,326.35,329.03,325.20,325.35,323.94,320.46,316.54,311.97,,,308.33,310.11,309.27,306.77,305.76,304.72,302.05,302.67,303.10,303.67,299.11,,,297.89,296.72,296.25,294.26,296.16,290.19,293.13,295.21,297.54,297.23,296.36,,,292.98,293.15,291.01,294.77,297.05,298.39,294.87,297.69,294.88,298.40,297.49,,,297.01,300.24,301.19,299.49,299.90,303.45,305.08,311.72,311.84,307.12,300.32,,,306.16,303.71,304.68,302.46,,,,,,,,,,,297.80,298.52,291.54,292.91,291.64,292.57,291.49,293.03,293.57,,,,299.09,301.05,304.80,307.79,307.34,307.78,308.55,302.58,299.11,289.96,,,,,,,,,,,,,,,,,,
2009-01-24 22:04:54+00:00,L5,348.71,333.39,323.85,316.19,294.88,286.40,280.10,281.99,282.07,281.85,285.75,309.13,318.18,322.56,330.79,339.92,341.06,334.31,320.10,318.93,319.67,325.75,323.35,323.44,333.84,340.13,345.03,337.76,336.56,329.89,331.94,324.28,328.62,334.13,333.90,338.37,346.50,366.51,370.37,371.28,362.52,359.55,360.06,359.74,348.64,346.83,345.66,346.60,341.79,337.69,346.75,349.69,348.92,345.78,345.84,349.43,341.46,328.47,331.58,331.78,342.53,333.23,328.87,323.98,326.91,329.87,327.64,327.65,333.31,332.65,319.19,314.06,312.04,312.96,308.67,309.32,318.04,321.67,322.51,325.44,321.98,321.70,319.29,308.92,308.16,305.75,311.48,309.00,309.58,319.98,315.98,315.47,317.17,315.88,310.37,304.22,291.96,291.30,292.03,297.48,302.81,302.45,307.04,312.90,315.56,312.70,313.34,322.19,323.78,321.27,314.14,317.47,321.81,323.39,320.02,326.23,325.44,318.52,318.58,318.59,319.84,315.15,312.98,311.69,310.93,312.27,307.58,306.54,317.95,316.29,322.47,316.51,320.51,316.00,308.33,303.18,300.70,300.00,301.46,297.07,301.03,314.41,314.70,315.22,317.52,320.41,324.44,322.49,319.82,317.03,317.52,319.68,313.48,313.67,318.38,313.92,304.43,293.26,286.60,284.53,274.02,265.10,264.03,256.35,248.37,240.37,243.74,265.62,284.74,300.69,308.37,319.61,331.15
2009-01-25 22:03:09+00:00,L7,,,,,,,,,,,,,312.11,316.51,322.75,328.47,334.56,329.34,329.04,,,,,,,,,,,,,,,,,,,,364.54,362.54,365.05,352.78,351.62,341.28,347.44,347.53,348.10,,,339.96,345.84,345.32,341.55,335.13,335.51,330.38,332.24,329.40,,,,,,,,,,,,,,,,,,316.24,,,,,,,,,,,,,,,311.37,305.55,307.64,304.72,300.83,301.38,305.43,309.14,,,,306.22,306.46,307.70,307.73,310.10,308.21,315.12,319.25,316.96,319.46,,,,323.46,323.83,316.47,316.82,312.22,314.07,309.40,310.33,313.48,315.60,,,,313.01,311.34,312.62,315.62,315.75,309.15,307.67,304.98,306.80,308.58,,,,307.57,312.19,314.92,315.22,315.17,313.49,320.08,319.28,326.87,318.61,,,,314.47,307.35,302.66,296.38,284.61,279.29,274.34,277.61,269.44,,,,,,,,,,,
2009-02-01 22:09:22+00:00,L7,,,374.45,358.32,352.30,368.70,385.79,395.30,343.75,333.70,,,,,,,376.85,369.64,365.79,364.76,362.89,359.23,365.19,,,,,,,397.87,376.90,399.30,418.28,405.76,394.29,386.48,,,,,,,,402.95,400.45,400.84,396.07,394.13,408.48,,,,,,,377.10,374.33,378.32,372.91,373.42,373.87,379.81,,,,,,,369.59,372.78,376.72,371.75,364.10,351.53,351.45,,,,,,,360.74,361.21,358.98,351.82,351.62,349.94,348.82,,,,,,,354.52,354.57,353.67,350.45,353.33,354.00,353.77,,,,,,,369.77,370.27,374.01,367.66,363.38,359.75,358.21,,,,,,,365.79,365.82,369.06,360.97,366.01,365.32,364.28,,,,,,,378.90,371.02,364.51,355.13,356.21,357.28,357.21,,,,,,371.59,373.37,381.14,380.40,373.18,377.49,368.44,362.43,,,,,,,338.54,327.46,326.77,325.55,321.30,305.05,299.18,,,,,,,389.34
2009-02-02 21:58:58+00:00,L5,,382.61,353.90,342.47,335.54,343.17,345.34,346.49,333.67,327.88,323.79,356.64,399.03,370.15,366.11,368.73,372.81,372.23,371.54,364.35,358.87,359.80,361.67,370.44,374.27,384.94,386.85,394.36,410.61,390.06,371.90,388.09,393.09,383.65,383.01,389.52,390.70,404.49,414.45,407.24,420.45,411.84,389.87,393.83,390.36,387.06,390.38,388.75,391.80,399.61,379.30,398.75,434.84,389.16,384.81,377.29,375.97,377.08,373.64,368.19,373.54,375.69,371.38,360.72,356.99,364.01,367.18,364.24,362.15,365.24,365.98,360.30,350.77,342.36,344.32,344.24,350.30,367.77,371.58,377.60,366.51,358.67,357.26,357.44,347.65,346.82,341.04,348.11,344.19,339.93,343.42,345.96,342.82,339.67,340.47,346.82,350.51,348.62,353.31,350.35,360.84,365.15,363.49,366.81,361.80,361.82,365.46,373.68,380.67,374.20,372.94,366.24,363.72,364.52,366.02,372.45,372.85,374.69,365.56,367.29,363.04,363.44,353.13,358.94,361.15,370.82,374.26,354.22,344.43,343.48,352.03,356.81,363.37,362.33,365.21,358.34,356.33,353.95,355.31,354.80,353.02,360.22,366.13,361.67,361.37,361.84,372.63,381.06,377.73,372.52,374.64,363.93,355.17,351.29,348.82,344.35,337.39,335.36,331.98,326.42,318.82,319.91,320.86,309.45,296.50,291.09,295.13,307.79,326.99,347.40,355.01,361.25,368.99
2009-02-10 22:03:16+00:00,L7,349.72,328.46,311.55,302.08,296.96,,,,294.72,296.26,293.96,304.83,323.55,329.16,325.31,329.63,334.52,329.18,,,,322.64,320.51,327.07,326.26,332.69,339.97,340.13,346.41,342.78,332.08,,,,342.74,347.62,344.92,353.81,355.76,354.86,360.57,360.95,351.63,351.36,,,,339.63,341.34,339.56,332.25,330.30,340.74,342.97,346.26,339.03,337.35,334.69,,,332.55,336.63,329.65,329.19,324.25,327.27,324.62,323.92,324.29,321.75,,,,311.01,307.85,308.39,308.67,310.91,310.52,315.84,311.95,310.22,303.37,,,,299.67,303.29,303.50,306.05,302.80,313.15,308.23,309.06,305.34,311.49,,,,307.13,309.27,306.33,309.01,308.21,305.73,306.28,309.77,314.41,319.78,,,,316.63,315.70,318.89,315.89,316.27,319.99,315.03,316.09,317.90,320.02,,,,318.72,318.44,314.81,309.77,303.74,306.51,306.18,309.34,312.65,311.19,,,,309.68,306.85,304.93,306.21,312.48,312.66,310.79,314.62,310.50,314.15,,,,317.50,308.35,307.15,299.48,296.86,288.11,279.20,276.85,276.99,273.27,,,,256.63,251.28,248.34,260.62,271.40,285.72,299.44,305.62,315.72
2009-02-17 22:09:31+00:00,L7,368.41,352.79,339.47,334.12,327.71,328.65,,,,,,,350.67,379.39,363.09,346.37,346.19,340.20,341.14,,,,,,,348.85,357.18,358.18,365.15,385.60,,354.70,,,,,,,412.20,433.25,393.35,419.01,437.93,,368.49,,,,,,,361.34,387.49,429.80,,361.35,356.31,354.57,359.40,,,,,,338.89,336.69,342.36,342.73,345.96,349.42,346.44,,,,,,,343.46,345.67,345.67,343.19,344.17,330.28,332.46,,,,,,,325.94,326.64,324.45,323.32,323.70,324.07,323.46,322.62,,,,,,338.49,333.35,331.75,326.88,334.37,337.24,339.95,,,,,,,344.78,340.89,337.26,332.30,331.10,334.87,342.06,,,,,,,320.10,317.13,328.71,347.46,345.77,339.64,334.00,,,,,,,342.27,335.08,336.57,336.50,334.79,340.85,347.67,,,,,,,330.25,324.27,319.00,306.25,303.88,299.82,293.72,,,,,,,306.85,323.11,334.87,346.07,351.58
2009-03-14 22:03:33+00:00,L7,,,,,,,,,,,,,334.63,351.15,362.12,,,366.10,357.55,351.66,349.22,351.00,360.02,363.16,369.72,372.85,379.47,386.80,,,371.44,387.19,398.02,380.77,397.61,395.70,409.85,419.03,404.46,406.23,407.24,,,399.10,402.93,401.00,395.64,390.56,382.45,379.60,381.59,383.40,379.35,373.96,,,381.61,374.68,375.68,372.72,370.52,375.71,374.96,367.84,360.30,359.42,,,,375.45,378.59,380.21,373.35,367.98,357.51,355.04,348.91,350.39,357.15,358.46,,,356.96,351.67,350.21,347.45,344.06,345.48,345.15,348.61,346.49,348.33,,,,346.12,347.41,348.94,345.61,344.58,342.72,343.91,347.65,353.69,357.92,,,,353.29,356.16,355.15,351.20,354.79,358.18,360.09,362.42,356.52,358.50,,,,353.52,354.66,359.61,360.62,363.45,360.44,359.04,357.97,354.06,347.11,,,,355.74,350.96,352.86,349.80,348.70,345.23,342.30,350.93,352.47,354.20,355.63,,,354.59,357.38,363.44,370.81,360.13,354.77,344.37,339.44,331.04,330.02,,,,312.37,307.64,304.39,297.23,291.91,293.97,295.69,305.05,319.25,331.74,334.16,,
2009-03-21 22:09:47+00:00,L7,,,,317.88,314.55,316.23,318.85,318.50,311.92,312.42,313.27,,,,,,371.62,354.41,345.90,342.57,344.61,347.24,348.63,354.02,,,,,,361.88,354.50,361.06,375.94,377.14,380.14,391.46,,,,,,,393.24,392.31,385.94,382.17,379.21,376.15,370.59,364.17,,,,,,,379.19,370.64,366.38,363.81,361.07,366.18,361.70,,,,,,342.50,353.17,356.31,355.57,356.56,353.61,349.20,344.64,,,,,,343.92,341.82,342.22,337.42,336.79,335.73,336.72,,,,,,,338.75,336.50,335.24,329.79,336.77,336.60,334.39,333.23,,,,,,347.97,347.79,346.64,349.22,350.16,350.63,354.83,,,,,,,342.69,338.89,341.81,338.80,347.77,350.81,347.13,,,,,,,337.32,344.12,340.53,340.62,334.37,336.44,337.43,,,,,,,274.30,287.58,308.35,294.73,,334.11,342.51,,,,,,,299.24,295.79,292.92,289.07,281.64,280.34,,,,,,,,
2009-04-22 22:09:58+00:00,L7,340.11,319.25,302.23,,,,,,,293.62,293.49,299.80,308.42,320.19,333.77,342.02,,,,,,,,327.77,328.20,333.72,334.96,336.00,338.26,334.72,,,,,,357.77,361.22,360.88,366.43,366.94,364.11,368.98,364.84,,,,,,,355.90,353.73,347.21,345.55,347.41,351.06,345.19,,,,,,,350.86,345.86,339.99,331.84,332.93,332.48,,,,,,,333.84,332.00,329.19,325.78,316.91,315.66,312.87,314.65,,,,,,312.70,311.22,311.85,315.65,310.49,313.20,310.36,316.08,,,,,,324.44,320.62,314.73,312.34,310.85,313.94,327.84,329.27,,,,,,325.42,327.77,327.66,319.30,322.07,316.32,318.06,,,,,,,331.69,322.99,324.70,315.21,316.55,314.35,314.15,,,,,,,321.42,317.62,315.57,316.81,315.10,316.36,317.08,,,,,,,320.86,315.86,313.40,302.36,297.79,292.25,282.58,,,,,,,265.88,264.37,,284.88,289.56,303.96,314.91,331.39
2009-05-08 22:10:01+00:00,L7,,,,,,,,,479.72,480.95,490.40,525.38,510.98,,,,,,,579.92,,,556.05,534.82,551.65,,,,,,,,,,,,609.24,622.54,614.13,,,,,,,,,488.91,511.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.06,,,,,,,,,,,,,,524.25,536.63,,570.80,595.16,,,,,,,609.15,594.13,,575.78,563.72,571.45,568.83,,,,,,,,,,,,,,,,,,,,616.24,602.99,635.29,580.04,605.30,624.87,,,,,,,,582.31,,597.06,586.37,583.50,600.45,628.79,,,,,,,,,587.83,572.40,,605.53,623.97,,,,
2009-08-05 22:03:37+00:00,L7,,305.64,290.83,,,264.10,265.31,264.19,265.58,269.15,271.05,283.14,295.37,299.71,306.92,315.08,,,,306.68,301.85,302.82,306.75,303.19,308.88,308.32,313.78,310.96,312.23,,,,317.26,314.16,321.18,326.19,327.44,336.85,340.99,337.64,328.41,331.16,,,,327.45,323.16,321.60,320.08,318.67,321.69,321.82,318.19,315.56,319.00,,,,311.73,319.22,316.00,316.24,318.20,322.09,317.58,320.11,316.38,316.07,,,,298.51,304.76,298.60,304.28,302.70,307.14,300.83,296.42,295.29,293.77,,,,289.30,297.86,290.61,292.91,291.12,287.69,289.39,287.58,284.39,289.76,,,,291.06,289.08,293.16,290.81,293.60,300.61,294.33,301.71,305.83,309.30,,,,300.17,305.62,307.19,302.04,308.79,303.56,303.47,300.17,302.89,303.90,,,,300.70,299.59,301.91,299.37,300.95,296.24,296.18,293.44,292.11,279.54,,,295.58,288.71,286.25,283.10,282.61,290.75,298.58,299.10,301.75,302.00,300.49,,,295.76,291.36,287.97,281.37,275.84,275.05,276.32,277.01,270.56,268.71,265.02,,,254.51,245.79,248.17,231.71,225.71,232.29,241.06,252.05,264.89,284.03,294.60,
2010-01-20 22:04:13+00:00,L5,,,349.76,337.10,338.43,319.25,310.33,301.72,296.93,300.20,317.84,326.93,326.84,337.93,353.41,374.42,396.14,379.66,371.48,350.73,348.04,340.03,345.90,354.79,359.29,370.18,373.94,381.81,388.80,399.26,385.53,374.44,362.77,363.61,371.13,380.34,386.57,395.22,392.20,389.43,398.48,424.70,419.13,399.59,382.65,369.93,370.85,370.23,386.17,395.10,375.45,374.99,371.42,377.13,375.03,367.38,368.40,371.19,369.09,369.51,357.67,361.43,375.59,383.08,405.44,384.43,360.56,360.71,354.46,345.98,344.47,356.59,360.46,354.13,357.54,354.55,349.17,353.37,352.88,348.11,349.64,349.25,352.28,344.69,334.97,338.17,348.40,350.60,344.44,339.06,336.47,333.84,333.48,331.80,338.12,345.77,350.42,344.10,335.45,332.04,338.51,338.94,338.83,339.36,344.43,354.07,360.71,359.05,355.46,350.48,343.73,349.73,358.22,365.93,375.21,365.97,364.84,360.66,355.98,352.37,360.76,356.97,352.65,352.24,351.21,357.98,358.00,359.69,359.84,352.59,346.70,342.41,338.31,344.68,346.54,340.09,337.54,336.23,340.57,338.28,334.60,340.55,348.44,342.90,342.15,343.57,349.39,346.59,341.74,341.59,345.93,350.11,343.43,334.37,334.45,331.96,327.86,319.35,320.61,329.84,319.78,313.43,303.61,298.64,295.24,286.29,273.62,291.72,319.59,345.64,362.16,365.37,379.76
2010-01-28 22:05:07+00:00,L7,356.07,340.53,,,306.72,297.65,287.07,281.05,277.00,272.36,284.66,298.16,309.95,318.76,328.09,,,,350.32,332.08,328.32,322.44,326.36,326.87,334.38,336.03,339.11,333.75,,,,344.57,344.34,341.09,344.07,354.77,359.19,363.06,366.57,361.92,365.78,369.33,,,357.18,354.10,344.97,345.00,346.67,350.94,352.18,348.42,347.26,343.81,,,,347.35,343.56,343.60,343.44,340.19,338.06,341.29,340.04,337.51,343.24,,,,323.70,325.03,328.89,327.27,325.97,327.28,327.81,323.33,327.02,320.48,,,,314.36,315.13,312.10,316.01,315.38,314.11,310.63,302.73,299.23,301.52,,,,315.29,314.45,310.54,303.47,307.80,315.10,310.22,316.37,315.23,319.95,,,,328.76,325.32,328.40,327.11,334.32,333.88,333.77,329.06,327.61,330.80,,,,334.15,328.12,326.88,324.79,322.63,328.20,323.44,321.10,315.95,316.35,,,,308.49,305.08,305.35,303.75,304.30,303.08,306.83,309.08,311.46,316.89,,,,314.33,311.91,316.87,313.97,306.68,300.55,293.85,295.37,291.57,287.76,,,,275.01,273.85,265.04,261.18,256.69,254.14,,277.61,303.14,317.51,323.55,
2010-02-04 22:11:23+00:00,L7,,,,,,,,,331.46,338.31,343.87,,,,,,,,,,,374.68,373.02,389.87,,,,,,,,,,,402.02,414.62,418.74,426.62,,,,,,,,,,418.60,433.53,451.19,445.56,,,,,,,,,,426.84,408.06,400.29,,,,,,,,,,,411.84,392.96,398.16,,,,,,,,,,,370.79,380.23,385.47,,,,,,,,,,,377.60,365.02,379.95,382.03,,,,,,,,,,381.85,421.39,424.12,423.24,,,,,,,,,,392.14,393.41,399.88,410.69,,,,,,,,,,386.44,382.14,373.74,,,,,,,407.43,394.70,394.26,391.18,385.59,377.91,371.78,,,,,,,359.56,359.54,350.05,342.94,322.94,315.62,311.98,,,,,,
2010-02-13 22:05:18+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,325.93,337.39,336.17,329.90,325.97,339.46,341.70,346.47,343.04,,,347.63,353.22,359.42,362.04,360.78,356.46,357.52,367.84,367.09,362.18,354.28,,,,347.12,348.66,346.73,344.22,341.21,347.30,342.42,339.35,339.80,338.63,,,338.56,337.45,333.20,337.36,336.05,341.05,331.44,330.78,325.82,319.80,318.47,,,321.51,322.40,321.03,321.80,316.56,316.10,321.24,314.54,317.19,315.74,316.89,,,313.70,310.72,313.60,302.50,301.96,300.21,302.70,300.88,311.73,311.54,312.88,,,303.65,302.63,308.48,311.26,310.66,312.85,310.04,311.08,320.29,325.89,322.10,,,321.86,327.88,333.70,336.17,329.61,325.02,320.28,320.93,314.61,317.90,314.96,,,311.67,316.64,316.71,319.52,317.07,317.44,312.81,311.69,306.97,310.97,307.82,,,305.82,306.96,308.00,309.12,310.81,315.56,313.19,312.78,311.71,310.67,306.49,,,307.63,300.97,298.52,291.37,288.02,281.19,283.35,283.94,282.63,273.54,266.03,,,256.69,250.07,257.89,278.14,287.75,310.90,323.86,337.63
2010-02-20 22:11:33+00:00,L7,474.75,462.16,439.01,425.24,,,,,,,,,,,409.41,479.52,495.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.00,474.70,473.94,462.58,,,,,,,,,,485.90,462.58,444.76,446.22,,,,,,,,,,415.22,425.54,418.69,,,,,,,,,,,422.56,,,,,,,,,,,,,448.25,446.55,440.48,438.53,,,,,,,,,,423.52,419.29,415.06,411.39,,,,,,,,,,404.80,409.34,414.38,,,,,,,,,,,376.08,384.46,381.22,377.52,,,,,,,,,,412.66,422.09,442.53
2010-02-21 22:04:20+00:00,L5,461.68,449.00,416.22,390.42,383.18,387.57,375.09,359.34,330.09,329.57,337.11,346.69,368.09,377.48,379.70,386.07,412.76,427.29,434.47,445.06,425.46,380.62,372.01,373.87,381.18,385.50,413.46,418.93,418.54,427.84,459.29,442.88,430.21,393.94,391.35,404.14,418.64,,,430.72,419.81,436.31,447.99,474.36,495.22,,400.76,409.32,416.24,424.80,449.55,461.81,431.67,414.47,420.99,413.51,413.87,402.24,421.14,409.55,402.95,399.52,400.33,409.36,427.27,432.89,437.11,432.04,431.70,429.85,376.12,392.34,403.27,414.54,414.92,403.24,399.37,408.61,413.29,420.38,412.39,392.68,389.51,379.65,387.67,378.63,374.52,379.98,383.92,379.56,381.89,372.52,363.64,371.02,370.47,369.86,375.06,385.80,377.92,385.46,373.24,361.55,372.61,393.31,384.76,380.88,390.30,395.83,,411.00,391.59,390.81,378.72,382.17,404.66,,,413.19,418.66,395.96,396.95,398.26,396.35,393.42,377.85,382.58,377.45,383.19,402.41,403.10,397.57,389.60,388.95,384.83,378.56,373.04,382.06,380.53,386.56,377.79,372.59,381.81,378.10,374.84,381.91,392.21,388.49,388.26,382.89,373.31,374.46,374.35,361.89,363.66,365.87,355.92,351.97,354.39,357.67,357.30,349.01,341.87,333.84,323.91,323.12,312.32,317.42,328.92,352.82,389.49,407.44,415.15,437.81
