dates,satname,sar2140-0000,sar2140-0001,sar2140-0002,sar2140-0003,sar2140-0004,sar2140-0005,sar2140-0006
1987-11-16 09:28:03+00:00,L5,251.34,252.10,167.62,186.44,203.48,245.01,251.44
1987-12-02 09:28:18+00:00,L5,255.24,257.74,164.25,181.13,205.23,247.54,255.36
1988-01-19 09:29:05+00:00,L5,239.98,225.19,156.13,181.47,201.41,230.40,241.34
1988-01-26 09:35:22+00:00,L5,247.48,222.13,164.49,195.87,192.45,225.23,247.56
1988-02-11 09:35:41+00:00,L5,255.03,243.78,156.24,181.65,205.01,255.66,257.55
1988-03-07 09:29:48+00:00,L5,244.65,259.09,166.93,182.41,192.69,228.96,240.68
1988-03-14 09:35:39+00:00,L5,243.39,241.83,162.42,184.24,204.40,242.94,245.63
1988-04-15 09:35:50+00:00,L5,245.42,235.27,163.13,185.10,203.83,241.46,246.39
1988-04-24 09:30:07+00:00,L5,246.89,243.32,169.61,188.69,201.48,239.41,246.97
1988-05-01 09:35:57+00:00,L5,247.37,244.68,158.53,179.75,200.51,236.40,247.45
1988-05-17 09:36:32+00:00,L5,244.27,233.29,163.12,182.63,204.65,237.44,244.48
1988-06-02 09:36:38+00:00,L5,240.55,222.79,153.02,179.39,190.14,229.11,240.59
1988-06-11 09:30:29+00:00,L5,244.43,255.71,159.74,177.80,192.56,236.03,244.49
1988-06-18 09:36:43+00:00,L5,235.19,221.30,167.39,181.53,184.99,213.96,233.40
1988-06-27 09:30:35+00:00,L5,247.72,244.06,163.82,181.99,194.10,238.58,247.80
1988-07-04 09:36:24+00:00,L5,232.59,222.88,153.50,170.37,182.49,224.15,233.16
1988-07-13 09:30:39+00:00,L5,237.77,235.67,164.11,190.20,206.11,236.60,239.75
1988-07-29 09:30:42+00:00,L5,239.17,221.36,154.19,178.49,204.06,240.56,241.61
1988-08-05 09:36:28+00:00,L5,243.28,236.10,164.23,182.44,201.89,233.72,243.55
1988-08-14 09:30:40+00:00,L5,255.55,258.70,197.50,181.23,172.08,206.91,255.48
1988-08-21 09:36:53+00:00,L5,260.09,258.05,160.03,175.70,193.03,236.75,260.16
1988-09-06 09:36:31+00:00,L5,236.77,224.29,169.64,193.44,208.33,234.00,237.02
1988-10-08 09:36:45+00:00,L5,238.87,225.30,170.18,188.20,203.86,228.76,238.90
1988-11-02 09:30:34+00:00,L5,243.08,235.03,166.24,187.97,201.62,226.53,237.29
1988-12-11 09:36:09+00:00,L5,248.12,253.72,164.11,185.34,203.73,241.41,247.34
1988-12-27 09:36:27+00:00,L5,245.17,259.79,169.96,188.17,201.70,233.68,245.24
1989-01-28 09:35:43+00:00,L5,251.28,244.67,163.60,183.75,193.78,241.27,250.83
1989-02-06 09:29:59+00:00,L5,251.58,259.92,166.52,183.53,203.00,246.90,251.68
1989-02-22 09:29:52+00:00,L5,235.24,213.57,168.93,41.76,42.07,,235.90
1989-03-01 09:35:54+00:00,L5,236.12,223.51,168.39,178.43,196.49,223.99,236.14
1989-03-17 09:35:16+00:00,L5,245.08,241.23,167.28,186.10,204.74,239.01,245.40
1989-03-26 09:28:53+00:00,L5,246.78,243.15,169.67,190.92,211.09,247.32,247.36
1989-05-20 09:34:09+00:00,L5,237.21,224.28,163.95,193.98,204.10,232.21,239.18
1989-05-29 09:28:17+00:00,L5,241.24,235.95,169.12,179.35,192.94,229.13,241.29
1989-06-14 09:27:46+00:00,L5,252.20,247.02,162.88,181.40,205.46,242.69,252.35
1989-06-21 09:33:31+00:00,L5,241.43,225.48,154.26,173.26,184.56,224.88,240.64
1989-06-30 09:27:39+00:00,L5,252.70,245.02,147.35,181.35,212.81,255.96,255.20
1989-07-16 09:27:19+00:00,L5,254.36,251.54,164.22,184.26,204.43,248.04,256.23
1989-07-23 09:32:57+00:00,L5,244.53,230.88,158.35,175.26,189.35,233.58,244.60
1989-08-24 09:32:39+00:00,L5,249.99,231.15,151.06,175.08,200.53,245.10,252.49
1989-09-18 09:25:44+00:00,L5,240.24,225.99,169.12,191.54,207.97,238.24,241.16
1989-09-25 09:31:52+00:00,L5,252.85,247.64,164.15,185.01,203.80,245.62,252.95
1989-10-04 09:25:36+00:00,L5,250.78,251.91,159.11,180.15,195.57,237.69,250.88
1989-10-11 09:31:29+00:00,L5,253.26,238.39,164.77,186.41,206.48,245.80,253.38
1989-10-20 09:24:51+00:00,L5,251.67,242.54,161.32,184.45,200.66,240.73,253.50
1989-10-27 09:30:51+00:00,L5,239.18,242.52,170.29,187.55,223.09,243.69,241.94
1989-11-12 09:30:07+00:00,L5,254.11,249.88,159.92,179.57,205.72,248.32,255.68
1989-11-28 09:30:04+00:00,L5,246.15,243.49,167.75,181.03,202.21,231.19,246.23
1989-12-14 09:29:14+00:00,L5,249.95,258.97,165.20,186.30,201.37,245.68,250.04
1989-12-23 09:23:10+00:00,L5,254.50,251.23,164.15,185.15,208.96,242.35,255.31
1990-01-15 09:28:33+00:00,L5,,,,,,235.90,
1990-01-31 09:28:06+00:00,L5,262.18,259.38,148.98,178.63,200.78,263.44,264.37
1990-02-09 09:21:38+00:00,L5,249.75,238.91,160.11,185.13,202.01,237.90,249.84
1990-03-04 09:27:02+00:00,L5,241.81,236.93,173.03,200.40,203.75,232.75,241.86
1990-04-14 09:20:11+00:00,L5,248.19,237.16,163.85,191.69,202.96,238.81,248.11
1990-04-21 09:26:22+00:00,L5,249.56,258.26,172.54,193.73,199.69,233.72,249.21
1990-05-16 09:20:13+00:00,L5,256.90,259.11,171.71,191.07,199.29,237.02,256.45
1990-05-23 09:26:20+00:00,L5,239.86,233.94,160.78,181.47,202.06,232.24,242.30
1990-06-01 09:20:08+00:00,L5,243.19,241.23,173.30,197.55,214.83,249.18,245.16
1990-06-17 09:20:06+00:00,L5,243.74,242.38,167.45,185.23,201.88,238.27,244.69
1990-06-24 09:25:54+00:00,L5,242.39,237.71,153.07,178.45,200.72,234.46,244.15
1990-07-03 09:20:06+00:00,L5,234.00,231.35,167.69,190.83,200.79,231.50,233.75
1990-07-10 09:25:52+00:00,L5,240.34,221.39,157.62,180.19,199.57,233.78,241.92
1990-07-19 09:20:01+00:00,L5,246.75,238.87,164.11,187.17,192.31,228.74,245.76
1990-07-26 09:26:12+00:00,L5,253.23,246.06,159.43,177.64,191.00,231.87,253.34
1990-08-04 09:19:56+00:00,L5,242.43,238.19,169.41,190.04,209.60,240.50,242.48
1990-08-11 09:26:07+00:00,L5,239.54,236.76,165.08,185.87,200.16,239.95,241.62
1990-08-20 09:19:54+00:00,L5,247.76,244.71,167.08,187.17,207.03,243.11,249.13
1990-09-12 09:25:59+00:00,L5,242.45,229.05,154.36,178.35,201.01,245.77,244.14
1990-09-28 09:25:50+00:00,L5,244.60,239.19,165.97,185.18,210.09,245.27,246.80
1990-10-14 09:25:44+00:00,L5,242.33,233.03,164.78,184.55,201.54,235.88,242.58
1990-10-30 09:25:11+00:00,L5,252.18,240.52,159.23,183.89,199.45,241.86,252.81
1990-11-15 09:25:13+00:00,L5,240.83,237.49,168.13,190.37,204.73,236.45,241.32
1990-12-10 09:19:16+00:00,L5,249.06,247.12,171.04,192.07,201.77,238.25,245.30
1991-01-02 09:25:37+00:00,L5,258.50,264.99,169.21,185.13,198.61,242.64,255.15
1991-01-11 09:20:03+00:00,L5,250.25,259.97,174.69,190.76,198.32,234.87,249.50
1991-01-27 09:20:30+00:00,L5,243.05,341.84,170.07,195.63,205.53,227.97,231.41
1991-02-12 09:20:42+00:00,L5,243.84,264.40,170.09,182.95,195.83,232.36,243.90
1991-04-08 09:27:30+00:00,L5,243.77,235.34,166.21,194.60,211.47,245.25,245.94
1991-05-10 09:28:06+00:00,L5,269.10,229.82,211.43,261.93,36.67,260.99,273.52
1991-05-19 09:22:26+00:00,L5,243.01,242.07,166.29,187.48,192.51,239.23,243.99
1991-05-26 09:28:46+00:00,L5,238.10,239.52,158.37,176.18,188.65,229.27,238.13
1991-06-04 09:22:42+00:00,L5,244.68,243.80,166.32,185.72,202.04,239.72,246.26
1991-06-27 09:28:49+00:00,L5,233.52,222.51,164.96,188.15,204.38,229.72,235.16
1991-07-06 09:23:10+00:00,L5,245.56,241.45,172.46,189.72,192.21,223.59,242.78
1991-07-13 09:29:21+00:00,L5,249.71,246.84,160.98,179.71,205.93,245.80,251.70
1991-07-22 09:23:22+00:00,L5,244.39,235.02,153.55,178.52,201.00,242.34,245.32
1991-07-29 09:29:36+00:00,L5,257.67,253.80,159.64,176.85,192.98,245.24,259.41
1991-08-07 09:23:28+00:00,L5,248.37,245.57,168.25,195.53,208.98,245.73,247.86
1991-08-14 09:29:15+00:00,L5,247.30,239.23,164.22,186.20,204.24,241.64,247.59
1991-08-23 09:23:34+00:00,L5,251.94,248.28,155.57,178.40,204.25,244.04,253.34
1991-09-08 09:23:48+00:00,L5,237.28,235.70,175.57,193.34,212.23,234.34,237.56
1991-09-24 09:23:55+00:00,L5,245.13,245.61,169.51,189.88,203.13,242.39,244.36
1991-10-17 09:30:18+00:00,L5,246.74,235.66,162.75,183.17,202.20,243.69,247.10
1991-11-02 09:30:16+00:00,L5,244.17,239.05,164.39,174.10,189.08,233.35,243.81
1991-11-11 09:24:09+00:00,L5,243.08,240.83,166.20,186.18,199.67,234.23,243.42
1992-01-05 09:29:59+00:00,L5,245.66,241.15,167.44,187.52,204.56,242.59,243.54
1992-01-14 09:24:13+00:00,L5,246.02,258.66,160.04,181.56,201.23,244.09,247.24
1992-01-30 09:24:18+00:00,L5,244.04,252.31,166.57,184.89,204.61,246.34,246.26
1992-02-06 09:30:19+00:00,L5,252.46,240.35,168.80,186.29,193.67,229.18,245.27
1992-02-15 09:24:02+00:00,L5,248.37,246.24,171.39,189.87,199.89,232.01,248.46
1992-02-22 09:29:53+00:00,L5,225.88,217.60,162.98,195.28,207.97,227.62,227.47
1992-04-10 09:29:42+00:00,L5,,,,,,,
1992-04-19 09:23:54+00:00,L5,236.71,225.69,161.10,178.08,192.67,230.54,236.74
1992-04-26 09:29:58+00:00,L5,229.79,226.05,162.36,180.19,208.90,240.84,232.17
1992-05-12 09:29:27+00:00,L5,244.73,235.46,159.84,180.96,198.98,238.61,244.79
1992-05-28 09:29:18+00:00,L5,243.70,225.98,160.20,176.02,191.09,230.47,243.92
1992-06-06 09:23:26+00:00,L5,236.68,237.79,168.46,184.97,204.70,237.63,238.50
1992-06-13 09:29:31+00:00,L5,237.52,227.89,154.41,175.08,193.10,232.25,238.73
1992-06-29 09:29:20+00:00,L5,241.25,236.36,155.60,172.31,191.17,231.12,242.74
1992-07-08 09:23:02+00:00,L5,259.51,258.82,163.89,180.52,191.10,240.52,259.66
1992-07-15 09:28:44+00:00,L5,235.61,224.62,167.98,175.70,190.16,228.54,236.34
1992-07-31 09:28:32+00:00,L5,241.15,225.06,166.02,192.70,204.84,231.32,241.82
1992-08-09 09:22:38+00:00,L5,243.72,248.19,165.46,183.92,199.53,236.89,244.77
1992-08-16 09:28:17+00:00,L5,251.34,248.95,165.02,184.71,199.26,238.97,251.44
1992-09-10 09:22:08+00:00,L5,245.83,234.71,164.67,181.04,191.15,229.91,244.39
1992-09-17 09:28:12+00:00,L5,250.92,241.81,157.29,180.94,191.43,238.22,250.87
1992-12-06 09:27:22+00:00,L5,233.72,238.25,166.95,185.10,199.47,223.31,234.92
1993-01-07 09:27:40+00:00,L5,243.90,252.27,168.37,188.87,203.87,240.02,243.96
1993-01-23 09:27:51+00:00,L5,243.01,235.57,170.99,193.37,197.05,233.14,242.37
1993-02-08 09:28:02+00:00,L5,373.50,109.72,203.59,162.18,400.72,353.84,364.11
1993-02-24 09:28:05+00:00,L5,226.45,220.69,152.65,169.15,198.62,229.27,228.82
1993-03-12 09:28:18+00:00,L5,252.39,238.02,171.72,191.43,191.97,230.54,249.65
1993-04-13 09:28:04+00:00,L5,242.36,252.86,156.14,180.92,199.95,249.19,246.77
1993-04-22 09:22:22+00:00,L5,253.75,252.43,150.43,182.15,193.92,242.61,253.86
1993-05-08 09:22:25+00:00,L5,242.16,238.51,175.99,198.96,203.64,229.20,242.22
1993-05-31 09:28:40+00:00,L5,239.84,230.74,159.22,177.27,188.91,230.40,240.43
1993-06-09 09:22:29+00:00,L5,239.45,237.64,158.33,180.86,188.88,229.80,239.97
1993-06-16 09:28:38+00:00,L5,248.16,238.37,168.44,190.47,203.08,233.45,247.27
1993-06-25 09:22:24+00:00,L5,254.23,246.99,166.31,187.31,200.72,238.92,254.35
1993-07-11 09:22:22+00:00,L5,244.02,224.80,162.40,187.16,200.62,230.74,244.08
1993-07-18 09:28:08+00:00,L5,241.52,225.06,164.27,176.72,201.53,233.48,241.74
1993-07-27 09:22:20+00:00,L5,244.95,241.35,165.37,182.29,200.92,238.23,245.25
1993-08-03 09:28:08+00:00,L5,241.45,229.04,160.59,182.33,199.43,236.48,241.72
1993-08-12 09:22:21+00:00,L5,246.38,251.32,166.96,185.30,201.83,245.42,246.69
1993-08-19 09:28:32+00:00,L5,243.72,226.18,165.31,189.34,200.54,233.40,243.78
1993-10-06 09:28:23+00:00,L5,247.62,250.86,161.68,178.81,202.89,246.02,247.70
1993-11-16 09:21:53+00:00,L5,248.43,257.37,169.11,191.46,193.90,229.92,248.52
1994-01-03 09:21:32+00:00,L5,246.89,259.07,167.31,190.42,192.01,237.90,244.23
1994-02-27 09:26:59+00:00,L5,233.09,222.53,151.94,179.09,190.32,230.76,234.81
1994-03-08 09:20:40+00:00,L5,250.63,240.25,167.07,191.30,202.18,241.95,249.85
1994-03-15 09:26:21+00:00,L5,244.94,252.06,156.33,181.52,203.19,259.54,247.94
1994-03-24 09:20:26+00:00,L5,258.77,244.01,169.26,194.63,202.23,247.83,258.77
1994-03-31 09:26:30+00:00,L5,241.58,232.80,158.65,184.35,193.02,236.06,243.27
1994-04-25 09:19:50+00:00,L5,256.40,249.13,162.20,183.48,199.80,241.74,257.17
1994-05-02 09:25:53+00:00,L5,238.15,237.77,165.55,183.47,204.66,236.35,239.72
1994-05-11 09:19:31+00:00,L5,253.42,259.07,163.92,185.94,202.80,239.92,253.53
1994-07-05 09:24:11+00:00,L5,237.69,220.60,162.66,182.63,192.13,227.34,239.08
1994-07-14 09:18:08+00:00,L5,250.84,240.42,164.67,189.40,203.97,244.75,250.94
1994-07-21 09:23:43+00:00,L5,250.10,236.32,159.09,180.97,202.63,242.64,250.61
1994-07-30 09:17:41+00:00,L5,247.33,247.49,167.66,181.73,204.06,243.05,248.82
1994-08-15 09:17:16+00:00,L5,43.43,74.47,,180.04,,37.09,42.47
1994-08-22 09:23:17+00:00,L5,240.22,222.32,154.27,176.39,190.91,235.87,240.82
1994-08-31 09:16:53+00:00,L5,246.62,239.53,163.24,184.91,199.51,237.80,246.69
1994-09-07 09:22:53+00:00,L5,244.44,251.74,166.39,185.76,193.85,240.65,246.52
1994-10-18 09:15:31+00:00,L5,237.00,215.02,154.54,177.60,192.57,258.74,237.03
1994-10-25 09:21:04+00:00,L5,245.26,236.55,168.46,191.52,202.12,235.55,244.35
1994-12-12 09:19:52+00:00,L5,247.75,243.34,173.94,190.60,200.25,244.58,239.39
1994-12-21 09:13:24+00:00,L5,228.79,192.90,137.86,174.09,191.61,216.56,231.17
1995-01-22 09:12:15+00:00,L5,242.34,261.08,165.12,179.93,196.48,243.44,242.74
1995-02-23 09:10:59+00:00,L5,243.97,238.20,169.59,193.11,204.50,240.26,244.28
1995-03-27 09:09:40+00:00,L5,247.43,258.07,165.20,184.08,203.94,247.00,247.51
1995-04-12 09:09:01+00:00,L5,250.71,244.13,171.69,197.26,208.66,245.05,251.96
1995-04-19 09:14:30+00:00,L5,241.63,221.25,155.84,174.71,190.07,235.99,242.38
1995-05-05 09:14:11+00:00,L5,256.18,245.88,169.18,187.07,211.42,247.63,256.30
1995-05-14 09:07:35+00:00,L5,235.69,219.36,152.55,175.52,195.50,234.64,235.71
1995-05-21 09:13:04+00:00,L5,239.48,238.25,159.99,181.59,199.45,234.80,240.63
1995-05-30 09:06:52+00:00,L5,245.94,240.01,164.81,186.70,202.29,239.39,246.02
1995-06-06 09:12:43+00:00,L5,244.51,233.46,155.93,176.07,192.19,237.77,246.24
1995-06-15 09:06:08+00:00,L5,246.66,250.72,167.06,186.52,193.41,239.76,248.20
1995-07-01 09:05:25+00:00,L5,250.88,244.15,168.80,186.74,203.79,237.38,250.98
1995-07-08 09:10:53+00:00,L5,244.24,229.22,161.22,187.72,208.21,247.66,247.49
1995-07-17 09:04:40+00:00,L5,246.15,239.50,164.44,191.37,203.63,241.60,246.22
1995-07-24 09:10:09+00:00,L5,239.46,222.79,169.38,187.40,199.30,227.26,239.49
1995-08-02 09:03:58+00:00,L5,245.73,242.93,166.85,183.76,205.30,241.43,246.74
1995-08-09 09:09:49+00:00,L5,241.96,236.11,169.76,183.58,200.94,241.42,243.31
1995-09-10 09:07:55+00:00,L5,242.88,234.95,162.93,185.58,202.62,241.52,242.12
1995-10-21 09:00:00+00:00,L5,244.47,239.95,167.69,185.16,213.94,241.44,245.58
1995-11-06 08:59:27+00:00,L5,247.62,237.58,166.07,195.25,204.07,247.35,244.97
1995-12-15 09:06:48+00:00,L5,227.87,212.06,140.47,178.59,193.43,231.60,231.05
1996-02-17 09:11:43+00:00,L5,248.15,249.76,168.53,189.31,204.90,251.77,250.56
1996-03-13 09:07:12+00:00,L5,243.06,243.87,176.72,191.70,199.36,244.81,243.85
1996-03-29 09:08:13+00:00,L5,255.10,253.95,162.19,191.28,201.36,242.38,255.22
1996-04-05 09:14:50+00:00,L5,252.13,249.45,170.06,190.11,204.86,241.78,252.32
1996-04-21 09:15:49+00:00,L5,246.75,230.09,155.43,174.32,187.02,230.09,245.46
1996-05-16 09:11:06+00:00,L5,259.60,261.52,173.68,190.39,201.06,241.15,257.09
1996-05-23 09:17:41+00:00,L5,268.73,256.69,168.40,182.93,201.05,244.35,266.90
1996-06-01 09:12:00+00:00,L5,246.98,244.87,167.37,191.43,204.58,243.50,246.07
1996-06-08 09:18:34+00:00,L5,251.67,246.16,165.84,182.44,202.82,246.61,252.77
1996-07-03 09:13:43+00:00,L5,243.22,236.85,165.09,193.45,201.54,230.80,243.56
1996-07-10 09:19:52+00:00,L5,246.05,239.79,170.76,181.68,199.23,234.90,245.60
1996-07-19 09:14:34+00:00,L5,249.06,245.09,168.62,185.32,205.87,240.96,249.27
1996-07-26 09:20:43+00:00,L5,248.83,225.80,162.82,183.60,201.93,235.17,248.91
1996-08-04 09:15:24+00:00,L5,251.07,251.72,165.14,190.01,204.49,240.04,251.17
1996-08-11 09:21:33+00:00,L5,239.73,231.39,164.40,184.72,203.74,240.22,241.47
1996-08-20 09:16:14+00:00,L5,249.79,246.35,166.50,188.04,209.02,248.75,251.03
1996-08-27 09:22:48+00:00,L5,46.71,69.86,,,194.50,234.16,
1996-09-05 09:17:07+00:00,L5,249.09,261.77,165.08,182.49,199.69,241.20,249.18
1996-09-12 09:23:18+00:00,L5,233.90,208.16,152.89,176.67,190.55,225.47,235.12
1996-09-28 09:24:09+00:00,L5,246.14,240.89,161.29,180.35,203.02,237.59,247.18
1996-10-07 09:18:51+00:00,L5,241.29,242.89,161.66,180.68,206.88,242.26,243.22
1996-10-30 09:26:11+00:00,L5,242.13,216.94,163.04,181.48,189.96,236.51,243.99
1996-11-15 09:26:32+00:00,L5,246.78,227.93,155.99,183.27,201.68,235.08,248.21
1997-02-03 09:30:40+00:00,L5,238.42,263.62,166.00,187.33,200.89,245.52,240.85
1997-02-19 09:31:22+00:00,L5,244.64,238.44,163.56,183.56,204.84,236.23,244.71
1997-03-16 09:26:11+00:00,L5,249.94,249.80,169.40,184.69,205.19,243.01,250.03
1997-03-23 09:32:37+00:00,L5,248.49,244.21,166.72,190.27,205.22,242.78,249.38
1997-04-01 09:26:46+00:00,L5,243.30,236.57,167.44,186.09,202.57,251.43,244.77
1997-04-24 09:33:46+00:00,L5,252.87,247.22,161.08,179.45,204.59,250.03,253.21
1997-05-03 09:27:54+00:00,L5,246.10,249.32,163.29,181.15,196.13,242.01,246.27
1997-05-10 09:33:55+00:00,L5,239.46,213.03,151.95,177.65,199.41,231.04,239.50
1997-05-19 09:28:27+00:00,L5,239.67,239.97,167.46,183.83,190.26,232.77,240.79
1997-06-11 09:35:26+00:00,L5,235.77,221.54,157.32,173.92,191.55,228.11,236.97
1997-06-20 09:29:33+00:00,L5,243.39,223.36,157.50,183.73,200.27,231.78,243.57
1997-07-13 09:36:09+00:00,L5,240.00,217.37,153.01,176.34,192.84,235.48,240.04
1997-07-22 09:30:40+00:00,L5,239.29,235.24,167.11,190.96,201.45,234.69,239.33
1997-07-29 09:36:41+00:00,L5,246.88,246.12,175.60,189.73,206.69,234.48,246.97
1997-08-07 09:31:11+00:00,L5,252.08,245.64,167.23,187.88,200.93,235.87,252.19
1997-08-14 09:37:35+00:00,L5,243.86,232.18,160.65,184.20,203.31,244.92,245.56
1997-08-23 09:31:41+00:00,L5,216.27,198.48,132.74,185.88,214.15,252.63,218.58
1997-09-08 09:32:09+00:00,L5,243.13,235.62,172.53,178.06,203.52,235.63,243.55
1997-10-01 09:39:00+00:00,L5,243.76,240.17,165.74,185.16,208.21,237.31,243.86
1997-10-17 09:39:26+00:00,L5,258.74,247.72,165.94,185.27,204.09,238.73,258.88
1997-10-26 09:33:30+00:00,L5,256.51,258.77,168.62,186.99,206.01,242.97,256.64
1997-11-02 09:39:28+00:00,L5,240.32,239.89,169.58,183.40,210.77,233.62,240.41
1997-11-11 09:33:54+00:00,L5,316.61,404.30,302.01,187.53,202.92,245.13,252.34
1997-12-13 09:34:40+00:00,L5,252.34,260.76,167.05,186.63,204.02,230.83,250.62
1998-01-21 09:41:20+00:00,L5,233.57,240.31,165.32,192.72,193.64,225.48,234.08
1998-01-30 09:35:46+00:00,L5,243.12,248.99,172.17,187.92,200.18,235.10,243.17
