,dates,mex0469-0000,mex0469-0001,mex0469-0002,mex0469-0003,mex0469-0004,mex0469-0005,mex0469-0006,mex0469-0007,mex0469-0008,mex0469-0009,mex0469-0010,mex0469-0011,mex0469-0012,mex0469-0013,mex0469-0014,mex0469-0015,mex0469-0016,mex0469-0017,mex0469-0018,mex0469-0019,mex0469-0020,mex0469-0021,mex0469-0022,mex0469-0023,mex0469-0024,mex0469-0025,mex0469-0026,mex0469-0027,mex0469-0028,mex0469-0029,mex0469-0030,mex0469-0031,mex0469-0032,mex0469-0033,mex0469-0034,mex0469-0035,mex0469-0036
0,1986-03-13 17:25:55+00:00,116.0921542594429,104.02075064489856,117.09605448052687,120.97319584438009,127.962347012294,134.26647197971118,147.409316522704,133.56106269836957,127.41095659002235,117.92819486939982,112.0886718072487,113.44305108593646,128.5594107418041,,122.02800552079358,116.41741175475883,112.39620203116135,110.68733725328977,103.45513954219908,108.43986253243355,113.82446143953854,122.60605784162925,121.4902832187758,113.54652681164038,125.29238163518497,140.58294013647273,153.40401791977712,165.77742274668861,180.68860544015936,184.18196365051557,191.16166665186,182.77534736504168,176.72976836439952,171.8847725919002,163.9785548294981,159.36684840782777,172.73308888352426
1,1986-04-14 17:25:15+00:00,139.0571667309104,125.86762329899689,131.31686396462015,130.53601001163545,140.84523053657415,158.52486173889557,169.63492304491854,157.35975499625215,146.02412223417357,137.73151137662478,129.29221724320126,139.17005140924476,141.0633685142689,125.58631867718287,124.3881383768191,130.00928570974554,134.85604690988174,137.27639295302458,133.27973251924146,135.0962869565679,137.94427248389997,136.88196183468364,131.74100338357817,126.03806654467184,129.12499416089796,144.62175234455012,154.17300626794355,174.5539420268211,188.6590205230858,196.22656597954216,201.1565370778917,199.12990567595898,185.26246876642963,196.6487595239189,182.8205016580148,176.2688714863667,208.88947762723512
2,1987-09-24 17:26:52+00:00,150.88506743740004,142.88402614627213,139.48193003819796,140.43635196272908,142.88741002811614,151.25384272689746,164.77626601556682,151.83235258912475,145.80611537571787,142.95641374212815,131.33355742520615,129.2390444427635,138.79062815379189,134.22706452680262,125.50560967733956,123.62306471745275,119.67560376730316,123.09400318237297,126.04292296687697,124.3073458318191,123.53927297813632,120.82968199002939,125.06759254538491,121.39848191529984,121.43644710017637,120.06706628219102,133.72626708599063,145.09724670413823,165.03946804779775,187.67577367262902,194.0050252941532,184.2427336150124,178.976022111928,175.1399149709688,164.09501755719398,189.26479051833178,187.5104413877311
3,1990-03-24 17:20:03+00:00,133.11080835954257,131.12413168642286,129.6710863315996,131.59354935927814,134.0056378660317,146.29774261353163,159.06809046267307,150.17915294101957,148.07689627003538,148.21538160951042,150.8338897774604,157.7566824970098,159.61126634211075,157.38977669060648,158.7630266006966,161.90505755399113,169.64007811196694,173.32007938304204,177.30422597953185,175.2142685159482,176.90880238654515,180.10042682502547,184.72078364773495,190.10196483495588,188.77291604202685,173.45289989404014,173.27631788876508,184.26698393128382,204.46499333824397,219.8287316880129,226.91443376127893,220.35375232780106,201.40137791279307,198.84095245254667,190.0181476301847,184.34691920739238,190.5750236135858
4,1990-04-09 17:19:58+00:00,123.55006488380772,119.89690435579092,122.73679237717528,121.20889137660426,125.88611571967415,141.17687735378848,153.05337431213357,142.356683061343,140.53540990269326,144.26694196407888,146.8996124198642,146.06263253505392,158.364567961236,151.75282323611316,151.42582245017684,153.8630537070306,157.60293984668402,160.23096308099343,159.31733401169765,159.33770295890577,159.52228105306392,165.11566662758122,170.19632629200305,177.3743291021902,172.11554601145374,160.328269002252,153.96321955030493,172.21211510787901,206.47532130491322,216.11787413232912,215.0749555524722,204.09142118136475,186.81210245985488,187.95108783074255,186.56105711534934,182.42990362531643,182.77648003706642
5,1990-05-11 17:20:04+00:00,135.8185179950008,129.38430459698844,132.21233104455513,127.34499361941215,135.53209075333172,144.0128236020318,159.90127762450237,162.62778670527388,149.6561954498634,148.03979318424277,149.64939203108455,150.65009403914073,157.02854696901488,155.73188217370082,153.51897741799598,159.07213287197413,159.85225667004107,166.69856162743477,169.38148788115802,171.12572990188033,178.31550554951974,183.76201306290372,189.38555224021994,195.33934722572107,191.91653745325,180.2748931783673,167.9862088237366,182.3516108481922,193.68661900463098,228.17369349512595,214.24039608130337,207.7905533288955,181.0056578667041,186.4880495469638,200.83817044136288,192.8115728184697,190.93701045449245
6,1992-09-05 17:22:03+00:00,140.3965130933799,143.45657090307085,144.98796739914067,143.67823414372828,148.98918581083103,151.49080608302899,159.24763154239128,146.53816465941637,140.25443358334715,142.04128839445218,139.6164565940838,148.07296513377065,153.2986786467508,145.51570273725423,138.39553190408003,132.69641677190813,132.4848115034541,136.96382915646473,142.62683794382593,147.02996430908007,143.06844800212838,144.76778855026038,152.87184723720867,155.63532281440888,157.5940754864909,155.95445139165594,167.9879098901032,179.09518507384524,184.91127585940782,199.13726088177935,208.47649107430186,193.39441150406026,191.4162530119553,188.48038815287947,193.50644251154824,219.34800254830802,200.22626309319796
7,1993-01-11 17:21:24+00:00,,,,,,,,,,,,,,,,,,,,,,,114.87076638420041,130.1313510479286,132.3831719400207,134.29866680747068,140.93573535108956,158.85995001981468,178.1410392858694,182.77681787659662,185.7865969331014,172.40935161038578,157.67274837108664,154.8275233173404,148.33521945323986,157.6981290963013,153.80917366109395
8,1993-03-16 17:22:00+00:00,152.54233235864558,142.31699304558964,141.44625530141667,149.95165417484228,161.390152631602,168.97222959262606,179.29756710156155,160.5860948561504,151.51007619166566,144.0306982253293,152.72557767276427,154.53759689249853,161.78705606239586,158.75009969175628,156.70938795237913,155.8107244827956,156.49251386329888,160.40058116154907,164.05398527096298,170.664028922514,173.91407679905979,183.97776450477983,204.45391371799502,222.56443859850162,209.05904106663706,171.73055845562388,176.32287846882716,183.26470105271545,203.34317641099204,207.63624046943278,196.62255719994113,179.7152839313581,167.48483969170312,174.12077472107586,183.67755045990586,185.63600874848913,180.85166996404809
9,1993-05-03 17:22:15+00:00,141.77788125465963,138.12088089700174,126.35310334133342,129.94806208100502,146.32483957557105,159.35699123330556,168.6868204900953,154.47309569431883,137.4195777241083,140.3098305632173,142.00221509000482,145.1342202367943,147.9169079745427,143.97538528989048,142.13855236748105,149.88955474913087,158.56210978480163,166.57516359502992,158.5026369902198,163.286829212569,174.0878008492263,181.22064428294263,192.49791650793435,213.30835390169867,206.44020891599396,176.19752857771948,178.42419143967885,194.60712476628441,209.2270129220489,215.92799110319075,205.4611665626043,191.95865867858572,177.48557992068731,176.0306311478297,168.80980826406804,167.75503066761223,184.69287709130558
