,dates,nzd0380-0000,nzd0380-0001,nzd0380-0002,nzd0380-0003,nzd0380-0004,nzd0380-0005,nzd0380-0006,nzd0380-0007,nzd0380-0008,nzd0380-0009,nzd0380-0010
0,1999-08-17 22:12:26+00:00,215.07348964804737,213.00034060771415,216.49159755276483,219.39267559215799,220.3841950986306,214.7010043910136,,,,,198.49516013117395
1,1999-08-26 22:06:20+00:00,177.85602261758146,179.78954668654885,180.08203243330172,183.08107854324766,186.97429546393445,176.9582396276331,,,156.7837763808928,157.51150968934428,167.9588710831689
2,1999-09-18 22:12:27+00:00,227.31565851768212,228.55472054842122,220.1519873587379,217.78202158687722,212.2733273458788,220.0842522428385,218.0359177400479,213.2106747037746,195.0596737096027,182.74936193576127,177.5014640481407
3,1999-10-13 22:06:24+00:00,205.2956397533155,211.94321166537796,211.70490867597712,207.46956108523918,202.63518409169114,196.89909110930068,201.04342742012312,196.5524399524682,197.53210137485453,184.33898274767387,180.00796734561513
4,1999-11-21 22:12:24+00:00,198.3445714954267,193.86733319719133,188.66702558764126,189.82251115568903,174.87981953125455,180.37039639668617,173.65698933689842,163.99716822016336,144.30971752186463,161.4919809214786,146.15426497782914
5,1999-12-07 22:12:29+00:00,196.4499217654121,196.66017381303038,198.25016696111075,198.89459829937834,196.2028243512466,188.94685897783586,166.39401161820408,160.93872652208108,166.83241049306687,166.12596666203794,169.4826912638604
6,2000-01-17 22:06:11+00:00,192.2238761873943,191.7027306031266,184.7405812417424,183.40947305348595,182.19978788475532,181.71323720050628,177.9929045370415,172.54354628623975,169.43441798226112,171.60559082716594,176.77912387999504
7,2000-02-18 22:06:05+00:00,,,171.92764224287416,175.5306010722813,162.78660948693755,155.69498105524818,,,142.84246923048485,135.2609032214072,
8,2000-03-12 22:12:09+00:00,224.7638929460822,218.02371062916254,201.0530460251946,,,,,,,,
9,2000-03-21 22:06:01+00:00,184.1766262451369,178.67611190524934,174.68577028827468,175.36684966898483,173.17370364016227,176.03668280144544,175.05971513300966,174.60495975677574,167.34113003760206,170.60747540349712,167.48999811076246
10,2000-04-13 22:11:54+00:00,207.34314115037233,203.5530036695978,189.5650961599534,192.85317162383078,187.93560675760904,193.15004804539078,202.68685355938308,197.0807980614711,198.79363045523624,203.80400747897232,202.84096397583812
11,2000-05-24 22:05:22+00:00,207.2438563560551,209.1179799695365,210.30103003184468,206.59094147262027,209.5203792435266,209.18025647842668,206.9694698677818,211.60149950303855,200.6246538412467,197.1468158024582,199.44344783443427
12,2000-05-31 22:11:30+00:00,173.70821154607475,162.9239567137367,,,157.16327116357144,,,,150.09282407619364,,
13,2000-06-25 22:05:07+00:00,205.1465405564527,196.0745964635021,216.4083998213183,211.29995205285132,196.4537126368014,203.684722403685,205.68514853701845,191.1007473634921,189.9995582072843,189.57890793473882,196.67121029709162
14,2000-08-03 22:10:43+00:00,215.86369375985893,206.8756013996161,205.79819531983458,212.56112835886807,214.3324448359807,206.96121207974605,201.46548989113163,210.57054641440837,199.14407145104056,198.49900428730643,194.1824087089062
15,2000-09-04 22:10:22+00:00,210.45452337139162,207.204763011974,209.6260652281477,213.06992114577025,202.05585327601293,200.9313525009198,201.5389009275587,197.23676875936573,192.81156195864878,196.54941222690792,186.78237414962322
16,2000-09-13 22:04:02+00:00,171.73432719473044,183.92672584573188,170.7606061203943,167.0122541211333,168.1130925350814,159.669838252937,146.66517747959554,,153.58873013631654,,132.23456492346926
17,2000-09-20 22:10:03+00:00,,214.9558758196795,216.03055905827551,202.03228160036036,202.08290942417295,193.18106047066064,174.00897006083835,180.12689848948142,187.7608374101701,180.8813101855389,172.12635751077596
18,2000-10-15 22:03:32+00:00,,,188.35728588662028,185.5778470173389,175.21439820864475,181.1841138488962,164.01347330495167,,,,165.37884139430128
