,Transect id,Longitude - Origin,Latitude - Origin,Longitude - Seawards point,Latitude - Seawards point,Beach face slope,Lower bound,Upper bound
0,nzd0380-0000,171.36616548991327,-42.05983483634608,171.36258893739245,-42.0595778620374,0.065,0.061,0.0689
1,nzd0380-0001,171.3662520194098,-42.05917098392207,171.3626754668889,-42.05891400692696,0.07,0.0673,0.0776
2,nzd0380-0002,171.3663385489063,-42.058507124557984,171.36276199638536,-42.05825014487643,0.07,0.065,0.0733
3,nzd0380-0003,171.36642507840278,-42.05784325825389,171.36284852588187,-42.057586275885846,0.07,0.0633,0.073
4,nzd0380-0004,171.3665116078993,-42.05717938500973,171.3629350553784,-42.0569223999552,0.07,0.0642,0.0729
5,nzd0380-0005,171.36659813739575,-42.05651550482551,171.36302158487482,-42.05625851708458,0.07,0.0663,0.076
6,nzd0380-0006,171.3666846668922,-42.055851617701315,171.3631081143713,-42.05559462727394,0.07,0.067,0.0778
7,nzd0380-0007,171.36677119638867,-42.05518772363712,171.36319464386776,-42.054930730523296,0.065,0.0635,0.0711
8,nzd0380-0008,171.36685772588515,-42.05452382263295,171.36328117336421,-42.05426682683269,0.06,0.059,0.065
9,nzd0380-0009,171.3669442553816,-42.05385991468884,171.3633677028607,-42.05360291620211,0.06,0.058,0.0646
10,nzd0380-0010,171.3670307848781,-42.0531959998048,171.3634542323572,-42.05293899863156,0.06,0.0585,0.0668
