,dates,nzd0365-0000,nzd0365-0001,nzd0365-0002,nzd0365-0003,nzd0365-0004,nzd0365-0005,nzd0365-0006,nzd0365-0007,nzd0365-0008,nzd0365-0009,nzd0365-0010,nzd0365-0011,nzd0365-0012,nzd0365-0013,nzd0365-0014,nzd0365-0015,nzd0365-0016,nzd0365-0017,nzd0365-0018,nzd0365-0019,nzd0365-0020,nzd0365-0021,nzd0365-0022,nzd0365-0023,nzd0365-0024,nzd0365-0025
0,1999-09-04 22:00:09+00:00,163.4133728532522,164.69343477719684,165.61514891245307,162.7627250674733,153.6065631633289,150.56959853671736,158.59008251293633,160.83014371139217,164.33311802898666,172.29567991403331,175.52121261095454,168.99714060269545,165.79277589943518,159.08070817017193,160.23334997939943,165.25777826599983,173.58923303735824,174.99575263167685,173.78493987388626,177.54131409690643,177.61702959329924,174.51504979280156,172.97610412023815,178.9307127018501,173.5957210778433,180.64839409816545
1,1999-09-20 22:00:08+00:00,159.9547420571637,164.85021787712358,160.47108383238094,157.82937873734576,151.3911585271016,150.06054553436778,155.10237762179324,162.02215126403783,163.02082921742556,173.04143918333375,174.555873674833,171.75168131651043,163.87183956785003,158.92742935747026,154.7403566086677,160.69337410614781,170.38482814381632,173.12954948746264,174.8413937165084,178.1275352768182,178.35131804758407,174.7819640563089,175.8620322498642,175.06253806894853,174.11930522696537,168.32429197128326
2,1999-12-09 22:00:09+00:00,158.40426016874915,161.50288679864653,159.79061522944326,155.55724050743544,150.5669687099524,149.22915157867237,153.86079406661227,158.9323825872526,161.30053093711652,172.64354733063817,170.87883077098707,169.98547120808783,164.55623596237467,163.14867738894293,161.26984321111706,166.2443733600304,169.38845891838702,172.62088811108856,172.28428999777054,176.21882121820127,178.00757530104318,173.94327862147694,180.37443529874093,179.60420367701647,176.8364589777475,162.6406960760878
3,1999-12-25 22:00:04+00:00,165.67485400202787,164.05359724805203,160.67426111563228,159.51621107542823,158.61246380012378,159.42935009131867,167.5649387670418,172.09945560169584,169.8185632393876,182.1787898020987,178.67506254989314,179.77904367338618,171.27309055716648,168.37565035258334,167.48192927421033,174.28417565771818,182.48748152348674,180.66265574053625,181.41442705905476,187.86129970320223,190.12972787520656,183.27086727585498,187.48058715655395,188.87720069560615,180.92750600251648,172.95462907640785
4,2000-01-26 22:00:02+00:00,171.8222312784955,173.96135492489682,173.59064399794704,164.1810104311717,161.4811096911573,166.96083805745442,175.13058271788523,179.15068899565492,177.86312797993867,186.84455452967308,183.6030325562266,181.69379617691388,177.82963862036087,176.85637217786947,178.82812964318262,180.47157283538306,191.67642932369012,183.84006112247218,174.00887410206244,189.0842961697418,198.15043166187627,193.3964174654519,193.08664147635477,200.10296068247865,198.29138052976123,177.21164469910786
5,2000-02-11 21:59:57+00:00,161.46667924643322,163.2484728413713,162.47228139082245,158.9286701076114,154.2912943081954,154.66270039864335,161.69672025651803,163.31954840081715,163.20761757821927,175.06214261259993,174.21151508455404,171.6869120009465,167.29306579544738,167.19148905863875,166.412931304594,172.15539919428812,175.8152339007151,176.56032750468998,175.70374697548795,181.79328939755106,182.94195559036908,178.99155417596165,184.20367178256754,189.89810825198776,180.29769557592866,171.6121833724947
6,2000-02-27 21:59:52+00:00,165.1167462924599,169.17413847273704,166.74833300817534,162.21502964454385,157.1248032752926,156.29115023252737,165.1768584018417,168.42873613975712,172.76010254774917,177.38852634081934,178.5163427380181,172.5167506580921,173.3202813763232,166.97677692041876,168.68743200603322,170.39871785773798,181.10885006547304,178.08740956699822,179.03670445712928,186.49369344230928,190.63182329954384,187.0074725344689,188.5423597501004,197.59808215867835,193.59901206706292,180.18381572638225
7,2000-03-14 21:59:47+00:00,156.21389424996693,156.36230157279311,155.63056377722282,149.39058642844617,146.49235076285964,145.9253366602615,152.6261107366535,157.52789999960777,164.33300085288107,168.75239846811263,167.5183574338106,165.29353215423725,161.26807978016652,158.06227176516518,154.86047034541448,160.77890854132812,166.02622383555587,169.0248893265995,167.55824466494687,173.8829177130823,173.53078527612573,172.50085143793967,172.19991768276952,174.23393731498743,166.53242081715732,165.32788670127712
8,2000-03-30 21:59:45+00:00,159.62742375308332,162.67628971000008,163.31471901908822,156.22247838765392,154.5748630797127,154.7761551461116,160.37231263181883,168.9575805086192,171.57127383977883,173.42396439938275,176.42865967883984,173.56638416131022,169.14220302165236,166.26786653390153,163.63767217943277,168.75640466757775,176.01306900352031,177.3113897332782,179.4808898971975,182.44535758103444,177.49542511742507,176.84626478374625,176.6691740874777,184.48905118502032,175.2220959034973,176.44175024637465
9,2000-04-15 21:59:31+00:00,153.89081159302896,152.69262799917527,157.69838411373183,147.61015435988273,147.31958154965946,149.77138416872086,157.56815150091194,161.3255875015306,164.0775098006411,162.48279264046153,168.4652383110863,165.47443755260684,157.34654026284574,150.48756685232127,150.17496347821532,153.07231158039042,160.8721777573943,161.80990571233903,164.098787580024,166.4916520050465,166.08965719693674,164.99024831266937,170.63707016620032,174.4162532292649,168.77776928568517,188.89570370679093
