,dates,per0208-0000,per0208-0001,per0208-0002,per0208-0003,per0208-0004,per0208-0005,per0208-0006,per0208-0007,per0208-0008,per0208-0009,per0208-0010,per0208-0011,per0208-0012,per0208-0013,per0208-0014,per0208-0015,per0208-0016,per0208-0017,per0208-0018,per0208-0019,per0208-0020,per0208-0021,per0208-0022
0,1984-05-08 14:32:57+00:00,165.25314211379643,136.6712485076357,127.57953708452912,110.99625309808572,112.48903193342778,125.1865736512929,136.5932039764616,144.28308778966908,148.04920490472517,171.06078470478695,163.07108223318787,119.33826848052038,84.41292260615099,71.65111385845539,,,,,,,,,136.05807961191857
1,1984-12-02 14:35:30+00:00,168.3996963686164,138.0335825341924,129.42874680427497,117.69280767057481,115.53906541855048,106.6172184135456,103.70433309937182,106.63384515127586,,162.2048741459146,174.69073957150198,137.33544089680748,115.28382226587343,83.42835444227876,,,,,,,,,129.2954275219531
2,1985-01-03 14:35:49+00:00,179.13231919068903,163.07471590977036,160.71025525084528,155.64153182492146,148.3480026899758,125.49747630596377,140.80041411786843,,,,208.6407683646954,161.2175284807936,131.5072535714457,109.68566126875203,56.43055923977142,,,,,,5.6123826244365365,,146.14197531569988
3,1985-03-24 14:36:22+00:00,174.3844845137436,138.00657294049557,128.5920978008051,127.36172383929132,112.83622368443345,109.5661117762267,111.86600292851594,129.63673317856694,,180.03177703312397,166.288206684734,138.83825132666783,117.68214875097351,97.83212908338774,,,,,,,,,140.38168250096993
4,1985-04-09 14:35:54+00:00,155.1292885428768,133.14820261126295,124.4287377573875,104.31811719540858,95.22240761062781,,51.82413813230505,,,123.12230919451373,128.15890817923284,66.12170756801368,23.990028318411632,,,,,,,,,,117.41527290987307
5,1987-10-08 14:32:54+00:00,,,107.37243628103325,71.86756787804914,,,,,,,,,,,,,,,,,,,116.22983356986146
6,1987-11-09 14:33:31+00:00,166.43020852341445,139.75071012653365,136.7306340912387,120.38880928198392,109.20118908889373,,62.43034098830603,97.6204244507392,,158.67653067997148,153.1237363295699,88.91019047614674,55.61720645971263,78.92627574364408,32.31095084907554,17.43478432745995,,,,,7.099137515400589,,117.64364752967565
7,1987-12-11 14:34:02+00:00,169.5733992548897,150.01964944301895,140.24789272740006,125.66370748457362,105.32149801941108,98.23109158543662,67.05911267676358,117.2291279605133,,173.1232104446243,161.77137283677297,74.9664531307253,87.69718007259871,90.03103043614475,,,,,0.8514771668314127,,32.12951329341545,,137.4036021196728
8,1987-12-27 14:34:18+00:00,164.44322392966873,150.21555355091283,142.4134060769062,106.39713838997098,96.37821807575398,,59.06413437619179,65.895581297551,,152.3448214638874,106.51981856833478,88.643853402057,66.58462365949734,,,,,,-0.14741212990127295,,14.327412766875472,79.79850870486234,129.29954031484345
9,1988-01-12 14:34:35+00:00,165.62219260227695,150.85518476387003,146.05627679926215,138.45926361767158,109.54608389427253,86.58649545280645,,73.56625072227735,144.0380082979815,180.8085172664657,100.48180151551878,,82.08020701329751,,,,,,,,24.967279666128558,96.96151649814735,142.11286152277506
10,1988-03-16 14:35:30+00:00,162.1929289346724,144.7486493690709,141.37957851723775,119.60504544269975,104.36954361347193,106.22161431049332,80.00485744658683,96.13599322219191,,129.12074141144134,138.48070669605426,116.18917892868076,91.64705308475232,65.96448972162146,55.810201007654506,37.29211892542501,18.991610878494726,,,,10.957404217392792,72.44618309994621,137.1753288074952
11,1988-04-01 14:35:37+00:00,156.3747846809382,136.20186253154333,130.72024569029412,99.33755354819,,,,,,105.30670998035191,,,,,,,,,,,,,125.21421193501243
12,1988-04-17 14:35:41+00:00,163.61202518549013,145.3226358911727,141.67688211710416,124.01142287080856,107.79332777955176,102.50665531771233,92.89100031429092,85.14468371263214,,139.277729992093,162.3707473197274,116.95242030119593,104.68777317342918,87.38943821106938,60.65710562808521,,,,1.5254937775703175,,23.095808985196236,95.33336671586449,141.6872978182338
13,1988-05-03 14:35:49+00:00,156.72594529337707,135.475453513395,130.7806731258556,113.7445941415605,90.47367605945476,96.82152455116444,78.44302398919578,87.02522621377076,,138.54560609305835,115.37597594190068,104.45652076624228,69.37825816566871,,,,,,16.869878660653093,45.809307490209626,11.82445223578837,,132.12107051753657
14,1988-06-04 14:36:29+00:00,156.44348175386034,134.67341845293265,127.84798540810621,94.81628857821464,59.50305808940868,,11.906189767812897,,,,,,,,,,,,,,3.4717329226895703,,115.0396655788222
15,1988-07-22 14:36:16+00:00,155.48995117503762,123.31178393093039,116.79380714899256,84.44117513101423,39.146659501999785,,16.585014713036074,,,,,,,,,,,,21.73620988403323,14.679164516497817,3.840204429882553,,108.4706887932835
16,1988-08-23 14:36:20+00:00,163.4387505042093,138.9401610449442,127.739140293962,,54.59983838494624,57.35175782226878,45.96333721032582,91.44547562360009,,118.9730461450551,130.70482231596787,124.26464556884747,107.62287946033227,77.49447282639964,70.97093207091619,65.62903791647406,45.716189105867386,,,,,,113.70231985430499
17,1988-10-10 14:36:33+00:00,151.59132141511492,123.63867293214295,119.67589115784773,95.7384854807917,66.63087460478192,46.22942271135837,50.63918041069505,,,,,,,,59.13423625533141,48.83111474075145,45.10900198612299,31.590879221361647,29.30513609298973,47.00612477456176,11.366667330140976,73.44454512415268,121.05010330903173
18,1988-10-26 14:36:31+00:00,160.59832156960243,129.55524184259272,125.00698275014413,113.46929328945532,96.44768901841019,64.88713083124003,63.733460563335164,101.96239436477569,102.85106578556956,120.08792795576298,130.43912680276236,119.76854225135912,72.30826440912736,77.37310032896603,92.29724393531293,52.93262994681766,53.63828555452177,35.52933808255509,37.12639113494078,58.78081820187882,23.345435410678785,83.84253543726065,133.59472760675237
19,1989-04-04 14:35:04+00:00,157.6055375080613,134.74718129651,123.76883643490058,113.94261114373813,88.62522076008992,88.52258125561822,75.41250798923441,90.4524186883659,94.39516034414112,99.59110991900901,115.25255050044026,101.97279187413258,104.06781550494938,91.85266022011939,82.88255890256843,66.16415308475061,47.981255843089826,54.27412903789523,33.763998582725804,50.725069084091274,13.775116202849985,76.23621230783341,129.6307561736072
20,1989-05-22 14:33:58+00:00,153.77761740353515,131.00307228648597,125.52948251746851,103.32309574758183,66.42300497300542,37.12907877445271,,,,,,,,,,44.25102858186449,29.669398336952156,22.629724768416267,23.857450029108996,,19.005730671351053,75.30136899173809,116.8003086833072
21,1989-07-09 14:33:03+00:00,142.8450864843001,113.95080596015124,102.46577651922473,81.13715132208912,29.643365208654636,8.273686931898627,,,,,,,,,,,,,,,,,103.24144537830892
22,1989-07-25 14:32:44+00:00,152.6140679783777,121.43016086909864,107.45343060152572,75.20735095105462,,,,,,,,,,,,,,,,,,,102.30225559805007
23,1989-08-10 14:32:22+00:00,156.55433287376718,122.07408531707983,119.1990964018548,98.41538015428397,50.02393074882556,36.41144058291546,,,,,,,,,,,,,,,,,110.20756295059401
