,dates,per0208-0000,per0208-0001,per0208-0002,per0208-0003,per0208-0004,per0208-0005,per0208-0006,per0208-0007,per0208-0008,per0208-0009,per0208-0010,per0208-0011,per0208-0012,per0208-0013,per0208-0014,per0208-0015,per0208-0016,per0208-0017,per0208-0018,per0208-0019,per0208-0020,per0208-0021,per0208-0022
0,1984-05-08 14:32:57+00:00,166.08889221896524,137.50699861280452,128.76351640018493,112.089157081768,113.43621538595242,125.97589319506343,137.54038742898626,145.5747015885663,149.3408187036224,172.35239850368419,164.16398621687014,120.52224779617619,85.50582658983326,72.66595327187464,,,,,,,,,136.5654993186282
1,1984-12-02 14:35:30+00:00,164.7859728275957,134.41985899317172,124.30930512116235,112.96716919385548,111.44351207206039,103.20425729147053,99.60877975288173,101.04899967878939,,156.62002867342812,169.96510109478265,132.2159992136949,110.5581837891541,79.04026157103938,,,,,,,,,127.1013810863334
2,1985-01-03 14:35:49+00:00,175.74110351379676,159.6835002328781,155.90603304191455,151.20686517052388,144.50462492283123,122.29466150000997,136.95703635072385,,,,204.20610171029782,156.41330627186287,127.0725869170481,105.56775651823999,52.31265448925937,,,,,,0.8081604155058155,,144.08302294044387
3,1985-03-24 14:36:22+00:00,177.86601918004567,141.48810760679766,133.52427191139975,131.91449994137866,116.78196297290916,112.85422784995646,115.81174221699165,135.01728675376108,,185.41233060831811,170.84098278682137,143.77042543726247,122.23492485306086,102.05970689246885,,,,,,,,,142.4954714055105
4,1985-04-09 14:35:54+00:00,160.73716432225288,138.75607839063903,132.37322844483697,111.6514932145927,101.5780001605874,,58.17973068226463,,,131.78902630809498,135.49228419841697,74.06619825546315,31.32340433759576,,,,,,,,,,120.8200546330657
5,1987-10-08 14:32:54+00:00,,,110.28323479267054,74.55445881186819,,,,,,,,,,,,,,,,,,,117.47731864627744
6,1987-11-09 14:33:31+00:00,165.97968801644006,139.30018961955926,136.0923967063583,119.79966708055586,108.69059918098941,,61.91975108040172,96.92416548541513,,157.98027171464742,152.53459412814186,88.27195309126634,55.02806425828457,78.37921512803231,31.763890233463773,16.956106288799656,,,,,6.460900130520196,,117.37011722186976
7,1987-12-11 14:34:02+00:00,167.85800441425025,148.3042546023795,137.81775003649415,123.42049884681433,103.37738386668636,96.61099645816601,65.11499852403885,114.57806320679776,,170.47214569090877,159.52816419901367,72.5363104398194,85.45397143483942,87.94805098679683,,,,,-1.0926369858933085,,29.699370602509546,,136.36211239499883
8,1987-12-27 14:34:18+00:00,162.0112274143875,147.7835570356316,138.96807768025778,103.21683525460321,93.62195535843524,,56.307871658873054,62.13704122848,,148.5862813948164,103.33951543296702,85.19852500540858,63.40432052412957,,,,,,-2.9036748472200067,,10.882084370227055,76.35318030821392,127.82297100199413
9,1988-01-12 14:34:35+00:00,163.9573689408019,149.19036110239497,143.6977766121725,136.2821865218965,107.65928374460081,85.01416199474667,,70.99334142727045,141.4650990029746,178.23560797145882,98.30472441974372,,79.90312991752245,,,,,,,,22.60877947903891,94.6030163110577,141.10207572830808
10,1988-03-16 14:35:30+00:00,159.83962952495403,142.39534995935253,138.0457376868034,116.5276539069142,101.70247094912446,103.99905375687042,77.33778478223935,92.49907595262718,,125.48382414187661,135.4033151602687,112.85533809824642,88.56966154896676,63.10691186696345,52.952623152996495,34.79173830259925,16.491230255668967,,,,7.623563386958448,69.11234226951187,135.74653988016618
11,1988-04-01 14:35:37+00:00,157.301607102797,137.12868495340211,132.03324412126074,100.5495520998515,,,,,,106.73907190504276,,,,,,,,,,,,,125.77692554828384
12,1988-04-17 14:35:41+00:00,168.18146756271776,149.89207826840033,148.15025881817664,129.98684751795238,112.97202914040975,106.82223978509398,98.0697016751489,92.20654920471121,,146.33959548417204,168.34617196687122,123.4257970022684,110.663197820573,92.93804681198864,66.20571422900447,,,,6.704195138428296,,29.56918568626871,101.80674341693695,144.4616021186934
13,1988-05-03 14:35:49+00:00,161.4149413229836,140.16444954300152,137.42341750113152,119.87635818027672,95.7878715596755,101.25002080134838,83.75721948941651,94.27185644134448,,145.79223632063207,121.5077399806169,111.09926514151819,75.51002220438494,,,,,,22.184074160873823,51.12350299043035,18.46719661106428,,134.96796096408337
14,1988-06-04 14:36:29+00:00,162.3685192717997,140.598455970872,136.2417885585203,102.56441456321227,66.21810060973996,,18.621232288144178,,,,,,,,,,,,,,11.86553607310367,,118.63700978614253
15,1988-07-22 14:36:16+00:00,155.73326068376656,123.55509343965932,117.13849561969188,84.75934910396745,39.42241027855924,,16.860765489595533,,,,,,,,,,,,22.01196066059269,14.954915293057274,4.184892900581875,,108.61841242358321
16,1988-08-23 14:36:20+00:00,162.25972005582204,137.76113059655694,126.06884715874672,,53.26360387677402,56.2382290654586,44.6271027021536,89.6233376579107,,117.1509081793657,129.16301326807684,122.5943524336322,106.08107041244125,76.06279299621512,69.53925224073167,64.3763180650626,44.46346925445593,,,,,,112.98647993921273
