,dates,usa_CA_0164-0000,usa_CA_0164-0001,usa_CA_0164-0002,usa_CA_0164-0003,usa_CA_0164-0004,usa_CA_0164-0005,usa_CA_0164-0006,usa_CA_0164-0007
0,1984-05-02 18:13:39+00:00,219.86115705113434,211.51734823349722,208.8632870209584,194.3034012109081,180.85078066635992,209.20792502472452,205.17421504242563,199.89292071648921
1,1984-05-11 18:07:47+00:00,218.70011970858312,207.1459783457554,205.08442556997286,196.1762298003076,184.71579386487858,207.9581245681287,191.621277087271,198.81036620832376
2,1984-05-18 18:14:11+00:00,225.43074660835487,214.64634015984805,214.77043945127076,195.46250935851188,200.49732831165372,199.5661712212638,208.0819034364801,205.3982576650982
3,1984-05-27 18:08:14+00:00,211.13106150936534,203.17178302554788,203.03182455325313,202.13205900650732,195.73892983534844,205.70302529221053,198.42556000192772,201.9252395614023
4,1984-06-03 18:14:34+00:00,221.08775056360375,221.31344053871936,222.77184803309987,209.36968082171575,191.81102315455428,202.09834001869194,194.94885450169932,212.91901166305365
5,1984-06-12 18:08:33+00:00,222.38103210989433,215.9505673084541,216.34641305338357,215.91625021223354,199.45901465772775,220.02303346562394,210.33730079584413,205.85176524272907
6,1984-07-14 18:08:58+00:00,207.7657235775186,212.75703355610398,216.86188294368134,222.05554877321393,208.62519137795854,220.72915289472522,193.5901506030348,203.10068398959714
7,1984-08-06 18:15:57+00:00,222.65717152143466,208.51015932548117,216.66179558645098,226.08559346699096,222.93266441839248,223.83148431114518,219.13998194322116,215.17454458463223
8,1984-09-16 18:10:24+00:00,216.31084171843747,217.4026660593733,223.16027602472298,226.63431482616085,218.28062134079008,214.63758457241696,211.2170782549527,224.73049418962344
9,1984-10-02 18:10:24+00:00,217.7359113035012,213.6691521499531,222.9756869351428,230.13319455560128,217.6303758909759,222.05704566395684,206.1423688971187,215.55462868376685
10,1984-10-18 18:10:21+00:00,225.04897629250866,218.6586452785616,234.23855747210925,233.06556897296383,224.92929200376918,225.0814404234006,216.28669493052428,225.4928530346179
11,1984-11-19 18:10:10+00:00,204.15518589592745,208.2268704360692,222.34929953622583,215.98014706877998,212.48747864497594,214.30073384773698,213.71447736257142,216.33519790513455
12,1985-01-22 18:10:40+00:00,208.4373127269819,205.80244576465475,210.9144395803251,208.27762425119315,208.7071386359856,211.32409843246703,204.50287068638534,199.29933313689483
13,1985-04-03 18:16:50+00:00,221.44102167068866,211.23090429088006,217.86950697506737,221.62605157762638,207.18139732620304,206.76829220220014,198.98423750605346,196.12144137822133
14,1985-05-21 18:16:35+00:00,216.72968078555076,222.52488623726435,237.71069326223397,242.3244825448913,221.5620118189857,236.80264476091637,205.89051068610743,217.10137130123266
15,1985-08-02 18:10:04+00:00,222.57063695470572,218.93829463177678,237.4749331540175,244.76848275515417,241.0770357424585,231.09901362532318,221.8456663254963,232.49961399787506
16,1985-08-09 18:16:11+00:00,217.18507934769454,215.2123038913712,219.4388357654435,243.87200991499932,236.77010601614947,233.7475923616928,225.0723712840725,233.04942543230567
17,1985-08-18 18:09:54+00:00,215.6228084795107,226.14570251025216,236.1342112254862,253.89688652348002,240.49190426998547,239.72879427249904,225.72243588435077,234.19490041523062
18,1985-08-25 18:16:00+00:00,223.24233102277796,218.0753220730477,229.9956687098115,252.65986926672412,239.3890633549824,238.56029237219246,222.41756567116246,238.07014002338832
19,1985-10-05 18:09:21+00:00,220.54772067471774,222.62767111440132,227.9003779581911,245.18541067838248,239.2676991829466,238.1617298705626,230.89797275187334,239.46225407064628
20,1985-10-12 18:15:27+00:00,213.87942922656998,219.82494117533165,232.76843975040737,247.97288816740428,238.81415070696107,232.30142895357773,230.96020241161239,239.70118464114654
21,1985-10-21 18:09:10+00:00,209.78256073956797,206.86411671254078,211.73778512132768,225.3981868888921,215.86082255742113,219.74027163061345,215.6043558813491,214.97378906295134
22,1985-12-08 18:08:22+00:00,216.57210320958265,213.22859161980463,218.0944244065799,226.47921294505318,217.9270747864746,201.27278435187077,220.55547687867403,212.0472124491786
23,1986-01-09 18:07:47+00:00,200.36371606240215,203.22347587352772,203.2617807931704,210.8745144960242,203.62690502032476,214.72962473040158,205.85798156682307,210.45641377161866
24,1986-02-01 18:13:28+00:00,186.85255191840665,182.4691444022082,185.80620844252277,179.78282009076298,200.3088169928196,197.3355718412057,189.87164998569367,197.16900218273958
25,1986-02-26 18:06:42+00:00,190.09283890129277,196.19502738283856,200.1216919828714,198.27251187568334,195.37436778528172,206.71561933703433,209.33676072880482,200.13161525664398
26,1986-03-14 18:06:23+00:00,199.03252031425777,207.03483652605368,206.30216369591517,206.8822494064241,197.03785380363502,208.75783544407645,212.19647747767027,208.34349800026308
27,1986-03-21 18:12:25+00:00,221.20203366561128,212.3470916900415,216.32347170315853,220.30287337304642,208.0757390543749,216.67228974156998,223.93670613344617,219.53146354034266
28,1986-03-30 18:06:03+00:00,216.9275584196358,208.86751311802507,210.1481495267464,205.02311535638856,198.91356754824685,205.136041947418,205.1855512233811,210.94724604618304
29,1986-05-08 18:11:19+00:00,212.93585895387028,207.9703382467441,210.85383053868333,211.61395721046324,193.00657718752083,209.1102648005483,210.54867791496835,219.08870396158414
30,1986-05-17 18:04:53+00:00,214.61370545767707,210.06689269851893,220.1099232983958,209.35513267961306,196.88025666705528,217.58595991907728,207.2558627747817,213.20164440421132
31,1986-05-24 18:10:52+00:00,227.70179930102933,227.95830824873454,217.1442859667442,220.7114387094281,203.08801142528057,223.14282314494884,208.7914930143865,219.8108821557984
32,1986-06-09 18:10:23+00:00,218.78624849998153,212.32832645929147,209.9246166717961,215.2290559713888,199.16879192759578,212.1415100472361,208.34413053838455,209.1389552755042
33,1986-06-18 18:03:56+00:00,216.4908005740306,206.64037701520562,212.27530590939352,219.51969879822897,201.1494668197009,204.5763077773122,218.45557366166622,221.2075974068419
34,1986-07-04 18:03:24+00:00,212.76530764018796,212.37566827345412,202.63919228911053,218.19532613216927,197.74414567287303,217.9021211566207,206.9841909142586,214.05170184438734
35,1986-07-20 18:02:51+00:00,228.07890458213194,224.60422234190045,229.06310821336027,229.4980938745043,218.29624997679514,214.51911599557786,213.33173962558942,211.018626226314
36,1986-07-27 18:08:47+00:00,207.90070130719968,213.4712247323208,221.40489991948127,229.03325938343946,208.50395559030008,216.26863866958684,204.65133729047434,216.0386231757819
37,1986-08-28 18:07:36+00:00,206.16693474289102,208.28386398573605,216.15637963304266,221.8788354185249,209.0498042476321,217.44115517507882,217.28913051213212,221.53448084318262
38,1986-09-13 18:07:04+00:00,212.27307845287012,212.9170667925503,218.66183004705678,235.9949237435376,222.4405984510868,232.10200095281337,214.33394202607394,229.98345024216374
39,1986-09-22 18:00:36+00:00,214.2412005871432,212.70740775737926,218.8599692819081,236.25499723555205,223.5677085592131,226.85408554890813,218.02999100970604,219.12439885685146
40,1986-09-29 18:06:34+00:00,225.2816059790752,219.43509017028995,231.93620790886257,237.77975014077452,231.28112886346668,232.22405731732096,221.75991394444617,224.52785132998955
41,1986-10-24 17:59:33+00:00,205.74877482772493,208.46520335231475,216.98659308217938,223.9727581287344,210.56895198184606,220.93863486837665,212.03880172736496,222.57338359179997
42,1986-11-09 17:58:58+00:00,220.50844140916976,223.60639530337963,222.33847436829714,228.04155847460427,218.14550374958608,218.74564060584925,204.35389010772116,212.9433877943005
43,1986-11-16 18:04:52+00:00,209.89957714572816,210.77567949432307,216.93810895865434,221.53279946827172,216.81670475533159,219.16882951041566,210.01628212124896,212.75360765562243
44,1986-11-25 17:58:31+00:00,212.86146398027574,208.9347913567209,219.52224743583554,221.44738473664148,211.71905945458505,208.72125782937098,212.4881959155353,212.96606519746305
45,1986-12-27 17:59:28+00:00,192.2313649896573,190.78746446940792,194.94888845571572,207.04432807451877,203.9935730564233,204.99494414172278,199.4350197897993,201.14119321964006
46,1987-01-19 18:06:18+00:00,216.68161097633586,215.21644892261145,212.1347929956684,210.27562900715097,199.1133787146727,201.54847492703547,201.1295183751235,197.17557615621888
47,1987-02-04 18:06:51+00:00,224.9184760191852,223.71832851657078,221.199041708776,213.95016076684445,206.39787716657634,208.53661091335002,210.03293784722229,201.21386843089695
48,1987-02-20 18:07:29+00:00,220.0910103724135,215.32877355156825,223.44016287905995,217.01320998971755,201.62020621463654,210.88027934069828,204.6889969839086,200.02815568317058
49,1987-03-01 18:01:39+00:00,224.27395251453632,216.083061088838,219.06487818985462,215.71912325682624,200.61720054910148,210.52718377342984,197.86383172265934,198.36282563178275
50,1987-04-09 18:09:14+00:00,216.19891919709858,214.65363454978686,212.1949265087684,208.6535790004561,187.84782060685095,210.52368927006233,200.4068270381717,198.3695877782489
51,1987-04-18 18:03:20+00:00,224.2440944170054,222.35601990297516,216.05492931383083,205.8452877632152,192.24667892628437,,203.7446600256579,195.9772586193682
52,1987-04-25 18:09:44+00:00,225.23855629613715,222.6172627759882,209.7175358055284,201.15151217677578,184.8498035592238,191.52500435549933,196.36160287709018,194.31732555523982
53,1987-05-04 18:03:49+00:00,223.8142152918283,225.0844874234097,222.06283971297307,208.38982342517485,193.09612676130513,203.38204221479765,203.7460437510804,195.274284502238
54,1987-07-07 18:05:19+00:00,214.91042140874305,221.35288988281013,220.06451554432095,226.99776611592736,197.26333273386794,217.0363138262288,220.68170270107422,213.7708630722134
