,dates,nzd0306-0000,nzd0306-0001,nzd0306-0002,nzd0306-0003,nzd0306-0004,nzd0306-0005,nzd0306-0006,nzd0306-0007,nzd0306-0008,nzd0306-0009,nzd0306-0010,nzd0306-0011,nzd0306-0012,nzd0306-0013,nzd0306-0014,nzd0306-0015,nzd0306-0016,nzd0306-0017,nzd0306-0018,nzd0306-0019,nzd0306-0020,nzd0306-0021,nzd0306-0022,nzd0306-0023,nzd0306-0024,nzd0306-0025,nzd0306-0026,nzd0306-0027,nzd0306-0028,nzd0306-0029,nzd0306-0030,nzd0306-0031,nzd0306-0032,nzd0306-0033,nzd0306-0034,nzd0306-0035,nzd0306-0036,nzd0306-0037,nzd0306-0038
0,1999-08-21 21:47:20+00:00,244.53802406784064,244.98634237694387,251.81011369397729,239.1614037823434,216.42956391116655,214.4460155325565,229.8855637290768,234.50163221271157,234.54778906492825,239.07422242893335,244.89590606748908,243.055321414469,230.91741615569603,217.80753228485935,228.51611968361084,244.90902038325402,240.97960644996374,225.62226748597635,223.9118528229186,238.01153681024738,229.8593131601761,217.91681461675526,219.8053504616399,,,218.08558640243876,212.95076955367782,215.35492460219743,227.93370945367903,233.2562736309028,233.61522330688376,214.2936779339822,220.84692004639012,227.61088300595347,226.08165942859773,227.07965425001305,226.76357764102835,223.716269693603,
1,1999-08-28 21:53:35+00:00,257.342520083376,256.7236003106831,256.8218410118183,245.20271710802083,230.1648684562875,221.58644103146034,229.7417753132667,216.34727275600744,219.65281847421068,224.59378777227002,229.3800773431232,227.70306160750957,222.22080435764911,,224.7374892443194,,212.65432275990395,205.85149889918966,208.76532849115435,214.6554216311929,212.50512470646697,209.65712802108646,201.2072046644791,,192.5204063060244,199.9712156101759,204.1017179320165,209.30196630002283,214.75314614159117,216.5366323484855,212.53371359584747,201.79627809076422,205.41341414843913,199.92594382470372,209.36163919385552,202.92646345604396,200.92615662118695,195.10939514421216,
2,1999-09-22 21:47:24+00:00,,250.52949534941652,270.238976198549,,245.8206815058633,233.7075743805037,243.56926080620107,,222.64504216067817,240.7284249449019,,,,239.92433429764296,,260.11245788194867,,,225.3831051360634,233.92645548829117,,,,291.0693308697695,,,,,,233.5076316059813,,,,,,,,,
3,1999-09-29 21:53:40+00:00,253.34382121127172,,,244.75528048789897,,,,229.3980752363909,226.68780792518567,,246.22887027543322,246.11174853505912,238.51679148843954,,241.73455971217948,,229.26043576052095,222.301478514117,,,241.6438090319974,241.64864464956034,250.63681248444,,208.08736485856778,231.8129655201247,223.6727471658002,232.97976392122158,233.89917351739638,,244.09907239939082,221.77820195385655,230.7740075293486,232.25482910023092,232.3854895800181,220.4616036395324,221.6232386386536,229.12430207360302,235.5887357681959
4,1999-10-24 21:47:20+00:00,,259.3321826960271,252.77893976180627,,280.6248981821884,262.25097677499707,250.27233494234142,,,253.53333207531327,251.89786846849867,,260.5347074057218,254.7236619909141,248.7108231890558,245.99987762220653,238.2315082856322,,231.13381556653493,252.45651572299877,,,,278.5855470729357,,,,,,266.23138081089945,,,,,,,,243.11211735869807,
5,1999-11-16 21:53:32+00:00,,,,,,,,230.12583682938055,,,,253.8595801750597,249.79662255364022,244.8620718189391,246.87671718246978,238.93311548123359,236.05762672790004,227.18447186763518,233.7475960379834,239.7230890191268,235.18054262487982,235.9916571805269,243.13939869892067,,235.58207761688845,230.15877016724463,232.50978869781244,233.53713113603325,243.5325927502357,,246.80861190734927,239.407157755989,229.51992258289542,230.27550995966928,228.97611661087706,215.73930436574523,207.077823333748,,
6,2000-01-12 21:47:18+00:00,273.48809916679465,264.8170231327939,259.5660593546403,253.53652230283433,,,,,250.56999252604885,264.3475237723372,270.61029715808996,269.24201271609695,266.65646278176433,286.33697573774054,,265.54765942825253,253.16536925529294,251.29214398777745,249.10782259703223,260.30179880753553,269.80024927678164,259.7696144291646,259.5598815242048,,226.52511933547123,248.83569503079758,,,270.92057583303773,272.70631924312625,277.9429068025826,262.7973842306305,252.10527818718418,253.2409255943017,250.85075125614136,243.79739070927533,235.5202230891875,241.93393884546822,255.01970553013794
7,2000-01-19 21:53:25+00:00,280.07595330304434,271.8960094586969,261.359798486971,,260.0591381948243,263.85553021679755,260.9709398423216,238.56151144410032,269.8151810020453,265.4445962876239,271.18990035323986,276.14555892000044,265.0323626260442,258.73367643812765,267.20544419909334,234.72468931617837,218.66257430890929,252.03737734387104,229.0669779100102,225.16176977519717,233.65406529540542,247.31700629669473,,210.57970570475774,215.93960797441795,,,,,277.0244213989164,268.26809575704874,,279.5530147594407,,,,241.2286734251599,236.86856814060212,237.94818598951045
8,2000-02-04 21:53:25+00:00,269.3401471171801,260.2307711998731,252.16002328425833,244.6854205378651,240.16332583662597,245.9974594641128,244.20875037173096,247.5116480522007,247.9578466904352,255.03982678015063,255.28485421965797,258.8422001095025,254.4197157303695,249.58370838141917,249.46929281760754,242.26082153131924,238.63560054134837,234.80704567961428,242.6344549891653,248.02658524318542,240.6785218646132,238.19367959075507,236.5815297874911,,249.9022372821894,258.22682219737703,,,,257.20090531760115,257.29974637891274,,256.0846949904001,,,,,230.19904590366073,249.07332117729868
9,2000-02-20 21:53:17+00:00,268.34851007875426,257.227726938732,248.25737296333315,240.72260983227616,243.4371108854469,243.20411654061965,239.97937615267094,244.8366134452019,249.5653904505016,257.6454777452914,261.3390862886199,260.96540036265225,255.25446186908854,260.19598523780627,258.97560338513057,257.51892169659754,247.90889724278927,238.25249806216348,239.15083974452105,248.82881480082307,242.5324351981743,229.99123256421885,233.41296848512962,240.00749745646627,246.7083905534564,241.17550419100934,,,253.6505557846944,250.64517452018023,254.4753027767973,,241.8401193310664,243.01626465694355,242.54287138043847,,223.18837997127727,234.2102583040247,244.46764221828047
10,2000-05-03 21:46:43+00:00,,,,,,,,,,,,262.4635654535857,247.74249775179166,240.06031243467157,266.6007799633102,273.44361511488154,244.97542438515342,,220.42091149836827,227.94074697849976,,234.9132018250414,221.34039120384807,223.3464564694205,228.22935702526848,211.96403287278204,214.24457981754696,209.60861256380232,220.69296358842576,221.10758887877734,231.5666613711649,211.84349625423812,213.8932412602857,208.33139598895806,214.24732619983195,200.72207467618082,209.73481919331314,214.18995012776654,219.74533315880709
11,2000-05-26 21:52:36+00:00,271.1638067813311,268.21401526870676,260.78567522585547,260.65128375024244,261.0889862284343,259.0282814146188,252.63355825568797,253.53423668328116,259.3806551475876,262.758585475804,265.4789616275548,267.6837525623579,254.8392964275346,254.3625202142909,261.3681417663275,254.70242500842278,242.6602542863322,237.67383567203018,235.73832006963303,247.787909449351,249.41131756003855,248.55548996193338,247.1119678402469,255.9289383508206,,234.70071856470477,216.41489908771396,242.68178205038805,241.15170959353418,242.02661777421324,248.03206218883864,244.9235304842632,234.91979529050317,234.37871742065792,232.95367129875672,233.04297758147808,,230.04192430477437,
12,2000-07-13 21:52:07+00:00,263.6459530657138,250.47418651668448,257.5216222242823,257.35807709178073,240.49607375333915,209.06389159997036,209.55605224226065,231.06704559224727,229.89270176556244,234.9599245560688,238.45196239578854,238.0548145278093,225.18645663148789,213.63285120426508,219.57716391141406,226.55020615669633,206.4828250140614,203.93102555892654,213.77992853179586,231.39448287881066,223.73912527567188,209.9297980895738,189.3713451836719,190.53680294661604,206.30889541060162,185.2367954236372,204.17738700362844,214.7140692167167,220.63025269678408,219.53108904655994,222.65129545862834,223.28224187074716,215.9572291169822,212.5873554399455,213.83267801257173,223.28584143883162,219.94323863023078,222.53918954205895,252.8938394901757
13,2000-07-29 21:51:50+00:00,277.8693949106396,273.30613021524675,283.55203109333775,287.0748038442298,259.22757358893375,,233.71465083848676,256.1517700604831,262.5197164605233,243.96564699005228,238.22167703174654,264.3186893456849,,238.48614116996168,245.4569732477305,251.21580647348935,223.39401811458475,200.31534359944084,227.84013724014653,238.36304062743818,,,211.99826785560893,,,,,,,241.8688337116742,,249.82537696727277,,,,,,,
