,dates,per0217-0000,per0217-0001,per0217-0002,per0217-0003,per0217-0004,per0217-0005,per0217-0006,per0217-0007,per0217-0008,per0217-0009,per0217-0010,per0217-0011,per0217-0012,per0217-0013,per0217-0014,per0217-0015,per0217-0016,per0217-0017,per0217-0018,per0217-0019,per0217-0020,per0217-0021,per0217-0022,per0217-0023,per0217-0024,per0217-0025,per0217-0026,per0217-0027,per0217-0028,per0217-0029,per0217-0030,per0217-0031,per0217-0032,per0217-0033,per0217-0034,per0217-0035,per0217-0036,per0217-0037,per0217-0038,per0217-0039,per0217-0040,per0217-0041,per0217-0042,per0217-0043,per0217-0044
0,1985-03-01 14:30:13+00:00,186.2577916699347,173.5111435116779,181.06827106140733,200.12745003364523,218.5294632843552,227.17783312957405,218.312450876453,203.4040688158023,184.02189520758336,178.0356236979674,168.58378061569692,153.01572293644878,153.28280596239466,162.64394106238115,174.6467583109283,174.69738966545205,175.53299115775485,154.31033298473554,147.2790226139383,150.95205737994684,153.7295631632259,161.84425689083454,172.69027052755357,167.19888994641724,165.526662909892,154.8210959581491,155.63174333233002,158.31661414556385,170.25711869107732,175.41465164153618,176.0449171427435,178.838442156139,166.60582140497752,154.09969962623458,156.69689878470035,174.01579223160715,175.1662789744301,153.91486131792024,154.6520190210483,168.83326421886593,175.67742176318293,180.05393587622083,178.95688839992337,180.69136444727516,179.96226427231878
1,1986-10-30 14:18:50+00:00,195.1170574164004,176.78380108826795,182.83379717940085,202.2641864199677,226.88566104272553,231.06309450565803,222.78904958376816,205.54131633701772,188.06522196770885,178.96775753183687,163.879503462352,155.77018016474588,151.19925962078477,147.22518294451254,163.93999661655633,176.1324259893052,172.80114226519314,151.74338727622674,175.13254871925218,167.448098910354,154.41672626504223,162.83419115618662,169.67210488751354,171.3476560266424,167.76910219657086,159.289480563664,172.70493803023254,166.91782327866287,156.22635866788707,175.62794884967238,177.38370118282293,170.01448420249008,156.42377060899113,163.92857539315384,165.75297586406907,160.3914012634734,155.92848370647374,152.2457749214873,156.18207741454466,166.35160744007484,176.65761216214256,184.5121104600176,173.02829215760144,173.50084919130123,171.35763855180127
2,1986-11-15 14:18:13+00:00,190.8051640460345,183.77677646789255,186.77276955629236,201.84577732041024,220.1782733843021,229.38930712015647,224.0332221802003,206.29747089555187,191.94797724751234,174.69348627020176,166.8965710313681,158.6049255331765,148.6900084086698,143.43260515551225,154.765157498849,179.64010114855122,177.63080057153408,178.11065774767894,169.67440863801377,165.80908655132328,164.8949035243895,170.22955834195722,170.01773222226024,161.71737569907785,176.79016380004398,167.09359088730562,169.0942160683737,162.61833959804306,155.1641380072558,179.73526177662396,174.88136083234053,163.65128537665686,167.0536740839686,162.8174683282549,165.32734414715594,164.45320575278203,159.93477074514658,152.32470592620206,156.96785701976287,169.2039854075496,173.2349636884385,176.4832380358099,169.94900355611176,170.2967640749371,167.35792593592618
3,1988-02-06 14:29:16+00:00,203.56855498598628,194.2045827727951,188.2508222966742,212.72370391430528,229.41180021881414,232.08689076878707,225.32838699907,212.77863882457223,201.64947525444737,186.3707736840747,173.93240525699562,172.87370492849112,181.56963320570253,190.1764750429818,193.64357634860465,192.12182872496294,176.96920319043386,175.11599861687972,206.31117180815232,213.67860593798815,216.19904104904916,216.07982402977825,176.87237705512837,157.63560149262457,195.96846422945362,207.76122608882636,199.22320294141358,156.46299514237134,153.73573941398493,159.54121315002382,198.0154975715898,195.59246671382547,200.89985005522965,195.26188395954324,192.0788669567017,183.19246723769817,163.51907400861845,154.13898670356474,159.58464340280494,187.85371068873806,189.82208977768403,185.16210803302312,182.20900548536954,174.23702431794416,173.26526637402898
4,1988-02-22 14:29:30+00:00,212.09380250012046,186.50714870056183,184.75650314597743,218.10583158064293,223.71332409231468,231.43123578296638,221.9942077827408,210.24923097491123,222.26825670619766,203.21245654422808,186.53243207984053,178.26616841906088,170.863541775445,173.64475152895304,195.01420755970682,203.05200237419962,193.90706429879887,191.2733329738791,202.91743957858276,216.9985183215526,209.54720854960428,223.88648288119546,198.34925029130946,194.87741454830885,182.48756973162793,198.6295286333066,201.14085933087011,171.2337907718773,147.89765730158126,157.25575802341845,188.56821158409304,207.7077692421214,208.04270909702305,197.5353370929479,181.70979738089255,183.77840162790446,173.09671015189883,155.2698145141592,162.47514680792256,191.16052831488918,197.99967988773923,178.59118978235634,176.93359559262757,181.25753680788813,178.93295739386676
5,1988-03-25 14:29:47+00:00,,,,189.45003287671832,,,,,,,133.1958119639289,172.0660484656468,176.12764554153975,174.12265003280712,193.81406829032267,199.4013823795275,194.23605175486534,186.5386054976381,176.33149839433932,173.19541009994694,187.17128591757682,202.98775165227417,201.0619323679137,199.15593558201934,192.29432910429966,194.13503903271905,183.64799474098513,188.18120446398152,162.38889193796186,147.01368543170736,161.3272545163513,185.2509961006451,192.64434127703245,190.84954179329603,167.84673054163886,159.047778142889,176.00937843119624,186.21409432333965,181.2346498957003,179.9908046212688,177.65749532080773,187.81619222066774,186.73720813823095,183.91141694318668,179.28265430301173
6,1988-04-10 14:29:52+00:00,196.9513837984514,180.033385199294,190.32478108120773,216.53212388242,228.074969712697,229.07514709558427,227.33886670561813,209.0758216903675,191.66900839873608,178.31393553121978,169.8545620747284,172.2369842929382,184.95242432184315,178.22340808296624,203.5770388724085,214.9381157651453,203.58963579229533,187.13111939505313,181.33072590542238,172.59974366299517,186.8608735253977,212.08339164740502,208.9093338194869,194.29827086189303,188.7207305213876,190.4292350343724,200.13044481969544,191.59982909125148,178.38847390483318,165.19818223732688,171.58729951669054,197.79803583744462,194.96814283913582,191.67780091266837,160.26277567446863,155.4986806822911,160.30724366868432,173.9894391642855,174.39368642491758,172.9822115542266,175.18208840311826,177.85960735696662,177.68876730665005,175.46764150428456,176.91413409766972
7,1988-05-12 14:30:08+00:00,198.87983080583584,164.1734373419354,169.9467344380221,208.6701681808381,229.29017778278686,238.54056311061703,225.302250152018,215.70016673796022,188.77673940257637,185.5000075955845,170.61244137787742,159.589304636085,160.48172918548164,180.11886361901384,212.4492223515566,218.0759697419361,213.39741740410435,179.95946463592276,139.87769330201812,149.1555178601631,195.83751306048794,202.06067703624348,218.2058988626145,207.48424348260585,201.53082533847763,185.06038158901399,173.53147371856804,176.32892733098805,188.73150123595718,166.49516148590158,160.65648521614716,206.7523028368811,207.29608950644803,180.43616894239292,149.460152204847,146.22781491389603,158.1369073314289,178.66549320737676,159.5503121023791,182.6705861333691,182.71120884376387,176.88257812724058,174.7267977157713,176.9624047074287,178.70425164243997
8,1988-06-13 14:30:21+00:00,,145.5958832912241,154.15465974589156,189.9402221747626,223.31925511750507,222.23731689055313,,,181.99955154699722,170.08965635396154,,,,,,138.62075315384493,,,136.757783839708,134.69611229216542,,,,141.07674147966125,138.5373750202622,,,132.79890024906214,125.95774591386711,,,,,,,,,,,,,,,171.3351817687477,176.6056330766607
9,1988-11-04 14:30:24+00:00,201.29315657140944,,182.7471525869698,214.80965596620916,227.13323230570006,236.5139077194488,224.94786815200897,217.2507169891428,201.89445085909483,188.47669530630105,170.22105192336144,158.18983612995737,157.51072441793616,148.79491234291655,150.02200137782768,154.70703330793674,171.59982948080412,167.63506250401642,153.66788800426048,,185.76711159810623,180.32281027835495,173.70511097261007,166.05571623994064,164.86843793287537,171.90500075919377,160.63783792675795,151.1920364401855,153.69645135660085,173.53085902589234,170.98655598285808,165.45167251579454,164.5353440180939,163.30364637483217,161.20080410677056,162.34062772241518,161.56955825701758,171.70960627555192,163.5497455774705,168.0596220220766,176.38739520241134,176.603950118445,177.55547216027836,170.4697075466587,174.58811332909642
10,1989-08-03 14:26:45+00:00,,152.68241290719143,163.32103018064652,,231.92022832088725,238.2304260042242,229.98449564650647,212.84206737045983,189.35462350954768,175.87996395919106,149.73727631395997,156.70026971041813,132.4178206209919,131.55631568874938,134.78465248517438,144.55194654090602,,,144.56680843908617,144.3256012129259,143.93578254464427,153.39759451908066,145.9175106625966,148.12439002098813,146.82170654084942,,144.80774147389198,145.63613886808253,135.85923097193066,140.44224270846462,135.32994400466322,,,,,,,,131.89510904193975,151.47056792233104,154.72180825502394,147.6755002864748,168.76945073190169,,
11,1989-08-19 14:26:23+00:00,,171.100007802924,173.12288873165218,204.06858372522288,225.60706884947655,231.57074009367355,217.2445071114998,210.6506315552195,187.21016993242543,176.9823012941514,170.94772789210234,162.23483762133398,150.4252523590201,137.8206708304241,162.45035652477432,161.82989781083623,,,148.27018397465275,148.4400653479729,162.71261897381027,157.62245677678868,153.46642023884087,146.8756061395958,149.67367308251386,,145.9470719206997,146.14906235758187,142.9053363931431,142.07447333376038,145.04238074721462,,,,146.3046555425708,140.82761625875833,139.387842792313,,148.33700230832568,153.70753506625988,165.7813674616864,175.15490243770677,176.89602727816197,180.35288370102387,175.20376676139136
12,1990-02-27 14:20:53+00:00,211.07178260336931,194.32215184055215,195.69552059464792,212.65121566374322,232.23297492242006,235.04067224147065,223.7350499891019,215.30153998368422,199.67608311309803,186.7465273070381,182.74597897824296,182.64392191577858,177.51727816762383,173.3106121897627,184.75821781035253,197.62958091375637,194.25215569616566,186.65723244413502,182.5351353588404,170.52687258384213,177.47495486608923,186.44816873560256,172.5510759979875,171.64183651064056,180.13685971734654,180.53703339266755,187.97104718224574,192.8036481146815,176.1746313498124,159.41025126180907,156.87911077179763,178.93855984210393,188.9115005156026,191.58048348304231,186.48997222710761,187.38869854708497,179.42093799510633,180.07261704543455,183.19085820074955,180.13948857160398,179.96973340725958,178.80886247180754,179.01922844554676,187.76997753828738,190.0874980559428
13,1990-10-09 14:19:23+00:00,208.20859072844348,185.1767708423191,181.46400611532235,209.46374166679692,222.44085779829373,230.03543945966476,221.18951049911794,205.03957355901522,187.8108659674041,179.942028187747,170.05486823620262,161.19725824069025,168.54141565510687,176.55988482957133,171.47015955296837,172.38045630751236,181.5450679806631,178.55003597964392,169.0271969778437,169.86809479278025,168.04979591602526,180.28897424505797,185.57391262264485,180.5232441799907,174.93476161957946,181.9999697968398,176.04698043092515,165.38707301478837,170.33992019633416,178.87233619299965,184.47915071922102,180.307365675245,177.8667956568568,159.0284693679839,161.1528391179118,161.29387848095396,172.70957228908452,168.63734534952746,161.46483318508712,169.46496836832642,181.60732828747408,189.43210445699177,177.5112903413296,177.07215409584924,172.79267198661714
14,1991-01-29 14:20:21+00:00,204.3110740956452,176.93729901341692,175.6198525034936,193.2176613312508,216.12340463476096,226.58226847815615,219.5790205304466,203.51251027633407,184.18664624028463,171.63167209980807,161.56168332877573,149.21962478487606,154.31036864628948,167.3879957972473,177.22626097191156,180.94655647769505,184.68599534323164,151.40249390106877,141.9678134891891,149.73896984733682,196.5880914960363,187.15853814178124,178.37316845485057,176.3958147623172,165.01125372485293,175.79730416959663,183.75187475723297,181.2006329658687,165.1791852543586,152.97469934913414,160.57823066098229,182.10555251401848,190.68414120490638,185.37224406144128,178.4329511571548,152.77281174786836,147.76127840000274,175.21586431607236,165.52672917925992,161.56558065308414,171.97655180630446,170.51811342248442,168.09813860082676,172.30359153138428,170.21536933873872
15,1991-04-03 14:21:26+00:00,196.30794396657697,174.2214785670607,177.81168858817585,206.04273523230768,224.50008552852165,240.0897441270345,224.69049255804094,205.9677089950646,181.5739571532544,175.8897290540671,167.69336735714683,160.8098601531678,160.40898599034998,171.81088048167825,188.76010116014547,179.34718067506947,171.53586248711144,163.71700535518002,177.17221497839952,178.2032140716676,178.3839328414032,184.15942353905294,183.876751256635,176.8102380090223,165.98565925293792,168.1099264849881,176.4586724041726,162.5299783827993,164.41744040410757,192.63586940540497,187.58808708154356,191.3158218392311,189.89925810817277,175.27548902482403,179.07793707700506,177.66900199569722,169.86863921473403,173.77856060098426,177.428959215144,175.25098336308952,179.67323237270452,183.36528923742932,182.16789213418298,180.96980817808685,186.6256279717252
