,dates,aus0185-0000,aus0185-0001,aus0185-0002,aus0185-0003,aus0185-0004
0,1987-05-22 23:07:44+00:00,205.53950636980917,200.59534922110197,200.5991294519336,201.6356780633252,213.96092640612144
1,1987-09-11 23:10:29+00:00,219.25575703991302,193.63720836751548,187.52229753542713,197.2247283717133,198.50523159855075
2,1987-09-27 23:10:51+00:00,227.5260482945326,210.47019786454447,201.76916140983505,206.15752252400813,208.34280387384445
3,1987-11-14 23:11:47+00:00,215.49895987892472,202.2351023654179,204.42202383827745,193.36298048374258,191.38508267991884
4,1988-02-18 23:13:23+00:00,192.65821803938934,183.2497426532879,198.07445201172118,205.3422344139036,188.75626699999293
5,1988-03-21 23:13:41+00:00,218.74427717468438,207.59508677757992,198.83320578520957,201.3352609337692,200.32460572164223
6,1988-04-22 23:13:52+00:00,212.61719286849168,186.2014865172525,215.02081867533238,214.4772519149726,204.7757536692028
7,1988-06-09 23:14:15+00:00,212.7121984313594,194.4083967790045,201.3032581852486,201.17020828508657,203.6264214820927
8,1988-06-25 23:14:20+00:00,225.52677223163226,194.25101987674577,194.64206543974996,200.21499721909345,199.69874997475094
9,1988-07-27 23:14:26+00:00,210.38224565365505,194.5706954263496,192.78330401470066,198.30068590519855,187.31131057074563
10,1988-08-12 23:14:25+00:00,197.8354647723354,186.1365219370332,184.92403269957845,194.40956060312928,180.15879556807994
11,1988-08-28 23:14:30+00:00,203.3329163188879,189.14953042242814,196.51357269676566,194.75660660990616,189.47346358351965
12,1988-09-29 23:14:21+00:00,214.32118546521505,199.84415296241195,201.68778038051332,203.38155307120783,201.96307482418004
13,1988-10-15 23:14:16+00:00,220.15146938603615,190.49331849764624,189.93869331176444,204.64649964993077,203.0128866320489
14,1989-01-19 23:13:42+00:00,205.94513620748808,170.77046834377927,191.2263471473733,195.23354333402358,189.7303049842404
15,1989-03-08 23:13:15+00:00,197.23960890437377,180.91349426748232,193.80123145634076,197.2412864082842,183.9118629046086
16,1989-04-09 23:12:51+00:00,189.95132930348274,,,,
17,1989-06-12 23:11:41+00:00,206.83831927821444,198.83299216799713,208.89899201449305,215.47718055678112,209.37443548008417
18,1989-06-28 23:11:25+00:00,206.37448126051487,193.98073006087566,198.19624055446414,,
19,1989-07-14 23:11:05+00:00,208.35004645762962,194.59340931734528,201.93887002548098,203.55400775347576,207.09480128973388
20,1989-07-30 23:10:47+00:00,203.56794138535676,194.1129614824693,201.60129767652938,205.67911242930091,197.53689797827423
21,1989-08-15 23:10:23+00:00,199.62919553222423,185.01501747241835,189.5335234993834,198.07987507398235,191.44434292825295
22,1989-09-16 23:09:32+00:00,202.17763746046109,180.15582659203434,199.80425186728735,199.76597233861008,198.81304853989033
23,1989-10-02 23:09:23+00:00,202.1534046402603,182.09596646741846,189.2254064952139,191.83309384617203,181.4791056305183
24,1989-10-18 23:08:40+00:00,218.18565704179022,199.55074591936312,200.9163796750077,200.50943207392473,190.22904317692434
25,1989-11-03 23:08:23+00:00,217.58568154139198,194.0726788907723,198.37257352098618,199.98826077170827,196.85752716276775
26,1990-03-27 23:03:52+00:00,213.22021470479223,200.30509477751286,210.918247443155,211.62940701406393,207.51079460306684
27,1990-04-12 23:03:54+00:00,217.86507147199865,214.2317149492421,220.95691297859943,216.61084470303857,211.44443916838208
28,1990-05-30 23:03:53+00:00,237.95263664000458,215.92388242092755,218.70483401357234,209.94968827630242,212.1906524219518
29,1990-07-01 23:03:52+00:00,227.2827691290766,215.1141056265053,222.15450056754315,225.00259983112113,217.37667672543722
30,1990-08-18 23:03:40+00:00,210.0769659227892,197.22729391748337,187.25200249750523,193.75270173871974,188.49340366767868
