,dates,per0177-0000,per0177-0001,per0177-0002,per0177-0003,per0177-0004,per0177-0005,per0177-0006
0,1986-04-19 14:36:40+00:00,164.79009988474036,129.196499855201,110.41904057362179,117.28585404503451,92.37603350993167,,114.85194739045116
1,1986-05-05 14:36:17+00:00,162.45804600111728,126.98215833998525,90.4166297261238,118.99218809814413,80.01143582580204,,74.44436509474524
2,1986-12-31 14:30:37+00:00,,,,,,,
3,1987-03-05 14:32:51+00:00,169.28693287789523,133.1471701175135,127.29477945954797,124.65997669375896,91.89330927043684,124.07993927439024,136.64297607657625
4,1987-05-24 14:35:24+00:00,168.29289410826425,126.10773771025566,103.96626983386622,129.22392033525134,89.96849695947824,107.93933966396305,110.4171044056716
5,1988-01-03 14:40:12+00:00,179.42703673423748,128.69620810954638,107.33634900383667,130.5954871121128,77.27827988663903,102.39763009680972,111.65506994099931
6,1988-02-04 14:40:48+00:00,168.06128112536342,131.36112891469435,112.0709757823235,126.0720739547999,,,137.61247642370202
7,1988-03-23 14:41:20+00:00,174.74144674823108,119.02556395642094,97.33797012769294,122.67392901162219,79.39479819524846,82.72906222489922,92.05204989981237
8,1988-04-08 14:41:26+00:00,174.1479496898334,138.56679167792862,115.67967692621768,123.9216328877375,82.0056225037703,101.77251990578445,111.4069784704539
9,1988-04-24 14:41:31+00:00,172.32736206857038,126.74103265802258,101.02216177951786,121.10855532832119,81.13866179942737,86.72461387996032,100.62620175703552
10,1988-11-02 14:41:57+00:00,169.5438266299358,121.83714787539783,105.3884063587923,133.51939503082107,83.33405493089606,92.2187122944661,94.76530117460435
11,1989-10-04 14:36:59+00:00,174.2054537300644,121.17883511908948,85.92839194815005,117.25225724079127,78.86959374563003,84.16005647919376,91.84492829377815
12,1989-12-23 14:34:34+00:00,177.43546807539957,116.32848297049345,96.9673841385328,124.0375957057219,77.65103716213511,109.1309057107144,107.76458127921123
13,1990-02-09 14:33:01+00:00,,,,,94.66447908793411,118.20876234815898,115.64026998419304
14,1990-03-13 14:31:57+00:00,171.36452342790744,115.66982199702926,98.64783065357591,119.57088119380349,78.4330739224774,93.43509196710626,99.91752261293836
15,1990-03-29 14:31:26+00:00,182.17901542688915,131.5786804024118,116.0350508596997,126.08073032345632,92.67440648335634,108.21060041077163,116.24661513604099
16,1990-04-14 14:31:34+00:00,177.30969802597787,133.01570276208923,116.32002588760176,132.52672746243405,84.76138549040044,91.14293984344884,103.80894289209157
17,1990-04-30 14:31:25+00:00,177.04508861023362,136.508942724971,121.13942114265944,131.92939035082608,92.34074843462423,101.14856744211643,113.10820451309215
18,1990-05-16 14:31:37+00:00,172.69945524567237,113.34977671253259,106.9860685930195,113.5763995127091,86.03295736155314,93.210448715663,104.70841591559521
19,1990-06-17 14:31:30+00:00,,,,,,,
20,1991-01-27 14:31:54+00:00,164.2303465533331,113.85359578101526,75.02126437410688,94.8292727089611,56.142816899621124,101.62491203298491,114.96708619461593
21,1991-02-12 14:32:06+00:00,203.0529380707718,,127.35354243773882,155.03036279151698,90.15565039967377,104.1458040558918,108.6547931564524
22,1991-02-28 14:32:23+00:00,164.1465503369448,118.92749890450611,95.5936909055845,122.26565381171564,83.44378399180327,111.40707592407772,119.3427856677608
23,1991-05-03 14:33:36+00:00,,,,,,,
24,1991-08-07 14:34:52+00:00,,,,,,,
25,1991-10-26 14:35:29+00:00,163.4299964668397,112.89663144599818,85.36228898235908,102.09544635255071,63.38500965109439,72.65995930252778,
26,1992-01-30 14:35:41+00:00,157.7309147261345,109.21265565525236,87.80730758745098,113.52810264040536,68.11123765978775,107.20346099177327,112.1768388397954
27,1992-03-02 14:35:30+00:00,160.76345563917286,119.0157327662048,81.02217250787872,99.54644134208787,60.60272974090485,96.51946737621554,115.21766166808769
28,1992-03-18 14:35:32+00:00,165.47589506524798,127.77001238253905,114.41649779949336,121.62563629443177,129.2256237457001,121.37646966775661,136.8753207769457
29,1992-05-05 14:35:07+00:00,172.48854443315292,128.1358717175357,114.92970246368782,126.2623921176769,118.50629650745346,138.6945071643001,150.45367137517576
30,1992-05-21 14:34:57+00:00,,,,,,,
31,1992-06-06 14:34:50+00:00,,,,,,,
32,1992-07-08 14:34:26+00:00,,,120.22902669180641,,,,
33,1992-11-13 14:32:23+00:00,174.21822895678827,129.30132594201677,107.83782534957109,134.12521701204605,84.8674970043158,107.89452549890424,103.21213216018265
34,1993-02-01 14:33:11+00:00,162.52389482793737,109.74404518799432,99.2324864711169,113.41865339732708,54.25009446792401,105.74817068555623,116.6207602893053
35,1993-02-17 14:33:18+00:00,164.63763081978286,118.87217314715163,92.9100504773239,118.33334095065983,74.16984605804387,105.08742195222656,107.62330536409502
36,1993-03-05 14:33:27+00:00,165.33551796159074,128.46153495077732,114.17444329864308,115.03730155497159,,117.2783265516142,117.7198657028581
37,1993-03-21 14:33:30+00:00,,,,,,,
38,1993-05-08 14:33:48+00:00,,,,,,,
39,1993-05-24 14:33:52+00:00,,,,,,,
40,1993-07-11 14:33:45+00:00,,,,,,,
41,1994-01-19 14:32:39+00:00,,,,,,,
