dates,nzd0165-0000,nzd0165-0001,nzd0165-0002,nzd0165-0003,nzd0165-0004,nzd0165-0005,satname
1999-11-07 21:58:32+00:00,426.95,398.17,397.06,396.30,395.86,404.03,L7
2000-03-30 21:58:09+00:00,438.46,401.58,407.39,406.84,409.87,412.15,L7
2000-07-20 21:56:59+00:00,,,,,442.31,,L7
2000-08-05 21:56:44+00:00,429.68,404.90,401.89,401.78,400.39,407.36,L7
2000-08-21 21:57:02+00:00,399.19,388.41,392.53,390.87,389.58,400.65,L7
2001-03-01 21:56:21+00:00,414.75,421.81,421.91,423.45,416.44,425.54,L7
2001-03-17 21:55:52+00:00,,,,418.22,414.06,420.48,L7
2001-09-09 21:54:36+00:00,413.75,416.08,415.09,411.54,408.38,412.51,L7
2001-09-25 21:54:28+00:00,424.08,415.49,408.85,416.17,426.94,431.09,L7
2001-10-11 21:53:46+00:00,423.24,419.15,413.76,407.23,410.95,422.82,L7
2001-12-30 21:54:37+00:00,429.34,404.07,403.19,402.35,399.22,408.56,L7
2002-01-15 21:54:23+00:00,418.47,397.35,396.69,397.48,397.64,403.02,L7
2002-02-16 21:54:54+00:00,407.90,421.14,423.32,422.30,424.09,438.13,L7
2002-06-24 21:54:04+00:00,441.68,410.39,411.44,406.78,399.17,409.95,L7
2002-08-27 21:53:36+00:00,430.90,407.65,404.40,407.16,403.87,410.42,L7
2002-10-14 21:53:43+00:00,409.03,405.50,406.19,401.78,403.95,418.75,L7
2003-01-02 21:54:22+00:00,428.48,407.15,411.54,404.93,404.73,417.96,L7
2003-01-18 21:54:06+00:00,433.91,415.23,417.43,416.43,415.20,,L7
2003-03-23 21:54:16+00:00,415.07,417.51,422.04,419.47,416.43,425.66,L7
2003-04-08 21:54:23+00:00,413.09,406.21,401.94,402.05,400.66,408.05,L7
2003-05-10 21:54:22+00:00,408.66,,,406.82,410.33,414.76,L7
2003-07-21 21:42:09+00:00,433.60,421.56,421.56,410.24,410.84,420.59,L5
2003-08-06 21:42:51+00:00,429.19,416.34,412.44,409.29,407.44,427.14,L5
2003-08-30 21:54:22+00:00,432.81,415.38,406.10,404.13,406.57,414.23,L7
2003-09-07 21:43:00+00:00,422.19,407.55,406.05,401.59,405.39,419.37,L5
2003-10-25 21:44:04+00:00,425.49,399.67,409.05,407.53,404.10,406.21,L5
2003-12-04 21:54:19+00:00,422.93,412.54,407.97,407.55,411.39,429.58,L7
2004-01-21 21:55:02+00:00,428.05,402.70,406.84,405.65,403.09,,L7
2004-03-01 21:44:38+00:00,432.44,395.95,400.87,404.04,403.06,413.19,L5
2004-03-09 21:54:51+00:00,433.22,403.82,402.86,403.95,399.30,412.90,L7
2004-03-25 21:55:18+00:00,465.45,410.56,426.00,415.31,395.66,,L7
2004-04-02 21:45:18+00:00,,,,,409.09,416.64,L5
2004-04-18 21:45:25+00:00,437.15,403.63,405.89,404.76,410.16,415.56,L5
2004-05-04 21:45:52+00:00,434.83,401.67,403.54,403.86,407.50,415.31,L5
2004-05-20 21:46:20+00:00,444.90,404.46,403.76,405.37,406.78,419.85,L5
2004-05-28 21:54:47+00:00,408.38,405.08,406.98,400.72,401.46,405.94,L7
2004-06-05 21:46:48+00:00,447.87,397.96,392.84,388.33,389.03,401.73,L5
2004-06-21 21:47:40+00:00,422.93,372.83,387.83,397.10,392.32,398.57,L5
2004-07-07 21:47:45+00:00,437.03,399.55,395.66,397.18,401.05,410.43,L5
2004-07-23 21:48:33+00:00,447.90,412.90,413.11,416.08,409.80,419.54,L5
2004-08-16 21:54:26+00:00,434.12,398.24,395.16,395.57,396.47,404.12,L7
2004-08-24 21:49:18+00:00,430.08,414.30,412.10,407.42,404.73,421.62,L5
2004-09-09 21:49:43+00:00,428.15,416.76,411.35,406.62,409.00,429.04,L5
2004-09-25 21:49:43+00:00,428.53,409.36,408.39,405.38,409.74,427.58,L5
2004-10-19 21:54:43+00:00,,,367.37,370.99,374.39,383.25,L7
2005-01-07 21:55:01+00:00,420.12,405.88,404.43,403.02,402.00,,L7
2005-01-15 21:51:45+00:00,434.80,414.31,419.26,418.37,404.80,413.06,L5
2005-02-16 21:52:37+00:00,442.18,422.30,422.27,418.25,415.53,417.97,L5
2005-03-28 21:55:18+00:00,432.08,413.94,405.31,406.94,403.28,414.45,L7
2005-04-13 21:55:12+00:00,415.90,411.18,407.63,409.02,407.74,415.19,L7
2005-04-21 21:53:10+00:00,446.38,411.40,412.41,410.70,413.45,417.48,L5
2005-04-29 21:55:36+00:00,445.17,416.95,421.53,415.93,411.95,425.86,L7
2005-05-23 21:53:24+00:00,436.07,409.80,407.55,403.27,401.08,410.20,L5
2005-05-31 21:55:11+00:00,411.40,412.74,408.55,399.36,395.67,394.19,L7
2005-06-08 21:53:09+00:00,452.48,412.94,414.37,412.45,409.92,419.01,L5
2005-06-24 21:53:38+00:00,428.71,403.84,395.76,396.00,389.03,397.18,L5
2005-08-03 21:55:25+00:00,439.67,405.38,405.41,401.38,399.53,406.58,L7
2005-08-19 21:54:56+00:00,411.55,409.66,407.12,401.62,398.04,407.31,L7
2005-09-20 21:54:42+00:00,,,,,399.19,403.59,L7
2005-10-06 21:55:01+00:00,,,,,,398.44,L7
2005-11-15 21:54:02+00:00,445.81,403.56,408.77,401.54,396.08,406.17,L5
