dates,nzd0566-0000,nzd0566-0001,nzd0566-0002,nzd0566-0003,nzd0566-0004,nzd0566-0005,nzd0566-0006,nzd0566-0007,nzd0566-0008,nzd0566-0009,nzd0566-0010,nzd0566-0011,satname
2001-06-12 22:03:00+00:00,241.17,241.00,235.53,238.62,235.52,244.02,233.91,238.25,230.17,236.86,236.63,237.67,L7
2001-06-21 21:56:41+00:00,210.40,214.07,214.14,212.11,219.09,215.67,218.85,210.92,209.72,210.43,214.20,217.63,L7
2001-06-28 22:02:45+00:00,238.80,237.87,232.61,236.63,229.53,237.64,230.96,231.54,225.46,227.53,238.24,243.65,L7
2001-07-07 21:56:36+00:00,225.74,219.91,220.74,218.98,222.95,226.38,219.26,223.26,,,,,L7
2001-07-14 22:02:45+00:00,238.65,238.14,230.94,234.40,235.12,242.56,234.27,233.45,,,,,L7
2001-08-15 22:01:50+00:00,225.42,224.40,221.93,220.95,221.25,225.42,221.36,220.43,222.35,217.26,221.03,223.14,L7
2001-08-24 21:56:00+00:00,225.15,229.98,222.55,,228.67,227.04,226.31,220.02,221.83,,,,L7
2001-08-31 22:01:41+00:00,225.08,221.89,219.37,219.45,223.61,224.81,221.35,221.98,217.39,217.16,215.52,217.19,L7
2001-09-25 21:55:40+00:00,218.07,216.86,211.48,217.54,220.80,221.32,221.11,216.50,216.18,216.49,218.99,223.15,L7
2001-10-02 22:01:40+00:00,216.49,212.91,210.77,207.67,216.41,214.18,215.60,212.34,210.45,208.13,213.15,214.68,L7
2001-10-11 21:55:21+00:00,225.36,218.48,209.38,212.61,217.08,217.22,217.73,211.72,212.52,210.22,213.36,217.85,L7
2001-12-30 21:55:49+00:00,206.92,209.71,206.46,206.91,215.08,215.15,211.33,208.53,209.82,210.72,214.95,214.92,L7
2002-01-15 21:55:59+00:00,209.64,206.47,200.75,201.57,205.97,205.46,206.24,203.41,203.76,203.18,208.88,207.37,L7
2002-01-22 22:01:52+00:00,224.60,220.04,220.17,216.00,224.59,222.07,222.65,218.69,220.49,218.72,219.82,224.04,L7
2002-01-31 21:56:02+00:00,213.77,208.02,208.27,204.95,213.77,210.35,212.55,210.39,207.04,210.29,210.25,214.31,L7
2002-02-16 21:56:06+00:00,219.50,215.99,214.27,220.36,221.63,221.41,216.65,218.38,214.37,217.35,217.22,217.24,L7
2002-03-04 21:56:09+00:00,218.50,216.66,213.39,214.54,214.06,218.82,218.89,217.49,217.24,212.59,215.74,217.14,L7
2002-03-11 22:02:19+00:00,221.76,218.89,220.00,214.94,220.89,220.79,217.71,217.31,213.15,220.38,216.45,221.50,L7
2002-03-27 22:02:13+00:00,219.49,216.43,218.27,212.23,220.10,218.02,219.77,212.51,212.25,212.49,217.45,218.30,L7
2002-05-07 21:56:03+00:00,221.34,221.98,214.05,213.43,213.62,217.80,216.53,215.01,212.29,214.80,219.40,220.31,L7
2002-05-30 22:01:37+00:00,225.47,226.54,221.58,224.45,225.10,228.71,230.50,,,,,,L7
2002-07-17 22:01:20+00:00,237.12,238.26,227.67,231.99,230.13,238.22,233.84,234.63,,,,,L7
2002-08-02 22:01:37+00:00,219.48,215.13,226.28,240.96,,,,,,,,231.03,L7
2002-08-18 22:01:09+00:00,225.19,221.98,217.10,216.60,218.49,220.29,219.09,214.56,214.21,213.18,221.53,220.77,L7
2002-08-27 21:55:12+00:00,222.12,219.96,213.79,217.15,217.51,221.65,225.45,221.68,218.40,217.61,220.18,220.14,L7
2002-09-03 22:01:00+00:00,,,,,229.35,231.61,230.86,214.57,230.96,224.56,229.43,234.34,L7
2002-09-12 21:55:07+00:00,220.29,219.37,212.59,215.21,214.17,219.84,218.69,218.57,218.03,223.50,224.00,227.43,L7
2002-10-14 21:54:55+00:00,218.56,218.45,220.60,216.29,218.83,218.65,221.11,214.86,217.21,216.05,218.59,223.62,L7
2002-10-30 21:55:01+00:00,211.84,210.35,208.93,205.79,211.12,212.11,213.21,213.38,216.90,213.05,214.56,218.76,L7
2002-12-08 22:01:15+00:00,214.62,209.42,210.04,209.73,206.94,208.53,205.10,204.19,201.43,205.70,204.07,208.99,L7
2003-01-02 21:55:34+00:00,202.15,204.54,196.58,202.44,204.38,207.23,202.25,204.26,199.59,203.57,209.47,208.83,L7
2003-01-18 21:55:42+00:00,205.26,206.86,198.16,203.50,206.22,207.68,212.62,210.70,207.63,205.63,212.98,211.94,L7
2003-01-25 22:01:30+00:00,216.71,214.30,212.00,214.28,213.89,216.55,216.19,217.06,215.11,216.13,214.69,226.02,L7
2003-02-19 21:55:54+00:00,210.44,208.38,204.22,202.32,205.20,209.61,208.75,204.79,205.59,202.04,209.33,214.44,L7
2003-03-07 21:55:58+00:00,218.68,212.49,211.46,216.80,219.12,223.36,213.80,216.75,213.18,216.98,219.55,220.63,L7
2003-03-14 22:02:08+00:00,217.88,213.89,213.39,216.10,217.73,226.14,221.34,220.35,217.92,218.53,220.84,221.63,L7
2003-03-23 21:55:52+00:00,231.94,226.42,227.65,222.65,225.08,224.84,224.95,221.41,220.84,223.19,222.97,231.13,L7
2003-04-08 21:55:59+00:00,224.89,222.68,218.99,217.84,217.12,221.24,219.91,218.83,219.97,218.82,220.88,222.77,L7
2003-04-15 22:01:45+00:00,228.89,221.35,221.50,221.24,228.13,222.29,223.64,216.90,217.54,217.19,222.37,226.46,L7
2003-04-24 21:55:58+00:00,224.76,224.22,224.90,217.81,220.35,221.40,224.75,217.61,218.04,216.41,220.14,229.68,L7
2003-05-17 22:02:06+00:00,225.07,217.96,218.90,218.40,226.01,220.03,219.43,214.55,213.69,209.17,216.76,222.44,L7
2003-07-20 22:01:56+00:00,,,,,,,,,,235.63,234.29,235.87,L7
2003-07-29 21:55:41+00:00,221.20,206.67,203.34,213.30,225.47,223.45,221.52,227.06,224.24,220.97,219.28,223.77,L7
2003-08-13 21:49:56+00:00,228.77,227.19,225.68,224.18,224.88,228.26,223.55,226.37,,,,,L5
2003-08-29 21:50:14+00:00,227.61,225.59,219.17,216.94,224.69,226.30,220.93,219.61,217.90,219.78,223.03,224.22,L5
2003-08-30 21:55:34+00:00,227.43,227.64,220.19,221.77,225.83,,,,,,,,L7
2003-09-14 21:50:54+00:00,209.46,206.57,204.42,204.59,207.33,202.56,202.91,200.19,201.28,202.68,203.09,204.71,L5
2003-09-22 22:01:12+00:00,215.89,211.44,208.37,210.61,212.32,216.07,216.33,214.73,211.21,214.59,218.32,,L7
2003-10-16 21:51:19+00:00,221.83,217.66,211.78,213.44,215.14,221.52,220.39,214.51,215.44,214.17,214.90,217.68,L5
2003-10-17 21:55:27+00:00,223.38,222.35,216.92,217.74,,,,,,,,,L7
2003-11-09 22:01:54+00:00,,,,,,,222.95,210.77,211.57,210.15,214.80,216.77,L7
2003-11-17 21:51:21+00:00,214.30,212.50,206.79,208.28,213.54,214.83,216.63,211.81,209.33,207.59,210.86,212.44,L5
2003-11-18 21:55:51+00:00,220.01,218.71,210.53,214.60,216.78,218.61,220.47,215.17,218.18,214.48,,,L7
2003-12-03 21:51:55+00:00,214.41,213.61,206.27,213.70,210.38,216.52,213.40,209.83,210.90,210.85,215.96,212.83,L5
2003-12-28 21:45:57+00:00,210.07,207.01,203.51,202.98,200.69,207.25,203.94,197.47,199.60,202.05,206.89,212.05,L5
2004-01-21 21:56:14+00:00,,210.48,206.67,208.32,212.45,213.97,209.86,210.26,212.16,208.51,214.90,213.04,L7
2004-02-13 22:02:07+00:00,214.00,212.74,,,,,,,,,,,L7
2004-02-21 21:52:22+00:00,195.73,194.18,185.68,184.36,188.34,192.64,194.75,195.35,199.41,198.95,193.79,193.37,L5
2004-03-25 21:56:30+00:00,,,220.95,218.79,221.24,226.26,222.73,221.85,220.29,217.80,221.70,222.19,L7
2004-04-02 21:46:30+00:00,216.51,212.52,209.80,206.04,212.30,216.01,212.50,213.93,210.52,214.65,217.18,213.79,L5
2004-04-09 21:52:31+00:00,219.18,217.37,212.60,214.98,209.74,216.79,215.95,215.37,212.68,212.54,215.32,217.79,L5
2004-04-10 21:56:26+00:00,222.25,221.45,219.62,223.04,226.51,224.30,228.03,224.40,223.84,221.77,223.89,227.50,L7
2004-04-18 21:47:01+00:00,226.19,220.32,217.45,215.94,221.06,223.95,218.55,226.93,222.34,225.96,230.15,229.56,L5
2004-04-25 21:53:23+00:00,218.59,222.02,220.81,222.45,224.62,226.57,226.15,223.53,220.75,225.45,224.73,232.38,L5
2004-05-03 22:02:35+00:00,224.75,218.86,219.52,214.64,,,,,,,,,L7
2004-05-19 22:02:35+00:00,,,,,,235.84,225.32,225.81,220.60,226.67,225.96,227.60,L7
2004-06-05 21:48:24+00:00,221.31,219.88,215.14,218.92,218.16,221.68,220.04,219.43,217.55,217.08,221.48,220.17,L5
2004-07-14 21:55:18+00:00,183.72,,,,,190.22,194.87,193.47,204.20,204.82,209.76,207.99,L5
2004-07-22 22:02:20+00:00,229.38,,,,,,,,,,,,L7
2004-07-23 21:49:45+00:00,235.34,230.64,228.87,226.21,226.66,231.70,230.86,,,,,,L5
2004-07-30 21:55:39+00:00,225.37,227.52,221.62,219.96,224.36,226.24,219.59,222.63,213.93,217.21,220.68,223.74,L5
2004-08-07 22:02:12+00:00,,,,,237.79,222.28,223.54,219.98,212.42,220.90,211.32,214.82,L7
2004-08-15 21:56:01+00:00,214.27,212.68,211.30,203.69,206.22,207.18,208.94,206.73,206.20,209.56,209.90,214.48,L5
2004-08-16 21:56:01+00:00,222.60,219.96,218.25,217.51,222.92,220.85,219.65,215.48,215.01,214.89,220.76,224.40,L7
2004-08-23 22:02:11+00:00,223.44,218.20,213.43,215.22,217.66,221.30,216.99,213.81,217.11,222.73,216.86,225.49,L7
2004-08-24 21:50:29+00:00,220.64,216.91,214.54,213.11,217.53,219.16,219.70,217.77,219.25,219.19,218.11,224.76,L5
2004-09-01 21:55:57+00:00,,,,207.38,210.83,213.49,211.62,209.21,205.56,201.92,207.94,211.71,L7
2004-09-08 22:02:05+00:00,,,,,,,224.68,218.85,220.32,221.38,222.53,229.67,L7
2004-09-16 21:56:53+00:00,216.43,211.10,209.73,206.18,213.33,210.77,212.91,214.82,209.22,212.34,212.76,213.55,L5
2004-09-17 21:55:51+00:00,220.35,213.09,213.08,209.34,218.08,214.33,215.20,211.86,208.78,214.89,215.16,219.27,L7
2004-09-24 22:02:01+00:00,,,208.24,206.68,208.94,212.71,208.95,209.10,206.26,,,,L7
2004-09-25 21:51:19+00:00,220.75,222.92,216.35,216.53,216.24,219.76,213.93,217.10,215.59,217.05,220.46,222.38,L5
2004-10-10 22:01:56+00:00,186.65,179.59,175.27,,178.10,194.20,214.52,216.32,211.49,216.94,215.53,218.47,L7
2004-10-18 21:57:35+00:00,208.22,204.78,200.72,201.48,204.79,209.53,209.04,207.11,205.06,208.03,209.13,216.81,L5
2004-10-19 21:55:55+00:00,217.99,217.23,212.07,212.27,215.02,218.38,214.81,,,,,,L7
2004-11-04 21:56:07+00:00,212.07,210.10,206.83,206.73,205.83,211.88,208.35,205.43,206.17,207.81,208.28,209.59,L7
2004-11-12 21:52:15+00:00,221.40,218.51,218.05,213.24,221.60,221.40,219.44,223.63,217.65,220.45,224.76,222.58,L5
2004-11-20 21:56:13+00:00,,,,,208.37,208.88,209.99,205.33,204.13,205.50,208.86,210.78,L7
2004-12-06 21:56:23+00:00,211.18,209.74,207.40,207.78,207.62,210.08,208.75,205.82,204.97,207.80,210.99,,L7
2004-12-13 22:02:12+00:00,204.45,206.02,198.33,202.09,200.34,205.79,202.53,202.38,198.26,,,,L7
2004-12-21 21:58:48+00:00,204.03,204.11,199.12,196.06,197.30,197.97,195.72,210.33,205.86,206.46,207.72,215.50,L5
2005-01-06 21:59:00+00:00,203.13,200.79,199.86,197.40,200.53,203.61,202.63,202.90,197.59,198.80,203.85,203.72,L5
2005-01-14 22:02:48+00:00,213.94,211.22,208.96,211.31,214.36,215.22,211.70,211.03,207.04,209.41,212.03,212.04,L7
2005-01-15 21:53:21+00:00,215.64,212.15,210.93,208.41,213.94,216.00,214.69,211.80,215.37,219.15,221.11,224.13,L5
2005-02-08 21:56:46+00:00,222.21,216.97,212.87,210.25,215.55,216.60,219.06,215.44,215.18,214.47,219.83,223.89,L7
2005-02-23 21:59:43+00:00,211.93,210.37,207.48,201.96,211.40,208.76,209.35,205.17,200.90,206.58,210.01,211.76,L5
2005-02-24 21:56:53+00:00,,215.80,208.62,207.00,215.74,212.10,215.20,210.09,212.32,214.36,214.66,219.51,L7
2005-03-04 21:54:04+00:00,219.84,215.50,210.38,210.65,211.38,217.31,218.67,215.94,215.68,218.93,219.16,222.46,L5
2005-03-11 22:00:19+00:00,216.79,216.01,211.55,209.95,226.41,217.47,217.13,214.57,212.36,214.76,217.65,220.47,L5
2005-03-12 21:56:56+00:00,224.31,218.95,216.59,213.97,221.50,221.34,219.39,221.11,216.47,222.79,222.01,224.12,L7
2005-03-19 22:02:42+00:00,224.98,221.56,215.28,219.18,218.61,222.84,217.95,218.60,219.50,219.36,221.18,225.17,L7
2005-03-20 21:54:13+00:00,214.73,214.82,207.83,202.67,206.87,209.20,208.65,214.78,219.07,221.08,222.14,227.68,L5
2005-03-27 22:00:03+00:00,215.17,213.16,209.19,210.02,213.81,213.09,212.72,206.54,207.69,210.90,212.26,212.64,L5
2005-04-04 22:03:03+00:00,226.05,221.68,211.45,214.60,216.54,223.04,218.16,220.15,214.86,217.75,218.36,,L7
2005-04-05 21:54:19+00:00,229.32,224.88,218.90,218.54,224.61,222.43,217.97,217.96,216.01,215.44,216.81,220.28,L5
2005-04-12 22:00:06+00:00,235.33,231.58,218.99,219.37,218.89,222.33,217.98,216.77,215.98,217.32,217.41,217.42,L5
2005-04-13 21:56:48+00:00,,,,,,,205.01,,220.67,225.19,217.62,219.15,L7
2005-04-20 22:02:32+00:00,,,,,,210.92,213.03,210.88,207.55,211.82,212.87,215.12,L7
2005-04-21 21:54:22+00:00,225.76,227.06,217.16,214.51,218.30,219.91,218.99,215.18,212.29,216.60,216.07,219.39,L5
2005-04-28 22:00:35+00:00,225.00,224.21,220.87,216.79,219.20,220.30,223.99,215.54,216.93,212.66,217.75,221.67,L5
2005-05-06 22:03:01+00:00,227.08,220.35,219.34,218.30,225.21,221.69,226.56,,,,,,L7
2005-05-22 22:03:00+00:00,,,,,,,,,,,218.00,,L7
2005-05-23 21:54:36+00:00,223.15,219.75,215.16,215.13,223.87,219.37,220.43,213.23,207.88,212.55,215.13,222.38,L5
2005-05-30 22:00:51+00:00,228.61,223.87,218.44,214.18,218.41,224.01,223.82,219.95,221.21,225.03,220.64,227.08,L5
2005-05-31 21:56:47+00:00,,,,227.53,224.70,224.04,228.11,222.15,223.30,230.24,224.75,228.01,L7
2005-06-08 21:54:44+00:00,229.26,229.32,222.95,219.11,222.71,227.78,223.45,221.09,217.51,219.79,227.04,237.53,L5
2005-06-15 22:00:58+00:00,,,254.28,247.60,229.35,216.97,221.89,224.71,,,,,L5
2005-06-23 22:02:49+00:00,227.97,225.24,225.85,222.97,,,,,,,,,L7
2005-08-03 21:56:37+00:00,,,,229.77,227.08,232.20,222.80,226.41,216.55,224.00,225.08,225.96,L7
2005-08-26 22:02:39+00:00,,,,215.56,217.02,218.52,220.19,216.84,218.00,216.31,218.55,222.64,L7
2005-08-27 21:55:20+00:00,225.10,223.20,216.64,214.77,216.06,218.27,217.57,212.08,212.84,213.37,215.00,218.13,L5
2005-09-11 22:02:29+00:00,,,253.63,,,,,,,,218.33,209.31,L7
2005-09-12 21:55:22+00:00,228.68,220.89,217.96,212.24,215.22,216.15,219.62,216.54,218.54,221.75,218.87,225.40,L5
2005-09-19 22:01:32+00:00,210.51,207.26,205.73,209.09,217.16,214.86,211.42,206.57,206.29,208.73,215.95,216.92,L5
2005-09-20 21:56:18+00:00,217.07,213.30,214.74,213.46,217.27,219.01,218.03,215.41,212.22,215.87,215.76,219.80,L7
2005-09-28 21:55:20+00:00,215.58,213.36,207.25,207.71,206.40,214.57,210.88,207.11,204.99,208.08,208.28,211.40,L5
2005-10-06 21:56:13+00:00,215.46,210.15,211.32,206.62,212.37,213.06,212.48,210.18,207.86,208.26,211.40,,L7
2005-10-13 22:02:30+00:00,,,,,,221.60,213.27,211.70,208.53,210.41,212.93,213.52,L7
2005-10-30 21:55:15+00:00,219.40,218.46,214.92,211.47,214.88,220.31,214.55,212.40,210.13,213.10,213.15,217.09,L5
2005-11-07 21:56:39+00:00,218.65,221.68,216.11,217.20,219.47,219.43,,,,,,,L7
2005-11-14 22:02:29+00:00,219.66,214.40,214.32,213.73,218.43,216.13,217.58,213.11,213.58,215.10,,,L7
2005-11-22 22:01:58+00:00,202.74,198.93,197.39,198.79,200.00,202.98,202.58,199.76,207.78,212.30,211.66,210.09,L5
2005-12-16 22:03:02+00:00,199.97,198.32,197.89,191.21,202.62,208.57,202.97,205.38,203.93,205.20,211.09,,L7
2005-12-25 21:56:55+00:00,209.89,208.16,203.93,204.58,205.01,209.41,208.07,208.02,208.16,207.20,209.56,210.60,L7
2006-01-10 21:57:04+00:00,216.01,206.41,203.81,203.78,204.69,209.31,207.71,207.13,204.30,208.22,204.67,211.87,L7
2006-01-25 22:03:29+00:00,215.48,211.17,201.16,203.97,206.10,213.05,210.30,211.25,210.25,212.76,218.36,219.54,L5
2006-01-26 21:57:12+00:00,216.34,212.33,210.74,213.47,215.67,223.18,216.15,218.50,215.58,217.13,215.69,216.93,L7
2006-02-02 22:03:01+00:00,,,,,,,,,,214.47,203.45,208.83,L7
2006-02-11 21:57:16+00:00,209.75,204.61,203.31,199.01,202.71,206.55,202.11,201.21,200.82,199.44,206.57,203.42,L7
2006-02-18 22:03:29+00:00,217.32,216.94,210.34,215.96,214.63,220.39,212.91,213.88,213.06,212.87,214.59,213.83,L7
2006-02-19 21:57:51+00:00,,,,,,,,214.32,211.34,212.54,213.38,216.38,L5
2006-02-26 22:04:11+00:00,211.78,214.92,212.84,206.21,211.78,211.95,210.10,209.01,209.30,210.87,211.86,214.07,L5
2006-02-27 21:57:19+00:00,,,,,,,,,215.98,208.36,218.49,214.57,L7
2006-03-15 21:57:19+00:00,223.74,217.77,220.04,216.34,222.52,224.14,220.49,216.49,217.51,221.46,219.78,224.45,L7
2006-03-22 22:03:06+00:00,,,,,,216.72,212.45,211.06,209.06,210.45,214.42,213.17,L7
2006-03-31 21:57:18+00:00,216.66,213.07,209.13,207.58,218.53,217.40,217.27,212.18,211.97,212.31,214.44,216.04,L7
2006-05-02 21:57:17+00:00,229.50,226.10,,,,,,,,,,240.92,L7
2006-05-17 22:05:33+00:00,227.99,227.04,230.76,229.99,235.23,236.94,235.49,230.38,230.94,230.50,228.31,229.21,L5
2006-05-18 21:57:18+00:00,234.20,235.87,232.99,232.03,235.99,,,,,,,,L7
2006-06-10 22:03:01+00:00,,,,,,237.48,222.34,229.60,219.17,225.78,223.88,229.35,L7
2006-06-19 21:57:12+00:00,232.27,225.78,221.88,221.13,224.45,230.31,229.06,231.00,229.50,231.78,230.72,233.78,L7
2006-06-26 22:03:20+00:00,233.90,236.61,,,,,,,,,,,L7
2006-06-27 22:00:00+00:00,233.70,229.35,223.56,225.46,229.16,231.50,226.95,,,,,,L5
2006-07-12 22:02:49+00:00,222.80,219.45,216.88,,,,,,,,,,L7
2006-07-13 22:00:14+00:00,225.24,224.76,216.60,218.18,222.45,226.63,219.30,220.76,213.20,213.61,214.55,218.41,L5
2006-07-21 21:56:57+00:00,222.79,222.30,217.70,218.32,221.20,224.97,221.03,220.11,220.46,217.02,225.58,223.77,L7
2006-07-28 22:03:06+00:00,,,,,,,,,,,,231.12,L7
2006-08-13 22:03:05+00:00,225.24,227.01,222.62,221.55,219.91,224.14,222.37,220.20,220.64,218.06,226.16,225.24,L7
2006-08-22 21:56:53+00:00,,235.23,219.98,220.83,222.82,225.57,220.45,220.31,215.81,219.90,222.56,224.42,L7
2006-08-29 22:03:02+00:00,,,,,,,,,,,225.94,223.65,L7
2006-09-06 22:06:43+00:00,,,,,,,,,,,,220.34,L5
2006-09-07 21:56:48+00:00,225.59,217.01,216.79,213.55,222.47,218.13,220.42,214.48,215.16,213.90,220.00,223.89,L7
2006-09-22 22:06:54+00:00,220.56,216.60,214.50,211.88,216.52,216.01,214.23,212.41,210.82,212.06,214.60,215.64,L5
2006-10-08 22:07:05+00:00,193.25,190.14,190.09,197.96,200.11,201.68,195.85,196.43,191.16,196.32,205.43,200.40,L5
2006-10-09 21:56:36+00:00,,,,,,,,212.92,212.16,210.13,214.55,216.14,L7
2006-10-16 22:02:55+00:00,218.82,212.20,208.11,208.78,210.93,216.60,212.65,211.60,211.10,210.66,212.50,213.84,L7
2006-10-25 21:56:53+00:00,,,,,,210.83,212.16,207.41,208.31,211.44,211.20,213.21,L7
2006-11-02 22:01:32+00:00,215.40,212.17,206.57,206.90,208.63,212.68,210.43,209.28,206.43,,239.46,234.97,L5
2006-11-10 21:57:06+00:00,,,,,,,,,199.77,206.19,206.32,209.49,L7
2006-12-11 22:08:04+00:00,232.05,232.49,213.51,209.02,210.53,213.02,208.43,207.17,207.24,207.85,210.54,208.71,L5
2006-12-12 21:57:23+00:00,210.79,208.21,204.68,206.20,209.44,214.91,210.82,208.12,208.30,207.54,211.44,213.33,L7
2006-12-28 21:57:26+00:00,217.53,213.29,212.48,211.44,213.01,213.85,216.35,212.34,214.33,213.89,213.52,220.70,L7
2007-01-05 22:02:04+00:00,220.24,215.93,210.31,207.42,215.36,214.14,213.69,210.55,209.01,210.76,211.95,215.95,L5
2007-01-21 22:02:09+00:00,214.22,209.94,208.67,207.13,214.55,211.97,213.95,212.60,209.71,211.60,210.22,215.08,L5
2007-02-05 22:03:23+00:00,217.15,212.20,210.08,209.28,212.52,,,,,,,,L7
2007-02-14 21:57:39+00:00,214.93,209.10,208.45,211.77,214.49,216.33,211.49,209.90,209.06,210.85,210.12,214.39,L7
2007-03-18 21:57:45+00:00,218.87,216.09,207.90,211.08,214.27,216.05,216.11,212.90,212.57,210.66,217.97,214.35,L7
2007-03-25 22:03:56+00:00,,,,,,,,,223.17,217.65,216.91,219.03,L7
2007-04-19 21:57:43+00:00,229.30,224.92,223.22,228.59,226.37,230.97,224.11,230.08,,,,,L7
