,dates,nzd0370-0000,nzd0370-0001,nzd0370-0002,nzd0370-0003,nzd0370-0004,nzd0370-0005,nzd0370-0006,nzd0370-0007,nzd0370-0008,nzd0370-0009,nzd0370-0010,nzd0370-0011,nzd0370-0012,nzd0370-0013,nzd0370-0014,nzd0370-0015,nzd0370-0016
0,1999-08-26 22:06:20+00:00,177.31492216355542,170.75681555316194,167.51911697660393,150.54446355814406,,128.87103614294705,139.89834611667328,130.3489588317957,128.093391488745,144.24977179826215,,,,,,,
1,1999-09-18 22:12:27+00:00,148.4164294817361,145.67522613639113,148.99148442738746,157.0174033013574,162.71375164314605,,,,,,,,,,,160.8909274451732,161.08180076134272
2,1999-10-13 22:06:24+00:00,156.8394030546853,162.90893148567363,172.3312234996514,163.80417199725437,148.7661806715395,,131.7820282350975,136.03505350208837,136.64333760631212,152.80762024248224,180.9752083998896,,,,,169.66494336831107,149.736395800213
3,1999-11-21 22:12:24+00:00,152.6129476689938,155.5666004082562,152.43139211134974,135.84586857706117,,150.8974370164993,152.05120607780356,148.2463425379831,150.3155947492466,159.55462071000383,178.7468178119379,,179.39203741553706,175.671470720505,,160.87731870296724,157.2496063654902
4,2000-01-17 22:06:11+00:00,155.8336957487614,153.9807446152914,166.4567633924975,158.72599643013126,151.70539143926658,,162.3942470069021,154.80938666200302,155.76282446732918,164.00507443818273,183.4224159335787,,192.83839387398885,190.04168763186482,,,
5,2000-02-25 22:12:13+00:00,173.52680535897724,166.3675492540524,160.38309613058414,169.51492131836136,,,,168.68136907809503,167.8772890080735,165.0345441240267,,242.9202301575975,,,,,
6,2000-03-12 22:12:09+00:00,,155.4166094365993,170.891209340752,175.40203616946985,117.58186328326445,,158.49850654325988,166.50873638834017,166.7921666090511,152.7137346102817,186.48632530763138,214.9983437432845,,,,,
7,2000-05-15 22:11:42+00:00,147.7270118491938,141.9612587596189,141.8384754498341,,,110.91644719532442,,120.79526450448648,118.82706811212259,125.65058676982201,130.00980162530487,,,,88.7456292719929,,
8,2000-05-31 22:11:30+00:00,162.08641432351487,151.45785493758115,150.54399206001833,,,,,,,,,145.77870651759338,143.38762682109066,135.99706253427317,110.43593480673265,118.78918708250357,103.89997166129956
9,2000-07-27 22:04:36+00:00,,,,,,,,,,,,,,,,,
