,dates,nzd0370-0000,nzd0370-0001,nzd0370-0002,nzd0370-0003,nzd0370-0004,nzd0370-0005,nzd0370-0006,nzd0370-0007,nzd0370-0008,nzd0370-0009,nzd0370-0010,nzd0370-0011,nzd0370-0012,nzd0370-0013,nzd0370-0014,nzd0370-0015,nzd0370-0016
0,1999-08-26 22:06:20+00:00,155.38378151360433,153.52520504248608,148.96199796510683,128.61332290819297,,88.66394495137001,113.09361865562192,111.7918398202986,110.86178097806913,125.69265278676505,,,,,,,
1,1999-09-18 22:12:27+00:00,157.84432899894261,153.0828614713391,156.96893786502375,166.44530281856393,174.23673994195403,,,,,,,,,,,169.53316866927918,170.50970027854925
2,1999-10-13 22:06:24+00:00,158.89847792589237,164.52677602733633,174.07351762144197,165.86324686846143,151.2828277363481,,134.2986752999061,137.77734762387894,138.2611821479748,154.5499143642728,183.24019075821735,,,,,171.55242866691754,151.79547067142005
3,1999-11-21 22:12:24+00:00,128.69184028398485,136.77144460574914,132.19045509326523,111.9247611920522,,107.04207347731621,122.81429705168149,128.0054055198986,131.52043894673955,139.31368369191932,152.43359968842805,,146.50051476114973,149.35825259699516,,138.9496369333757,133.32849898048124
4,2000-01-17 22:06:11+00:00,147.9727825075325,147.80431278289728,159.80522141914997,150.86508318890236,142.09760858887572,,152.78646415651124,148.1578446886555,149.58639263493507,157.3535324648352,174.7754113682269,,182.02963816729914,181.39468306651304,,,
5,2000-02-25 22:12:13+00:00,187.85269340016885,177.62360414356007,172.50500139620777,183.84080935955296,,,,180.80327434371867,179.13334389758117,177.15644938965033,,262.61832621423594,,,,,
6,2000-03-12 22:12:09+00:00,,169.91170562716263,186.50131293058945,193.85034041200504,140.12979069080745,,181.04643395080288,182.11883997817762,181.28726279961444,168.32383820011916,206.7794599744201,240.36476207677038,,,,,
7,2000-05-15 22:11:42+00:00,127.69665671375479,126.22312258177396,124.88971341215496,,,74.1941294470196,,103.84650246680734,103.08893193427767,108.70182473214287,107.97641097632197,,,,61.20389096076428,,
8,2000-05-31 22:11:30+00:00,138.83101446365458,133.18575504769092,130.86634602475192,,,,,,,,,113.80253171028548,111.41145201378276,110.41612268842685,78.45975999942475,97.47173721096497,80.64457180143927
9,2000-07-27 22:04:36+00:00,,,,,,,,,,,,,,,,,
10,2000-08-03 22:10:43+00:00,,156.61615437300597,162.23683448863545,171.25970720975948,184.2321236243307,,152.52773343067443,136.30616104395574,123.31680105024037,135.11960308271478,143.67577766567229,133.18861352583372,134.8239604877657,134.3903201209875,66.89646079749583,120.53738178169881,118.0957185123138
11,2000-08-19 22:10:38+00:00,,156.2177117754019,172.09483536132714,175.5477789810481,189.08983437147802,,150.2578082112558,149.22856421014484,139.9212743956445,148.05962455866646,176.70413104606533,147.8463079922012,158.96829386159303,137.84330530463018,103.41120661682228,135.73938878161817,127.44594471227916
12,2000-09-04 22:10:22+00:00,146.42469627645067,148.35185916604445,163.27868149014392,165.5378242146966,175.36639753987492,,156.14929931956473,144.3182531589361,138.46211066737308,152.99262441392284,174.85289524176792,169.02998682016715,156.6198861963748,,,,154.786349651292
13,2000-09-13 22:04:02+00:00,142.65562108223594,145.6102630098294,132.62827908768202,126.51102710526588,,82.96144580873118,108.45034443237347,115.10808858937492,128.94834049503967,128.41379842849022,134.9065347000835,,119.23489575717755,112.09000685167597,65.56270781966603,103.51513002235436,
14,2000-10-31 22:03:46+00:00,127.7242948482461,133.64522697679905,158.76528468265545,159.53229367415554,166.63319892685564,,139.9954622569282,130.5734683487799,124.2491007682656,127.44707611900297,115.5548418665613,,,,,72.75830678625998,
15,2000-11-07 22:09:53+00:00,127.75354519323044,128.44598305553222,141.01659852095176,135.6317201307844,139.27061189550255,,138.65387231335347,136.41625899742166,135.48998270424,140.13227756004608,149.77291211559148,,145.97630841695207,139.69526730226292,,,
16,2000-12-18 22:03:49+00:00,,163.71367875076785,170.67830496080836,164.3742500775641,175.52025207787733,,164.08182936605203,170.03446102393056,155.72766090052255,166.99218997124495,,,,,,,
17,2001-01-10 22:10:03+00:00,132.47855585884588,138.83650109659322,149.55810764435859,137.29457369165794,136.05576046136127,117.0452066303687,125.80754504028134,125.43445499339688,126.19487450250588,135.492734659504,147.54996854343182,142.56758202466455,145.86638709610276,132.44252090254315,,132.8597634587269,117.24634919674303
18,2001-02-20 22:03:48+00:00,142.63841932057863,153.4530177317769,155.1923467080698,143.89281188719116,144.44445207512683,142.9517962701474,131.26629719910764,134.72371818398756,131.54320999139776,139.54096170949578,159.01299960293366,156.31146813587296,150.9248478076438,150.52760370164967,,130.31314460959922,126.78880049373755
