,dates,usa_HI_0014-0000,usa_HI_0014-0001,usa_HI_0014-0002,usa_HI_0014-0003,usa_HI_0014-0004,usa_HI_0014-0005,usa_HI_0014-0006,usa_HI_0014-0007,usa_HI_0014-0008,usa_HI_0014-0009,usa_HI_0014-0010,usa_HI_0014-0011,usa_HI_0014-0012,usa_HI_0014-0013,usa_HI_0014-0014,usa_HI_0014-0015,usa_HI_0014-0016,usa_HI_0014-0017,usa_HI_0014-0018,usa_HI_0014-0019,usa_HI_0014-0020,usa_HI_0014-0021,usa_HI_0014-0022,usa_HI_0014-0023,usa_HI_0014-0024,usa_HI_0014-0025,usa_HI_0014-0026,usa_HI_0014-0027,usa_HI_0014-0028,usa_HI_0014-0029,usa_HI_0014-0030,usa_HI_0014-0031,usa_HI_0014-0032,usa_HI_0014-0033,usa_HI_0014-0034,usa_HI_0014-0035,usa_HI_0014-0036,usa_HI_0014-0037,usa_HI_0014-0038,usa_HI_0014-0039,usa_HI_0014-0040
0,1990-09-20 20:13:50+00:00,,,,,,,,151.2580737908827,163.25744263895342,161.59880766379405,178.86308809572228,160.2239237523646,150.54306093181833,159.85741498354335,162.76250077113235,165.4431782492777,163.9565190925924,160.0305754149398,169.71051504690993,170.02212735388775,160.58390875434546,173.64317831121346,173.9057726828032,170.18911596800203,170.01364235466173,162.170936794479,170.09964378191637,155.8965030908106,167.2408069124395,165.06481121090323,165.39786899396972,171.89862497099313,174.9063206864015,179.10236386971982,174.5152362969344,199.78660571035655,,,201.5154729060105,196.32295370713973,180.732205947992
1,1991-11-10 20:18:16+00:00,216.6091834896966,154.63650146919312,157.40475535692013,159.44443020590197,,,,,,,,,,,,,159.2166495273815,162.33683774125433,167.33616013063323,169.53676901001486,164.79874572207058,168.11548051361362,180.2820065194093,166.91270677975845,168.52873643372888,160.63547180492074,,,,163.69952316801022,163.9049622568313,160.00419393281732,167.04182280576316,168.0681498813425,171.8441020028891,192.76706098573277,202.93977755220016,192.73109763534637,196.9142463749814,198.00525040192346,187.62351803290522
2,1999-07-03 20:46:48+00:00,,,,,,,,,,,,163.87469505132404,174.66875624388211,,,,,,,,,175.81537522290603,173.94764079152472,174.97971191195523,179.6920446653488,182.67622176633904,186.09766383659255,176.2180440686603,184.81399240858934,187.08185817235406,179.6154873171118,194.49910172656467,194.33217815113497,200.21668125998576,204.71934082167073,221.12729127898973,220.88904241804366,204.93187966603867,211.6387354580239,214.42160054790517,205.98299693093574
3,1999-09-05 20:46:59+00:00,,,,,,,,,171.98704817063737,165.85796855771974,166.83076223530293,,,,,,,,,,,,170.32652955659609,170.02761559993493,175.09143070192022,179.02375364205517,185.8364354425172,,,,,,,,,,,,,,
4,1999-11-24 20:46:49+00:00,220.03686146541264,176.6006652221111,175.25432967969357,171.8736988583722,156.91819871639447,157.7353484719208,159.12740107083386,160.81810190207918,168.3043912215876,177.99674990692304,171.8874941789279,173.1477590460404,171.0643329721553,169.65887370036597,163.81567034602125,166.77237896074809,166.97547780355455,164.59600092637749,177.87835023473184,185.68203010933522,178.15497091119985,174.6597557192684,172.83253109026842,171.82225937475116,178.12196227712116,180.26285223076056,180.6451836974436,166.7453084919181,177.95133001151112,175.82520921465937,179.7460343992754,177.56347873105767,178.11380556912454,,,,,,,,
5,2000-02-12 20:46:47+00:00,223.052912414119,175.52027892633086,176.8186434735478,179.09858709212293,159.85766058014926,161.5452945895424,165.44521639130164,169.61553314236127,177.31042702534415,184.47731246274557,182.90054254605107,181.29603139021188,183.17243210688295,180.99272117040064,176.8914064772946,173.57887627827873,175.62412764137858,171.30946157746953,184.2590597103666,189.50984658982094,185.79759021316616,178.83620456325733,180.82212543581164,182.23456508886082,187.6866015347221,190.34593364026756,187.53439415563054,177.30497671581475,182.1975926578554,181.32988886789792,179.40323138425185,172.53188381166075,191.7595783625902,194.24715438123766,199.31992975832364,224.19622707753518,226.05976475224602,212.36422174824781,222.09365469627275,225.7690149729848,221.56102500158033
6,2000-02-28 20:46:42+00:00,219.94716033748983,174.83512743086823,170.6745583709486,173.38014619072936,162.92454492295917,157.5903012055322,163.232733107113,165.58706678285958,174.5142285543626,,,,,,,,,,,,,169.24691164799938,170.25098796625912,173.10527717544767,181.81674505638603,178.24111726494792,193.4362178769669,173.50605135236015,179.97415688358808,172.667857835847,173.52045449790702,,,,,,,,,,
7,2000-03-15 20:46:37+00:00,194.27582298677274,173.98858265638773,175.10530306145733,174.957539970638,163.03952810013382,159.9327568062711,167.26168751652557,,,,,,,,,,,,,193.12294732331821,182.3563021213191,177.14955427965361,174.6875380923785,178.30433899560657,187.26097449291137,184.43643708060614,190.35236560845527,172.63479867904672,184.87528254639122,175.35409158961332,175.75032588185815,,,,,,,,,,
8,2000-06-03 20:45:56+00:00,217.47875068291305,173.9274499111596,178.0345177909534,178.4828980789868,174.8069034892479,168.66852015696102,170.24660152611133,174.365713192685,180.76715991614483,181.34506244432671,177.43334447208974,178.6598223943447,173.64821348797324,178.04933697986553,172.95662664746743,172.78978351654285,171.48673791364072,171.10118863119624,184.30401931154694,187.18860082913994,182.13513946558234,175.9558669634963,175.43465761376675,178.51315076428202,186.99811083236733,183.98407502788626,186.49511583151136,176.41135534248608,188.79816635486645,186.92433529168497,195.08076707091857,182.68745741074665,201.24431441718903,,,,,,,,
9,2000-06-19 20:45:53+00:00,217.5677831234613,172.88440134116985,175.54810850874338,174.80705426130191,169.58819647391363,162.44182146301443,165.84835659064072,169.28385259447768,176.53103867502628,177.0335151470042,174.48457412783168,173.45608531277313,170.22853800593435,170.88859270736353,165.80490189770492,170.5382514467588,169.61712502065456,167.21234685051894,180.83421525863986,186.07857924068915,176.70506840096357,172.9510143854694,171.7545187358649,174.09361000050717,,,,,,,,180.04464143192644,,,,,,,,,
