,dates,per0059-0000,per0059-0001,per0059-0002,per0059-0003,per0059-0004,per0059-0005,per0059-0006,per0059-0007,per0059-0008,per0059-0009,per0059-0010,per0059-0011,per0059-0012,per0059-0013,per0059-0014,per0059-0015,per0059-0016,per0059-0017,per0059-0018,per0059-0019,per0059-0020,per0059-0021,per0059-0022,per0059-0023,per0059-0024,per0059-0025,per0059-0026,per0059-0027,per0059-0028,per0059-0029,per0059-0030,per0059-0031,per0059-0032,per0059-0033,per0059-0034,per0059-0035,per0059-0036,per0059-0037,per0059-0038,per0059-0039,per0059-0040,per0059-0041,per0059-0042,per0059-0043,per0059-0044,per0059-0045,per0059-0046,per0059-0047,per0059-0048,per0059-0049,per0059-0050,per0059-0051,per0059-0052,per0059-0053,per0059-0054,per0059-0055,per0059-0056,per0059-0057,per0059-0058,per0059-0059,per0059-0060,per0059-0061,per0059-0062,per0059-0063,per0059-0064,per0059-0065,per0059-0066,per0059-0067,per0059-0068,per0059-0069,per0059-0070,per0059-0071,per0059-0072,per0059-0073,per0059-0074,per0059-0075,per0059-0076,per0059-0077,per0059-0078,per0059-0079,per0059-0080,per0059-0081,per0059-0082,per0059-0083,per0059-0084,per0059-0085,per0059-0086,per0059-0087,per0059-0088,per0059-0089,per0059-0090,per0059-0091,per0059-0092,per0059-0093,per0059-0094,per0059-0095,per0059-0096,per0059-0097,per0059-0098,per0059-0099,per0059-0100,per0059-0101,per0059-0102,per0059-0103,per0059-0104,per0059-0105,per0059-0106,per0059-0107,per0059-0108,per0059-0109,per0059-0110,per0059-0111,per0059-0112,per0059-0113,per0059-0114,per0059-0115,per0059-0116,per0059-0117,per0059-0118,per0059-0119,per0059-0120,per0059-0121,per0059-0122,per0059-0123,per0059-0124,per0059-0125,per0059-0126,per0059-0127,per0059-0128,per0059-0129,per0059-0130,per0059-0131,per0059-0132
0,1985-03-04 14:58:44+00:00,211.9501208450253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.30882103683098,,232.7627775500214,,,,,,,,,,,,,,,,,,,205.6593998671338,,201.04623398861753,206.51460512659915,204.05991324797603,,,214.8501628567458,213.68741868392317,222.24496881231704,233.33686800467788,212.6702091786334,201.95360107034793,203.5131094722414,207.75141204902508,196.63053915684705,228.73868126177786,238.95961640948235,,205.22122971163157,199.7344543659782,198.3560791725847,211.261617116713,,222.7345422948933,222.37830573136137,220.74407144081522,210.96655271542315,209.69498624996857,202.79114905680285,189.37872995023523,185.6570249607868,182.80232357917293,190.46329999943623,200.84418511211112,,,,,,,212.7489515242097,222.4813452932541,230.41319251939817,263.72839960820266,256.98096219343734,,226.83029679962624,220.65179050819407,217.46923814565264,250.20605585494917,278.9164416679356,271.17542041284025,266.7363212419027,262.16295647030194,256.61147949057647,270.2792866555598,261.50533493911826,256.02177019455456,262.90328700117647,254.52444989297464,253.7071979864054,232.86653588041096,225.53151080088747,224.25460545791185,220.35986751143318,211.7987901735766,211.48768111505095,211.28438455188808,211.7265580998552,203.0327819680347,200.1018555606613,193.1054072364442,193.22811068132071,204.96960211629832,208.85705965442344,219.06199418769125,229.39001749875314,229.45949351700185,217.6081076445302,205.20761094359236
1,1985-09-28 14:57:26+00:00,184.33272638068257,169.70006117232938,153.8457550865033,142.03540246141227,136.73477476115892,141.34295108169482,147.14457700141986,144.5105674024368,157.82777127689792,152.61472036117226,139.41529832204748,131.52084069757274,128.3234624745437,127.95382733189803,117.40549112991106,111.24175636250169,105.08488726708882,111.54858412137321,126.377777779459,134.6133487429484,127.20353062470589,126.23875502570633,130.2183510969534,143.53523337624432,160.0527282020409,165.85337073290106,159.2412260314463,138.16840542567223,,,173.3322815675416,187.98669574440655,185.33320363522836,194.13996956253254,196.65999707492324,201.72697725607378,194.4203926724083,180.46558684816267,178.80994338537226,175.42986062997628,171.10149165794067,,163.5065675779925,,,155.15325328772548,,,161.23006408018216,167.0252414166195,161.85126601166365,167.53981154881254,166.01742549509112,166.18903633464214,163.00563223634913,169.24587324741967,170.92379638282426,,,176.0182122124279,182.7219028633197,193.68022822312253,199.19150640461265,189.4025104411786,179.1086848010635,184.21512872022396,194.6292971174604,186.37044497688748,207.06626633480118,213.694858058129,192.94549710322406,167.23544213337001,167.3163975319641,172.5908084083232,179.03974218902096,187.79341377126292,186.97691059353542,187.39078824729853,188.5199156877337,180.22808402962966,183.76654027816693,182.9978827909883,178.16123178816815,169.8864601969566,163.93117472552393,174.64703745272496,175.83136919142953,,,,,,,173.31817020173992,189.37401777161114,205.73871988585415,225.5015248038074,,,,,,,,,,,,238.71116417331513,237.98910215347036,244.59393085975705,257.55387706422533,248.60792096024295,236.5531355643759,212.32296498191522,202.72571900593377,190.34026582710118,192.64209675465133,193.23497821491333,193.05039564033171,187.91115612670652,203.14264127772046,199.60006787792406,183.99256061166375,180.41493739325296,179.05984951492738,192.0618738866994,191.09705288567227,,,,,
2,1986-02-19 14:54:53+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.16074172513663,203.299046460282,208.05554327472416,203.11484530937867,198.6522609607572,198.99422893219474,192.49975058602323,201.69262006896798,205.89579457313005,200.0780301620305,200.5865774836857,200.89512493131392,201.19151807857202,205.0742162809283,205.76551009441465,207.27205962493915,210.3395662590337,212.85338786457217,212.5207162316249,214.35743735821094,220.75130645903408,215.54835742695414,223.21894354055172,221.52611449337059,203.8413415342552,207.99212834558654,213.52982508931566,205.07090050067848,201.7747726140226,227.2823325622819,220.44507071727122,191.3390825471019,187.79576373190903,191.4040440972611,195.82673432611634,216.80895068790124,227.2739260403835,218.63398648697472,209.43235561317317,212.85587423623815,198.99953043411384,198.83017873334262,188.69065787382468,184.06037250964857,185.9835116143789,184.9045075047575,195.9991350112125,206.15606844798666,210.3290624363239,210.23209510902356,200.33434332788408,211.92134464986037,208.44068627879915,217.03594712509633,222.19793806853323,229.25713448291916,258.34673875353076,279.1975650829966,248.78785969725106,,192.09836463877403,201.5548076682905,217.0137085793414,241.19466596989642,266.56261281247,264.63731267287716,264.41229716548014,266.77095367594933,262.35922311042816,275.12624066795644,279.60859270038395,292.1654099336301,295.0134225215864,,,255.05997826128885,221.69366513380123,214.39741134693443,204.8031845837214,197.51350106009744,204.01500078814115,209.44155311484622,208.96752114547064,206.7372566321666,206.41041902350852,199.62644550328457,205.24353968734846,219.82357725264552,231.35290212038868,248.2882711870144,247.15589541447167,232.78518636450298,,
3,1986-09-15 14:48:50+00:00,182.19461485910495,163.25855387072437,139.44895594878767,134.9193132295305,126.10796388674788,121.26548292850434,116.43686758527573,108.35937340697973,134.82841955409347,143.24904987392608,135.86980241252587,129.04043747277024,126.11841049927615,120.22346999214707,116.18213763114292,120.85255318129626,122.58206951075253,132.35589288480043,128.7096155244135,129.40396331029737,143.34568483233912,143.28660521112806,140.06751943942422,135.9495486753098,140.81492218088303,140.09637364777242,155.14205604912112,150.9722842087002,148.87431792117587,148.14973300475265,163.07828843874427,174.743669313803,188.3968601879446,194.91509881059386,196.8828503606007,197.28315193126622,190.57435202798672,182.02594157891343,175.56358428711428,180.22819003410842,189.03786884891838,189.18398051847186,185.67029181680192,186.87814588640626,187.62533622210952,186.0810021774975,184.0411520772545,180.98890834586484,163.99876207458854,182.03749819051524,175.82325576566302,179.30982154067735,181.3397155170429,177.42905724399316,181.44788562467255,177.5579944212788,177.09075085624812,177.7385741487015,186.83437177004873,187.81280858767408,191.0042754952263,199.2765386333151,206.43227815737498,201.25446491444964,193.47081685464326,195.58853587036447,195.12463258897932,186.16940257757233,206.35537041693152,211.15195067628798,197.3221529422786,187.0135001876178,166.9538426427646,174.48696053213044,179.45833481333128,188.90991134285804,175.53340232651624,179.09915095274616,179.78598773804364,186.28243902850124,190.49920759171172,186.23345701127795,178.07717083557964,176.01496593844956,174.50470015056635,189.48705413427834,198.54489094384866,192.32803046227434,188.75683597682817,189.98170150596314,193.05330740640503,190.15748215407265,206.0159451390124,207.4660709861241,220.42562681381355,234.8915404473595,258.30083042451423,276.5758170363289,,,,,,280.2801270223889,255.74037949535088,,,234.33624605633793,246.50635254385077,247.04616832016933,262.944203227632,264.5539027152088,247.73532889319733,240.9528327355225,223.65789600006772,217.90345225123835,216.02434871459846,198.5449843377363,186.67193924451556,189.9591208559932,186.03085792649588,198.46472607824978,201.939948323352,188.41113058719367,182.83941835449278,186.6843848041558,201.70925062125573,206.50307443877688,204.78497705870478,217.48110937374076,220.80934825816055,220.79153834086483,221.00264716726366
4,1987-02-06 14:48:45+00:00,178.37445678551762,155.52679874728062,144.12094784803872,128.02673870834127,120.84697249963828,115.00834007142763,117.73119951054554,123.64505619302011,129.4447923987315,133.60817628215563,126.80528197727294,124.92461809951999,110.6538241128209,106.06962984005162,105.35558851924102,115.92392084561837,125.1498501108193,137.32937118783286,146.01383206904984,138.28526242735626,119.84073010546393,135.2016188189355,142.37963328589495,136.95161740159892,145.70410209018075,159.18943728743147,159.4145737168082,162.76095822592833,154.25822327660853,113.81803285444195,182.3089029007027,180.65387540055917,184.25374675891945,185.33547802128038,193.28800237126168,201.49493115036876,189.35878821422926,183.59902372108422,175.7691684809698,177.35220329642115,181.42046308135076,183.6237944307842,185.5966583093933,182.4307550235474,183.62706960319505,186.2565578013608,196.02602205086674,197.75979812520671,198.8200437666493,197.66962666776092,189.70888854102182,199.63492653679344,195.53392344688103,190.79938861617217,183.42986236287206,187.42712358553413,190.08539069887703,192.6649829941712,187.1066415676041,196.52946065729347,202.40304493460107,206.40072089830494,206.21785621985137,189.6898203836985,182.93384910770035,191.44732876901736,188.9109772863115,167.30855685248045,168.63552830361596,,158.24474281271966,150.8298304491346,152.9246082374705,161.45451230410234,179.85675808281502,189.4070557314677,172.8254567459792,164.93817710338254,174.9638561112737,178.40459927995505,181.95830441061284,176.92843201751353,176.2954607659113,173.10938674551485,171.6386746156295,185.52416776074847,182.97194650879052,178.66348885961156,177.5922800627381,180.67144200323187,191.98487499155777,196.92391568075755,190.350349834265,195.85628489322295,201.40543645598797,211.492612902149,225.2048431069293,227.7359452903953,199.72759218791134,202.28153951046914,212.20678040215932,220.87857393520792,235.73569807249066,266.99460366236406,268.23504610231055,270.66893402171405,273.720473231136,258.66677443739945,262.7804865408208,256.1737267851623,248.71055498282217,238.82463505613524,228.41814077663054,221.65166389311742,193.86783406343983,207.96555619922722,207.88079834977373,198.59442751471462,193.72279172230128,197.22325024127264,195.02886893119734,198.92867167690235,191.98300691560303,172.1500568611444,176.89371114707058,179.0892079608538,193.1423390461293,208.0586253794723,213.17995209443842,216.80699361726823,208.17070432460298,187.94499983920713,
5,1987-03-26 14:50:34+00:00,181.84637187967155,165.0029963527462,157.44186945508847,142.27446231551428,132.51580487571934,131.52319993303482,123.15265002480893,123.68837595948567,146.34681653463855,151.28031558231066,147.94563673009895,135.28863751540197,128.6019130408501,126.70485602136235,122.59467816428132,124.12010585493547,136.78104909624557,150.60452137255317,155.7216992087487,154.86607967959287,152.63073064227922,151.5063673140636,158.84106449788567,162.00695018908812,168.93930490377983,170.3133242494824,185.6289499363349,191.76246054102813,193.82497263190032,,187.0287972593386,197.87981555687978,196.7354768418577,207.58461450091826,207.86623476474273,203.62687778400652,196.98521462187327,197.25238603765564,199.92751208887736,202.39755809487968,199.7104960211551,198.63623321234337,204.49652749875577,197.35244688707638,200.33245754197264,203.580082879778,205.69085004434174,207.9186932018141,188.69814493773143,203.96068985919987,198.32967787097004,207.34091905365668,205.20776983788906,202.89192728085396,202.3318732888753,210.6239955047592,211.95244037629467,212.38792024598774,210.96147093569087,210.80387619421464,215.21853926211375,215.46055303251427,226.942871004092,220.72055696078615,201.7791947971196,197.16375783850748,199.11564348061307,182.23000636325403,191.60765474728566,218.33650171743668,,194.10534622811704,166.38729382577318,172.86194092126738,181.30774316495933,191.4576529086749,193.72360022911715,195.97593842778474,196.7862667308459,190.298518661908,196.90486050945793,189.41521713803493,180.38781109624722,184.7624613727186,176.1019136565089,188.05496244509925,203.53107364294243,209.09210604258294,213.02364225455727,212.84404725660585,203.28798225020643,209.46066866446853,208.49475756462397,200.32940778301653,214.45150525903455,235.1383456811323,263.6051914771241,266.4229291912975,232.72622752283903,218.18872726530313,238.86680039093184,269.4222694973691,247.40492466992544,251.22379688751738,243.59208796998865,238.9027719205153,240.2052750928368,240.6436896179382,254.52639940139886,255.36094644533893,271.8824362508599,270.3021715527824,267.596934289586,264.8529531832542,240.5550516335488,231.24977080303813,224.69112120282114,213.19709195340232,204.0607941112453,206.93847389479544,212.40043540059594,211.8216832550506,209.66210762956825,213.51057361628767,207.6391985080913,206.71553753662832,222.57469975619384,238.41470688769544,249.75373791844586,258.38344373131844,252.23693892213666,240.36232686693597,222.014173702652
6,1991-04-22 14:50:18+00:00,180.23616082930403,151.81914155109607,124.40256069612465,108.52655915522338,93.59334189036339,84.70784129997361,76.64903174545668,80.20416052949409,79.58542626614746,88.48522758897943,76.1646150800171,65.8060370748359,54.31458393975243,46.53942798364869,47.528175621187,44.2940832920664,48.233367890412836,54.90072749274686,62.64799195462195,72.06523730718393,67.68517507844538,66.4503393874618,67.40120290261348,69.72217137608929,69.93416332162407,75.82869884111325,76.17430431977303,91.06502207779232,92.55376760584942,87.91840257586819,98.29568356739873,105.70210722131691,114.63055221804156,115.46758963761494,125.28174463209189,133.79693212632264,133.1442156861728,131.5159943062388,132.20902180479612,131.274438519431,136.11789110229458,139.50809433091797,137.2681286921495,142.3554785020574,140.05217949717127,143.068125459719,141.40069821449794,143.23676382360426,130.06482801448104,140.7222362009254,150.80399497628423,160.77654799052073,159.0252024988268,164.3780422557309,166.9750832255025,166.5102561012165,169.48430214550336,170.05195736688023,178.78048444564794,180.96686753453503,178.88354636817695,179.9830110613113,201.80955597886643,178.65772564568206,164.53002646357285,162.6850171857667,169.41361055741692,171.62859150349527,181.53100007894926,194.05730610007444,174.56317672339316,156.85361657761143,162.41390778595644,165.53825954825464,176.33395248704366,194.3374611856113,193.1429321104477,180.40164682013966,172.02688231999147,175.38155045362083,195.0682139022063,196.2271947077086,195.5986806633288,195.4350554468283,174.98906185825186,168.03277305876193,165.1952414403359,174.71399706591427,181.47269913958522,174.73788054405173,182.59766013519737,174.66780557937005,186.61131754708427,185.3564721758412,189.0615988277334,197.7857149634509,218.34715646548284,234.64192557289303,205.9863014100303,210.39259486438428,222.60337108043262,233.03307526928836,237.88428468115694,237.22462263863093,233.08312074887425,223.66317222499924,227.528827508583,235.9431791151394,243.40763536103887,243.66045542821388,250.0460895833433,256.63599704929635,245.7435529567124,229.97904286314585,215.63956062164584,217.23666201334044,218.27589167971,212.3216202390908,201.3494297830212,197.5925440803361,196.39009067946134,206.52960543638622,204.2824135374487,194.4548682725418,183.1387641064698,177.8567969211752,190.46973721155712,199.41198365879723,213.416578464881,229.42622385175974,233.64464548995267,221.11430903626368,205.30938171753164
7,1991-07-11 14:51:29+00:00,172.08439332979964,143.78264525603396,119.77794450476023,101.88166229675235,91.6092092837134,81.65533966023567,74.97717134914107,76.91518427865276,77.80313642442422,79.37677853973966,65.94092931305443,53.17395304107956,41.99602234729938,43.35606331172909,40.03204378872617,42.28638697150975,48.909029268890606,50.25056754916086,58.46835345663867,64.79835845149572,67.23842468158543,66.97455039361304,69.76201964496032,70.47547746376085,68.64494695164498,71.75237056134455,77.55912512972387,85.34797939562341,85.65340286294695,,87.94650180868001,99.371951963763,99.44004110957718,106.73303205134155,116.97556247398433,124.91676053683516,126.77189059629231,117.75700691542019,118.47032727217103,119.93203799970111,127.305067895574,132.1972639808696,129.6587764687556,128.4210686427707,128.7033581607064,127.56791763939947,127.2800663544182,137.76294367087468,,111.75100527767691,148.01447986769597,148.4038985984003,149.92211790123815,150.8069336873141,149.79011474894423,156.27036253829567,156.45527277381854,155.54207286410548,156.7706802976696,164.16097491935997,170.10373482234988,170.34661046845963,188.10064393364954,155.798667153936,148.10575219744092,158.15194095889663,154.1274503400669,167.1331700702491,172.46049714777752,170.15557682225227,154.93886665401595,131.95384621983578,126.68556508404328,133.86101940511966,151.62568950260578,174.18662247609876,171.76030837636335,165.17887722929837,162.69180219937923,177.3271039535751,191.70717058392722,206.2367403483839,209.73763819421072,203.77121213698763,170.2415856107588,165.4899789861771,161.14479143695235,173.3214190354379,183.650074385597,186.44398423334007,177.71978449120857,154.3379694516379,162.1906772370139,170.75505796486655,178.94016492918843,170.74049783142493,180.6468690813411,198.0005629236465,,171.7475346814124,,200.07188066744936,220.28709704883067,241.95936592330546,225.4628756386137,214.20301387689486,220.58857038268195,223.8155817362099,238.17932538823877,230.07947567144774,239.8224948376868,249.018253237969,225.44318781718516,210.52345705800192,202.74202841786663,196.71984399725068,197.81379837232572,199.05944644048657,192.96853858027282,192.06554449437826,189.25950056669376,200.76548021300812,198.2484517033416,183.01572449233709,171.73491482075116,172.8269794151337,179.62018586057508,187.8709908513739,198.0075433723345,201.07962873162836,210.8163047452768,197.19492809906032,180.55631582186356
8,1991-11-16 14:52:30+00:00,173.6928172580513,147.9326801274805,123.01855519658189,110.57992098145368,83.79395917199611,71.72287151487072,63.97140644277366,61.49557172862137,60.054963182567704,51.74249499070072,58.548595902779226,46.445521387546876,33.06150089991045,26.896622982688704,28.855678045747126,39.681188526194,43.526092806649814,41.755525567719516,50.08386934783812,58.51394407352634,61.051359312024836,,,,,,,,,,,93.98855474212618,104.60456539675218,110.87043215201888,112.21626591151103,115.85024573473858,114.8954562300008,108.0678900161439,115.42461839964514,116.80232853349763,123.27164229775929,121.87536320742194,121.49386412332237,123.7286499146651,127.72360342402993,130.22688450428532,125.58642628519632,127.97059360521912,122.9970760607712,124.2262253338463,139.46237950624374,144.02680395279862,144.57240114326783,153.39478779736007,154.72027536838755,154.76464617718102,152.7321180463017,162.4470131688413,165.28107181470517,170.01855800469468,177.94116061610782,191.12627584147842,197.21991854670705,174.94699978304706,167.39487185173508,165.95042876655464,168.60663414353513,169.3931491120532,174.25609020786823,175.59254142669144,151.9870162889929,145.1309752337329,137.5691987225553,141.1137101892868,152.7172434824049,162.64308562606524,150.52715628464728,146.54973729152607,,,,,,,,,167.91447124735998,173.99810091438678,173.05506164341426,169.67933775153813,173.25452116848277,166.7452049383724,179.005012160656,177.70409224165738,189.52343570590637,201.66851593794524,217.7515821227564,233.9014332676245,217.11349034405566,212.6564225125595,220.8526459720255,222.8082187714934,229.80881370267798,243.97548995229977,221.9682575705848,212.30918006695572,210.8609252641358,218.2568483312005,234.162226034306,237.91456223765275,243.2188488438136,,,,,,,,,194.35704976117609,192.95718273870062,195.4464054118022,,,,,,,,,,185.28966024154892,181.1662029297384
9,1993-04-11 14:50:35+00:00,183.09145025956508,149.38629214445552,123.70181128711462,108.6690302729389,88.76874389059702,78.57941370204546,63.836852109442674,57.41014069746674,51.72576807038794,47.276277102841206,44.76525190490794,34.00117560099301,23.401468221325004,8.796892790079129,18.720819886559433,17.56628836258006,23.186095813264593,27.679306431894553,34.00301702911118,40.48136742079677,45.32058625759018,41.513303223779744,43.76807139076155,38.468459932837085,39.495166747141084,36.09123579303841,32.04544210711468,,,,87.64589505832696,104.31126383573812,106.2419638727302,105.88147351112146,101.75643554813769,99.36319075857219,100.20318140014895,97.65825692227224,96.0571350791075,98.91288258967404,102.4207615510783,106.08162952408483,105.56203304259483,99.86963149534213,106.0146856053884,108.58595893139014,109.33917015190971,113.46045050973035,93.54419978114646,115.24392962062655,120.96180310912143,127.01572665234035,132.19976455360393,138.12615560600153,142.38969606279935,148.2572874171842,147.80370369971808,157.4880161503043,158.13442868290298,157.95241012424134,162.53567949776846,180.04985184039407,190.58287510663757,164.15488468490082,149.8003228404204,135.56162055050012,152.33274459559743,161.5749384536773,167.75048608523366,159.49518238137503,139.98474179925273,137.98154908497773,134.81667525065478,136.8679850089066,151.56811483246514,159.32716993529465,153.44909044256386,152.62008437786432,153.5503552671172,163.35519631686083,168.17102486551255,161.57319384607393,167.56903337087653,164.22677276878687,149.92398731317672,148.10752841138444,157.08085463198074,159.25915143993717,160.4862383423133,158.02605513790346,157.3320847146945,152.48248198053653,160.744217838493,156.76467915230967,165.27670728891584,177.77794801839678,193.69160426224616,192.93609248438753,178.45613324860471,180.48195265671916,187.86123862929045,202.2906561491118,213.99789218918278,225.08442832274014,212.1986461978923,208.1960349980722,208.11473908360585,209.1118912049742,224.9985584612349,227.4666176666882,230.0293921908657,240.35628542708065,230.52417109454387,217.03538891985443,207.176000953232,208.28173038492156,211.7787472891013,206.23279286239938,201.45334118849632,196.2700877101116,191.75410327829468,200.40353687338944,197.39708409197803,181.9881529947376,181.5277832616756,175.76842778328736,186.86530791372206,192.05292686950227,181.3196623012482,192.00559080205562,194.07270744194415,185.82315886389762,175.99515006609303
