,dates,usa_CA_0010-0000,usa_CA_0010-0001,usa_CA_0010-0002,usa_CA_0010-0003,usa_CA_0010-0004,usa_CA_0010-0005,usa_CA_0010-0006,usa_CA_0010-0007,usa_CA_0010-0008,usa_CA_0010-0009,usa_CA_0010-0010,usa_CA_0010-0011,usa_CA_0010-0012,usa_CA_0010-0013,usa_CA_0010-0014,usa_CA_0010-0015,usa_CA_0010-0016,usa_CA_0010-0017,usa_CA_0010-0018,usa_CA_0010-0019,usa_CA_0010-0020,usa_CA_0010-0021,usa_CA_0010-0022,usa_CA_0010-0023,usa_CA_0010-0024,usa_CA_0010-0025,usa_CA_0010-0026,usa_CA_0010-0027,usa_CA_0010-0028,usa_CA_0010-0029,usa_CA_0010-0030,usa_CA_0010-0031,usa_CA_0010-0032,usa_CA_0010-0033,usa_CA_0010-0034,usa_CA_0010-0035,usa_CA_0010-0036,usa_CA_0010-0037,usa_CA_0010-0038,usa_CA_0010-0039,usa_CA_0010-0040,usa_CA_0010-0041,usa_CA_0010-0042,usa_CA_0010-0043,usa_CA_0010-0044,usa_CA_0010-0045,usa_CA_0010-0046
0,1984-03-23 17:50:13+00:00,,187.69019654634693,200.90750702261522,188.24982916834676,177.22770706441423,177.57284398085474,177.19422894690382,179.40307850418407,155.5308495641819,129.43107744084935,139.08661515516812,159.2837022085509,181.72569321696835,174.02388750331315,177.17019562435047,183.91155040295783,173.70671073420834,176.85587269047062,181.78666816090626,186.01268188953566,190.27807480038487,183.87576821995768,183.3126720856019,170.82450705151336,165.45696255099935,181.79827268222402,178.68379368596692,179.70822742300822,192.66739711604825,182.59236718860282,175.81569145438988,176.57484267186206,186.65347333918493,191.89042695378984,183.07443725041142,191.73887317000964,193.31299666553343,195.31945444014917,186.73636534697502,207.08021353163377,210.88430053120453,203.8256053736223,205.08919078378966,202.39973234787155,188.22364051958496,185.5800262686302,188.10496185296336
1,1984-05-06 17:49:52+00:00,,164.07417999335937,169.42540909413336,158.06866977331498,153.81671454181472,168.25842044182727,179.35645334977835,180.8116301882023,148.0770121508809,152.640367237252,157.69494169794513,165.81940270610983,174.8832543932933,158.94636175104722,158.98244127352322,168.30126302257707,166.28863231577935,171.42861398399972,169.06101921312404,170.89944155951434,162.8369178719986,157.70575113182946,162.47586686591558,161.73864010215374,174.3020770421047,183.24995542732722,184.30899147978226,178.9478576510709,179.39934929482703,177.6044294134878,168.46654706125574,167.8657400695534,166.4194706286446,164.42970673459587,169.29200012518902,175.7670601358757,174.46879555886224,173.5614617326183,163.81360741763768,199.80712537338326,202.3468815340877,187.50257048654612,188.07685211193336,187.02483553722456,180.6587274946403,180.52574481375868,192.5537371933259
2,1984-08-26 17:52:34+00:00,158.84678586324685,169.780612042517,168.28233311781682,172.77948904674778,181.47694561207157,195.03771661111023,200.40134813926394,214.63438814828032,207.94888397781185,197.76682968502283,188.323817741022,183.89698263395994,195.94260252021874,205.85195585633548,195.00221154264514,210.53177093061382,209.75543772757996,198.25392869572048,188.8305178685751,192.56068279430428,188.49133875323167,186.37446750840778,199.02033265705182,200.60119844118847,202.91040730818932,200.75306240849474,200.97017459185042,193.9259408044541,,,,,,,,,,,,,,,,,,,187.33833084973898
3,1984-12-16 17:52:39+00:00,147.4442133583165,,,116.3316559125386,,,,179.76865734432536,,,145.67165511398147,161.48125390259656,177.10114629622657,171.0293777807703,165.24845055836462,162.87666868953522,159.12890227038176,170.20025740543724,172.55677608396084,169.82125393980493,165.02161198366545,168.0080471406849,167.49974221099632,163.46307203899858,168.23085100545043,,171.9888688074555,,171.47159860064832,171.10047686440475,170.6836476561321,166.2188293623887,168.25281934029263,165.19120397623738,170.18455163548217,174.36888247252924,167.58202348963562,170.78232221462278,156.44831441773772,194.60698687505564,182.50354831708125,180.23185658509715,182.2662564605951,186.12748076519767,180.1635967503463,177.11231430897763,178.37492082849974
4,1985-04-23 17:52:47+00:00,,177.9844473035025,166.80988935989902,167.27925743668033,170.9965062840841,185.4394898496283,193.75788719679034,199.76391768047793,192.38550000798398,182.7269055396998,185.3137170883051,186.91195393760054,193.2017649541888,190.71603973300657,193.34602561932974,197.04620908434737,195.03267865002346,192.65138039372872,189.55977427223354,191.5042771653613,197.36940157838583,195.76397914396847,189.60922751334164,194.60178870680383,192.0796142454151,189.2223649306312,190.02084328306478,185.32171064221254,185.34178221774806,188.60048743896493,184.78420107560126,180.74456991980287,182.15114840008465,186.2671321219185,184.7732363084431,188.42960040858546,186.62403087403825,184.8138664813583,178.85477191065954,207.9261694432417,206.39374939284062,199.13438902744866,205.61219366462342,199.8441558941236,197.05142565196132,193.25308275829482,190.34569562038638
5,1985-07-28 17:52:22+00:00,,,,,,,,,,,,,,,,,,,,,,,,194.5545003151975,188.9069161020288,185.81531111930246,200.626758474117,192.393894713512,,,,,,,,,198.68638195950345,200.1230781980588,,,,,,,,,
6,1985-08-13 17:52:13+00:00,,181.6099989443274,180.67701570630453,194.56901383870965,198.5338250775799,215.06589125898313,230.58118597419693,233.07587178950456,226.91243398407786,202.50870403310708,197.33355123665555,203.3914965763904,205.82215392262512,215.77742003963422,219.82337732074475,219.4176958852274,220.61725536970076,212.24321468891418,212.1299769113452,208.49445697822816,206.29447125297898,208.5363455012365,209.66111751739473,204.8241443065506,205.7921111132944,210.88420006994798,207.06644378781994,206.30306701213686,204.8016070620284,202.82369889663423,201.01768113442995,205.6314549883555,204.17777847095854,202.54844655555337,204.32725442859302,209.88703728598236,211.76193555559084,211.61770933576346,204.03465986525137,211.0216278930033,215.11724642096607,217.46351032676435,221.58122577949143,210.22024656447746,206.52766333398358,207.9937746875079,213.12203238922348
7,1985-09-14 17:51:50+00:00,164.50920081745633,173.0247706117269,173.19173665744404,207.23042009645334,208.24579526942432,218.4278205075853,233.14662403069946,235.77482426344773,218.72023397526152,208.10968038531044,193.99172535137694,199.31850980579853,208.90989169075775,213.27220176658864,221.74765568429854,224.710237631806,224.27869159267988,220.57177431182186,217.37722040531688,211.8222261393568,215.50126029897416,213.0421246536084,207.41085822676934,207.9043876983441,209.17498261549287,208.3347522879031,206.9529793185704,208.8784441076211,207.27348166667358,208.2584804202078,202.19652908550492,202.58197568970908,199.4309587453034,199.78340011843355,204.13520184200888,203.5864999659977,214.13759320011022,211.6284541767337,207.9960885721883,216.5480156811462,222.11045498252602,215.19337661479037,219.99631685667293,214.15043367582223,213.36996462076,209.64321802379112,217.75140597422833
8,1985-11-01 17:51:17+00:00,150.83686896735475,138.2831369319089,169.5820689110132,171.66526140012428,183.13960540167557,210.55888268116112,223.26172952929633,228.78020687389147,209.78899608809346,198.43981084451468,188.3427711166048,188.92825404781425,201.86288787950383,211.6459315259022,216.29834734112725,222.05535682348926,219.9065077664334,216.49964106774638,212.7114137486256,209.10973283280254,209.14486885112953,211.67186389510564,207.96977389581917,210.51002487820432,204.46253605862836,210.06104702807056,205.8026914506553,203.3797319366272,202.2598648000862,198.55271520255826,193.89375501451178,202.70462484923866,200.84983250444768,201.65204810161356,204.30502899725434,202.4953718958348,208.5419162799378,204.84278552939276,197.55073865136964,209.40639315342142,201.0517374726636,205.3084823014417,210.80783043644226,203.19724162051878,199.75177880761913,204.78774638044223,205.2350226306723
9,1986-02-05 17:49:27+00:00,157.16308704144797,106.37721101139721,125.65346294321378,152.40749296917093,,,,135.29612426791172,105.6842250657245,114.65785045572567,,154.19167523705624,159.62804606888577,119.64104956815225,147.72557458913627,,,,,,,,162.89659714097454,158.62024537877122,,,,154.52875416696403,159.66746192755747,157.4191138164217,156.2756628674303,148.2464082105205,159.18533855445833,156.3374971435306,163.62304980786107,173.0442051438771,170.444204625182,167.2531533408446,158.5482974847393,201.80627761550565,193.6069835142732,188.91967630231719,192.94794251116764,191.10033055935708,181.33199472270613,179.5291739980112,177.56907778043936
10,1986-02-21 17:49:05+00:00,156.23452765625186,122.39731973712583,137.34441127105666,169.6048079522666,,,167.13988421538636,138.57129446684283,110.48540237134934,118.87085281272981,,145.58850693335037,145.51256658515248,137.80961999965328,141.3102158174679,141.17742510265342,159.58956698134966,168.49099257059177,168.84252653725702,,,,151.85316461101544,156.7721902447691,,,,146.64814007065308,150.70049391218993,159.76496618650378,147.63421188791517,147.37436264257133,153.71273335413096,149.00750091847385,151.9170267193824,156.61623819550596,163.29038859859048,170.9258433121843,161.27545063158402,196.56799081733058,184.3665048978311,185.0748692215325,182.90172938061713,182.80711800155856,187.8787236041339,179.46354931007068,176.79677323688972
11,1986-03-25 17:48:25+00:00,143.9847667783445,126.97174636326218,144.4850482447207,168.91046350547907,,,172.35378995052264,142.99400445407974,113.04066372624584,123.66202049931958,,147.76925669552622,148.85805280891606,147.9992297787702,152.98564372689995,162.22440190136064,157.21855218246037,162.27761724855344,165.88601282642276,162.4808416302115,,,148.87574192323706,149.42300278430926,,,,,,,,,,148.14654417612672,150.61667741941505,152.91899430232772,157.46979148854186,166.29862988149398,155.92691356610928,200.63669770260023,196.35994640441947,190.84539463727992,193.92572797043726,188.65741208012193,184.8773295045193,182.3287318632967,180.26206725468685
12,1986-05-12 17:47:17+00:00,241.27371702466507,196.99495096853389,192.7876372877709,186.84484655489078,179.7897262270978,174.73551831768134,183.48915830098767,179.45038006419637,153.90379902488473,128.24095703585016,163.25765910338558,159.29937171131576,163.3438632014299,172.50802266477294,194.29838784860914,177.31740883455012,160.46203238154214,178.68912660139492,179.72218264090216,182.94053620098046,180.10720981383233,178.1607100550967,168.56780963598666,164.9661082781185,180.32645927127052,174.40915030933584,177.49970276287553,166.1553158806892,166.27486678889952,160.99757856958198,166.97553828445632,171.17032135558517,165.93654640831602,169.76304393548634,170.8571831423842,177.62533969153964,176.4005132695777,163.54421310511913,161.6618626432444,205.08586676107285,212.05848240324613,194.29208582202833,189.6534251594218,188.87674495853653,193.50613089021851,188.55028964958424,191.13741937990122
13,1986-06-13 17:46:21+00:00,227.6558553946665,204.75504831629652,200.47019325792945,190.74714422610117,180.76649431666323,177.62974316928202,181.97548341004457,193.1323185390245,180.70888564829815,159.58558074616747,167.29447407870438,166.23764864907366,160.12830059259372,181.23701191495175,186.99296080840216,189.05010507429412,178.59953433949212,186.99234590224995,188.19239666851573,188.17655168654335,190.56846287527154,180.96386451803554,180.32343573072646,181.65583223497057,176.69555794648258,182.73953673655862,180.78265054681137,166.75983051662553,173.2690874554535,171.25979747211017,172.92137027930968,169.13981511414983,174.327413178107,180.05449537567935,173.70311198952876,181.2539598476817,184.2785534928568,166.26653665839993,174.1756881443005,205.04309181843644,207.65264871791283,202.62368276588555,199.66719225260854,194.7883486067802,190.60121769137498,185.90237122650873,188.29033452190774
14,1986-07-15 17:45:17+00:00,228.29290385796006,214.43034964478656,201.3777593631409,192.65643993380803,184.70429947038355,186.2644711739719,197.06053171624717,205.67424093697934,190.07103630459605,184.0924464884795,174.58622813441673,178.29936971100287,159.30540483170606,199.19798889998762,199.40787833112262,198.80729087161274,190.48014151091982,199.17828222348518,194.47899647526592,192.90136858913442,188.1238119230346,189.0833013557797,186.38882481881984,192.3381005469487,187.67403751679382,195.73720874696016,186.3838084379867,180.9736542780515,178.70266733808742,181.87679737263235,180.79620784762486,182.07465671024843,181.6385824178174,183.564219272761,188.72683643082823,186.77925202499546,182.10370305007572,178.13286334039427,178.48422043477206,208.10645095629337,214.90994430942445,212.69304700013873,204.61642758545963,195.4844666636908,194.50315055937963,187.97449497673261,192.34558364998773
