,dates,usa_CA_0010-0000,usa_CA_0010-0001,usa_CA_0010-0002,usa_CA_0010-0003,usa_CA_0010-0004,usa_CA_0010-0005,usa_CA_0010-0006,usa_CA_0010-0007,usa_CA_0010-0008,usa_CA_0010-0009,usa_CA_0010-0010,usa_CA_0010-0011,usa_CA_0010-0012,usa_CA_0010-0013,usa_CA_0010-0014,usa_CA_0010-0015,usa_CA_0010-0016,usa_CA_0010-0017,usa_CA_0010-0018,usa_CA_0010-0019,usa_CA_0010-0020,usa_CA_0010-0021,usa_CA_0010-0022,usa_CA_0010-0023,usa_CA_0010-0024,usa_CA_0010-0025,usa_CA_0010-0026,usa_CA_0010-0027,usa_CA_0010-0028,usa_CA_0010-0029,usa_CA_0010-0030,usa_CA_0010-0031,usa_CA_0010-0032,usa_CA_0010-0033,usa_CA_0010-0034,usa_CA_0010-0035,usa_CA_0010-0036,usa_CA_0010-0037,usa_CA_0010-0038,usa_CA_0010-0039,usa_CA_0010-0040,usa_CA_0010-0041,usa_CA_0010-0042,usa_CA_0010-0043,usa_CA_0010-0044,usa_CA_0010-0045,usa_CA_0010-0046
10,1986-02-21 17:49:05+00:00,154.65271778581098,119.39188098328813,132.33534668132717,165.31132401821276,,,163.80050782223336,135.23191807368983,107.14602597819635,115.53147641957682,,142.24913054019737,142.17319019199948,134.47024360650028,137.5534173751708,137.4206266603563,155.83276853905255,165.15161617743877,165.0857280949599,,,,148.51378821786244,153.01539180247198,,,,143.30876367750008,147.36111751903692,156.42558979335078,144.62877313407748,144.03498624941832,150.37335696097796,145.66812452532085,148.5776503262294,153.61079944166826,159.53359015629337,167.5864669190313,157.5186521892869,194.06345852246585,181.0271285046781,181.7354928283795,179.56235298746412,179.80167924772087,185.14650655519054,176.7313322611273,174.292240942025
11,1986-03-25 17:48:25+00:00,137.55514365815378,114.75546243489984,124.12457503078346,151.4586293221043,,,158.78014114123113,129.42035564478823,99.46701491695434,110.08837169002808,,134.1956078862347,135.28440399962454,134.4255809694787,137.715288816447,146.9540469909077,141.94819727200743,148.70396843926193,150.61565791596982,148.90719282092,,,135.30209311394555,134.15264787385632,,,,,,,,,,134.5728953668352,137.04302861012354,140.70271037396537,142.19943657808892,152.72498107220247,140.65655865565634,190.4564610956316,182.78629759512796,177.2717458279884,180.35207916114575,176.44112815175959,173.7716168423717,171.2230192011491,170.08183064771822
12,1986-05-12 17:47:17+00:00,242.2913331800278,198.92842166372304,196.0100884464195,189.60694754801816,182.20656459608423,177.1523566866678,185.63745907342008,181.59868083662877,156.05209979731714,130.38925780828257,165.67449747237202,161.44767248374816,165.49216397386232,174.65632343720534,196.71522621759559,179.73424720353657,162.8788707505286,180.83742737382732,182.1390210098886,185.08883697341287,182.25551058626473,180.3090108275291,170.71611040841907,167.38294664710494,182.74329764025697,176.55745108176825,179.64800353530794,168.3036166531216,168.42316756133192,163.14587934201438,168.90900897964548,173.31862212801758,168.08484718074843,171.91134470791874,173.0054839148166,179.5588103867288,178.81735163856413,165.69251387755153,164.07870101223085,206.69709234039715,214.20678317567854,196.44038659446073,191.8017259318542,190.8102156537257,195.26383152220868,190.3079902815744,192.74864495922552
13,1986-06-13 17:46:21+00:00,232.38099776215563,213.73281881452584,215.43314408831168,203.57253065214306,191.98870743944988,188.85195629206868,191.95078396363272,203.10761909261265,190.6841862018863,169.5608812997556,178.51668720149104,176.2129492026618,170.10360114618186,191.2123124685399,198.21517393118882,200.27231819708078,189.82174746227878,196.9676464558381,199.41460979130238,198.1518522401315,200.54376342885968,190.93916507162368,190.2987362843146,192.87804535775723,187.91777106926924,192.71483729014676,190.7579511003995,176.73513107021367,183.24438800904164,181.2350980256983,181.899140777539,179.11511566773797,184.30271373169515,190.0297959292675,183.6784125431169,190.23173034591102,195.50076661564344,176.24183721198807,185.39790126708715,212.52456723362755,217.62794927150097,212.5989833194737,209.64249280619669,203.76611910500952,198.76282723521982,194.06398077035357,195.77180993709885
14,1986-07-15 17:45:17+00:00,231.12751320775834,219.8161074094033,210.35402230416878,200.3503795975462,191.43649667615443,192.9966683797428,203.04470701026574,211.65841623099791,196.05521159861462,190.07662178249808,181.31842534018762,184.28354500502144,165.28958012572463,205.1821641940062,206.1400755368935,205.53948807738362,197.2123387166907,205.16245751750375,201.2111936810368,198.885543883153,194.10798721705316,195.06747664979827,192.3730001128384,199.0702977527196,194.4062347225647,201.72138404097873,192.36798373200526,186.95782957207007,184.686842632106,187.86097266665092,186.18196561224158,188.058832004267,187.62275771183596,189.54839456677956,194.7110117248468,192.16500978961218,188.8359002558466,184.11703863441284,185.21641764054294,212.5945824268073,220.89411960344302,218.6772222941573,210.6006028794782,200.87022442830752,199.39929398175846,192.87063839911144,196.83371512050167
15,1986-09-01 17:43:32+00:00,190.31285582019424,206.9120017176719,171.48642959409267,191.24176109473962,190.9262860672957,197.67152401978032,201.94773445720642,213.91498878572628,199.62207092337883,177.7456284027158,167.09870138147602,171.19347577941897,172.27198391613922,181.65624157074484,198.31837707212392,205.35002106362884,201.70641876293092,195.5052367987518,196.6565097581139,191.51895319126828,187.70694925901904,189.16666017372648,189.0493654263638,183.85266611857605,188.10584887107262,189.96472952472266,190.3455232474364,179.61233792540577,179.44430019170142,179.31165026624876,177.4626389140024,173.66195935905466,177.2457135700668,175.21675698320314,186.83794312689264,185.4470284914683,190.08601383370177,184.24387370204738,177.92465377553364,204.8144917881303,205.35257267335493,196.71237300922974,205.70076144606202,190.26725528799716,187.01515129403194,191.74343622249404,195.1031933775643
16,1986-10-03 17:42:31+00:00,149.3842365564319,145.6559713128569,141.5657267510386,168.84185955963756,170.78904490965292,186.73953081536717,191.50666520743152,202.87379638457523,181.39424214529507,165.46519298598093,153.44017098808717,158.9728495267802,161.87413186964383,169.41535937864097,185.11791356812063,183.64216437704104,189.63579721103227,191.7303402485662,188.4193781607679,186.63452455528346,185.91763004665177,176.6275853950635,179.33207435752803,177.37875274796605,172.06287807040596,184.6151176788421,182.43308846376152,176.68018703969705,175.9194985183914,174.57681184544924,173.21926318001826,164.78220810496495,166.35490653963956,169.8992948996118,171.30515402833936,173.55418449981184,181.94285196660923,178.85341132177496,166.95810912457532,199.38445977465534,196.7212729398276,192.52764754973956,192.331248867903,188.56390419423406,188.7931058696498,178.61713484687476,182.43615262061837
17,1986-11-04 17:41:25+00:00,147.3285278882002,116.9947513795315,138.66352322009797,155.34688979504577,85.87623351610351,156.79382106876932,172.39393748742575,181.53963262104412,146.83192608503174,129.18770015585244,79.92379760720776,156.28052470265678,155.28115849201652,139.42527842595837,160.279362273041,151.96529705625147,167.75043383838454,176.38605411625434,178.4890268520578,171.92060210722525,170.14528422481948,168.70300171797507,168.19948792942617,164.2434510918584,157.8302495435755,157.26699941954712,162.65580455050846,165.84654648175683,166.06502877162967,161.99692901344258,156.44483462843442,151.6273203891014,147.67764599386996,147.78413721849412,154.64758193262404,158.35144996066978,165.38245947707173,161.96285100452485,154.95803026000488,191.74473515926206,182.59194284942777,185.21762802269038,180.86940313713518,175.8438123063896,180.46542671903285,172.49583931464082,176.82052481162262
18,1986-12-22 17:41:34+00:00,155.73304936745632,108.9395213141068,131.22176855189315,154.69852067656865,102.32014924774317,,,,,116.39183164925316,71.70431955778402,,174.21199516830856,172.35098160371336,154.48278917751696,123.9964991817963,,,,,,,,,,,,,175.49220506084765,173.09145260709363,171.8055214130314,162.74683324728963,165.58652650918307,166.56617528108185,171.0061649981525,175.3638376858629,177.62164131643524,181.53044534409406,167.77369103471506,200.79759775015026,187.71466051617176,187.6532536623491,194.27743670679752,192.738271337247,194.83572620118983,183.03391097121155,181.1360866523753
19,1987-01-23 17:42:29+00:00,135.78041186143406,103.33367420860168,,140.47174529232151,81.97154527006116,,,127.54573181350634,77.94983093952902,109.06472150800937,52.405083979942816,,195.61822346790893,,138.77910664117445,134.89039286011,,,,,,,,,,192.3639072414144,189.23126487731244,191.2397984090459,,,,,,,191.57941332226602,197.35427705008487,195.96791023679924,191.22408886282338,179.80218110241458,205.88111091782667,210.21550008053902,206.59274790796746,210.56082020619348,201.75438200832963,196.80316948365424,188.50399361789334,180.71340467574595
20,1987-02-08 17:43:05+00:00,164.98604757226533,116.07092255766491,128.39152391467692,197.7633961168787,99.28599371011191,,168.60937530506345,149.62152970785516,115.23308865492828,123.02907613836955,84.78014626335876,168.90695474181638,172.69610360057015,,,138.44164386574056,,188.7875480455251,182.3795506504226,,,,179.05912577633882,172.17703738653856,,,169.29558709506392,176.36005912996796,175.6332680463696,174.89981396649264,170.970160530529,167.0538219211316,166.39015656369344,173.7402711832063,166.69165461323337,176.44626201784854,176.67566317231268,179.22503572083028,168.82890605344508,205.46171326173913,193.4187587424098,192.7750745228642,198.92770131793793,188.43883111256758,192.8232712111568,188.32362240650383,185.87027197572337
21,1987-03-28 17:44:54+00:00,156.72902311835367,148.20121131896792,143.5276151871434,159.29831066992676,163.5514785675741,158.88793569306176,171.66885214845036,151.36731940360866,116.2598934366585,121.26419381347145,137.9649210811503,163.44412332313613,168.25031441269198,153.26616143330037,155.38936259699238,155.835782367257,161.60179002443914,174.2542234658465,170.91270654237758,158.68019356239137,165.26863512943095,165.84121527518337,160.01031754433004,155.98636678940267,162.96060178871753,159.28712752465643,162.31497810702015,153.90829012881525,158.17277904925945,156.987001025943,153.2748827922203,150.88320665672575,156.15271814576158,158.47018739206158,161.16445177885984,164.19121168889308,169.55249480988252,165.10565146438185,158.4858121201978,197.19664179345065,194.01667583212583,190.61118415485916,188.52393051329406,188.88704613268823,188.60547203478484,184.86858012751162,185.8184230605419
22,1987-04-13 17:45:26+00:00,154.00962424747127,155.88538498789532,153.09387378107323,157.90368719177422,161.26348578494446,158.41122357594395,171.7498581945766,157.46116473946202,120.3738250721667,123.64372600857611,137.1693687486733,153.91361305815633,158.39316701266287,153.9777623781078,162.6796819088435,163.13811427719872,169.73134776601836,178.4425630511658,164.28436997256875,166.34189538815943,166.8264335022396,164.59467252056797,156.35834302966066,158.61976127914946,162.552455610136,164.09367215621572,160.22957321062452,154.6939952578816,164.92566708319433,162.64326107273803,157.45148831890526,153.27671468236775,157.8918923271635,164.22624953368958,159.52893674168163,167.82450070391994,172.46466101326686,169.12850376304027,158.83718400700644,198.1413956916411,194.62468568280246,188.30897950471905,189.90905929495293,187.0875860806042,181.20806420613144,176.9332094154984,180.85122079684825
23,1987-05-31 17:46:46+00:00,243.57581327259928,192.19453903607356,198.77255671379402,181.56387478424037,190.21943199984833,195.49516537535683,196.57676194285608,203.03663628338148,173.66086895448478,150.11058775912974,174.4770256176369,185.50686613586296,196.84478490120557,186.18489374277812,186.3729012270153,200.6618100338246,204.4735456931105,193.91553905465764,191.02869818110062,192.88307170672567,187.22551824394063,192.60421890166086,185.33803708173104,192.77203711219704,196.8595481066721,205.0019102915767,197.30351991451522,195.01473343044154,195.79487023237854,187.11690992160115,189.85551392112777,193.0581569679052,192.2780468055771,185.68012655104278,188.18064398491413,194.9537814804599,197.54868338844437,195.12460207692152,187.6163236178119,208.92040084755791,215.87961541980445,212.7270960079872,209.96695158466704,204.52965712993017,198.63782028479594,195.224164553015,196.2533084898413
24,1987-06-16 17:47:08+00:00,231.88116630236627,206.862855260782,208.40133279926562,192.85071426195123,205.610670991645,213.25105062186825,217.87813231498805,211.8233826339899,191.89636015541973,180.47216035655472,174.6602388907317,186.50243094706175,192.60292358418462,184.74212365777126,195.6239590053002,211.39501778534174,213.8061357068283,206.6423789006336,207.97029990209407,212.0388317247714,199.66601002150205,203.82079473630125,207.91515279316047,215.33872502527353,212.42568241026026,213.1472649081144,215.6277709915632,206.6043321948701,204.2754747928143,200.16358547794084,195.05335763703118,192.63954443831133,200.55079338046727,200.72417969041112,202.2585333763122,201.5461612582049,209.56327925755397,207.42684049066105,204.70996575113426,222.36635832339744,226.3121014124519,222.08439421221738,218.7860474921968,216.05188651302393,205.47388204822533,205.34428110744696,205.8257394528102
25,1987-07-02 17:47:28+00:00,217.04276764814784,190.45984731607996,186.0286449021687,181.11236965859464,192.57196411530808,201.29461160921372,208.11931922487622,208.6386944029174,191.20742446562878,174.27924111136778,177.1925560018656,182.746592103463,177.3720703527228,180.27832913730376,191.46679540060435,199.6755456498127,207.2745616897441,197.6934588150939,198.05573246440395,202.37009840026627,196.80793608854538,,,,,,,,205.2110763249912,196.36404841984964,191.39103651275622,193.03965454597912,,,,,,,,,,,,,,,
26,1987-07-18 17:47:46+00:00,236.46960049987925,181.19897058528625,189.4815879601601,190.69049780904828,197.98999563290738,208.03509076790243,208.5540391435285,201.5099560429031,200.11548610368,184.239944493836,177.49198235753477,180.53655019599955,182.48179150013766,183.8071804591338,182.74061238151825,205.37999073226862,205.4164971210502,199.5502903990984,202.83447997702484,208.3058349533477,195.78569966980328,197.2541298158227,195.22172320494417,203.2099563259871,200.08543629921078,200.73163702665366,202.09963814606502,205.30213618765703,208.62968830476837,202.56511415154117,198.31955911998745,190.65466091716368,194.99894537902884,198.57473107315846,196.3944829976458,201.08836738006937,211.0712822021802,210.89294047939165,197.7782395299399,210.80058965964983,214.2919641188107,213.51876002909006,212.2010520797751,203.45711824264137,191.84891807515908,191.52889779038765,198.1127763029051
27,1987-08-19 17:48:43+00:00,211.64580983205485,177.29302126126748,165.6242387346336,183.59851497534845,193.5041089575135,204.0584609238557,208.85007249768933,210.51511656922855,199.20218580802913,177.8232072592669,174.95312959197258,176.55756716966945,186.5079147614935,183.8956076309408,181.72386843901145,203.18676684778563,194.34189421823547,197.19199039206882,200.10245694143094,203.66629964215764,194.41106250427853,201.10393193236553,201.7554198848362,200.6434320577672,201.47721893401012,199.3346383118797,193.21604082335745,204.1209175620344,203.63899051250442,196.9552678277121,193.14913125688034,197.09827613967843,201.2438653037972,201.7011548302325,202.53811359480943,202.69662045179288,208.60817439838186,208.68827542947494,207.2520675418066,210.65045987170473,211.39087242142847,211.78367987518556,209.60419489520322,202.83996030153892,191.45963619691565,192.63946994978824,201.0305183538419
28,1987-09-04 17:49:08+00:00,155.4646243713303,179.68745776378137,170.26244818633091,192.40661369186824,200.75683225231793,209.1820195373439,215.51244580246302,219.68168159049466,200.9989873608751,182.47813468651182,171.0639897342849,169.2100869638502,184.59367103020415,184.102433872748,193.8219373042963,206.41088590456474,201.3218205672553,202.1120348032167,195.31304442908043,201.33859545982284,199.24810203641235,197.8960938306186,198.51029929934538,210.9138491248133,208.4607024197129,211.14812261504994,206.2677346965389,205.0682612492081,201.09854063499887,198.4466597212688,198.86010115274973,194.88051721157137,199.2671646059551,205.42373983226457,204.2435680414941,207.32319462973513,215.10369558225338,212.84861729891065,206.07204761430532,209.3877368371024,210.62182971058905,214.7380791407849,208.25351248307456,202.74926522984168,197.4733173368618,197.0285142538449,203.5775455075043
29,1988-03-30 17:52:35+00:00,152.9593292149687,147.6340148956393,141.33620820782448,150.1407286484156,152.9693562325513,152.43748225100092,165.27082024648334,,,,,,,,,,,,,166.46401436034495,159.89524945276102,163.42396534867876,160.99071060951056,155.94925011845294,161.21813415117063,,,,160.57857094036706,156.5662852036801,155.75089138865093,149.79011241287313,151.12972818600667,148.7111200537927,160.19042325542813,166.01594920688075,166.3411231205045,162.9592550149839,156.28399640208494,193.6177883463196,189.28934783760766,183.47829516397422,191.23632239328091,181.91911629891774,180.93304327885645,180.53772083021147,183.25021647590654
30,1988-05-01 17:52:46+00:00,170.43880984321243,165.22063646840533,157.68939586164078,154.04657391914606,146.97384839837608,149.19535097652874,166.68768135040992,,,,144.74197471305484,144.82080988463122,154.34783265419262,156.10313153005814,158.1246761954947,167.80304911798606,167.33019241117512,159.80862276356135,160.9665530557558,162.75402418820758,157.59627701849053,160.38135071911628,156.50830258851985,160.61867595163403,161.07589762406016,,,,153.78159922801086,156.25083835078192,148.43096237340598,141.81942200376562,147.77226833579533,146.63804920403638,154.6530265495481,158.4747075943659,158.99770519215338,168.17739906509638,156.66202987331036,190.0287687890377,188.93234110372367,185.4604433077526,192.05631443623017,189.35553514062525,185.06042135896456,176.91466305859376,179.4288147329547
31,1988-07-04 17:53:12+00:00,,182.91997608918967,182.1677164610146,168.25324388617673,163.6707445158367,169.326357798899,187.21739107369456,200.74973954468146,183.9821038910924,171.6538800992605,164.37282468032836,164.67654527478993,174.31469954134758,180.05107242863625,189.3032881133043,194.75181921459483,193.34065387141152,191.3574153268318,188.65652080697757,198.0206640930221,194.04581804815254,196.05055190591668,187.4436154382167,194.36025868095086,199.09580025031707,200.08120853976519,199.65425954037008,192.51246625831666,184.22765835653144,182.37842639332388,181.75444302653102,177.61696614965732,177.8288052761916,179.42862967560944,186.91129625900695,181.4614487591559,181.46919754798157,182.2520468747686,172.481738419681,207.4918173764745,205.50404705408235,195.76256453279353,203.14727786169695,199.38566166957241,193.39822192646562,194.95382843881885,202.9677041305281
32,1988-07-20 17:53:15+00:00,,182.78236865061695,180.91562411559818,167.40358594380643,173.45168590950482,190.37173981846132,194.65305752781606,215.60888411181182,200.8296208307656,186.9004652168748,177.4999782606614,170.63218039533552,185.92357990715078,185.66021449987733,199.0294021594037,201.49592531419964,203.2348082133803,199.51927556000894,207.85851604449402,207.07874710127493,202.7320339336229,202.98600081856196,200.02403854523723,199.42142367645346,201.56337596627623,204.09979917741768,202.2006286932448,204.17497901757423,197.6883733014023,193.13023093381116,187.49126021325142,187.66784549724548,188.85230049825438,182.0549647252314,185.87406915674114,184.56181353446874,187.45357977754952,191.98198457527317,187.87588517375679,211.91564329132729,203.5032939701538,201.00913035630694,207.28097571820726,200.18439678402228,194.5136159202454,195.95403881391638,195.77138165554564
33,1988-09-22 17:53:14+00:00,148.36114586956234,159.82109492510685,157.72900679564498,170.8281681615299,178.810749711282,188.30066088781385,202.0002594005299,217.10043203309857,197.46187714843012,184.17724051219795,170.8978100231554,171.10416153401,179.6137581421229,189.976313744559,196.7660916757547,205.57683939393928,208.48700749407521,201.5965065426286,203.93884303914,199.0296744675878,196.92618554746667,197.49262516080452,200.2484590872937,200.7044727815341,198.00344998382232,200.28751366215505,203.97316053835982,199.18470766437375,199.49160592068017,193.62528487802396,188.31463519537047,185.55332815738376,189.31421386987242,186.94551518183724,190.20020584368936,191.87703769875216,197.04213887252664,193.17844551994904,185.90620818795261,204.06995937381276,203.26688732543028,195.72804309097228,203.49122529341525,203.21498197744847,199.53918237639988,198.77773120184867,198.9320822319981
34,1989-03-17 17:51:38+00:00,154.7189775615026,146.6190227014672,146.15884655348398,190.89287113716605,192.27912864649915,187.88319202641392,199.84907544352706,204.5476917950481,181.9756339217551,184.6033833792233,177.2175132063598,185.77750971005665,190.83935746080138,190.61877791687266,194.05856162744197,201.5826841626234,191.21522285041888,196.23414075546052,193.25333629119126,191.2371278266184,195.54568120797853,197.00092275576728,195.35276043860773,195.84762926592097,194.4500456829663,194.77101746543835,193.8839662314126,193.1519950797649,191.6712044198159,193.26286375958588,189.8759817277724,185.51788496200436,184.08077989931107,185.77209889928105,190.1082478000543,188.07810519779446,189.56674662936143,188.50738225673342,172.33886293762927,202.70777650158198,211.7985678836581,195.0965484921946,200.39091889834452,198.37486204385561,202.40142575785674,196.5692349148283,196.76606261372834
35,1989-04-02 17:51:36+00:00,160.97899376148126,164.61600782140675,163.31306201076242,173.1636550664002,178.04950962893696,171.35772452723484,193.6892213259564,198.93170925451994,188.75997499413984,168.26259858733118,160.96283153658132,173.49823321675652,180.31408359560913,170.35343480030184,177.54047942127494,181.1794784153608,185.4271847571692,189.58376658762526,185.92142318822016,185.44714309036647,183.1530572947879,186.8698315997695,179.9579359497679,187.10771985541197,187.3399483489015,185.18722098256845,184.9596312943521,183.5905920463589,183.3910417282973,174.9417287086778,175.79838926064588,173.86180481863482,173.75354139424172,170.31441089443308,173.03249982648836,174.70090230947545,178.51562306094712,179.4220486422211,167.61121182629685,204.2968540230933,204.29157137127356,191.0589660150727,190.15771260547712,192.37397788917235,190.45119394213913,189.19586546542513,186.39419824105647
