,dates,nzd0252-0000,nzd0252-0001,nzd0252-0002,nzd0252-0003,nzd0252-0004,nzd0252-0005,nzd0252-0006,nzd0252-0007,nzd0252-0008,nzd0252-0009,nzd0252-0010,nzd0252-0011,nzd0252-0012,nzd0252-0013,nzd0252-0014,nzd0252-0015,nzd0252-0016,nzd0252-0017,nzd0252-0018,nzd0252-0019,nzd0252-0020,nzd0252-0021,nzd0252-0022,nzd0252-0023,nzd0252-0024,nzd0252-0025,nzd0252-0026,nzd0252-0027,nzd0252-0028,nzd0252-0029,nzd0252-0030,nzd0252-0031,nzd0252-0032
14,2002-08-27 21:54:24+00:00,149.82407188812198,151.01926384135334,,164.78037961688977,,177.67564426086201,173.00096042868748,155.4879422390124,167.4191072560741,,140.67543598654592,,123.14744706412172,,,,,,,138.77581274741755,,148.1121636772238,,,169.01022342340107,167.46774772355565,174.88670694383686,,,,,,
15,2002-10-14 21:54:07+00:00,171.00648428441028,181.99364677913468,209.21780892020305,,245.2509598093792,,,,,,,,,,162.20843956341471,131.67479994488727,147.5092920019982,155.33503395966844,,,147.18755454305358,,,213.1543827024241,,,,231.23308707823793,,189.50027176419687,175.9140675422753,167.17110685154307,201.04690389556092
16,2002-12-01 21:54:40+00:00,159.24786796238706,157.45871017643736,183.30747855607075,,,182.20562896391198,173.92975100894319,164.87616880145163,,176.33267506124756,159.17328381737275,159.0142969085438,,,171.17677703017148,150.6164911952879,117.59130138009169,122.83331947861288,,137.28878853468242,,141.18615146176452,,,172.07381346533592,163.6102890752222,182.40630509695117,,,,,151.39325926949112,
17,2003-01-18 21:54:54+00:00,151.61847052039053,150.30302175515374,178.7253806541418,,,170.6840129577297,170.50597195111214,150.90296401460378,,,137.20478537388504,131.60830653642938,141.20644611784164,,173.16780989094008,,109.09067579830253,110.95266363851647,,,,,,,147.86538070953415,168.47789601381456,177.1411957641896,,,,,160.75090101742137,
18,2003-02-19 21:55:06+00:00,148.58067318428186,151.48070815866316,175.76477894817526,,,151.36782055645662,160.13811588262672,142.862090839894,,,134.46005654725687,126.15519426363518,133.32698420875184,141.59411200953383,164.19044205277405,,111.96163260141132,108.00879771083973,,,,,,,,144.07852759772413,150.29402551282115,,,,,,
19,2003-04-24 21:55:10+00:00,146.7632799411538,155.43134882167968,,,218.81279273561063,,,,183.2531877947058,,,108.61255798751452,131.61900439856487,146.83511195717062,,,,,169.20582507980188,,146.5175967545866,156.2460067309786,161.02087958069671,,,156.82585084349554,170.78216647291111,,,,,,
20,2003-07-29 21:54:53+00:00,140.5766423122539,,,,,,,,,,,,124.1228081416076,103.55745812084044,,,,,,,77.17750089405595,,,,106.20497374270872,161.93207673590234,166.66487549051172,,,,,,
21,2003-11-18 21:55:03+00:00,156.0575385212114,165.53024309535348,,,223.90650046754857,,,,,179.0018238977916,,,,,,138.22481788537377,,,153.19596709866246,,,,192.65362778437972,,,,,212.27067069395457,183.63690569685272,189.52149337630013,208.67996940251626,,197.11727863090655
22,2003-12-04 21:55:07+00:00,113.81876597055263,116.10446774364463,143.8592917255767,,,131.77463949688834,124.44801713807784,120.94533976024029,,,,100.2909082291316,,,129.3826493678488,,104.79349559823599,103.32391322399017,102.36812621697706,,59.89587603420331,,,,135.51769155189754,144.17388770954528,144.50562362339502,,141.63077786403088,120.70421659340441,150.22134980632777,158.0407209934506,166.5565802214376
23,2004-03-09 21:55:39+00:00,161.9493998807919,161.4585357305826,177.99059929905155,,,,179.76779081174757,160.28792529024003,,154.68195913034475,136.80579151123234,131.77448396935935,153.18509541969735,,167.80206932893432,,,,133.2919954327824,142.92593815344307,111.05510182341658,,161.93426134828826,,164.4018060912253,175.40259785543356,187.66541759161538,184.3214906489842,176.01004803424217,,,170.11991011003653,190.2112974832404
24,2004-03-17 21:45:32+00:00,144.8030727604869,151.1497880830873,,,,117.6973986574607,151.51863445526573,128.2027927835881,,,100.25346175719024,113.03241130036163,,,62.11078319572343,59.46383313879767,64.66088084797944,117.49815496664239,109.30352120966752,,83.74776669460148,,135.37479863850746,,151.29994730650102,160.09589144305102,172.2513926049859,177.05097706375238,-3.8974448933806407,19.013771179667238,47.723249065011075,54.97472778036834,
25,2004-03-25 21:55:42+00:00,144.77919032821714,,,187.7165969101013,202.73966531285416,,166.1192975888788,147.77497253395072,162.11525405085393,156.3102553213151,,121.23601669549612,141.6576357727607,,,,60.52440227883843,130.25152028449256,130.31178630499892,128.10901162401387,,137.90279381560597,154.98371553029216,,,158.82318456217223,180.25235472804962,,,20.82689710455398,,40.42714647580187,175.18311044598377
26,2004-04-02 21:45:42+00:00,132.95373002995228,133.8662097389338,79.64667303264397,,,118.64903669604195,161.51021728368974,,,,,89.80800537895226,114.09119280110164,122.20276066971041,33.79443937133065,60.219255588245225,58.04526687634995,101.09965026309571,112.70338990369046,121.61770272751775,91.76833815073712,,,,144.57937066624905,159.01609727106097,165.1859264120814,167.7584577442444,-9.839660794715552,21.042989795419594,49.88907310956181,51.661013889100786,61.3673847687501
27,2004-04-18 21:46:13+00:00,160.49426462398569,158.20630037605355,85.82272719325894,,,163.3668889758285,164.37343174564592,,,,,95.97937078116914,141.56054851519144,146.4178794116347,42.30806039140752,78.33591138921437,62.80958390737278,,114.6585819445792,,,114.04631027310415,,,150.41464138026288,170.45509775415493,177.79406345000152,179.72597277868599,-3.929939828344935,20.157618018576528,47.04795583826048,53.687276294791694,67.49009317685079
28,2004-05-12 21:55:37+00:00,128.16952524742592,123.89927946062434,,182.74490368180102,190.4671116216439,,,,,147.0160300053815,,48.999664783568704,120.93230699467797,87.26435921160224,-39.153004835199766,-5.795492831417576,,,,115.24642021165698,,,,177.6176204803705,,170.40167975439576,152.6256631247979,,-66.14900703503803,-17.493347801503027,-8.348901901343789,-0.3451975359325523,3.121191551123495
29,2004-05-20 21:47:08+00:00,145.20659470531132,,71.68374049725084,,,,,,,,,,119.67854017285052,97.11553709648656,13.706460726092708,69.50083249176453,53.638910541354704,85.57513504453209,,,108.32066972636537,83.84800076464701,,,120.70994272414231,151.75471002746886,157.39378138767134,,-21.134710660756085,6.5290579329173415,46.90150455795863,46.904458633645106,64.0997592352998
30,2004-06-05 21:47:36+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2004-06-13 21:55:27+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2004-07-07 21:48:33+00:00,,,22.356207188909135,,,,,,,,,,,,-41.60181274034072,-17.51479729880191,29.44184967760463,31.50468151786508,,,,,,,94.71479935581362,142.10155285088504,111.37879589361447,,,-28.059406439894563,-22.039133015445778,-5.689300155629798,8.693380738123423
33,2004-07-23 21:48:57+00:00,,,30.129249658833203,,,,,,,,,,,,-29.623974660154477,-11.299752953933961,43.02585250986338,,,143.95564230711824,,57.63359169621778,149.43718914773686,141.41007052383088,,153.42997751700153,146.1343253919369,,,-18.450785816571038,-7.902794650307236,4.1873664542083695,9.698669106752483
34,2004-07-31 21:55:15+00:00,,,68.26655202777096,,,119.53552025569667,,,,,,53.03296869321521,,,18.4745154245892,70.39107201960283,58.48670124561427,70.26010254615963,,,101.32133661544239,,,,109.63847755186109,,,,,-1.805366435791484,45.437159513665534,41.79923080870911,63.03368963151564
35,2004-08-24 21:49:41+00:00,144.62468490493222,131.3071684785398,30.212564826282232,,,69.55293364114758,100.3465071259908,,,165.37943962753866,134.42778662932145,46.931391446552766,128.47727207934355,123.30433404033937,-19.54120681177794,-4.8782737928004885,33.688076288183204,52.85518176221458,52.20971733293629,,26.315068896309015,,,,,,,,,,,,
36,2004-09-25 21:50:31+00:00,141.86994093873184,142.93909526784532,,172.35905294085097,,125.13856914861577,158.36238455281037,149.05491767561963,,146.26644286595592,127.97223357544328,103.75783407574023,128.95990154340458,,133.9702335734454,,61.30330124300169,129.13635733423115,124.56719501814067,,,99.53957750738499,,144.09846318111892,151.3002617346979,160.16320173659219,171.0306868178821,,,,,,175.75641379819996
37,2004-11-04 21:55:19+00:00,165.72731889659022,168.57676999851256,,,,,,,,,156.8236544439956,127.86513553583448,150.92604402530736,128.73356260224693,70.33771621471222,,83.06335646481506,134.6516126824813,127.91009466448484,159.9082032007335,,,,,112.51993306170063,165.51514164111896,177.09811622686675,172.1210325150589,,,,,200.24299000719995
38,2005-01-31 21:52:45+00:00,144.37371850774926,150.8111974143587,,,229.41532726510272,,,155.13798626580208,,156.23666807549463,140.610053200758,149.8512108505087,,148.0131573393673,,,,152.87712106909527,151.36422952593213,147.84896299465677,,,,,159.58435890929047,166.94572444291114,179.3585437330841,178.04300111111772,,,,,183.74189931944454
39,2005-02-08 21:55:59+00:00,143.89665139150006,139.71186538309678,,,,147.4943671731565,156.66067912314782,,,,,,128.4596194883823,,153.62257596383768,,111.90039597034989,,134.58948602581933,,93.04781576454411,89.33028683119826,,,,161.6473834780927,169.66329267894685,,142.8085034562751,86.10087154192918,,,
40,2005-02-16 21:53:01+00:00,,,,,224.7895147968575,,,140.37785122549272,,138.22643714437024,124.19591795701879,107.74063630821615,,147.0323139019122,140.15972651964677,6.415988257180029,,,,,,,182.87861696418116,,161.83468656508543,,,,,,,,193.48708908896538
41,2005-02-24 21:56:05+00:00,152.65696246749286,147.6848725155678,,173.15792661393164,,137.6923799649574,153.31807629289483,,,144.99860652338617,131.36110113970534,122.92024671050389,140.43626513457417,,164.45014018198546,,134.342543667568,,149.00100424441507,,,,,150.07647548020833,155.16710103872543,169.7277845745421,180.1288044831939,,147.61697954276679,,,,210.87134695574346
42,2005-03-04 21:53:16+00:00,145.49165440265375,146.91246057811105,,,202.48685077546608,,,135.67835757631613,,,127.58354864247434,115.06303088830677,131.86614699463576,,142.34968664433885,,,150.19777747322962,135.26276393244308,116.4663887009565,,,,,153.8865306268647,154.18865685164764,170.98684668312777,161.75503185147375,140.08878856844066,23.817072668914648,,,179.03254803151745
43,2005-03-12 21:56:08+00:00,,162.29589148621318,,166.3075463403269,,108.32692140574764,133.93930940602536,,,136.04311409432438,152.58356724598838,,,,188.5642203526523,,145.50361001715896,199.25110297407065,167.40591716201325,154.12529545773157,94.29367651111214,,,151.64002771406595,,,,187.97769518502875,141.22137996633492,56.52828090341801,,,213.9979520808691
44,2005-04-13 21:56:00+00:00,,,41.14027891298801,124.37723205510913,,76.9721441375912,120.40225292299354,,,,,,,,-15.706239603162341,11.821871452347526,39.076502818768255,,66.11685990596652,90.21324317193302,76.36006468211879,,,,,,,,-45.12468711746001,-10.346309730705949,9.596471182611854,15.621728270100842,21.010274267046327
45,2005-04-21 21:53:34+00:00,135.12683807934582,139.57100141011517,75.83280935124432,139.77084858107403,,102.40299401767786,131.9119018353568,,,,,74.8054212638342,113.20010386519164,,19.58843471882441,53.39741771734974,56.30617586820556,,100.05141490694213,,66.62818908487287,,,,120.29427005308808,148.69409187373358,165.83977475000657,146.57475989832636,-19.13575951879824,11.343831862514984,41.312366701946644,41.37095702212156,58.00987468646444
46,2005-05-31 21:55:59+00:00,,,,,,,,,,,,,,,,,11.694624365497637,,,,,,,,,132.26092556874394,115.74756944940582,,,-31.35870460139656,-23.31489679642854,-7.668888292501496,-10.026659019965638
47,2005-08-03 21:55:49+00:00,,,55.05886920703885,132.2169507642528,,110.11940123882472,,,,,,,116.07812991467236,,16.168647874387418,51.08312362577689,46.56252509599383,,74.77696801090923,90.47670791652675,67.56360688483076,98.42038354757423,,,,151.66503263862413,156.20124340553258,,-36.34998470154373,-7.6481922285327,18.30249241693792,22.80417907377922,40.83539679869646
48,2005-08-19 21:55:44+00:00,153.4926214058081,,,,,151.08167744013863,167.68029787805793,,,111.76168796834462,,108.76042386304583,142.72170041983128,,,85.92886938070484,74.52755219769826,,108.91563969808485,,88.50578087973895,112.12127943862123,,137.9604636532397,128.86906718469274,163.67007574965115,,,-0.6533812021642333,26.099247769564208,64.45559434208242,69.82595964986817,80.47056251217352
49,2005-08-27 21:54:31+00:00,129.69909768023075,130.2856123522614,25.91041608551125,119.32301278743537,,,,,,,,,80.4819079309799,109.25174500279334,-11.23105407497046,-4.166522613530571,33.44477170324272,,,59.66913516963305,7.565588390917657,,,,88.412066948636,152.07138055545036,146.57442102564983,126.43570912438042,-52.79986759150738,-20.58136968466457,-17.14980353062981,-17.39864833140179,-10.013799164325123
50,2005-09-12 21:54:34+00:00,146.25951313946177,147.32404438036363,156.56926447149195,,205.82796910358095,164.70230674924807,160.81162492261694,143.3887593278804,165.31873948227508,,128.10702223269524,86.88814559033537,,,154.2810913165887,,,145.9361516821462,134.36748877714575,133.81458585790057,106.05060163615735,,,,,169.31676070898126,182.4479930693166,180.072415826378,-41.382824076266786,186.37837814496356,187.86650589682682,189.40442320914252,187.21709407420605
51,2005-09-28 21:54:32+00:00,137.7488464138817,139.5998240564182,160.95703998098548,142.84578540642318,185.81173718396306,168.5592697973864,157.00636637846011,145.48237288273083,,,116.8996840667778,99.78448077401637,117.36151664436359,,145.90780435065358,,,127.207394838865,130.41894803087018,129.00234452892076,126.38970574887104,90.47701737113499,,151.59673685691263,167.0204193527125,167.8955719713833,179.26547591510302,175.2041801931328,170.17428008366113,161.72086547873388,178.4748020027596,185.80835483087137,173.17737511092477
52,2005-10-22 21:55:39+00:00,,,,,,,,,116.04092890808315,37.61642955387406,55.145306127101335,,,,,,48.36938739551905,134.93438539192178,168.3870010007684,,,,201.65327788489728,,,186.48714464226833,,,,,,195.88028397039332,200.3609196772335
53,2005-10-30 21:54:27+00:00,139.46439568266055,140.60678739472672,168.02368684718667,178.32301347144607,,172.96342972013946,170.00239909164495,158.28754558420036,,,110.99310239882283,113.6536538457151,,,143.85691000852148,,128.98221143682144,153.03024949214196,162.41741454333396,161.97025598639436,,113.03451050422493,,162.19558341255703,153.24406233732043,161.96278735281612,178.42516275656527,182.1954554198728,,173.81703875393669,183.44139358755308,192.4882736750884,198.0519782355713
54,2006-01-10 21:56:16+00:00,136.4993903411815,,,,187.94355917409808,157.14517403264844,158.02506546672225,144.180588953046,,142.5769772142211,127.08493860698748,124.19392791766512,,,,,128.96104716684252,133.45372636203302,145.42494207316687,140.51447493931175,111.32582912092492,93.88385707973842,,141.61498001294146,152.66643754111897,174.66434695672683,183.12600694619687,,,161.21117705800978,158.51382494111908,167.6764160399187,173.35896351357897
55,2006-01-26 21:56:24+00:00,138.73938995565234,141.68622476260285,166.85980848621668,189.29196719581032,,154.56990735728473,,,,142.88180020807246,124.22881869407259,121.39417236603714,,,147.3923260111239,,,129.35716639288233,,,95.7656139797276,,,135.1122209799632,153.58173007620906,160.1938287040824,177.3619031464937,,178.91228283648115,157.01580609523918,152.12065719824997,164.2840045401407,
56,2006-02-03 21:56:42+00:00,156.40890069345735,169.1959589871632,,,,,193.5322281287991,163.3146819978315,,,,,,,,,,153.73286755396438,150.8127879998515,,,,198.25088243903627,,,178.00405404957695,,,196.28556113028955,,,,
57,2006-02-19 21:57:03+00:00,153.68259203996794,152.0356315359715,170.318063766211,209.14953661962483,,,183.99985878602942,160.4210713706938,,,,,,,158.16317161527792,,,151.38038547854163,151.67119828183516,,,,181.54388754621377,,,197.9789150192467,195.60655442539002,,192.71861119491965,,,172.90666319737062,184.94062483646084
58,2006-03-15 21:56:31+00:00,138.7082847625373,136.72386353038561,160.65418436723576,,,,,143.05368994695584,129.44627327606383,,124.9371404352921,128.39991073149602,120.85463811677236,,158.07749635315338,105.63294273171073,139.30069694788807,151.0438634980967,,,112.73191408958456,125.21896887083707,139.24699926207433,156.34384714882273,148.56917929457538,180.82588170747368,179.7764444020709,188.04265661590736,,,,,
59,2006-03-31 21:56:30+00:00,158.3067569043189,158.41430638648126,,,,,,155.5005318062035,158.43503153705916,,137.44097416025815,106.53904680309341,141.22156343389145,,158.08443167910502,,155.4179492852575,,,,,140.24348336060427,154.14639050249704,172.92756684573712,183.95205777896604,189.28354136699463,192.07216749689755,189.86063111705639,,,,,
60,2006-04-16 21:56:26+00:00,148.21614244016322,146.1956041032522,150.75265197530715,,,145.1577547657605,,,,151.27224069136895,138.03303067448982,122.46988736467054,132.22601932848406,129.5765766868309,108.97167680106006,112.78788879727544,132.99452533777648,149.56388018143684,,,,127.8958198593794,154.69705905863827,166.1680221482721,165.90561506379495,173.2228124172826,174.7490066127865,,,134.19509087927796,148.94985057844144,152.12699811758173,
61,2006-05-18 21:56:30+00:00,,16.235052472601044,,208.95935881209573,,83.38279246895956,190.37951448568657,144.42776182055127,,,132.09378451638864,,,,-32.1090439458158,-5.679331361640386,35.908673968499095,,,117.81836335671144,49.586532886017814,133.7525576426542,155.51425065075338,,,,,,,-12.435001696343718,6.164208737722992,7.915338927997887,11.346700508888507
62,2006-06-19 21:56:24+00:00,,-7.874325955579074,,214.4164428314937,,36.371610796740924,,,,,,,120.47674566551625,31.870967320916897,-67.97886985275701,-31.084696711975212,19.619632619129426,,,,43.64231293620695,,,,58.05949485125946,133.0452800944956,108.98298280170059,,,-24.112373204592082,-24.386895993809567,-14.403307024825033,-11.132833348053918
63,2006-06-27 21:59:12+00:00,,44.450858515597076,,,,,,,,,,,139.04284783165892,103.38744610798392,21.837947633407083,51.311649328839486,57.340684406810695,,,141.99145145917493,82.19190244052295,,,131.942969578017,116.70832592365193,165.84524895016276,136.58151418610157,,,2.1297974119862975,31.024061600859778,33.81207123087799,52.22641147748781
64,2006-07-13 21:59:26+00:00,,30.41710954693893,,,,,,,,,,,112.46410621732957,82.38738911335086,6.363469710967049,47.3605324463565,52.87088635363139,,,117.94125220439113,72.98641611016761,,,111.67263334717049,108.96750371793968,157.50107873961724,134.45601440833423,,,0.5616774584121575,38.08445391343675,38.73605773490253,47.92375397291841
65,2006-07-21 21:56:09+00:00,120.41668186466615,12.49189396830955,,,,78.20666181938368,,,,,,,96.18902295476032,68.85056366804633,-29.03384125547533,5.770503907803024,26.567926755220448,,,,,,,110.62109548123034,74.24396894751887,136.53461338078841,139.3108855795159,,,-13.320496314896706,0.2261705596700505,5.529298550221454,
66,2006-10-25 21:56:05+00:00,131.2245410240293,,,215.88104142998202,,,,111.82689781411166,,133.57507067707732,121.97650026468042,118.42545866263747,,121.3333613036732,,,,,,,,,157.4338853634746,,137.60661880524293,160.1736116607911,162.1541544974992,166.3635338647299,157.5278203731902,,,,
67,2007-02-14 21:56:51+00:00,144.35233362462841,,,,193.1188230326618,,165.2802746610506,145.68848448832384,,145.86751567986553,126.27656904217628,116.5139949358522,128.6492096657243,,,,,154.10100124364118,149.27981574217964,137.33984122873593,99.18171853458702,122.83405933202314,149.963399491746,157.24494683841047,160.79164367274072,159.27362764143018,171.6527522275967,188.65885175108994,,,,,
68,2007-03-18 21:56:57+00:00,,42.0740090094241,,,,,,,,,,,,,,,,142.24246109110615,147.50183874916024,,,,132.00992591740382,,139.01951278051465,,,,163.13181304377378,,92.07862856605698,,
69,2007-04-19 21:56:55+00:00,158.70758241901302,156.25391461070876,,,,119.03279545995295,158.88841436322576,136.36556031127932,,,,93.64817871918454,130.2567150810171,,27.779061051770544,62.4065941327282,62.44921774452795,120.84243484149417,,,,,,163.476932324778,141.5426153539635,169.36386631721268,190.67575940690347,173.57679312198508,,18.85595654446756,48.4263898186602,43.669034619374074,54.794172384857504
70,2007-08-09 21:56:30+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,2007-09-10 21:56:15+00:00,147.95900846571578,142.4615442903569,,,,,150.2901954815032,140.68537869150552,,,122.89173779513158,103.12944971234225,111.89370185948232,,62.74960752685779,,,,,,,118.46466902813007,142.2332414919596,148.07636278701276,148.4017763341241,170.6976136523027,177.23904579872584,176.3401786567432,125.1154011368077,,,,
72,2007-09-26 21:56:11+00:00,159.47650485769853,160.7830536909634,186.82681133803723,,,162.93412928107423,,,,,144.67000857779,126.6692873596022,140.9132345979576,141.95750450729645,163.52240626604527,,,152.29428820562606,156.73107973678736,,,140.31922116612066,160.8114223189139,170.11496674716682,166.1785319953154,186.57661641405014,192.5783856035622,,152.61302522505474,,,,
73,2007-10-28 21:56:22+00:00,135.72861662888104,142.32661208848054,174.76467666760283,,,172.62816132017676,159.88187282371806,151.54721795268486,,,129.77067657058268,134.23106430018834,137.7621917312169,,157.4421696281355,,,131.08115048975392,138.19290461190434,,111.05624593915923,119.4860401416844,143.46815213149927,145.00220818871867,147.4737958300031,167.91535331596248,175.9493620288057,,,,,,
74,2007-11-29 21:56:39+00:00,150.31777050315281,138.61760434019703,149.52478188890126,169.05111993794353,,169.6625887367782,150.48023686003467,,,145.11181963662412,135.55801059028323,143.75581907887812,,,112.75448681430781,,,107.5031523713051,111.07588631037251,133.36642874865674,,,,,141.62170889702813,168.6377562242656,166.4373496063962,158.20961416031057,,,,,
75,2007-12-31 21:56:47+00:00,167.35676234530663,,,,,,,,,,168.08192016657674,,,,,,,,,157.21836462300152,,,,,,,,,,,,,
76,2008-02-01 21:56:45+00:00,134.67319260610438,138.60522564905745,168.27348236218836,189.71144023012687,,,157.17782930377058,151.78686435658292,,153.1511595046296,,126.03103918315912,,,156.42624831623223,,,,,137.5709691921658,,122.53707914393985,,,,195.8689351652933,194.73056577109725,175.44180449639316,,,,,
77,2008-03-20 21:56:34+00:00,132.63869471289894,130.7464930320686,152.94814350169054,153.8311263611939,,,147.3719220671835,,,,,88.85010126021356,105.43505213997135,,119.85634084740988,,,,,116.47281687873519,94.02799597716185,,122.1202535738847,136.11411204071757,124.94822850627591,152.87249809324877,161.86548873606836,166.44038747358866,,,,,
78,2008-04-05 21:56:34+00:00,170.4079643560795,147.5815746925752,166.2691687299106,176.63471259680728,,,158.47022170470854,,,,,109.9575937076012,124.53044441933086,119.95238831192299,93.09520813623169,112.60834581542623,,,,122.97657027389123,82.57114611832483,,,125.9353097348071,127.47833195782059,164.80273357700057,175.19166265423254,187.8876477448175,,,,,94.84209415131761
79,2008-05-07 21:56:28+00:00,134.3511088860573,,,,,112.76400774775497,143.5166650810446,,,,,74.76194400581231,107.17299646670172,106.85082000488174,,,,79.03459535947312,,107.11658361565334,61.66699356320379,,,132.28589525465358,118.92229680056792,161.7990293227899,169.2808385334836,,,,39.25683410006559,,65.40054403245138
