,dates,chi0203-0000,chi0203-0001,chi0203-0002,chi0203-0003,chi0203-0004,chi0203-0005,chi0203-0006,chi0203-0007,chi0203-0008,chi0203-0009,chi0203-0010,chi0203-0011,chi0203-0012,chi0203-0013,chi0203-0014,chi0203-0015,chi0203-0016,chi0203-0017,chi0203-0018,chi0203-0019,chi0203-0020,chi0203-0021,chi0203-0022,chi0203-0023,chi0203-0024,chi0203-0025,chi0203-0026,chi0203-0027,chi0203-0028,chi0203-0029,chi0203-0030,chi0203-0031
0,1985-07-27 14:08:05+00:00,215.09026109099506,199.87777874200407,193.4280683752256,198.35317523529,199.1956251675701,208.63188499479236,212.8110117303859,210.31730564307682,207.55079006701123,208.09514590321388,222.78739611513018,207.33536097178728,191.57321642628224,182.59042498429517,181.22251105501377,177.9421446248251,178.2829969002947,178.4401545375525,174.63257473579222,184.69243829663768,201.26547403349517,217.1039185478829,225.07830257433258,230.1862528449599,228.48183005739736,222.74671534728435,225.3390000951121,238.32744809049257,236.5654328056019,225.7840738995606,,
1,1986-02-04 14:05:11+00:00,217.91876312389877,202.79002077243936,202.7208385294179,199.5576807445053,202.06056076097107,200.57312801200624,211.1182704254938,203.5757781820545,201.7162159685445,204.21931702306833,216.99821700080003,203.95944224361912,185.09315089045725,181.35643418717183,172.68220626661096,173.23011281812705,176.62315419964034,172.1221154679585,168.8601152489179,178.15743407589667,194.4757058653222,211.48411804570472,219.04280517672726,225.00606948572866,223.4718941612236,225.32070852952265,219.50791118158347,239.39917877124006,229.95974461540223,227.99898097416371,228.55600921240875,229.7772804916216
2,1986-07-30 14:00:28+00:00,225.63120544205654,208.05762170370812,201.50315291938938,197.7055560427628,205.6305280536024,209.5203483846555,215.96083770459282,213.98151358986442,213.64240431867412,221.27164367687374,229.4169170096973,215.2598313298109,198.16258330294787,192.7016333143117,189.43271650702022,183.3588936170101,180.84890933573251,178.43806837705694,180.75913885482043,187.51107800479517,204.57148711466743,223.69489181291414,225.15304362406712,231.05759699022747,235.26558266112536,235.626148157272,232.0605007475402,251.3022956668406,244.25001755205014,231.94609512208436,231.69560715626142,226.39181243531092
3,1986-08-15 13:59:53+00:00,226.99907688387532,209.92219113062308,208.9926890481748,206.98854168426126,211.75103902434446,216.4817155584492,224.11190238310405,211.22889149592405,212.36507547936185,217.39846412718254,228.1738620143201,215.65352999398547,200.35964703081717,191.87958764479265,185.81464588480185,181.6785700263594,181.60844954409504,180.25082071775876,181.2646062993023,186.60735461324145,203.46376699386784,222.4166567968084,229.05685782435046,233.964818987628,232.0551450972719,228.36958704206742,227.56079688940846,245.26788580898832,238.55631676141354,228.79225979585507,232.36999287189087,226.2388514446759
4,1986-08-31 13:59:17+00:00,220.89487283887019,206.54003466671182,205.10003062975957,201.5788679917838,209.6103613742416,211.87200477744554,217.34665553300468,215.01804384701978,219.72411211846781,223.0595217519449,234.41360840615098,222.06019108813666,210.62562217078766,197.8815720216673,178.65958432125112,179.84592121141583,177.71364604467,176.1992800593064,183.9911967496131,189.13929528376252,203.80809300615405,219.41889157097634,222.4271848677073,225.99400087106417,225.63243187291948,228.17375508342147,228.4544596851669,241.83629701703322,229.67477298228985,222.93194189062612,223.80894871122456,223.54238964056412
5,1986-09-16 13:58:46+00:00,230.20859075412756,216.33222424791992,202.4378556296184,206.36191083650252,211.6268496905169,215.2467376288651,220.96059879834456,217.93439688356676,219.7518223738361,227.10661764400928,239.69855210078651,222.2341915929953,212.474980999944,202.1627715655886,195.1321344290376,189.1055361027132,188.7401887033827,184.46660408987486,189.3030704742206,197.47181074339466,210.42771119971408,233.0425132488909,237.49332375377355,237.2771856445242,236.20931199484687,236.5170381556621,236.9162944099984,252.0453914088585,249.49257018393388,242.36430654442117,238.19388043281955,235.62987416054145
6,1986-10-18 13:57:44+00:00,206.30998115623765,198.98844060539807,202.3806161653835,205.76895533107754,,,,,,,,,,,,,,,174.62577334550562,183.97536501603145,200.6842555025852,216.26918593870286,222.30644606319345,220.81153918947564,226.12060021173278,226.65824119135561,227.6116286572773,242.86565373357075,244.6469267708344,229.4848361483678,223.0141606488754,193.29891662771968
7,1986-12-21 13:57:14+00:00,208.0402082346704,198.7312551752489,192.77116171572604,191.65073268889813,192.73349326845474,201.13386283490897,205.12941988291752,197.34566180043447,194.6809620117423,203.44050097306126,213.1493050301544,197.48784437569762,180.17031925005938,172.31916997817063,166.62539646731125,159.15600460386213,165.22335712023948,163.90713411473044,161.25993338247963,170.75295180864975,183.40786982709483,204.55644520526522,206.40405330888564,215.1047759078421,216.41256220565637,216.11588221487844,217.31025537269673,233.71036779860728,229.31524081934094,220.84335204383507,222.79405715037885,218.61244066407704
8,1987-11-06 14:06:08+00:00,219.58943158734255,202.87515547997003,194.86165650525908,197.0319607443926,203.29756101439037,207.0471205435318,211.13137890941098,215.03497844948654,207.10038024886748,206.77429428598452,220.72143892217915,208.07439621229543,196.07587681772142,181.2599148700208,175.9973335138229,169.814307840019,174.06607515105657,177.91120297049977,181.27711912951983,190.24600016786016,202.88212073177385,222.09043515140613,222.90053118487953,225.65004350147112,225.27312431401705,224.82738727360447,236.10563625387223,241.8859884773846,239.78052611564726,233.4292182056127,230.49569819406983,230.05494306001174
9,1987-11-22 14:06:28+00:00,217.47386502305406,198.67128996863627,195.54806711733045,199.75229005808094,204.62935555185766,204.03792788665538,210.7146174577052,207.3686251247706,208.22021586494884,215.8363399156959,222.64352404938194,205.32954881708045,182.36686637452473,176.5685984035246,170.3329564915198,162.41560305145944,165.77427404689263,169.35720798161694,173.8943925698678,171.9046769448571,186.8888328357162,202.8510858910523,207.67778104647297,217.2453277095732,214.10213245154583,220.93855460812458,225.75023106125636,236.3961951926492,233.54196743536482,222.45038642087022,222.34574859999535,224.27953421613924
