,dates,chi0244-0000,chi0244-0001,chi0244-0002,chi0244-0003,chi0244-0004,chi0244-0005,chi0244-0006,chi0244-0007,chi0244-0008,chi0244-0009,chi0244-0010,chi0244-0011,chi0244-0012,chi0244-0013,chi0244-0014,chi0244-0015,chi0244-0016,chi0244-0017,chi0244-0018,chi0244-0019,chi0244-0020,chi0244-0021,chi0244-0022
0,1985-07-27 14:08:29+00:00,221.47915389513372,237.30735166332656,214.5366227809169,232.06199302895442,206.71287339596074,228.32051973696426,236.1716639994477,234.4597823675997,226.1905908129984,219.73355701904637,223.9231732144217,213.87756375555335,221.69985519616807,220.12636356639425,227.14662903185433,234.2749943661691,239.25771745858017,220.5934396288261,225.0186505442781,211.50562491927488,243.79021409054883,245.921851079033,252.44712006376582
1,1986-02-04 14:05:35+00:00,232.33758918427344,234.34930566263446,247.27865415933306,244.86506586960954,214.2124688142358,219.66115092248717,250.10097488534714,250.20063129775036,238.5473947071488,231.72176497374,224.7293055528923,224.0891580115033,216.8552896021322,231.56383212684207,217.87608893349238,230.51819108986612,227.87056443846882,224.65607443856186,251.72367537907428,238.69790478108527,251.95625465991392,262.6659079894152,270.79534848530005
2,1986-07-30 14:00:52+00:00,211.37025701707606,208.0171032262618,207.1187917473711,248.0247774560801,188.47709381981306,200.25127469611164,210.22510580347273,208.82227552366922,205.28006055969973,194.7332303472427,207.66402752761428,204.35721993817873,200.1788387794749,212.99031347873978,227.47680107051417,230.9545497973481,239.03172280453958,221.81909895211166,197.64607325052282,218.88465630302136,220.75005219280854,228.9427500327187,241.715430790043
3,1986-08-15 14:00:17+00:00,209.06027359267037,208.95047796896466,214.4257437867728,248.84048260762327,200.36079557195967,209.30951121834065,213.57396704262158,219.31407191675004,204.13667616570353,195.08217582286738,220.07606563868302,198.28123645028424,197.38022297450186,219.80963903251134,229.975498127926,239.79285863982693,235.4240606187333,229.70965911175892,206.31718475890102,211.5944441709943,222.19084148252958,230.1430554636483,242.38119530923078
4,1986-08-31 13:59:41+00:00,200.30912580179418,209.21495994531975,207.74906445215572,240.0317938117702,192.649953074525,201.01057438191935,211.10239032426728,209.89097627309877,198.83711904440517,190.33031697599503,205.2269320152947,201.06481699523985,195.4493142480473,210.38433301588904,221.4982796646883,225.70890368106268,224.7991251549718,218.56565950731124,208.78151264298643,209.64522614822243,226.22266941382892,226.08563791703085,230.56617119168067
5,1986-09-16 13:59:10+00:00,215.60998467644055,215.45132872876277,212.51814064635298,249.17287178753054,205.9776778888257,208.88465318482346,211.18140991847102,207.71372620247234,199.33019740607574,192.60678691443815,197.68720456139724,204.76031760267668,192.29091356112386,205.0638638451981,227.22458569370045,220.66119451497215,219.2093049765681,220.03032831496384,205.4138922409275,207.14645882451657,223.71910744996634,228.5232956806717,231.93377617303585
6,1986-11-03 13:57:34+00:00,214.10058411080777,220.74102983718336,205.32657938945505,244.32929244830046,207.78210606654946,217.3770585708129,219.15911781073606,206.273557059501,199.65555803222816,187.7787026363887,194.0801581590257,195.26950621993143,209.12977129052345,197.32562314352532,214.63473646746576,229.03556037575095,205.0695589267051,197.15505716845772,216.89539263361442,217.69249333439697,215.93466454212282,217.93960366312996,237.15335609894555
7,1986-12-21 13:57:37+00:00,223.7464821387576,226.34372388600096,222.93779141127936,237.30394739692875,213.0198627867323,212.92219568092221,231.1917842801554,229.5983442581368,205.09814136141196,199.1641366802518,188.67638809266995,190.14722014208925,214.41653429193454,217.57870785647762,219.34165858658895,220.14862912796022,230.72239489569168,201.05981664907785,196.1541212540573,232.64160475829127,237.32012926325478,243.01607118522642,246.1288502830944
8,1987-01-06 13:58:06+00:00,220.53705499673413,221.8760872280691,216.03953145206881,239.34236421194407,206.826133794381,209.2942487840311,215.4248159171704,217.7877773385631,208.6870417427018,206.6012731003391,197.0026592126439,178.8071310744317,205.76808684425967,214.45414479755482,229.0313991202349,221.03778251972966,221.77483978372794,213.54551309385278,189.77613208685233,196.7490978137944,219.4823052561161,226.29797870475488,237.27328966517692
9,1987-02-07 13:59:09+00:00,227.86031477733565,230.24213988047663,228.49550744524467,242.1794783788806,213.4142103201864,228.0389449392972,225.6579569633539,225.04574916740873,225.4820546272944,218.42345734865089,185.87547167316546,185.9047894561277,217.29589483358106,224.19751577027083,223.04867997999648,239.12106903871842,235.80881909323767,230.56549501748353,217.43376674642042,213.15402151627168,222.04555084351793,236.43789694244768,250.71070096829087
