,dates,aus0295-0000,aus0295-0001,aus0295-0002,aus0295-0003,aus0295-0004,aus0295-0005,aus0295-0006,aus0295-0007,aus0295-0008,aus0295-0009,aus0295-0010,aus0295-0011,aus0295-0012,aus0295-0013,aus0295-0014,aus0295-0015,aus0295-0016,aus0295-0017,aus0295-0018,aus0295-0019,aus0295-0020,aus0295-0021,aus0295-0022,aus0295-0023,aus0295-0024,aus0295-0025,aus0295-0026,aus0295-0027,aus0295-0028,aus0295-0029,aus0295-0030,aus0295-0031,aus0295-0032,aus0295-0033,aus0295-0034,aus0295-0035,aus0295-0036,aus0295-0037,aus0295-0038,aus0295-0039,aus0295-0040,aus0295-0041,aus0295-0042,aus0295-0043,aus0295-0044,aus0295-0045,aus0295-0046
0,1987-05-22 23:08:32+00:00,168.5339170552533,157.72100333156774,179.09333820218708,216.60903154029748,195.21135828015534,174.634930858779,207.3596074471067,226.72095100380722,221.09600141075126,210.1939372811273,214.82866798459798,209.1186591581113,206.67783059082925,201.54267028949442,196.0361618226275,198.13838192041965,196.48683708809276,199.86946209374162,208.0126566863404,208.91229757178868,214.1323553340917,215.90151734878827,221.45984478235033,221.69851572011154,223.05631104777453,227.4126034845811,225.0552264101016,226.1761951321456,225.4912992248347,230.27928803302817,233.00761241934018,229.79756094055608,225.39921720809494,230.67121889850287,226.13585062976532,224.10566829367224,223.38825998672598,230.66890726036468,230.518236606818,226.05959639609245,231.91512069118622,228.09460269884377,221.35738817926386,213.74541102683844,219.21554353681773,191.45562685594075,190.0405352295404
1,1987-05-29 23:14:53+00:00,159.20699004086796,158.18011628966653,174.49324214582154,215.13615588194443,195.31992965266596,176.04763581812185,202.35410733786918,218.58205410877542,219.6839707528986,211.06274775918914,210.45778313392185,206.4762507450762,204.97531471385975,205.4022675908294,202.75581347077156,202.16603074414917,202.53426943351374,200.733766648624,208.9441684805874,211.25088016162667,213.41869402543787,212.7901247630458,221.2033201270925,220.37755526608174,227.65110737876597,227.8345635734351,226.29183056486218,222.92320525398674,223.0286021139108,232.6745950916804,225.41470679936813,220.2123546583215,226.3749349881271,226.75777868773383,223.63631326493095,221.1512584550493,227.28794800733647,225.57697817079787,226.80380570386126,224.8371592088796,226.23553830832066,222.22737309841276,224.24785594519275,216.65682762001916,212.28584467150813,197.8170018272029,188.98425105387318
2,1987-09-02 23:17:14+00:00,163.42715394098343,160.15043065214934,179.22801688746304,206.43050141638437,191.1814460306155,183.85902919981706,209.33412448121612,223.38635123963417,235.7078422612834,227.88362155154144,226.14035030351556,217.00995111354317,210.87717053814708,205.5235534479679,201.85002922187485,200.7527184557123,208.79890735605522,207.73353840967147,209.43804737126268,214.7850476773062,219.99166204690192,226.4749945223091,223.24142474548717,222.05982698519458,227.6644820499549,234.9054026321296,229.12492571470673,228.06426224050256,224.15122207349657,225.7265989368801,224.373166088914,224.60520384074783,221.75042150531675,219.9828100951701,223.47921677444774,224.4109814700254,219.35836080103607,221.75806805816427,220.65075470644157,216.15575559589544,212.27454372375493,220.59690433532595,220.74064124281398,208.85366268986843,204.664299611893,186.3413319740142,179.5139208352877
3,1987-09-18 23:17:38+00:00,175.1668030646211,191.03338684568027,190.41909321796942,219.37077284555087,208.67916817696198,202.99816039364237,219.38638430596114,245.83908037923723,257.3450340722014,248.4752787928386,241.4621800839752,236.9853261721749,229.66017883098962,222.2255670416306,212.1313873605435,213.6911571536672,213.41309201414066,218.12575571019457,214.09920293629955,223.81243344956633,230.23000399023093,227.9873660335519,234.3704030030955,238.88852150346406,233.99304950886355,240.3160735636304,239.7354862727725,236.49086375401316,228.8762111375886,231.27966809656203,232.09673082982764,230.60465292673243,231.53809095909267,231.81472573345525,224.4551383204627,232.3860581286,228.11491340131948,232.23607056503988,223.95169721741794,228.97382343399897,222.5167391804964,218.25080634657482,217.19439016839056,206.2047148705271,202.99373965163647,188.34893187076986,182.9769963821228
4,1987-09-27 23:11:39+00:00,189.4504838241426,196.45868121694463,197.33584013221628,232.4275821010034,219.5266591048622,214.53420238949528,237.56580669707435,260.25239081399155,267.2336856995989,257.05968364810036,247.72647386127724,241.29394549160415,230.43001543224642,228.62041663480542,219.7487793046943,214.27515643528162,218.67162575305366,221.73272897590647,221.34762140524415,227.4533551357512,233.3918214250476,230.81864025126677,239.10268606126238,240.59277765591114,243.17626976301835,243.87546404775648,243.4075965082145,239.72842807365686,238.94150234145556,235.4555090226264,239.39163587472373,236.70319304950314,237.83366878167925,239.98491838398456,238.74448110423606,235.0898230716133,239.2312781762469,236.1170430596432,231.60919487161138,225.78059560551537,233.05628867658925,225.97561280105586,218.56804353441763,219.1120178062752,209.54095992267355,195.04588646040816,184.99127226555217
5,1987-10-04 23:17:58+00:00,176.58623723362302,181.97108515833133,192.61457030084662,211.61811621882012,198.15143637748645,193.77530121267878,214.34109634071572,236.98052985196216,255.5784328245816,250.749771159037,238.49572427312881,231.3615784505098,225.43676718796266,216.21234518370693,208.5758445949953,203.87523545642466,205.4257439943789,208.93539672395718,211.34626052559096,220.26556673538414,224.18432563210544,227.68578556715855,230.4768304247592,232.80177841988734,234.73185780915554,226.79315987104772,233.30743416878678,228.8997965214278,228.15171377759927,227.0265619708802,229.38101340707476,230.29076827251862,225.93733654699778,228.64474004067347,229.75257149273006,228.89432955600367,225.59557092889017,229.31695992567327,225.8523783310141,227.61894937671235,223.03176220221332,221.01419595570178,216.14711508706424,210.78718356570397,203.9482779234607,187.86580404950422,179.24395156050954
6,1987-10-13 23:11:57+00:00,185.93236302455722,190.35733181667135,198.88530667394926,219.8757461898463,213.69131133378343,206.7091130226842,222.61523641463472,253.91049351573122,267.0740222608733,256.8048093744423,251.095575301488,234.79642156266735,227.35481646587223,221.07525253684335,216.07759414152653,207.62285830825553,207.82462734558715,215.1110286638755,211.22374833290462,220.3549787171259,227.96831374564147,221.8850889790465,231.743885794393,232.04554718352497,231.1941072933673,231.34532521271575,234.05744010127572,227.91469497455736,227.91959620601614,228.45473044229283,235.08995308015986,224.33800930695776,229.6452829676526,225.70275470792814,227.82324174822693,229.7643441924487,228.17223713702225,225.06028127430628,227.42502972536224,228.55425336500022,227.49148927487693,216.5404171466926,221.3774178723103,217.84843206520284,204.94897916810422,184.73648622039295,182.08636432184332
7,1987-10-20 23:18:15+00:00,173.79236536920374,174.48776131617134,190.72066183810887,210.07724063875622,201.72347497620444,186.50210508410507,216.23252664031597,238.832848832091,244.22621762239,236.4528193357498,234.25836654620488,224.50190630603396,216.12003561847538,207.6141266354398,201.76091633414035,204.31440770742668,,,210.8066320781086,218.31761936593946,213.34310588193935,224.8252949613871,221.02326341780113,220.39810345362875,233.1470095622152,248.4074914685789,223.6659509244886,227.2612075399729,223.86545847092918,226.33798631050595,222.61915983365702,220.9449772475917,226.5615304504577,224.9637924495078,221.2785993624751,223.55878945673396,228.94843076664543,230.57506409941092,216.85873878237288,220.26729686997422,215.62838984917315,210.7541868625737,210.17674968798147,204.1196127779198,199.9827082948906,183.3104651436639,177.67303395921496
8,1987-10-29 23:12:13+00:00,189.7399478180943,190.62617912806041,198.60796442759158,229.92463099221794,217.10714478469794,209.92755905598216,219.77868663057325,250.39854883011677,257.3663751329626,248.38640177336225,247.55857553101862,241.76438589808805,229.74956096853714,220.18439793692224,219.1350413733864,226.5465651060178,219.83662001009745,217.974728366178,223.89270882351295,227.91863093285951,234.65156011548495,247.89460206102376,243.1181285680021,240.18699382337172,236.0700724854595,242.84048815119453,242.82861580402232,243.49746912439,241.7421945878674,236.284362175392,230.0666912465314,235.20476416497343,240.07856222581051,234.69442593390903,225.59846808252144,234.50348173617516,236.41032625975183,239.334763063587,227.9984626117231,226.34571119546015,221.89528547130766,224.12127192138442,221.74987911412,216.09393101843543,202.37787456205967,196.75031321976488,186.59653172458437
9,1987-11-14 23:12:35+00:00,190.86907484861973,188.45627559881203,201.55384807849927,229.96002824094285,219.0403974834284,207.35101870426706,221.09042817820486,247.59924735057652,251.83996993366418,241.97150154299447,241.22741909877374,244.86861855411445,230.1572566902128,216.4761739906805,210.5892348926146,214.92109101931345,217.19254621770568,213.27893924320517,222.87206161219802,222.04722034481628,228.63590600542614,236.7562405379304,234.3640470675801,236.52758805318436,231.00583105117423,234.14633653943068,231.31460694222181,233.9693364799002,235.9909397938053,230.04613143596237,224.65579610915907,230.17192773416753,234.13075833635725,235.28838671968595,225.22145285066063,229.7548873800809,236.88308065067181,236.2225712247115,225.45591900234874,220.8173785716642,222.24721404790165,221.00544307926165,220.89182045415603,216.30584636231828,202.87756623209827,199.1984608334134,188.22786007053054
