,dates,usa_CA_0064-0000,usa_CA_0064-0001,usa_CA_0064-0002,usa_CA_0064-0003,usa_CA_0064-0004,usa_CA_0064-0005,usa_CA_0064-0006,usa_CA_0064-0007,usa_CA_0064-0008,usa_CA_0064-0009,usa_CA_0064-0010,usa_CA_0064-0011,usa_CA_0064-0012,usa_CA_0064-0013,usa_CA_0064-0014,usa_CA_0064-0015,usa_CA_0064-0016,usa_CA_0064-0017,usa_CA_0064-0018,usa_CA_0064-0019,usa_CA_0064-0020,usa_CA_0064-0021,usa_CA_0064-0022,usa_CA_0064-0023,usa_CA_0064-0024,usa_CA_0064-0025,usa_CA_0064-0026,usa_CA_0064-0027
13,1987-01-14 17:48:01+00:00,211.9654009464397,222.50834305761651,228.8900249981845,233.4249522181033,231.69188755637003,233.5262986107373,220.16935106559515,202.53798454108463,201.11834762728944,214.19549096516852,215.48170067411223,209.4787773751545,219.42160350548406,222.5057992411298,223.5514705077563,218.70188088596305,214.08933735184849,222.71269963285246,215.75308214760355,204.95841278922268,220.70186847136927,223.33560682190083,222.16201559529392,225.4139284710592,221.51574620233026,220.9567450283679,216.868817354917,202.80665277571651
14,1987-03-03 17:50:09+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1987-03-19 17:50:21+00:00,213.14150717918918,213.09798999025315,216.06988839468872,212.1706292113321,209.49485284544826,214.4174239962297,201.40610909080667,189.70581094109895,204.9343185763942,201.1182916098095,205.41907034112026,196.71679692784622,209.14538708802917,216.65530232920176,213.6781189896118,217.1656025397489,211.7802218637822,215.93524818738322,202.23091072948176,202.09894104451254,217.55337391033356,213.0369986633329,212.65107919562112,224.74191365650282,218.66830866691686,219.42054655916849,221.6127968807747,213.40155504542705
16,1987-04-04 17:50:55+00:00,211.10254602001658,210.16948634261254,217.83837570274687,219.40157375981553,217.6449005229706,222.51454426679913,209.89498837600658,199.50926647627946,206.84590731214172,206.3431773034057,204.99781074156022,203.05075421452068,207.83002851193396,216.85266479069713,205.5273007607411,217.3792027574357,218.92015793362455,215.27278985348462,206.96125756305668,206.04743699811218,222.76309179996727,219.37283249858064,216.80977688761615,224.28122005468563,232.47132589205873,223.01574808284911,222.57719476613678,214.68628054170048
17,1987-04-20 17:51:50+00:00,211.14575335842366,218.5880109219298,216.9320770036241,215.57376871509342,220.04687040317583,214.109111496282,206.0163090989653,,,,,,,,,,,,204.45986495612485,212.2699873522535,221.94371647755366,216.8068250147106,224.79399552655465,233.14410593233796,243.59679882611027,231.208601990651,235.70727680727776,216.2244307601919
18,1987-05-22 17:52:20+00:00,198.24780025542634,206.91617488986319,214.92752484612694,219.7933267410702,225.44792248930753,225.46673420296995,215.00885012234664,210.76249774626828,207.45143812362647,198.92530530673014,201.6702250385259,199.5934927181552,208.81699615734593,213.4349902264368,210.73727397886543,208.30913601427068,210.55768292923395,214.80515905990956,205.99188462004182,202.63155012865664,217.40078388148441,210.3917291243567,226.54746631624286,235.07293981673024,232.69168803093984,225.06121705421495,221.74660973666846,212.24650697418488
19,1987-07-25 17:53:44+00:00,207.9213215776106,210.81729990211966,210.18766724998972,216.01169712069287,232.50650963020433,244.19649923609919,227.6344439591577,220.38660678610273,216.88276505163648,214.00876343376987,215.27241818928889,209.21735275949584,221.8849441874485,226.07354229071194,221.48647915489622,224.61239455926327,219.74484889042574,226.23368439864535,215.47494268103029,214.83158046039594,217.3698809500622,220.27440665809516,237.29831423261996,248.16106125590153,234.18870596697363,222.6574940254943,215.32066729766547,207.09079704152097
20,1987-08-10 17:54:38+00:00,191.71288962160708,195.80780800157228,205.81162783967244,212.19581512637697,228.1312049736119,221.28846195924424,208.9278941330713,201.5693692258296,190.85783146797718,,,,,,,,216.77053572695021,206.9495489432201,204.1560549487749,209.0557426015429,208.45784824648317,205.08125423025817,222.58534174607504,236.24000424968685,234.77450568244754,219.8923452459971,212.0237532632611,199.60768508395319
21,1987-09-11 17:55:06+00:00,199.31845624219721,202.19018242595538,216.76630025546046,217.75013665980327,227.62588799779232,236.02901736837623,228.51127935087194,218.8300888924003,198.84382998416766,197.8556378748955,200.8714048348874,207.79029249765009,216.40467084905254,221.36615315071307,212.23843869948018,205.1810575042058,214.11615416404473,216.33970319947835,213.74870925164598,208.70848961405719,212.89103966223956,203.96825077978156,225.190547665268,244.0140987584196,235.84199944672883,224.04784124766633,218.3740767359841,203.91065701623722
22,1987-10-13 17:56:09+00:00,184.60736713498238,201.44684463893952,206.11720095190526,210.95575268905134,223.8629683361511,226.27845564587568,216.05741935133676,208.22592839039126,192.38756108383345,,,,,,,,216.06830618244285,207.33427274314397,202.7683425167072,208.4026019196148,207.50397104201625,214.36691813509256,235.63353372346748,237.49806316340232,237.65024321737462,212.71952083285603,208.78119750216706,204.97615989448576
23,1988-04-06 17:58:25+00:00,,211.55054343566107,212.66822852825828,211.311526561274,205.5285463648353,213.11486579377035,202.0585429258405,194.09516804089,207.91938671418316,195.48177303187776,187.99465032722702,190.82824691661068,,,201.9979723561497,202.25399215011308,205.7151707860479,200.48181142978487,188.3216318979303,194.0239762798149,199.05437835315448,199.65846936053202,209.5888046631615,227.3623020708821,218.85041616795874,215.2478837107371,213.44466340792127,
24,1988-05-08 17:58:39+00:00,222.63787975600377,226.21796996891246,222.13685104666584,220.04218803691737,215.22423237691223,222.19706398279445,205.8288779608347,198.13446997394178,222.40733811095728,210.16489837170673,197.85773717677682,197.6627834754127,199.96422796163725,217.42307745979002,207.77876297849406,211.8940013842227,222.03932156790628,218.66924361871713,205.69792976134292,216.00092377341207,238.6675909217785,217.6979118936148,221.57366670972925,232.29830315600566,247.47540778387278,235.7251273710204,244.44541217711264,221.52850945131541
25,1988-06-09 17:58:51+00:00,204.00849191037852,208.97261059927285,214.76753938301022,218.1258421135457,217.26106075620132,222.58018627201145,206.38264317266032,192.50046346211576,207.85262757064893,206.70636387941775,199.85052489486807,207.37695118728098,209.9160957698432,217.29094863406792,213.0938249267179,208.95346361944027,211.24848876633206,216.2932155618026,205.20346450305613,210.91532351214354,217.03699741080302,217.33464025608617,233.1845709947106,236.7280448031999,234.1353203190762,221.13582098796945,225.1975004913948,212.51312141687296
26,1988-06-25 17:58:57+00:00,188.3313434444697,208.4891459610823,209.76639270427216,214.2973427475839,217.07160746764796,224.99285784960585,209.05089278923197,201.2476558008738,205.07758617061836,196.83171945658188,198.5913704977724,202.70106198081277,205.40914970127818,211.9319451173254,203.87439477374508,203.50173287379596,205.72351165201616,206.9031934860356,200.23350254978982,200.46837701516998,210.0523056497238,204.96250195825098,224.819936454064,234.1159960644162,239.5078174770051,215.9740605010455,219.63512099270423,214.3010488908548
27,1988-08-12 17:59:26+00:00,202.1396562001098,215.30384969151967,224.49397531643154,226.58137549854064,236.09836168313808,241.74256727301022,226.7949859773595,218.37539873144854,219.32563335981473,207.4760112115232,207.87607918517386,209.85005436707553,222.73283856999714,226.93932537230936,220.19454887724908,226.43667265137603,221.55330566055986,231.49935658179803,220.6182984572143,222.33893332080288,218.80293166969471,219.11242292954992,240.25237670912088,253.64052829125376,251.26692017019707,228.3685826927266,223.1486617385001,219.72439243606536
28,1988-08-28 17:59:07+00:00,193.9053062888374,209.72814296505828,218.11509751983476,221.59518224617872,228.5404289638517,236.43019381956873,221.13740677050373,214.4833916693927,202.29608681928488,198.55567246577232,198.3843760577573,200.69516831029196,207.37852841023698,218.8238098121115,212.61536660875166,212.6486291275493,216.9758049544946,216.91435954644143,212.51944803557564,204.45625435355845,202.15472511546648,213.9597857662189,223.85851596702798,244.99119986271248,242.19995721048633,220.4108924110491,217.63298590475117,206.1222170410085
29,1988-09-13 17:59:04+00:00,185.47557063676274,190.84542116061957,206.71289617631936,225.1511634807594,235.18679902636393,230.21712515477154,211.95977784817552,203.85218718173587,202.91705882321227,196.5278584541497,198.63917068462186,199.31985101077143,202.36147815175403,213.2133395658033,206.6645578764765,209.21597390970072,213.58692215166587,207.80077582202125,203.6788259588638,211.39579458029036,222.84534151591984,217.13811025180962,244.92698444981104,248.03043819381648,243.330838076542,225.2852895185064,214.10183939996733,205.4952502750689
30,1988-10-15 17:58:53+00:00,206.07926837020358,212.93292156851004,216.02603855970406,230.05960591996057,232.35210300892913,241.60089395031704,233.93779405809448,212.7379402081601,206.46312924308953,208.5807131869965,201.5281761968994,209.85026240060915,215.2480988176943,229.96107401719183,221.2084581199678,218.40163013083347,221.06391615059806,221.3162458912603,214.22891925390977,217.31429531407164,218.9342000488093,215.92118359209704,244.4839814793177,252.68025037525382,250.75794748835293,221.6828344643873,221.15918793515246,215.0818831411107
31,1989-01-19 17:58:19+00:00,197.65800321720968,200.64064010940905,207.1210799590039,220.39590889151302,217.99460521975283,218.58216059275827,208.48862368767362,195.20781106234358,200.1356087249461,208.94270678838117,201.7656530890769,196.19338279325694,209.49683631832133,220.16558046137465,212.13845424812942,217.05154621201686,224.3272664433426,223.53360559487223,216.74269009581684,214.16076937239418,214.81916454218063,219.6217044298154,226.502702381956,228.04560424124705,234.9463986326291,218.15492082641933,220.23568001110144,216.6289372379627
32,1989-05-11 17:56:55+00:00,188.84810187372494,202.8901273393068,205.23239663355324,214.257605048277,214.37583146891225,220.42613777151968,213.73682800201615,192.77839094843088,204.25907027555468,202.7451819397685,194.40045699953666,202.37418510719777,203.74801583125435,215.37789793707455,207.07413180581182,209.41007134181638,209.74310901205524,211.53781418878432,202.35389686081425,206.50210407715792,215.99674392546376,219.21769560231297,230.0184384062813,238.10416879554776,236.46609049842303,223.31856763293186,225.2098664314393,210.17634433980828
33,1989-05-27 17:56:40+00:00,211.28097712753487,208.14249826954418,213.62359596978249,217.26197431581957,221.12586214167922,219.96455749648533,211.11992164542085,192.05796400785138,208.6064441730208,209.20119061326724,199.56257352880488,203.50914287984557,208.89638784364118,217.82835974203533,214.89973588897098,211.41804362078855,215.94506975084084,218.3204315026825,205.90806806177463,212.27922695869432,217.45763510090677,221.51872659718433,231.24167336475546,237.622962484865,238.9174119850647,227.61275594640017,228.97230385721352,213.83157031234256
34,1989-06-12 17:56:42+00:00,213.5476406073871,219.55102502468537,217.0091352552776,222.7254178059508,227.15702457423438,228.67822783505457,217.19289765678948,202.55989538808447,216.78862956241952,211.604691217649,204.30941156232035,209.73265754287243,215.71831720187285,230.32593962346564,222.24509337115947,221.83516101922214,223.7151817558046,224.76750208759051,222.12648450823886,223.9880074394841,222.2905113221357,231.55654772594377,238.7244085483321,249.6413543074316,242.14498469483954,226.56601952050278,223.19505337215259,220.68163781099793
35,1989-06-28 17:56:27+00:00,182.1562841543475,200.03487254266588,206.87616526939857,213.51054796193753,224.58885263716445,222.97496277167065,220.51259533744135,199.29901232636598,194.29134943993805,192.89272456095043,193.46920098911113,205.79517453638124,212.85243538338867,214.83309429740018,213.2293543963222,210.2629137233957,212.13726653214013,206.33172805503702,203.0778149129736,208.77028073059108,207.45521378291983,211.24994110385018,233.07718823704712,237.85322116868815,234.78447266565308,222.27791982905916,214.54389678657728,210.29994553352765
36,1989-07-14 17:56:07+00:00,195.37899630915172,212.36045218705698,221.8674636850196,223.66138943479837,226.57572349742097,232.3970163265978,223.21913775265077,219.17805686697338,214.85239722980893,200.743929842253,214.83246377872103,210.88527609697834,216.0852612043907,218.00549756465364,211.70651555222577,212.57394213365473,224.56957418012473,226.96098429521012,220.05523992397366,222.6066261549325,212.3271096808145,222.6961634354036,235.8087866382724,244.24216541244542,244.3350394740495,231.90273886606954,223.84604419057084,213.69222586256578
37,1989-08-31 17:55:05+00:00,195.00277394183595,212.37958715219625,211.72398841685978,224.2980889933173,228.66644265372273,244.95510085589362,230.13452923361,219.05648608664993,203.2207342451764,188.4282959544811,193.15335104991726,202.7852369068575,217.7017017953027,223.6228159531625,216.6658026559991,214.78244789790975,218.39011948761308,215.42985371979017,219.1051962614066,221.0445196436622,212.7491197017116,210.04675602261142,232.02879843875158,251.68913373985433,245.5980694009898,217.13027155961544,210.52673587822903,206.79323367578107
38,1989-10-18 17:53:18+00:00,199.8849856610091,206.12153682905415,210.76489066542766,223.4992533026266,231.1676904856257,251.8884503829856,248.54963042950112,227.03199138598788,213.16003205766663,211.18981542724254,213.38578096473327,221.95697464306767,222.95161881949792,235.15404496946798,229.27797450078236,223.43449593695325,224.0362041155464,223.50814858525177,223.6160673455246,230.80818992607362,219.43721677467397,222.94301696086353,236.4885057484566,247.25184513703624,247.3893578180205,224.31241856075215,218.4686874116406,207.140478804405
39,1989-11-03 17:53:01+00:00,200.6880953631205,216.47937864623728,226.44037806694595,225.33712266022084,236.6707905132891,240.98584656633292,225.8469076631023,217.16763925372086,213.67393812968945,200.30378859889083,203.20865934756947,200.8454471984263,211.94126284017779,217.5947137824774,213.5093621116368,215.8560625153838,218.7668986804124,227.15831965041411,221.57258374373544,209.26357407185623,215.53545496950682,216.81573138535725,237.32756224115417,246.14814589329444,242.38828071296263,219.93086286738279,230.36279317939199,212.59790871274996
40,1989-11-19 17:52:20+00:00,192.90363194432106,212.9805983003234,223.27854640395495,230.40778825372033,235.87300281175695,228.049790379063,221.53368911395864,210.62941620722464,201.69755259831626,202.7392477805396,210.31746963515963,216.98612939152164,208.52324188925263,217.87881071595697,216.3009044694759,213.536335946633,215.6122708280955,216.05680525120118,214.63351633425086,213.35045002326322,211.5214174686633,217.907593801119,239.03571026188845,245.8376367486432,244.82480047517302,222.724786298045,223.73658154399232,213.2449569478361
41,1990-01-22 17:50:35+00:00,209.9436516881511,223.85827818665183,222.49225117072285,222.3572312141161,222.24766107222118,227.98145951128495,222.69531492210996,200.49361982195944,205.12213089831064,215.40495404436015,207.68238893954776,211.332411729438,212.01027052099866,218.42648718559948,217.23305968264816,217.71510900071468,217.83892097238257,223.35515153202468,218.92836638359773,215.20530152356048,218.10215658509662,224.7362053313874,226.19023343416762,226.43747051493847,233.91095408746236,223.57166403605405,223.29844436131788,212.74141288819231
42,1990-02-23 17:49:34+00:00,209.3992446356368,214.36387065659045,216.70258686483317,221.12646360793534,221.8113724202151,222.85461346582187,216.84808324358474,200.51140116214907,201.58167782929164,215.03796705455767,204.98434262594682,206.56296589534597,209.36792380586311,223.93415622798472,217.51665766250522,214.22206814302461,217.43745383394707,216.71613796270864,207.25561712522227,204.67756688546572,212.18175849444455,213.45706842599748,217.7992335339799,216.87732872233644,227.43909328048815,219.57163797560503,212.820341593067,208.08540767301594
43,1990-09-03 17:48:33+00:00,215.26683165649524,218.85716998798677,223.49089014103194,220.3174106004965,235.75340968657034,244.04281972337475,229.9229606056117,221.99903393123282,210.3041160011454,209.72903296959782,214.12170504345318,210.17627371005463,225.7979780575143,226.45414121073014,219.5087813842744,225.76787082461118,221.15570001366777,232.9743174796036,221.31162255591806,222.64827284807993,221.32960166851342,218.61567991599986,233.67935943190787,253.27848215778798,248.63905259649744,230.6861906493698,223.2229023130875,208.5183431212626
44,1990-10-05 17:47:53+00:00,179.12323236296447,188.22724314574992,210.02306241551437,219.46830249034855,222.02805059726083,226.12055931041442,212.2652557233598,203.4154701677653,189.9427870711203,192.78734079035962,197.5843597967249,199.33966166878528,203.29148568350354,214.55604733650745,204.3128712213574,204.69537260880972,208.54876493167268,206.50321857455717,199.6344920211018,214.51773409649684,221.51255464892108,206.86686560380204,231.94508894911368,245.54656665040054,247.6536965545446,227.0248565510855,208.91967236518207,206.38610376788893
45,1990-10-21 17:48:16+00:00,195.82157383253312,212.23118641332672,217.00006400866386,226.99759939331074,232.33707090369637,249.093662706232,228.81356671824688,216.8205330409089,215.71094978395166,194.31560677728382,199.98638744401882,209.11141848338036,214.53417783370838,227.45265193996497,220.51234401207407,216.730216252297,220.89665259795618,217.19933526804698,214.95564351065565,211.7704149416648,200.72421618694446,217.39142893689802,229.9984622367423,249.34038604372927,246.68297279452747,224.212793506292,224.32934476011332,209.79276296872737
46,1991-03-30 17:50:19+00:00,195.51641070614366,204.5145171456133,199.36083462305513,205.06155463015193,210.69033595155352,217.3618411593433,206.55456690268903,196.29951115061576,202.98930711993881,199.55030189366698,191.97955432522716,191.60103688262194,203.48932990899334,215.6079164569596,210.0056307810448,214.49508678417345,218.0777890712703,214.57248108226116,204.32153948422717,214.84652228971822,217.07680265104875,208.49564770691688,211.72795442642794,217.5698461139988,223.9751294382848,217.46220423560115,215.844661328646,211.88152989492198
47,1991-05-17 17:50:46+00:00,206.58820843151028,211.6190412274884,211.07634994997568,208.7252302576059,206.8282298502472,210.58501549094404,190.55228506052146,190.28769900040012,194.58862181678217,202.6030692645488,212.3947455128174,206.4372012325444,215.6956716533996,217.99649584491846,214.91944837553476,225.66207124150475,215.78667835457225,209.34201257796676,192.83280583684356,192.71056912070105,209.10959615674273,203.114638067746,212.3418331863342,222.72930893305409,229.49062245998144,212.72237121477235,213.7350004974128,210.7592116031427
48,1991-06-02 17:51:04+00:00,191.90229522316892,195.10072152655565,199.72686025890957,205.6413565478491,214.32777007053107,220.61316690247497,212.1320803345104,195.9881002893367,209.45063157440055,206.21478338227186,204.14611276957226,200.46957035420158,199.17186180109675,208.60579260778354,201.23724709116675,201.79853821593252,204.20290745329604,211.30123154454952,201.88538477465917,191.83137853834307,197.1691717865087,200.7714790254882,214.26547598570966,224.57550137780734,221.11780003143457,208.02369068243962,204.55679386047754,201.3891800701082
49,1991-09-22 17:52:41+00:00,177.80880296322096,201.03805734246632,199.47442948782643,207.58943757866618,213.64995477145246,217.33923004328915,209.7714408046524,204.6879440100461,199.10235189571148,206.44633025595425,195.18347959281158,205.28279918279642,216.09515800552705,222.54300209457344,220.27127029199832,215.99420060225881,220.84816458610362,206.50521297814976,194.65950675067882,197.75259495321941,206.7761842539716,209.43269315010826,225.48765560335693,231.93914469489144,237.72271684934972,209.6178845513093,204.07220466059127,192.16050808516184
50,1991-10-24 17:52:49+00:00,,,,235.70547999145978,,,,,,199.0454604079352,177.15592865988177,206.0314583216225,219.4821710722148,225.44487895149123,203.14609415507226,190.85373337283676,208.27787908349833,222.77726529740258,215.10642348839664,211.77306951491633,201.55163451894097,213.22962511684867,213.25622763558448,223.36303881549125,228.06886266105784,213.06792609267677,207.76231282430695,195.3987009219611
51,1991-11-25 17:53:01+00:00,200.86452918384092,219.40425041462973,214.84646597260567,233.68408422369774,226.88508036731193,241.7188837664923,222.45464742293075,206.5315517708331,198.60409070176377,204.01681851610758,203.79011028218486,208.28142260734933,214.9375705132456,232.3021697593241,222.59437283377662,220.41093175467387,225.22347594776323,221.5903269547505,221.22884128003255,221.5420870811421,225.37954110586023,232.0711330657524,232.16211874097013,227.60721650559933,230.51459325138592,221.40718280046747,219.9927999846675,215.93686941475914
52,1991-12-27 17:53:03+00:00,212.38618713846776,211.8725532832609,215.2547580990142,210.04357486708548,211.28793787935467,210.9173013045956,202.70079431287036,190.25357152716546,204.01487625369052,199.78303522605225,198.46787559994056,194.84433791086082,207.11194620887534,216.0755054313588,208.96392339396792,220.42216597620694,218.0537864017009,217.71138067162883,209.00105802767584,205.56779345409092,209.5846632132575,218.62857997103185,216.6611656634539,224.37549605905065,217.2777783312886,214.77865308347424,217.58847139591384,206.76951439012998
53,1992-01-12 17:52:35+00:00,190.25546802208012,205.83390237394016,208.18059253775436,209.84264741894665,212.65900854192364,213.6578049050881,204.5779821013499,192.37369874907446,203.31752713887798,200.01451403779348,196.11441291351557,191.3791690074421,211.09509657005032,216.60207862480618,209.84593165194508,210.48972690905833,215.12873893108377,213.97519254456748,205.72241718156533,202.72181310369155,209.72351923411236,208.5356621683443,209.94371329736103,217.71575073722857,220.36168336128037,216.54520431060342,214.73175941475688,210.4903088347217
54,1992-02-13 17:52:25+00:00,190.87890238427303,205.9253151091249,210.2653567674421,220.17483944526984,214.77893057395167,215.27248750522543,204.04163710114491,196.48853041594538,205.0747457060116,195.99962118898318,203.3732118690302,200.19749370834313,211.7642737629818,216.55897948244447,207.9579982182209,216.12106145799874,212.1903768060825,211.97834108570765,205.02302616453252,206.2978443486783,218.09850083534423,214.06619058308897,219.05873419462122,227.39288276337751,230.28412698690428,224.06886517535477,222.41438013625603,215.18785476661918
55,1992-07-06 17:51:50+00:00,201.40226380053028,208.63929927193797,217.27020717325306,222.71492184129758,232.79130115338393,231.11950141753994,227.82983953062637,211.983484407993,208.51281110194796,208.4898405385509,198.40819784097266,210.37534911707908,216.92307073991986,223.24223990145973,219.76265677378703,216.02524106107768,222.16277367528235,216.54938156245794,210.71105565399364,219.9705051845272,218.24765434826983,213.12114896160696,237.97766076382715,245.28661937781607,241.6946147067904,220.99177560921024,214.04242108236411,209.82650947068475
56,1992-08-23 17:50:45+00:00,190.63006468239016,197.68781931090814,214.0020097525175,213.77790465463664,227.83802353751412,232.3295816942799,225.0322746988673,211.9850296496145,201.52041226706223,207.52738689781765,196.04827516004943,196.43470892417457,207.05428785139702,214.90617242831473,207.72817283836557,207.36347966919996,204.54826254728795,208.20745273647583,206.1179545600156,205.43832501903645,211.95971731523562,208.71807018774655,230.5620888388183,236.77671701213396,227.6345475998157,214.51281042317896,202.23154051478153,199.22025304738182
