dates,nzd0088-0000,nzd0088-0001,nzd0088-0002,nzd0088-0003,satname
1999-09-27 22:04:48+00:00,361.83,359.18,362.47,365.90,L7
1999-11-14 22:04:42+00:00,358.95,357.37,360.12,363.83,L7
2000-01-17 22:04:35+00:00,357.61,354.43,355.93,362.63,L7
2000-05-24 22:03:46+00:00,353.38,351.92,347.57,360.22,L7
2000-08-12 22:02:54+00:00,349.18,348.48,350.88,340.97,L7
2000-10-15 22:01:56+00:00,351.73,349.17,351.98,345.85,L7
2001-01-03 22:02:12+00:00,352.46,347.88,351.98,345.85,L7
2001-03-24 22:01:59+00:00,348.63,343.40,345.30,344.51,L7
2001-06-12 22:01:24+00:00,341.77,339.30,342.07,347.37,L7
2001-06-28 22:01:09+00:00,343.52,341.71,345.39,352.82,L7
2001-08-15 22:00:38+00:00,339.42,340.82,344.81,352.73,L7
2001-10-02 22:00:04+00:00,338.78,342.07,345.26,353.79,L7
2002-01-22 22:00:40+00:00,340.62,343.79,344.51,353.22,L7
2002-03-27 22:00:37+00:00,342.77,339.06,341.73,350.38,L7
2002-04-28 22:00:38+00:00,347.50,341.72,342.09,349.80,L7
2002-07-01 22:00:15+00:00,349.86,345.19,345.79,354.21,L7
2002-07-17 22:00:08+00:00,349.66,346.90,348.11,355.16,L7
2002-08-02 22:00:01+00:00,345.86,343.47,346.49,349.78,L7
2002-08-18 21:59:57+00:00,347.38,343.19,346.25,351.11,L7
2003-02-10 22:00:29+00:00,354.97,341.78,340.62,349.76,L7
2003-02-26 22:00:28+00:00,324.32,318.59,336.18,341.80,L7
2003-07-28 21:48:28+00:00,332.29,320.83,336.49,342.51,L5
2003-08-05 22:00:11+00:00,337.13,328.47,339.92,343.01,L7
2003-09-14 21:49:18+00:00,348.05,341.01,345.90,348.22,L5
2003-12-19 21:50:27+00:00,343.79,338.06,343.20,349.91,L5
2004-04-01 22:01:04+00:00,347.91,340.70,343.76,358.33,L7
2004-04-25 21:51:47+00:00,350.88,341.72,343.76,358.33,L5
2004-05-03 22:00:59+00:00,350.88,341.72,345.35,355.65,L7
2004-06-12 21:53:11+00:00,354.58,342.48,347.13,356.30,L5
2004-06-20 22:00:50+00:00,360.05,344.59,348.19,353.58,L7
2004-07-06 22:00:48+00:00,360.05,345.92,348.36,353.80,L7
2004-07-22 22:00:44+00:00,358.69,345.76,348.79,353.94,L7
2004-07-30 21:54:28+00:00,359.84,346.77,348.86,353.96,L5
2004-11-03 21:56:42+00:00,356.01,344.57,346.29,352.01,L5
2004-11-11 22:00:45+00:00,356.01,344.57,345.49,350.59,L7
2004-12-13 22:01:00+00:00,354.44,345.93,345.76,349.91,L7
2005-01-14 22:01:13+00:00,355.22,347.74,346.15,351.40,L7
2005-02-23 21:58:31+00:00,351.74,345.51,343.93,348.83,L5
2005-03-03 22:01:30+00:00,352.33,347.83,343.93,348.83,L7
2005-03-11 21:58:44+00:00,352.23,347.38,345.35,350.54,L5
2005-04-12 21:58:55+00:00,352.23,344.48,342.84,347.85,L5
2005-04-20 22:01:20+00:00,351.56,344.98,343.31,348.07,L7
2005-04-28 21:58:59+00:00,351.56,346.58,345.05,349.42,L5
2005-05-06 22:01:25+00:00,350.51,347.90,346.09,348.78,L7
2005-06-07 22:01:19+00:00,350.19,347.92,346.87,349.62,L7
2005-07-09 22:01:14+00:00,349.70,347.15,347.34,349.93,L7
2005-07-17 21:59:35+00:00,348.93,346.57,348.16,349.39,L5
2005-07-25 22:01:13+00:00,349.83,346.89,349.60,350.27,L7
2005-08-10 22:01:10+00:00,349.78,346.52,349.19,350.02,L7
2005-08-26 22:01:03+00:00,348.02,345.59,349.97,350.65,L7
2005-11-30 22:01:24+00:00,347.47,343.16,351.73,352.25,L7
2006-01-17 22:01:43+00:00,347.41,343.44,352.92,352.91,L7
2006-02-18 22:01:53+00:00,342.21,338.99,346.48,346.62,L7
2006-04-07 22:01:51+00:00,347.30,343.62,348.88,349.96,L7
2006-04-15 22:03:30+00:00,349.61,345.43,350.95,351.56,L5
2006-05-17 22:03:57+00:00,349.64,346.35,352.54,352.47,L5
2006-06-10 22:01:49+00:00,352.88,350.21,355.10,354.98,L7
2006-06-26 22:01:44+00:00,351.54,349.11,353.73,353.98,L7
2006-07-28 22:01:30+00:00,351.48,348.80,352.94,353.15,L7
2006-08-13 22:01:29+00:00,352.40,349.33,353.15,354.01,L7
2006-09-14 22:01:21+00:00,353.37,351.90,355.96,356.97,L7
2006-11-25 22:06:19+00:00,353.18,352.57,346.35,351.72,L5
2006-12-11 22:06:28+00:00,351.29,349.79,342.93,341.51,L5
2007-05-28 22:02:04+00:00,353.01,356.52,363.32,341.38,L7
2007-11-20 22:01:58+00:00,347.20,348.92,352.25,361.45,L7
2008-04-28 22:01:53+00:00,343.87,344.97,347.15,353.12,L7
2008-05-30 22:01:41+00:00,353.06,351.18,351.97,356.01,L7
2008-08-18 22:00:56+00:00,354.80,354.43,351.97,356.01,L7
2009-01-25 22:01:34+00:00,352.85,360.93,,346.20,L7
2009-02-02 21:57:22+00:00,351.73,355.34,349.66,349.78,L5
2009-02-10 22:01:40+00:00,349.98,350.70,349.66,349.78,L7
2009-03-30 22:02:04+00:00,347.99,345.95,346.46,347.85,L7
2009-06-02 22:02:15+00:00,348.20,347.36,349.59,350.40,L7
2009-06-18 22:02:13+00:00,349.67,349.03,350.60,352.30,L7
2009-07-04 22:02:11+00:00,350.31,352.22,350.53,352.48,L7
2009-07-20 22:02:06+00:00,350.31,351.24,350.11,353.54,L7
2009-08-05 22:02:01+00:00,352.60,349.65,349.69,353.85,L7
2009-08-21 22:01:59+00:00,354.17,347.35,349.69,353.85,L7
2009-09-06 22:01:59+00:00,350.19,344.07,347.00,350.93,L7
2009-11-25 22:02:33+00:00,349.79,343.90,348.86,352.95,L7
2010-01-12 22:03:17+00:00,345.77,337.16,347.63,352.90,L7
2010-01-20 22:02:37+00:00,347.07,337.12,346.94,350.54,L5
2010-03-17 22:03:57+00:00,346.28,342.75,348.99,357.14,L7
2010-05-04 22:03:59+00:00,346.28,342.75,348.99,355.95,L7
2010-06-21 22:03:58+00:00,348.59,343.32,349.30,356.28,L7
2010-07-07 22:04:01+00:00,350.15,345.65,351.90,357.37,L7
2010-07-23 22:04:02+00:00,349.55,345.29,353.02,358.16,L7
2010-09-25 22:04:05+00:00,354.81,356.48,359.90,358.16,L7
2010-10-11 22:04:09+00:00,354.81,356.48,359.90,355.56,L7
2010-11-12 22:04:30+00:00,353.99,354.73,356.51,354.60,L7
2011-01-07 22:01:44+00:00,353.03,356.05,348.32,352.82,L5
2011-02-16 22:05:15+00:00,352.23,352.58,347.51,349.32,L7
2011-03-12 22:01:43+00:00,352.13,352.01,348.30,349.93,L5
2011-07-10 22:05:20+00:00,345.26,347.23,348.29,348.69,L7
2011-07-26 22:05:18+00:00,347.12,347.68,347.39,352.22,L7
2011-08-27 22:05:11+00:00,348.51,350.17,348.31,357.08,L7
