dates,nzd0088-0000,nzd0088-0001,nzd0088-0002,nzd0088-0003,satname
2011-09-04 22:00:27+00:00,355.21,356.21,352.82,357.45,L5
2011-09-12 22:05:05+00:00,344.96,341.95,344.38,348.54,L7
2011-11-15 22:05:23+00:00,344.43,342.88,342.55,346.54,L7
2012-01-18 22:05:49+00:00,347.10,345.31,344.92,345.25,L7
2012-04-07 22:05:52+00:00,,,324.20,328.16,L7
2012-07-12 22:06:34+00:00,347.78,348.13,352.26,361.53,L7
2012-11-17 22:07:47+00:00,355.83,351.14,,,L7
2013-01-04 22:07:58+00:00,,,350.60,356.67,L7
2013-02-05 22:08:01+00:00,,341.10,345.79,341.47,L7
2013-04-26 22:07:43+00:00,,360.10,361.23,359.65,L7
2013-05-12 22:07:41+00:00,358.39,358.69,356.14,356.93,L7
2013-05-20 22:13:50+00:00,342.99,353.08,352.23,362.62,L8
2013-05-28 22:07:35+00:00,360.33,364.09,367.46,370.30,L7
2013-06-05 22:13:51+00:00,340.92,336.94,340.15,339.49,L8
2013-06-21 22:13:43+00:00,354.27,349.36,358.33,367.51,L8
2013-07-07 22:13:48+00:00,355.26,359.05,357.21,354.06,L8
2013-07-15 22:07:11+00:00,358.89,358.37,358.82,364.10,L7
2013-08-16 22:07:07+00:00,345.58,343.39,347.91,351.48,L7
2013-09-09 22:13:49+00:00,,344.93,,,L8
2013-09-17 22:07:29+00:00,,334.02,336.19,333.73,L7
2013-09-25 22:13:41+00:00,347.32,347.69,340.32,344.90,L8
2013-10-11 22:13:41+00:00,350.23,355.55,357.92,352.80,L8
2013-10-19 22:07:51+00:00,350.35,357.58,358.06,364.06,L7
2013-10-27 22:13:31+00:00,346.15,357.94,359.80,367.81,L8
2013-12-14 22:13:21+00:00,340.27,343.94,346.59,354.38,L8
2013-12-30 22:13:13+00:00,340.06,344.32,350.50,357.40,L8
2014-01-15 22:12:57+00:00,350.03,356.51,357.08,364.44,L8
2014-01-23 22:08:33+00:00,351.00,356.74,355.81,358.52,L7
2014-01-31 22:12:52+00:00,339.55,340.25,343.81,347.87,L8
2014-03-04 22:12:23+00:00,359.85,354.71,349.36,348.32,L8
2014-03-12 22:08:38+00:00,342.93,347.10,348.46,347.27,L7
2014-03-28 22:08:46+00:00,345.02,347.52,349.60,344.16,L7
2014-04-05 22:11:58+00:00,341.55,338.34,339.07,339.46,L8
2014-04-29 22:09:01+00:00,354.61,350.72,353.53,354.15,L7
2014-05-15 22:09:08+00:00,367.44,362.64,362.12,370.49,L7
2014-05-23 22:11:18+00:00,353.72,350.04,349.73,358.78,L8
2014-05-31 22:09:12+00:00,344.80,341.86,,,L7
2014-06-16 22:09:12+00:00,,362.35,354.12,354.54,L7
2014-07-02 22:09:19+00:00,356.28,360.59,365.37,368.67,L7
2014-08-11 22:11:51+00:00,345.76,345.71,345.24,,L8
2014-10-06 22:09:44+00:00,347.51,,346.76,361.44,L7
2014-10-14 22:12:02+00:00,351.43,346.88,340.42,346.83,L8
2014-10-30 22:11:58+00:00,356.02,363.22,358.74,361.29,L8
2014-12-01 22:12:00+00:00,344.70,349.80,347.84,359.79,L8
2015-03-07 22:11:30+00:00,353.51,346.88,351.60,358.90,L8
2015-04-24 22:11:08+00:00,335.33,333.40,343.54,351.56,L8
2015-05-02 22:11:08+00:00,341.37,344.17,352.25,363.01,L7
2015-05-10 22:10:52+00:00,341.50,336.39,349.29,354.30,L8
2015-05-18 22:11:16+00:00,,354.57,357.77,363.00,L7
2015-06-03 22:11:21+00:00,,,352.74,367.43,L7
2015-06-27 22:11:10+00:00,344.98,353.94,361.18,371.39,L8
2015-07-21 22:11:34+00:00,350.71,349.92,356.84,,L7
2015-07-29 22:11:25+00:00,347.82,351.07,357.11,364.20,L8
2015-08-06 22:11:37+00:00,347.76,342.49,350.86,356.45,L7
2015-08-14 22:11:31+00:00,342.13,346.64,351.44,357.91,L8
2015-08-22 22:11:39+00:00,356.98,353.14,355.98,362.39,L7
2015-11-10 22:12:26+00:00,351.02,352.09,359.06,,L7
2015-12-20 22:11:57+00:00,365.41,363.82,353.68,363.79,L8
2016-02-22 22:11:42+00:00,350.81,342.75,348.80,347.51,L8
2016-03-25 22:11:32+00:00,,,,331.77,L8
2016-04-02 22:13:58+00:00,348.44,353.50,352.69,353.84,L7
2016-04-26 22:11:21+00:00,357.36,360.40,361.68,,L8
2016-05-12 22:11:20+00:00,353.75,360.30,361.35,367.77,L8
2016-05-20 22:14:14+00:00,351.19,354.79,358.14,366.61,L7
2016-05-28 22:11:27+00:00,350.15,350.46,354.78,372.14,L8
2016-06-13 22:11:30+00:00,362.23,353.76,355.74,359.85,L8
2016-07-15 22:11:46+00:00,347.85,344.34,350.51,356.82,L8
2016-08-16 22:11:53+00:00,342.24,338.38,343.65,351.67,L8
2016-09-01 22:12:00+00:00,347.24,344.55,347.38,356.94,L8
2016-11-04 22:12:09+00:00,367.47,362.90,357.15,392.74,L8
2016-11-12 22:14:22+00:00,347.27,339.96,345.66,361.21,L7
2016-11-20 22:12:09+00:00,356.37,362.60,358.52,372.50,L8
2016-12-14 22:14:15+00:00,344.20,342.26,,,L7
2016-12-30 22:14:08+00:00,348.34,345.14,343.56,358.27,L7
2017-01-31 22:13:49+00:00,,,356.96,366.39,L7
2017-02-16 22:13:47+00:00,,,,332.20,L7
2017-05-07 22:14:16+00:00,355.53,352.28,,,L7
2017-06-08 22:14:24+00:00,346.98,353.54,,,L7
2017-07-10 22:14:28+00:00,362.10,363.74,361.40,365.32,L7
2017-07-26 22:14:27+00:00,360.61,354.25,354.11,361.25,L7
2017-08-11 22:14:25+00:00,357.48,355.98,351.66,354.22,L7
2017-08-19 22:11:53+00:00,343.39,348.44,349.34,352.79,L8
2017-09-20 22:11:58+00:00,350.60,350.77,354.07,359.71,L8
2017-11-15 22:14:24+00:00,343.63,345.10,347.95,347.90,L7
2018-01-10 22:11:54+00:00,362.60,350.51,348.93,351.22,L8
2018-02-03 22:13:27+00:00,337.37,331.32,329.55,336.15,L7
2018-03-23 22:12:54+00:00,343.72,344.54,344.08,335.00,L7
2018-04-08 22:12:39+00:00,344.41,351.38,354.33,350.28,L7
2018-04-24 22:12:23+00:00,350.24,355.92,358.65,364.64,L7
2018-05-18 22:10:46+00:00,358.04,355.74,364.20,363.89,L8
2018-05-26 22:11:51+00:00,350.18,355.66,362.74,372.07,L7
2018-06-27 22:11:16+00:00,,368.03,362.53,369.85,L7
2018-07-05 22:10:54+00:00,349.10,353.59,355.01,358.82,L8
2018-07-29 22:10:41+00:00,367.49,365.70,358.54,372.69,L7
2018-08-06 22:11:10+00:00,342.59,346.90,349.14,357.10,L8
2018-08-14 22:10:23+00:00,,,363.18,,L7
2018-08-30 22:10:04+00:00,339.18,,338.69,344.62,L7
2018-09-07 22:11:24+00:00,351.08,342.20,347.56,358.09,L8
2018-09-15 22:09:43+00:00,358.36,360.32,359.53,365.03,L7
2018-09-23 22:11:29+00:00,348.78,351.78,350.91,355.35,L8
2019-01-05 22:06:53+00:00,352.87,357.76,359.91,360.70,L7
2019-04-03 22:11:20+00:00,344.83,346.88,339.41,349.54,L8
2019-04-11 22:03:48+00:00,369.03,362.36,362.00,366.06,L7
2019-05-21 22:11:27+00:00,359.84,368.25,367.34,372.33,L8
2019-05-29 22:02:00+00:00,361.10,350.35,351.51,359.33,L7
2019-06-06 22:11:35+00:00,351.50,350.08,356.56,357.81,L8
2019-06-14 22:01:26+00:00,345.88,340.36,343.90,356.74,L7
2019-06-22 22:11:40+00:00,356.61,358.14,359.83,363.28,L8
2019-07-08 22:11:44+00:00,352.14,356.31,352.78,351.07,L8
2019-07-16 22:00:13+00:00,366.86,360.18,358.63,364.59,L7
2019-07-24 22:11:48+00:00,339.43,337.34,339.41,346.30,L8
2019-08-09 22:11:55+00:00,356.37,347.99,350.39,358.45,L8
2019-10-04 21:56:51+00:00,356.96,350.59,351.82,356.28,L7
2019-10-20 21:56:10+00:00,,,351.97,349.53,L7
2019-11-21 21:54:43+00:00,338.27,345.82,350.30,358.77,L7
2019-11-29 22:12:08+00:00,350.49,349.93,353.83,360.75,L8
2019-12-23 21:53:08+00:00,342.93,343.61,346.64,352.18,L7
2019-12-31 22:12:02+00:00,355.83,352.92,351.55,352.59,L8
2020-02-01 22:11:53+00:00,351.20,358.04,357.76,363.78,L8
2020-02-09 21:50:42+00:00,354.46,352.67,351.80,353.38,L7
2020-02-25 21:49:52+00:00,353.60,349.56,340.67,342.78,L7
2020-04-21 22:11:21+00:00,364.54,357.18,358.52,362.50,L8
2020-05-07 22:11:12+00:00,361.35,362.46,363.51,367.07,L8
2020-05-31 21:44:18+00:00,,331.96,326.83,,L7
2020-06-24 22:11:32+00:00,329.79,338.38,341.34,,L8
2020-07-02 21:42:25+00:00,345.23,353.72,361.69,362.78,L7
2020-07-10 22:11:39+00:00,357.59,365.09,368.93,376.00,L8
2020-07-26 22:11:44+00:00,350.56,363.09,359.62,353.11,L8
2020-08-27 22:11:56+00:00,343.65,355.34,360.59,367.96,L8
2020-09-28 22:12:07+00:00,344.49,353.26,354.31,363.21,L8
2020-10-06 21:36:19+00:00,348.17,350.01,349.86,359.82,L7
2020-11-07 21:34:12+00:00,346.02,349.97,,,L7
2020-11-15 22:12:06+00:00,350.51,347.01,354.44,357.55,L8
2020-12-17 22:12:09+00:00,351.00,351.72,353.95,356.41,L8
2021-01-18 22:11:57+00:00,345.49,349.20,350.97,346.98,L8
2021-02-03 22:11:56+00:00,350.72,353.21,351.58,352.63,L8
2021-02-19 22:11:51+00:00,356.09,356.34,356.16,356.41,L8
2021-04-16 21:22:11+00:00,364.36,366.72,370.07,359.77,L7
2021-05-02 21:20:50+00:00,366.63,362.61,364.86,366.97,L7
2021-05-18 21:19:29+00:00,367.75,364.08,368.66,373.19,L7
2021-05-26 22:11:31+00:00,,307.90,327.44,327.46,L8
2021-06-03 21:18:07+00:00,365.11,347.08,,358.62,L7
2021-06-11 22:11:38+00:00,340.17,325.26,341.62,341.02,L8
2021-06-19 21:16:49+00:00,,,341.95,,L7
2021-07-13 22:11:43+00:00,336.21,328.45,345.44,347.34,L8
2021-07-21 21:14:07+00:00,345.66,343.04,342.92,344.41,L7
2021-08-22 21:11:18+00:00,333.86,336.02,338.27,346.43,L7
2021-11-06 22:12:48+00:00,346.30,341.07,347.44,352.77,L9
2021-11-10 21:04:07+00:00,344.54,338.73,339.59,366.76,L7
2021-11-18 22:12:08+00:00,347.47,346.67,353.45,367.84,L8
2021-11-26 21:02:34+00:00,344.88,343.99,351.52,360.46,L7
2022-01-13 20:57:57+00:00,341.53,337.75,346.52,352.31,L7
2022-01-13 22:12:02+00:00,334.60,332.30,343.74,353.54,L9
2022-01-21 22:11:59+00:00,349.18,331.77,341.45,346.85,L8
2022-01-29 22:12:05+00:00,339.09,333.80,345.32,346.50,L9
2022-03-26 22:11:35+00:00,343.04,344.99,346.79,343.76,L8
2022-05-06 20:44:37+00:00,351.87,359.01,357.17,357.39,L7
2022-05-21 22:11:19+00:00,357.51,361.60,362.72,372.45,L9
2022-06-14 22:11:59+00:00,353.32,359.27,360.71,371.10,L8
2022-06-26 20:42:04+00:00,,359.20,362.28,368.81,L7
2022-07-08 22:11:39+00:00,348.12,344.28,350.61,357.86,L9
2022-07-16 22:12:03+00:00,357.21,350.69,353.91,358.53,L8
2022-07-30 20:39:33+00:00,,364.41,368.73,380.79,L7
2022-08-09 22:11:58+00:00,339.56,338.69,351.94,356.20,L9
2022-10-20 22:12:23+00:00,349.66,355.28,354.38,357.17,L8
2023-01-21 20:22:24+00:00,349.42,339.42,,,L7
2023-02-07 20:18:55+00:00,363.43,363.82,361.68,358.59,L7
2023-03-01 20:19:31+00:00,,,,350.78,L7
2023-03-05 22:12:01+00:00,336.80,333.12,338.17,343.28,L9
2023-03-13 22:11:47+00:00,353.62,356.67,355.53,361.68,L8
2023-03-18 20:14:51+00:00,359.67,359.36,359.45,371.60,L7
2023-03-21 22:11:55+00:00,352.18,348.54,354.78,368.26,L9
2023-04-09 20:13:47+00:00,353.47,343.49,,,L7
2023-04-26 20:07:56+00:00,,,358.50,365.80,L7
2023-05-16 22:11:04+00:00,336.81,346.09,347.47,355.99,L8
2023-05-23 20:09:24+00:00,,,357.67,,L7
2023-05-24 22:11:17+00:00,342.15,345.67,364.04,375.07,L9
2023-06-09 22:11:12+00:00,333.98,335.57,341.24,338.69,L9
2023-06-17 22:11:17+00:00,346.30,348.42,348.25,356.53,L8
2023-07-03 22:11:27+00:00,335.18,334.03,344.10,351.20,L8
2023-07-11 22:11:24+00:00,340.82,345.16,352.46,362.22,L9
2023-07-27 22:11:26+00:00,344.02,345.25,352.46,356.22,L9
2023-08-28 22:11:44+00:00,336.27,340.03,352.12,356.76,L9
2023-10-12 19:48:46+00:00,367.81,357.58,361.77,360.63,L7
2023-11-16 22:12:00+00:00,339.48,335.07,341.24,344.30,L9
2023-11-24 22:12:03+00:00,337.06,340.11,341.72,352.59,L8
2024-01-11 19:37:01+00:00,363.04,362.04,,,L7
2024-02-04 22:12:07+00:00,353.73,354.81,351.91,363.20,L9
2024-02-12 22:11:54+00:00,349.73,346.61,344.81,351.41,L8
2024-04-16 22:11:19+00:00,357.31,354.26,352.07,358.63,L8
2024-05-02 22:11:08+00:00,356.14,346.40,348.31,349.72,L8
2024-05-10 22:11:24+00:00,356.21,347.65,351.00,350.88,L9
2024-05-18 22:10:55+00:00,358.83,350.58,350.56,354.69,L8
2024-05-26 22:11:12+00:00,356.31,358.04,352.56,349.71,L9
2024-06-11 22:11:06+00:00,351.59,352.52,350.54,350.29,L9
2024-08-06 22:11:21+00:00,353.36,348.67,346.91,351.04,L8
2024-08-22 22:11:34+00:00,352.99,,,,L8
2024-09-07 22:11:43+00:00,357.30,,,,L8
2024-10-09 22:11:45+00:00,,,362.01,370.05,L8
2024-11-02 22:11:53+00:00,355.65,345.98,345.53,347.02,L9
2024-12-28 22:11:50+00:00,346.76,352.61,352.45,356.46,L8
2025-01-29 22:11:52+00:00,353.88,,,,L8
2025-02-06 22:11:55+00:00,351.25,350.48,352.35,359.27,L9
2025-03-10 22:11:52+00:00,350.44,352.78,355.43,367.82,L9
2025-03-18 22:11:30+00:00,348.19,348.20,349.55,346.64,L8
2025-05-05 22:11:12+00:00,366.59,350.84,355.32,358.60,L8
2025-05-13 22:11:22+00:00,350.96,341.03,344.18,347.79,L9
2025-05-21 22:11:16+00:00,361.67,358.42,362.62,367.33,L8
2025-05-29 22:11:15+00:00,356.80,344.63,341.15,339.57,L9
2025-06-06 22:11:18+00:00,351.33,348.78,353.80,360.92,L8
2025-06-22 22:11:31+00:00,365.60,350.57,,,L8
2025-07-16 22:11:36+00:00,352.97,351.91,351.23,349.81,L9
2025-08-01 22:11:42+00:00,349.09,344.43,344.96,341.88,L9
2025-08-09 22:11:49+00:00,348.54,346.82,342.47,336.75,L8
2025-09-18 22:12:01+00:00,351.83,351.50,348.70,358.94,L9
2025-11-05 22:12:10+00:00,346.09,345.35,348.67,353.86,L9
2025-11-13 22:12:04+00:00,342.03,339.38,348.19,359.14,L8
2025-12-07 22:12:09+00:00,359.10,359.14,359.51,363.71,L9
