,dates,usa_HI_0003-0000,usa_HI_0003-0001,usa_HI_0003-0002,usa_HI_0003-0003
0,1999-07-28 20:41:09+00:00,207.95199729038998,195.48852976185904,190.71438138191655,190.0777382458189
1,1999-08-29 20:41:13+00:00,211.0616823710524,192.56067770721526,193.5362785338723,192.49939792215926
2,1999-09-14 20:41:06+00:00,202.63251055755484,190.81896441169292,190.52419223209927,187.6187948430473
3,1999-09-30 20:41:18+00:00,205.429522972346,191.67551293623976,197.2099579308325,199.68813605381322
4,1999-12-19 20:41:12+00:00,201.78402181082893,193.3307930491479,196.9627191493683,203.11321108180823
5,2000-01-04 20:41:06+00:00,198.39473921968684,184.47075515596407,204.22203173568724,207.73931397026024
6,2000-02-21 20:40:54+00:00,194.25992343355006,181.96937210241063,196.00714949947633,197.96570074709234
7,2000-04-09 20:40:39+00:00,194.0714284283063,179.50738800371786,181.54445752341883,180.66831248927664
8,2000-04-25 20:40:36+00:00,,189.8746072023174,197.79410152660245,196.61742836845096
9,2000-06-12 20:40:08+00:00,190.71359363862555,183.6353317413462,197.01334310942266,200.30011607325096
10,2000-06-28 20:39:57+00:00,192.79134787242162,181.01448437444856,188.53505963335698,192.799334763695
11,2000-09-16 20:38:49+00:00,203.95393165205988,191.64518440103132,199.48777419954445,206.21345348817454
12,2000-10-02 20:38:42+00:00,190.67936120354912,186.71220775528468,190.63348967577014,209.98676774821462
13,2000-11-19 20:38:36+00:00,186.54201818374054,189.06313068962697,192.56507222083124,208.36320055203015
14,2000-12-21 20:38:43+00:00,181.7192104481813,203.96435908295393,220.25574415212347,223.76087717371334
15,2001-01-22 20:38:48+00:00,186.22438196051357,187.2410549115114,198.25023642883735,203.83519858338383
16,2001-02-07 20:38:40+00:00,199.3110211927867,193.1697959408448,199.37063261168672,204.97231909490606
17,2001-02-23 20:38:39+00:00,199.38488727673865,191.35875476169807,197.73130762138112,204.30918331230265
18,2001-03-11 20:38:35+00:00,199.85811162374222,186.29754489006947,185.6727345429062,198.56179585378757
19,2001-03-27 20:38:26+00:00,185.5299432375631,179.8268521524181,184.92594623583545,194.09983058521266
20,2001-04-12 20:38:23+00:00,199.25029678849933,185.55496068714075,196.53386025985955,199.57736625951014
21,2001-05-30 20:38:02+00:00,200.3750409899104,195.56784056438997,192.7766294327173,
22,2001-08-18 20:37:06+00:00,204.06430340360427,194.22208510905182,194.8996750903345,192.20617174411979
23,2001-10-05 20:36:32+00:00,205.15977580312568,199.71274772421924,199.4652379922417,194.1877342561156
24,2001-10-21 20:36:35+00:00,205.91378819391753,189.22318502307706,196.25100434852945,197.26493595968373
25,2001-11-06 20:36:41+00:00,208.2784683417683,191.60841546515573,193.58814185270973,184.37201268450343
26,2001-12-24 20:36:58+00:00,195.62854232644406,183.25448412060004,194.94397435236337,200.8687060874933
27,2002-02-10 20:37:11+00:00,199.90931219708412,185.728591570928,198.81062941660429,195.94354082020115
28,2002-03-14 20:37:09+00:00,198.37560027480262,187.82664750067104,191.77765317194655,196.1748398384862
29,2002-05-01 20:37:07+00:00,180.93120776513854,179.62752936591227,192.59249062805117,203.37193124336838
30,2002-07-20 20:36:34+00:00,205.13834188575333,193.20696202949867,195.75051276667548,203.81391180340506
31,2002-09-22 20:36:03+00:00,196.090416605649,185.40408509571168,191.82103200229685,192.61518836005231
32,2002-11-09 20:36:09+00:00,199.32824760947304,193.85970876012215,204.4802541591716,210.49243565300984
33,2002-12-11 20:36:31+00:00,195.80255422184896,183.14481063378338,176.13165858627053,
34,2003-01-12 20:36:40+00:00,181.7159647623579,179.06986203168398,197.4820526811507,202.732099833295
35,2003-01-28 20:36:46+00:00,181.25886884333795,182.36314014357225,193.42264982695747,203.06100010738217
36,2003-03-01 20:36:58+00:00,191.6512109749412,186.50751711350296,201.85880783324038,202.4704521814021
37,2003-03-17 20:36:59+00:00,168.61157628329923,169.62888201240705,196.05684779914185,210.874627320452
38,2003-04-02 20:37:00+00:00,183.81694991382483,185.0521503046392,194.6502708484607,212.31026733878423
39,2003-04-18 20:37:01+00:00,197.38574279899598,185.2615343573319,198.14897307293265,196.34979796734265
40,2003-05-20 20:36:56+00:00,198.19076365679052,185.49503642541112,192.58336236920343,197.01477531878112
41,2003-08-08 20:36:40+00:00,189.06574028595816,,,
42,2003-08-24 20:36:40+00:00,,,,
43,2003-09-25 20:36:28+00:00,202.55298016888722,191.65574224998636,194.67381469074166,195.98230287386076
44,2003-10-27 20:36:40+00:00,,183.4564994675237,195.92510796894013,205.76115341361694
45,2003-11-12 20:36:49+00:00,,187.86497144384745,203.33199076733706,210.48421073948407
46,2003-12-14 20:37:03+00:00,198.40229182536604,185.73868220385427,,
47,2004-01-15 20:37:13+00:00,169.48993718835035,,,
48,2004-01-31 20:37:21+00:00,188.22435557179426,185.6774961757932,197.50955716149693,
49,2004-03-19 20:37:33+00:00,,,191.87442808764533,194.43364672622988
50,2004-04-04 20:37:32+00:00,,,,
51,2004-04-20 20:37:23+00:00,,,,
52,2004-06-23 20:37:18+00:00,186.2250906367602,,,
53,2004-07-09 20:37:16+00:00,188.88205196621988,184.7299288406486,204.83203895988157,214.20680981655522
54,2004-07-25 20:37:10+00:00,,,,
55,2004-09-11 20:36:56+00:00,194.55693866489557,,,
56,2004-09-27 20:36:52+00:00,,,,
57,2004-10-13 20:36:51+00:00,195.9040148931771,186.9248189822933,197.16136972533914,193.6788532893053
58,2004-12-16 20:37:29+00:00,,,,
59,2005-03-06 20:37:58+00:00,188.99686400513227,184.97512599429425,,
60,2005-05-25 20:37:52+00:00,,,196.590596699474,197.8697294114462
61,2005-06-10 20:37:45+00:00,201.90587197982694,190.68689693843993,203.44959350696467,
62,2005-06-26 20:37:41+00:00,189.4344309528635,177.0731109004995,187.82374412196097,189.47973345697338
63,2005-08-13 20:37:37+00:00,210.46861096513186,197.23786505937804,205.34905970056928,212.91931270074429
64,2005-08-29 20:37:30+00:00,,193.32534039147023,191.5758931273467,196.1032662329682
65,2005-10-16 20:37:25+00:00,203.358473907896,193.99352821961648,201.1448115122197,
66,2005-12-03 20:37:52+00:00,,,,
67,2005-12-19 20:37:54+00:00,,158.6944511878181,,191.44288441330812
68,2006-01-04 20:38:04+00:00,182.7564617617545,163.00775950349933,183.426298579632,194.89131266213303
69,2006-01-20 20:38:12+00:00,189.27298745653175,180.47847734860767,195.45177138249323,198.35430210439029
70,2006-02-05 20:38:18+00:00,189.66297636867657,176.79814106649326,190.96429763348675,199.81116717797474
71,2006-04-26 20:38:18+00:00,200.33668539946564,186.79221657829157,190.5819155776335,194.7109740350028
72,2006-05-12 20:38:20+00:00,,,,
73,2006-06-29 20:38:11+00:00,200.65910717876113,190.7588912036012,190.17886570852318,189.69873343125715
74,2006-07-15 20:38:04+00:00,206.70614512989215,189.22012626395608,192.58296830989022,
