,dates,mex0511-0000,mex0511-0001,mex0511-0002,mex0511-0003,mex0511-0004,mex0511-0005,mex0511-0006,mex0511-0007,mex0511-0008,mex0511-0009,mex0511-0010,mex0511-0011,mex0511-0012,mex0511-0013,mex0511-0014,mex0511-0015,mex0511-0016,mex0511-0017,mex0511-0018,mex0511-0019,mex0511-0020,mex0511-0021,mex0511-0022,mex0511-0023,mex0511-0024,mex0511-0025,mex0511-0026,mex0511-0027,mex0511-0028,mex0511-0029,mex0511-0030,mex0511-0031,mex0511-0032,mex0511-0033,mex0511-0034,mex0511-0035,mex0511-0036
0,1986-05-07 17:30:05+00:00,250.11262378324173,245.32329201176225,244.3972571072146,256.3234917803821,261.20563860112685,266.8047949471081,271.8823593864785,272.8180029867372,278.7531410685304,280.14055985486857,280.68617471989796,276.22540870775856,273.93509899361794,274.2636073375245,275.1368571290937,274.61623871378936,269.7604674978966,265.6620797269983,263.72619408046774,268.74669103031613,268.67926012624736,265.5636748877189,264.1151219214065,261.9076752608086,260.44596872641387,256.5272679807771,257.59151368091165,258.5599946585228,262.0407213245319,265.9841877083519,273.4570857726679,279.9884050243332,282.794985079978,277.498806785778,263.3224452163759,246.2170839866077,235.52600350094974
1,1986-05-14 17:36:04+00:00,259.8997705640819,254.39140646249962,250.7129313950062,251.7313854497733,254.10035156058802,262.8937457351864,265.8667509228197,274.4543523365158,276.27414428539146,281.3755963483664,278.23998896458653,274.18511288441977,274.1171620122591,274.3497449287025,274.14587941889914,274.58062448082165,280.3485533765703,275.41398491580435,271.82913623392614,267.6902280194898,267.5023162100916,266.3640657875115,266.6976434023307,261.3870539517174,260.232277174662,259.36178830618366,259.2009763677859,264.31634262609356,268.7512686500127,273.89221143068255,278.6367969695381,281.20263314544866,286.6681705435997,283.8513739332372,267.9024815392807,247.88701507858462,241.50908396867666
2,1986-09-12 17:25:50+00:00,286.7107782114894,275.3970329943104,270.69288903722463,265.9111186064291,267.34823449959714,271.55772980024034,275.12858230713096,276.65966189004985,285.5984722919386,293.97813741856356,295.3023700280791,292.52729640567856,292.2217630473003,287.00558814396794,291.96864452421113,291.1475190201461,289.91713442383053,282.3256144399912,280.5284216296304,275.93151461959735,274.59094645151384,272.1108738644119,273.0229973840305,269.9868966186874,270.7762990788628,267.0874910096213,277.78779524839587,279.5467079602962,286.081541464933,288.54270018800696,293.94548348541105,292.97313098524387,300.82209550127556,293.9754209016722,282.22754394258584,269.3685644923105,262.73205794575085
3,1987-06-11 17:29:41+00:00,258.1797119863027,255.44739169949358,256.44470853678183,262.3297158485723,268.0199808354605,273.578737606089,279.3762362626645,278.9935557437839,280.4122565825259,285.79572648628357,283.8679655029882,282.4919677617999,280.75895495638895,280.21899547840115,280.54589767166976,282.4777619413369,279.7018078781945,276.9955425449242,270.36118391938135,276.7919318210668,273.64999739553843,273.38524118440864,272.9215947896328,271.6317702888753,269.4996964636271,264.6988276613379,267.2544309579474,266.61526235015754,273.4275758085427,277.76242714926883,281.67181549483104,284.92263187789354,290.3625747533374,283.1438247082001,272.6799678090823,259.58722685877336,250.23492990580343
4,1987-07-13 17:30:20+00:00,266.29460571790867,256.5370714037892,253.4547732005447,264.64603502640864,264.33599133299623,272.46921685027854,277.0596440255807,279.5961328936479,283.0252058642727,284.3333153993471,284.25887956803535,283.52832958462955,281.6407464694908,281.44594954020107,279.0239362047326,282.52424705114544,279.24560510462277,277.0680459985385,272.15202181689443,268.9909066165607,276.54131923556,277.83309558371366,275.11470189486874,276.843413833769,273.2787848236782,269.77280332421026,269.16761148336724,269.55628456056735,273.01876472411857,278.81398804529374,284.8461073468258,290.7959627703977,297.3376274975328,287.53585380282254,275.2753283329429,267.71145217529283,277.2538607215287
5,1987-07-20 17:36:38+00:00,269.6461375236114,264.62081798948185,264.49211670320756,267.7172891351322,267.69977214569536,271.1852354659407,275.1583557747567,281.36430751706655,285.73030008867096,293.9429632751993,293.15914214117504,291.45282912307056,292.47756918840525,294.6862313535855,292.87657994287696,294.591661821699,289.4950281445949,290.3899318738535,289.1862421205669,284.30894198217567,286.6019504385317,285.6974337431537,284.43168415267,282.15783875752663,276.78964657371245,277.57348571756194,277.7139216774832,281.5676835776856,290.7637050385417,296.05283114268144,299.948808291534,308.90769888423614,310.3836455949217,295.1666163564045,278.93758310533616,287.70462751316404,294.95911290194323
6,1987-09-22 17:38:24+00:00,279.12294145932975,270.4337561992044,270.5830565486422,269.9533583620105,271.0530706335055,274.72175919496624,279.6872522262446,280.9974183938676,289.56008535806893,291.311980822522,292.12507729828144,291.2910341000671,289.23087160685964,289.804181786214,289.0538076239973,293.76192213817495,287.72450528045243,288.3084006364984,284.34467464243676,283.73611484697335,280.45078976932956,281.0486214433439,280.9639826941135,278.96290851066476,279.06379783285337,275.10739182921026,279.51900387365436,279.0391073250478,284.0673313566953,294.9801165219583,300.4302382704552,308.94265241098515,311.5528066009973,312.39146691132333,300.6940083812774,298.39487892471396,297.39342001912036
7,1989-09-11 17:37:23+00:00,310.9429054503663,305.4081272862319,303.0097608583872,297.5770880908718,293.28312842613116,290.5266819030046,289.05724389137265,298.13362721025703,299.65191233838294,305.8876324202306,300.0084649940985,298.7589206934276,299.5486945247458,297.70869370191576,303.14506212089316,305.3757091395741,304.2109637389734,300.2932581889511,293.6506586985561,291.3782834182066,288.5989303337073,287.89568840544825,287.37636285121687,287.9558774700603,288.56686911042186,291.0501835621242,293.01409575640764,288.6569156589412,295.3377861798831,294.598394363465,300.85642603012445,308.9109722456243,314.2084045794553,311.9249285491162,303.2707814763558,303.5536765246483,297.8968962234609
8,1990-03-31 17:25:16+00:00,283.7458647428356,278.18323634756666,284.4128474482799,288.51156429426953,292.44256388670993,296.98983069145993,296.2167327131795,303.1177434299105,300.6088998147276,305.895180581922,300.709759730446,301.0347659477831,303.90235912596006,308.1090913107041,303.50473931997544,302.57981439362766,296.043006468688,299.37330260314786,296.1635796588565,294.05211387904205,290.31937726594686,291.12215159471737,293.6889335785729,293.5214813058436,288.9773494272404,288.2247850251305,286.2170140533284,282.57289367431775,287.9418054814941,290.8362954575164,296.410512665852,303.1166314535981,319.1312038371087,311.4568194591282,304.17844263376423,294.8668967267489,281.9073520053694
9,1990-05-09 17:31:36+00:00,293.5870426646131,286.9874568298167,290.9027492588829,301.63181315448674,302.35926200300497,303.12485667804054,305.53860677823803,310.4175284804673,311.1779069296734,313.55683072615335,312.09723468561685,315.0739810960261,313.45765745285377,311.8558287761286,312.9870101873193,312.5016274032601,308.4525508509269,306.07339211484856,302.16865244134476,300.8808269077743,301.095691584231,302.07256761857917,299.21336902889095,298.5897534910159,295.5721730365464,293.5919143073833,292.01885135766105,291.16836689489304,294.86564724209114,299.32640498838344,309.0050108768675,312.80091909705607,320.20236440000275,315.21776229396676,304.9240870164643,296.2105121939823,292.0601876769452
10,1991-04-03 17:26:51+00:00,270.6462319249472,274.9081348637846,276.25195162856295,276.85834801622303,282.22023222398366,284.15291533603994,286.19406812181825,289.6067992199268,295.6129526426298,300.44423198589544,296.2804838332579,293.73677454636123,294.9072785510328,293.6545345534839,293.6452322531887,290.88387189415926,290.97378367464387,286.49439896876316,281.14003894217166,281.23633739953243,278.8826727451286,275.7590438176087,273.9049445426678,272.2755134679588,270.4773298776838,272.5998871398796,274.85826653283806,272.59886862369973,276.3500025805694,279.09230280577026,287.1692437160155,290.70606520216666,300.96046040082985,296.15459608219476,289.39901944921525,278.4968546275316,268.09141422953826
11,1992-01-23 17:35:38+00:00,266.61698729213293,267.8666249948696,274.74523323804954,274.9536029793812,282.5629972252566,281.8321973498633,292.52094748789364,291.7736614893969,292.8253591840782,290.11707622650846,290.3647037576354,292.22111133957424,289.2812403104926,288.3977607100071,291.39032518303264,292.05799963036253,283.45616697862624,285.1221785041457,281.48007871245494,280.44116287064435,274.27518895163803,270.4215226222192,263.2782413078688,270.54147362034115,269.0051230572079,267.1825769225022,263.2204194781343,264.17433216412286,264.04025957747024,266.8875530320505,271.2442159271325,270.7991345927848,286.876024566271,291.5031816027804,283.139165646746,269.957435482602,264.7901340624088
12,1992-02-24 17:35:34+00:00,264.4493330647164,265.7065700987585,275.5425225042048,281.4870725627319,282.8281438215335,293.2610744860432,294.2700041667522,296.97737614617597,,,,292.05177842640865,294.9005273368339,,301.4079709676332,,288.79539796590745,285.24782343823904,287.60971777096836,280.1604866853608,284.3131860131442,281.3918129070431,,277.107028396568,269.625464696584,273.6193118041826,,274.74354605135244,274.10264503315443,,,,,297.4619199307208,285.61330199484524,,279.5095764782709
13,1992-03-11 17:35:33+00:00,258.2845381363973,267.66950794447376,274.1894116369125,274.26617996952444,282.05199582287355,291.72179253613376,293.23254993660225,295.90281616432236,,,,295.60387275576045,286.1467132376713,287.3720012739297,296.5123096470266,,300.88032381008117,278.1856603263529,280.71296344345495,287.2031430473715,285.0643243801005,280.2096084434014,,278.02869062689933,268.0297608880848,276.58197275883055,,283.0306352556751,277.0692943594408,,,,,296.2496827288123,286.088947290543,,261.8253988583547
14,1993-01-09 17:32:57+00:00,,,,,,,,,270.8960194081083,264.7996494498914,285.25572982417225,,,,,277.9659444486946,,,,,,,254.07683642763942,,,,251.56812982530766,,,258.381586368058,251.33115612112675,248.63541630474333,270.31237352646593,,,263.62087845910366,
15,1993-02-03 17:27:03+00:00,280.6973472749605,286.18500121324564,289.61483264006336,291.6765959347362,299.7261552341101,300.6147563336182,300.775987050461,301.88237393005284,,,,308.6377484088009,311.9958761005414,289.47660718975936,,,,278.14933013568583,293.40517465286115,296.7301951564924,294.6586858319798,293.89809730152353,,291.44293260281137,288.1645140853607,283.035335357653,,281.55364052243306,286.05178273946035,,,,,304.8258890719216,300.6446290413163,,260.57179955733807
16,1993-02-10 17:33:18+00:00,,,,,,,285.12383949187324,,282.4342010215088,285.82946809122416,285.7445383500819,,,,,,,,,,,,264.3305516661667,,,,251.2419084740197,263.6023991629801,267.5369858179939,268.2570044861825,277.0344006684592,277.1436113139943,285.1329823658102,,,260.89116052660955,
17,1993-03-07 17:27:20+00:00,,,,,,,284.53993913785257,287.64241291597983,291.3018881077225,292.6171984363136,288.52035805112274,,,,,,,,,,,,266.47498247176173,,277.805837200065,269.8241340964612,270.817927797266,270.5418974989755,270.8676867167461,273.87951712709213,279.37261225577686,277.00097694588976,288.90754207850324,,,276.13643202624576,249.7479260311686
18,1993-03-14 17:33:33+00:00,277.68590819855774,283.05352188091746,285.3082151843271,289.1968712096566,304.68938688984474,311.21247144623226,310.75438071860356,308.1515365945199,309.6517199618104,316.48529335947006,314.1648974015084,311.1552318921775,292.0252657754723,266.07363486863903,245.94616032007482,209.3942486287418,246.21616189524903,279.9513372466443,299.00332972947785,299.21345181763843,297.22639362642445,299.7677134987142,,302.7950006976168,298.13739959831406,296.25858581087545,294.1451032965204,297.5717571449846,297.6119282539181,305.849554755604,306.6942097601225,315.11112497250065,317.9489620372742,312.8036181099757,303.960246982494,302.1382270988199,
19,1993-03-30 17:33:36+00:00,267.466340139368,270.09114452018434,274.2337819477452,280.7204438282595,288.7697227122363,290.45735048860223,291.2839948054608,296.9985988524365,293.25083704647943,297.98431813384644,292.18816589764657,287.3230798812607,270.9286613998912,256.0603910748739,233.07915483771473,198.48551897085537,235.87957772167172,264.96603195669655,279.3457374223562,283.30264063183716,283.4179436375288,282.1538827704456,,282.7099538955792,281.46985921707005,280.56192769662067,277.37559640313344,278.639116271155,277.89745559033184,289.543877559616,291.20577895540623,299.53263485187273,302.8574207788035,297.97549919825434,284.968748174215,278.70525045146786,
20,1993-04-08 17:27:28+00:00,265.96463389245696,270.8354204651201,272.4613497503658,276.92707227541575,279.9672139822835,287.5571890911157,291.235603283621,292.98475448736406,294.5500460673336,298.1725460055425,296.60806493958927,286.1916654297893,264.90884687359767,255.3662291689941,,,,260.0131696895412,272.36282259666405,,,272.76087130670624,273.4240300978406,275.3789511729641,282.7862880552231,278.17679266087384,277.804496863753,280.8826073642921,279.370568933496,285.15626647333954,290.65753484545166,292.6730512251013,299.9927939948341,293.1325034263499,288.59587546067075,277.7020761139195,264.18064419060534
21,1993-04-15 17:33:44+00:00,268.03358583238185,275.10899949955467,281.05359296289464,279.2261596967994,294.54905306562466,294.6322959337678,297.1846892955328,297.7528550656609,301.9447220072358,310.4106548750536,311.0795912486431,292.18877930062973,275.7898978400739,268.87951623185785,243.96858217509552,249.9848623103375,253.56338230258095,275.31850319111675,291.18195657321326,295.2751981648231,295.46920041308965,292.9934891924243,292.52365472641617,291.18680246986685,284.93134377973314,285.6658138712617,286.41767641707725,287.7093727353513,292.09158707862724,297.00205329184826,297.6358319757675,301.55764092190094,305.96278462258334,302.28193902130704,294.55580349802176,284.7851193555183,276.20381794498206
