,dates,nzd0168-0000,nzd0168-0001,nzd0168-0002,nzd0168-0003,nzd0168-0004
0,1999-07-18 21:58:49+00:00,150.37982926367147,,,144.83590788736464,154.04134389740992
1,1999-09-20 21:58:56+00:00,145.8647593527344,141.47809530025035,142.9216501765096,134.91682191101134,139.9843010564066
2,1999-10-22 21:58:52+00:00,154.84034786927924,153.50420463124,151.89293966817144,145.63121432361413,
3,1999-12-09 21:58:57+00:00,149.4361711801387,153.64438053802888,145.65825621419248,147.91110879711516,160.38368211658678
4,2000-02-27 21:58:16+00:00,123.49897133025172,132.82300431785217,139.3167104052412,145.28732294940545,157.49781133052835
5,2000-03-14 21:58:35+00:00,150.22427254650097,147.58555186798864,154.58659471290832,150.7474035261009,149.97358283227712
6,2000-03-30 21:58:09+00:00,151.64593534350843,149.59354162653023,152.70889716969418,147.02212317949773,141.13926912828626
7,2000-05-01 21:57:54+00:00,155.47960422048655,152.23042857084545,154.04109659596594,160.00678815400974,
8,2000-08-05 21:56:44+00:00,134.298247140663,133.85886963169483,130.4537455468411,127.77582313918673,144.20404552737253
9,2000-09-22 21:56:05+00:00,155.71702918373873,147.06554702594175,154.44884720130568,138.8001917978066,139.66777460035914
10,2000-10-24 21:55:53+00:00,149.05132162393292,143.95695277618566,146.02284160272484,137.8064279951949,133.5297752916942
11,2000-12-27 21:56:05+00:00,130.90265286359414,126.30694485887615,132.42379936755873,113.79028542011535,136.92899666863522
12,2001-01-12 21:56:06+00:00,144.21863337589778,138.88658902450288,135.2629843806011,125.79123704859987,156.1037815745017
13,2001-03-01 21:55:57+00:00,141.22440972819746,135.55650559049838,136.65628235789703,128.84184709811538,143.76850792910366
14,2001-06-05 21:55:40+00:00,147.08712714379988,143.83894552417692,138.01010110863058,142.17125313767386,154.63793623711004
15,2001-06-21 21:55:29+00:00,164.50757342228638,155.52305716201002,162.51176105449844,162.62756035985961,193.2786325769159
16,2001-08-08 21:55:01+00:00,,,,,
17,2001-09-09 21:54:36+00:00,140.19566455567616,128.65504730751775,134.47014285852543,123.68160820090984,216.07527838033457
18,2001-10-11 21:54:09+00:00,152.73742553484834,146.10848750930387,150.95857970581895,143.81625782870847,
19,2001-12-30 21:54:13+00:00,145.50910968023092,145.31903140960597,,,
20,2002-01-15 21:54:47+00:00,171.23479279265348,158.72848928506994,157.1413009917189,154.1228091555739,252.44157995919105
21,2002-01-31 21:54:26+00:00,145.12216161592391,133.58625938585234,138.9376035131074,133.70597321214893,
22,2002-02-16 21:54:54+00:00,123.77451268991078,110.90262113854261,112.67382462328199,106.81312418647225,
