,dates,aus0011-0000,aus0011-0001,aus0011-0002,aus0011-0003,aus0011-0004,aus0011-0005,aus0011-0006,aus0011-0007,aus0011-0008,aus0011-0009,aus0011-0010,aus0011-0011,aus0011-0012,aus0011-0013,aus0011-0014,aus0011-0015,aus0011-0016,aus0011-0017,aus0011-0018,aus0011-0019,aus0011-0020,aus0011-0021,aus0011-0022,aus0011-0023,aus0011-0024,aus0011-0025,aus0011-0026,aus0011-0027,aus0011-0028,aus0011-0029,aus0011-0030,aus0011-0031,aus0011-0032,aus0011-0033,aus0011-0034,aus0011-0035,aus0011-0036,aus0011-0037,aus0011-0038,aus0011-0039,aus0011-0040,aus0011-0041,aus0011-0042,aus0011-0043,aus0011-0044,aus0011-0045,aus0011-0046,aus0011-0047,aus0011-0048,aus0011-0049,aus0011-0050,aus0011-0051,aus0011-0052,aus0011-0053,aus0011-0054,aus0011-0055,aus0011-0056,aus0011-0057,aus0011-0058,aus0011-0059,aus0011-0060,aus0011-0061,aus0011-0062,aus0011-0063,aus0011-0064,aus0011-0065,aus0011-0066,aus0011-0067,aus0011-0068,aus0011-0069,aus0011-0070,aus0011-0071,aus0011-0072,aus0011-0073,aus0011-0074,aus0011-0075,aus0011-0076,aus0011-0077,aus0011-0078,aus0011-0079,aus0011-0080,aus0011-0081,aus0011-0082,aus0011-0083,aus0011-0084,aus0011-0085,aus0011-0086,aus0011-0087,aus0011-0088,aus0011-0089,aus0011-0090,aus0011-0091,aus0011-0092,aus0011-0093,aus0011-0094,aus0011-0095,aus0011-0096
0,1987-05-22 23:05:44+00:00,289.64008232551765,295.7884695937706,268.07854594397656,262.89383492204195,238.27033637197314,201.92389784716664,164.38926426728673,144.9284462953671,140.01042143281097,164.33554229512993,191.68300158856388,186.92187554955424,184.0121642541635,189.19984136368066,187.58986211368725,181.6045420155155,202.68289138874442,208.48797936576614,216.91898497063067,220.1889350989064,232.98900918236336,247.90242016398133,252.11514925175317,255.83555386702065,260.44135124690297,259.2774342984378,246.99260659867366,237.79413306974064,238.5487969744898,235.38184070464342,241.66206683018336,247.44466588196383,247.2564918758825,248.8357250883021,254.46354395790874,248.84895820829485,243.02872031458344,243.20218576341932,247.4283232574008,255.95126170193254,256.42015336042124,255.15595573108112,249.45911244802608,247.12292882513268,253.48217308940346,258.3957960550563,263.8421564128065,245.62409032171064,230.17550258335478,228.63982612217941,234.20860645478828,239.83571935062037,237.61896448667176,240.2834826146646,241.9412188692945,242.8651091366223,242.1000208937992,243.91189234332768,248.6471209204703,244.54003331161252,242.1831940017824,235.07328427536885,237.53124741091173,233.1831520153298,237.44606695310472,237.25608892394285,241.44637854036023,239.61135727188343,242.5899849432674,238.0923724257616,239.5320556698258,240.257996887627,248.15467834482382,249.77587797925378,250.7580998201836,247.4745917259299,247.68686594673372,250.59861812780792,244.2686222673849,244.76543989300382,243.2055340451936,239.4772293744336,238.6060698818533,241.5291658826182,251.05692130288065,247.59417047744165,241.8103287904251,239.14374641492884,241.55978734321863,237.38771929215653,246.65660175180233,247.91360117689678,257.53883612768345,256.93830679030407,262.09056903292634,264.47622062959215,256.2832729245813
1,1987-07-16 23:13:05+00:00,290.20762383414734,288.86194095453504,271.31788975623795,257.7035643427824,237.48108419947636,206.71360026747027,170.7062822810403,133.4147587060243,141.0688713570633,176.85495235502825,203.55690567943103,199.63110949011482,175.75936485904415,176.44163951308397,180.1431642682791,196.77235422562111,209.0009936443211,217.38375092502903,226.67521853837133,229.90717273786655,231.0852656836209,238.27134138323666,246.19786256624312,251.76863846131812,253.0417701478426,264.3052425492222,260.66148885994426,245.23773327988465,242.2870052939741,235.93810826477576,237.30118121955843,242.6913650701274,248.79236016241398,249.61485396680507,245.92380388353007,244.79748184492144,238.19918093042372,241.32612915103505,248.6019542104109,254.8393499360078,261.77761946262854,257.87381042874983,246.10607150653834,239.19485461166104,245.16509855021678,256.0456945612339,259.4293493256971,240.5095069826665,226.71723072985918,228.62436228779217,227.97904968039845,234.34482076746843,237.26171789262207,240.5767740179005,235.0090614827309,235.9856110148903,235.46579194833382,239.49013345245356,238.2835718832331,242.20228682220656,240.0113225472264,227.4082753289763,222.65469801987408,222.20331787973606,222.32065093764345,225.7014491919316,232.79543357620219,225.16430434578902,226.98676517484023,229.14548873676978,231.6870744778078,231.32362370406128,230.3852604100664,233.3499383863718,232.67023676343484,232.4039404423607,232.82089631653196,231.56927582153688,232.30538953663182,231.09678169264208,231.77012758415486,228.09864578616225,223.41217338291813,228.23891778310428,232.38653593750274,231.5855376168297,228.2936749982725,227.38659572595347,225.34641978728922,226.03977301549727,233.67916495297595,242.67157179798667,245.65128828716814,241.73475580452538,248.90214950228136,249.34932308192947,248.31858398439454
2,1987-09-02 23:14:27+00:00,,302.78041473737665,265.1847326863241,257.62867462660296,228.91931226286255,208.81493033814832,183.47729185646966,146.44272534931628,141.81689094679803,179.52015136241764,212.9056832188245,215.32532963971386,202.26970904965435,203.1925460930009,198.33511214237444,189.78957820075874,214.30495995212448,219.30141649311764,235.77183464431775,238.12284841715064,248.0970976283554,257.6564683700526,263.9342330104775,263.14370549157195,267.2128627328632,274.186802780095,270.91488210532515,255.1984036144044,255.1399823482418,252.0436162355975,256.03755814309085,252.6985632414491,252.04297911002797,258.75078279290875,258.9333090552386,258.8035422572111,258.1506215372665,260.36492639930003,259.7563970803081,271.0856888311663,276.1427183484158,270.3253683261022,261.64668714322664,253.96331300181208,263.529623126159,272.99758596851507,281.99209650775407,265.39238883709356,250.3386968773622,252.02004238335005,253.12951605761862,247.7238365281034,253.41626403808738,258.518394981557,256.88257320869775,256.16958671695727,260.53170218614605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1987-09-11 23:08:29+00:00,,279.42287638998323,253.66340317420443,247.4634937520077,216.81111013700158,204.01347759367437,179.64431506177192,142.13512110770836,135.6496972727443,165.3576807554057,193.7659947534669,190.7349354334479,183.76371301300827,190.33567188803534,189.16762196321514,178.11408473106317,196.71164559899984,212.16723832677832,216.54732465033413,230.8858017596981,236.37983100728349,249.2656084547888,250.56788904878437,251.12596181653785,253.14109589211225,257.8355914503215,253.18414436806387,251.73965723583981,241.70009762328294,244.76623827195513,244.35376133155088,246.13016116862195,237.91334034783887,246.42507230416916,245.57854385161428,248.43718561859066,242.70271264022253,249.18572769148727,249.15764327859029,256.62323346186963,263.88551221634873,258.0424216208826,246.75377234503426,239.30535744911896,249.83959561452235,258.14768854493883,262.4296706271754,256.09450343752184,236.8590813156199,240.1555190485774,239.6683280845044,241.35430812105196,238.5440997569892,239.85568196863005,246.53386945761022,245.3808392645419,244.901870028953,247.85366644587072,247.26422851138958,248.00664023883104,249.5570185604907,239.002965241203,236.8577597869027,234.62738515840763,236.35911997411918,237.4147174953663,240.55285878899565,244.07099931703942,245.77888718557847,243.06854157297198,237.44410303708722,242.97436921900797,241.8534288402034,243.38482778038508,239.765237845831,242.4899085137954,240.20819667949377,240.7445951584375,238.86800503941254,244.84354540780927,241.75409746058193,244.02005649077404,240.81691819866015,240.3637921852702,244.46090939989452,244.4299068289013,243.05702162376411,234.4280535049742,233.70181525595572,238.13555379074873,253.6351794148688,261.90391915918974,264.2885739524302,262.5325967575843,265.96593834182727,264.0531862380222,256.87706068494094
4,1987-10-04 23:15:10+00:00,,270.4245438163762,253.7627364309839,246.82284995575105,223.44957576430616,213.37264765008325,180.88275089365823,139.02243665446025,132.6891467176155,159.91453776737958,192.3228145201338,192.16274293646958,187.51529408085744,186.63004158146157,192.0796173760034,180.68622220386655,196.27122160361338,207.12888625965962,215.98379030424297,221.81163745437541,231.55747166140924,243.76285583836145,252.15719285003692,248.7438026314191,258.17991018892235,257.2024500434694,251.83044118643568,236.9339322727977,237.2117684800299,230.97115373735986,235.75508600694155,237.9954685674981,240.81246371428313,243.17444828569896,247.3641029522966,246.341496840017,245.42416747070325,244.69154080410794,249.52413645564064,255.34972420750125,260.13874498308434,256.9029263484297,248.84508350824828,240.82717096703345,249.55228201242087,260.48511343027394,264.91963045422983,243.53525755599492,230.73937586587948,229.63063455815887,233.34661887985072,230.9574524807342,235.8424805898076,235.63848705186345,241.7575881777962,241.73902633078623,241.487130078014,242.18403851054745,243.98171838766626,242.40289011233511,242.93492981509687,230.68682596966647,229.8453889726474,231.4813212978262,228.45587031115053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1987-10-20 23:15:27+00:00,,259.8546363368857,251.4772820244362,243.55274158590123,228.0761116480972,215.5917939488468,180.0220173562935,133.53574592406778,129.3465290278897,161.11330639420666,191.68708330806047,195.93637035357608,185.65958507436864,189.5221203226785,187.05087505469658,174.07887100639988,197.76007292771064,206.97416893229365,217.64887184865893,223.3849676298419,232.38641867624284,238.34807708228274,247.10922960199764,251.4206427147215,249.5164908385511,254.6350892603809,248.2379169102448,236.14581226909297,230.7619382242687,231.96788604895642,234.93042298139102,232.6594198821635,236.1412236049109,244.9576117127187,245.842930751235,238.2227175535328,241.92329125965645,235.46776493954033,243.03759401624828,249.95960072189482,259.7044779351356,252.63708704524367,244.14530349441804,236.71337448865825,247.37763330406798,251.2240616467031,256.33866111868855,242.56914465789689,227.08108097845286,227.30201707269595,233.65156127421005,230.2011495052775,234.72818360498957,235.52343122553506,240.40248688697542,237.3778502167175,239.47684264371387,240.66173086655414,241.16526556259942,241.09976502392198,244.17175717298468,232.03593626021504,228.1134947116162,227.72067887627446,225.12311314024032,229.90350753319763,229.37337809005936,236.66767602654042,229.50375014673403,227.88955712393548,229.50824603427208,235.75724680359738,233.42736970302315,231.99734404910828,230.60192929405468,234.02083533625577,237.94979628801462,235.8043208432439,233.33370913875072,233.54888822786035,230.90379141811977,235.39287843712899,233.59159270109163,232.364240262004,243.66514851591788,238.99632239811584,236.1327388777759,235.65063046225032,230.55457199113084,236.5660951329011,239.46432718304555,249.8850568503892,251.5436699340224,252.76119474785327,,,
6,1987-11-21 23:16:06+00:00,,232.05430634538027,220.97038160081456,221.83082818731708,205.6870984764556,188.2823873859379,159.20766044407137,110.89792308563918,109.26844607870194,129.94268796769583,155.78701128572396,165.4048133913412,158.9040320375044,153.67064227682647,168.86631818490588,157.94929400942823,167.4208988342339,183.08330168905877,200.50675656564712,206.6851065589749,213.56470016162805,224.31515675828342,237.96646068788283,232.10529800968868,235.7944373483947,235.9853135570302,232.34177859762912,218.05078597493912,223.83933262175543,214.51125761959105,213.92208826124516,213.84850284742961,223.80704045905404,222.41475166795598,229.8513426017404,227.98848226249322,223.22396743015435,218.23962558185957,225.4706986172798,229.17401132620313,239.56073881519657,233.2616457908884,223.7520944492182,213.77853862588054,222.65735565808433,233.03157752981895,238.19332393128298,221.7763830081149,207.41081447739208,210.98420388681677,208.07343361797817,212.31218159524076,213.7772282597087,215.72402620719194,218.44809183128325,219.34550875399702,218.51843291597743,221.32213081713905,223.84368849898019,218.37719406601298,216.00249331826265,204.25110087800937,208.03688331191825,208.2707903268259,214.40878608150763,211.4566870049839,212.73508453574408,214.47399579323206,211.99557225570342,212.3920333711747,206.23058427209992,207.2421303043738,,,,,,,,,,,,,,,,,,,,,,,,,
7,1987-12-07 23:16:19+00:00,,243.85846170401135,231.67601600093758,232.5354687992334,218.06474552632824,206.49435583098705,175.01656758407205,136.31245699458913,125.86491050106265,142.06555249644737,176.78215135505496,179.89521930606855,180.42952482626032,177.58907932318408,173.54654246180513,161.4122105994005,180.77943934379087,207.46328293457907,214.5511668370167,225.46687340475023,226.0410604302624,235.66925152723502,240.15250668175477,241.2871197259069,242.00555996260843,246.8060390110623,238.86664581397577,234.61468472916658,229.78263643397716,225.8781000346669,225.72813779821107,223.0633606986866,227.79277113661897,228.5329496727506,239.85399350985918,233.28324665363652,233.13217876056692,231.79113876885708,235.94997270503328,241.86452813870625,247.98308237587526,238.20731240939898,231.0565569729472,222.10156178697628,236.2102341285126,238.16153127340476,246.84819131616152,231.07239209210985,216.42792754278872,221.16144309633103,221.74760255166746,221.61627004397602,221.8033497630311,224.09087127641519,227.85799417598489,223.10758343465946,225.0771439468453,229.79166422661194,231.99387210574918,226.11685314337245,227.55695405704475,221.98260193039508,218.76809300528868,211.16500741659635,215.3924584423746,219.74439870712965,218.37416795561464,220.44129037100757,222.43604219989135,219.71990508704997,217.15648424208337,218.4713047199122,217.78142938730616,216.43877390296478,216.846996610002,221.2534690480475,218.95654123118666,212.65734360253197,210.18424875773752,215.9868093290471,218.58764324737507,222.66264576525546,217.44093073669023,218.1319110271426,228.51646225981793,222.34111778311348,228.9271233152113,217.94866891237567,217.42606878896564,224.99659291142473,,,239.86205342844323,238.14670108706733,241.8006426366835,239.51281569946383,230.66084377229456
8,1987-12-16 23:10:17+00:00,,273.1296225874354,260.3367472460122,257.83171814875544,250.19975619358132,249.39035694702983,,172.5763102469856,150.34091471743244,160.97490650439545,193.31632560799073,201.00999284892762,196.5889536363726,198.25429994624056,194.11112877786087,182.04356814720188,202.8314998819353,222.12320569000713,240.74774286261663,243.25854202629242,251.683111304145,255.63485850457496,261.4104070265409,270.1564232331472,269.62415351190333,270.5020317523671,266.2240345467327,255.79158989274697,250.74608966762736,245.35435093844623,250.16531687374584,240.4253821154345,244.53595780047826,262.82424580484525,267.9369195443622,261.701303701239,257.28561477173537,261.08550272790194,262.15208876689985,266.6012556151425,279.07500398813346,264.9133731709045,258.1573164486334,253.46490003450836,265.377991503197,267.09095947004596,271.3323939652667,260.9286852323985,244.5409966485438,245.78720213620764,243.61293981099834,240.54419790211466,246.30197842956878,251.7528416718053,252.82034615859743,251.31715490630637,252.2276031525822,255.16681664866192,259.04442186837207,249.13823389938136,250.58080744821757,242.66296524144556,237.79681686564544,236.80493453181936,245.19805740273273,248.09947482907728,245.37719265634053,244.6791663927275,240.06657887534192,240.76731422178088,239.62739337675703,241.73899184098292,236.24635987312564,232.7030077997899,240.54365073688132,243.34459893856587,243.12404474361455,234.31924351717146,233.68305216157302,236.20621697334286,239.07271305347967,236.0017700328379,236.11151641158517,233.30517646010034,247.3386729915989,238.33071985811054,244.79702027924068,246.02278145534046,243.3445030930256,245.78832860211273,253.3745427176208,,,,,,
9,1988-01-08 23:16:50+00:00,,258.80342482302,245.1811079192518,244.88051131956598,237.67511698414438,223.82109169591064,199.22360303510274,147.0127646514601,120.14124024370993,138.02584379443195,161.87438650216654,177.40353377679446,173.68263447371,165.14016781048014,160.40037913073957,168.1515373295157,190.6100285677219,213.9773937508113,225.29694805503573,230.35240841888893,235.29673043823996,237.21115327585244,244.71332077882994,247.18908423119473,241.08467914200156,246.50513439682945,238.19554395724833,232.64253646279755,224.88788974091918,219.5356051735461,216.62554639620978,218.78819728201302,233.1887077547638,249.6660164332561,252.78880860892318,248.36128274551638,248.58260880755597,241.69243992738853,242.53372420011414,247.50995188508298,252.42951386487582,242.6604658251909,231.04080115724062,231.1337380374356,239.26321578603373,244.9240757225266,246.52967237181804,230.64722143639895,224.01322793695886,229.67712509917757,225.30344422834105,221.3014246845224,231.17145623371061,240.31577611044196,234.4107810031997,224.7568348454027,227.97295255842144,241.7844409219001,238.08782419264014,230.36919795134116,235.52442137005517,221.8745440330428,220.90886268846623,215.6630835909862,219.59202882792536,221.98373295141857,231.8670897975476,226.4754122507903,219.16934772560836,218.38252526151103,218.35672008018147,215.62111107281527,216.9273436658816,221.51876108308332,225.05996472000226,229.55483263952357,231.19105546305806,227.3732112407192,227.77014907016346,226.4390364221733,222.22645579835444,227.05229565772692,224.4948592178554,224.65902364881282,232.7146079936505,230.34199707343134,231.74371671737558,227.12456658496183,229.27071658903367,229.63886520811366,235.85495324528364,243.3817622400177,242.17943848423494,245.83939780717344,247.36666692778934,245.81275040104276,243.68635149946954
