,dates,aus0011-0000,aus0011-0001,aus0011-0002,aus0011-0003,aus0011-0004,aus0011-0005,aus0011-0006,aus0011-0007,aus0011-0008,aus0011-0009,aus0011-0010,aus0011-0011,aus0011-0012,aus0011-0013,aus0011-0014,aus0011-0015,aus0011-0016,aus0011-0017,aus0011-0018,aus0011-0019,aus0011-0020,aus0011-0021,aus0011-0022,aus0011-0023,aus0011-0024,aus0011-0025,aus0011-0026,aus0011-0027,aus0011-0028,aus0011-0029,aus0011-0030,aus0011-0031,aus0011-0032,aus0011-0033,aus0011-0034,aus0011-0035,aus0011-0036,aus0011-0037,aus0011-0038,aus0011-0039,aus0011-0040,aus0011-0041,aus0011-0042,aus0011-0043,aus0011-0044,aus0011-0045,aus0011-0046,aus0011-0047,aus0011-0048,aus0011-0049,aus0011-0050,aus0011-0051,aus0011-0052,aus0011-0053,aus0011-0054,aus0011-0055,aus0011-0056,aus0011-0057,aus0011-0058,aus0011-0059,aus0011-0060,aus0011-0061,aus0011-0062,aus0011-0063,aus0011-0064,aus0011-0065,aus0011-0066,aus0011-0067,aus0011-0068,aus0011-0069,aus0011-0070,aus0011-0071,aus0011-0072,aus0011-0073,aus0011-0074,aus0011-0075,aus0011-0076,aus0011-0077,aus0011-0078,aus0011-0079,aus0011-0080,aus0011-0081,aus0011-0082,aus0011-0083,aus0011-0084,aus0011-0085,aus0011-0086,aus0011-0087,aus0011-0088,aus0011-0089,aus0011-0090,aus0011-0091,aus0011-0092,aus0011-0093,aus0011-0094,aus0011-0095,aus0011-0096
0,1987-05-22 23:05:44+00:00,278.08791543232996,285.68032356223137,259.093527249275,255.5424559900134,229.2853176772716,192.9388791524651,157.03788533525818,135.94342760066556,131.92390460757957,156.24902546989853,183.59648476333248,179.5704966175257,175.9256474289321,181.8484624316521,180.2384831816587,173.5180251902841,193.69787269404287,199.50296067106459,208.83246814539928,212.83755616687785,225.6376302503348,240.55104123195278,245.376385230727,249.61515630915034,254.22095368903265,252.53867027741165,240.2538425776475,231.57373551187032,232.32839941661948,229.1614431467731,235.44166927231305,240.09328694993528,239.90511294385394,241.48434615627355,247.72477993688258,242.1101941872687,237.2526368679896,237.42610231682548,241.65223981080695,249.73086414406222,249.68138933939508,247.80457679905257,242.10773351599752,239.77154989310412,246.7434090683773,251.04441712302773,257.6217588549362,239.8480068751168,225.12142956758515,222.86374267558557,227.46984243376212,233.0969553295942,230.8802004656456,233.54471859363844,235.20245484826833,236.64471157875198,236.32393744720537,238.85781932755805,243.59304790470065,239.14902209479158,235.44442998075624,228.85288671749854,230.17986847888318,226.44438799430364,230.70730293207856,231.03569136607254,235.22598098248992,233.8352738252896,237.19897372644647,232.31628897916775,233.75597222323196,234.0375993297567,240.80329941279527,243.03711395822762,244.01933579915743,241.2541941680596,240.94810192570756,244.82253468121408,238.49253882079105,238.5450423351335,237.42945059859974,232.73846535340743,231.86730586082714,234.79040186159204,244.83652374501034,241.8180870308478,235.5899312325548,232.92334885705853,234.82102332219247,231.16732173428622,239.91783773077617,241.69320361902646,250.8000721066573,250.71790923243375,256.31448558633247,258.7001371829983,250.50718947798745
1,1987-07-16 23:13:05+00:00,280.31034613061587,280.201822963945,263.6200070979357,251.40529671326237,229.78320154117412,199.01571760916804,164.4080146515203,125.71687604772204,134.14077696459128,169.92685796255623,196.628811286959,193.3328418605948,168.83127046657214,170.14337188356396,173.84489663875908,189.8442598331491,201.30311098601888,209.6858682667268,219.7471241458993,223.60890510834653,224.78699805410088,231.97307375371665,240.42445057251643,246.4393350824935,247.712466769018,258.53183055549556,254.88807686621757,239.90842990106003,236.95770191514947,230.60880488595114,231.9718778407338,236.3930974406074,242.49409253289397,243.31658633728506,240.1503918898034,239.02406985119475,233.250542078658,236.3774902992693,243.65331535864516,249.5100465571832,256.0042074689019,251.57554279922982,239.80780387701833,232.89658698214103,239.3916865564901,249.7474269317139,254.10004594687248,235.56086813090076,222.38717173456416,223.67572343602643,222.20563768667176,228.57140877374175,231.4883058988954,234.80336202417382,229.23564948900423,230.6563076360657,230.51715309656808,235.16007445715854,233.95351288793807,237.5835572272252,234.23791055349972,222.07897195015167,216.35643039035406,216.42990588600938,216.54723894391677,220.37214581310698,227.46613019737757,220.21566549402328,222.36803557985888,224.19684988500404,226.73843562604208,225.99432032523666,224.08699278054638,227.57652639264512,226.89682476970816,227.07463706353607,227.04748432280527,226.62063696977114,227.35675068486609,225.76747831381746,226.82148873238913,222.32523379243557,217.63876138919144,222.4655057893776,227.05723255867812,226.63689876506396,222.9643716194479,222.05729234712885,219.57300779356254,220.71046963667266,227.90575295924927,237.34226841916205,239.87787629344146,236.40545242570076,243.95351065051563,244.40068423016373,243.3699451326288
2,1987-09-02 23:14:27+00:00,,289.623503146281,253.48970016090573,248.06001165126065,217.2242797374442,197.11989781272996,173.90862888112736,134.74769282389792,131.2913616739215,168.9946220895411,202.38015394594797,205.75666666437155,191.74417977677783,193.6238831176586,188.76644916703214,179.26404892788221,202.60992742670612,207.6063839676993,225.24630537144122,228.55418544180833,238.5284346530131,248.0878053947103,255.16295861641373,255.04714451243615,259.1163017537274,265.4155283860312,262.1436077112614,247.1018426352686,247.043421369106,243.9470552564617,247.94099716395505,243.1299002661068,242.47431613468567,249.18211981756644,250.16203466117486,250.03226786314735,250.6323863423547,252.84669120438824,252.2381618853963,262.9891278520305,267.37144395435206,260.7567053507599,252.07802416788434,244.39465002646978,254.75834873209521,263.42892299317276,273.89553552861827,257.87415364218174,243.76024108181437,244.50180718843825,244.35824166355485,238.95256213403962,244.6449896440236,249.7471205874932,248.11129881463398,248.07302573782147,253.01346699123425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1987-09-11 23:08:29+00:00,,289.2607083567751,262.4081427002417,254.61828063694728,225.55584966303883,212.75821711971162,186.7991019467115,150.8798606337456,143.51996284617783,173.22794632883924,201.63626032690044,197.88972231838747,191.6339785864418,197.4904587729749,196.3224088481547,185.9843503044967,205.4563851250371,220.91197785281557,224.41759022376766,238.04058864463767,243.53461789222305,256.4203953397284,257.1264436933123,257.18001225764056,259.19514633321495,264.3941460948494,259.7426990125918,257.7937076769425,247.75414806438565,250.82028871305783,250.4078117726536,253.28494805356152,245.06812723277844,253.57985918910873,252.13709849614222,254.9957402631186,248.32433090696077,254.8073459582255,254.77926154532852,262.67728390297236,270.44406686087666,265.1972085058222,253.90855922997383,246.46014433405853,256.3981502590503,265.3024754298784,268.48372106827816,261.71612170426005,241.77799729901585,245.77713731531563,246.22688272903233,247.9128627655799,245.10265440151713,246.41423661315798,253.09242410213815,251.4348897056446,250.52348829569124,252.77258242926666,252.18314449478552,253.2534839544534,256.1155732050186,245.0570156823057,244.01254667184227,241.18593980293556,242.9176746186471,243.468767936469,246.60690923009835,249.69261758377766,251.02573090120083,248.69015983971022,243.06572130382546,249.02841966011067,249.00821572514297,249.943382424913,246.32379249035893,248.5439589548981,246.7667513240217,246.36621342517574,244.48962330615078,250.89759584891198,247.37571572732017,250.57861113530197,247.37547284318808,246.92234682979813,250.51495984099722,250.05152509563953,249.11107206486682,240.4821039460769,240.26036990048365,244.18960423185143,260.1937340593967,267.9579696002925,270.84712859695816,268.58664719868705,271.5875566085655,269.6748045047604,262.49867895167915
4,1987-10-04 23:15:10+00:00,,268.4046087640951,251.96723860673404,245.35380628136483,221.6540779400563,211.5771498258334,179.413707219272,137.2269388302104,131.07319867579065,158.29858972555473,190.70686647830894,190.69369926208336,185.8993460390326,185.16099790707534,190.61057370161717,179.0702741620417,194.47572377936353,205.33338843540977,214.36784226241812,220.3425937799892,230.088427987023,242.29381216397522,250.81056948184954,247.5007656761692,256.9368732336725,255.85582667528203,250.4838178182483,235.6908953175478,235.96873152478,229.72811678210996,234.51204905169166,236.52642489311188,239.3434200398969,241.70540461131273,246.01747958410922,244.9948734718296,244.2699188693998,243.53729220280448,248.36988785433718,254.10668725225136,258.792121614897,255.43388267404345,247.37603983386205,239.35812729264723,248.2056586442335,259.0160697558877,263.67659349897997,242.38100895469145,229.72940833973894,228.4763859568554,231.99999551166334,229.6108291125468,234.4958572216202,234.29186368367607,240.41096480960883,240.49598937553634,240.33288147671053,241.1740709844069,242.97175086152572,241.3255914177852,241.58830644690948,229.44378901441658,228.37634529826119,230.13469792963883,227.10924694296315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1987-10-20 23:15:27+00:00,,265.4223137531194,256.42632861664396,247.6019615249803,233.02515824030496,220.54084054105456,184.07123729537258,138.48479251627555,133.8006709608767,165.56744832719366,196.14122524104747,199.98559029265516,190.11372700735564,193.57134026175757,191.10009499377566,178.53301293938688,202.7091195199184,211.92321552450142,222.10301378164593,227.43418756892098,236.43563861532192,242.39729702136182,250.82101454615346,254.84690574009613,252.94275386392573,258.34687420453673,251.94970185440062,239.5720752944676,234.18820124964333,235.39414907433104,238.35668600676564,236.70863982124257,240.19044354398997,249.00683165179777,249.55471569539083,241.9345024976886,245.10482121179,238.6492948916739,246.21912396838184,253.38586374726944,263.4162628792915,256.68630698432275,248.19452343349712,240.76259442773733,251.0894182482238,255.27328158578217,259.7649241440632,245.75067461003044,229.86491968656972,230.4835470248295,237.36334621836588,233.91293444943332,238.4399685491454,239.2352161696909,244.11427183113125,240.80411324209211,242.65837259584742,243.445569574671,243.94910427071628,244.06919297924665,247.8835421171405,235.46219928558966,232.16271465069528,231.43246382043029,228.83489808439614,233.32977055857225,232.79964111543399,239.84920597867398,232.4731781020587,231.07108707606903,232.68977598640564,239.183509828972,237.47658964210223,235.7091289932641,234.3137142382105,237.4470983616304,241.66158123217045,238.98585079537744,236.51523909088428,236.97515125323497,234.08532137025333,239.1046633812848,237.30337764524745,236.0760252061598,247.0914115412925,242.1778523502494,239.55900190315052,239.07689348762494,234.26635693528667,239.99235815827572,243.17611212720138,253.31131987576381,255.25545487817823,256.1874577732279,,,
6,1987-11-21 23:16:06+00:00,,255.3250476952488,241.65548502291992,238.7550037144942,226.37220189856095,208.96749080804327,176.13183597124848,131.58302650774453,127.88503915859675,148.55928104759064,174.40360436561878,182.32898891851832,177.52062511739922,170.59481780400358,185.790493712083,176.56588708932304,188.10600225633925,203.76840511116413,219.12334964554194,223.609282086152,230.48887568880517,241.23933228546053,253.48028825446184,246.42575422499237,250.1148935636984,251.4991411236092,247.85560616420813,232.3712421902428,238.15978883705912,228.83171383489474,228.24254447654886,230.77267837460673,240.73121598623115,239.3389271951331,245.36517016831942,243.50230982907223,236.5215339157935,231.53719206749872,238.76826510291895,243.49446754150682,255.07456638177558,250.1858213180655,240.6762699763953,230.70271415305766,238.17118322466334,249.95575305699606,252.51378014658667,235.07394949375404,219.04618515232633,224.28177037245592,223.58726118455718,227.82600916181977,229.2910558262877,231.23785377377095,233.96191939786226,233.66596496930072,231.81599940161658,232.9575014920733,235.47905917391444,230.78825611927618,231.51632088484166,218.57155709331306,224.96105883909536,223.7846178934049,229.92261364808664,225.7771432202876,227.05554075104777,227.77156227887122,224.40663430896663,225.68959985681386,219.52815075773907,221.5625865196775,,,,,,,,,,,,,,,,,,,,,,,,,
7,1987-12-07 23:16:19+00:00,,264.39801406604,249.93339587829638,247.47332506252695,236.32212540368704,224.75173570834585,189.9544238473656,154.56983687194793,142.29655239068558,158.4971943860703,193.2137932446779,194.8330755693621,196.86116671588326,192.52693558647763,188.48439872509869,177.84385248902345,199.03681922114967,225.72066281193787,230.98280872663963,240.40472966804379,240.97891669355596,250.60710779052857,253.8455415897739,253.9268442563861,254.64528449308762,260.4990739190814,252.55968072199488,247.25440925964577,242.42236096445635,238.51782456514607,238.36786232869025,238.00121696198016,242.73062739991252,243.47080593604414,253.5470284178783,246.97628156165564,244.8690658245833,243.52802583287345,247.68685976904965,254.50425266918543,261.67611728389437,253.14516867269253,245.99441323624075,237.03941805026983,249.90326903653173,253.09938753669832,259.4879158466407,242.80927915612622,226.69770372380304,232.8983301603474,235.44063745968657,235.30930495199513,235.4963846710502,237.7839061844343,241.551029084004,235.74730796513865,236.81403101086167,240.06144040762626,242.2636482867635,237.07128106978774,241.24998896506386,234.62232646087426,233.70594926858223,224.85804232461547,229.0854933503937,232.38412323760883,231.01389248609382,232.17817743502394,233.39047012630664,231.45679215106634,228.89337130609974,231.1110292503914,232.71928565059972,230.1318088109839,230.54003151802112,233.89319357852668,232.64957613920578,224.39423066654834,221.9211358217539,228.6265338595263,230.32453031139144,236.35568067327458,231.13396564470935,231.8249459351617,241.1561867902971,234.07800484712985,241.5668478456905,230.58839344285485,231.11910369698475,237.6363174419039,,,253.55508833646235,250.7864256175465,253.53752970069988,251.2497027634802,242.39773083631093
8,1987-12-16 23:10:17+00:00,,271.1687969576229,258.5937911306233,256.40566314525546,248.45680007819243,247.64740083164094,,170.8333541315967,148.77225421358244,159.40624600054545,191.74766510414074,199.5839378454276,195.0202931325226,196.82824494274055,192.68507377436086,180.47490764335188,201.0885437665464,220.38024957461823,239.17908235876664,241.8324870227924,250.257056300645,254.20880350107495,260.1031899399992,268.94976130710876,268.41749158586487,269.1948146658254,264.916817460191,254.5849279667085,249.5394277415889,244.14768901240777,248.95865494770737,238.9993271119345,243.10990279697825,261.39819080134527,266.6297024578205,260.3940866146973,256.1651429832711,259.96503093943767,261.0316169784356,265.39459368910406,277.76778690159176,263.4873181674045,256.73126144513344,252.03884503100835,264.0707744166553,265.664904466546,270.12573203922824,259.8082134439342,243.56058383363754,244.66673034774334,242.30572272445667,239.236980815573,244.9947613430271,250.44562458526363,251.51312907205576,250.1104929802679,251.1071313641179,254.18640383375566,258.06400905346584,248.09246023014802,249.2735903616759,241.4563033154071,236.37076186214543,235.4977174452777,243.89084031619106,246.89281290303882,244.17053073030206,243.5586946042632,239.02080520610858,239.64684243331658,238.50692158829273,240.53232991494446,234.82030486962563,231.39579071324823,239.23643365033965,242.1379370125274,241.81682765707288,233.19877172870716,232.56258037310872,234.9995550473044,237.95224126501537,234.69455294629623,234.8042993250435,231.99795937355867,246.13201106556045,237.21024806964624,243.59035835320222,244.816119529302,242.03728600648392,244.58166667607426,252.06732563107914,,,,,,
9,1988-01-08 23:16:50+00:00,,271.27878379268407,256.2703158922865,253.95349966113983,248.76432495717907,234.91029966894533,208.2965913766766,158.10197262449478,130.12152741944115,148.00613097016318,171.85467367789778,186.4765221183683,183.66292164944124,174.21315615205398,169.4733674723134,178.13182450524693,201.6992365407566,225.066601723846,235.27723523076696,239.42539676046277,244.3697187798138,246.2841416174263,253.03022675860595,254.86622821252644,248.76182312333327,254.82204037660546,246.51244993702434,240.31968044412926,232.5650337222509,227.2127491548778,224.3026903775415,227.86118562358686,242.26169609633766,258.73900477482994,261.1057145886992,256.6781887252924,255.7113853616497,248.82121648148225,249.66250075420785,255.1870958664147,260.7464198446518,251.73345416676474,240.11378949881447,240.20672637900944,247.58012176580974,253.99706406410044,254.20681635314975,237.77599799049267,230.25090742179088,236.8059016532713,233.62035020811706,229.6183306642984,239.48836221348662,248.63268209021797,242.7276869829757,232.4339788267344,235.10172911251516,248.02212040673214,244.32550367747217,237.02272273516198,243.84132734983118,229.55168801437452,229.98185103004008,223.9799895707622,227.90893480770137,229.66087693275028,239.54423377887932,233.60418880488402,225.82287250942917,225.51130181560475,225.4854966342752,223.29825505414698,226.00033200745546,229.83566706285933,233.37687069977827,237.23197662085528,239.50796144283407,234.50198779481292,234.89892562425717,234.116180403505,229.35523235244816,235.36920163750293,232.81176519763142,232.97592962858883,240.3917519749822,237.47077362752506,239.4208606987073,234.80171056629354,237.58762256880968,237.31600918944537,244.17185922505965,251.05890622134942,250.49634446401095,253.51654178850515,254.49544348188306,252.94152695513648,250.81512805356326
