dates,nzd0278-0000,nzd0278-0001,nzd0278-0002,nzd0278-0003,nzd0278-0004,nzd0278-0005,nzd0278-0006,nzd0278-0007,nzd0278-0008,nzd0278-0009,nzd0278-0010,nzd0278-0011,nzd0278-0012,nzd0278-0013,nzd0278-0014,nzd0278-0015,nzd0278-0016,nzd0278-0017,nzd0278-0018,nzd0278-0019,nzd0278-0020,nzd0278-0021,nzd0278-0022,nzd0278-0023,nzd0278-0024,nzd0278-0025,nzd0278-0026,nzd0278-0027,nzd0278-0028,nzd0278-0029,nzd0278-0030,nzd0278-0031,nzd0278-0032,nzd0278-0033,nzd0278-0034,nzd0278-0035,nzd0278-0036,nzd0278-0037,nzd0278-0038,nzd0278-0039,nzd0278-0040,nzd0278-0041,nzd0278-0042,nzd0278-0043,nzd0278-0044,nzd0278-0045,nzd0278-0046,nzd0278-0047,nzd0278-0048,nzd0278-0049,nzd0278-0050,nzd0278-0051,nzd0278-0052,nzd0278-0053,nzd0278-0054,nzd0278-0055,nzd0278-0056,nzd0278-0057,nzd0278-0058,nzd0278-0059,nzd0278-0060,nzd0278-0061,nzd0278-0062,nzd0278-0063,nzd0278-0064,nzd0278-0065,nzd0278-0066,nzd0278-0067,satname
2000-03-21 22:05:13+00:00,303.44,277.72,271.96,266.74,252.10,245.84,231.90,230.97,223.04,224.20,231.55,240.72,249.21,257.38,269.88,271.59,286.90,288.42,287.26,278.38,276.87,302.26,321.40,293.04,,185.65,242.34,229.41,160.28,199.75,211.35,224.06,,259.04,260.17,270.26,252.14,301.41,288.78,294.52,290.14,294.55,308.50,333.31,334.97,342.30,337.96,350.53,366.20,358.33,335.48,335.90,336.76,341.48,336.66,332.09,,,,,,,,,,,,,L7
2000-03-30 21:58:57+00:00,291.83,273.70,276.89,276.64,259.26,250.32,240.70,237.36,227.47,229.05,235.68,247.06,257.10,268.03,283.97,290.76,300.36,303.39,302.44,295.14,294.04,305.54,320.25,309.65,194.83,173.92,224.23,190.13,167.29,170.56,201.38,255.87,247.00,,246.15,231.38,243.31,286.46,287.66,288.84,286.56,294.07,310.83,335.74,336.62,340.47,346.97,355.43,365.11,359.12,340.80,344.81,345.30,344.10,344.03,339.16,344.23,345.50,338.27,327.44,323.31,328.74,343.03,342.01,309.10,274.08,,298.93,L7
2000-05-08 22:04:45+00:00,299.96,,,,,,,219.77,213.41,218.80,219.27,228.63,247.96,272.40,273.16,272.76,275.94,280.08,280.73,276.80,279.31,291.44,303.97,300.50,184.45,,,,121.65,,,,,,,214.37,242.03,254.42,275.83,280.20,272.40,277.14,293.64,315.37,319.60,326.16,335.92,343.49,351.93,343.63,337.57,320.16,322.49,321.05,347.48,328.72,,358.57,,,,,,,,,,,L7
2000-05-24 22:04:34+00:00,,274.84,275.73,268.86,261.65,239.97,237.28,230.62,222.36,224.98,230.00,245.81,265.92,279.18,275.86,277.10,285.54,296.96,296.81,,,,,,,,,,,,,,,,,,,,,,298.03,302.01,312.63,331.37,335.74,343.63,348.02,357.44,367.54,366.53,340.72,326.50,330.26,335.49,343.24,337.34,335.97,339.90,327.94,320.11,319.79,331.80,365.95,354.41,341.03,285.28,337.99,320.27,L7
2000-07-04 21:58:02+00:00,312.48,283.31,279.33,270.15,256.39,244.56,239.85,231.07,221.20,224.03,227.77,233.99,241.93,257.20,261.79,275.43,288.18,289.78,292.80,283.43,286.10,289.55,306.77,299.95,,,,,,,,,,,,,,,295.29,292.04,295.19,301.88,317.87,334.25,340.02,344.02,355.90,361.98,372.89,364.73,342.82,334.79,331.95,332.62,332.99,330.23,324.80,328.81,324.28,319.29,318.24,328.59,345.51,346.61,305.17,283.87,306.96,308.36,L7
2000-07-11 22:04:05+00:00,304.26,283.71,282.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.74,287.90,295.97,314.96,341.39,335.22,345.73,353.11,361.91,372.81,358.19,351.00,344.36,342.33,346.03,344.14,327.39,320.90,326.33,320.11,313.16,314.33,332.06,345.19,344.41,285.52,275.61,293.13,305.24,L7
2000-08-05 21:57:32+00:00,,263.82,260.02,252.57,244.65,234.68,221.40,211.61,200.71,210.80,209.20,214.20,223.63,266.97,245.05,,298.92,294.35,288.95,,,,,,,,,,,,,,,,,,,,,,295.89,296.34,303.89,322.99,327.54,335.10,345.26,357.25,359.88,353.39,329.04,333.16,338.02,330.22,323.68,313.68,310.96,315.97,310.66,306.71,310.37,322.67,347.30,356.29,314.72,266.20,353.67,326.46,L7
2000-09-13 22:03:14+00:00,301.49,273.82,265.77,254.04,240.06,234.94,223.33,217.82,208.65,213.99,221.00,228.71,231.84,239.95,256.01,261.37,267.89,275.50,265.79,265.63,265.88,272.36,285.76,270.57,,177.28,218.65,211.92,145.31,183.16,198.00,218.61,226.25,250.35,254.01,262.11,242.03,296.17,282.79,285.07,282.69,286.57,300.21,324.03,329.13,336.99,350.64,352.90,359.01,350.50,330.70,325.33,320.62,322.26,322.80,313.74,315.20,316.82,312.90,311.56,310.55,322.25,345.89,351.08,305.98,288.43,322.62,308.91,L7
2000-09-22 21:56:53+00:00,280.98,265.97,262.19,250.78,249.89,226.75,221.31,210.57,208.53,213.40,218.80,213.85,227.54,244.71,268.66,269.69,279.57,283.92,285.53,277.04,281.25,292.02,303.01,328.79,,208.42,258.27,251.13,,184.35,,,,265.35,,267.09,245.96,,281.43,285.05,290.71,292.45,304.05,319.68,331.13,338.40,348.39,358.31,366.80,352.31,337.45,328.59,323.45,328.60,329.78,320.05,317.11,317.79,310.74,309.54,316.99,326.37,347.10,355.50,312.46,273.12,,316.26,L7
2000-10-15 22:02:44+00:00,287.72,263.33,257.34,249.21,234.34,225.11,215.16,209.55,202.90,208.54,214.97,221.40,224.70,238.48,250.12,254.03,265.05,268.45,262.23,259.05,269.51,279.21,293.79,289.86,220.35,,200.71,196.66,138.78,169.71,183.42,186.55,215.15,241.92,246.89,253.16,241.61,286.16,277.26,279.49,279.64,281.31,298.67,318.03,323.05,330.03,341.03,346.95,351.05,343.30,325.29,318.98,317.37,316.47,315.70,310.75,308.04,310.93,299.18,298.96,304.53,322.30,337.84,341.10,299.68,283.89,315.59,311.20,L7
2000-10-31 22:02:58+00:00,279.89,268.42,260.19,249.66,234.50,222.93,216.25,212.65,210.44,209.17,212.35,219.24,222.88,234.82,246.84,258.51,269.88,275.40,274.68,272.41,274.79,286.35,293.12,269.56,198.21,,218.25,171.33,143.50,144.80,189.40,238.00,225.77,234.83,229.29,221.80,230.58,267.79,274.38,275.59,276.92,281.99,298.41,320.24,326.29,330.41,342.57,348.48,354.77,346.23,327.46,317.87,317.61,317.08,315.98,313.56,309.47,308.35,304.58,304.92,308.88,319.28,330.53,329.33,277.05,269.42,289.38,292.89,L7
2000-11-09 21:56:45+00:00,301.89,279.85,269.59,263.03,253.06,242.21,232.84,228.13,222.05,219.45,218.86,233.73,237.89,248.42,259.75,264.37,278.04,287.40,,314.67,292.55,298.25,306.13,289.38,224.77,,215.21,194.97,142.51,159.10,171.83,209.42,221.97,239.41,245.68,252.05,242.54,279.86,273.79,281.24,286.48,292.00,309.43,330.21,337.69,342.10,350.58,362.83,365.40,362.52,344.88,335.84,334.39,329.13,330.98,329.18,323.88,329.86,320.46,321.75,322.67,336.52,349.89,346.50,305.01,289.85,312.50,311.29,L7
2000-11-25 21:56:47+00:00,304.86,276.60,272.23,266.42,252.00,241.87,227.00,228.03,217.26,223.70,224.33,231.41,239.84,249.04,263.07,261.16,272.97,282.54,281.29,278.11,279.88,293.74,301.53,297.71,232.01,191.47,236.08,222.35,149.97,190.08,204.37,212.64,,256.07,262.95,271.49,256.07,299.56,285.57,290.39,291.02,289.95,305.90,332.91,334.59,338.55,349.40,357.41,366.54,356.03,333.60,333.25,330.62,332.20,329.11,322.89,320.98,326.17,321.16,319.13,317.12,334.95,353.36,352.50,313.56,288.66,326.01,313.11,L7
2001-01-03 22:03:00+00:00,,,275.24,,278.22,,261.20,248.00,,216.71,230.85,244.03,274.15,301.50,295.39,313.94,324.21,295.97,314.57,297.93,292.97,311.85,337.30,332.34,,,,,,,,,,,,311.46,,,,322.18,312.71,299.42,315.11,336.18,346.07,346.22,365.79,364.83,395.21,375.13,356.11,357.48,333.99,344.64,341.93,344.55,327.45,367.09,,312.92,312.12,343.43,359.46,364.27,340.43,,356.01,332.16,L7
2001-02-20 22:03:00+00:00,297.11,276.41,269.46,266.48,256.51,254.07,242.51,235.25,224.79,228.02,233.40,236.73,244.35,263.32,272.22,274.06,287.70,292.29,289.84,290.68,290.00,299.32,311.94,,223.79,,227.26,199.69,147.42,169.52,182.04,239.47,234.98,244.05,248.92,,245.20,290.51,283.79,288.26,292.70,288.64,310.22,330.05,339.36,336.89,345.37,351.97,368.41,357.44,342.99,344.90,347.84,344.47,344.21,338.31,334.32,335.12,327.27,323.84,323.87,334.09,351.94,345.12,308.25,290.39,313.33,311.31,L7
2001-05-27 22:02:24+00:00,307.44,275.29,264.38,256.95,262.50,253.69,229.66,220.08,209.65,214.70,214.25,257.24,274.50,284.47,294.56,267.78,273.97,288.50,287.26,,,,,,,,,,,,,,,,,,,,,,,296.02,310.28,334.14,334.85,338.12,345.94,359.21,369.20,357.42,338.96,330.64,323.39,324.06,324.55,322.32,319.43,329.80,326.56,318.76,321.53,336.81,352.58,356.16,338.77,280.64,324.27,313.94,L7
2001-08-15 22:01:26+00:00,295.86,277.46,268.21,265.84,249.95,238.00,227.94,223.65,217.01,225.32,232.64,245.62,247.99,253.00,272.92,281.95,300.40,300.93,291.05,,,,,,,,,,,,,,,,,,247.99,,286.89,285.56,286.96,293.83,308.80,327.26,333.48,336.17,346.72,358.63,363.13,354.49,334.47,327.90,331.12,326.63,326.94,323.76,319.33,324.20,315.53,310.00,311.16,322.97,336.53,339.48,,272.61,296.18,305.70,L7
2001-09-09 21:55:00+00:00,349.34,,279.71,,290.28,280.60,230.52,255.97,255.65,230.65,229.47,269.46,293.07,301.41,319.51,,344.21,350.23,345.91,330.65,314.00,328.61,324.15,340.92,,,282.55,273.93,,,,,,,,312.38,,,,329.34,316.11,312.41,325.08,366.11,370.69,380.62,386.37,380.19,373.26,378.61,363.56,360.13,358.86,351.54,350.30,329.44,325.51,344.66,331.33,329.73,327.94,347.22,373.48,369.83,341.51,,,329.69,L7
2001-09-25 21:54:52+00:00,348.31,286.27,278.33,275.70,284.42,264.18,243.78,233.32,223.86,228.08,235.33,249.75,269.06,296.28,282.65,,330.67,336.54,332.53,319.79,297.82,330.10,344.23,341.95,,,273.90,247.08,,,,,,,,285.05,,,,311.11,298.26,300.79,328.50,354.29,354.27,357.99,368.47,369.34,390.76,367.56,357.14,356.11,350.43,350.01,355.56,341.85,324.47,343.26,322.48,319.64,314.21,315.02,,,319.71,246.47,294.48,,L7
2001-10-11 21:54:33+00:00,344.71,,289.75,310.12,276.31,257.13,242.17,223.34,216.42,225.80,238.77,231.54,,307.62,322.39,,336.13,332.64,329.81,317.76,310.49,317.20,321.37,333.88,,,256.33,237.33,,,,,,,,299.85,,,,303.83,302.32,297.74,312.06,339.03,338.22,347.00,352.40,366.77,379.44,362.70,350.59,338.07,329.63,333.94,334.72,328.72,327.43,330.38,320.22,315.19,317.88,344.16,361.83,359.15,319.04,,334.03,316.86,L7
2002-01-15 21:55:11+00:00,,272.32,263.50,,,230.99,221.44,223.01,212.79,217.54,220.69,224.30,232.86,,,258.83,,,,,270.64,277.80,293.68,,198.60,167.88,,,139.10,162.72,175.30,,217.08,237.40,241.56,,239.50,280.29,273.81,279.33,276.62,280.95,300.08,321.82,325.23,330.84,343.54,350.76,356.00,347.27,325.72,320.53,318.55,319.48,321.13,315.79,310.56,314.09,306.65,307.76,311.43,322.15,339.44,339.11,296.48,277.48,310.21,303.34,L7
2002-01-22 22:01:28+00:00,351.68,,,296.73,281.15,254.82,233.15,249.78,,,,278.33,,298.99,310.22,,328.22,337.52,333.61,315.55,312.60,317.57,331.30,330.87,,,260.15,244.08,,202.58,,,,290.24,,287.72,,,,296.11,300.12,310.43,314.70,361.71,346.32,348.68,367.67,386.64,405.76,377.01,364.38,355.87,352.93,352.76,331.94,323.94,318.80,336.82,326.23,314.27,322.80,350.80,358.77,356.03,289.21,304.82,337.41,316.75,L7
2002-02-07 22:01:30+00:00,297.70,,,,,,,,,,,,,,,,,,,303.66,291.94,304.71,309.37,288.59,198.28,,,,157.35,,199.81,244.15,229.22,251.80,233.18,230.59,239.92,274.10,281.34,279.61,282.61,288.37,302.52,325.14,331.65,343.10,347.76,359.37,366.68,364.89,346.47,350.82,336.47,326.65,323.24,,,,,,,,,,,,,,L7
2002-02-16 21:55:18+00:00,299.58,285.22,275.52,270.36,261.57,244.30,237.43,235.11,228.08,228.58,231.85,242.73,248.36,259.38,272.27,280.24,291.86,313.54,312.06,302.13,299.12,300.30,314.13,318.59,208.82,199.30,256.26,239.13,168.62,209.53,,281.58,260.28,,256.40,234.43,247.83,287.40,284.06,286.16,286.57,293.58,312.37,336.32,338.34,343.50,354.96,362.60,371.36,360.03,344.41,340.16,336.95,328.63,328.49,324.51,318.90,323.91,318.74,315.32,318.48,330.03,344.33,346.80,286.82,280.93,298.24,304.66,L7
2002-04-12 22:01:25+00:00,308.29,283.02,277.01,273.85,253.90,251.02,244.24,241.25,223.95,227.51,237.21,243.10,251.60,260.79,276.62,276.61,290.82,296.01,290.64,288.41,293.44,305.07,322.48,313.38,228.95,212.87,238.16,224.83,160.31,198.94,211.43,,,262.57,261.28,270.89,254.87,304.86,288.78,296.78,297.38,296.10,312.05,332.28,339.27,340.53,354.66,364.15,371.00,364.21,340.75,337.67,338.03,335.40,334.53,331.82,327.56,330.64,325.44,327.75,326.06,343.16,357.96,355.16,319.19,292.46,330.09,317.84,L7
2002-05-07 21:55:15+00:00,299.17,281.36,274.06,267.55,259.75,245.99,238.89,234.59,222.93,226.35,230.63,241.78,252.26,263.21,272.94,276.12,284.83,295.51,293.43,289.21,287.15,293.81,314.72,275.68,195.12,,221.64,,156.53,148.57,198.95,,231.57,246.34,226.89,233.32,241.54,279.20,289.60,289.53,290.13,295.81,309.65,329.75,335.15,339.43,349.64,355.75,367.57,362.94,335.68,336.14,331.12,330.05,328.15,327.12,322.00,326.94,319.75,312.31,316.64,325.28,336.86,338.43,287.87,274.10,293.36,302.96,L7
2002-05-30 22:01:13+00:00,310.34,287.26,272.13,267.44,260.94,244.39,237.89,230.40,219.17,230.51,232.21,234.37,243.01,244.66,253.80,273.12,276.51,290.87,285.31,291.39,293.56,303.02,315.43,315.11,206.18,254.14,237.25,244.99,192.45,182.09,231.38,291.56,243.84,,,236.92,252.01,269.82,288.96,277.85,286.13,287.55,297.88,321.19,328.42,330.21,341.50,346.03,348.51,348.44,333.95,313.37,312.60,314.41,315.02,306.91,,304.81,287.15,,292.19,295.09,318.46,311.55,264.34,253.91,279.00,289.39,L7
2002-07-01 22:01:03+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.56,,,,,,,,,,L7
2002-07-17 22:00:56+00:00,,,258.07,253.22,,254.77,225.56,209.60,210.07,210.64,212.27,218.48,216.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.97,343.95,355.17,,348.49,355.01,,393.07,353.49,363.38,345.40,321.62,327.96,,312.39,311.87,,,,,383.11,,,,,,L7
2002-08-27 21:54:24+00:00,289.91,272.53,265.08,253.92,240.41,,,,,,,,,,,,,,286.50,280.89,281.75,293.47,308.78,313.50,,247.93,255.94,262.34,181.82,181.63,,294.50,259.43,,,268.89,254.37,,288.99,288.11,287.74,290.98,305.76,325.39,331.84,336.40,347.74,354.05,360.74,353.86,332.11,325.57,321.65,324.51,323.13,322.82,,,,,,,343.76,342.69,283.02,272.63,299.82,302.30,L7
2002-10-14 21:54:07+00:00,,,273.84,,252.45,239.52,241.61,235.07,217.98,221.42,235.77,235.81,262.90,,255.34,,306.10,302.01,,,300.69,316.93,340.66,337.12,,284.18,272.65,265.52,,,268.58,305.79,,,,295.94,,,,299.07,299.05,301.45,307.90,,358.98,353.11,355.82,358.32,374.74,360.58,347.06,332.12,341.06,338.89,325.84,323.35,316.34,328.62,,314.44,317.62,352.67,366.30,365.10,318.16,314.10,341.49,325.99,L7
2002-11-22 22:00:45+00:00,296.62,272.18,270.97,258.78,248.95,243.87,236.41,229.28,223.05,221.99,227.70,238.20,240.36,254.23,261.63,273.11,277.48,278.74,282.61,278.60,281.80,290.85,302.70,284.91,223.03,,224.50,195.50,147.48,164.95,,258.22,242.86,241.37,241.40,245.51,240.87,284.96,283.25,286.58,294.49,293.32,314.17,332.57,335.73,333.70,348.88,357.84,363.65,353.37,333.19,330.37,329.58,330.21,331.25,324.81,322.16,325.49,316.87,317.50,313.47,331.97,345.45,344.61,300.43,283.47,312.91,309.41,L7
2002-12-01 21:54:40+00:00,299.18,280.20,270.19,259.33,247.32,244.36,234.06,226.77,220.93,225.05,227.98,235.27,248.27,258.99,269.55,275.44,284.72,291.42,292.01,288.34,289.87,297.02,309.19,286.22,222.62,,230.53,188.18,149.69,159.22,,240.50,238.39,247.59,241.94,246.24,244.65,291.22,280.50,286.11,287.40,292.16,313.22,337.07,343.94,346.45,355.60,357.99,365.13,356.12,340.56,338.08,335.84,334.63,333.52,328.75,325.15,328.10,323.62,320.08,325.43,343.35,349.89,352.78,302.71,289.97,316.34,311.44,L7
2003-02-19 21:55:06+00:00,295.65,267.96,264.39,260.63,247.63,243.15,232.91,225.89,217.26,217.72,223.62,233.78,244.50,256.90,265.00,270.33,276.98,288.72,286.48,280.72,279.64,289.17,301.17,281.31,202.76,,215.49,192.46,139.70,159.79,,213.78,237.91,239.02,244.18,250.82,242.61,287.29,286.16,285.48,286.52,287.72,302.97,323.89,331.39,333.01,343.80,349.31,357.02,354.61,331.87,326.62,328.98,326.52,330.08,327.64,326.23,326.54,314.59,314.39,315.59,329.57,343.93,342.08,297.71,282.03,311.72,305.37,L7
2003-03-07 21:55:10+00:00,294.38,274.19,267.87,262.43,253.62,248.07,236.92,228.74,222.07,226.55,229.94,238.31,259.71,274.22,277.25,283.06,295.35,307.14,300.27,293.04,295.11,307.06,316.00,315.21,,279.04,279.95,211.23,176.37,177.89,284.76,,245.56,277.48,268.68,241.13,248.12,292.92,290.56,285.60,288.37,292.26,308.14,331.37,331.58,334.84,349.28,358.45,366.30,360.38,340.67,334.17,336.68,338.00,338.82,336.85,338.61,340.31,332.43,327.02,327.14,333.03,347.77,345.73,298.21,279.49,295.70,306.90,L7
2003-04-08 21:55:11+00:00,315.15,288.38,279.05,279.07,284.67,261.67,258.81,249.90,241.85,244.32,245.12,259.00,271.23,294.09,302.54,,,,,,,,,,191.24,257.47,273.77,256.01,,,,,,,,,,,,,,,,,,,,366.57,387.96,364.65,349.47,342.59,337.98,342.12,347.24,344.77,351.64,353.98,345.99,348.32,352.69,369.99,368.02,358.17,334.60,285.78,,318.60,L7
2003-04-15 22:01:22+00:00,315.15,287.35,282.36,277.90,271.96,264.45,251.13,246.41,235.11,234.88,247.84,255.87,268.01,278.84,287.49,286.04,296.56,300.27,305.52,316.06,308.19,316.08,329.12,339.45,251.84,229.01,250.07,240.49,164.55,209.41,217.25,232.49,269.21,269.68,278.66,281.04,263.13,317.80,300.19,302.89,308.83,308.41,324.84,344.22,345.51,348.29,360.40,372.55,378.74,368.19,349.58,343.36,341.68,340.56,342.93,337.03,338.57,342.26,329.47,334.83,333.23,351.88,366.47,369.27,330.31,309.42,347.63,328.00,L7
2003-04-24 21:55:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.91,299.86,299.50,307.78,329.70,337.38,344.50,347.81,359.78,366.66,356.54,340.76,341.85,344.23,343.63,341.74,340.78,343.80,345.88,333.23,332.69,332.38,350.62,365.31,357.70,343.45,,,320.94,L7
2003-07-21 21:42:57+00:00,338.55,,268.40,252.72,257.52,231.37,229.86,224.81,207.06,213.27,223.45,227.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.71,334.89,312.06,306.21,324.63,334.16,345.31,348.33,363.54,364.30,359.67,336.88,336.17,343.68,348.95,334.96,322.17,321.60,316.85,310.23,306.31,309.48,341.14,358.24,364.49,346.38,,357.08,334.82,L5
2003-07-29 21:54:53+00:00,,,,268.37,256.91,247.78,232.39,226.27,223.64,224.85,234.17,243.98,256.13,261.31,,,,,296.10,292.08,289.44,296.35,304.50,299.21,222.47,193.59,216.12,213.11,154.97,189.89,203.26,,,,,,,298.51,289.67,291.50,294.30,296.38,314.98,335.50,335.54,337.26,347.86,356.78,367.45,,,,,,332.48,328.96,323.92,322.43,318.05,314.54,311.96,335.13,348.57,355.57,315.63,,,,L7
2003-08-13 21:49:32+00:00,302.44,285.98,275.91,273.20,262.38,253.73,245.26,240.46,228.91,233.26,247.92,255.87,264.11,272.09,278.09,294.05,313.27,319.58,317.87,316.27,321.82,323.26,340.44,323.29,239.87,186.36,230.89,213.49,157.61,191.24,206.76,264.89,249.75,253.35,256.91,261.01,251.92,294.54,290.46,293.92,300.13,304.46,317.94,341.98,340.36,343.51,357.35,368.10,375.61,365.70,340.51,335.47,328.45,332.96,329.83,327.81,325.45,328.76,319.14,323.23,322.09,341.02,357.23,356.65,322.73,290.56,321.75,314.71,L5
