,dates,chi0202-0000,chi0202-0001,chi0202-0002,chi0202-0003,chi0202-0004,chi0202-0005,chi0202-0006,chi0202-0007,chi0202-0008,chi0202-0009,chi0202-0010,chi0202-0011,chi0202-0012,chi0202-0013,chi0202-0014,chi0202-0015,chi0202-0016,chi0202-0017,chi0202-0018,chi0202-0019,chi0202-0020,chi0202-0021,chi0202-0022,chi0202-0023,chi0202-0024,chi0202-0025,chi0202-0026,chi0202-0027,chi0202-0028,chi0202-0029,chi0202-0030,chi0202-0031
0,1985-07-27 14:08:05+00:00,236.16937853745605,226.92516109103036,220.1247073777751,217.53310117525734,209.78330526877608,213.6790716925406,206.34245681509861,207.87487478133176,214.63611581022533,215.49629511534005,217.82531982836113,226.78276152281927,220.92056924405995,212.1907960807462,207.59440562644764,219.99615003039588,224.78036038721598,225.29933653594708,220.4520453626653,221.89589656649866,219.70464171259653,220.7768340616296,221.42426194760765,224.33407740137676,227.16700608164427,226.6831306864293,233.50285964559816,228.55635931091814,240.39149112164154,241.81887516448217,243.34508623579973,236.8127631531475
1,1986-02-04 14:05:11+00:00,236.88270340878296,222.9943980305365,224.50988857285697,214.3972661069797,213.15806885041638,206.38627807526706,206.47867381986902,206.65656977887335,211.32835229677522,209.54551319869952,222.62974099110534,232.7553149986664,216.01171394878986,205.75302530462093,203.99580321993773,223.12810550681422,,,,,,,,,,,,,,,,
2,1986-07-30 14:00:28+00:00,230.39226876046763,221.0868366373317,222.64066805781408,222.13212592106427,213.35696696801574,213.10017562858894,208.08548957877275,202.91215807181877,216.03411800351768,221.6350994591694,218.52461793940546,227.1792232097079,219.1731380363547,215.59826699901964,211.48213601615697,223.91824438416722,236.22692406381407,230.17130654392037,222.86687748577867,218.37476611672642,222.4085471407078,223.8436628929057,225.18849624412707,231.2527847575222,233.20767293450524,242.62942272054255,247.91413000290922,237.71483125802217,240.11442032506577,242.54069386860306,244.00161692879124,236.81240873277244
3,1986-08-15 13:59:53+00:00,239.90340037807903,225.1190245022082,221.23123627261393,221.9356923592083,217.23000364949309,216.7745734066936,213.7624224263265,212.7752254224705,223.06699051189918,221.019280609114,221.87749811074193,231.18723183473668,232.49867177543283,215.854576187042,214.46405786616762,224.51472097530825,234.07152814561883,234.67740162288567,227.96787709391972,224.81656252815424,223.9604858483158,226.66821545268314,229.05478565341605,228.44091852015578,232.85897457191558,239.4266770327369,242.0294656219973,237.60681249155886,239.63561251748038,239.8382124342244,244.62418911143308,235.3635529585652
4,1986-08-31 13:59:17+00:00,229.97014136415652,219.68517635714846,214.63059915681157,215.49047837480907,213.71190034762367,202.21137242757948,198.51762843286923,201.21588408560024,211.25985394911075,213.45409415286198,219.82197758763516,227.40381145215852,221.0496916828109,212.06727531685647,212.3490206135786,223.19597233683857,230.56107713732302,228.96290400099093,227.02954779236822,218.148111639912,217.01172273243932,221.3306488655492,220.23994344012985,223.5878712484683,227.83689843318092,232.97842744205994,233.1381445016761,226.52733444217242,233.5978021828563,228.53255120155575,232.34556440718288,233.7312893462342
5,1986-09-16 13:58:46+00:00,222.29731048440806,218.61149327001127,219.61331759779245,216.3939496990099,214.60238042269393,211.75647943951427,209.56980439848672,208.97247326368455,218.5501817987425,211.35224592361615,224.35930184388704,229.9652382659851,218.06382475302084,211.85064457087992,207.77216283822662,221.56385506453486,227.88342654110863,234.0645247104519,221.08976766881398,223.62088131338845,218.5437702507067,225.5070542412791,224.59708068677043,225.9772817467104,231.58926495618817,228.0524055664356,233.68968837357556,231.65618404686722,239.19994347019508,241.3804129996049,240.38147353452644,233.21265328731684
6,1986-12-21 13:57:14+00:00,221.7998447093479,214.66105937432522,216.2194284723502,210.5103766993841,209.87989773580057,200.2615418230331,192.1879768343324,196.34935517789913,202.3542522410072,202.73496990775163,213.45571694399754,223.1348147660309,209.18545663949985,205.97080722593105,202.19312211273257,221.24436752384304,223.43794533243292,218.0675027746695,216.44397308971952,215.24627733849098,215.06310610421485,222.4296284101479,224.36352013166677,229.14332968127354,228.63412231594822,231.64229025517068,231.80905557351068,230.7528061001421,235.9341482828756,238.24711262325337,236.91926816342993,237.2308490684952
7,1987-11-06 14:06:08+00:00,221.98027742383644,213.22497802755768,215.4785227777004,213.21331091253006,206.83918056016125,204.99205852786085,199.40936143511,204.73162866081572,212.67430459222115,210.92061446900868,215.35370341766688,218.4378686549087,210.41945368812583,,,,,,,,,,,,,,,,,,,
8,1987-11-22 14:06:28+00:00,221.91205520603563,211.90569388049101,218.3839116744162,215.31629570995307,208.89903694164713,203.13785178465815,202.11917539311747,205.87227141000722,205.05597734819662,206.35952203267357,210.0645709639843,218.21872947005534,211.7510079929861,209.61418047512177,205.58957247824512,218.35257717185542,219.9670542510077,222.92557001316388,217.31002826763142,208.8252940332592,210.37828068949176,211.21268643180434,213.10655739109257,217.13834910267852,226.52875465865236,223.6368708735094,231.4881410484156,227.35092426056215,233.42149769869428,232.5477545659543,231.45545998912138,228.81837279983336
9,1988-06-01 14:08:45+00:00,216.37041475046152,210.64395660628404,211.85200178450873,208.45368171445404,205.5091385625587,195.36292323243612,192.11487208866666,199.08978414508513,202.38631415829428,211.12600467276673,215.32122462192598,221.21260819988086,210.088127853,203.9361826035465,204.29833815474666,213.72614495984982,222.95738781515993,215.25804644948806,220.3273701033571,209.4393966553461,214.5171646892041,215.76259819871495,218.3557097072548,213.68077011268088,218.56787483011442,218.97289835288385,223.22071946267707,220.57793579688973,227.68300075259933,224.39997158599044,229.1659219724651,228.02119122206392
