,dates,chi0202-0000,chi0202-0001,chi0202-0002,chi0202-0003,chi0202-0004,chi0202-0005,chi0202-0006,chi0202-0007,chi0202-0008,chi0202-0009,chi0202-0010,chi0202-0011,chi0202-0012,chi0202-0013,chi0202-0014,chi0202-0015,chi0202-0016,chi0202-0017,chi0202-0018,chi0202-0019,chi0202-0020,chi0202-0021,chi0202-0022,chi0202-0023,chi0202-0024,chi0202-0025,chi0202-0026,chi0202-0027,chi0202-0028,chi0202-0029,chi0202-0030,chi0202-0031
0,1985-07-27 14:08:05+00:00,233.7778852687816,225.13154113952453,218.16803106704145,215.5764248645237,207.82662895804242,211.72239538180693,204.1901128732916,205.9181984705981,212.8424958587195,213.84064592933467,216.0316998768553,224.82608521208562,219.12694929255412,210.23411977001254,205.93875644044226,218.20253007889005,222.82368407648232,223.34266022521342,218.49536905193165,219.74355262469166,217.9110217610907,219.1211848756242,219.27191800580064,222.54045744987093,224.77551281296982,224.29163741775486,231.1113663769237,226.1648660422437,237.99999785296708,239.8621988537485,241.5514662842939,235.01914320164167
1,1986-02-04 14:05:11+00:00,230.3980930652389,218.13094027287846,219.20429829177544,209.0916758258982,207.85247856933486,201.08068779418554,200.64252451067935,201.35097949779183,206.46489453911718,205.05616757624594,217.7662832334473,227.44972471758487,211.14825619113182,200.4474350235394,199.50645759748414,218.26464774915618,,,,,,,,,,,,,,,,
2,1986-07-30 14:00:28+00:00,228.16652738025132,219.41753060216945,220.8196069285462,220.31106479179638,211.53590583874785,211.27911449932105,206.08232233657807,201.09109694255088,214.36481196835544,220.09420158055812,216.85531190424322,225.35816208044002,217.50383200119245,213.77720586975175,209.9412381375457,222.248938349005,234.40586293454618,228.35024541465248,221.04581635651078,216.37159887453174,220.73924110554557,222.30276501429444,223.1853290019324,229.58347872235996,230.98193155428893,240.40368134032624,245.6883886226929,235.48908987780587,237.88867894484946,240.71963273933517,242.332310893629,235.1431026976102
3,1986-08-15 13:59:53+00:00,237.9687692290342,223.66805114042455,219.64835624157723,220.3528123281716,215.6471236184564,215.1916933756569,212.02125439218614,211.1923453914338,221.61601715011554,219.67992058285216,220.4265247489583,229.60435180369998,231.0476984136492,214.2716961560053,213.1246978399058,223.0637476135246,232.48864811458213,233.09452159184897,226.38499706288303,223.07539449401386,222.50951248653217,225.3288554264213,227.31361761927567,226.98994515837214,230.92434342287075,237.49204588369207,240.09483447295247,235.67218134251402,237.70098136843555,238.2553324031877,243.17321574964944,233.91257959678157
4,1986-08-31 13:59:17+00:00,234.5395255252775,223.1122144779892,218.36918619772874,219.22906541572624,217.45048738854084,205.94995946849664,202.6300741778781,204.9544711265174,214.68689206995148,216.61751395671496,223.2490157084759,231.1423984930757,224.47672980365164,215.80586235777363,215.51244041743158,226.6230104576793,234.2996641782402,232.7014910419081,230.7681348332854,222.26055738492087,220.43876085328006,224.49406866940217,224.35238918513872,227.01490936930904,232.4062825943019,237.54781160318092,237.70752866279707,231.0967186032934,238.16718634397728,232.27113824247292,235.7726025280236,237.15832746707494
5,1986-09-16 13:58:46+00:00,233.66015795617056,227.13362887383315,228.91019280196178,225.69082490317925,223.89925562686327,221.0533546436836,219.796367123073,218.2693484678539,227.07231740256438,219.21883263483636,232.88143744770892,239.26211347015445,226.58596035684272,221.14751977504926,215.63874954944683,230.08599066835674,237.18030174527797,243.36139991462124,230.38664287298332,233.84744403797473,227.06590585452858,233.3736409524993,234.8236434113567,234.49941735053227,242.95211242795068,239.4152530381981,245.05253584533807,243.01903151862973,250.5627909419576,250.67728820377425,248.90360913834832,241.73478889113872
6,1986-12-21 13:57:14+00:00,216.70561159757668,210.8403845404968,212.0514195627192,206.3423677897531,205.71188882616957,196.0935329134021,187.60316703373832,192.18134626826813,198.5335774071788,199.20819313806388,209.63504211016914,218.9668058563999,205.36478180567144,201.80279831630006,198.6663453430448,217.42369269001463,219.26993642280192,213.8994938650385,212.27596418008852,210.6614675378969,211.24243127038645,218.90285164046014,219.7787103310727,225.32265484744514,223.539889204177,226.54805714339946,226.71482246173946,225.65857298837088,230.8399151711044,234.07910371362237,233.09859332960153,233.41017423466678
7,1987-11-06 14:06:08+00:00,229.57932446024114,218.9242633048612,221.69592489839513,219.4307130332248,213.056582680856,211.2094606485556,206.2485037678742,210.94903078151046,218.37358986952466,216.18149318651962,221.0529886949704,224.65527077560344,216.11873896542934,,,,,,,,,,,,,,,,,,,
8,1987-11-22 14:06:28+00:00,227.00269301504798,215.72367223725027,222.54897897269902,219.4813630082359,213.06410423992995,207.30291908294097,206.70074942122858,210.03733870829004,208.87395570495588,209.88380974660518,213.88254932074355,222.38379676833816,215.56898634974536,213.7792477734046,209.11386019217673,222.17055552861467,224.13212154929053,227.0906373114467,221.47509556591424,213.40686806137032,214.19625904625101,214.73697414573596,217.68813141920367,220.95632745943777,231.6193924676647,228.72750868252174,236.57877885742795,232.4415620695745,238.51213550770663,236.71282186423713,235.27343834588063,232.6363511565926
9,1988-06-01 14:08:45+00:00,232.33871033875351,222.62017829750303,224.9169709022022,221.5186508321475,218.57410768025215,208.42789235012958,206.48633811812945,212.1547532627786,214.36253584951328,222.18097854158427,227.29744631314497,234.27757731757433,222.064349544219,217.00115172123998,215.3533120235642,225.70236665106881,236.0223569328534,228.32301556718153,233.39233922105058,223.81086268480888,226.4933863804231,226.8175720675325,232.72717573671758,225.65699180389987,234.5361704184064,234.94119394117584,239.18901505096906,236.54623138518173,243.65129634089132,237.4649407036839,241.1421436636841,239.99741291328291
