dates,nzd0330-0000,nzd0330-0001,nzd0330-0002,nzd0330-0003,nzd0330-0004,nzd0330-0005,nzd0330-0006,nzd0330-0007,nzd0330-0008,nzd0330-0009,nzd0330-0010,nzd0330-0011,nzd0330-0012,nzd0330-0013,nzd0330-0014,nzd0330-0015,nzd0330-0016,nzd0330-0017,nzd0330-0018,nzd0330-0019,nzd0330-0020,nzd0330-0021,nzd0330-0022,nzd0330-0023,nzd0330-0024,nzd0330-0025,nzd0330-0026,nzd0330-0027,nzd0330-0028,nzd0330-0029,nzd0330-0030,nzd0330-0031,nzd0330-0032,nzd0330-0033,nzd0330-0034,nzd0330-0035,nzd0330-0036,nzd0330-0037,nzd0330-0038,nzd0330-0039,nzd0330-0040,nzd0330-0041,nzd0330-0042,nzd0330-0043,nzd0330-0044,nzd0330-0045,nzd0330-0046,nzd0330-0047,nzd0330-0048,nzd0330-0049,nzd0330-0050,nzd0330-0051,nzd0330-0052,nzd0330-0053,nzd0330-0054,nzd0330-0055,nzd0330-0056,nzd0330-0057,nzd0330-0058,nzd0330-0059,nzd0330-0060,nzd0330-0061,nzd0330-0062,satname
2001-05-13 21:50:33+00:00,350.45,353.82,353.21,353.30,351.06,355.02,352.41,348.72,347.42,345.79,346.50,346.00,339.25,335.10,331.83,334.04,337.88,340.73,341.30,339.70,340.43,339.29,337.86,336.05,332.40,332.66,339.56,344.57,340.36,332.47,329.39,333.75,335.18,329.56,330.30,325.46,325.60,337.65,340.23,338.68,334.06,333.36,342.44,330.98,338.48,330.52,334.61,324.27,332.34,353.73,347.17,351.07,345.37,373.18,376.57,361.91,357.20,342.86,353.67,361.29,359.40,351.10,355.08,L7
2001-05-22 21:44:42+00:00,350.45,352.10,352.51,351.38,349.00,353.90,349.58,348.72,346.33,345.19,344.67,342.86,338.54,334.01,330.51,333.48,337.29,339.89,339.94,339.21,340.00,338.80,336.48,335.05,331.26,331.42,338.53,344.34,339.81,330.24,326.31,332.73,335.42,327.96,331.59,324.82,324.54,337.00,339.06,338.24,333.17,331.47,340.34,328.88,336.13,328.23,332.83,322.79,330.84,351.34,345.59,349.89,344.28,371.17,374.31,359.90,354.53,340.89,350.94,359.31,357.54,350.35,353.16,L7
2001-07-25 21:43:42+00:00,348.50,351.38,351.91,349.67,348.40,350.46,349.77,346.26,342.76,342.07,343.15,341.40,337.21,334.23,329.92,332.20,335.89,336.92,337.00,336.09,337.45,335.84,332.82,333.30,327.72,328.94,335.87,339.86,336.23,325.41,321.04,328.49,331.23,324.14,327.77,323.48,323.28,335.06,336.86,335.02,330.69,328.66,338.02,326.78,332.98,323.97,328.85,318.52,329.42,347.62,343.96,348.71,340.24,370.52,372.41,359.65,354.03,340.02,349.60,357.91,356.26,350.24,353.47,L7
2001-09-11 21:43:02+00:00,358.04,355.35,354.47,350.72,350.57,352.79,352.89,347.77,342.15,341.96,342.22,341.17,338.11,334.28,330.63,332.45,335.47,340.46,339.36,340.05,341.44,341.17,336.83,336.00,330.31,331.43,337.82,341.15,337.57,326.70,322.05,329.25,331.14,324.32,328.59,324.80,325.08,336.69,339.12,338.14,333.82,330.94,339.65,328.53,335.55,325.45,326.99,316.69,325.71,345.66,341.25,346.91,340.24,365.21,370.32,356.96,348.30,337.27,345.59,353.58,353.05,346.41,348.32,L7
2001-09-18 21:49:05+00:00,355.65,354.28,354.68,351.01,349.84,351.96,351.95,347.77,341.77,342.39,341.66,339.18,337.70,335.44,331.47,332.38,334.77,340.76,340.22,341.64,342.42,342.14,337.86,337.79,331.89,332.03,337.57,340.61,337.74,328.09,322.92,328.94,330.16,323.89,328.28,325.20,326.23,337.12,339.17,338.58,334.63,330.99,340.15,328.27,335.46,325.64,327.32,317.22,325.41,346.50,342.28,346.72,340.99,365.59,370.52,356.97,348.43,337.06,346.32,353.45,353.46,346.48,348.18,L7
2002-02-18 21:43:18+00:00,354.46,356.37,361.66,357.27,352.67,353.37,352.16,347.66,340.79,344.87,342.64,339.27,341.79,340.57,336.42,332.89,335.36,347.55,346.85,347.63,347.60,348.98,343.56,340.27,335.63,333.63,337.13,340.27,340.31,335.51,332.87,333.40,329.98,330.20,331.28,330.85,334.79,342.31,346.73,349.56,346.06,339.98,348.47,336.35,345.15,336.06,330.11,319.64,325.74,350.54,347.89,345.96,343.96,367.11,377.23,357.01,348.95,336.21,349.25,352.95,355.10,346.74,347.61,L7
2002-03-06 21:43:47+00:00,354.46,356.37,361.66,357.27,352.67,353.37,352.16,347.66,340.79,344.87,342.64,339.27,341.79,340.57,334.21,331.08,336.32,347.96,346.21,346.10,344.27,343.09,343.56,340.27,335.63,333.63,337.13,340.27,340.31,335.51,332.87,333.40,329.98,330.20,331.28,330.85,334.79,342.31,346.73,349.56,346.06,339.98,348.47,336.35,345.15,336.06,330.11,319.64,325.74,350.54,347.89,345.96,343.96,367.11,377.23,357.01,348.95,336.21,349.25,352.95,355.10,346.74,346.34,L7
2002-03-22 21:43:16+00:00,,,,,,,,,,,,,,,329.78,327.39,340.10,344.20,345.12,340.16,337.91,332.98,336.07,331.65,325.40,327.98,334.39,339.36,335.35,327.68,330.75,329.87,331.64,328.97,327.39,326.75,333.42,340.94,347.32,345.70,337.82,329.72,331.56,320.54,325.44,321.21,321.73,315.73,,,,,,,383.16,,,,,,,,345.07,L7
2002-05-09 21:43:40+00:00,344.46,341.01,341.54,341.83,334.89,327.78,325.26,328.16,330.96,336.70,335.78,328.31,335.24,333.75,332.16,329.70,338.53,341.23,341.37,338.57,337.49,333.79,336.56,333.56,326.60,329.52,329.96,337.18,336.92,328.47,327.42,330.47,330.87,329.15,326.52,324.24,327.96,337.41,339.95,332.81,332.31,328.04,336.78,323.88,331.35,321.21,321.73,315.73,,,,,,,383.16,,,,,,,,345.07,L7
2002-06-10 21:43:00+00:00,344.46,341.01,341.54,341.83,334.89,327.78,325.26,328.16,330.96,336.70,335.78,328.31,335.24,333.75,332.16,329.70,338.53,341.23,341.37,338.57,337.49,333.79,336.56,333.56,326.60,329.52,328.24,334.40,333.02,324.82,323.95,327.46,327.12,326.28,323.13,319.39,324.46,335.84,335.61,332.81,329.61,325.70,337.11,323.92,331.62,324.02,326.39,319.00,318.68,345.81,343.27,343.44,343.51,366.01,374.99,352.88,,,,,,,345.07,L7
2002-07-19 21:48:57+00:00,344.46,341.01,341.54,341.83,334.89,327.78,325.26,328.16,330.96,336.70,335.78,328.31,335.24,333.75,332.16,329.70,338.53,343.81,343.24,338.89,338.32,336.18,336.67,331.54,326.18,329.74,328.83,334.48,331.91,323.75,322.60,325.89,325.13,325.88,322.62,318.02,322.88,335.50,334.92,329.73,329.10,327.63,339.33,325.93,333.13,325.86,329.20,321.04,326.25,353.12,346.25,346.63,345.03,369.76,375.09,360.41,358.36,348.47,361.45,,,,345.07,L7
2002-08-20 21:48:46+00:00,342.38,336.69,338.02,341.56,337.37,331.79,327.44,331.62,336.37,339.20,336.26,326.29,331.01,331.25,331.69,331.73,338.66,342.75,342.63,339.49,338.46,336.04,338.25,334.31,328.46,330.84,328.79,334.84,330.63,320.05,318.60,322.55,323.30,324.23,319.70,312.38,317.95,333.86,334.06,327.93,329.09,328.67,339.89,325.67,332.75,325.53,329.40,320.74,327.28,353.12,345.65,346.23,344.23,368.57,370.99,360.67,361.30,347.23,359.36,364.19,359.61,354.80,352.98,L7
2002-09-05 21:48:38+00:00,342.38,336.69,338.02,341.56,337.37,331.79,327.44,331.62,336.37,339.20,336.26,326.29,331.01,331.25,332.64,333.75,338.48,341.13,342.21,338.99,339.49,338.70,338.25,334.31,329.88,330.99,329.13,334.93,329.81,320.66,318.38,322.81,323.46,323.85,319.44,311.94,317.25,335.24,336.71,328.26,330.61,330.61,339.89,327.94,335.07,328.90,332.16,323.98,331.60,363.74,351.18,352.29,344.23,375.61,376.95,367.25,370.10,351.32,363.42,372.94,372.76,366.01,373.49,L7
2002-09-14 21:42:42+00:00,342.38,336.69,338.02,341.56,337.37,331.79,327.44,331.62,336.37,339.20,336.26,326.29,331.01,331.76,332.53,334.85,338.78,341.61,342.10,338.91,338.47,338.46,338.94,334.64,329.38,330.23,328.71,334.06,327.93,319.84,318.04,322.03,323.45,323.44,319.06,311.42,316.75,334.98,336.48,327.39,329.80,329.80,339.79,327.86,335.37,329.10,332.26,323.86,331.72,361.45,351.59,351.23,343.42,374.18,375.72,365.26,364.18,348.40,359.65,369.09,369.85,360.50,367.70,L7
2002-09-30 21:42:11+00:00,342.38,336.69,338.02,341.56,337.37,331.79,327.44,331.62,336.37,339.20,336.26,326.29,331.01,331.76,332.53,336.68,337.86,341.63,340.31,337.77,337.51,338.67,338.63,334.07,329.12,329.16,326.94,332.14,325.89,318.28,316.00,320.99,321.92,323.32,318.33,309.40,313.93,333.27,334.68,323.73,328.46,329.81,341.44,329.08,337.03,330.67,334.36,325.49,331.72,361.45,351.59,351.23,343.42,374.18,375.72,365.26,364.18,348.40,357.70,367.07,367.14,359.34,364.53,L7
2002-10-16 21:42:36+00:00,342.86,338.63,337.80,341.82,339.67,333.75,332.24,331.62,337.34,341.25,337.04,328.41,330.99,331.47,332.99,336.37,336.11,340.88,340.07,338.02,336.00,336.04,337.04,332.98,327.13,325.73,324.23,330.07,324.18,317.05,314.78,320.17,321.21,322.04,316.50,307.17,312.18,331.93,332.91,322.25,327.49,329.33,340.70,328.52,336.22,329.67,333.78,323.71,329.73,357.31,349.30,348.70,341.84,371.69,375.08,363.46,360.61,346.57,356.05,364.33,364.51,355.08,359.77,L7
2002-10-23 21:48:27+00:00,346.86,342.55,340.11,344.37,343.38,341.82,338.88,338.97,341.81,343.44,339.94,333.50,334.69,331.30,334.43,337.45,335.20,341.29,341.03,338.57,336.52,337.17,337.57,334.00,327.63,324.94,324.01,329.52,324.02,317.48,315.58,320.02,322.12,321.75,316.43,307.17,312.71,332.17,332.88,322.69,327.59,330.05,341.30,329.03,337.07,330.01,334.03,324.03,330.15,356.35,349.21,349.06,343.41,372.51,375.20,363.32,360.04,345.39,355.27,363.42,363.66,354.85,358.59,L7
2002-12-10 21:48:53+00:00,348.51,343.80,340.69,347.36,349.74,349.88,347.80,347.58,347.37,347.19,342.46,336.85,336.01,330.96,334.23,336.28,335.61,342.31,342.63,339.39,336.52,336.36,335.10,330.85,326.17,324.37,325.28,329.12,322.47,317.18,316.24,318.68,321.54,320.30,314.47,306.03,312.11,332.09,333.26,323.42,328.12,332.18,340.84,330.52,338.24,330.96,334.37,324.19,332.08,356.71,349.26,349.19,342.56,373.21,376.74,364.38,359.95,345.17,354.88,362.64,362.75,354.18,357.89,L7
2002-12-26 21:48:59+00:00,346.91,341.62,340.61,347.81,349.42,348.63,347.66,344.03,345.21,346.12,342.82,337.55,334.07,330.48,333.43,334.71,335.63,340.45,340.71,339.21,336.97,335.78,334.05,329.69,326.65,324.61,325.31,328.07,322.52,317.33,317.22,318.97,321.48,319.97,314.82,306.75,312.65,331.98,332.96,323.37,327.94,331.76,340.89,331.23,338.21,331.32,334.28,324.58,332.81,356.12,349.08,349.49,342.72,373.01,376.49,363.92,359.32,345.12,354.64,362.17,362.13,353.80,358.11,L7
2003-01-11 21:49:02+00:00,346.91,341.62,340.61,349.60,351.81,351.10,349.00,345.51,346.27,346.81,342.71,337.19,334.48,330.74,333.39,334.76,336.25,341.03,341.31,339.63,336.97,335.78,334.05,329.69,326.65,324.61,325.31,328.07,322.52,317.33,317.22,318.97,321.48,319.97,314.82,306.75,312.65,331.98,332.96,323.37,327.94,331.47,340.28,331.45,338.12,331.26,334.74,324.65,332.85,355.59,349.09,349.49,342.72,373.01,376.49,363.92,359.32,345.12,354.64,362.17,362.13,353.80,358.11,L7
2003-01-20 21:42:57+00:00,346.91,341.62,340.61,349.60,351.81,351.10,349.00,345.51,346.27,346.81,342.71,337.19,334.48,330.74,333.39,334.76,336.25,339.16,339.96,339.55,336.19,334.13,333.56,330.39,326.90,323.79,324.46,327.11,321.82,317.02,317.22,318.89,322.09,319.35,314.00,305.92,312.08,331.67,332.98,323.34,328.00,331.23,339.46,331.39,338.18,331.48,334.73,324.59,332.73,354.90,350.19,350.24,344.24,372.94,376.67,363.34,359.46,344.65,353.79,362.17,362.13,353.80,358.11,L7
2003-01-27 21:49:09+00:00,348.04,343.49,342.63,350.28,351.87,351.28,348.99,346.08,347.38,348.02,343.62,338.17,335.17,331.49,333.30,333.80,335.91,339.10,339.42,339.04,336.19,333.67,332.37,328.89,325.45,322.49,323.45,326.68,320.63,316.31,317.19,319.34,322.51,319.19,313.89,305.66,311.90,331.50,332.65,323.57,328.03,331.28,339.62,331.30,338.13,330.76,334.36,324.11,331.81,354.54,349.91,350.18,344.29,372.75,376.50,362.71,358.43,343.50,353.33,361.64,361.71,353.56,357.06,L7
2003-03-09 21:43:12+00:00,353.55,350.59,348.68,355.18,358.01,358.97,356.88,352.42,351.27,351.18,347.70,343.62,339.12,334.90,335.89,335.03,337.14,341.92,342.38,342.62,340.05,336.69,333.67,328.80,325.10,322.71,323.20,326.08,321.08,319.33,322.21,323.31,325.92,321.24,316.85,310.09,315.70,335.54,334.95,328.06,331.06,333.54,339.26,331.10,337.90,329.99,333.72,322.89,330.34,350.19,348.35,348.24,344.53,369.85,374.39,358.92,352.58,340.42,350.17,358.41,358.55,350.00,352.36,L7
2003-03-16 21:49:22+00:00,352.52,350.63,348.87,354.32,357.66,358.58,356.26,351.99,350.88,350.75,347.26,343.24,338.58,335.16,335.94,335.04,336.66,340.78,342.64,343.28,341.11,336.05,331.35,327.09,324.08,321.36,322.88,326.37,321.32,318.47,321.17,324.09,326.49,323.15,319.08,312.52,317.29,336.74,335.61,329.62,333.35,335.07,339.40,331.76,338.37,331.15,334.69,322.47,331.29,349.45,347.46,348.85,345.67,371.33,374.89,360.49,354.89,341.73,351.33,359.39,358.66,351.23,353.13,L7
2003-05-03 21:49:25+00:00,353.63,352.87,353.46,356.85,359.05,360.28,358.21,352.54,353.13,352.85,349.90,346.03,341.07,338.61,337.48,334.88,338.85,341.20,342.24,343.72,342.48,337.01,330.03,325.06,323.61,324.59,325.99,328.57,323.60,320.99,324.64,326.34,327.68,325.59,322.67,318.23,319.91,339.07,338.07,331.91,335.11,335.55,338.46,332.53,339.02,331.37,334.33,323.90,332.94,350.63,348.44,350.28,346.15,372.35,373.99,360.91,355.71,342.63,351.07,359.47,358.13,352.03,354.68,L7
2003-05-12 21:43:12+00:00,353.63,352.87,353.46,356.85,359.05,360.28,358.21,352.54,353.13,352.85,349.90,346.03,341.07,338.61,336.91,334.40,337.79,339.24,340.26,341.36,340.27,336.45,329.66,325.22,322.33,323.30,324.70,326.48,321.35,319.54,322.96,324.57,326.27,324.13,321.53,316.17,319.11,338.24,337.81,331.31,334.22,333.98,337.86,331.06,337.00,329.57,332.10,323.61,333.47,350.11,348.20,349.81,346.43,370.99,366.68,354.25,355.71,342.63,344.54,359.47,358.13,352.03,354.68,L7
