,dates,usa_CA_0280-0000,usa_CA_0280-0001,usa_CA_0280-0002,usa_CA_0280-0003,usa_CA_0280-0004,usa_CA_0280-0005,usa_CA_0280-0006,usa_CA_0280-0007,usa_CA_0280-0008,usa_CA_0280-0009,usa_CA_0280-0010,usa_CA_0280-0011,usa_CA_0280-0012,usa_CA_0280-0013,usa_CA_0280-0014,usa_CA_0280-0015,usa_CA_0280-0016,usa_CA_0280-0017,usa_CA_0280-0018,usa_CA_0280-0019,usa_CA_0280-0020,usa_CA_0280-0021,usa_CA_0280-0022,usa_CA_0280-0023,usa_CA_0280-0024,usa_CA_0280-0025,usa_CA_0280-0026,usa_CA_0280-0027,usa_CA_0280-0028,usa_CA_0280-0029,usa_CA_0280-0030,usa_CA_0280-0031,usa_CA_0280-0032,usa_CA_0280-0033,usa_CA_0280-0034,usa_CA_0280-0035,usa_CA_0280-0036,usa_CA_0280-0037,usa_CA_0280-0038,usa_CA_0280-0039,usa_CA_0280-0040,usa_CA_0280-0041,usa_CA_0280-0042,usa_CA_0280-0043,usa_CA_0280-0044,usa_CA_0280-0045,usa_CA_0280-0046,usa_CA_0280-0047,usa_CA_0280-0048,usa_CA_0280-0049,usa_CA_0280-0050,usa_CA_0280-0051,usa_CA_0280-0052,usa_CA_0280-0053,usa_CA_0280-0054,usa_CA_0280-0055,usa_CA_0280-0056,usa_CA_0280-0057,usa_CA_0280-0058,usa_CA_0280-0059,usa_CA_0280-0060,usa_CA_0280-0061,usa_CA_0280-0062,usa_CA_0280-0063,usa_CA_0280-0064,usa_CA_0280-0065,usa_CA_0280-0066,usa_CA_0280-0067,usa_CA_0280-0068,usa_CA_0280-0069,usa_CA_0280-0070,usa_CA_0280-0071,usa_CA_0280-0072,usa_CA_0280-0073,usa_CA_0280-0074,usa_CA_0280-0075,usa_CA_0280-0076,usa_CA_0280-0077,usa_CA_0280-0078,usa_CA_0280-0079,usa_CA_0280-0080,usa_CA_0280-0081,usa_CA_0280-0082,usa_CA_0280-0083,usa_CA_0280-0084,usa_CA_0280-0085,usa_CA_0280-0086
0,1984-04-14 18:24:49+00:00,213.75795730032445,214.51370604829177,216.46267684851344,215.96373689111496,228.087410987549,226.06870993260236,225.3044910305742,238.51026057671234,227.0524412375916,230.15686926391209,217.254319876623,207.4058536187814,209.01544170267306,200.60139938114503,205.38958142843038,193.91069467180702,201.55100116850818,195.0582285010055,205.30659271598836,229.19121878683825,230.05562555223696,245.5666523743556,239.31033864064574,251.32692535411553,241.06247141222227,232.5883234597557,220.95114539412194,222.17914038712462,215.05675897458391,225.26746108821538,211.5325422131707,226.1903465381359,203.31137945923365,211.58732910759923,202.60988101326103,216.80434385437738,218.58443059415964,225.9566948309734,224.24715900975076,218.73209076122765,209.26498509312597,204.67931219160246,202.2293992355816,214.57093623407508,219.80887119592322,219.8792087469434,220.85585279482902,211.3655258297398,223.98616345854867,220.59179458975552,215.2821081034387,204.05033213908155,193.55878669341521,202.10524067350752,197.34382506522323,197.39494529997384,198.46131579344527,197.3229689975115,197.05210836612272,211.3845120900974,213.64091477026955,214.22813757529633,204.01143586978557,200.94070697966504,196.6455557007702,204.4835782201227,194.83010122802872,189.94907927844108,208.60772783025385,209.84904736023583,214.4941775021358,210.83199740963533,219.659361245205,222.99982247151934,221.19303367033524,206.56817282708954,212.35816870825482,229.68500950490338,230.31992289286774,243.6977147648143,224.15746356163044,234.9599003165731,234.15739166024284,227.5668826976059,244.93954189721757,277.540109623271,287.2916380988969
1,1984-08-04 18:27:04+00:00,226.3837780253344,233.21835120171482,220.8642769029177,217.82616808395298,231.9525589910795,229.86404180580158,237.0694637156897,253.19782078275423,249.04591565382734,237.61312305625194,212.63512617826294,202.77506700919085,205.59584562062585,206.7245224749289,209.66336298085784,207.0229998835851,200.14167594248684,194.3517269644786,215.41668392249696,229.82435642439498,236.15771659944244,261.51511480128397,251.78153168761594,260.20112420536367,250.32907033679948,238.52176362507413,231.5805721129245,232.13075436789308,234.79087972444185,227.9647268816801,222.99540192881832,223.261520679305,202.9908779376335,211.14998855483464,211.30909541273297,219.48860106823565,218.65749224651108,225.03954935690388,224.37791974304034,225.6026896436113,215.16636660528965,205.85872839074787,205.3820262130817,214.6951754098489,216.18458727963122,218.01263344681763,216.71692330111313,214.06192066363994,216.17560510187275,211.5635198720804,218.75328112925308,215.401224608715,204.9179009697097,202.42873440676996,194.59219171647447,198.77630186728288,196.92197215118696,189.62611764211647,199.82707541322247,202.58388105090273,201.868857390458,202.55696911318196,198.8643325347683,197.73689007215066,196.63550903226778,200.67074298603487,199.15041948849594,192.40862029517493,207.13079591403724,213.16855056745916,213.21261416863413,217.85022901427376,223.0991978350817,221.65698908870877,218.19458219242748,210.52749881903046,226.3019864779311,239.12157547309872,241.17957324676877,245.66296952343936,229.6638745196557,241.38508818483362,248.4685311948062,251.2321467762136,263.2781078290483,278.0653787560682,291.89382193183144
2,1984-09-21 18:27:45+00:00,220.40977550005084,228.06866274070524,225.87535634787966,217.61510648947294,230.45614001818916,234.1384953971076,242.19018428347346,259.93923564089664,251.00678675712496,232.8841175096656,211.62490498687646,201.00108016684177,206.07025677549083,199.19997107231336,202.73316249565715,198.98110642901088,201.24213064970704,193.74941966750896,215.19428538203152,230.35360414394538,235.35583300503328,245.23285955552709,249.51258105040398,260.7896807488151,248.66439461682742,239.4507898591282,236.01121482555308,237.5453737394214,238.7301836792239,231.11089004076027,220.58206569835016,227.32257791992117,211.4300926440198,218.37761403818968,216.4698279422296,223.6648606909526,223.85827411477575,229.94898095710798,222.10057545385408,218.00177177476522,211.15881967040673,201.0931945775033,207.44540279425175,212.7117073780772,218.0893013055498,220.82056288725346,222.55511604629737,217.54976536596035,222.0301054495487,217.07060311426736,219.55597026405704,216.26804566452677,208.4289450051874,202.44309744413817,195.63819884841465,201.0248681893717,205.35609284162746,195.3030889177912,202.0722613089314,208.40622226213213,213.29014232424447,207.38283391016327,202.5587476372927,199.670725679217,199.65910510707636,203.74554057713763,194.71529341876524,190.00369082349889,211.37970498227742,219.2893239902435,219.1120166618265,222.40517566074377,222.60555541070838,215.5157449051265,214.7718686638697,211.37825170359264,227.55549459965758,233.53767475515545,236.86588591672205,239.2751402994774,229.91353001365314,244.9269332330928,249.2610376602365,254.31093713497864,261.3183273869948,272.0262694653714,287.5597803763877
3,1984-10-23 18:27:40+00:00,232.68242687382175,232.06791802447245,222.8587570380496,223.03651103566418,233.77624676074524,229.93053989310397,243.87891931724292,255.39503142336312,245.02320033322388,231.32528645818905,215.93798841107318,211.7465818734327,216.42582309700845,210.26692227842457,211.709409283048,208.89825167473302,215.48459198604994,202.75917495375532,223.1753186231591,241.03014073173048,246.55684942840148,259.68089683638226,255.58644036606916,263.9350087643085,255.24263660494915,242.84250824623774,235.564701884408,243.24707236756365,240.70816792012164,235.68567435676408,228.31402822614862,241.22708420214457,219.94621246823795,225.09354728825676,223.52813006774028,230.07332684581337,233.7086932850422,241.75437438082832,237.50734769459706,228.90156279563303,223.5058930275068,215.88104965066125,213.73366417765595,220.20620569278498,226.8384155101228,229.09816880418444,230.9334092327904,226.68450508217234,237.43014600630866,234.28455333146744,230.59075865483842,222.12606725141274,216.7013326014619,221.5752828424892,210.9225476333809,209.73344108677816,208.50879217217718,206.0056944129984,212.8845042407821,217.01667426976965,216.34387811436198,219.3487747301767,212.99130476568038,211.05454817462075,214.3556851204442,213.46016949061692,213.2814162108851,209.48361545083944,227.89296354383805,228.7561006495117,230.86006773615074,229.53535733712337,236.79633314649956,232.29245933180894,236.70739172517756,224.00580878002557,236.42183292714623,240.0238580915884,242.5512730913586,254.2539298000524,239.74634334435592,243.17576330077787,250.97959483301383,252.26244904325605,265.08427017546813,284.50860364889064,303.24727118045837
4,1985-04-01 18:28:00+00:00,222.57648510595627,219.7946350177188,213.93269398579085,206.11422726219521,224.9845959743511,218.43323075857973,225.6529635574652,225.85083142054012,218.1845146137631,213.52574974760387,202.46322094794292,190.88941394914974,196.47199861052087,199.2543746577358,197.24008017330218,189.19378677971875,198.3959053363037,193.20528257208863,209.8642484019527,224.4652447047161,226.51403994342436,247.49779377943824,236.78628111374937,247.6618888271327,242.33470358942225,228.28777584143012,218.1770816612999,215.5265733458642,213.1600605571553,219.69584902323635,215.51978649951636,218.08346687185644,202.53701853545547,206.12258519874732,205.2686651841424,214.90259673883673,216.08218295293608,222.28067475107233,214.75943211941177,207.9131977590502,200.59403827367223,196.34253331997394,195.47963815356115,210.37397070369232,215.3064107598684,213.30840806047385,210.68254032152504,201.81993815340786,209.73534353082687,209.43132231059084,208.89976649260652,203.4751990422774,199.83844691949196,199.85294387496756,192.0506325357272,190.49218160426642,199.61993786171962,188.74879416330697,192.98358877999274,204.43355508317467,205.06516542761074,207.70801224123073,201.4916820285498,195.54720565707933,196.4714308662202,200.1454884947768,197.2683077330097,196.27280232875918,210.1028422836678,216.2832472399681,223.91304246465867,215.21957691967825,223.9450980968168,244.15252696658573,229.65626299259793,212.33796083407225,225.2824883632187,243.64854400353315,247.70941005678745,250.83354474267009,236.18508773914363,248.45130923557053,249.40125131144075,250.61776372891137,263.1708827601382,284.0421249389868,285.748798892018
5,1985-07-06 18:27:37+00:00,221.7962683011708,227.82235196912825,217.41936328513083,213.13470754218542,224.26944640262403,229.91670306246968,242.63565292336207,260.8411794073884,253.28106263064169,237.22501049615292,211.4094863686228,202.77509885631167,211.59791365388634,205.14710701197762,205.3028159498048,198.75006008428892,202.4153995660015,193.49935933768438,215.76570214944402,234.8237170504722,236.36456240551772,259.84244001647227,243.80951230489373,253.08369168989125,238.61403184293388,232.99555866104313,232.48396727149944,230.49878829076246,230.67740737878293,229.19139399173972,219.55693303306512,222.59486862614773,204.09836231350118,212.66998591805495,215.46536620482158,218.8227952284405,221.31275036358264,225.24473873392876,223.98272860916154,217.7865178732037,212.1541407140637,197.0807542734175,197.14385092064305,208.42685154022521,212.57017270256162,219.4431915774933,217.0435533365175,217.38614599758833,227.4149891642835,215.25643862997092,214.9011845948357,210.8426753670962,200.2093190376872,201.05729845333252,197.36817222671004,193.44995426471237,194.27710578314444,188.84744478069175,189.85578511376823,202.2273528394164,202.44421046060447,204.42430201217374,201.4674292990164,203.00847172592904,199.26030182642353,204.9404185493798,200.39491111797287,197.06983846069267,210.8746021422336,220.8912488902017,224.89997192857874,231.7108785594179,235.8168840637868,236.05659978207717,232.6671783028419,226.03746798803616,245.290849080784,251.49071944151203,250.85064327065913,249.95104340550805,233.86744089303946,255.11328541378091,256.3241224677918,263.0713516131245,270.37346184561983,292.93353837033175,295.53625881100487
6,1985-08-07 18:27:22+00:00,230.8878475416988,233.16296569723042,217.51237051776823,219.71322231855672,224.54118754630855,227.82695296849178,235.33943584762648,255.75254926192162,251.76648695039862,236.14405020361318,212.0655597122288,196.50957510982897,202.40291438483194,200.29929219640317,209.58677873542968,204.62697276639454,205.57167114251075,196.14503202938474,216.34475762377585,230.5999092105511,231.4858931548601,254.22648915263403,244.88577048760362,251.5745882154084,244.0261732045611,237.27404980165804,233.7722334548119,234.6174332818781,232.70984402143472,230.6784053799467,217.50543927094301,216.9360184591914,211.37251856687374,217.0726136337035,218.5370924505563,224.39709335346424,221.21749607747742,224.17905422192837,222.1256635778535,215.84495146771093,213.3503114776187,207.10786799529978,203.58954615132214,212.89396387822936,218.55181108555936,220.61057542523787,220.1429034252045,216.61462574313114,219.96525939775088,216.04861509745135,219.34465241294268,216.64322894717893,207.6033480936833,205.19246140248893,198.97169859177015,199.88951685314606,200.7393379359982,190.98553047257872,199.1032309036798,204.94980603245665,206.66619655494014,207.57128781400542,203.0151959869933,201.6304376806827,200.35382983496564,200.3713848769523,198.70959272643128,195.32265736137524,213.14785798580638,228.79863837770162,226.34569686746968,224.3982766910956,230.9754647637145,226.07219193725786,227.93206101834028,225.793742156843,244.7150845337063,246.97923098549222,248.24859180732435,246.99232741907227,233.64444552577473,252.84135681955536,254.49376811272234,253.450416297584,267.64146529957287,284.9837300657944,302.2167167368996
7,1985-11-11 18:26:13+00:00,228.3928004076939,221.2852446028863,216.9436437068794,215.51754989500807,217.27247648354293,219.48067749646654,226.650554898765,244.05815759224885,237.64729769346164,227.82412864220743,208.70979003683695,195.14841014717564,201.99937654487678,199.58215338243605,204.59709566238573,209.7606794293952,214.6544621206834,201.9764218011657,216.13361414850047,227.02206237321604,225.8005877980234,242.546254242728,245.09894029203934,256.78098564468746,245.7021527349609,228.67897271876504,228.15548109964456,227.41791590878844,229.15933473033505,231.07479988547283,219.0670971169285,232.7164082111148,208.0053120313103,222.43374923122553,218.98327779044777,225.66132129845911,227.39536373015045,229.98602782944363,226.38457977262516,223.49603309237193,215.704208697342,208.23112362968098,206.62287548528136,215.45055840264996,220.28837215153902,219.203395903717,224.66432284020559,217.20856221658252,227.5625522686004,226.3304012718297,224.47095165958982,221.82632013155168,206.87982429484362,216.3277748656518,212.66817125888758,203.07688649523507,206.7876900676771,199.0631135675487,201.7183755195327,209.92712944331382,210.05997065487927,214.66394306462652,207.61916471024276,209.95539068175367,209.21461032414143,218.49800663912072,206.8492352514014,204.707581161668,226.21496660738865,228.98615430082418,234.27741065868665,233.60526681746333,236.7681304622631,235.60042526815434,234.7270400407387,229.30344944998384,237.63020251764644,248.74623826347064,241.7857179628883,253.3708251973642,242.07543150934762,257.2112439972882,255.38167924384643,252.90820123903754,268.92609280855106,285.01958909121294,295.32062627321346
8,1986-03-19 18:23:38+00:00,226.1216033619089,217.5304710665652,207.1522102070376,197.86118896426322,218.21787876133712,220.8256477917804,221.74711392458238,238.60426312772165,230.59192097017646,221.0620283835141,202.684870140998,194.0118113561145,203.53813945631452,200.32048109398582,201.8575535496532,197.69962174119433,196.34701804868627,180.61801629833468,200.46852973577822,216.91611120403041,225.19106571233905,243.88117131261708,240.5894039324654,245.01199039865537,234.67108628060282,230.8507124501511,221.42275138259242,225.16518178637648,222.7342809041577,226.1463115588535,218.43278010548858,223.07511859489514,211.5077225439276,218.1971243943181,218.4727282815553,223.12021071787635,216.57379398418863,225.67367038295635,220.38528846917325,215.3160163643672,204.96439864080764,191.9745861437559,199.13681276838838,213.2943258243478,222.66361003662942,221.87199443529641,225.65646642365127,218.2804146831609,216.52999544457148,215.8644241361223,220.30871543515644,210.59879579239657,203.69936781872715,201.84384485012467,192.75466194974746,195.72384342302936,194.66265968664533,188.66059477373508,202.44292742872653,209.49528899910217,214.28147858934378,220.31249111055828,214.16181099804513,216.21217598075458,213.76868282358652,211.08551560481007,212.47589583889817,201.91794030804354,217.14258016109704,221.76941837313282,223.73241666191853,228.72441609112278,232.36806752310835,239.55229557569785,235.53556659306523,227.25469474135895,243.23746057146923,257.17985232109163,260.111307475079,261.1499880337362,245.2720420317979,271.00256092174044,274.039349485281,275.3322106236677,277.9843194249556,296.379009120767,288.920827712265
9,1986-04-20 18:22:56+00:00,211.84016587966153,212.47524973657067,201.75400979103046,207.16437393038674,223.2435584603765,215.9059638248651,222.9882675144412,228.62373995574848,221.34968383999174,216.10657496343876,201.67769374760013,188.8393739420985,201.102121629562,198.6436062125275,196.80027347158153,198.20380983238422,197.26001854518896,187.27361941697583,209.04985359915332,226.29927739969813,227.67532764528673,242.40697849570392,238.48060106921935,244.5655365502326,235.20291637361896,225.64344556954495,220.84609522551114,215.93132804886633,214.92711116965043,221.91606879779144,211.85761536213218,224.65215422282128,207.6898203055552,212.85035255909105,210.02769045550798,217.5019680073103,217.28604831118454,223.37572947600117,222.15530770907367,216.48000228576805,213.84824970164343,206.87108986216953,208.3611397913399,217.72966603910132,222.27664526899378,224.67579876566566,221.19836870454634,213.67552399927303,219.3256186436765,209.9590703113712,211.9130125986388,202.17331125969076,196.76382068561264,197.25383794844186,195.61408614579827,198.6494955732169,200.75265468980524,196.25549280487306,205.20624354899405,210.06965676494167,214.2858389331147,217.48343755831317,210.75563296786532,212.31709023468622,205.78616254178368,205.0600740255511,201.3907602362059,193.6519819742842,212.40289481748022,219.89499629499656,223.9354199791881,222.66159340655727,233.9276331148543,244.62369172755376,239.4679955529024,233.13910348476165,244.27105788896,252.14639921710938,256.08509917649036,262.3934396428743,250.8573398612275,268.1765263331326,265.24363678908713,266.463599214273,271.3911785544868,289.2174031440237,294.7189136779408
