,dates,mex0183-0000,mex0183-0001,mex0183-0002,mex0183-0003,mex0183-0004,mex0183-0005,mex0183-0006,mex0183-0007,mex0183-0008,mex0183-0009,mex0183-0010,mex0183-0011,mex0183-0012,mex0183-0013,mex0183-0014,mex0183-0015,mex0183-0016,mex0183-0017,mex0183-0018,mex0183-0019,mex0183-0020,mex0183-0021,mex0183-0022,mex0183-0023,mex0183-0024,mex0183-0025,mex0183-0026,mex0183-0027,mex0183-0028,mex0183-0029,mex0183-0030,mex0183-0031
0,1986-04-06 16:38:23+00:00,269.7864265863901,279.77727021432247,264.0260813109479,272.16282694699663,268.592925244064,267.0386893350704,265.6412753489141,266.20315083476237,275.4328538965026,273.14330987452956,276.43634284044754,265.49873567447,273.76035127082184,281.46403431895476,279.6270034569111,281.63796379633334,282.19081014685815,278.7392964938796,278.05480572154534,258.94166553884276,261.8237911838246,272.22369001636974,274.9042321263492,268.01253811876796,254.8920283514778,259.1598136193107,267.9587603166833,265.30351251854245,269.7148318484956,281.5313538592406,287.401665996059,279.91298192491513
1,1986-04-22 16:38:01+00:00,275.941878321078,279.3583310647476,276.27060939140193,272.52468478522894,268.4747655365152,273.10952113395325,270.0417712777987,278.19576145394615,276.8115625104154,282.3848114016532,276.85862591556577,262.55728964191985,279.095929241654,278.7838914893876,289.592407038805,281.28606920582837,290.6929801905551,281.06776733881765,278.06883202085135,265.40083020476106,265.4931734832409,279.0287563117556,269.7339232267234,258.4463257427758,260.70041400630254,267.6749153746784,266.6220431733202,267.444345617488,279.0136981013156,292.7839692647315,286.56734441276996,287.55195093884925
2,1987-09-16 16:39:15+00:00,,,198.1249274094335,204.94884115778945,199.6096349268013,,202.2465588891655,203.54292735826766,206.46679728525606,213.02968275224603,,210.07596817418224,217.0637296395295,222.4495919617933,223.27883264847637,214.78495662672807,219.87824163694097,218.1186499684332,219.77189281236807,213.5202871135694,212.89962682517873,213.99801027900517,216.50481270133943,214.60002884221058,221.03527156548958,219.4393099238834,216.75008037654575,214.77367093168067,213.39328748010743,,212.13929033644624,222.05646336793646
3,1990-01-27 16:34:27+00:00,242.9487342565408,234.5769378257588,233.90491157089795,237.9533633083914,230.71999488812702,241.45671773971367,223.25919897497087,227.21398489767935,240.62413433600042,244.62508568205968,245.6006920576612,241.82149449270662,222.16143059105153,236.6785281985739,249.2276228469992,250.80742911004782,240.2635333987715,233.20559027527918,217.49498630774528,230.93322217666633,237.39600635098876,243.55433706523385,244.88880826580376,239.3667203818702,239.92180967138435,254.82090729630588,252.75960344553508,238.0039343818902,233.82512728463928,256.4799000362072,247.53106406079272,244.06032810882047
4,1990-02-28 16:33:25+00:00,238.02563880536388,238.69557929097587,238.17290775335317,225.2192827827948,233.0826607519299,227.76124828065477,225.94020794040955,231.52341789692514,237.48279660249727,243.98487415930433,236.14900284100364,227.7376992464192,233.22171652291135,242.84249188858607,237.03507708154027,242.3240139120474,236.2550970753454,240.97194879459624,235.35696211516358,237.76708315950899,249.06895261504317,242.40494483020015,250.9360948132098,251.9965512949636,247.04998140073238,247.86156908607364,250.0043378200342,242.37539574687062,245.5374678591066,249.69386021903892,246.25771823861285,243.17487779763164
5,1990-03-16 16:33:16+00:00,266.2547684272876,261.2665486032663,263.17496325280166,259.6161847004548,254.76320991711646,261.5707992883147,256.5457958081608,254.78584629715743,258.01704063429224,256.2401826577003,240.84526085566753,254.4192460669856,250.03440234087648,256.54540107797266,265.82283921374733,272.3697146005546,257.9447846404447,260.64174947048815,273.33251356910205,274.13975595081234,263.641117971591,264.0609101410737,264.73556900637305,275.70050609356144,276.98269498384394,270.7415873859527,262.5541149789693,261.7198684379111,279.25255879955955,267.88258583453853,263.11739551096565,264.46855153764363
6,1990-04-01 16:32:25+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1990-05-03 16:32:29+00:00,279.763974718976,279.9401263510517,273.7566068163759,279.216728004089,277.1381086216544,277.70577118817226,267.68012653015006,271.4907083035673,270.16933817022453,266.8824935846887,269.5676396559255,265.4239101472198,261.254124635679,266.9217270112805,276.869776008142,281.8575992470461,281.8299477240201,286.7101783041995,278.46070535644935,269.54929357125064,268.54024235874977,274.9021392462197,277.09746621654506,278.8378411512416,277.3843083733959,280.3047893034452,282.60111054182556,287.78853609074355,281.12181346623413,287.28495152647105,282.9261362991916,281.5009288862032
8,1993-01-03 16:34:15+00:00,225.66116591194407,211.7969925431106,224.35669633396407,226.0491999606307,228.39854055337105,229.9457676710865,240.79980067277216,249.97934903522741,237.20113423258644,238.17040464257403,246.67343165082988,241.79906255915662,247.74565982191885,246.82022649807257,245.96952728336865,247.80217027040345,243.32112937612246,241.0030894207966,241.6068306612393,234.75004436770155,228.64966246423583,236.2401480543679,233.64992981358373,226.55446209779345,235.84052577313025,234.1320063441572,228.2162525753188,224.78991553688715,230.85077596348475,233.73222468300185,236.2743255660997,233.38608629248344
9,1993-01-19 16:34:27+00:00,240.27773132141772,232.090451429081,236.65466520967163,234.6370079330544,233.567879487041,242.98059520978842,250.81527892001594,257.51506029317255,260.12599317630315,259.29748628974414,247.6396489362519,253.44686430666803,260.9163896370958,264.3192254267481,258.46216547498284,249.83439553546077,254.04391007379422,241.11437497532717,248.3561343425762,241.1780928426092,241.11909293472993,248.9570427292126,251.84574483239146,237.33099621093862,239.35581443733363,242.85216964371153,240.014590099583,238.04588541564053,242.35735543485706,248.068142881824,248.44713485277947,248.15253193227355
10,1993-02-04 16:34:38+00:00,243.3062083864821,244.75232846481356,247.07140190989136,238.98445822313582,249.75402265610657,256.6917581431752,259.8951990567655,261.26895521058765,264.7980626851604,260.8651639847575,247.4688627386763,259.23906500379394,264.6938483249378,272.9316853690252,278.731882183531,268.97171292694355,266.21520953500124,260.9553869092976,269.3393199599045,256.8299785895627,246.07752241451638,264.5278623083221,261.64576862044066,250.68810615239985,251.8469909068254,260.1860850094684,249.3330267811222,241.98155166815033,260.6201772897575,259.08606144135314,266.914571872558,256.4164648022425
11,1993-02-20 16:34:20+00:00,250.45296742879162,245.43265362948287,245.88387855933394,247.71920653606307,243.36676492727864,248.7428893969033,251.751217302946,256.02136015674824,256.79831398898585,260.616688920441,253.28658152220362,256.2143647685945,259.0848449572478,250.78571814027833,248.52141028147048,250.12147366552912,249.79818759238287,244.02267397146883,245.82989921500732,241.67985261981553,243.8794206867224,248.29065090240758,239.5364960650174,249.8784345324894,248.16553588302457,246.28029115580492,246.26207130792835,247.42223782851008,252.55260443923888,251.6538673683008,251.0861804754909,254.62281735082286
12,1993-03-08 16:34:54+00:00,250.49029836068598,247.71617498655024,249.1868968369008,247.61606167063437,237.96863188197105,242.418899814082,263.08177800509236,256.8269071187192,256.82786693647813,261.80628875808617,258.3327582058187,259.1775933009124,255.23035294653388,244.18954230325446,258.9706104928864,247.23398440974535,250.73929097727478,241.71217690997562,239.49388407045717,240.08164663570892,240.88990341465657,241.71420423016033,243.938896437838,242.00854044896235,247.4202925188874,250.0703020515557,242.39269609764145,250.17610848859925,244.3577176941302,242.15101019519454,247.08861722718473,254.51011591890648
13,1993-04-09 16:34:38+00:00,265.13498617311,258.4668158736893,254.29108959697746,243.82492486150298,252.7401861315429,255.30144958282963,261.3523573313114,262.8637798969506,261.53461404602365,255.2760854120267,253.37461497302343,262.68838707731817,257.73611151581935,253.28175535636564,256.55617192708115,259.70337539025707,253.0495639802259,253.38882339760946,247.59078402693075,245.87258872933106,238.4128870530417,237.721163366236,247.98120319654055,246.8286297201518,245.97586109452402,247.86184034226733,249.8150579111691,244.14130817913733,241.58143000164864,239.32996713847385,249.2744719492486,249.79211711814875
14,1993-05-11 16:34:50+00:00,249.71574380743107,239.0623969204556,254.2264583840606,243.9162190769275,243.05324216194714,236.103937023978,246.11363672542828,240.61200243011115,238.34930533856863,244.87047239415926,234.9510035258894,232.550765737924,233.41710277007905,238.23869339789013,234.92578795248178,241.48748486018343,233.97779061986748,231.55224173618956,230.20257423253446,228.11639138328198,225.0306806223437,227.64980744043024,225.18666342294912,237.89534383441085,245.37848872705595,243.77969920457213,232.50344790218827,236.70739961881455,235.36518198075697,232.76622078865265,248.24874795644402,248.9035863541831
15,1993-05-27 16:35:17+00:00,255.47374415606305,250.4272182646457,257.07431371361406,249.52211941708512,251.20461760002325,245.930165770102,254.70575906336381,231.76616271162908,237.88840611361604,243.4139501711363,249.98571547386084,241.93161726515137,239.533699765523,238.5328510797708,237.53980885154317,229.60285889284808,241.2010403276532,232.25104246342335,239.07154869877553,237.73860893505366,222.43023942239293,218.48170075565864,221.11708925921826,233.9745724757979,241.28204408214282,247.61233278213285,243.02700447438113,237.3502700817436,238.7844502987617,245.34608882505418,249.62387493069943,256.14401107400687
16,1993-06-12 16:34:54+00:00,264.7394395285665,266.7745716540245,260.6548852916596,258.05788918939857,249.96654057722685,254.36397552567092,259.1052705029387,242.89347684338267,260.15754866401153,245.2526937495759,249.4199438526146,241.0537628842205,247.45062114106855,239.64260655566076,240.15268136467222,249.65679846649135,246.30610385247195,238.35749115582755,241.32003527722074,239.82538011894195,236.62094764968867,243.11901768673914,251.13708965834965,260.9796524692977,258.2289676119056,260.3327143120606,249.87462191967938,236.88502438034354,251.34776034212322,256.3059954511211,255.66328812323428,259.58937189597134
17,1993-07-14 16:34:46+00:00,193.3329109177224,209.29408178400044,203.4830015608645,201.66713030261934,204.5288916259286,206.62611171269253,208.08181319822484,206.89378846175094,216.024139568526,223.2221217056441,215.01262236269835,216.62900251414712,217.8098695089136,222.5612792274808,225.718013233974,218.17504667470934,222.63203115357015,221.06158075218278,217.97127346285143,212.6165849656631,218.26357934806137,215.77398472841261,217.5394713936261,217.58000585607633,223.76602451858375,222.63680527367762,214.19142758136186,214.09217725429062,218.0501577378999,210.83011906861046,214.6147098917836,211.7554967292613
18,1993-07-30 16:35:09+00:00,201.85262808551954,217.571309692491,215.67196084282747,203.17283175674174,215.43356552890785,217.80473023229732,222.26651372600313,214.30481571481377,217.4951634991745,222.2808295516249,221.80030840431058,220.59076994433758,219.53070159230535,230.8721521171508,227.13069177174768,219.72969637343056,223.23668725094467,228.3739658221787,217.0528005913728,213.88601801677603,217.31926083104432,214.26563334243747,211.76691479089027,222.7104285268724,219.9754747497319,228.36709376240108,229.38153667656292,222.55051932273796,230.51742774648648,218.2841937014755,223.39415718142675,224.2764323872209
19,1993-09-16 16:34:41+00:00,170.4825005917337,183.0013300606391,185.08466478702059,191.23052860363418,191.80279832335285,190.5900415230629,198.32157103250233,196.87528969805334,202.9347095119783,204.32014837106243,197.3439618869484,197.78798475900308,199.62370590090006,205.85408765991738,208.86132841930097,204.7697626261682,204.37132178311964,202.42357658900028,201.66467804614868,195.315023937333,197.71113218353943,197.320050584002,203.95289542927435,201.59049644728597,202.54674190364835,197.30945415048814,202.29099555928266,199.16853222619525,202.9680441090545,198.7168580606434,193.76600251376678,193.62255737677972
20,1993-10-02 16:34:38+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1993-11-19 16:34:40+00:00,201.3207381825812,208.70578200968544,195.25373529728674,192.79981192949535,191.8255336468449,219.62793629264877,207.40546142520685,209.92100523232347,218.24711552171215,227.33584123983766,207.04500355878506,223.02633471726756,228.41484824147446,232.25732851988187,235.70950322016327,214.94840959705866,214.2815372127133,220.8376160308915,209.9753138028535,202.90274403255583,215.6026262152094,216.634177449951,220.8192904298115,225.0705852278576,214.06387500608764,209.62227025096072,195.4975915309836,210.70150682256076,213.5172188844325,221.62561285399772,224.15145092654993,217.94676418018884
22,1993-12-05 16:34:14+00:00,194.60541640479866,207.81186076277507,211.13016998504816,203.82079546260653,193.5288951900954,201.29581906911568,204.82987613429444,214.63213179509214,209.5165884805992,224.4124326231953,216.13693133225703,213.99123774987447,209.7693134563562,226.1790023357579,228.5519446643441,216.1818370407381,220.00494521235683,211.51419029425992,202.95230819814674,212.5370604877468,206.77409012419633,208.84201710361106,213.1063069842255,220.24226752844217,208.9652381656265,215.3825377457072,211.19240117356387,206.82053574808057,204.0173401946567,208.73029423747366,219.43352781830487,219.57947135387946
23,1994-01-06 16:33:53+00:00,240.9962722400154,239.0219771997439,243.18300868658392,232.32645385327731,234.22702011802272,233.18160197502462,232.58039755778887,244.05250191138322,249.77498497913882,250.32597187841907,241.59893049307604,225.42692361157432,247.1295755475222,248.255894480816,239.9913966584009,251.17957100986953,243.532852996707,234.65966555998972,222.64154003983754,245.1610598479082,224.38216198091035,236.92365259300422,239.13612489949108,236.46390805733844,238.87769599253406,231.57890718195227,228.18909268876624,214.5990576755796,228.85825372361523,234.66001326325218,222.11183400779979,244.01782007449833
24,1994-01-22 16:34:02+00:00,244.91197796866325,252.59932446463358,245.46934021743834,242.36950899937085,244.53373021361273,247.90318964744336,247.15315941624215,247.97640567225963,249.77112491848425,244.95348098139064,249.6070319955083,238.82824950666355,248.96146576739315,255.37743440617348,256.8110455760561,250.99548658302527,255.53754880117617,242.91748503625473,223.04058151028076,242.26256067074945,227.07684943345456,244.59948114503808,240.62364677868405,245.25660226025394,240.19237223534466,238.33723569828697,236.08201192186476,213.4732014717154,238.0019509884525,244.04396209939517,230.85074185103122,248.8558632814782
25,1994-02-07 16:33:30+00:00,247.80909429940658,247.28721379128945,245.5387855816587,238.72968471068114,246.86844141263683,244.20681304015883,239.20843321010003,244.76141558950485,238.69987101687008,247.25736721006177,242.9199081780455,236.56974803551452,237.46847743664256,244.04160487883044,244.28607289166712,248.3379938598647,243.51462545425076,237.68717595653106,230.0386246842097,238.9436503410646,234.99933766202858,242.40594447596015,242.1786961503633,237.29644013480032,242.4067940691983,245.56682595302496,241.90516571564427,238.2804599434905,242.93772589134576,245.0229135453297,247.37289238103077,244.584632905297
26,1994-03-27 16:32:47+00:00,246.59465571242393,248.62331143656422,239.16889200359563,239.924977449501,237.02591281397758,242.60532450082925,254.02009209099322,254.29225622308283,238.4184615360684,251.68126020337561,236.21328924466744,240.02009799465532,238.9198428482413,237.60644516341273,243.85276472625455,235.83056025512374,239.91692186280977,236.91322458478086,228.2885312299248,230.17628250396456,236.26173275297765,232.02099331246092,231.69454865647165,233.29714055740507,230.47454125947817,242.74785352618696,226.82043530714174,228.93183077861116,231.6340816950968,234.94602564697917,240.72214664846769,248.34911263599517
27,1994-04-28 16:32:35+00:00,255.13906565924896,246.39627473538596,243.34614968774068,237.47636783590053,231.57736396091667,236.87206985404927,227.33630028810728,228.93169599628692,231.4928450172803,238.2993201785816,235.42770237948133,240.55256392747916,237.5435911844852,250.13805602137222,253.47192933539554,247.50643017997317,240.33178349994648,241.39667667831216,246.22239053206192,240.83543752955586,248.65656890710375,246.95443322553615,250.80944363160836,244.594633928225,246.88393440718173,238.9721805240162,234.46336972495274,233.83320609101062,243.3279666202899,250.76322562826854,250.90998264845513,252.99571911281467
