,dates,aus0243-0000,aus0243-0001,aus0243-0002,aus0243-0003,aus0243-0004,aus0243-0005,aus0243-0006,aus0243-0007,aus0243-0008,aus0243-0009,aus0243-0010,aus0243-0011,aus0243-0012,aus0243-0013,aus0243-0014
0,1987-05-22 23:08:08+00:00,205.39201296573523,215.8029977379193,218.69107222628529,214.40016579983683,212.88989081801472,212.55777384651606,213.09871741739335,216.27364321670223,208.98472940223343,213.81744409321223,215.77811609509607,216.14915792342293,213.20709297084903,256.99707763068653,286.182284865619
1,1987-09-18 23:17:14+00:00,197.62896792241918,207.60413446798086,206.506119354737,201.47585088732998,202.67160941207044,207.43569631907374,213.1964776876059,219.52211980552366,219.64938019639717,,,,,,
2,1987-09-27 23:11:15+00:00,,,215.8871796986363,215.29947371366447,211.34839059861642,211.29514826651936,219.28840327701067,232.72074593591614,235.55745938678697,241.18401035192176,249.94270923262692,262.1212224028761,263.77141969125074,314.4207159204124,292.0957126856944
3,1987-10-04 23:17:34+00:00,187.29730186380607,198.35306006660946,199.1435832896474,195.7050929647554,194.92192871910575,197.16080445521558,202.24039067995656,215.28867853139835,216.95087569098297,227.27989965111857,234.67864813058839,244.66293235413232,242.65768504211428,292.8656447876912,287.9588001009196
4,1987-10-13 23:11:33+00:00,194.97635247290415,210.04571688869456,210.37561116538126,208.30168025225686,206.8432696871016,211.80559047871162,213.32723191277876,224.2581000867869,223.68992182999347,231.6724076118953,243.761817882041,251.35819332447238,251.33623404916793,301.50127882227724,283.14486375883655
5,1987-11-14 23:12:11+00:00,195.60133638036808,203.95014176261452,199.1847682487316,200.99778896363912,199.26232723529648,194.41410198438717,196.12217335289932,206.21330532784262,203.95290539353437,214.41781920114346,223.58679817338202,240.18850729870738,243.11437882289957,295.7335452265389,281.21608341169804
6,1987-11-21 23:18:29+00:00,188.084130533178,194.1523850422522,198.45279701662892,195.04952467194084,191.48999281302173,191.65841953867886,188.52380464674937,202.87592535911435,204.49334231398518,211.1669133639609,218.26736881874135,221.65033464331054,229.14246162271152,277.1293981426527,280.6498845797953
7,1987-12-16 23:12:41+00:00,208.90447075354126,210.44956711572414,212.41336088087232,206.24386432726862,205.7020355931189,205.4499700413319,203.89414129503584,216.60791878179722,213.3870910259081,221.7202353842294,227.87166914055223,239.52752146922197,246.09597550173194,277.5829066425262,267.7628159253405
8,1988-01-08 23:19:14+00:00,204.80188566476116,215.6585566215608,215.84886489129576,210.37918304754626,210.27907561518418,210.3933029500267,209.793675265844,221.61780126574672,215.34795421885008,221.00225075904117,232.42012172694277,239.97790217966735,244.50090208971068,294.4411136384416,274.1668180038861
9,1988-01-17 23:13:14+00:00,187.43920768441683,197.21666651086963,199.05511876652955,192.4595382282458,195.83420633895756,196.4931561730469,193.77139289582828,205.1012097273862,204.38483663345454,204.1386462486538,212.89089234608832,223.28250672820835,225.28708476974506,274.8013598242741,266.0824149511054
10,1988-01-24 23:19:32+00:00,194.9625458436027,207.0533680930529,203.67510387027355,212.5526068795366,206.57622523960947,202.91131852920753,198.3951491312634,208.9302432428747,206.86915465858502,207.2472540288341,215.9133448631576,223.4797319033368,226.43645936167965,277.5066832397174,261.44685204336736
11,1988-04-13 23:20:23+00:00,193.4346322046235,206.3377886972804,197.09472462699728,193.56894925362843,199.71099005361145,190.6008206552065,185.8326644771642,199.74750435477034,199.781894530879,203.51727252967999,213.2556867523963,219.89942416675422,221.7826641805861,251.70759955429833,254.9855320873212
12,1988-04-22 23:14:16+00:00,211.4373467595814,220.9173899558462,198.56223868218078,205.07209811856328,203.8052122431568,198.3283703764407,,209.34420521901265,206.05544788901267,208.70585078044897,219.16845067767758,225.28571433931157,225.2539163479727,248.0041110317569,247.64853962049773
13,1988-06-25 23:14:44+00:00,199.45628841103087,215.9864784102894,212.43233757827423,208.1843486397168,206.28855629669997,194.02924397307788,,192.36323796452038,189.5114724767865,195.32928983049683,199.9348790403493,213.91672038047096,209.89890894172308,233.707839390113,259.42737090491096
14,1988-07-27 23:14:50+00:00,193.51528318629585,202.95598404864538,202.41723396198685,202.2260823471583,197.1277394884753,195.42570871638532,189.73235684227006,192.31191303752254,182.3196119219364,193.2017059584071,199.49350560985928,209.6749494392909,201.4783197597874,214.97787470543025,252.59263320180915
15,1988-08-12 23:14:49+00:00,189.88741681200108,203.92053875519633,198.7861761503417,202.5179260808542,196.03975364113447,193.4548792375617,193.19109212575233,198.84201607041692,193.87485518334557,201.1056458512232,207.9964155933994,210.35565489779998,207.71225791066067,231.25784808932676,265.79266571676203
16,1988-08-28 23:14:54+00:00,196.25694951582508,209.53327919681743,200.9898657609473,201.82493529354628,192.34938203247697,194.9742743849658,192.9272501064823,198.03980881506013,187.4992418224297,197.37125971086712,199.88195086925856,215.48784037683401,211.6739828014533,232.39585486661346,257.1906566855424
