dates,nzd0111-0000,nzd0111-0001,nzd0111-0002,nzd0111-0003,nzd0111-0004,nzd0111-0005
2004-05-04 21:45:52+00:00,185.88660415697652,178.39565400778054,171.83661757472652,179.46452467699183,174.72553626637244,175.53291540470045
2004-05-20 21:46:20+00:00,193.94302696168057,185.6298366379438,175.3759854435016,180.90635911058982,173.6897826133073,180.2460745322167
2004-06-05 21:46:48+00:00,205.1414824341275,198.81373284528323,184.04387537366972,193.83109788059042,184.31035869804396,187.8511454229577
2004-06-21 21:47:16+00:00,189.69544142084632,188.88218737915284,182.71395502660252,191.17249317422298,174.54326591769942,167.77657145228943
2004-07-06 22:00:48+00:00,,,,,,
2004-07-23 21:48:09+00:00,197.3063256794604,184.2304819332835,186.55220372613658,186.7710526472349,186.07007891707173,184.61300656595745
2004-07-30 21:54:28+00:00,192.0009830193523,180.10709823850402,179.4298621516249,185.2888984808796,184.0448982469465,181.92090575011943
2004-08-07 22:00:37+00:00,189.37947040700348,174.68558111323503,180.8720273572505,183.8552102031622,186.32599040695368,180.3203509760349
2004-08-08 21:48:26+00:00,,,,,,
2004-08-23 22:00:35+00:00,169.37189771715072,180.65377371742395,178.6573040562621,182.3757625175695,169.5696838792785,174.46788886896064
2004-09-09 21:49:19+00:00,189.25199817918903,177.76115562054403,174.9694523569343,177.77385137103204,177.4441217949692,174.90732286005098
2004-09-25 21:49:43+00:00,,166.5951951303014,178.420837150743,183.8981191538908,181.03030246230625,180.04213750443887
2004-10-10 22:00:20+00:00,,176.72238469832186,182.20261490573478,185.2785473928772,182.58557932442864,181.42882207395255
2004-10-11 21:50:03+00:00,171.5903557699497,167.20973340149473,177.08113633816905,174.0492994179168,174.10479419043273,173.295590436836
2004-10-18 21:56:23+00:00,205.56047638941527,200.51854349212022,,,,
2004-11-04 21:54:31+00:00,191.3731090292234,178.4421877716837,178.06671263062586,184.55351947939283,171.90687744201992,181.93988557854178
2004-11-11 22:00:45+00:00,187.1269054476618,170.6791741938081,172.88266516994238,171.80532578775242,170.8219889476378,174.67090252728946
2005-01-07 21:55:01+00:00,,,,,204.7902201546929,209.1425463006703
2005-01-14 22:01:13+00:00,,,166.13895742768085,172.6005645456137,,
2005-01-15 21:51:45+00:00,221.3868417616272,214.29558031985079,208.14097725532153,213.9579656849566,194.7707707760539,190.42092246148226
2005-02-07 21:58:15+00:00,182.99569164795372,175.43979577346894,175.68424037208618,176.4670948447814,173.09583345861816,184.15644618613305
2005-02-16 21:52:13+00:00,201.70448622065334,199.60625330725836,191.8452901093739,195.7151886932496,185.4943255209896,192.4056436725761
2005-02-23 21:58:31+00:00,199.79916501932456,191.07686584565096,189.16221418552422,191.73611619076016,183.32634401738886,191.1432493000424
2005-02-24 21:55:17+00:00,,,,201.7773428084744,171.81054918487828,182.5322941514338
2005-03-03 22:01:30+00:00,209.5857333601844,188.48355975064172,185.40271381654088,190.0981646953872,188.3222037535172,184.83659543313232
2005-03-11 21:58:44+00:00,204.38989188412313,192.94194125007812,190.40664358963704,190.933219603526,179.2780469583413,187.15754618621233
2005-03-12 21:55:20+00:00,,,,,,
2005-03-19 22:01:30+00:00,201.17744319118387,188.45795904395115,179.97873423805262,184.8314833864796,180.8170440071273,183.1697880671512
2005-03-20 21:52:38+00:00,213.15389384363903,189.5646908989985,189.74233073027926,185.17221012470625,194.5877582903819,190.71812039594863
2005-04-21 21:52:46+00:00,202.33464128689286,187.85233745034537,187.82089566962688,185.0116720327496,184.49751416698842,183.4024849264802
2005-06-15 21:59:22+00:00,181.36953551658732,177.9663914658425,167.67794647794548,167.60125997729088,163.1674945607395,164.79794294572608
2005-07-09 22:01:14+00:00,,152.3050158451274,146.31071968473074,,94.10017674666537,
2005-07-17 21:59:35+00:00,187.89742793986431,160.5467352047213,169.8444179034964,175.1166297108836,182.79747557211027,174.6619987126591
2005-09-19 21:59:56+00:00,187.25814374684222,180.15457632772234,174.05331971044995,179.51190728032117,173.33087082025543,169.88156083764048
2005-10-05 21:59:53+00:00,186.77809111885216,181.6187412514353,179.4186444437576,181.6000353328645,174.30766337130115,179.2538596877086
2005-10-06 21:54:37+00:00,,,,,171.11748213174607,175.04320566714125
2005-10-22 21:54:51+00:00,190.78985044476943,183.98704996221338,184.4832586087723,,,
2005-11-15 21:54:02+00:00,194.53756389787,185.47169688598544,184.5489666930558,187.36842441115405,184.28773516829054,188.46856248496294
2005-11-22 22:00:23+00:00,203.04386500502292,192.30902952683707,186.02631787738386,188.42710234730072,175.56656994964231,179.72834520899448
2005-11-30 22:01:24+00:00,203.40718403962296,180.21709691156346,181.24104064719995,183.76239181602543,178.97347555977132,182.74669206926546
2006-01-26 21:55:36+00:00,,,,,,231.41983959076103
2006-02-03 21:55:55+00:00,,,,195.98060680569472,184.51524292181315,186.10777570626786
2006-02-11 21:55:41+00:00,,,,,,
2006-02-18 22:01:53+00:00,189.56436490613922,184.75654388400176,182.01131851298788,181.86630933685586,171.75230357484023,178.39435521696652
2006-04-08 21:57:12+00:00,190.3678553401046,180.80258095841876,176.33569298357105,179.64508717838385,179.754760464302,185.4298764411845
2006-05-17 22:03:57+00:00,200.4263494171897,192.92637077559456,192.6073141622345,198.32653609520472,189.81135167706873,195.8870536124468
2006-05-26 21:57:54+00:00,,,,,,
2006-06-02 22:04:12+00:00,183.17621234707056,178.88293129701847,175.79748166427436,182.4064093541974,171.72716902256425,175.2743414226276
2006-06-26 22:01:44+00:00,,,,,,
2006-07-04 22:04:41+00:00,,176.36464792771176,171.80473112036955,175.1035247708593,175.49360330589508,180.58169985803616
2006-07-28 22:01:30+00:00,,,,,,
2006-08-13 22:01:29+00:00,,,254.25940482298842,210.41620104675908,175.51210502708693,157.61845178690774
2006-08-21 22:05:19+00:00,,177.83437741426786,189.81771638662048,185.11950847099305,184.60982105938768,194.33599432834643
2006-09-14 22:01:21+00:00,201.7160268989573,194.75675389397003,186.1430813397945,190.296091136924,188.76176397587304,182.97229109372336
2006-10-01 21:59:38+00:00,,,,,,
2006-10-09 21:55:00+00:00,,,,,,
2006-10-16 22:01:19+00:00,169.95127458431617,160.71002481855461,159.87876486596872,166.04554453705023,156.97004382956843,164.20581196777871
2006-11-26 21:55:41+00:00,218.13063729995147,211.05460341450177,204.57551948388928,205.60611684766565,201.16051720220187,202.18099865864835
2006-12-11 22:06:52+00:00,184.60324007061007,191.34579680012496,187.30677121924015,188.81811846226793,185.2911290929211,209.24212098857265
2007-01-04 22:02:01+00:00,203.5126109948138,197.32387229434752,194.36925030335638,203.9641651419528,187.41889099497598,190.98297749578742
2007-03-02 21:56:07+00:00,,,,178.394492165998,169.63434194632387,178.05396945868023
2007-03-18 21:56:09+00:00,180.5762611549557,,,,,
2007-04-10 22:02:20+00:00,182.1657666953805,181.27846130153597,180.5031971275271,189.86801877761232,187.10909498822224,180.45524161078063
2007-05-05 21:56:03+00:00,202.6026539780984,193.11211759572095,193.93788221219452,196.3249458007031,187.3372839580148,191.4284760506935
2007-05-12 22:02:11+00:00,195.92294736287337,181.91794039036208,184.87408559865204,185.29143493425696,182.78949760286307,185.03778045690737
2007-05-21 21:55:57+00:00,,,,,,
2007-05-28 22:02:04+00:00,,,,,,
2007-06-22 21:55:53+00:00,,,112.11927813115332,,,
2007-09-10 21:55:27+00:00,,,,,,
2007-09-17 22:01:36+00:00,196.07948126993364,184.90285599713198,186.08592771604685,183.6675824450232,176.12205926504987,184.52873198930425
2007-09-26 21:55:23+00:00,,,,,172.73972614081114,175.60082710479304
2007-10-12 21:55:23+00:00,189.1101124233937,181.5842771823571,174.24647509459282,180.65719234166107,176.38025615999663,183.43903223168115
2007-10-28 21:55:34+00:00,190.01924050623836,189.42633366459086,179.51049464715695,191.23060296638684,181.4297550189587,184.10892238514228
2007-11-20 22:01:58+00:00,198.01815868627128,176.07245825971845,173.3635985709096,176.65601159107345,174.9701597616668,174.8397810975022
2007-12-31 21:55:59+00:00,,,,,,
2008-01-16 21:55:59+00:00,184.8000736371672,176.86175014082565,178.05526346488537,180.96021765422097,174.4316941768682,178.98638962814627
2008-01-23 22:02:09+00:00,176.21740907381206,178.6331201377075,172.42651596663816,178.01008631849794,170.112747729477,172.77667665003761
2008-02-24 22:02:02+00:00,179.0970250117319,181.34702875339417,172.29135291187657,180.6673310947139,164.91616710797172,111.09168906190035
2008-04-21 21:55:44+00:00,,,,,,
2008-05-07 21:55:40+00:00,,,,,,
2008-05-14 22:01:48+00:00,189.6339308032463,190.75839374803803,182.17415491492665,182.5693200550409,177.0624033852652,178.01183159900228
2008-06-08 21:55:26+00:00,202.51297298683576,196.68306159153678,193.31132116591627,201.62437541350243,182.64151729658875,192.12686755830174
2008-06-24 21:55:16+00:00,,,,,,
2008-08-18 22:00:56+00:00,194.73511858373723,185.68640364563242,187.771274270899,185.4086039662159,173.9522751869896,177.4575115008693
2008-08-27 21:54:42+00:00,,,,,,
2008-09-03 22:00:49+00:00,171.4954853344785,173.8787801537928,171.95422822247588,182.9358475123419,177.58366251438846,176.9140995228968
2008-09-12 21:54:33+00:00,,,,,,
2008-10-21 22:00:36+00:00,195.93300900422366,173.01608411882958,174.1263167868112,186.4320024962988,185.54944375674896,186.18624539657708
2008-11-15 21:54:47+00:00,191.79761405548862,191.0381731196751,179.39352232924875,191.68912131687847,186.0510440387996,183.73044575747477
2008-12-17 21:55:09+00:00,,,,181.99102767377468,172.26364872260413,181.3911292341149
2009-02-02 21:57:22+00:00,195.49390582189986,189.90751069826374,176.81652415607238,189.5844637127192,168.53422246815785,174.08220745477368
2009-03-07 21:55:43+00:00,,,,,,
2009-03-23 21:55:51+00:00,200.37913182655006,172.86328467488636,172.5891077591384,178.77251066154523,168.0689202280511,173.06624656857386
2009-06-02 22:02:15+00:00,,,,,,
2009-06-18 22:02:13+00:00,,,,,196.34998944196778,190.59834086484312
2009-07-04 22:02:11+00:00,184.16605520371328,164.07690130206097,171.7719748645997,173.1657737892953,173.47975500842864,172.2947388304433
2009-07-13 21:55:57+00:00,,,,,,185.65639971212084
2009-07-20 22:02:06+00:00,198.41914162577092,179.09965927956904,169.72789290360325,177.70041594808183,175.83144258445924,174.2424741083846
2009-07-29 21:55:52+00:00,205.80627077208362,171.65897577353908,177.4052692409968,181.7544819593868,179.24411481305094,176.99460044191918
2009-08-05 22:02:01+00:00,,,,,,
2009-08-21 22:01:59+00:00,196.03778066785839,181.25571835113232,176.432325521549,186.40198401204634,173.2500221730746,180.37269749667115
2009-09-06 22:01:59+00:00,,148.22820268851058,148.29821988592974,,,
2009-10-17 21:55:49+00:00,,,,,,
2009-11-25 22:02:33+00:00,194.36201795618848,169.77712622398616,176.46932750154158,179.09771481348585,180.1823894783298,180.41294859991294
2010-01-05 21:57:00+00:00,211.3304572116472,193.7996845923885,196.2085346130641,196.71328549710034,183.26059762317266,188.70311281602469
2010-01-12 22:03:17+00:00,172.6004630803572,159.6272390031966,160.9345345241628,171.56837130828757,,
2010-01-20 22:02:37+00:00,198.4105999568084,181.61452386949412,171.99951107020064,181.52961724158266,168.75544382048358,176.96625831626326
2010-01-28 22:03:31+00:00,,,,,,
2010-01-29 21:56:29+00:00,198.6401329721164,180.62528024329043,176.88488133350418,183.5367116105685,171.83736981750704,173.23070562043685
2010-02-05 22:02:41+00:00,195.25786921556576,181.3965830364219,182.63361046534146,188.2996721949445,171.21104548976612,176.66754237734065
2010-02-21 22:02:44+00:00,195.28633194860848,184.77711645560797,185.50060428415446,189.19679315187045,183.00689644826946,183.7724820946712
2010-03-10 21:57:44+00:00,199.23863443137418,187.05296881390964,,181.09048069271424,178.48952093302552,178.7328494410356
2010-03-17 22:03:57+00:00,192.83483540741895,180.12227753762005,176.46739560820208,180.38884040376075,173.96360430749075,175.86317519381166
2010-04-11 21:57:51+00:00,199.2905763716268,171.89684584305664,173.54141659171728,172.6077825695048,170.7276067599516,171.27491104845623
2010-05-04 22:03:59+00:00,,199.56242183342033,,,187.23940134498608,187.36058352040664
2010-05-13 21:57:45+00:00,,,,,,164.75028066235342
2010-06-21 22:03:58+00:00,,,,,,
2010-06-30 21:57:49+00:00,,,,200.67264782086795,182.6943468684013,191.6291048679853
2010-07-23 22:04:02+00:00,,177.65008669519037,173.96028733914824,178.36949005943427,180.38026892073927,175.7425113990404
2010-08-08 22:04:01+00:00,,,,,,
2010-10-04 21:57:53+00:00,,163.41698363098462,164.04225462047793,178.19070111858989,172.1272813227983,175.68546250192105
2010-10-20 21:58:04+00:00,,178.70759530861977,172.64097762527186,178.3292298081632,177.2742985545365,177.79736806988538
2010-10-27 22:04:18+00:00,200.2262309959353,185.45341809968693,174.91726175719742,192.4075281004749,177.88859043537278,184.70599384575456
2010-12-31 21:55:32+00:00,,,,,,
2011-01-07 22:01:44+00:00,201.21779454980552,186.82838981425454,178.0254166743073,186.20534258249054,174.59767739818733,174.79078112900737
2011-02-01 21:55:35+00:00,184.9613144227886,174.27633664348912,178.5465149237016,182.01544950175327,,
2011-03-12 22:01:43+00:00,204.97696748904667,188.5498550203421,182.5772786563629,183.9829767039081,173.3797887996719,173.4641972492447
2011-03-13 21:59:11+00:00,,,,,,
2011-04-13 22:01:34+00:00,186.8085351611313,169.24047912296697,169.72245976766453,170.96622368605364,166.3303871610232,171.77942518412598
2011-04-14 21:59:14+00:00,,,,,,
2011-05-07 22:05:25+00:00,186.11966594720403,172.32413344215462,168.53435788062416,172.85074533310626,169.58553403968406,171.8072274456596
2011-05-23 22:05:23+00:00,203.18025159312668,182.35329755260173,184.79455523555032,184.18017897882618,175.21430909438243,183.71075922921602
2011-06-24 22:05:21+00:00,,189.50450294642835,,183.9657512233792,182.9197351846735,172.28125906611643
2011-07-10 22:05:20+00:00,,173.11531044825907,173.16093587229804,178.4215596820915,172.22947738857448,178.97541995994203
2011-07-26 22:05:18+00:00,,,,,199.05129835800287,196.227684997038
2011-08-11 22:05:13+00:00,,174.46594777586336,,176.6992061613237,172.83658531371822,172.54838968301308
2011-08-27 22:05:11+00:00,,,,,,
2011-09-05 21:58:58+00:00,,,,,,
2011-09-12 22:05:05+00:00,195.8383243830378,174.80970971207026,173.647882657483,170.0038220435879,168.28709947149596,165.42371325795835
2011-11-15 22:05:23+00:00,,,,,,
2012-02-28 21:59:45+00:00,,,,,,
2012-03-15 21:59:45+00:00,,,,,,
2012-04-07 22:05:52+00:00,184.42228108064091,173.90197569177082,167.85293817494664,173.73653009108904,169.77587809787855,172.19560706826593
2012-04-23 22:06:04+00:00,197.12604768704745,181.583803988348,173.3446651493782,180.6684957856587,172.42735811616217,173.53981685340165
2012-05-02 22:00:07+00:00,,141.72260599939926,189.13282167501723,,139.31839874327287,161.96191001070062
2012-05-18 22:00:20+00:00,183.6400719122772,171.20063221378157,179.56871642081214,166.10941190420883,167.97438443635605,167.20509869333029
2012-06-19 22:00:05+00:00,187.36872851786393,171.69410297646763,171.42149748560774,172.70364653068526,166.98545623158623,176.37172268447387
2012-06-26 22:06:18+00:00,199.055606061558,186.263924920164,187.27329017573902,195.05678505875736,190.3796903045221,186.3806856656852
2012-07-05 22:00:17+00:00,,,,,,
2012-07-12 22:06:34+00:00,,,,,71.57944326541006,
2012-08-22 22:00:50+00:00,204.10859431748707,199.4979273696291,195.56821841545556,200.49689767608342,180.20486375092096,191.07478754255487
2012-09-30 22:07:25+00:00,183.85624185036843,171.99474623130828,169.40691816754645,169.73190324722586,163.87411191634445,164.51716165248362
2012-10-09 22:01:16+00:00,,,,,,
2012-10-25 22:01:27+00:00,,165.0168602981335,168.26551301911854,172.8249065266224,170.19639867449564,174.3380588803845
2012-11-17 22:07:47+00:00,203.8809974993228,188.68089188585435,177.1621129219709,186.34974772168175,,
2012-12-12 22:01:41+00:00,,,,,,
2012-12-28 22:01:47+00:00,196.30285655694718,179.86861197660804,187.14165567892528,186.56052118426044,173.40814154447986,183.24378710017652
2013-01-04 22:07:58+00:00,,,,195.67707494457696,,185.30803765397465
2013-01-13 22:01:46+00:00,,,,,,
2013-02-05 22:08:01+00:00,197.4657086347049,178.05268504709477,176.66088412389215,182.02318258895585,178.88455801312048,176.3887756685554
2013-02-14 22:01:50+00:00,,,,,,
2013-02-21 22:07:58+00:00,204.9013196645563,187.8191777464603,185.4118715290037,184.72846146633523,178.69754144029235,181.64208470383065
2013-03-09 22:07:57+00:00,181.7914019555942,165.94714512226022,169.6749769046385,155.95480920098316,160.1882559895086,
2013-03-18 22:01:44+00:00,,,,,,
2013-04-10 22:07:50+00:00,201.84462304355793,188.0423202221166,185.23735262550974,187.04954963879325,170.87630203266193,179.33390422507117
2013-04-11 22:07:51+00:00,206.2549895654013,189.6415625349637,191.09141190318618,186.12394886344293,173.8387222144162,180.4434703958048
2013-05-12 22:07:41+00:00,199.80559792079393,194.6675687390608,194.9750887051669,198.40330510381168,181.13061412614306,213.05204440572655
2013-05-20 22:13:50+00:00,,181.32728800418866,178.26876034004061,183.83619386214977,178.2291053440568,183.54216054199597
2013-05-28 22:07:35+00:00,204.04065982364992,190.18561284648734,157.18194284201016,192.06431945947332,165.39181778576565,172.0042726043593
2013-05-29 22:07:41+00:00,203.8053245792061,193.50647193018347,183.85871903408972,199.144722958496,179.57486022416893,190.67746330420744
2013-06-05 22:13:51+00:00,,169.39935175867413,176.34172822111012,179.3320819141504,175.980151636225,177.56369219376677
2013-06-21 22:13:43+00:00,,173.1836555760431,186.12915313752336,192.5018473271487,193.80514460767773,192.5109226965418
2013-06-22 22:01:14+00:00,,,,,,
2013-07-07 22:13:48+00:00,203.4297495164733,184.6089192645923,183.1473655113208,185.23126457860337,181.09803896543184,180.5612328437529
2013-07-15 22:07:11+00:00,186.48849468068627,179.1248866537765,183.36060723671804,177.8792660583711,174.66464870996427,187.2126950182207
2013-09-01 22:07:18+00:00,,171.94881694676127,173.3148848173849,175.9603995300288,175.2817921696001,177.6069914751721
2013-09-17 22:07:29+00:00,180.84054620770988,177.08550680007647,173.68576157844672,177.74734294955545,173.8720757558919,177.3722492285686
2013-09-25 22:13:41+00:00,194.81971105833472,179.2534635778414,175.59835618482134,180.2327536105823,173.16758944722633,174.1837875671796
2013-09-26 22:01:23+00:00,,,,153.31737515594872,90.83157854805609,
2013-10-19 22:07:51+00:00,,,,,,
2013-10-27 22:13:31+00:00,206.99222692079286,186.66266645780854,184.45788886467426,187.69920968729625,185.6809237122595,182.30704669568482
2013-12-14 22:13:21+00:00,,183.62594628258688,179.6342739222036,180.16344431877425,175.00222543454348,176.37375800657395
2013-12-15 22:01:57+00:00,183.6938244140399,176.55096762864417,176.22378946963556,179.75834787218025,168.10484271254393,175.72571534525528
2014-01-23 22:08:33+00:00,196.70959815685958,187.56201183752867,,,,
2014-02-01 22:02:30+00:00,,,,,,
2014-02-16 22:12:38+00:00,199.0594661191516,185.527435502791,176.43014992136938,184.17174346272657,173.60670906467323,179.96683466053352
2014-03-05 22:02:25+00:00,212.5924660727801,196.6362774022826,200.23645278842343,195.0201704416437,182.7828258856179,187.50577935432548
2014-03-12 22:08:38+00:00,,,,,,
2014-03-20 22:12:13+00:00,192.15394560849387,184.09772419915166,176.91674500928755,181.402949673593,177.4241199334251,176.3547539929056
2014-03-21 22:02:32+00:00,,,,,,
2014-03-28 22:08:46+00:00,200.1395214447401,,,186.7767283841704,,182.6635218324328
2014-04-05 22:11:58+00:00,194.22448600509318,184.20501694038384,185.37611265794047,189.80280624073131,172.1841544304735,183.8003657824781
2014-04-29 22:09:01+00:00,,,,,,
2014-05-08 22:02:53+00:00,,,,,,175.11760703288576
2014-05-15 22:09:08+00:00,200.56859220807758,190.5997196071592,189.39604206006928,195.5759655815319,180.3668132733335,184.69766201895763
2014-05-16 22:05:09+00:00,,,,,,
2014-05-23 22:11:18+00:00,,174.93769930857857,167.35180037947413,168.8929970576264,161.98354602868903,166.52478836294748
2014-05-31 22:09:12+00:00,203.20423136733618,192.07366941773168,195.2532478093253,198.72355846437856,178.60645551552793,192.39091630423013
2014-06-16 22:09:12+00:00,187.1853470395916,182.6551595197146,175.2089130383839,186.93948636614027,182.26679754294466,177.85697764573405
2014-07-02 22:09:19+00:00,204.18865492292593,186.46001183689975,182.30988057289161,183.75714631212378,175.57011798063348,175.76496924858233
2014-07-10 22:11:40+00:00,,,,,,
2014-07-26 22:11:43+00:00,193.5850569699268,176.9985466247699,177.35921587852977,183.2843504522004,170.28424938596464,177.5449380215299
2014-07-27 22:03:14+00:00,,,,,,181.08751981683864
2014-08-03 22:09:27+00:00,197.33078044185413,182.74097647044303,176.04192471639715,181.73290009920368,169.50010072337545,177.1181405069732
2014-08-12 22:03:17+00:00,,,,,,
2014-08-19 22:09:27+00:00,181.090817129344,167.57857879107192,165.11281669617009,170.0476946587776,158.08832481983367,155.75173724272904
2014-09-12 22:11:57+00:00,181.43280465680655,180.76903009195962,170.83006145518448,179.32805067617957,175.35345382984718,166.95059819171303
2014-09-29 22:03:28+00:00,197.16287041104056,176.42943528058683,,,,
2014-10-15 22:03:37+00:00,,,,,154.8585184572736,165.54647374323525
2014-10-30 22:11:58+00:00,197.17480861042472,186.7426836230358,181.48918816278038,193.7676484193061,178.58632255015053,182.4318813796876
2015-01-19 22:04:10+00:00,,,,,,
2015-02-27 22:10:40+00:00,168.07041401329633,155.36926748314679,159.1065927746044,150.88807619532503,151.2710723502347,
2015-04-24 22:11:08+00:00,196.69925753514232,183.80054382474856,181.731732892104,188.48790946765624,171.15525213234136,180.40957341888918
2015-04-25 22:04:54+00:00,,,,,,
2015-05-10 22:10:52+00:00,193.42472617901927,184.55410863643962,184.69733856869468,185.6553628529077,175.59723767492437,180.14550837710988
2015-05-18 22:11:16+00:00,184.584612741978,175.05652253528834,,,,
