dates,nzd0337-0000,nzd0337-0001,nzd0337-0002,nzd0337-0003,nzd0337-0004,nzd0337-0005,nzd0337-0006,satname
1999-08-17 22:12:02+00:00,385.16,,,,,,108.37,L7
1999-08-26 22:06:20+00:00,387.16,,,,,,147.13,L7
1999-10-13 22:06:00+00:00,345.09,326.21,321.47,311.54,325.81,329.28,,L7
1999-11-21 22:12:00+00:00,382.65,361.07,340.16,331.89,342.71,340.37,,L7
2000-01-17 22:06:11+00:00,363.26,331.70,327.91,339.47,337.26,,,L7
2000-02-18 22:06:05+00:00,372.34,352.44,338.15,338.35,349.41,343.91,,L7
2000-03-21 22:06:01+00:00,383.36,337.73,320.00,315.12,317.32,307.11,140.90,L7
2000-04-13 22:11:30+00:00,399.13,366.84,,,,,115.81,L7
2000-05-24 22:05:22+00:00,,,,,,,83.50,L7
2000-06-25 22:05:07+00:00,,,,,,,73.89,L7
2000-07-11 22:04:53+00:00,,,,,,,96.00,L7
2000-08-12 22:04:29+00:00,,,,,,,138.18,L7
2000-08-19 22:10:13+00:00,389.93,,,,,,123.25,L7
2000-09-13 22:04:02+00:00,364.40,342.30,327.67,316.16,309.21,,157.20,L7
2000-11-07 22:09:29+00:00,365.35,346.44,334.96,338.92,337.68,334.49,354.86,L7
2000-11-23 22:09:30+00:00,384.94,338.01,330.05,336.67,343.71,340.19,360.17,L7
2000-12-18 22:03:49+00:00,393.69,353.69,349.54,354.73,353.87,352.53,376.11,L7
2001-01-10 22:09:39+00:00,371.12,357.03,336.08,338.32,348.35,344.91,365.36,L7
2001-01-19 22:03:55+00:00,386.81,347.98,347.02,344.65,341.74,349.82,371.31,L7
2001-01-26 22:09:42+00:00,359.30,345.19,324.56,325.64,327.54,335.87,345.05,L7
2001-02-20 22:03:48+00:00,401.15,352.30,341.19,348.88,350.22,357.76,371.91,L7
2001-03-15 22:09:27+00:00,394.66,365.20,354.53,354.41,360.03,352.40,383.71,L7
2001-03-31 22:09:19+00:00,403.11,361.95,356.53,363.69,356.73,,108.39,L7
2001-05-02 22:09:15+00:00,385.97,327.13,326.73,,329.28,,,L7
2001-05-11 22:03:21+00:00,,,,,,,96.25,L7
2001-05-27 22:03:12+00:00,,,,,,,82.81,L7
2001-07-05 22:08:33+00:00,,,,,,,106.53,L7
2001-07-14 22:02:45+00:00,,,,,,,81.33,L7
2001-08-15 22:02:14+00:00,379.07,357.89,,,375.42,,,L7
2001-08-31 22:02:05+00:00,385.39,,,,,,141.33,L7
2001-09-23 22:07:39+00:00,387.97,349.56,351.39,348.09,343.96,343.74,381.25,L7
2001-10-02 22:01:16+00:00,394.52,350.02,340.41,341.78,348.37,342.85,346.46,L7
2001-11-03 22:01:22+00:00,365.33,349.34,331.98,321.00,314.86,320.50,327.68,L7
2001-12-21 22:01:41+00:00,383.20,341.26,337.98,341.35,332.23,350.98,364.44,L7
2002-01-29 22:07:57+00:00,398.98,366.87,357.99,351.85,349.21,359.42,375.68,L7
2002-02-07 22:02:17+00:00,419.76,391.18,370.40,,351.24,367.09,364.67,L7
2002-04-03 22:07:57+00:00,424.65,374.79,356.03,376.37,356.21,332.59,111.84,L7
2002-05-14 22:02:07+00:00,,,,,,,101.95,L7
2002-05-30 22:01:37+00:00,,,,,,,86.59,L7
2002-07-17 22:01:44+00:00,,,,,,,74.44,L7
2002-08-02 22:01:37+00:00,,,,,,,85.97,L7
2002-08-18 22:01:09+00:00,353.64,,,,,,,L7
2002-10-05 22:01:07+00:00,384.68,353.30,319.05,307.50,309.56,334.48,230.75,L7
2002-11-13 22:07:06+00:00,346.64,344.86,339.21,335.78,328.23,338.62,355.83,L7
2002-11-29 22:07:25+00:00,347.26,323.29,337.47,332.48,328.47,344.28,363.94,L7
2003-01-25 22:01:54+00:00,385.66,352.48,347.92,349.14,347.77,344.12,384.71,L7
2003-02-26 22:02:04+00:00,367.51,348.42,338.35,338.56,337.52,343.57,359.36,L7
2003-03-05 22:07:55+00:00,383.52,372.40,358.76,350.66,346.88,346.22,345.38,L7
2003-03-21 22:07:51+00:00,388.63,367.37,355.49,357.19,355.05,349.65,,L7
2003-04-06 22:07:56+00:00,371.43,,,338.09,325.65,,,L7
2003-04-15 22:01:45+00:00,405.83,352.21,336.09,340.69,338.56,341.46,361.58,L7
2003-09-30 21:50:42+00:00,,,,,386.15,,,L5
2003-10-16 21:51:19+00:00,383.36,357.31,351.16,352.12,350.01,351.45,385.48,L5
2003-12-03 21:51:55+00:00,353.49,336.37,328.12,329.64,,,,L5
2004-01-04 21:52:10+00:00,342.22,334.36,322.44,338.44,343.22,353.80,363.95,L5
2004-01-19 22:08:11+00:00,,,,,,,354.84,L7
2004-01-27 21:58:02+00:00,372.68,,,356.41,336.97,347.71,369.34,L5
2004-03-23 22:08:28+00:00,387.46,336.42,,,,,,L7
2004-04-16 21:58:55+00:00,388.18,,,,,,,L5
2004-04-17 22:02:32+00:00,394.45,,,,,,,L7
2004-05-19 22:02:35+00:00,382.61,331.58,,,,,,L7
2004-07-14 21:55:43+00:00,,,,,,387.32,307.32,L5
2004-07-22 22:02:20+00:00,,,,,,,79.89,L7
2004-08-15 21:56:25+00:00,,,,,,,105.08,L5
2004-08-23 22:01:47+00:00,392.12,,,,,,109.21,L7
2004-09-08 22:02:05+00:00,385.93,365.34,347.48,348.34,348.25,,,L7
2004-09-16 21:57:17+00:00,359.84,343.15,319.49,315.87,324.01,,,L5
2004-09-24 22:02:01+00:00,368.49,354.44,331.22,343.30,340.78,329.08,117.00,L7
2005-01-29 22:05:29+00:00,,,337.39,340.54,335.19,338.81,,L5
2005-02-14 22:05:45+00:00,374.52,365.04,356.74,356.88,343.40,346.79,,L5
2005-02-23 22:00:07+00:00,354.43,356.94,349.23,355.51,359.61,355.11,,L5
