dates,satname,nzd0337-0000,nzd0337-0001,nzd0337-0002,nzd0337-0003,nzd0337-0004,nzd0337-0005,nzd0337-0006
2001-05-27 22:03:12+00:00,L7,,,,,,,94.35
2001-07-05 22:08:33+00:00,L7,,,,,,,86.99
2001-07-14 22:02:45+00:00,L7,,,,,,,92.41
2001-08-15 22:02:14+00:00,L7,373.38,353.54,433.64,422.26,371.90,409.73,333.41
2001-08-31 22:02:05+00:00,L7,368.31,,,,,,124.25
2001-09-23 22:07:39+00:00,L7,402.59,360.74,357.94,352.84,353.01,351.05,395.87
2001-10-02 22:01:16+00:00,L7,374.98,335.08,331.65,335.43,336.27,333.08,326.92
2001-11-03 22:01:22+00:00,L7,355.95,342.16,327.77,317.95,309.05,315.81,318.30
2001-12-21 22:01:41+00:00,L7,396.74,351.61,344.05,345.75,340.61,357.75,377.98
2002-01-29 22:07:57+00:00,L7,377.60,350.52,348.40,344.90,335.97,348.73,354.30
2002-02-07 22:02:17+00:00,L7,415.14,387.65,368.33,,348.38,364.78,360.05
2002-04-03 22:07:57+00:00,L7,437.57,384.67,361.82,380.57,364.21,339.05,124.76
2002-05-14 22:02:07+00:00,L7,,,,,,,91.49
2002-05-30 22:01:37+00:00,L7,,,,,,,92.44
2002-07-17 22:01:44+00:00,L7,,,,,,,90.59
2002-07-24 22:07:26+00:00,L7,,,,,,,579.77
2002-08-02 22:01:37+00:00,L7,,,,,,,94.89
2002-08-18 22:01:09+00:00,L7,349.02,,,,,,124.95
2002-08-25 22:07:12+00:00,L7,,,,529.52,600.83,419.11,355.70
2002-10-05 22:01:07+00:00,L7,357.14,332.24,306.71,298.55,292.51,320.71,203.21
2002-11-13 22:07:06+00:00,L7,352.95,349.68,342.04,337.83,332.13,341.77,362.14
2002-11-29 22:07:25+00:00,L7,354.03,328.47,340.50,334.68,332.66,347.66,370.71
2003-01-25 22:01:54+00:00,L7,401.97,364.95,355.23,354.44,357.87,352.27,401.02
2003-02-26 22:02:04+00:00,L7,361.82,344.07,335.80,336.71,334.00,340.72,353.67
2003-03-05 22:07:55+00:00,L7,375.21,366.05,355.04,347.96,341.74,342.07,337.07
2003-03-21 22:07:51+00:00,L7,388.32,367.13,355.35,357.09,354.86,349.50,129.40
2003-04-06 22:07:56+00:00,L7,373.74,475.47,478.49,338.84,327.08,152.55,136.82
2003-04-15 22:01:45+00:00,L7,378.14,331.03,323.68,331.69,321.42,327.61,333.89
2003-05-24 22:07:53+00:00,L7,,,,,,,88.59
2003-07-20 22:01:56+00:00,L7,,,,609.96,540.83,,93.76
2003-07-28 21:49:40+00:00,L5,,,,,,,462.45
2003-08-13 21:49:56+00:00,L5,,,,,,,92.24
2003-08-29 21:50:38+00:00,L5,,,,,,,
2003-09-05 21:56:31+00:00,L5,,,,,,,
2003-09-30 21:50:42+00:00,L5,,,,268.97,393.96,577.83,583.81
2003-10-16 21:51:19+00:00,L5,393.51,365.07,355.71,355.42,356.30,356.53,395.63
2003-12-03 21:51:55+00:00,L5,351.03,334.49,327.02,328.84,,,
2004-01-04 21:52:10+00:00,L5,329.30,324.48,316.65,334.24,335.22,347.34,351.03
2004-01-19 22:08:11+00:00,L7,,,,,,,338.38
2004-01-27 21:58:02+00:00,L5,387.30,392.37,384.89,361.16,346.02,355.02,383.96
2004-03-23 22:08:28+00:00,L7,379.15,330.07,,,,,
2004-04-16 21:58:55+00:00,L5,370.33,,,,,,114.66
2004-04-17 22:02:32+00:00,L7,372.91,,,,,,
2004-05-18 21:59:50+00:00,L5,,,,,,,129.76
2004-05-19 22:02:35+00:00,L7,364.61,317.82,,,,,
2004-05-26 22:08:21+00:00,L7,302.85,,,,,,
2004-06-12 21:54:47+00:00,L5,,,,,,,88.34
2004-07-14 21:55:43+00:00,L5,229.05,216.65,632.59,395.09,396.51,380.55,293.78
2004-07-22 22:02:20+00:00,L7,,,,,,,89.27
2004-08-15 21:56:25+00:00,L5,,,,,,,86.00
2004-08-23 22:01:47+00:00,L7,407.81,634.85,,,,,124.90
2004-09-08 22:02:05+00:00,L7,389.62,368.16,349.14,349.54,350.54,,
2004-09-16 21:57:17+00:00,L5,346.76,333.15,313.63,311.62,315.91,,150.90
2004-09-24 22:02:01+00:00,L7,363.26,350.44,328.88,341.60,337.54,326.46,111.77
2005-01-29 22:05:29+00:00,L5,,632.16,338.29,341.19,336.43,339.81,355.22
2005-02-14 22:05:45+00:00,L5,388.21,375.51,362.88,361.33,351.88,353.64,380.88
2005-02-23 22:00:07+00:00,L5,335.81,342.70,340.89,349.46,348.09,345.80,340.95
2005-03-11 22:00:19+00:00,L5,326.17,318.26,323.80,322.48,322.35,318.56,129.82
2005-04-04 22:03:03+00:00,L7,254.59,343.11,306.10,337.96,320.44,,101.50
2005-04-11 22:08:47+00:00,L7,,,,,,,121.58
2005-04-20 22:02:56+00:00,L7,367.38,,,,,,
2005-04-28 22:00:35+00:00,L5,,622.39,632.48,,,336.79,354.83
2005-05-05 22:06:25+00:00,L5,266.88,,,,,,113.73
2005-06-07 22:02:55+00:00,L7,311.22,302.91,317.67,317.25,313.69,308.33,524.79
2005-06-15 22:00:58+00:00,L5,433.73,601.03,619.61,537.77,562.85,561.06,548.88
2005-06-23 22:02:49+00:00,L7,,,,,,,92.31
2005-06-30 22:08:35+00:00,L7,,,,,,,
2005-07-01 22:01:02+00:00,L5,540.81,507.14,507.69,579.44,608.21,322.63,334.51
2005-07-25 22:02:49+00:00,L7,,,,,,,
2005-08-01 22:08:35+00:00,L7,,,,,,,84.67
2005-08-17 22:08:30+00:00,L7,480.86,459.90,446.60,433.48,,,
2005-08-26 22:02:39+00:00,L7,403.42,360.41,333.07,294.82,,,
2005-09-02 22:08:22+00:00,L7,,,,,,,99.78
2005-09-11 22:02:29+00:00,L7,410.17,388.95,368.90,367.02,359.08,,
2005-09-19 22:01:32+00:00,L5,352.11,340.46,324.16,310.91,301.18,283.07,117.41
2005-11-21 22:08:43+00:00,L7,,,,295.05,294.62,298.24,335.57
2005-11-22 22:01:58+00:00,L5,396.08,364.34,355.60,351.73,351.37,352.51,380.12
2005-12-23 22:08:51+00:00,L7,367.73,362.74,346.28,,,,
2006-01-25 22:03:29+00:00,L5,359.93,345.33,338.23,337.73,339.26,340.16,343.60
2006-02-02 22:03:01+00:00,L7,388.69,374.89,365.40,372.64,,,397.67
2006-02-25 22:09:16+00:00,L7,,258.20,350.21,350.17,355.72,354.95,356.25
2006-03-13 22:09:17+00:00,L7,360.47,343.93,338.81,344.10,346.15,342.18,
2006-05-09 22:03:28+00:00,L7,,,,,,,
2006-06-01 22:09:14+00:00,L7,,,,,,,
2006-06-25 22:11:56+00:00,L5,,,,,,,84.36
2006-06-26 22:03:20+00:00,L7,,,,,,,86.36
2006-07-12 22:03:13+00:00,L7,,,,327.53,337.62,312.67,325.97
2006-08-13 22:02:41+00:00,L7,601.19,543.88,500.66,571.35,558.06,556.07,121.73
2006-08-21 22:06:55+00:00,L5,,,,,,,91.39
2006-08-28 22:12:47+00:00,L5,381.83,387.99,385.00,377.75,356.76,,115.05
2006-08-29 22:03:02+00:00,L7,411.19,384.37,383.67,,,,122.85
2006-09-06 22:07:07+00:00,L5,431.59,646.51,495.18,457.69,385.92,312.27,334.52
2006-10-16 22:02:55+00:00,L7,347.92,351.58,332.15,333.31,335.38,341.55,342.93
2006-10-24 22:07:38+00:00,L5,342.72,332.61,328.84,336.73,347.02,347.46,355.64
2006-10-31 22:13:29+00:00,L5,380.96,364.92,354.12,354.83,347.92,351.01,386.15
2007-02-05 22:03:23+00:00,L7,,,353.78,351.94,351.81,349.78,365.27
2007-02-13 22:08:23+00:00,L5,379.39,369.52,358.64,369.64,367.31,371.13,382.82
2007-02-21 22:03:28+00:00,L7,387.10,373.12,364.69,366.55,,,
2007-03-25 22:03:56+00:00,L7,404.19,380.06,376.08,376.06,,,127.72
2007-05-28 22:03:40+00:00,L7,,,,,,,87.11
2007-09-08 22:09:02+00:00,L7,,362.32,356.92,347.24,346.38,,127.89
2007-09-09 22:06:33+00:00,L5,363.67,355.70,341.46,338.22,339.63,,114.71
2007-09-17 22:03:12+00:00,L7,,371.42,364.41,356.34,360.64,350.83,126.04
2007-10-02 22:12:06+00:00,L5,384.24,367.63,344.87,340.44,330.72,333.14,356.39
2007-12-06 22:03:40+00:00,L7,366.97,334.61,336.94,347.65,347.57,359.09,
2007-12-22 22:03:44+00:00,L7,355.66,344.97,349.88,348.63,358.96,365.66,373.89
2008-01-23 22:03:45+00:00,L7,347.49,333.74,333.55,331.40,335.33,341.96,344.94
2008-02-16 22:03:33+00:00,L5,,,,,,,
2008-03-03 22:03:15+00:00,L5,,,,,384.44,520.91,572.27
2008-04-12 22:03:32+00:00,L7,409.34,198.22,336.89,352.37,348.05,,
2008-04-19 22:09:18+00:00,L7,362.87,,,,,,121.62
2008-05-05 22:09:14+00:00,L7,,,,,,,112.43
2008-05-14 22:03:24+00:00,L7,279.13,,,,,,
2008-05-30 22:03:17+00:00,L7,571.37,601.74,597.69,591.62,602.67,591.63,527.19
2008-06-15 22:03:08+00:00,L7,,,,,,,87.74
2008-07-17 22:02:46+00:00,L7,,,,,,,90.32
2008-08-09 22:08:23+00:00,L7,258.83,,,,,,
2008-08-18 22:02:32+00:00,L7,289.90,,,,,,
2008-09-10 22:08:08+00:00,L7,,366.60,353.69,347.84,343.23,,121.55
2008-10-05 22:02:06+00:00,L7,377.16,,,351.85,355.63,352.30,376.36
2008-12-16 21:57:17+00:00,L5,,,,,,,
2009-01-01 21:57:43+00:00,L5,,,,373.71,371.65,384.70,402.43
2009-01-24 22:04:30+00:00,L5,372.74,362.80,340.65,341.43,341.94,352.13,366.85
2009-02-01 22:08:58+00:00,L7,377.99,359.27,349.77,350.68,352.71,358.85,376.66
2009-02-02 21:58:58+00:00,L5,573.83,580.36,566.27,531.74,518.09,367.93,389.12
2009-02-17 22:09:07+00:00,L7,390.40,370.06,362.24,371.01,,,
2009-03-14 22:03:33+00:00,L7,,,,351.49,349.01,345.75,332.00
2009-05-08 22:09:37+00:00,L7,,,,,,,121.72
2009-08-05 22:03:37+00:00,L7,,,,,,,86.54
2009-10-24 22:03:42+00:00,L7,387.49,,,194.29,368.20,360.69,396.20
2010-02-04 22:10:59+00:00,L7,,355.30,363.85,363.15,357.73,358.44,367.38
2010-02-13 22:04:54+00:00,L7,,356.97,350.36,347.78,341.59,343.89,
2010-02-21 22:04:20+00:00,L5,397.91,384.93,372.81,378.96,376.94,377.24,398.43
2010-03-17 22:05:09+00:00,L7,,,,,,,
2010-05-04 22:05:35+00:00,L7,,,,,580.83,,112.81
2010-07-07 22:05:37+00:00,L7,620.95,483.41,623.60,615.34,512.99,532.08,580.30
2010-07-14 22:11:24+00:00,L7,404.67,378.94,383.62,327.98,313.58,321.44,
2010-10-02 22:11:25+00:00,L7,409.51,382.37,371.38,364.91,363.22,,
2010-10-11 22:05:45+00:00,L7,371.40,356.06,353.28,345.14,350.86,347.03,357.62
2010-11-04 22:02:50+00:00,L5,,,,,,,
2010-11-20 22:02:48+00:00,L5,,,,,,,
2010-12-22 22:02:53+00:00,L5,372.13,355.63,331.88,336.90,324.72,320.22,330.02
2011-01-07 22:03:20+00:00,L5,382.11,364.36,357.84,349.39,348.05,334.81,347.82
2011-01-23 22:03:20+00:00,L5,382.90,376.56,361.52,361.67,352.09,350.03,364.88
2011-01-31 22:06:48+00:00,L7,360.53,,,,332.76,333.67,344.19
2011-02-08 22:03:23+00:00,L5,385.55,379.27,366.04,361.90,355.95,354.97,363.84
2011-02-15 22:09:10+00:00,L5,376.91,363.49,349.34,353.72,345.59,344.42,354.73
2011-02-16 22:06:51+00:00,L7,367.99,358.39,,,,348.35,348.77
2011-03-04 22:06:57+00:00,L7,357.51,353.76,333.37,327.11,,,152.35
2011-03-11 22:12:45+00:00,L7,,376.17,378.89,375.56,370.34,366.53,386.67
2011-03-12 22:03:19+00:00,L5,423.86,393.86,386.74,384.79,372.43,368.18,376.53
2011-03-20 22:06:58+00:00,L7,,,,353.04,351.69,340.41,332.98
2011-04-21 22:07:00+00:00,L7,,,367.33,347.95,353.55,350.65,367.59
2011-08-02 22:12:38+00:00,L7,256.99,,,,,,
2011-08-18 22:12:35+00:00,L7,414.30,,,,,,
2011-09-28 22:06:39+00:00,L7,369.19,357.51,346.81,344.89,343.10,348.81,
2011-10-14 22:06:40+00:00,L7,365.11,360.69,346.19,342.00,339.27,338.96,345.73
2012-04-07 22:07:28+00:00,L7,375.48,360.34,346.67,347.26,340.45,,
2012-08-13 22:08:32+00:00,L7,278.61,,,,,,110.47
2012-08-29 22:08:40+00:00,L7,381.17,364.73,370.55,360.61,353.97,,
2012-12-19 22:09:32+00:00,L7,,,365.30,367.46,365.90,374.93,398.14
2013-01-04 22:09:34+00:00,L7,,,246.22,370.35,367.05,376.03,401.83
2013-01-20 22:09:35+00:00,L7,370.91,354.65,349.03,344.04,344.04,354.33,366.78
2013-02-05 22:09:37+00:00,L7,377.91,357.74,348.99,350.97,354.20,361.94,373.14
2013-03-09 22:09:33+00:00,L7,356.82,343.09,335.74,342.98,,,137.82
2013-04-10 22:09:26+00:00,L7,383.77,371.33,353.19,359.61,357.10,,126.66
2013-05-11 22:21:07+00:00,L8,376.92,336.54,,,,,93.91
2013-05-12 22:09:17+00:00,L7,241.66,,,,,,121.34
2013-05-28 22:09:11+00:00,L7,497.76,511.60,,,,,
2013-06-05 22:15:27+00:00,L8,,,,,,,86.01
2013-06-13 22:09:04+00:00,L7,,,,,,,90.34
2013-06-29 22:08:57+00:00,L7,392.19,381.66,368.59,363.34,353.64,369.04,375.00
2013-07-15 22:08:47+00:00,L7,,,,,,,93.54
2013-07-23 22:15:22+00:00,L8,372.88,361.94,347.25,340.45,331.34,322.45,325.18
2013-09-01 22:08:54+00:00,L7,399.45,379.69,367.01,355.51,347.99,319.87,
2013-09-16 22:21:09+00:00,L8,382.61,374.45,359.39,357.98,355.35,346.30,342.18
2013-10-18 22:21:01+00:00,L8,367.49,355.39,335.81,341.36,330.49,325.17,330.97
2013-10-27 22:14:43+00:00,L8,383.30,374.64,359.33,347.79,338.48,341.37,343.15
2013-11-03 22:20:56+00:00,L8,386.32,372.81,364.71,353.05,349.86,354.69,356.30
2013-11-19 22:20:49+00:00,L8,380.64,369.56,354.86,352.29,350.82,355.91,370.86
2013-11-20 22:09:35+00:00,L7,,,,372.02,366.04,368.54,377.94
2014-02-07 22:20:09+00:00,L8,388.96,378.51,377.07,373.66,373.97,383.46,398.73
2014-02-16 22:14:14+00:00,L8,360.07,360.14,354.88,346.63,353.77,361.14,365.70
2014-02-24 22:10:07+00:00,L7,393.31,378.85,370.82,359.91,363.70,363.23,379.39
2014-03-04 22:13:58+00:00,L8,368.77,356.28,359.70,354.25,360.06,364.04,368.72
2014-03-12 22:10:14+00:00,L7,375.31,367.84,,,,376.14,374.77
2014-04-05 22:13:10+00:00,L8,397.05,375.03,363.77,331.25,,,
2014-04-29 22:10:37+00:00,L7,,,,,,,103.31
2014-05-07 22:12:37+00:00,L8,423.60,396.92,368.64,340.27,,,90.46
2014-05-14 22:18:44+00:00,L8,,,,,,,90.96
2014-05-15 22:10:44+00:00,L7,,,,,,,94.82
2014-05-30 22:18:47+00:00,L8,241.52,,,,,,91.27
2014-05-31 22:10:48+00:00,L7,,,,,,,
2014-07-01 22:18:58+00:00,L8,528.25,578.68,587.89,575.56,500.18,454.49,443.55
2014-07-10 22:13:16+00:00,L8,374.78,371.32,358.44,377.13,358.89,348.51,355.60
2014-07-18 22:10:57+00:00,L7,,,,,,154.24,144.12
2014-07-26 22:12:55+00:00,L8,,,,,,,94.10
2014-08-02 22:19:10+00:00,L8,,,,371.27,493.60,505.03,485.72
2014-08-03 22:11:03+00:00,L7,,,347.96,327.74,,,
2014-08-27 22:13:05+00:00,L8,,,,356.87,355.91,,129.50
2014-09-03 22:19:18+00:00,L8,,,,,,,
2014-09-20 22:11:08+00:00,L7,,194.62,358.39,356.10,353.65,342.17,339.52
2014-09-28 22:13:32+00:00,L8,378.94,373.08,368.60,366.97,364.11,355.70,359.17
2014-10-06 22:11:20+00:00,L7,342.67,336.16,325.09,313.36,323.42,324.81,320.92
2014-10-14 22:13:38+00:00,L8,381.56,372.51,373.28,369.04,,,
2014-10-21 22:19:25+00:00,L8,382.92,369.84,360.06,354.47,353.44,353.64,355.08
2014-11-06 22:19:25+00:00,L8,380.54,365.26,354.95,352.63,358.28,353.31,363.43
2014-12-01 22:13:12+00:00,L8,388.79,378.63,368.00,365.14,364.43,366.61,376.44
2015-01-10 22:11:58+00:00,L7,395.78,391.58,378.20,377.52,,,
2015-01-25 22:19:08+00:00,L8,,,,177.99,362.67,375.33,395.07
2015-01-26 22:12:02+00:00,L7,400.20,379.53,,,363.82,369.72,400.41
2015-02-10 22:19:02+00:00,L8,380.99,368.88,369.84,370.63,368.66,375.63,389.31
2015-02-11 22:12:04+00:00,L7,393.47,377.48,375.82,377.28,378.13,,
2015-02-19 22:12:49+00:00,L8,375.58,369.78,356.63,357.07,356.61,357.07,355.93
2015-02-26 22:18:58+00:00,L8,384.71,376.62,373.54,371.53,371.73,372.68,383.56
2015-02-27 22:12:15+00:00,L7,393.13,379.61,375.31,371.75,,,382.87
2015-03-07 22:13:06+00:00,L8,352.56,356.35,348.35,342.42,335.51,335.77,343.55
2015-03-14 22:18:47+00:00,L8,388.89,370.28,366.64,368.84,363.13,361.75,379.54
2015-03-15 22:12:22+00:00,L7,379.05,366.05,361.51,361.05,354.15,360.69,360.71
2015-03-23 22:12:56+00:00,L8,385.56,370.22,360.83,365.71,365.43,359.58,357.84
2015-03-31 22:12:28+00:00,L7,395.46,373.72,,,,360.96,129.58
2015-04-15 22:18:34+00:00,L8,381.01,369.79,358.08,365.02,363.97,,113.67
2015-05-01 22:18:24+00:00,L8,381.17,369.92,360.11,354.17,,,96.34
2015-05-02 22:12:43+00:00,L7,,,,,,,94.98
2015-05-10 22:12:04+00:00,L8,562.01,632.08,424.54,,,,
2015-05-18 22:12:52+00:00,L7,341.16,466.28,514.89,559.59,520.81,523.05,529.91
2015-05-26 22:12:05+00:00,L8,,,,,,,90.47
2015-06-03 22:12:57+00:00,L7,372.84,335.08,468.79,571.47,568.57,582.54,503.12
2015-07-20 22:18:46+00:00,L8,,,,,,,92.14
2015-07-21 22:13:09+00:00,L7,,,,,,,93.10
2015-08-06 22:13:13+00:00,L7,407.66,387.09,366.75,536.26,564.23,590.33,488.69
2015-08-22 22:13:15+00:00,L7,423.56,399.67,391.15,395.94,369.81,,99.23
2015-09-06 22:19:02+00:00,L8,397.87,379.20,368.25,362.39,356.79,353.88,370.76
2015-09-23 22:13:22+00:00,L7,382.09,363.40,347.93,350.10,350.91,350.53,365.52
2015-10-24 22:19:16+00:00,L8,365.03,346.84,345.40,344.45,345.04,358.54,370.38
2015-10-25 22:13:47+00:00,L7,371.86,357.97,,,,356.38,369.36
2015-12-20 22:13:33+00:00,L8,388.36,375.32,374.48,373.55,389.40,388.63,401.39
2016-01-05 22:13:29+00:00,L8,388.10,371.33,368.75,370.26,372.51,382.95,396.92
2016-02-06 22:13:01+00:00,L8,353.14,342.79,340.75,338.45,345.25,351.91,357.61
2016-02-13 22:19:08+00:00,L8,387.32,373.55,368.87,375.38,379.51,382.40,400.09
2016-02-14 22:15:17+00:00,L7,389.52,375.64,375.83,376.10,378.50,392.94,399.14
2016-02-29 22:19:05+00:00,L8,,354.96,349.49,352.56,354.34,361.06,369.32
2016-03-01 22:15:22+00:00,L7,,363.87,361.77,362.27,365.30,371.96,383.38
2016-04-10 22:13:01+00:00,L8,379.83,367.92,359.24,358.75,361.05,358.80,369.40
2016-04-18 22:15:42+00:00,L7,378.24,356.07,354.00,354.01,350.30,,94.60
2016-06-04 22:18:52+00:00,L8,,,,,,,92.44
2016-06-05 22:15:56+00:00,L7,,,,,,,176.22
2016-06-13 22:12:42+00:00,L8,,,,,,,92.22
2016-07-23 22:16:00+00:00,L7,521.31,515.02,489.75,,,,
2016-08-07 22:19:13+00:00,L8,412.62,350.98,,,,,94.16
2016-08-08 22:16:02+00:00,L7,407.79,,,,,,
2016-08-16 22:13:05+00:00,L8,,,,,,,93.65
2016-09-08 22:19:24+00:00,L8,392.87,376.17,362.85,359.38,364.02,365.65,362.49
2016-09-09 22:16:07+00:00,L7,408.61,399.81,392.22,387.40,384.98,377.98,397.89
2016-12-13 22:19:28+00:00,L8,370.72,353.67,349.16,341.36,336.16,335.97,343.79
2017-01-07 22:13:36+00:00,L8,384.25,365.14,360.64,362.63,364.47,366.41,384.33
2017-01-23 22:13:31+00:00,L8,403.91,382.51,362.03,352.53,352.27,354.37,367.38
2017-02-15 22:19:07+00:00,L8,400.42,380.06,375.18,366.34,356.20,357.38,364.03
2017-03-03 22:19:01+00:00,L8,404.95,391.66,385.13,382.15,384.13,380.15,398.28
2017-03-28 22:12:36+00:00,L8,381.57,372.61,364.37,365.70,363.09,357.04,127.94
2017-04-13 22:12:52+00:00,L8,,,,,,,
2017-04-21 22:15:48+00:00,L7,404.09,404.08,387.82,380.25,366.75,,
2017-05-06 22:18:31+00:00,L8,401.92,378.94,379.16,326.81,,,111.45
2017-05-23 22:15:55+00:00,L7,251.80,,,,,,
2017-06-07 22:18:51+00:00,L8,,,,,,,92.19
2017-06-16 22:13:07+00:00,L8,553.70,547.15,527.40,375.48,371.54,360.92,368.98
2017-07-02 22:13:11+00:00,L8,,,,,,,92.81
2017-07-09 22:18:59+00:00,L8,,,,,,,90.25
2017-07-10 22:16:04+00:00,L7,,,,,,,121.53
2017-07-25 22:19:06+00:00,L8,,,,,,,92.94
2017-08-27 22:16:01+00:00,L7,408.22,386.86,382.78,,,,116.20
2017-09-27 22:19:24+00:00,L8,408.25,393.51,386.21,379.90,366.87,357.02,395.21
2017-10-13 22:19:28+00:00,L8,405.59,389.23,382.42,372.92,365.24,362.05,379.68
2017-10-14 22:16:02+00:00,L7,393.14,372.76,364.07,357.98,346.31,,
2017-11-30 22:19:20+00:00,L8,377.32,362.25,358.84,355.63,359.96,359.47,372.37
2017-12-01 22:15:53+00:00,L7,379.64,374.03,370.02,372.30,371.90,377.09,379.40
2018-01-02 22:15:33+00:00,L7,,,347.60,346.28,341.97,350.27,355.22
2018-01-17 22:19:13+00:00,L8,,,,,342.91,343.99,351.57
2018-03-23 22:14:29+00:00,L7,394.70,380.43,371.82,371.56,362.31,361.27,394.40
2018-03-31 22:12:51+00:00,L8,374.31,374.88,359.92,351.83,343.96,339.35,121.68
2018-04-07 22:18:34+00:00,L8,395.55,378.97,372.77,373.28,367.11,348.63,89.14
2018-04-24 22:13:59+00:00,L7,,,,388.48,368.85,,131.80
2018-05-02 22:12:33+00:00,L8,375.46,359.19,352.74,346.44,,,94.83
2018-05-25 22:18:03+00:00,L8,,,,,,,93.99
2018-05-26 22:13:27+00:00,L7,239.66,377.37,356.38,343.87,345.76,460.71,447.25
2018-06-19 22:11:57+00:00,L8,,,,,,,92.44
2018-06-26 22:18:12+00:00,L8,,,,,,,92.10
2018-06-27 22:12:52+00:00,L7,514.47,613.04,597.47,586.53,603.49,588.59,577.74
2018-07-13 22:12:33+00:00,L7,388.68,374.48,565.71,614.31,555.44,426.13,355.64
2018-07-29 22:12:17+00:00,L7,,,,,,,90.94
2018-08-06 22:12:22+00:00,L8,,,,,,,91.21
2018-08-14 22:11:59+00:00,L7,613.76,638.10,364.90,261.95,292.88,,
2018-08-22 22:12:54+00:00,L8,395.65,376.94,379.81,361.45,,,111.31
2018-08-30 22:11:39+00:00,L7,410.43,391.85,374.10,366.78,351.17,,
2018-09-07 22:13:00+00:00,L8,405.33,375.54,365.36,369.00,362.02,355.15,357.21
2018-09-14 22:18:48+00:00,L8,392.05,376.75,371.26,368.10,363.63,359.12,368.83
2018-11-10 22:13:20+00:00,L8,378.52,368.44,368.46,371.41,364.23,358.63,366.50
2018-11-18 22:09:49+00:00,L7,,142.57,353.22,358.35,358.37,364.37,372.55
2019-03-02 22:12:41+00:00,L8,382.95,372.74,372.39,372.50,366.79,370.00,375.36
2019-04-03 22:12:32+00:00,L8,385.16,373.92,366.67,362.03,355.57,334.46,94.03
2019-04-27 22:04:49+00:00,L7,604.93,,,,478.64,500.17,514.70
2019-06-06 22:13:11+00:00,L8,597.74,550.27,535.42,590.13,561.76,583.93,494.59
2019-06-29 22:19:05+00:00,L8,,,,,,,91.38
2019-07-16 22:01:49+00:00,L7,,,,159.11,241.13,245.66,319.25
2019-07-24 22:13:00+00:00,L8,576.49,482.25,484.74,506.46,603.18,,93.33
2019-07-31 22:19:14+00:00,L8,628.99,568.16,533.22,602.40,,,93.83
2019-08-17 22:00:30+00:00,L7,226.65,,,,,,121.30
2019-09-01 22:19:23+00:00,L8,390.37,379.21,372.57,371.89,367.25,350.46,97.55
2019-09-02 21:59:49+00:00,L7,408.18,387.52,381.84,383.00,375.85,181.18,
2019-09-17 22:19:29+00:00,L8,366.63,352.31,345.69,344.75,349.79,351.81,321.15
2019-09-18 21:59:07+00:00,L7,,,370.21,367.75,363.26,355.31,342.71
2019-10-28 22:13:24+00:00,L8,382.31,368.02,353.13,350.83,349.06,353.56,354.46
2019-11-13 22:13:45+00:00,L8,373.98,364.83,358.32,351.59,354.96,355.95,356.88
2019-12-22 22:19:27+00:00,L8,382.01,364.28,348.39,353.45,357.26,358.12,364.14
2020-01-08 21:53:53+00:00,L7,378.22,,,,,373.94,380.35
2020-02-08 22:19:14+00:00,L8,370.10,360.44,358.10,352.17,356.86,358.74,371.21
