,dates,chi0303-0000,chi0303-0001,chi0303-0002,chi0303-0003,chi0303-0004,chi0303-0005,chi0303-0006,chi0303-0007,chi0303-0008,chi0303-0009,chi0303-0010,chi0303-0011,chi0303-0012,chi0303-0013,chi0303-0014,chi0303-0015,chi0303-0016,chi0303-0017,chi0303-0018,chi0303-0019,chi0303-0020,chi0303-0021,chi0303-0022,chi0303-0023
0,1986-01-28 14:00:22+00:00,178.62125783863848,173.95299578389708,155.53540762119002,160.17844541332408,142.02858621491123,133.58008483624528,156.0185097201521,153.75967563939903,159.05106665355106,157.6419368892117,151.5735988927713,159.34664042053785,164.50324057101153,161.29022404187342,169.70859344690376,169.80302030901896,175.74296147426622,183.84705304612555,182.90029438701967,180.5520612017726,185.2081425357871,183.38835398792133,181.0513336809225,178.69081858374545
1,1986-02-04 14:06:23+00:00,203.47674038933144,189.83883107568045,188.33825325395904,174.37510555353614,172.38873467486846,161.314305372961,,,,,,,,,,,,,,,,,,
2,1986-03-01 14:00:01+00:00,197.5800271641115,198.4787661501623,193.17910648057384,188.05337708542893,168.90101438731895,175.79272183360266,177.37332534955684,174.25339707967456,169.6662247215329,165.33483743698872,163.91333762804268,176.08187187453288,177.3401239611308,186.22937905624397,183.80144918762932,175.19643810734766,193.9295390987719,208.60361954471225,199.16288962448056,199.18411555857003,202.36220956283134,196.1685651140144,200.73966590249057,194.1870257452255
3,1986-04-02 13:58:59+00:00,201.4389008873164,178.057556102523,171.37849431875364,172.82576611024783,136.93463696349383,160.46324645828713,159.95947337191927,167.08946651276221,153.8913440618213,148.7539710107161,138.72851137578272,184.86273839267827,164.92806916483792,183.08474517489321,180.04605966904768,167.87518429368234,194.71673419741495,199.93357706523992,191.65982081737266,188.51255353679647,192.35565926183386,185.7877821769539,192.29925947957784,189.36185010196945
4,1986-05-04 13:58:38+00:00,190.34515678966443,183.32013364089605,174.78595873350156,160.2905725487536,158.85177240928402,155.09305646973797,171.9843499054574,168.4629802252207,176.99300095240648,159.1334495160957,167.64663026132467,182.8868233358012,185.89526054396325,179.6796094420201,180.3324895506569,185.65346230367905,196.32900125569824,202.04842780164572,201.7856322893423,199.12294270607114,201.5206087554613,191.63855468321086,183.00096076094067,184.77896809027723
5,1986-06-05 13:57:43+00:00,204.34556570557405,195.36834272523328,184.69011669794062,161.32671334444387,166.64609084212972,165.12962474143075,153.43605917272498,170.6896296916127,171.91174308098698,153.2996593577672,164.73028257987946,183.39697148380975,178.41728549674022,175.47961718753297,167.2896917185208,192.44684213463822,204.108129439084,214.97951291521738,211.37863811034566,203.28434990332127,207.49397798779273,197.77839987158336,178.2088126824137,187.88539096881584
6,1986-07-23 13:55:45+00:00,196.23878870962614,198.62708521345598,174.2854097806951,172.38438413654862,162.62363226583858,153.08361513557617,165.16699433170567,168.3921980985056,158.2866457677511,151.55438783201902,152.81576656640308,166.58891073370708,173.78302119961188,168.7179195356505,163.43672174597478,181.82731950077746,198.29450174197234,204.77962741750738,195.3265148321186,192.20008154422925,199.94964962677264,195.8042446875323,181.3208265866121,198.4424650031483
7,1986-07-30 14:01:40+00:00,,,,,,,,,,,,,173.27449194774212,179.48563213710594,174.28639324315228,191.05300454432842,195.8049073131274,206.3923378798327,199.81785746797487,196.59332439224994,204.95506589993718,193.00822529424892,194.02554270766132,193.50332015622902
8,1986-08-31 14:00:29+00:00,201.73473773722117,219.57677147701048,200.41012397615458,185.6831087368424,181.85506017950524,181.37146687539888,179.06358082814302,169.6292293425474,178.1711521466821,158.1862364561497,177.39065856077593,184.04532166974687,175.98495208651764,175.320066125964,181.42570523972222,190.55334893267124,202.29078854421496,217.90549557289552,218.053042030712,216.6350051435973,215.41193396948455,199.22986094298054,201.5399791267024,193.81683151207852
9,1986-11-03 13:58:22+00:00,208.36980392049608,208.12321615712312,214.02131641940923,195.6943255123132,163.63258293154,180.16367180569748,195.76976037267843,173.60466240841615,180.7361475053563,164.53995477741412,171.01098793497587,179.02713257414527,182.5547046823344,194.8007811530941,188.58959722727107,184.46312039630413,198.99987806482966,201.0306276638486,202.0785630000582,195.1452380670209,200.34485210703374,195.53298141045855,200.95632093825557,196.13571225030992
