,dates,chi0303-0000,chi0303-0001,chi0303-0002,chi0303-0003,chi0303-0004,chi0303-0005,chi0303-0006,chi0303-0007,chi0303-0008,chi0303-0009,chi0303-0010,chi0303-0011,chi0303-0012,chi0303-0013,chi0303-0014,chi0303-0015,chi0303-0016,chi0303-0017,chi0303-0018,chi0303-0019,chi0303-0020,chi0303-0021,chi0303-0022,chi0303-0023
0,1986-01-28 14:00:22+00:00,178.2516709141549,173.49811956914803,155.08053140644097,159.78421936054158,141.60620115835854,133.1576997796926,155.6489227956685,153.43115392874694,158.68147972906746,157.2723499647281,151.1512138362186,158.95241436775535,164.04836435626248,160.89599798909092,169.31436739412126,169.47449859836686,175.37337454978262,183.45282699334305,182.50606833423717,180.20421468461157,184.8139164830046,182.96596893136865,180.51375269985544,178.2359423689964
1,1986-02-04 14:06:23+00:00,206.36107772994845,193.3887847256706,191.8882069039492,177.4517320501943,175.68512020700217,164.6106909050947,,,,,,,,,,,,,,,,,,
2,1986-03-01 14:00:01+00:00,199.21421587377526,200.49007533128693,195.19041566169847,189.79651170907027,170.76865862693467,177.66036607321837,179.0075140592206,175.70600926604234,171.30041343119666,166.96902614665248,165.7809818676584,177.82500649817422,179.35143314225542,187.9725136798853,185.54458381127066,176.64905029371545,195.56372780843566,210.34675416835358,200.9060242481219,200.7221755206065,204.10534418647268,198.0362093536301,203.1166676620015,196.19833492635013
3,1986-04-02 13:58:59+00:00,204.25653951500166,181.52541902890485,174.8463572451355,175.8312473131121,140.15479539513413,163.68340488992743,162.77711199960453,169.59403418181577,156.70898268950654,151.57160963840136,141.94866980742302,187.86821959554254,168.39593209121978,186.0902263777575,183.05154087191195,170.3797519627359,197.5343728251002,202.9390582681042,194.66530202023694,191.16444871579438,195.36114046469814,189.0079406085942,196.39764293802912,192.8297130283513
4,1986-05-04 13:58:38+00:00,188.4398388571547,180.97512695473023,172.44095204733574,158.25823342074324,156.67426620070148,152.91555026115543,170.0790319729477,166.76936428521205,175.08768301989676,157.228131583586,165.46912405274213,180.85448420779085,183.55025385779743,177.64727031400975,178.30015042264654,183.9598463636704,194.42368332318853,200.01608867363535,199.75329316133192,197.32970229900317,199.48826962745093,189.4610484746283,180.22958922274472,182.43396140411141
5,1986-06-05 13:57:43+00:00,197.22089887865664,186.5995220151811,175.92129598788844,153.7270687290653,158.50361446850985,156.98714836781087,146.31139234580758,164.3565925121306,164.78707625406958,146.1749925308498,156.5878062062596,175.79732686843118,169.64846478668804,167.8799725721544,159.69004710314223,186.1138049551561,196.9834626121666,207.37986829983882,203.7789934949671,196.57878112504608,199.89433337241417,189.6359234979635,167.8456609341702,179.11657025876366
6,1986-07-23 13:55:45+00:00,187.8628533962679,188.3182417508612,163.9765663181003,163.45005313563314,153.05113476485772,143.5111176345953,156.79105901834743,160.94692226440935,149.91071045439287,143.17845251866078,143.24326906542223,157.6545797327916,163.4741777370171,159.78358853473503,154.5023907450593,174.38204366668123,189.9185664286141,195.8452964165919,186.3921838312031,184.31684830812736,191.01531862585716,186.23174718655144,169.1376479490001,188.13362154055352
7,1986-07-30 14:01:40+00:00,,,,,,,,,,,,,173.9305071826297,180.0541786740085,174.85493978005485,191.52679332508055,196.33791969147353,206.96088441673527,200.38640400487745,197.09498310128163,205.52361243683976,193.6173822980731,194.80083343980118,194.1593353911166
8,1986-08-31 14:00:29+00:00,197.71136796206412,214.62493175374027,195.45828425288437,181.3915143100082,177.25692329361146,176.7733299895051,175.04021105298597,166.05290065351892,174.14778237152504,154.16286668099264,172.79252167488215,179.75372724291267,171.03311236324743,171.0284716991298,177.13411081288803,186.97702024364276,198.2674187690579,213.61390114606132,213.7614476038778,212.8483041787436,211.12033954265036,194.63172405708676,195.68780490829215,188.8649917888083
9,1986-11-03 13:58:22+00:00,203.37829148714675,201.97981623915473,207.87791650144084,190.37004558340726,157.92799729342647,174.45908616758396,190.7782479393291,169.1677624676612,175.744635072007,159.5484423440648,165.30640229686236,173.70285264523932,176.411304764366,189.47650122418815,183.26531729836512,180.02622045554918,194.00836563148033,195.70634773494265,196.75428307115226,190.44734401210388,195.0205721781278,189.82839577234503,193.6959392170202,189.99231233234153
