,dates,mex0366-0000,mex0366-0001,mex0366-0002,mex0366-0003,mex0366-0004,mex0366-0005,mex0366-0006,mex0366-0007,mex0366-0008,mex0366-0009,mex0366-0010,mex0366-0011,mex0366-0012,mex0366-0013,mex0366-0014,mex0366-0015,mex0366-0016,mex0366-0017,mex0366-0018,mex0366-0019,mex0366-0020,mex0366-0021,mex0366-0022,mex0366-0023,mex0366-0024,mex0366-0025,mex0366-0026,mex0366-0027,mex0366-0028,mex0366-0029,mex0366-0030,mex0366-0031,mex0366-0032,mex0366-0033,mex0366-0034,mex0366-0035,mex0366-0036,mex0366-0037,mex0366-0038,mex0366-0039,mex0366-0040,mex0366-0041,mex0366-0042,mex0366-0043,mex0366-0044,mex0366-0045,mex0366-0046,mex0366-0047,mex0366-0048,mex0366-0049,mex0366-0050,mex0366-0051,mex0366-0052,mex0366-0053,mex0366-0054,mex0366-0055,mex0366-0056,mex0366-0057,mex0366-0058,mex0366-0059,mex0366-0060,mex0366-0061,mex0366-0062,mex0366-0063,mex0366-0064,mex0366-0065,mex0366-0066,mex0366-0067,mex0366-0068,mex0366-0069,mex0366-0070,mex0366-0071,mex0366-0072,mex0366-0073,mex0366-0074,mex0366-0075,mex0366-0076,mex0366-0077,mex0366-0078,mex0366-0079,mex0366-0080,mex0366-0081,mex0366-0082,mex0366-0083,mex0366-0084,mex0366-0085,mex0366-0086,mex0366-0087,mex0366-0088,mex0366-0089,mex0366-0090,mex0366-0091,mex0366-0092,mex0366-0093,mex0366-0094,mex0366-0095,mex0366-0096,mex0366-0097,mex0366-0098,mex0366-0099,mex0366-0100,mex0366-0101,mex0366-0102,mex0366-0103,mex0366-0104,mex0366-0105,mex0366-0106,mex0366-0107,mex0366-0108,mex0366-0109,mex0366-0110,mex0366-0111,mex0366-0112,mex0366-0113,mex0366-0114,mex0366-0115,mex0366-0116,mex0366-0117,mex0366-0118,mex0366-0119,mex0366-0120,mex0366-0121,mex0366-0122,mex0366-0123,mex0366-0124,mex0366-0125,mex0366-0126,mex0366-0127,mex0366-0128,mex0366-0129,mex0366-0130,mex0366-0131,mex0366-0132,mex0366-0133,mex0366-0134
0,1986-03-10 16:56:16+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.16766172933573,119.44921517137887,119.0413018000121,117.84245555633456,119.41127787962249,118.83494776800102,119.58620870047329,116.3682218435236,119.51115572627101,119.3488949126812,124.467515470795,122.96716538610339,125.96685751992526,123.93017342338624,128.76591566734305,127.53676696638034,138.32574200124063,138.43400452786997,147.4200078137821,144.3058874744432,150.99851089823886,153.6703337052773,155.3001215647629,152.36112413103547,148.48258551800774,149.40042415194836,153.6081317242151,152.8037829438653,161.09497379266844,160.7376834317265,167.9658638774419,167.02657478922544,168.4203378527887,173.9296336603445,185.8787072751835,188.13124653194552,194.40007239554868,199.70571341906353,205.09551205812107,208.287173506426,215.78886560402972,219.58958819481137,226.08681083259444,227.57789053372846,232.6251227114493,240.88711252221043,247.6420987652446,249.58166135512369,258.1630470935875,273.57622167423926,280.79474694182636,290.93106315217227,295.4964617790986,304.6954653335625,307.5697884481477,311.02891348260937,322.91860898045593,333.079823018614,338.5222196336943,348.7922357417228,360.7679893242759,368.54023154027874,375.5065640754247,383.76987859508495,387.17885350522624,399.39676034719895,402.7809339786053,404.1818709257065,404.87414076513573,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1986-03-19 16:49:55+00:00,,108.49079048279431,103.66457103951917,100.3515758425491,92.58522982371711,84.60754624985731,74.52762530888711,67.8665872411434,72.3094695772896,74.63309089694414,81.88548826456136,129.7097965573356,128.50053453200155,116.75347640443111,112.61291634708327,109.33933099350887,112.32943165832323,118.25976910120332,118.3054543478929,113.08584377951472,111.12087153070776,107.97582562882528,106.71870192188058,110.2479706491022,107.5037186390425,109.0337801077651,110.47842284148523,109.32638183917155,110.49851570188055,108.30279161383554,108.26389522524167,107.57746416508515,107.43766129458658,104.887228522437,101.70243398250189,99.46274816686142,100.64465459925725,103.6569606572424,116.54605431597452,119.17040634254293,124.8284066214242,127.76521551297321,125.42084346951867,124.7987610931809,121.53862485145953,124.82342502477084,120.54315293106802,124.5974438509906,124.16016778873,129.18710836633585,127.21859670758131,131.0429126635859,127.75384026529129,132.46282690509847,130.3417783289144,136.21111146810554,139.63570462398246,141.28800415871424,144.77332647166642,146.2168495558815,152.9253205715042,154.50661955859132,160.76887903656456,158.73032837688564,158.75793167982684,160.1864626277154,161.53169082040253,162.86783865875552,164.0279648400085,159.83512005978807,166.2174161652539,165.33451397140792,170.478864868201,170.53953115720049,182.73638644538954,190.54317716137686,199.01047748751708,194.9662203119511,206.57264008419546,210.66146438362944,217.65607764748066,222.23645310357753,225.79927528604068,233.12765596765652,239.49043223309505,246.33396128358717,246.84556594703287,254.95708940494933,262.0663902099932,271.3306308613545,287.8664545220236,296.6375598753682,302.1467491534939,311.07991708472434,311.8150380673316,322.97364462842626,328.37437464356316,340.05128664317505,342.2331036408155,352.82262511843885,355.7686939106807,363.0022946402604,369.0770593506139,376.06778912385005,382.5110836910071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1986-03-26 16:55:58+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.36061590655964,143.64359247605597,150.5683911228023,148.27451538207177,152.6676665423822,159.2492858191455,162.54239320020744,173.25285038662958,180.94553785954957,187.23888044049824,190.04815459587127,192.56897055202995,199.66979153721954,206.8743234804063,210.01524149465504,217.03606656675117,219.16396506805717,224.57156884797263,226.1539504386783,235.3739422884597,241.190868686098,249.05992856087897,258.6805868788371,270.2916643809292,276.9946227885788,284.8302323126744,290.0793943342677,295.8212063188023,300.9938225515378,315.12343507863585,319.2711698530391,328.5908704133217,335.7693859487178,342.72291759988383,347.08860941477474,,369.5767137862429,374.03584750374176,381.16683584153066,392.06143359582364,387.6168350059676,394.916027846883,396.7304665007322,404.2985087567932,,,,,,,,,,,378.1300303923808,362.4829390917303,296.03153267265577,,,,,,409.32226249873764,,,,,
3,1986-04-11 16:55:37+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.97794302531486,281.3591813821039,290.17455844548414,298.35493459204105,306.9447927683089,311.53407075226437,324.2645007767313,326.21954129294346,337.48148927209644,344.30522244252523,347.3158731445752,364.7481312518985,368.47415810900725,382.0902034661019,383.73163990930306,396.41406924274395,397.07235993153273,397.4519644664725,397.8133938117429,404.40223574004386,,,,,,,,,,,,,,,,,,,,,,,,241.26229236982545,
4,1986-04-20 16:49:14+00:00,,100.31776996599177,101.26670222299555,97.97132071785965,90.38365419204035,80.11537310868131,74.34829016988421,70.04503240183891,69.9059368678051,74.01640425096151,79.86082176352083,124.33025311172138,122.0742639521684,122.14292459251759,116.45007164282582,114.98855566204314,113.04008854904149,113.60590875080919,109.42762008551526,108.55809750226457,101.28007571745042,101.37908466900561,103.73405864023056,106.52739597110426,102.75046273570584,99.25958054322298,100.93422813153192,99.56606412832552,103.46702851009671,102.42239728834149,104.14593110015903,102.01498307661207,101.04334592524052,106.95542194620553,105.84201538124185,104.28119809639838,104.51383271026879,104.39458065659369,105.01989617738866,113.26670201980004,118.87986875609025,125.47508041396236,122.20120329949782,121.07659775689521,122.43989692647916,122.71356542492603,121.60889439529423,119.43468131101517,121.5944610922192,121.61734802630785,126.36699107716531,124.92973730489992,128.88979118407394,125.72621477353572,130.7051556291993,130.83854047499787,137.48148232739035,140.08037387013266,149.30746692409693,149.98276044841012,153.05489188117042,152.56418356274847,154.46002406812957,153.5213442168966,154.97788911471784,157.72465511149466,155.5037888089324,160.35724234718106,160.92481444028166,166.72799949939852,166.26789466807196,169.35331361282164,165.9019951944899,173.67358357652046,178.8651247826647,189.1975397723911,193.6952059961032,198.52329446909408,203.58300878142413,209.62795112860135,214.9820296855357,222.4264902252895,227.92531869119742,229.35539568063595,235.01260941950662,246.93975060816348,250.6004381001282,257.26558625906955,265.4179401927494,269.88617839305266,279.33633227288703,285.7339897768853,294.5193874489596,306.20209536894396,312.2480551771382,317.8722807407744,324.1600974102942,331.13301606622423,340.4917584423886,349.65617976560765,355.55668830922485,362.92620513663496,368.2961626448924,375.0877986203535,388.591038333141,389.8194715169367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1987-09-14 16:50:46+00:00,,,,,,,,,,45.37137415013736,52.738194585619645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.46739579170998,,,,,,,,,130.27152999461393,130.65904916300804,130.1281275923186,131.52501864016517,134.50947253430994,,,,137.77899695846273,,,,172.02605246690032,178.22812003087697,186.19813815621518,188.12629463623676,193.0429213199777,,,,,,,,,,,,268.3429676041759,,,,,,,,,,,,,,362.19835680241954,359.70293191289744,367.09877236182916,366.692934015414,367.21397724074717,,,381.97696814207774,,,,,304.8305773025209,281.6237202322548,,369.85630981494035,385.13936819519705,305.4334970543052,,,,,,,293.11267380211046,,,271.6479245347084,346.23402753981463
6,1990-03-05 16:50:59+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.7444482995023,333.2234745075982
7,1990-03-21 16:50:25+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.11627076013747,285.89715504938516,295.09242631329636,306.8001889350889,313.75203376203416,322.2428940534095,320.17054167450294,326.74956238327627,328.1635955632059,336.80405180500287,343.16702613474325,344.41068037758595,354.3247686765454,374.2995124504578,379.95414979352273,380.9534555252603,384.5976685142424,,388.36718054311484,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1990-04-06 16:50:11+00:00,,,,,,,,,,,,,,,,,,,,,118.28096978956927,116.04093971924851,118.26634339452032,122.53502685019157,124.91490640685656,129.9148353901708,126.88187614787701,125.89680270770432,123.94561069040516,125.98549559186917,123.09641924847914,126.29454335942201,127.2153788749091,133.50598494103392,129.03503584845606,131.1882160580859,130.17113970196246,130.1441243569975,134.76474980696526,141.5906439413982,143.09492013589903,145.51224433352726,141.52351354118787,139.6288814125346,146.56720556616838,144.5146727036184,142.77725736119245,150.70493692482538,149.981489372225,152.99526624710091,152.16941277373652,153.0579444746672,152.58042864258695,155.9217030677019,155.81335733210318,156.62461700930652,164.62737487515793,174.06190239477723,173.1214600322715,173.51968687105096,173.13597361054045,174.5139681820032,172.74525992937495,176.5095781771621,174.31610349347923,179.7641671942428,181.33004579193891,182.3266577990095,182.29923070138776,183.67961992776836,185.910116512657,186.37238519654943,190.59446722844106,189.95130679539824,202.73004772031317,209.47112813556453,219.89592915756194,219.70690945505285,225.7153967785449,228.13808427356926,235.7168352763511,236.18827946022532,240.264710383991,242.27660325523618,244.95029892837107,253.70290393822458,256.6721786501559,258.014812386906,262.61008150665043,277.3245127148429,282.58842124532663,293.28327399362684,305.3035894032647,314.96232587734596,321.25328071683214,329.9918255260171,331.3238240236462,335.56672507932257,340.87379455728376,349.88094376522264,355.4944922054241,362.50794265329625,366.4006234069684,374.89134025183256,378.8536018322298,384.1535698786574,384.6696543625565,,389.66785495795267,394.2328989787717,391.4545706491531,,,,,,,,,,,,,,,,,,,,,,,,
9,1990-04-15 16:44:09+00:00,,125.56056361141701,131.8500057786428,129.5020992697058,122.22424258687951,113.48750013587416,110.15935198884092,107.4756554839717,100.59055697092182,104.25430540951358,106.43966099660197,128.3192986251104,130.65263236230797,132.89072365141044,127.35769393541888,127.47733330781384,128.98809345147433,129.17540878199694,126.45764552351818,124.60834777067407,123.75504688744682,123.37300334599392,129.8745360828412,129.5468462356365,132.29840353792866,129.55251257335246,129.41512836159353,131.26495081390482,131.5660631610522,126.82314344831823,124.74699928975706,128.7229660730929,128.33571319399837,132.86670539753678,133.6141058672981,135.83991930119475,131.94454407409717,135.0492717147093,136.30380569941997,140.09081456667266,143.60149799319788,149.19386034173738,148.7165824449525,147.976724572568,150.3850748777403,150.70574749995296,152.80603212805033,155.00871529862897,154.55806922601084,156.42762655398,157.99663493804752,156.5373773310437,157.836897523376,158.15909833081437,162.04405582284878,160.2637484300381,169.3620922697164,168.27526027300064,171.61014216127725,171.8111917642547,175.52205479998415,174.19493243831332,174.33401913481927,173.03544209882625,174.8665525796145,175.32894652557172,180.73484291981873,180.39051773617334,182.95019792675677,184.88781407251062,192.6331279981318,190.36259382514945,193.01132250081827,193.00115526337655,203.7650160024924,211.4493609521334,220.30665054009594,224.42049570308666,227.7734322840408,235.36395378893806,237.12958711065264,243.75499098483712,240.90302698191746,244.06343305257747,252.05050247059347,253.46937071784285,253.52230856814094,257.20732265483525,267.0122821623143,276.6394250451707,283.6308628810015,296.37669529746364,299.68712112607096,314.715860245624,317.5156457512897,327.8536954004438,327.9867484027531,334.9974589518382,341.1189514687462,353.5268990065923,361.39566539863176,364.3675029735927,373.3727012437937,382.7992093287086,383.85647009077115,390.3849720080149,392.48347098099737,,,,,,,,,,,,,,,,,,,,,,,,,,,,
